 slim_762183514 slim_762183516 slim_762183520 slim_762183544 slim_762183529 slim_762183533 slim_762183532 slim_762183534 slim_762183510 slim_762183551 slim_762183521 slim_762183511 slim_762183527 slim_762183531 slim_762183545 slim_762183513 slim_762183508 slim_762183528 slim_762183509 slim_762183543 slim_762183548 slim_762183552 slim_762183554 slim_762183518 slim_762183506 slim_762183525 slim_762183517 slim_762183547 slim_762183515 slim_762183540 slim_762183519 slim_762183535 slim_762183542 slim_762183550 slim_762183546 slim_762183538 slim_762183536 slim_762183539 slim_762183507 slim_762183549 slim_762183530 slim_762183555 slim_762183541 slim_762183512 slim_762183526 slim_762183537 slim_762183556 slim_762183524 slim_762183553 slim_762183522 slim_762183523
37 2e-06 2.2e-06 1.3e-06 1.5e-06 2.1e-06 2.5e-06 2.15e-06 1.6e-06 1.8e-06 2.3e-06 1.2e-06 1.75e-06 1.95e-06 1.75e-06 9e-07 1.85e-06 1.35e-06 2.3e-06 1.95e-06 1.5e-06 1.95e-06 1.85e-06 2.55e-06 1.6e-06 1.9e-06 1.2e-06 2.2e-06 2.1e-06 1.55e-06 1.85e-06 1.4e-06 2.1e-06 1.55e-06 1.25e-06 1.45e-06 1.4e-06 2.6e-06 1e-06 2.15e-06 9e-07 1.85e-06 2.1e-06 2.45e-06 1.9e-06 1.75e-06 1.7e-06 8e-07 1.45e-06 1.8e-06 2.3e-06 2.75e-06
38 2.2e-06 2.5e-06 1.95e-06 2.65e-06 2.3e-06 2.45e-06 2.4e-06 2.4e-06 2.4e-06 2.8e-06 1.8e-06 2.35e-06 2.45e-06 2.35e-06 2.4e-06 2.4e-06 1.8e-06 2.3e-06 2.25e-06 2.1e-06 2.05e-06 2.3e-06 2.5e-06 2.1e-06 1.85e-06 2.15e-06 2.6e-06 2.35e-06 2e-06 2.55e-06 1.85e-06 2.3e-06 1.85e-06 2.1e-06 2.2e-06 2.2e-06 2.35e-06 2.15e-06 3.1e-06 2.2e-06 2.15e-06 2.45e-06 2.25e-06 2.4e-06 2.25e-06 2.3e-06 2.1e-06 2e-06 2.75e-06 2.3e-06 2.8e-06
39 2e-06 2.15e-06 1.25e-06 1.6e-06 2.35e-06 2.55e-06 2.15e-06 1.95e-06 1.55e-06 2.35e-06 1.3e-06 1.45e-06 1.95e-06 1.7e-06 1.2e-06 1.85e-06 1.3e-06 2.35e-06 2.1e-06 1.35e-06 2.1e-06 2e-06 2.55e-06 1.35e-06 1.75e-06 1.25e-06 2.3e-06 2.3e-06 1.55e-06 1.9e-06 1.25e-06 2.1e-06 1.45e-06 1.5e-06 1.8e-06 1.9e-06 2.6e-06 9e-07 2.2e-06 1.4e-06 2.2e-06 2.1e-06 2.45e-06 1.6e-06 1.95e-06 1.65e-06 8.5e-07 1.35e-06 1.9e-06 2.2e-06 2.8e-06
40 2.3e-06 1.95e-06 1.6e-06 2.25e-06 1.55e-06 2.2e-06 1.85e-06 1.7e-06 2e-06 1.9e-06 1.3e-06 1.8e-06 2.15e-06 1.95e-06 2.5e-06 2.1e-06 1.9e-06 1.9e-06 1.6e-06 2e-06 1.65e-06 1.4e-06 2e-06 1.95e-06 2.4e-06 2.3e-06 2.2e-06 1.4e-06 1.95e-06 1.9e-06 1.8e-06 1.8e-06 1.95e-06 2.05e-06 1.55e-06 1.1e-06 2.3e-06 1.85e-06 2.15e-06 2.2e-06 1.7e-06 1.9e-06 2.15e-06 1.95e-06 1.6e-06 1.9e-06 2.1e-06 1.85e-06 2.45e-06 2.3e-06 2.15e-06
41 2e-06 1.45e-06 1.5e-06 1.75e-06 2.5e-06 1.8e-06 1.55e-06 1.9e-06 1.65e-06 1.2e-06 1.75e-06 1.8e-06 1.65e-06 1.6e-06 2.3e-06 1.65e-06 2.25e-06 2.35e-06 2.15e-06 1.75e-06 1.85e-06 1.45e-06 1.45e-06 1.65e-06 2.1e-06 2e-06 2.45e-06 1.55e-06 1.55e-06 1.4e-06 2.25e-06 1.35e-06 1.7e-06 2.55e-06 1.7e-06 2.1e-06 1.85e-06 2.1e-06 2.45e-06 2.1e-06 1.9e-06 2.4e-06 1.65e-06 1.8e-06 1.7e-06 1.55e-06 2e-06 1.65e-06 2.15e-06 1.75e-06 1.75e-06
42 1.85e-06 1.85e-06 1.9e-06 2.25e-06 2.75e-06 1.65e-06 1.65e-06 2e-06 2.05e-06 1.75e-06 2e-06 2.05e-06 1.95e-06 2e-06 2.3e-06 1.9e-06 2.5e-06 2.6e-06 2.2e-06 2.15e-06 1.95e-06 1.85e-06 1.4e-06 1.95e-06 1.8e-06 2.25e-06 2.7e-06 1.65e-06 1.7e-06 1.8e-06 2.5e-06 1.6e-06 1.8e-06 2.9e-06 1.8e-06 2.35e-06 1.6e-06 2.45e-06 2.25e-06 2.45e-06 2.15e-06 1.65e-06 2.5e-06 2.05e-06 1.85e-06 1.95e-06 2.35e-06 2.05e-06 2.5e-06 1.9e-06 1.85e-06
43 2.2e-06 1.6e-06 1.5e-06 1.95e-06 2.25e-06 2.2e-06 1.75e-06 1.95e-06 1.5e-06 1.75e-06 1.6e-06 1.35e-06 1.95e-06 1.65e-06 2.35e-06 1.9e-06 1.85e-06 2e-06 2.1e-06 1.7e-06 1.9e-06 1.75e-06 1.75e-06 1.6e-06 2.05e-06 1.95e-06 2.3e-06 1.8e-06 1.9e-06 1.9e-06 1.7e-06 1.65e-06 1.65e-06 2.35e-06 1.75e-06 1.95e-06 2.2e-06 1.9e-06 2.4e-06 1.6e-06 1.95e-06 1.8e-06 2.05e-06 2.4e-06 1.8e-06 1.6e-06 1.75e-06 1.55e-06 2.15e-06 2.05e-06 2e-06
44 1.8e-06 1.75e-06 1.5e-06 2e-06 2.05e-06 1.85e-06 1.75e-06 1.6e-06 1.8e-06 1.7e-06 1.5e-06 1.7e-06 1.7e-06 1.75e-06 2e-06 1.7e-06 1.9e-06 2.15e-06 1.8e-06 1.9e-06 1.6e-06 1.6e-06 1.5e-06 1.75e-06 2.05e-06 1.95e-06 2.05e-06 1.45e-06 1.55e-06 1.8e-06 1.85e-06 1.65e-06 1.6e-06 2.2e-06 1.4e-06 1.6e-06 1.95e-06 1.75e-06 2.25e-06 1.95e-06 1.6e-06 1.7e-06 1.85e-06 1.8e-06 2.5e-06 1.7e-06 1.85e-06 1.8e-06 2.15e-06 2.15e-06 1.8e-06
45 2.05e-06 1.35e-06 1.55e-06 1.45e-06 2.25e-06 2.05e-06 1.75e-06 1.85e-06 1.4e-06 1.2e-06 1.5e-06 1.45e-06 1.55e-06 1.25e-06 2.15e-06 1.5e-06 1.7e-06 2.05e-06 2.05e-06 1.7e-06 1.8e-06 1.45e-06 1.6e-06 1.8e-06 1.95e-06 1.7e-06 2.2e-06 1.7e-06 1.85e-06 1.75e-06 1.85e-06 1.65e-06 1.5e-06 2.15e-06 1.65e-06 1.9e-06 2.05e-06 1.7e-06 2.3e-06 1.65e-06 1.9e-06 1.55e-06 1.95e-06 1.6e-06 1.7e-06 2.3e-06 1.5e-06 1.55e-06 1.9e-06 2e-06 1.85e-06
46 1.9e-06 1.95e-06 1.2e-06 1.5e-06 2.3e-06 2.45e-06 2.05e-06 1.85e-06 1.65e-06 2.25e-06 1.15e-06 1.55e-06 1.85e-06 1.45e-06 1.1e-06 1.75e-06 1.2e-06 2.2e-06 2.05e-06 1.3e-06 2e-06 1.9e-06 2.45e-06 1.45e-06 1.7e-06 1.15e-06 2.2e-06 2.2e-06 1.45e-06 1.8e-06 1.35e-06 2e-06 1.2e-06 1.4e-06 1.7e-06 1.8e-06 2.5e-06 8e-07 2.1e-06 8.5e-07 2.1e-06 2e-06 2.35e-06 1.75e-06 1.85e-06 1.5e-06 1.2e-06 1.1e-06 1.8e-06 2.1e-06 2.7e-06
47 1.9e-06 1.8e-06 8.5e-07 2e-06 2.25e-06 2.25e-06 1.65e-06 1.95e-06 1.7e-06 2.3e-06 1e-06 1.45e-06 1.95e-06 1.5e-06 1.9e-06 1.9e-06 1.35e-06 2.1e-06 2.05e-06 1.05e-06 1.95e-06 1.75e-06 2.3e-06 1.1e-06 1.7e-06 1.55e-06 2.15e-06 1.95e-06 1.2e-06 1.65e-06 1.4e-06 1.45e-06 1.1e-06 1.9e-06 1.8e-06 1.9e-06 2.3e-06 1.45e-06 2e-06 1.35e-06 1.85e-06 1.65e-06 2.05e-06 1.55e-06 1.8e-06 1.55e-06 1.1e-06 1.3e-06 2.2e-06 1.6e-06 2.55e-06
48 2.5e-06 2e-06 2.15e-06 1.75e-06 2.8e-06 2.45e-06 2.2e-06 2.15e-06 2e-06 1.8e-06 2.15e-06 2.05e-06 2.15e-06 1.95e-06 2.05e-06 2.05e-06 2.3e-06 2.65e-06 2.55e-06 2.2e-06 2.3e-06 2.05e-06 1.9e-06 2.4e-06 2.4e-06 1.9e-06 2.3e-06 2.2e-06 2.35e-06 2.05e-06 2.45e-06 2.15e-06 2.05e-06 2.4e-06 2e-06 2.3e-06 2.5e-06 1.8e-06 2.75e-06 1.9e-06 2.45e-06 2.15e-06 2.5e-06 2.15e-06 2.15e-06 1.9e-06 1.8e-06 2.2e-06 3.1e-06 2.5e-06 1.75e-06
49 1.65e-06 2e-06 1.6e-06 2.3e-06 2.9e-06 1.85e-06 1.8e-06 2.3e-06 2.1e-06 2.15e-06 1.8e-06 2.1e-06 2.15e-06 2.05e-06 2.45e-06 2.1e-06 2.3e-06 2.7e-06 2.4e-06 1.75e-06 2.25e-06 1.95e-06 1.95e-06 1.75e-06 1.95e-06 1.85e-06 2.55e-06 1.8e-06 1.65e-06 1.85e-06 2.35e-06 1.6e-06 1.7e-06 2.75e-06 2.1e-06 2.55e-06 1.8e-06 2.3e-06 2.3e-06 2.2e-06 2.3e-06 1.75e-06 1.9e-06 2.05e-06 2.15e-06 2e-06 2.1e-06 1.6e-06 2.5e-06 2.4e-06 2.3e-06
50 2.25e-06 1.55e-06 2.4e-06 2.05e-06 2.7e-06 1.65e-06 1.7e-06 1.9e-06 1.95e-06 1.1e-06 2.45e-06 2e-06 1.9e-06 1.9e-06 2.75e-06 1.85e-06 2.85e-06 2.45e-06 2.3e-06 2.6e-06 1.85e-06 1.75e-06 7.5e-07 2.6e-06 2.5e-06 2.5e-06 2.25e-06 1.45e-06 2.4e-06 1.95e-06 2.9e-06 1.6e-06 2.1e-06 3.2e-06 1.7e-06 2.3e-06 1.7e-06 2.75e-06 2.8e-06 2.8e-06 2.15e-06 1.75e-06 1.85e-06 2e-06 1.8e-06 1.85e-06 2.7e-06 2.55e-06 1.75e-06 2.3e-06 1.4e-06
