 slim_762519141 slim_762519140 slim_762519166 slim_762519160 slim_762519154 slim_762519144 slim_762519151 slim_762519170 slim_762519159 slim_762519168 slim_762519138 slim_762519165 slim_762519172 slim_762519150 slim_762519158 slim_762519185 slim_762519149 slim_762519167 slim_762519179 slim_762519178 slim_762519161 slim_762519177 slim_762519146 slim_762519152 slim_762519184 slim_762519175 slim_762519195 slim_762519183 slim_762519157 slim_762519193 slim_762519188 slim_762519142 slim_762519189 slim_762519145 slim_762519194 slim_762519173 slim_762519187 slim_762519169 slim_762519181 slim_762519153 slim_762519162 slim_762519139 slim_762519190 slim_762519174 slim_762519171 slim_762519192 slim_762519147 slim_762519156 slim_762519180 slim_762519191 slim_762519148 slim_762519137 slim_762519176 slim_762519143 slim_762519155 slim_762519186 slim_762519182 slim_762519163 slim_762519164
32 2.1e-06 1.15e-06 1.15e-06 2.25e-06 1.9e-06 1.6e-06 1.1e-06 1.9e-06 2.35e-06 9.5e-07 1.35e-06 6e-07 1.9e-06 8.5e-07 2e-06 8.5e-07 1.9e-06 2.2e-06 9.5e-07 1.65e-06 9e-07 1.45e-06 1.95e-06 1e-07 2.45e-06 6e-07 9.5e-07 1.55e-06 2.3e-06 2.35e-06 2.65e-06 2.3e-06 1e-07 1.85e-06 9.5e-07 2e-06 1.15e-06 2e-06 1.7e-06 7e-07 1.25e-06 1.85e-06 9e-07 1.7e-06 8.5e-07 9e-07 1.05e-06 1e-06 2.05e-06 2.4e-06 1.6e-06 1.4e-06 2e-06 1.95e-06 2.6e-06 1.6e-06 1e-06 8e-07 1e-06
33 1.9e-06 1.8e-06 1.9e-06 2.45e-06 2.3e-06 1.9e-06 2e-06 2.35e-06 2.45e-06 2e-06 2.2e-06 2e-06 2.55e-06 2.1e-06 2.25e-06 2.1e-06 2.45e-06 1.75e-06 1.9e-06 2.35e-06 1.9e-06 2.1e-06 2.35e-06 1.75e-06 1.9e-06 2e-06 1.95e-06 2.15e-06 2.3e-06 2.4e-06 2.9e-06 1.75e-06 1.85e-06 2.8e-06 1.95e-06 2.15e-06 2.05e-06 1.9e-06 2.45e-06 2e-06 2.05e-06 2.05e-06 2.15e-06 2.15e-06 2.1e-06 2.2e-06 2.1e-06 1.95e-06 2.3e-06 2.05e-06 1.9e-06 2.1e-06 2.45e-06 1.85e-06 1.95e-06 1.65e-06 1.9e-06 1.95e-06 2.05e-06
34 2.45e-06 1.8e-06 1.45e-06 1.6e-06 1.8e-06 1.75e-06 1e-06 1.95e-06 2.15e-06 1.7e-06 1.8e-06 1.35e-06 2.35e-06 1.2e-06 1.25e-06 1.2e-06 2.05e-06 2.3e-06 1.7e-06 2.15e-06 1.05e-06 1.9e-06 2.05e-06 9e-07 1.8e-06 1.35e-06 9e-07 1.35e-06 2.7e-06 2.1e-06 2.2e-06 1.85e-06 9.5e-07 1.95e-06 1.8e-06 2.35e-06 1.55e-06 2.2e-06 1.55e-06 1e-06 1.6e-06 1.75e-06 1.25e-06 2.45e-06 1.2e-06 1.4e-06 1.8e-06 1.75e-06 1.3e-06 2.25e-06 1.75e-06 1.75e-06 1.8e-06 1.9e-06 2.3e-06 1.8e-06 1.1e-06 1.6e-06 1.75e-06
35 1.6e-06 2.15e-06 2.15e-06 3.15e-06 2.3e-06 2.65e-06 2.4e-06 2.9e-06 3.3e-06 1.75e-06 1.85e-06 2e-06 2e-06 2.1e-06 2.7e-06 2.1e-06 1.9e-06 2.3e-06 1.45e-06 1.9e-06 2.3e-06 1.45e-06 2.15e-06 1.9e-06 2.55e-06 2e-06 2.35e-06 2.35e-06 1.85e-06 3.15e-06 3.6e-06 2.4e-06 2e-06 2.15e-06 2.35e-06 1.9e-06 2.6e-06 2.65e-06 2.3e-06 2.15e-06 2.6e-06 1.9e-06 2.15e-06 1.3e-06 2.1e-06 2.35e-06 1.85e-06 1.5e-06 2.75e-06 2.65e-06 2.65e-06 2.1e-06 2.85e-06 2.45e-06 2.65e-06 2.1e-06 2.3e-06 1.7e-06 1.8e-06
36 2.3e-06 1.75e-06 1.8e-06 1.95e-06 2.45e-06 2e-06 1.65e-06 1.6e-06 1.5e-06 1.9e-06 1.8e-06 1.55e-06 2.55e-06 1.6e-06 2.15e-06 1.6e-06 2.1e-06 2.4e-06 1.8e-06 2.25e-06 1.4e-06 2.05e-06 2.5e-06 1.1e-06 2.35e-06 1.55e-06 1.55e-06 1.75e-06 2.3e-06 2.4e-06 2.3e-06 2.1e-06 1.15e-06 2.05e-06 1.55e-06 2.6e-06 2.2e-06 1.6e-06 2.15e-06 1.5e-06 1.25e-06 2.15e-06 1.65e-06 2.55e-06 1.6e-06 1.6e-06 2e-06 1.85e-06 2.2e-06 2.25e-06 2e-06 2e-06 1.85e-06 2e-06 2.45e-06 1.9e-06 1.45e-06 1.8e-06 1.95e-06
37 1.85e-06 1.75e-06 2.4e-06 2.25e-06 2.7e-06 2.25e-06 2.25e-06 1.9e-06 1.55e-06 2.35e-06 2.25e-06 2.3e-06 2.95e-06 2.4e-06 2.6e-06 2.4e-06 2.55e-06 2.25e-06 2.15e-06 2.6e-06 1.95e-06 2.4e-06 2.75e-06 1.9e-06 2.15e-06 2.3e-06 2.2e-06 2.25e-06 2.05e-06 2.55e-06 2.55e-06 1.8e-06 2e-06 1.9e-06 2.2e-06 2.65e-06 1.6e-06 2.1e-06 2.9e-06 2.3e-06 1.6e-06 2.35e-06 2.45e-06 2.55e-06 2.4e-06 2.35e-06 2.4e-06 2.2e-06 2.65e-06 1.9e-06 2.25e-06 2.55e-06 2.3e-06 1.7e-06 2.1e-06 1.95e-06 1.95e-06 2.3e-06 2.35e-06
38 2.9e-06 2.65e-06 1.85e-06 2.15e-06 2.4e-06 2.4e-06 1.5e-06 2.2e-06 2.65e-06 2.35e-06 2.05e-06 1.9e-06 2.7e-06 8.5e-07 1.3e-06 8.5e-07 2e-06 2.8e-06 2.25e-06 2.55e-06 1.8e-06 2.15e-06 2.15e-06 1.6e-06 2.15e-06 1.9e-06 1.55e-06 1.65e-06 3.1e-06 2.55e-06 2.75e-06 2.3e-06 1.7e-06 2.45e-06 1.55e-06 2.3e-06 2.15e-06 2.9e-06 1e-07 1.25e-06 2.05e-06 1.35e-06 9e-07 3.1e-06 8.5e-07 1.8e-06 2.35e-06 2.3e-06 1.35e-06 2.6e-06 2.4e-06 2.2e-06 1.9e-06 2.75e-06 2.6e-06 2.1e-06 1.8e-06 2.3e-06 2.3e-06
39 2.4e-06 1.75e-06 1.35e-06 1.95e-06 1.9e-06 1.85e-06 1.05e-06 1.9e-06 2.35e-06 1.5e-06 1.55e-06 1.1e-06 2.15e-06 9.5e-07 1.55e-06 9.5e-07 1.8e-06 2.35e-06 1.45e-06 1.95e-06 1.15e-06 1.65e-06 2.05e-06 7e-07 2.05e-06 1.1e-06 1e-06 1.4e-06 2.55e-06 2.3e-06 2.55e-06 2.1e-06 7e-07 2e-06 1e-06 2.15e-06 1.5e-06 2.3e-06 1.25e-06 1.4e-06 1.5e-06 1.6e-06 1e-06 2.25e-06 9.5e-07 1.2e-06 1.55e-06 1.5e-06 1.6e-06 2.4e-06 1.85e-06 1.65e-06 1.85e-06 2.15e-06 2.45e-06 1.7e-06 1.2e-06 1.4e-06 1.5e-06
40 2.3e-06 1.8e-06 1.85e-06 1.95e-06 2.45e-06 2e-06 1.6e-06 1.6e-06 1.5e-06 1.9e-06 1.75e-06 1.5e-06 2.55e-06 1.6e-06 2.15e-06 1.6e-06 2.05e-06 2.4e-06 1.75e-06 2.3e-06 1.45e-06 2e-06 2.5e-06 1.15e-06 2.35e-06 1.5e-06 1.6e-06 1.7e-06 2.3e-06 2.4e-06 2.3e-06 2.1e-06 1.25e-06 2.05e-06 1.6e-06 2.6e-06 1.25e-06 1.6e-06 2.05e-06 1.5e-06 2.2e-06 2.1e-06 1.65e-06 2.55e-06 1.6e-06 1.65e-06 1.95e-06 1.8e-06 2.2e-06 2.25e-06 2e-06 2e-06 1.85e-06 2e-06 2.45e-06 1.85e-06 1.45e-06 1.85e-06 1.9e-06
41 2.15e-06 2.25e-06 1.8e-06 2.25e-06 2.15e-06 2.15e-06 1.75e-06 2.2e-06 2.55e-06 2.1e-06 1.85e-06 2e-06 2.35e-06 1.55e-06 1.7e-06 1.55e-06 1.6e-06 2.3e-06 2.05e-06 2.3e-06 1.9e-06 1.75e-06 2.05e-06 1.75e-06 1.9e-06 2e-06 1.75e-06 1.6e-06 2.5e-06 2.3e-06 2.75e-06 1.95e-06 1.85e-06 2.05e-06 1.75e-06 1.9e-06 2.15e-06 2.35e-06 1.35e-06 1.6e-06 2.1e-06 2.2e-06 1.6e-06 2.4e-06 1.55e-06 1.95e-06 2.1e-06 2.1e-06 1.75e-06 2.05e-06 2.15e-06 1.85e-06 2.1e-06 2.3e-06 2.1e-06 1.95e-06 1.9e-06 2.05e-06 2.05e-06
42 2.5e-06 1.9e-06 1.5e-06 2.2e-06 2.15e-06 2e-06 1.3e-06 2.05e-06 2.5e-06 1.65e-06 1.7e-06 1.25e-06 2.3e-06 8.5e-07 1.65e-06 8.5e-07 1.95e-06 2.5e-06 1.6e-06 2.1e-06 1.35e-06 1.8e-06 2.05e-06 8.5e-07 2.3e-06 1.25e-06 1.25e-06 1.6e-06 2.7e-06 2.45e-06 2.7e-06 2.3e-06 9e-07 2.15e-06 1.25e-06 2.15e-06 1.65e-06 2.45e-06 9e-07 1e-06 1.65e-06 1.6e-06 1.7e-06 2.4e-06 8.5e-07 1.35e-06 1.7e-06 1.65e-06 1.7e-06 2.5e-06 2e-06 1.8e-06 1.95e-06 2.35e-06 2.6e-06 1.85e-06 1.4e-06 1.55e-06 1.65e-06
43 1.55e-06 1.8e-06 2.05e-06 3.55e-06 2.05e-06 2.55e-06 2.5e-06 3.15e-06 3.55e-06 1.25e-06 1.85e-06 1.5e-06 1.8e-06 2.35e-06 3.4e-06 2.35e-06 2.2e-06 2.2e-06 1.15e-06 1.9e-06 2.25e-06 1.45e-06 2.1e-06 1.6e-06 3e-06 1.5e-06 2.45e-06 2.6e-06 1.85e-06 3.45e-06 3.9e-06 2.7e-06 1.7e-06 2.15e-06 2.45e-06 1.3e-06 2.55e-06 2.55e-06 3.1e-06 2.25e-06 2.55e-06 2.4e-06 2.4e-06 1.3e-06 2.35e-06 2.35e-06 1.2e-06 1.2e-06 3.45e-06 2.9e-06 2.55e-06 1.9e-06 3.3e-06 2.35e-06 3e-06 2.2e-06 2.25e-06 1.2e-06 1.15e-06
44 2.45e-06 1.85e-06 1.45e-06 2.15e-06 2.1e-06 1.95e-06 1.25e-06 2e-06 2.45e-06 1.6e-06 1.65e-06 1.2e-06 2.25e-06 8e-07 1.6e-06 8e-07 1.9e-06 2.45e-06 1.55e-06 2.05e-06 1.3e-06 1.75e-06 2e-06 8e-07 2.25e-06 1.2e-06 1.2e-06 1.55e-06 2.65e-06 2.4e-06 2.65e-06 2.25e-06 8.5e-07 2.1e-06 1.2e-06 2.1e-06 1.6e-06 2.4e-06 8.5e-07 9.5e-07 1.6e-06 1.55e-06 8.5e-07 2.35e-06 1.6e-06 1.3e-06 1.65e-06 1.6e-06 1.65e-06 2.45e-06 1.95e-06 1.75e-06 1.9e-06 2.3e-06 2.55e-06 1.8e-06 1.35e-06 1.5e-06 1.6e-06
45 2.45e-06 1.85e-06 1.6e-06 2.3e-06 2.3e-06 1.5e-06 1.5e-06 1.5e-06 2.4e-06 1.65e-06 1.75e-06 1.3e-06 1.85e-06 1.3e-06 2.1e-06 1.3e-06 2e-06 2.55e-06 1.6e-06 1.55e-06 1.35e-06 1.8e-06 2.35e-06 8.5e-07 2.5e-06 1.3e-06 1.4e-06 1.65e-06 2.6e-06 1.45e-06 2.2e-06 2.35e-06 9e-07 2.2e-06 1.4e-06 2.35e-06 1.6e-06 2.35e-06 1.8e-06 1.2e-06 1.65e-06 1.95e-06 1.35e-06 2.35e-06 1.3e-06 1.7e-06 1.75e-06 1.65e-06 2.15e-06 2e-06 1.5e-06 1.8e-06 2.05e-06 2.3e-06 2.15e-06 1.95e-06 1.4e-06 1.55e-06 1.7e-06
46 2.05e-06 1.65e-06 1.6e-06 3e-06 1.85e-06 2.1e-06 1.8e-06 2.65e-06 3.1e-06 1.05e-06 1.6e-06 9.5e-07 1.85e-06 1.65e-06 2.75e-06 1.65e-06 2.05e-06 2.25e-06 1.2e-06 2.05e-06 1.75e-06 1.6e-06 1.85e-06 9.5e-07 2.85e-06 9.5e-07 1.8e-06 2.15e-06 2.3e-06 3e-06 3.4e-06 2.7e-06 1.05e-06 2.1e-06 1.8e-06 1.85e-06 2e-06 2.4e-06 2.35e-06 1.55e-06 1.95e-06 2.1e-06 1.7e-06 1.2e-06 1.65e-06 1.75e-06 1.8e-06 1.25e-06 2.8e-06 2.75e-06 2.1e-06 1.6e-06 2.75e-06 2.35e-06 2.95e-06 2e-06 1.75e-06 1e-06 9e-07
47 1.65e-06 1.45e-06 1.75e-06 2.85e-06 2.15e-06 2.1e-06 1.75e-06 2.45e-06 2.85e-06 1.2e-06 1.55e-06 1.1e-06 1.9e-06 1.6e-06 2.7e-06 1.6e-06 2e-06 2.2e-06 8.5e-07 1.65e-06 1.55e-06 1.25e-06 2.2e-06 9e-07 2.65e-06 1.1e-06 1.75e-06 1.95e-06 1.9e-06 2.85e-06 3.2e-06 2.35e-06 1e-06 1.95e-06 1.75e-06 1.5e-06 1.85e-06 2.2e-06 2.3e-06 1.5e-06 1.8e-06 2.1e-06 1.65e-06 1.2e-06 1.6e-06 1.65e-06 1.25e-06 1.7e-06 2.75e-06 2.6e-06 2.1e-06 1.75e-06 2.6e-06 2e-06 2.7e-06 1.75e-06 1.55e-06 1.15e-06 1.2e-06
48 3e-06 2.7e-06 2e-06 1.45e-06 2.15e-06 2.15e-06 1.3e-06 2.25e-06 2.25e-06 2.7e-06 2.5e-06 2.35e-06 3.05e-06 1.65e-06 6e-07 1.65e-06 2.45e-06 2.65e-06 2.7e-06 2.9e-06 1.6e-06 2.6e-06 2.1e-06 1.95e-06 1.6e-06 2.35e-06 1.3e-06 1.55e-06 3.35e-06 2.1e-06 2.15e-06 1.8e-06 2.05e-06 2.3e-06 1.3e-06 2.75e-06 2.2e-06 2.65e-06 1.35e-06 1.6e-06 2.2e-06 1.75e-06 1.7e-06 3.45e-06 1.65e-06 2.15e-06 2.8e-06 2.75e-06 1.2e-06 2.3e-06 2.15e-06 2.35e-06 1.85e-06 2.25e-06 2.25e-06 2.25e-06 1.6e-06 2.65e-06 2.75e-06
49 2e-06 2.25e-06 2.4e-06 2.35e-06 2.7e-06 1.65e-06 2.3e-06 1.8e-06 2.25e-06 2.7e-06 2.55e-06 2.7e-06 2.6e-06 2.45e-06 2.25e-06 2.45e-06 2.55e-06 2.4e-06 2.55e-06 2.25e-06 2.1e-06 2.5e-06 2.7e-06 2.3e-06 2e-06 2.7e-06 2.25e-06 2.1e-06 2.6e-06 1.15e-06 2.2e-06 1.75e-06 2.4e-06 2.05e-06 2.25e-06 2.65e-06 2.25e-06 1.9e-06 2.6e-06 2.4e-06 2.25e-06 2.05e-06 2.5e-06 2.9e-06 2.45e-06 2e-06 2.75e-06 2.6e-06 2.3e-06 2.3e-06 1.65e-06 2.55e-06 2.4e-06 1.95e-06 1.4e-06 2.2e-06 2.1e-06 2.65e-06 2.7e-06
50 2.45e-06 2.05e-06 1.7e-06 2.3e-06 2.35e-06 1.05e-06 1.8e-06 1.85e-06 2.45e-06 2e-06 2.2e-06 1.75e-06 2.15e-06 1.95e-06 2.1e-06 1.95e-06 2.45e-06 2.25e-06 2.05e-06 2.05e-06 1.7e-06 2.25e-06 2.4e-06 1.5e-06 2.35e-06 1.75e-06 1.75e-06 1.95e-06 2.9e-06 1.05e-06 2.2e-06 2.2e-06 1.6e-06 1.9e-06 1.75e-06 2.65e-06 2e-06 2.25e-06 2.4e-06 1.85e-06 2e-06 2.15e-06 2e-06 2.55e-06 1.95e-06 1.5e-06 2.1e-06 2.1e-06 2.15e-06 1.65e-06 2.1e-06 1.8e-06 2.35e-06 2.15e-06 1.8e-06 2.2e-06 1.7e-06 1.95e-06 2.05e-06
51 2.4e-06 2.15e-06 1.25e-06 2.55e-06 2.05e-06 1.8e-06 1.8e-06 2.35e-06 2.7e-06 1.45e-06 1.8e-06 1.15e-06 1.8e-06 1.75e-06 2.3e-06 1.75e-06 1.75e-06 2.05e-06 1.7e-06 2.2e-06 1.75e-06 1.6e-06 2.1e-06 1.3e-06 2.65e-06 1.15e-06 1.75e-06 1.7e-06 2.7e-06 2.45e-06 2.95e-06 2.55e-06 1.4e-06 2.1e-06 1.75e-06 2.1e-06 2e-06 2.55e-06 2.2e-06 1.65e-06 2e-06 1.85e-06 1.8e-06 1.9e-06 1.75e-06 1.8e-06 1.6e-06 1.75e-06 2.35e-06 2.55e-06 1.8e-06 1.9e-06 2.4e-06 2.5e-06 2.7e-06 2.25e-06 1.75e-06 1.4e-06 1.55e-06
52 2.85e-06 2.65e-06 2.15e-06 1.45e-06 2.65e-06 2.35e-06 1.85e-06 1.85e-06 1.4e-06 2.65e-06 2.2e-06 2.3e-06 2.95e-06 1.9e-06 1.8e-06 1.9e-06 2.15e-06 2.8e-06 2.55e-06 2.7e-06 1.85e-06 2.45e-06 2.7e-06 1.9e-06 2.2e-06 2.3e-06 1.8e-06 1.8e-06 2.7e-06 2.35e-06 1.9e-06 2.15e-06 2e-06 2.45e-06 1.8e-06 2.85e-06 1.85e-06 2.3e-06 1.9e-06 1.85e-06 1.85e-06 2.1e-06 1.95e-06 3.3e-06 1.9e-06 2.05e-06 2.75e-06 2.6e-06 1.85e-06 2.4e-06 2.35e-06 2.4e-06 2.5e-06 2.5e-06 2.45e-06 2.3e-06 1.85e-06 2.6e-06 2.7e-06
53 1.8e-06 1.6e-06 2.35e-06 2.2e-06 2.4e-06 2.15e-06 1.95e-06 2.3e-06 2.2e-06 2.3e-06 2.45e-06 2.25e-06 2.9e-06 2.3e-06 2.2e-06 2.3e-06 2.75e-06 2.2e-06 1.95e-06 2.4e-06 1.55e-06 2.2e-06 2.6e-06 1.85e-06 1.85e-06 2.25e-06 1.9e-06 1.85e-06 2.25e-06 2.4e-06 2.55e-06 1.4e-06 1.95e-06 1.85e-06 1.9e-06 2.45e-06 2e-06 1.7e-06 2.75e-06 2.15e-06 2e-06 2.3e-06 2.35e-06 2.35e-06 2.3e-06 2.3e-06 2.35e-06 2e-06 2.25e-06 1.95e-06 2.15e-06 2.5e-06 2.5e-06 2.4e-06 2e-06 1.9e-06 1.55e-06 2.25e-06 2.3e-06
54 2.2e-06 2.35e-06 2.45e-06 2.35e-06 2.75e-06 1.8e-06 2.35e-06 1.95e-06 2.4e-06 2.9e-06 2.7e-06 2.9e-06 2.75e-06 2.55e-06 2.2e-06 2.55e-06 2.65e-06 2.3e-06 2.65e-06 2.3e-06 2.25e-06 2.55e-06 2.8e-06 2.5e-06 1.75e-06 2.9e-06 2.3e-06 2.2e-06 2.65e-06 1.25e-06 2.3e-06 1.6e-06 2.6e-06 1.95e-06 2.3e-06 2.65e-06 2.45e-06 2.1e-06 2.6e-06 2.45e-06 2.45e-06 2.1e-06 2.6e-06 3e-06 2.55e-06 2.15e-06 2.95e-06 2.7e-06 2.25e-06 1.4e-06 1.8e-06 2.7e-06 2.45e-06 2e-06 2.5e-06 2.1e-06 2.25e-06 2.85e-06 2.9e-06
55 1.95e-06 1.75e-06 2e-06 2.4e-06 2.35e-06 2.2e-06 1.8e-06 2.2e-06 2.4e-06 1.95e-06 2e-06 1.85e-06 2.55e-06 1.8e-06 2.2e-06 1.8e-06 2.25e-06 2e-06 1.7e-06 2.2e-06 1.75e-06 1.9e-06 2.4e-06 1.5e-06 1.95e-06 1.85e-06 1.8e-06 1.95e-06 2.2e-06 2.55e-06 2.85e-06 1.8e-06 1.6e-06 1.65e-06 1.8e-06 2.1e-06 1.9e-06 1.95e-06 2.1e-06 1.7e-06 1.85e-06 1.95e-06 1.85e-06 2.2e-06 1.8e-06 1.95e-06 2e-06 1.75e-06 2.25e-06 2.2e-06 2.2e-06 2.25e-06 2.3e-06 1.9e-06 2.1e-06 2.9e-06 1.75e-06 1.9e-06 1.95e-06
56 2.15e-06 1.65e-06 1.6e-06 1.7e-06 1.95e-06 1.7e-06 1.15e-06 1.8e-06 1.95e-06 1.65e-06 1.8e-06 1.3e-06 2.3e-06 1.35e-06 1.55e-06 1.35e-06 2.1e-06 2.25e-06 1.5e-06 2e-06 9e-07 1.75e-06 2.15e-06 9e-07 1.95e-06 1.3e-06 1.1e-06 1.15e-06 2.4e-06 2.05e-06 2.1e-06 1.65e-06 1e-06 1.9e-06 1.1e-06 2.3e-06 1.45e-06 1.95e-06 1.8e-06 1.2e-06 1.45e-06 1.9e-06 1.4e-06 2.25e-06 1.35e-06 1.4e-06 1.75e-06 1.55e-06 1.6e-06 2.1e-06 1.7e-06 1.75e-06 1.85e-06 1.55e-06 2.25e-06 1.75e-06 1.7e-06 1.6e-06 1.7e-06
57 1.95e-06 1.5e-06 1.35e-06 2.85e-06 1.85e-06 1.95e-06 1.7e-06 2.5e-06 2.95e-06 8.5e-07 1.5e-06 8e-07 1.65e-06 1.5e-06 2.6e-06 1.5e-06 1.95e-06 2.05e-06 1.1e-06 1.85e-06 1.55e-06 1.5e-06 1.9e-06 7.5e-07 2.75e-06 8e-07 1.6e-06 2.05e-06 2.15e-06 2.85e-06 3.25e-06 2.6e-06 8e-07 1.95e-06 1.6e-06 1.7e-06 1.8e-06 2.3e-06 2.3e-06 1.4e-06 1.85e-06 2.05e-06 1.55e-06 1.2e-06 1.5e-06 1.55e-06 1e-06 1.15e-06 2.65e-06 2.65e-06 1.95e-06 1.4e-06 2.6e-06 2.25e-06 2.85e-06 1.9e-06 1.6e-06 1.5e-06 9.5e-07
58 2e-06 1.6e-06 1.55e-06 2.95e-06 1.8e-06 2.05e-06 1.75e-06 2.6e-06 3.05e-06 1e-06 1.55e-06 9e-07 1.8e-06 1.6e-06 2.7e-06 1.6e-06 2e-06 2.2e-06 1.15e-06 2e-06 1.7e-06 1.55e-06 1.85e-06 9e-07 2.8e-06 9e-07 1.75e-06 2.1e-06 2.25e-06 2.95e-06 3.35e-06 2.65e-06 1e-06 2.05e-06 1.75e-06 1.8e-06 1.95e-06 2.35e-06 2.3e-06 1.5e-06 1.9e-06 2.05e-06 1.65e-06 1.15e-06 1.6e-06 1.7e-06 9e-07 1.2e-06 2.75e-06 2.7e-06 2.05e-06 1.55e-06 2.7e-06 2.3e-06 2.9e-06 1.95e-06 1.7e-06 9.5e-07 1.7e-06
