 slim_762114124 slim_762114113 slim_762114114 slim_762114141 slim_762114136 slim_762114119 slim_762114151 slim_762114115 slim_762114129 slim_762114142 slim_762114121 slim_762114111 slim_762114134 slim_762114099 slim_762114139 slim_762114138 slim_762114106 slim_762114101 slim_762114132 slim_762114137 slim_762114112 slim_762114123 slim_762114122 slim_762114152 slim_762114105 slim_762114125 slim_762114150 slim_762114117 slim_762114145 slim_762114103 slim_762114149 slim_762114133 slim_762114147 slim_762114120 slim_762114104 slim_762114109 slim_762114108 slim_762114143 slim_762114148 slim_762114131 slim_762114107 slim_762114128 slim_762114118 slim_762114127 slim_762114110 slim_762114140 slim_762114126 slim_762114154 slim_762114102 slim_762114144 slim_762114130 slim_762114098 slim_762114135 slim_762114146 slim_762114116 slim_762114153 slim_762114100
33 1.1e-06 1.15e-06 6.5e-07 1.5e-06 1.8e-06 1.5e-06 1.5e-06 1.25e-06 1.15e-06 1.05e-06 1.15e-06 1.3e-06 6.5e-07 8e-07 1.2e-06 1.35e-06 1.55e-06 1.25e-06 1.45e-06 1.35e-06 1.35e-06 9e-07 1.3e-06 1.15e-06 1.7e-06 1.7e-06 1.85e-06 1.8e-06 1.45e-06 1.45e-06 1.15e-06 2.3e-06 1.65e-06 8e-07 1.3e-06 1.3e-06 1.55e-06 1.15e-06 7e-07 1.65e-06 1.1e-06 1.05e-06 1.15e-06 1.3e-06 1.65e-06 1.1e-06 1.1e-06 1.15e-06 1.45e-06 1.1e-06 1.95e-06 1.4e-06 6e-07 1.65e-06 1.1e-06 1.7e-06 1.15e-06
34 1.3e-06 1.45e-06 1.3e-06 1.55e-06 1.4e-06 1.55e-06 1.6e-06 1.4e-06 1.5e-06 1.4e-06 1.5e-06 1.6e-06 1.35e-06 1.45e-06 1.3e-06 1.3e-06 1.7e-06 1.35e-06 1.85e-06 1.25e-06 1.45e-06 1.4e-06 1.4e-06 1.5e-06 1.8e-06 1.65e-06 1.95e-06 1.85e-06 1.55e-06 1.55e-06 1.35e-06 1.45e-06 1.55e-06 1.3e-06 1.8e-06 1.6e-06 1.6e-06 1.5e-06 1.3e-06 1.7e-06 1.45e-06 1.4e-06 1.5e-06 1.4e-06 1.75e-06 1.55e-06 1.45e-06 1.5e-06 1.5e-06 1.45e-06 1.5e-06 1.5e-06 1.2e-06 1.75e-06 1.45e-06 1.75e-06 1.45e-06
35 1.2e-06 1.3e-06 9e-07 1e-06 1.85e-06 1.5e-06 1.3e-06 1.35e-06 1e-06 1.25e-06 1.35e-06 8.5e-07 1.2e-06 1.15e-06 1.25e-06 1.6e-06 1.6e-06 1.3e-06 1.55e-06 1.7e-06 1.4e-06 1.4e-06 1.4e-06 1.2e-06 1.35e-06 2e-06 1.45e-06 2e-06 1.5e-06 1.25e-06 1.45e-06 2.5e-06 1.5e-06 1.3e-06 1.6e-06 1.7e-06 1.25e-06 1.2e-06 1.15e-06 1.5e-06 1.35e-06 1e-06 1.25e-06 1.2e-06 1.15e-06 1.5e-06 9.5e-07 1.2e-06 1.4e-06 1.15e-06 1.9e-06 1.3e-06 9e-07 1.65e-06 1.15e-06 1.5e-06 1.25e-06
36 1.25e-06 1.35e-06 1.5e-06 9e-07 1.65e-06 9.5e-07 1.15e-06 1.6e-06 1.25e-06 1.15e-06 1.25e-06 1.25e-06 1.45e-06 1.6e-06 1.1e-06 1.65e-06 1.4e-06 1.15e-06 1.7e-06 1.75e-06 1.25e-06 1.15e-06 9e-07 1.45e-06 1.2e-06 1.9e-06 1.35e-06 1.85e-06 1.35e-06 1.15e-06 1.5e-06 2.25e-06 1.4e-06 1.55e-06 1.6e-06 1.25e-06 1.6e-06 1.45e-06 1.4e-06 1.3e-06 1.3e-06 1.25e-06 1.4e-06 1.1e-06 1.1e-06 1.5e-06 1.25e-06 1.45e-06 1.2e-06 1.4e-06 1.65e-06 1.15e-06 1.35e-06 1.35e-06 1.4e-06 1.4e-06 1.2e-06
37 1.05e-06 9.5e-07 8e-07 1.4e-06 1.65e-06 1.5e-06 1e-06 1.25e-06 1.1e-06 1.15e-06 1.25e-06 1.2e-06 1e-06 8.5e-07 1.05e-06 1.5e-06 1.2e-06 1.3e-06 1.25e-06 1.55e-06 1e-06 1.25e-06 1.4e-06 8e-07 1.55e-06 1.8e-06 1.75e-06 1.5e-06 1.05e-06 1e-06 1.3e-06 2.4e-06 1.55e-06 1.15e-06 1.5e-06 1.2e-06 1.45e-06 1.6e-06 1.05e-06 1.2e-06 1.2e-06 1.15e-06 8e-07 1.25e-06 1.6e-06 1.35e-06 1.1e-06 8e-07 1.4e-06 8e-07 1.9e-06 1.1e-06 8e-07 1.65e-06 8e-07 9.5e-07 1.3e-06
38 1e-06 9e-07 6e-07 1.3e-06 1.75e-06 1.45e-06 1.4e-06 1.2e-06 1.05e-06 9.5e-07 1.05e-06 1.15e-06 7.5e-07 7e-07 1.15e-06 1.35e-06 1.45e-06 1.15e-06 1.35e-06 1.35e-06 1.3e-06 9.5e-07 1.15e-06 1.05e-06 1.55e-06 1.65e-06 1.7e-06 1.75e-06 1.4e-06 1.25e-06 1.1e-06 2.25e-06 1.5e-06 7e-07 1.3e-06 1.15e-06 1.4e-06 1.05e-06 8e-07 1.6e-06 1.05e-06 9e-07 1.1e-06 1.15e-06 1.5e-06 1.05e-06 9e-07 1.05e-06 1.45e-06 1e-06 1.95e-06 1.25e-06 5.5e-07 1.6e-06 1e-06 1.55e-06 1.1e-06
39 1.15e-06 1.15e-06 1.65e-06 1.25e-06 1.55e-06 1.25e-06 8e-07 1.65e-06 1.4e-06 1.6e-06 1.7e-06 1.5e-06 1.4e-06 1.6e-06 9.5e-07 1.7e-06 1.15e-06 1.25e-06 1.7e-06 1.8e-06 9e-07 1.55e-06 1.4e-06 1.2e-06 1.4e-06 1.95e-06 1.65e-06 1.65e-06 9.5e-07 1e-06 1.55e-06 2.5e-06 1.55e-06 1.65e-06 1.7e-06 1.5e-06 1.3e-06 1.2e-06 1.6e-06 1.4e-06 1.4e-06 1.6e-06 1.1e-06 1.25e-06 1.3e-06 1.7e-06 1.6e-06 1.2e-06 1.1e-06 1.2e-06 1.45e-06 1.05e-06 1.5e-06 1.4e-06 1.2e-06 8.5e-07 1.3e-06
40 9e-07 1.25e-06 1e-06 1.4e-06 1.65e-06 1.25e-06 1.25e-06 1.35e-06 1.2e-06 1.1e-06 1.2e-06 1.35e-06 1.05e-06 1.1e-06 8e-07 1.5e-06 9e-07 1e-06 1.4e-06 1.5e-06 9.5e-07 1.05e-06 1.2e-06 1.2e-06 1.05e-06 1.55e-06 1.55e-06 1.55e-06 1.05e-06 1.3e-06 1.2e-06 2.05e-06 1.55e-06 1.1e-06 1.45e-06 1.35e-06 1.3e-06 1.2e-06 1.05e-06 1.4e-06 1.1e-06 1.25e-06 1.2e-06 1e-06 1.55e-06 1.1e-06 1.25e-06 1.2e-06 1.05e-06 1.15e-06 1.8e-06 1.3e-06 9.5e-07 1.35e-06 1.15e-06 1.45e-06 1.25e-06
41 1.2e-06 1.15e-06 7.5e-07 8.5e-07 1.8e-06 1.45e-06 1.5e-06 1.3e-06 1.05e-06 1.05e-06 1.15e-06 1e-06 1.15e-06 1e-06 1.25e-06 1.5e-06 1.6e-06 1e-06 1.35e-06 1.55e-06 1.4e-06 1.2e-06 1e-06 1.15e-06 1.45e-06 1.9e-06 1.55e-06 1.85e-06 1.5e-06 1.1e-06 1.4e-06 2.25e-06 1.35e-06 1.05e-06 1.4e-06 1e-06 1.25e-06 1.15e-06 9e-07 1.6e-06 1.25e-06 1.2e-06 1.2e-06 1e-06 1.25e-06 1.3e-06 6.5e-07 1.15e-06 1.45e-06 1.1e-06 1.9e-06 1.05e-06 7.5e-07 1.6e-06 1.1e-06 1.5e-06 1.05e-06
42 1.1e-06 9.5e-07 8.5e-07 1.4e-06 1.55e-06 1.4e-06 9e-07 1.25e-06 1.1e-06 1.15e-06 1.25e-06 1.25e-06 1e-06 9e-07 1e-06 1.5e-06 1.15e-06 1.3e-06 1.25e-06 1.5e-06 9.5e-07 1.2e-06 1.35e-06 8e-07 1.55e-06 1.75e-06 1.7e-06 1.4e-06 1e-06 9.5e-07 1.25e-06 2.35e-06 1.5e-06 1.15e-06 1.5e-06 1.25e-06 1.4e-06 8e-07 1.1e-06 1.1e-06 1.2e-06 1.2e-06 1.4e-06 1.25e-06 1.55e-06 1.3e-06 1.15e-06 8e-07 1.35e-06 8e-07 1.8e-06 1.05e-06 8e-07 1.55e-06 8e-07 9e-07 1.3e-06
43 8.5e-07 1.1e-06 1.25e-06 8.5e-07 1.55e-06 1.2e-06 1.15e-06 1.4e-06 1.2e-06 1.25e-06 1.35e-06 1.2e-06 1.2e-06 1.4e-06 7.5e-07 1.45e-06 1.15e-06 7.5e-07 1.6e-06 1.6e-06 9e-07 1.25e-06 1e-06 1.25e-06 1.1e-06 1.8e-06 1.45e-06 1.8e-06 1e-06 9.5e-07 1.35e-06 2.2e-06 1.2e-06 1.3e-06 1.4e-06 1.2e-06 1.1e-06 1.25e-06 1.15e-06 1.25e-06 1e-06 1e-06 1.25e-06 1.3e-06 1.15e-06 1.4e-06 1e-06 1.25e-06 9.5e-07 1.2e-06 1.65e-06 9.5e-07 1.15e-06 1.4e-06 1.2e-06 1.25e-06 1e-06
44 1.4e-06 1.4e-06 1.65e-06 7.5e-07 1.75e-06 1.2e-06 1.2e-06 1.75e-06 1.3e-06 1.6e-06 1.7e-06 1.15e-06 1.6e-06 1.8e-06 1.25e-06 1.8e-06 1.65e-06 1.15e-06 1.95e-06 1.85e-06 1.4e-06 1.6e-06 1.2e-06 1.6e-06 1.3e-06 2.15e-06 1.35e-06 2.1e-06 1.5e-06 1.2e-06 1.7e-06 2.5e-06 1.45e-06 1.65e-06 1.75e-06 1.15e-06 1.1e-06 1.6e-06 1.5e-06 1.3e-06 1.55e-06 1.25e-06 1.55e-06 1.15e-06 1.3e-06 1.75e-06 1.3e-06 1.6e-06 1.15e-06 1.55e-06 1.6e-06 1.15e-06 1.5e-06 1.45e-06 1.55e-06 1.55e-06 1.15e-06
45 1.35e-06 1.4e-06 1e-06 1.6e-06 1.85e-06 1.45e-06 1.55e-06 1.5e-06 1.35e-06 1.15e-06 1.25e-06 1.5e-06 1.15e-06 1.1e-06 1.3e-06 1.65e-06 1.5e-06 1.4e-06 1.3e-06 1.55e-06 1.45e-06 1.1e-06 1.3e-06 1.35e-06 1.65e-06 1.75e-06 1.35e-06 1.5e-06 1.55e-06 1.5e-06 1.35e-06 2.2e-06 1.75e-06 1.1e-06 1.55e-06 1.5e-06 1.5e-06 1.35e-06 1.05e-06 1.7e-06 1.1e-06 1.3e-06 1.3e-06 1.4e-06 1.75e-06 1.5e-06 1.3e-06 1.35e-06 1.55e-06 1.3e-06 2e-06 1.5e-06 9e-07 1.15e-06 1.3e-06 1.75e-06 1.45e-06
46 1.2e-06 1.15e-06 7e-07 9e-07 1.8e-06 1.5e-06 1.45e-06 1.25e-06 1e-06 1.05e-06 1.15e-06 9.5e-07 1.1e-06 9.5e-07 1.25e-06 1.5e-06 1.6e-06 1.1e-06 1.35e-06 1.55e-06 1.4e-06 1.2e-06 1.1e-06 1.1e-06 1.45e-06 1.9e-06 1.55e-06 1.85e-06 1.5e-06 1.05e-06 1.35e-06 2.3e-06 1.3e-06 1.1e-06 1.45e-06 9.5e-07 1.25e-06 1.1e-06 9e-07 1.6e-06 1.25e-06 6.5e-07 1.15e-06 1e-06 1.3e-06 1.3e-06 1.1e-06 1.1e-06 1.5e-06 1.05e-06 1.95e-06 1.1e-06 7e-07 1.65e-06 1.05e-06 1.45e-06 1.1e-06
47 1.05e-06 9.5e-07 8e-07 1.4e-06 1.65e-06 1.5e-06 1e-06 1.25e-06 1.1e-06 1.15e-06 1.25e-06 1.2e-06 1e-06 8.5e-07 1.05e-06 1.5e-06 1.2e-06 1.3e-06 1.25e-06 1.55e-06 1e-06 1.25e-06 1.4e-06 8e-07 1.55e-06 1.8e-06 1.75e-06 1.5e-06 1.05e-06 1e-06 1.3e-06 2.4e-06 1.55e-06 1.15e-06 1.5e-06 1.2e-06 1.45e-06 8e-07 1.05e-06 1.2e-06 1.2e-06 1.15e-06 8e-07 1.25e-06 1.6e-06 1.35e-06 1.1e-06 1.6e-06 1.4e-06 8e-07 1.9e-06 1.1e-06 8e-07 1.65e-06 8e-07 9.5e-07 1.3e-06
48 8.5e-07 1.3e-06 1.5e-06 1.15e-06 1.55e-06 9.5e-07 1.05e-06 1.55e-06 1.3e-06 1.45e-06 1.55e-06 1.4e-06 1.3e-06 1.65e-06 7e-07 1.55e-06 1.1e-06 9e-07 1.8e-06 1.7e-06 8.5e-07 1.4e-06 1.25e-06 1.4e-06 1.1e-06 1.85e-06 1.55e-06 1.9e-06 9.5e-07 1.25e-06 1.45e-06 2.35e-06 1.5e-06 1.45e-06 1.5e-06 1.4e-06 1.2e-06 1.4e-06 1.45e-06 1.1e-06 1.05e-06 1.45e-06 1.35e-06 9.5e-07 1.15e-06 1.55e-06 1.5e-06 1.4e-06 1.1e-06 1.35e-06 1.5e-06 1.2e-06 1.4e-06 1.3e-06 1.35e-06 1.35e-06 1.15e-06
49 1e-06 9e-07 7.5e-07 1.35e-06 1.6e-06 1.45e-06 1e-06 1.2e-06 1.05e-06 1.1e-06 1.2e-06 1.15e-06 9.5e-07 8.5e-07 1e-06 1.45e-06 1.15e-06 1.25e-06 1.25e-06 1.5e-06 9.5e-07 1.2e-06 1.35e-06 8e-07 1.5e-06 1.75e-06 1.7e-06 1.5e-06 1.05e-06 1e-06 1.25e-06 2.35e-06 1.5e-06 1.1e-06 1.45e-06 1.15e-06 1.4e-06 8e-07 1e-06 1.2e-06 1.15e-06 1.1e-06 8e-07 1.2e-06 1.55e-06 1.3e-06 1.05e-06 8e-07 1.35e-06 1.5e-06 1.85e-06 1.05e-06 7.5e-07 1.6e-06 7.5e-07 1e-06 1.25e-06
50 1.7e-06 1.8e-06 2e-06 1.6e-06 1.3e-06 1.55e-06 1.55e-06 1.85e-06 1.8e-06 1.9e-06 2e-06 1.9e-06 1.9e-06 2.1e-06 1.5e-06 1.7e-06 1.85e-06 1.6e-06 2.25e-06 1.4e-06 1.6e-06 1.85e-06 1.65e-06 1.9e-06 1.85e-06 2e-06 2e-06 2.05e-06 1.7e-06 1.7e-06 1.75e-06 1.85e-06 1.75e-06 1.95e-06 1.5e-06 1.9e-06 1.65e-06 1.9e-06 1.95e-06 1.45e-06 1.8e-06 1.9e-06 1.8e-06 1.65e-06 1.6e-06 2e-06 1.95e-06 1.9e-06 1.5e-06 1.85e-06 2.1e-06 1.65e-06 1.85e-06 1.7e-06 1.85e-06 1.85e-06 1.7e-06
51 1.1e-06 9e-07 1.4e-06 8.5e-07 1.5e-06 1.25e-06 9.5e-07 1.5e-06 1.3e-06 1.35e-06 1.45e-06 1.3e-06 1.3e-06 1.4e-06 9.5e-07 1.55e-06 1.15e-06 9.5e-07 1.5e-06 1.65e-06 9e-07 1.35e-06 1e-06 1.1e-06 1.35e-06 1.85e-06 1.5e-06 1.55e-06 1e-06 7.5e-07 1.45e-06 2.25e-06 1.25e-06 1.4e-06 1.5e-06 1.3e-06 1.15e-06 1.1e-06 1.25e-06 1.05e-06 1.3e-06 1.05e-06 1.05e-06 9.5e-07 1.15e-06 1.5e-06 1.1e-06 1.1e-06 1.2e-06 1.05e-06 1.65e-06 1.4e-06 1.25e-06 1.45e-06 1.05e-06 9e-07 1.05e-06
52 1e-06 1e-06 2e-07 1.3e-06 1.65e-06 1.4e-06 1.3e-06 9.5e-07 8e-07 7.5e-07 8.5e-07 9e-07 6.5e-07 4.5e-07 1.1e-06 1.25e-06 1.4e-06 1.2e-06 1.1e-06 1.2e-06 1.25e-06 8.5e-07 1.2e-06 8e-07 1.5e-06 1.6e-06 1.6e-06 1.55e-06 1.35e-06 1.2e-06 1e-06 2.15e-06 1.45e-06 6e-07 1.2e-06 9e-07 1.35e-06 8e-07 5.5e-07 1.5e-06 9.5e-07 7.5e-07 8e-07 1.15e-06 1.5e-06 9e-07 7e-07 8e-07 1.4e-06 7.5e-07 1.85e-06 1.25e-06 4e-07 1.5e-06 7.5e-07 1.45e-06 1.15e-06
53 1.45e-06 1.6e-06 1.65e-06 1.4e-06 1.8e-06 1.25e-06 1.4e-06 1.8e-06 1.55e-06 1.5e-06 1.6e-06 1.65e-06 1.6e-06 1.75e-06 1.25e-06 1.85e-06 1.5e-06 1.35e-06 1.65e-06 1.85e-06 1.4e-06 1.45e-06 1.3e-06 1.65e-06 1.5e-06 1.95e-06 1.25e-06 1.7e-06 1.5e-06 1.5e-06 1.65e-06 2.3e-06 1.75e-06 1.65e-06 1.75e-06 1.65e-06 1.35e-06 1.65e-06 1.6e-06 1.4e-06 1.35e-06 1.6e-06 1.55e-06 1.4e-06 1.45e-06 1.15e-06 1.65e-06 1.65e-06 1.3e-06 1.6e-06 1.7e-06 1.45e-06 1.5e-06 1.8e-06 1.6e-06 1.7e-06 1.45e-06
54 1e-06 9e-07 7.5e-07 1.35e-06 1.6e-06 1.45e-06 1e-06 1.2e-06 1.05e-06 1.1e-06 1.2e-06 1.15e-06 9.5e-07 8.5e-07 1e-06 1.45e-06 1.15e-06 1.25e-06 1.25e-06 1.5e-06 9.5e-07 1.2e-06 1.35e-06 8e-07 1.5e-06 1.75e-06 1.7e-06 1.5e-06 1.05e-06 1e-06 1.25e-06 2.35e-06 1.5e-06 1.1e-06 1.45e-06 1.15e-06 1.4e-06 8e-07 1e-06 1.2e-06 1.15e-06 1.1e-06 8e-07 1.2e-06 1.55e-06 1.3e-06 1.05e-06 8e-07 1.35e-06 7.5e-07 1.85e-06 1.05e-06 7.5e-07 1.6e-06 1.5e-06 1e-06 1.25e-06
55 1.1e-06 9.5e-07 1.6e-06 1.3e-06 1.55e-06 1.5e-06 7e-07 1.6e-06 1.4e-06 1.6e-06 1.7e-06 1.5e-06 1.35e-06 1.45e-06 9.5e-07 1.7e-06 1.05e-06 1.3e-06 1.45e-06 1.85e-06 8e-07 1.6e-06 1.45e-06 9.5e-07 1.5e-06 1.95e-06 1.75e-06 1.5e-06 8e-07 7.5e-07 1.55e-06 2.55e-06 1.5e-06 1.7e-06 1.75e-06 1.5e-06 1.4e-06 9.5e-07 1.55e-06 8.5e-07 1.45e-06 1.5e-06 9e-07 1.25e-06 1.55e-06 1.75e-06 1.45e-06 9.5e-07 1.35e-06 1e-06 1.85e-06 9e-07 1.45e-06 1.7e-06 1e-06 6e-07 1.35e-06
56 1.05e-06 1.1e-06 1.25e-06 9.5e-07 1.65e-06 1.25e-06 1.2e-06 1.4e-06 1.2e-06 1.3e-06 1.4e-06 1.25e-06 1.1e-06 1.4e-06 1e-06 1.45e-06 1.4e-06 9.5e-07 1.65e-06 1.65e-06 1.15e-06 1.2e-06 1.05e-06 1.3e-06 1.35e-06 1.8e-06 1.55e-06 1.9e-06 1.25e-06 1.1e-06 1.35e-06 2.25e-06 1.3e-06 1.15e-06 1.45e-06 1.25e-06 1.2e-06 1.3e-06 1.1e-06 1.3e-06 1.25e-06 1.05e-06 1.3e-06 1e-06 1.15e-06 1.45e-06 1.1e-06 1.3e-06 1.15e-06 1.25e-06 1.7e-06 1.05e-06 1.15e-06 1.45e-06 1.25e-06 1.35e-06 1.5e-06
