 slim_762107361 slim_762107382 slim_762107403 slim_762107383 slim_762107367 slim_762107379 slim_762107395 slim_762107386 slim_762107400 slim_762107396 slim_762107392 slim_762107412 slim_762107393 slim_762107369 slim_762107415 slim_762107410 slim_762107368 slim_762107411 slim_762107375 slim_762107417 slim_762107418 slim_762107398 slim_762107407 slim_762107378 slim_762107389 slim_762107419 slim_762107416 slim_762107372 slim_762107373 slim_762107413 slim_762107370 slim_762107408 slim_762107388 slim_762107377 slim_762107385 slim_762107401 slim_762107376 slim_762107363 slim_762107364 slim_762107406 slim_762107394 slim_762107366 slim_762107397 slim_762107371 slim_762107387 slim_762107404 slim_762107362 slim_762107380 slim_762107414 slim_762107409 slim_762107399 slim_762107390 slim_762107381 slim_762107391 slim_762107374 slim_762107405 slim_762107365 slim_762107402 slim_762107384
34 1.25e-06 1.2e-06 8.5e-07 1.25e-06 1e-06 1.1e-06 1.3e-06 1.3e-06 9.5e-07 1.3e-06 1.05e-06 9.5e-07 1.25e-06 1.2e-06 1.35e-06 9.5e-07 1e-06 1e-06 1.05e-06 1.3e-06 9.5e-07 9.5e-07 1.1e-06 9e-07 1.35e-06 1.05e-06 1.2e-06 1.1e-06 1.2e-06 9.5e-07 1.35e-06 9.5e-07 1.05e-06 9.5e-07 1.5e-06 1e-06 1.2e-06 1.1e-06 9e-07 1.05e-06 1.15e-06 1.15e-06 1.1e-06 1.05e-06 1.05e-06 8.5e-07 1.15e-06 1.45e-06 1.05e-06 8.5e-07 1e-06 1.35e-06 9.5e-07 1.15e-06 9.5e-07 1.35e-06 1.1e-06 1.05e-06 1e-06
35 1.1e-06 1.1e-06 1e-06 1.2e-06 9.5e-07 1.1e-06 1.3e-06 1.2e-06 6.5e-07 1.2e-06 1.05e-06 8.5e-07 1.25e-06 8.5e-07 1.3e-06 6e-07 1.25e-06 6.5e-07 9.5e-07 1.2e-06 8.5e-07 8.5e-07 1.15e-06 7.5e-07 1.2e-06 1.1e-06 8.5e-07 9.5e-07 1.3e-06 9.5e-07 1.5e-06 8e-07 9e-07 8e-07 1e-06 1e-06 1.45e-06 8e-07 9e-07 8.5e-07 1.2e-06 9.5e-07 1.05e-06 9e-07 1e-06 9.5e-07 8e-07 1.4e-06 9.5e-07 9.5e-07 7.5e-07 1.35e-06 9e-07 1e-06 9.5e-07 1.35e-06 9.5e-07 8.5e-07 1.15e-06
36 1.5e-06 1.2e-06 1.2e-06 1.4e-06 1.2e-06 1e-06 1.65e-06 1.5e-06 1.3e-06 1.45e-06 1.25e-06 1.25e-06 1.15e-06 1.55e-06 1.65e-06 1.3e-06 1.4e-06 1.35e-06 1.35e-06 1.65e-06 1.15e-06 1.45e-06 1.1e-06 1.15e-06 1.4e-06 1.25e-06 1.55e-06 1.25e-06 1.5e-06 1.4e-06 1.25e-06 1.2e-06 1.3e-06 1.35e-06 1.2e-06 1.45e-06 1.6e-06 1.55e-06 1.25e-06 1.35e-06 1e-06 1.35e-06 1.4e-06 1.4e-06 1.4e-06 1.15e-06 1.5e-06 1.85e-06 1.25e-06 1.3e-06 1.3e-06 1.4e-06 1.35e-06 1.4e-06 1.25e-06 1.05e-06 1.35e-06 1.35e-06 1.3e-06
37 1.3e-06 1.3e-06 1.1e-06 1.4e-06 1.05e-06 1.3e-06 1.5e-06 1.4e-06 9.5e-07 1.1e-06 1.25e-06 9e-07 1.45e-06 1.05e-06 1.25e-06 8e-07 1.05e-06 8.5e-07 1e-06 1.15e-06 1.05e-06 1.05e-06 1.25e-06 9.5e-07 1.4e-06 1.15e-06 1.05e-06 1.15e-06 1.05e-06 9.5e-07 1.55e-06 1e-06 1.1e-06 9e-07 1.1e-06 8e-07 1.55e-06 1.4e-06 1.1e-06 1.05e-06 1.4e-06 1.15e-06 9.5e-07 8e-07 1.1e-06 1.15e-06 1e-06 1.6e-06 1.15e-06 1.05e-06 1.05e-06 1.4e-06 1.1e-06 1.2e-06 1e-06 1.55e-06 1.15e-06 1.05e-06 1.1e-06
38 8.5e-07 1.05e-06 9.5e-07 1.05e-06 1.05e-06 8e-07 1.3e-06 8.5e-07 6.5e-07 1.1e-06 6.5e-07 7e-07 9.5e-07 1e-06 1.1e-06 7.5e-07 1.25e-06 8e-07 8e-07 1.1e-06 5e-07 7.5e-07 1e-06 5e-07 9.5e-07 8.5e-07 1e-06 7e-07 1.2e-06 9.5e-07 1.25e-06 5.5e-07 6.5e-07 8e-07 9e-07 9e-07 1.25e-06 1.1e-06 9e-07 7e-07 1.15e-06 8e-07 1.2e-06 9e-07 8.5e-07 8e-07 9.5e-07 1.15e-06 9e-07 6.5e-07 1e-06 1.15e-06 6e-07 7.5e-07 9e-07 1.05e-06 6.5e-07 7e-07 1.05e-06
39 5.5e-07 1.1e-06 1e-06 8.5e-07 1e-06 7.5e-07 1.3e-06 7e-07 6e-07 1e-06 8e-07 5.5e-07 7.5e-07 7.5e-07 1.15e-06 6.5e-07 1.4e-06 7e-07 8e-07 1.1e-06 5e-07 9e-07 9.5e-07 4e-07 6.5e-07 9.5e-07 7.5e-07 6e-07 1.35e-06 8.5e-07 1.35e-06 4.5e-07 4e-07 6.5e-07 1.05e-06 8.5e-07 1.35e-06 1.05e-06 7e-07 7e-07 1.15e-06 5e-07 1.2e-06 9e-07 6e-07 9e-07 1e-06 9.5e-07 9e-07 8.5e-07 1e-06 1.15e-06 8.5e-07 5e-07 1e-06 9.5e-07 4.5e-07 4e-07 1.05e-06
40 1.3e-06 1.3e-06 1.15e-06 1.25e-06 1e-06 8e-07 1.35e-06 1.3e-06 1.15e-06 1.4e-06 1.15e-06 1.15e-06 9.5e-07 1.25e-06 1.6e-06 1e-06 1.5e-06 1.05e-06 1.25e-06 1.6e-06 9.5e-07 1.35e-06 1.05e-06 9.5e-07 1.2e-06 1.25e-06 1.25e-06 1.05e-06 1.65e-06 1.45e-06 1.25e-06 1e-06 1.1e-06 1.3e-06 1.15e-06 1.2e-06 1e-06 1.4e-06 1.15e-06 1.15e-06 1.2e-06 1.15e-06 1.15e-06 1.35e-06 1.3e-06 1e-06 1.25e-06 1.75e-06 8.5e-07 1.3e-06 9.5e-07 1.4e-06 1.3e-06 1.2e-06 1.3e-06 8.5e-07 1.15e-06 1.15e-06 1.4e-06
41 6.5e-07 1.2e-06 1.1e-06 1e-06 1.1e-06 7.5e-07 1.4e-06 8e-07 7e-07 1e-06 8e-07 6.5e-07 7.5e-07 8.5e-07 1.25e-06 7.5e-07 1.5e-06 8e-07 9e-07 1.2e-06 6e-07 1e-06 9.5e-07 5e-07 6.5e-07 1.05e-06 8.5e-07 5.5e-07 1.45e-06 9.5e-07 1.35e-06 5.5e-07 5e-07 7.5e-07 1.15e-06 9.5e-07 1.35e-06 1.15e-06 8e-07 5e-07 1.15e-06 9e-07 1.3e-06 1e-06 7e-07 1e-06 1.1e-06 1.05e-06 1e-06 9.5e-07 1.1e-06 1.15e-06 9.5e-07 6e-07 1.1e-06 8.5e-07 5.5e-07 5e-07 1.15e-06
42 1.45e-06 1.3e-06 1.1e-06 1.4e-06 1.1e-06 1.3e-06 1.4e-06 1.5e-06 1.1e-06 1.25e-06 1.35e-06 1.05e-06 1.45e-06 1.3e-06 1.35e-06 1.05e-06 1.05e-06 1.1e-06 1.1e-06 1.25e-06 1.15e-06 1.2e-06 1.25e-06 1.1e-06 1.55e-06 1.2e-06 1.3e-06 1.3e-06 1.1e-06 1.1e-06 1.5e-06 1.15e-06 1.25e-06 1.05e-06 1.1e-06 1.05e-06 1.4e-06 9.5e-07 1.2e-06 1.2e-06 1.15e-06 1.3e-06 1.7e-06 9.5e-07 1.25e-06 1.15e-06 1.2e-06 1.75e-06 1.05e-06 1.15e-06 9.5e-07 1.5e-06 1.2e-06 1.35e-06 1.05e-06 1.55e-06 1.3e-06 1.2e-06 1.15e-06
43 1.15e-06 1.15e-06 1.05e-06 1.25e-06 1.15e-06 1.1e-06 1.55e-06 1.2e-06 8e-07 9.5e-07 1.05e-06 7.5e-07 1.25e-06 1.15e-06 1.05e-06 9e-07 1e-06 9.5e-07 7.5e-07 9.5e-07 8.5e-07 1e-06 1.05e-06 8e-07 1.25e-06 1e-06 1.15e-06 9.5e-07 8.5e-07 8e-07 1.35e-06 8.5e-07 9.5e-07 7.5e-07 1.05e-06 9e-07 1.4e-06 8e-07 9e-07 9e-07 1.35e-06 1e-06 9.5e-07 1.1e-06 9.5e-07 1.1e-06 1.05e-06 1.5e-06 1.15e-06 8.5e-07 1.05e-06 1.25e-06 9e-07 1.05e-06 8.5e-07 1.35e-06 1e-06 9e-07 9.5e-07
44 6e-07 1.3e-06 1.15e-06 1.05e-06 1.05e-06 8.5e-07 1.5e-06 7e-07 7e-07 1e-06 9.5e-07 6.5e-07 8e-07 8.5e-07 1.15e-06 8e-07 1.35e-06 8.5e-07 8.5e-07 1.2e-06 6e-07 1.1e-06 9.5e-07 5e-07 7e-07 1e-06 8.5e-07 7e-07 1.3e-06 7e-07 1.4e-06 5.5e-07 4.5e-07 7.5e-07 1.05e-06 1e-06 1.4e-06 1.1e-06 8.5e-07 6e-07 1.3e-06 7e-07 1.25e-06 9.5e-07 9e-07 1.05e-06 1.2e-06 1.05e-06 1.05e-06 8.5e-07 1.15e-06 1.2e-06 1.05e-06 5.5e-07 1.05e-06 1.05e-06 5e-07 5.5e-07 9.5e-07
45 1.05e-06 1.1e-06 8.5e-07 1.1e-06 9.5e-07 9e-07 1.25e-06 1.1e-06 8e-07 1.3e-06 9.5e-07 8.5e-07 1.05e-06 1.05e-06 1.3e-06 8e-07 1.15e-06 8.5e-07 1e-06 1.35e-06 7.5e-07 8.5e-07 1.1e-06 7e-07 1.15e-06 1e-06 1.05e-06 9e-07 1.35e-06 1.15e-06 1.3e-06 7e-07 8.5e-07 1e-06 8.5e-07 9.5e-07 1.15e-06 1.15e-06 8e-07 9e-07 1e-06 1e-06 1.15e-06 1.1e-06 1.05e-06 1.3e-06 1.05e-06 1.35e-06 9e-07 9.5e-07 9.5e-07 1.3e-06 9e-07 9e-07 1e-06 1.15e-06 9e-07 9e-07 1.15e-06
46 1.25e-06 1e-06 1.1e-06 1.2e-06 1.05e-06 1.2e-06 1.4e-06 1.1e-06 9.5e-07 1.4e-06 1.1e-06 1e-06 1.35e-06 1e-06 1.4e-06 7.5e-07 1.4e-06 8e-07 1.1e-06 1.3e-06 9.5e-07 9e-07 1.3e-06 9e-07 1.35e-06 1.15e-06 1e-06 1.1e-06 1.35e-06 1.2e-06 1.5e-06 9.5e-07 1.05e-06 1e-06 1.15e-06 8e-07 1.5e-06 1e-06 9.5e-07 1e-06 1.25e-06 1.1e-06 1.2e-06 1.05e-06 1.2e-06 1.05e-06 1.3e-06 1.55e-06 1.05e-06 1.05e-06 1e-06 1.4e-06 8.5e-07 1.15e-06 1.05e-06 1.45e-06 1.1e-06 1e-06 1.25e-06
47 9.5e-07 1.65e-06 1.5e-06 1.35e-06 1.6e-06 1.4e-06 1.25e-06 1.1e-06 1.2e-06 1.55e-06 1.2e-06 1.25e-06 1.2e-06 1.15e-06 1.75e-06 1.25e-06 1.8e-06 1.3e-06 1.4e-06 1.75e-06 1.15e-06 1.3e-06 1.5e-06 1.05e-06 1.05e-06 1.45e-06 1.1e-06 1.25e-06 1.8e-06 1.4e-06 1.85e-06 1.1e-06 8.5e-07 1.25e-06 1.45e-06 1.4e-06 1.85e-06 1.6e-06 1.15e-06 9.5e-07 1.75e-06 1.05e-06 1.75e-06 1.5e-06 1.05e-06 1.35e-06 1.55e-06 1.4e-06 1.5e-06 1.3e-06 1.55e-06 1.6e-06 1.25e-06 9.5e-07 1.45e-06 1.55e-06 9e-07 9e-07 1.5e-06
48 1.05e-06 1.2e-06 1.05e-06 1.15e-06 9e-07 9e-07 1.25e-06 1.1e-06 9e-07 1.35e-06 1.1e-06 9e-07 1.05e-06 1e-06 1.4e-06 7.5e-07 1.4e-06 8e-07 1.05e-06 1.4e-06 7e-07 1.1e-06 1.15e-06 7e-07 1.15e-06 1.05e-06 1e-06 9e-07 1.5e-06 1.2e-06 1.4e-06 7.5e-07 8.5e-07 1.05e-06 1.05e-06 9.5e-07 1.25e-06 1.15e-06 9e-07 9e-07 8.5e-07 1e-06 1.05e-06 1.15e-06 1.05e-06 9e-07 1.05e-06 1.5e-06 1.3e-06 1.1e-06 8.5e-07 1.4e-06 1.1e-06 9.5e-07 1.15e-06 1.15e-06 8.5e-07 9e-07 1.25e-06
49 1.05e-06 1.15e-06 9.5e-07 1.2e-06 1.1e-06 1e-06 1.4e-06 1.05e-06 7.5e-07 1.1e-06 8e-07 7.5e-07 1.15e-06 1.15e-06 1.1e-06 9e-07 1.1e-06 9.5e-07 8.5e-07 1.05e-06 7.5e-07 8.5e-07 1e-06 7e-07 1.15e-06 9.5e-07 1.15e-06 9e-07 1.05e-06 7.5e-07 1.3e-06 7.5e-07 8.5e-07 7.5e-07 8.5e-07 9.5e-07 1.3e-06 1.05e-06 6.5e-07 8.5e-07 1.3e-06 9.5e-07 1.15e-06 8.5e-07 8.5e-07 9.5e-07 1.05e-06 1.3e-06 1.1e-06 1.1e-06 1.05e-06 1.2e-06 7e-07 9.5e-07 8.5e-07 1.25e-06 9e-07 8.5e-07 9e-07
50 1.25e-06 1.1e-06 1e-06 1.2e-06 1e-06 1.1e-06 1.2e-06 1.3e-06 8e-07 1.35e-06 1.15e-06 1e-06 1.25e-06 1.1e-06 1.4e-06 8.5e-07 1.25e-06 9e-07 1.05e-06 1.3e-06 9.5e-07 1e-06 1.15e-06 9e-07 1.35e-06 1.15e-06 1.1e-06 1.1e-06 1.35e-06 1.1e-06 1.45e-06 9.5e-07 1.05e-06 9.5e-07 1e-06 7.5e-07 1.3e-06 1.05e-06 1e-06 1e-06 9.5e-07 1.1e-06 9.5e-07 1.05e-06 1.15e-06 9.5e-07 1e-06 1.55e-06 8.5e-07 1.05e-06 1.3e-06 1.45e-06 1e-06 1.15e-06 1e-06 1.35e-06 1.1e-06 1e-06 1.2e-06
51 1.25e-06 1.45e-06 1.35e-06 1.45e-06 1.4e-06 1.1e-06 1.75e-06 1.3e-06 1.15e-06 1.15e-06 1.1e-06 1.1e-06 1.2e-06 1.4e-06 1.5e-06 1.2e-06 1.5e-06 1.25e-06 1.2e-06 1.5e-06 1.05e-06 1.3e-06 1.15e-06 1e-06 1.1e-06 1.05e-06 1.4e-06 1.1e-06 1.15e-06 1.2e-06 1.15e-06 1.05e-06 1.1e-06 1.15e-06 1.35e-06 1.35e-06 1.4e-06 1.4e-06 1.15e-06 1.15e-06 1.4e-06 1.15e-06 1.5e-06 1.25e-06 1.2e-06 1.3e-06 1.4e-06 1.6e-06 1.4e-06 1.2e-06 1.45e-06 1.9e-06 1.2e-06 1.2e-06 1.05e-06 1.05e-06 1.15e-06 1.15e-06 1.1e-06
52 1.1e-06 7.5e-07 9.5e-07 1.05e-06 1.2e-06 1.05e-06 1.3e-06 1.05e-06 7.5e-07 1.2e-06 7.5e-07 8.5e-07 1.2e-06 1.15e-06 1.2e-06 9e-07 1.2e-06 9.5e-07 9e-07 1.1e-06 8e-07 6e-07 1.1e-06 7.5e-07 1.2e-06 9.5e-07 1.15e-06 9.5e-07 1.1e-06 1e-06 1.3e-06 8e-07 9e-07 8e-07 9.5e-07 9e-07 1.35e-06 1.1e-06 6e-07 8.5e-07 1.3e-06 9.5e-07 1.2e-06 9e-07 1.05e-06 9e-07 8.5e-07 1.25e-06 1.1e-06 7e-07 1e-06 1.2e-06 8e-07 1e-06 8e-07 1.3e-06 9.5e-07 8.5e-07 1.05e-06
53 4e-07 1.25e-06 1.2e-06 9.5e-07 1.05e-06 7e-07 1.45e-06 5.5e-07 6e-07 1.05e-06 8.5e-07 6e-07 6.5e-07 7.5e-07 1.15e-06 7e-07 1.55e-06 7.5e-07 8.5e-07 1.3e-06 4.5e-07 1e-06 1e-06 3.5e-07 5.5e-07 1e-06 7.5e-07 5.5e-07 1.5e-06 9.5e-07 1.4e-06 3.5e-07 3e-07 8.5e-07 1.15e-06 1e-06 1.4e-06 1.2e-06 7.5e-07 5e-07 1.2e-06 6e-07 1.35e-06 1.05e-06 5.5e-07 9e-07 1.15e-06 9.5e-07 9.5e-07 9.5e-07 1.15e-06 1.2e-06 1e-06 6e-07 1.15e-06 9e-07 3.5e-07 4.5e-07 1.15e-06
54 1.25e-06 1e-06 9.5e-07 1.2e-06 1.15e-06 1.15e-06 1.4e-06 1.25e-06 8.5e-07 1.15e-06 1.05e-06 9e-07 1.3e-06 1.25e-06 1.2e-06 1e-06 1e-06 1.05e-06 8.5e-07 1.1e-06 9.5e-07 9e-07 1.05e-06 9e-07 1.35e-06 7.5e-07 1.25e-06 1.1e-06 7.5e-07 8.5e-07 1.1e-06 9.5e-07 1.05e-06 8e-07 9.5e-07 9.5e-07 1.25e-06 1e-06 9e-07 1e-06 1.3e-06 1.1e-06 1.05e-06 8.5e-07 1.05e-06 1e-06 1.05e-06 1.45e-06 1.15e-06 8.5e-07 1e-06 1.05e-06 8e-07 1.15e-06 9e-07 1.4e-06 1.1e-06 1e-06 7e-07
55 9.5e-07 1.45e-06 1.4e-06 1.25e-06 1.25e-06 5e-07 1.75e-06 1.05e-06 1e-06 9.5e-07 8.5e-07 1e-06 6e-07 1.25e-06 1.5e-06 1.05e-06 1.75e-06 1.1e-06 1.15e-06 1.6e-06 7.5e-07 1.4e-06 8e-07 7e-07 6e-07 1.25e-06 1.25e-06 7e-07 1.75e-06 1.3e-06 1.15e-06 7.5e-07 8e-07 1.2e-06 1.35e-06 1.35e-06 1.05e-06 1.55e-06 1.05e-06 9.5e-07 8.5e-07 8.5e-07 1.55e-06 1.35e-06 1.05e-06 1.15e-06 1.45e-06 1.55e-06 1.15e-06 1.25e-06 1.35e-06 1.05e-06 1.3e-06 9e-07 1.4e-06 5e-07 8.5e-07 9.5e-07 1.45e-06
56 4e-07 1.2e-06 1.15e-06 9e-07 1e-06 6.5e-07 1.4e-06 5e-07 6e-07 1e-06 8e-07 6e-07 6e-07 7e-07 1.15e-06 6.5e-07 1.5e-06 7e-07 8e-07 1.25e-06 3.5e-07 1e-06 9.5e-07 3e-07 5e-07 9e-07 7e-07 5e-07 1.45e-06 9e-07 1.35e-06 3.5e-07 2.5e-07 8e-07 1.1e-06 9.5e-07 1.35e-06 1.15e-06 6.5e-07 4.5e-07 1.15e-06 5.5e-07 1.3e-06 1e-06 5e-07 9e-07 1.1e-06 9e-07 8.5e-07 9e-07 1.1e-06 1.15e-06 9.5e-07 3.5e-07 1.1e-06 8.5e-07 5e-07 4e-07 1.1e-06
57 5e-07 1.1e-06 1e-06 9e-07 1e-06 7.5e-07 1.3e-06 6e-07 6e-07 1e-06 8e-07 5.5e-07 7e-07 7e-07 1.15e-06 6.5e-07 1.4e-06 7e-07 8e-07 1.1e-06 5e-07 9e-07 9.5e-07 4e-07 6e-07 9.5e-07 7e-07 6e-07 1.35e-06 8.5e-07 1.35e-06 4.5e-07 3.5e-07 6.5e-07 1.05e-06 8.5e-07 1.35e-06 1.05e-06 7e-07 4e-07 1.15e-06 5e-07 1.2e-06 9e-07 5.5e-07 9e-07 1e-06 9e-07 9e-07 8.5e-07 1e-06 1.15e-06 8.5e-07 4.5e-07 1e-06 9.5e-07 4e-07 7e-07 1.05e-06
58 1.25e-06 1.25e-06 1.05e-06 1.3e-06 1.15e-06 1.2e-06 1.55e-06 1.25e-06 1e-06 1.2e-06 1.2e-06 9e-07 1.3e-06 1.3e-06 1.25e-06 1.1e-06 1.05e-06 1.15e-06 1e-06 1.2e-06 1e-06 1.15e-06 1.1e-06 9.5e-07 1.35e-06 8e-07 1.3e-06 1.15e-06 8e-07 8e-07 1.15e-06 1e-06 1.05e-06 9e-07 1e-06 1.15e-06 1.3e-06 1.1e-06 1.05e-06 1.05e-06 1.4e-06 1.15e-06 1.15e-06 9.5e-07 9.5e-07 1.15e-06 1.25e-06 1.5e-06 1.25e-06 9e-07 1.2e-06 1.1e-06 1.05e-06 1.15e-06 7e-07 1.45e-06 1.1e-06 1.05e-06 1.2e-06
