 slim_762388804 slim_762388813 slim_762388847 slim_762388816 slim_762388812 slim_762388807 slim_762388831 slim_762388839 slim_762388829 slim_762388805 slim_762388825 slim_762388814 slim_762388803 slim_762388844 slim_762388818 slim_762388832 slim_762388823 slim_762388840 slim_762388802 slim_762388806 slim_762388834 slim_762388828 slim_762388846 slim_762388835 slim_762388821 slim_762388820 slim_762388815 slim_762388808 slim_762388833 slim_762388810 slim_762388830 slim_762388837 slim_762388819 slim_762388822 slim_762388836 slim_762388841 slim_762388826 slim_762388843 slim_762388817 slim_762388842 slim_762388827 slim_762388809 slim_762388811 slim_762388838 slim_762388824 slim_762388845
0 2.6e-06 2.1e-06 2.75e-06 2.75e-06 2.8e-06 2.65e-06 2.8e-06 1.6e-06 2.95e-06 1.85e-06 2.6e-06 2.3e-06 2.15e-06 1.95e-06 2.45e-06 2.2e-06 2.05e-06 1.85e-06 2.25e-06 1.65e-06 1.8e-06 2.85e-06 1.8e-06 2.85e-06 2.1e-06 2.2e-06 1.95e-06 2.35e-06 3.15e-06 1.7e-06 1.65e-06 2.95e-06 2.15e-06 1.65e-06 1.45e-06 2.5e-06 2.6e-06 2.85e-06 2.7e-06 2.7e-06 2.7e-06 1.65e-06 2.3e-06 2.85e-06 1.9e-06 2.4e-06
1 2.1e-06 2.6e-06 2.05e-06 2.05e-06 2.2e-06 1.95e-06 2.05e-06 2e-06 2.25e-06 2.1e-06 1.8e-06 2.15e-06 2.15e-06 2e-06 2.05e-06 2.05e-06 1.9e-06 2e-06 2.05e-06 2e-06 1.75e-06 2.15e-06 2.15e-06 2.45e-06 1.9e-06 1.9e-06 1.95e-06 1.95e-06 2.2e-06 2.05e-06 1.85e-06 2.1e-06 2.2e-06 1.9e-06 1.75e-06 2.35e-06 1.85e-06 2.15e-06 2.4e-06 2.1e-06 2.1e-06 2e-06 2.55e-06 1.9e-06 2.15e-06 2.1e-06
2 2.75e-06 2.05e-06 1.4e-06 7e-07 1.55e-06 1.5e-06 1.3e-06 2.5e-06 1.95e-06 2.2e-06 1.3e-06 2.25e-06 1.55e-06 2.35e-06 2.15e-06 2.15e-06 2.4e-06 2.65e-06 1.55e-06 2.15e-06 2.15e-06 1.8e-06 2.35e-06 2.6e-06 2e-06 2.8e-06 2.35e-06 1.95e-06 1.95e-06 2.4e-06 2.8e-06 1.4e-06 2.65e-06 2.85e-06 2.85e-06 2.4e-06 1e-06 1.5e-06 2.6e-06 1.75e-06 1.5e-06 2.35e-06 2.4e-06 1.1e-06 2.35e-06 2.95e-06
3 2.75e-06 2.05e-06 7e-07 1.4e-06 1.55e-06 1.5e-06 1.3e-06 2.5e-06 1.95e-06 2.2e-06 1.3e-06 2.25e-06 1.55e-06 2.35e-06 2.15e-06 2.15e-06 2.4e-06 2.65e-06 1.55e-06 2.15e-06 2.15e-06 1.8e-06 2.35e-06 2.6e-06 2e-06 2.8e-06 2.35e-06 1.95e-06 1.95e-06 2.4e-06 2.8e-06 1.4e-06 2.65e-06 2.85e-06 2.85e-06 2.4e-06 1e-06 1.5e-06 2.6e-06 1.75e-06 1.5e-06 2.35e-06 2.4e-06 1.1e-06 2.35e-06 2.95e-06
4 2.8e-06 2.2e-06 1.55e-06 1.55e-06 3e-06 1.95e-06 1.9e-06 2.7e-06 2.25e-06 2.55e-06 1.75e-06 2.25e-06 2.15e-06 2.5e-06 2.35e-06 2.1e-06 2.4e-06 2.65e-06 2.05e-06 2.4e-06 2.25e-06 2.15e-06 2.7e-06 2.75e-06 2.15e-06 2.65e-06 2.3e-06 2.15e-06 2.25e-06 2.5e-06 2.65e-06 1.8e-06 2.7e-06 2.7e-06 2.55e-06 2.45e-06 1.65e-06 2.05e-06 2.8e-06 2.2e-06 2.05e-06 2.45e-06 2.65e-06 1.75e-06 2.6e-06 2.8e-06
5 2.65e-06 1.95e-06 1.5e-06 1.5e-06 1.95e-06 1.5e-06 1.65e-06 2.35e-06 1.4e-06 1.6e-06 1.5e-06 1.9e-06 1.7e-06 1.75e-06 9.5e-07 2.5e-06 1.7e-06 2.7e-06 1.7e-06 2.4e-06 2.3e-06 1.15e-06 2.55e-06 1.6e-06 1.75e-06 2.7e-06 2.4e-06 1.6e-06 1.95e-06 2.55e-06 2.5e-06 1.05e-06 2.1e-06 2.55e-06 2.6e-06 2.15e-06 1.4e-06 1e-06 2.25e-06 1.8e-06 1.8e-06 2.5e-06 2.2e-06 1.35e-06 1.8e-06 2.85e-06
6 2.8e-06 2.05e-06 1.3e-06 1.3e-06 1.9e-06 1.65e-06 1.9e-06 2.25e-06 2e-06 2.25e-06 1.25e-06 2.3e-06 1.7e-06 2.55e-06 2.15e-06 2e-06 2.65e-06 2.6e-06 1.65e-06 2.3e-06 2.15e-06 1.9e-06 2.2e-06 2.65e-06 2.15e-06 2.9e-06 2.25e-06 1.85e-06 1.7e-06 2.5e-06 2.65e-06 1.5e-06 2.8e-06 2.7e-06 3.05e-06 2.55e-06 1.1e-06 1.75e-06 2.5e-06 1.7e-06 1.6e-06 2.45e-06 2.5e-06 1.25e-06 2.25e-06 3.05e-06
7 1.6e-06 2e-06 2.5e-06 2.5e-06 2.7e-06 2.35e-06 2.25e-06 2e-06 2.7e-06 1.55e-06 2.2e-06 2.25e-06 1.8e-06 2.15e-06 2.05e-06 1.95e-06 2.15e-06 2e-06 1.9e-06 1.8e-06 1.9e-06 2.6e-06 1.45e-06 2.65e-06 2.35e-06 2.55e-06 1.7e-06 1.75e-06 2.8e-06 1.85e-06 1.55e-06 2.65e-06 2.4e-06 1.6e-06 2.05e-06 2.6e-06 2.15e-06 2.5e-06 2.4e-06 2.35e-06 2.3e-06 1.8e-06 2.25e-06 2.45e-06 1.5e-06 2.7e-06
8 2.95e-06 2.25e-06 1.95e-06 1.95e-06 2.25e-06 1.4e-06 2e-06 2.7e-06 2e-06 2.2e-06 1.65e-06 2.3e-06 2.15e-06 2.35e-06 1.45e-06 2.85e-06 2.15e-06 2.55e-06 1.9e-06 2.9e-06 2.6e-06 1.25e-06 2.55e-06 1.1e-06 2.1e-06 2.8e-06 2.8e-06 2e-06 2.1e-06 2.85e-06 2.7e-06 1.2e-06 2.2e-06 2.75e-06 2.75e-06 2.1e-06 1.85e-06 1.55e-06 1.85e-06 1.85e-06 1.8e-06 2.8e-06 2.25e-06 1.85e-06 2.15e-06 2.95e-06
9 1.85e-06 2.1e-06 2.2e-06 2.2e-06 2.55e-06 1.6e-06 2.25e-06 1.55e-06 2.2e-06 2.4e-06 2.15e-06 2.15e-06 1.6e-06 1.8e-06 1.4e-06 2.5e-06 1.8e-06 2.4e-06 1.75e-06 1.95e-06 2.2e-06 2e-06 1.8e-06 2.05e-06 2.2e-06 2.75e-06 2.25e-06 1.8e-06 2.7e-06 2.1e-06 2.15e-06 2.05e-06 2.15e-06 2.2e-06 2.3e-06 2.4e-06 2e-06 1.75e-06 2.35e-06 2.3e-06 2.2e-06 2.05e-06 2.1e-06 2.15e-06 1.4e-06 2.9e-06
