 slim_762279879 slim_762279906 slim_762279899 slim_762279883 slim_762279905 slim_762279891 slim_762279862 slim_762279908 slim_762279887 slim_762279872 slim_762279909 slim_762279857 slim_762279880 slim_762279873 slim_762279866 slim_762279912 slim_762279881 slim_762279889 slim_762279893 slim_762279867 slim_762279859 slim_762279875 slim_762279884 slim_762279888 slim_762279885 slim_762279865 slim_762279871 slim_762279856 slim_762279858 slim_762279913 slim_762279900 slim_762279864 slim_762279874 slim_762279861 slim_762279894 slim_762279902 slim_762279907 slim_762279878 slim_762279860 slim_762279896 slim_762279892 slim_762279914 slim_762279863 slim_762279910 slim_762279895 slim_762279898 slim_762279890 slim_762279901 slim_762279877 slim_762279869 slim_762279904 slim_762279870 slim_762279911 slim_762279876 slim_762279886 slim_762279882 slim_762279868 slim_762279903 slim_762279897
32 1.9e-06 2.15e-06 2.15e-06 2.1e-06 2.3e-06 2.4e-06 2e-06 2.05e-06 2.1e-06 1.85e-06 1.85e-06 1.7e-06 2e-06 1.65e-06 2.05e-06 2.15e-06 2.3e-06 1.95e-06 1.9e-06 2.25e-06 1.55e-06 1.7e-06 1.55e-06 1.7e-06 2.2e-06 2.6e-06 2.1e-06 2.05e-06 2.35e-06 1.7e-06 1.85e-06 2.4e-06 3e-06 1.8e-06 2.15e-06 2.55e-06 2.2e-06 1.95e-06 2.25e-06 2e-06 2.15e-06 2.15e-06 2.6e-06 2.25e-06 1.85e-06 2.55e-06 2.6e-06 2.25e-06 2.4e-06 2.1e-06 2.25e-06 1.55e-06 2.5e-06 2.15e-06 2e-06 1.6e-06 2.55e-06 1.95e-06 2.15e-06
33 1.15e-06 1.85e-06 2.5e-06 2.35e-06 1.55e-06 2.85e-06 2.75e-06 3.3e-06 3.3e-06 1.75e-06 3.05e-06 2.45e-06 1.9e-06 2.3e-06 1.85e-06 3e-06 1.9e-06 2.6e-06 1.4e-06 2.65e-06 1.85e-06 2.2e-06 1.85e-06 1.5e-06 2.55e-06 3.05e-06 1.9e-06 1.75e-06 2e-06 2.75e-06 1.35e-06 2.7e-06 1.8e-06 1.2e-06 2.5e-06 3.1e-06 3.15e-06 2.65e-06 2.2e-06 2.15e-06 2.3e-06 2.05e-06 2.7e-06 2.7e-06 1.95e-06 3.2e-06 2.6e-06 1.4e-06 2.6e-06 2.35e-06 1.4e-06 1.85e-06 2.5e-06 2.5e-06 2.35e-06 2.6e-06 3.05e-06 1.45e-06 2.3e-06
34 2.65e-06 2.05e-06 1.55e-06 1.8e-06 2.3e-06 1.85e-06 1.95e-06 2.05e-06 1.95e-06 1.85e-06 1.7e-06 1.8e-06 2.2e-06 1.9e-06 1.85e-06 1.85e-06 2.3e-06 1.85e-06 2.05e-06 1.85e-06 2.2e-06 1.55e-06 2.2e-06 2.15e-06 1.6e-06 1.95e-06 1.95e-06 2.25e-06 1.7e-06 1.95e-06 2.1e-06 1.75e-06 2.15e-06 2.5e-06 3.1e-06 2.35e-06 2.1e-06 1.55e-06 1.9e-06 1.65e-06 1.9e-06 2e-06 1.85e-06 2.15e-06 2.25e-06 2.15e-06 1.8e-06 2.2e-06 2.5e-06 1.8e-06 2.2e-06 2.2e-06 2.05e-06 1.55e-06 1.65e-06 1.8e-06 2.15e-06 2.15e-06 1.9e-06
35 2.8e-06 2.5e-06 2.35e-06 1.75e-06 2.1e-06 1.65e-06 1.55e-06 1.8e-06 2.2e-06 2.35e-06 1.95e-06 2.05e-06 2.45e-06 2.25e-06 2.4e-06 2.15e-06 2.5e-06 2.3e-06 2.65e-06 2.25e-06 2.6e-06 2.3e-06 2.6e-06 2.9e-06 2.4e-06 1.65e-06 1.95e-06 2.25e-06 2.45e-06 2.2e-06 2.65e-06 2.4e-06 2.55e-06 3.1e-06 2.35e-06 2e-06 1.7e-06 2.15e-06 2.3e-06 2.45e-06 2.65e-06 1.9e-06 1.85e-06 1.8e-06 2.85e-06 1.6e-06 2.65e-06 2.85e-06 2e-06 1.75e-06 2.85e-06 2.6e-06 1.2e-06 2.35e-06 2.25e-06 2.15e-06 1.45e-06 2.75e-06 2.55e-06
36 2.8e-06 2.3e-06 2.1e-06 1.75e-06 2.5e-06 1.65e-06 1.55e-06 1.15e-06 1.6e-06 2.45e-06 1.35e-06 1.7e-06 2.2e-06 1.9e-06 2.55e-06 1.9e-06 2.5e-06 1.95e-06 2.45e-06 1.95e-06 2.25e-06 1.7e-06 2.25e-06 2.5e-06 2.15e-06 1.75e-06 2.25e-06 2.25e-06 2.55e-06 1.55e-06 2.4e-06 2.1e-06 2.2e-06 3.15e-06 2.1e-06 1.7e-06 1.8e-06 1.55e-06 2.2e-06 2.1e-06 2.25e-06 2.15e-06 2.2e-06 2.1e-06 2.45e-06 1.4e-06 2.65e-06 2.9e-06 1.7e-06 1.75e-06 2.9e-06 2.25e-06 1.8e-06 2.1e-06 1.95e-06 1.5e-06 1.4e-06 2.5e-06 2.15e-06
37 2.8e-06 1.85e-06 1.55e-06 1.65e-06 2.5e-06 1.7e-06 1.8e-06 1.5e-06 1.4e-06 1.95e-06 1.15e-06 1.65e-06 2e-06 1.65e-06 2.05e-06 1.85e-06 2.5e-06 1.7e-06 1.85e-06 1.85e-06 2e-06 1e-06 2e-06 1.95e-06 1.6e-06 1.95e-06 2.25e-06 2.45e-06 2.05e-06 1.4e-06 1.9e-06 1.75e-06 1.95e-06 2.65e-06 1.55e-06 2.15e-06 1.55e-06 2e-06 2.15e-06 1.5e-06 1.75e-06 2.15e-06 2.25e-06 1.95e-06 2.1e-06 2e-06 2.2e-06 2.4e-06 2.3e-06 1.65e-06 2.4e-06 2e-06 2.3e-06 1.55e-06 1.4e-06 1.25e-06 2e-06 1.95e-06 1.75e-06
38 2.25e-06 2.15e-06 1.9e-06 1.75e-06 1.75e-06 1.75e-06 1.8e-06 2.3e-06 2.45e-06 1.8e-06 2.2e-06 1.7e-06 2.3e-06 2.05e-06 1.6e-06 2e-06 1.65e-06 1.7e-06 2.2e-06 1.9e-06 2.3e-06 2.2e-06 2.3e-06 2.2e-06 1.95e-06 1.9e-06 1.45e-06 1.65e-06 1.15e-06 2.35e-06 2.1e-06 1.75e-06 2.25e-06 2.2e-06 1.9e-06 2.3e-06 2.2e-06 2.15e-06 2e-06 1.6e-06 1.65e-06 1.55e-06 1.5e-06 2.4e-06 2.5e-06 1.8e-06 1.45e-06 1.65e-06 2.25e-06 1.75e-06 1.65e-06 2.3e-06 1.3e-06 1.9e-06 1.95e-06 2.2e-06 1.8e-06 2.15e-06 1.6e-06
39 2.5e-06 2e-06 1.65e-06 1.65e-06 2.15e-06 2e-06 2e-06 2.1e-06 2.1e-06 1.55e-06 1.85e-06 1.75e-06 2.05e-06 1.75e-06 1.55e-06 2.1e-06 2.05e-06 1.6e-06 1.7e-06 1.9e-06 2.05e-06 1.2e-06 2.05e-06 1.75e-06 1.7e-06 2.2e-06 1.85e-06 2.2e-06 1.35e-06 1.8e-06 1.7e-06 1.75e-06 2e-06 2.15e-06 1.65e-06 2.45e-06 2.1e-06 1.5e-06 1.6e-06 2.4e-06 1.35e-06 1.85e-06 2.15e-06 2.05e-06 2.25e-06 2.2e-06 1.8e-06 1.75e-06 2.55e-06 1.65e-06 1.75e-06 2.05e-06 2.1e-06 1.65e-06 1.6e-06 1.6e-06 2.2e-06 1.75e-06 1.35e-06
40 2.65e-06 2.15e-06 1.9e-06 1.9e-06 2.3e-06 2.15e-06 2.15e-06 2.25e-06 2.25e-06 1.8e-06 2e-06 1.9e-06 2.3e-06 1.9e-06 1.8e-06 2.25e-06 2.1e-06 1.65e-06 1.95e-06 2.05e-06 2.2e-06 1.55e-06 2.2e-06 1.75e-06 1.95e-06 2.35e-06 2e-06 2.35e-06 1.4e-06 1.95e-06 1.8e-06 1.8e-06 2.15e-06 2.3e-06 1.9e-06 2.65e-06 2.25e-06 1.75e-06 1.65e-06 1.35e-06 2.3e-06 2e-06 2.3e-06 2.35e-06 2.4e-06 2.35e-06 1.85e-06 1.75e-06 2.7e-06 1.9e-06 1.75e-06 2.2e-06 2.25e-06 1.9e-06 1.85e-06 1.7e-06 2.35e-06 1.8e-06 1.25e-06
41 2.15e-06 2.2e-06 2e-06 1.6e-06 1.65e-06 1.8e-06 1.75e-06 2.35e-06 2.55e-06 1.45e-06 2.3e-06 1.8e-06 2.2e-06 1.8e-06 1.6e-06 2.2e-06 2e-06 2.05e-06 2.05e-06 2e-06 2.2e-06 2e-06 2.2e-06 2.1e-06 2.05e-06 1.95e-06 1.4e-06 1.75e-06 1.6e-06 2.25e-06 2e-06 2.05e-06 2.15e-06 2.05e-06 2e-06 1.9e-06 2.15e-06 2.15e-06 1.55e-06 1.85e-06 2e-06 2.4e-06 1.65e-06 2.05e-06 2.3e-06 1.95e-06 2e-06 1.95e-06 2.3e-06 1.6e-06 1.95e-06 2.2e-06 1.2e-06 2e-06 1.9e-06 2.15e-06 1.8e-06 2.1e-06 1.95e-06
42 2.45e-06 1.95e-06 1.85e-06 1.85e-06 1.55e-06 1.15e-06 1.45e-06 2e-06 2.1e-06 2.55e-06 1.85e-06 1.95e-06 2.5e-06 2.4e-06 2.35e-06 1.55e-06 1.6e-06 1.8e-06 2.7e-06 1.9e-06 2.65e-06 3e-06 2.65e-06 3.05e-06 1.9e-06 1.2e-06 1.5e-06 1.75e-06 1.25e-06 2.7e-06 2.65e-06 1.75e-06 2.6e-06 2.7e-06 1.85e-06 1.85e-06 2.2e-06 2.25e-06 1.5e-06 2.15e-06 2.3e-06 1.65e-06 1.4e-06 2.65e-06 2.9e-06 1.25e-06 1.15e-06 1.9e-06 1.8e-06 1.85e-06 1.9e-06 2.65e-06 7e-07 1.85e-06 2.05e-06 2.6e-06 1.25e-06 2.7e-06 2.25e-06
43 2.8e-06 2.75e-06 2.15e-06 1.8e-06 2.6e-06 2.45e-06 2.15e-06 2.35e-06 2.55e-06 1.55e-06 2.3e-06 2e-06 2.3e-06 1.95e-06 1.7e-06 2.55e-06 2.95e-06 2.45e-06 2.15e-06 2.3e-06 2.3e-06 1.35e-06 2.3e-06 2.15e-06 2.2e-06 2.55e-06 2.1e-06 2.5e-06 2.6e-06 1.95e-06 2.25e-06 2.5e-06 2.25e-06 2.7e-06 2.15e-06 1.8e-06 2.1e-06 1.95e-06 2.4e-06 2.05e-06 2.35e-06 2.05e-06 2.65e-06 2.7e-06 2.35e-06 2.6e-06 3e-06 2.9e-06 2.85e-06 1.8e-06 2.9e-06 2.3e-06 2.25e-06 2.15e-06 2.05e-06 1.85e-06 2.45e-06 2.35e-06 2.3e-06
44 2.15e-06 2.5e-06 2.25e-06 2.25e-06 2.65e-06 2.75e-06 2.55e-06 2.7e-06 2.65e-06 1.8e-06 2.4e-06 2.05e-06 2.25e-06 2e-06 2e-06 2.7e-06 2.85e-06 2.6e-06 2.05e-06 2.25e-06 1.9e-06 1.65e-06 1.85e-06 1.6e-06 2.3e-06 2.95e-06 2.25e-06 2.3e-06 2.8e-06 1.9e-06 2e-06 2.5e-06 1.85e-06 1.95e-06 2.25e-06 2.85e-06 2.45e-06 2.1e-06 2.5e-06 2.25e-06 2.4e-06 2.3e-06 2.9e-06 2.35e-06 2.9e-06 3.1e-06 3e-06 2.7e-06 2.95e-06 2.25e-06 2.7e-06 1.85e-06 2.85e-06 2.25e-06 2.15e-06 1.95e-06 3e-06 2.05e-06 2.4e-06
45 2.6e-06 2.05e-06 2.15e-06 1.85e-06 1.9e-06 1.1e-06 1.25e-06 1.15e-06 1.65e-06 2.95e-06 1.4e-06 1.9e-06 2.35e-06 2.3e-06 2.85e-06 1.55e-06 1.65e-06 1.65e-06 2.85e-06 2e-06 2.6e-06 2.8e-06 2.6e-06 3.25e-06 2.2e-06 1.2e-06 1.95e-06 1.9e-06 1.8e-06 2.25e-06 2.8e-06 2e-06 2.55e-06 3.2e-06 2.15e-06 1.6e-06 1.4e-06 2e-06 1.8e-06 2.2e-06 2.35e-06 1.95e-06 1.25e-06 2.6e-06 3.1e-06 1.2e-06 1.7e-06 2.3e-06 1.15e-06 1.85e-06 2.3e-06 2.6e-06 9e-07 2.15e-06 2.1e-06 2.2e-06 8e-07 2.9e-06 2.25e-06
46 2.6e-06 1.9e-06 1.8e-06 2.2e-06 1.9e-06 1.55e-06 1.9e-06 2.25e-06 2.1e-06 2.5e-06 1.9e-06 2.1e-06 2.6e-06 2.4e-06 2.3e-06 1.65e-06 1.5e-06 1.55e-06 2.6e-06 2e-06 2.65e-06 2.9e-06 2.65e-06 2.85e-06 1.8e-06 1.65e-06 1.85e-06 2.05e-06 9e-07 2.75e-06 2.5e-06 1.65e-06 2.6e-06 2.6e-06 1.8e-06 2.65e-06 2.65e-06 2.2e-06 1.45e-06 1.8e-06 1.85e-06 2e-06 1.15e-06 3e-06 3e-06 1.7e-06 1.4e-06 1.55e-06 2.2e-06 2.2e-06 1.55e-06 2.65e-06 1.5e-06 1.8e-06 2e-06 2.55e-06 1.85e-06 2.5e-06 1.85e-06
47 1.8e-06 1.6e-06 2.2e-06 2.2e-06 1.4e-06 2.1e-06 2.25e-06 2.7e-06 2.7e-06 2.15e-06 2.45e-06 2.3e-06 2.1e-06 2.35e-06 2.05e-06 2.35e-06 1.35e-06 1.85e-06 1.75e-06 2.35e-06 2.3e-06 2.55e-06 2.3e-06 2.2e-06 2.25e-06 2.3e-06 1.85e-06 1.8e-06 1.1e-06 2.75e-06 1.65e-06 2.15e-06 2.25e-06 1.4e-06 2.2e-06 2.85e-06 2.9e-06 2.4e-06 1.65e-06 1.75e-06 1.75e-06 1.95e-06 1.9e-06 2.9e-06 2.7e-06 2.3e-06 1.55e-06 1.9e-06 2.2e-06 2.2e-06 9.5e-07 2.3e-06 1.85e-06 2.2e-06 2.15e-06 2.55e-06 2.3e-06 1.7e-06 1.8e-06
48 2e-06 1.9e-06 2.5e-06 2.25e-06 1.85e-06 1.6e-06 1.65e-06 1.45e-06 1.95e-06 3.1e-06 1.7e-06 2.2e-06 2.1e-06 2.45e-06 3.15e-06 1.9e-06 1.55e-06 2e-06 2.6e-06 2.35e-06 2.45e-06 3e-06 2.45e-06 3.1e-06 2.55e-06 1.7e-06 2.3e-06 1.75e-06 2.3e-06 2.45e-06 2.55e-06 2.45e-06 2.4e-06 2.6e-06 2.5e-06 2e-06 1.7e-06 2.3e-06 2.25e-06 2.55e-06 2.7e-06 2.3e-06 1.8e-06 2.85e-06 2.95e-06 1.15e-06 2.2e-06 2.2e-06 2e-06 2.25e-06 2.2e-06 2.45e-06 1.5e-06 2.5e-06 2.35e-06 2.4e-06 1.3e-06 2.65e-06 2.6e-06
49 2.45e-06 2.15e-06 1.8e-06 1.4e-06 1.9e-06 1.7e-06 1.65e-06 1.95e-06 2.15e-06 1.7e-06 1.9e-06 1.7e-06 2.05e-06 1.85e-06 1.7e-06 2.1e-06 2.25e-06 1.95e-06 1.9e-06 1.9e-06 2.15e-06 1.4e-06 2.15e-06 2.05e-06 1.85e-06 1.85e-06 1.6e-06 2e-06 1.8e-06 1.85e-06 1.95e-06 1.95e-06 2.1e-06 2.35e-06 1.8e-06 1.75e-06 1.75e-06 1.65e-06 1.75e-06 1.65e-06 1.9e-06 1.6e-06 1.85e-06 1.8e-06 2.25e-06 1.85e-06 2.2e-06 2.2e-06 2.25e-06 2.8e-06 2.2e-06 2.15e-06 1.4e-06 1.8e-06 1.75e-06 1.75e-06 1.7e-06 2.05e-06 1.85e-06
50 1.8e-06 1.6e-06 2.2e-06 2.2e-06 1.4e-06 2.1e-06 2.25e-06 2.7e-06 2.7e-06 2.15e-06 2.45e-06 2.3e-06 2.1e-06 2.35e-06 2.05e-06 2.35e-06 1.35e-06 1.85e-06 1.75e-06 2.35e-06 2.3e-06 2.55e-06 2.3e-06 2.2e-06 2.25e-06 2.3e-06 1.85e-06 1.8e-06 1.1e-06 2.75e-06 1.65e-06 2.15e-06 2.25e-06 1.4e-06 2.2e-06 2.85e-06 2.9e-06 2.4e-06 1.65e-06 1.75e-06 1.75e-06 1.95e-06 1.9e-06 2.9e-06 2.7e-06 2.3e-06 1.55e-06 9.5e-07 2.2e-06 2.2e-06 1.9e-06 2.3e-06 1.85e-06 2.2e-06 2.15e-06 2.55e-06 2.3e-06 1.7e-06 1.8e-06
51 1.95e-06 2.2e-06 2.2e-06 2.15e-06 2.35e-06 2.45e-06 2.05e-06 2.1e-06 2.15e-06 1.9e-06 1.9e-06 1.75e-06 2.05e-06 1.7e-06 2.1e-06 2.2e-06 2.35e-06 2e-06 1.95e-06 2.3e-06 1.6e-06 1.75e-06 1.55e-06 1.75e-06 2.25e-06 2.65e-06 2.15e-06 2.1e-06 2.4e-06 1.75e-06 1.9e-06 2.45e-06 1.55e-06 1.85e-06 2.2e-06 2.6e-06 2.25e-06 2e-06 2.3e-06 2.05e-06 2.2e-06 2.2e-06 2.65e-06 2.3e-06 1.85e-06 2.6e-06 2.65e-06 2.3e-06 2.45e-06 2.15e-06 2.3e-06 3.1e-06 2.55e-06 2.2e-06 2.05e-06 1.65e-06 2.6e-06 2e-06 2.2e-06
52 2.2e-06 2e-06 2.05e-06 1.4e-06 1.1e-06 9.5e-07 1.1e-06 1.85e-06 2.25e-06 2.35e-06 2e-06 1.8e-06 2.3e-06 2.3e-06 2.15e-06 1.75e-06 1.5e-06 1.85e-06 2.5e-06 1.9e-06 2.55e-06 2.8e-06 2.55e-06 2.9e-06 2.1e-06 1.05e-06 1.1e-06 1.45e-06 1.3e-06 2.55e-06 2.45e-06 1.9e-06 2.5e-06 2.5e-06 2.05e-06 1.2e-06 1.8e-06 2.3e-06 1.3e-06 2.1e-06 2.25e-06 1.2e-06 7e-07 2.25e-06 2.85e-06 9e-07 1.5e-06 1.85e-06 1.5e-06 1.4e-06 1.85e-06 2.55e-06 0.0 2.05e-06 2.1e-06 2.5e-06 7.5e-07 2.55e-06 2.15e-06
53 2.65e-06 2.05e-06 1.55e-06 1.8e-06 2.3e-06 1.85e-06 1.95e-06 2.05e-06 1.95e-06 1.85e-06 1.7e-06 1.8e-06 2.2e-06 1.9e-06 1.85e-06 1.85e-06 2.3e-06 1.85e-06 2.05e-06 1.85e-06 2.2e-06 1.55e-06 2.2e-06 2.15e-06 1.6e-06 1.95e-06 1.95e-06 2.25e-06 1.7e-06 1.95e-06 2.1e-06 1.75e-06 2.15e-06 2.5e-06 1.55e-06 2.35e-06 2.1e-06 1.55e-06 1.9e-06 1.65e-06 1.9e-06 2e-06 1.85e-06 2.15e-06 2.25e-06 2.15e-06 1.8e-06 2.2e-06 2.5e-06 1.8e-06 2.2e-06 2.2e-06 2.05e-06 3.1e-06 1.65e-06 1.8e-06 2.15e-06 2.15e-06 1.9e-06
54 2.5e-06 1.9e-06 1.65e-06 1.75e-06 2.25e-06 1.75e-06 1.9e-06 1.9e-06 1.8e-06 1.7e-06 1.55e-06 1.75e-06 2.05e-06 1.7e-06 1.85e-06 1.95e-06 2.25e-06 1.8e-06 1.9e-06 1.95e-06 2.05e-06 1.4e-06 2.05e-06 2e-06 1.7e-06 2.05e-06 2.05e-06 2.2e-06 1.85e-06 1.8e-06 1.95e-06 1.85e-06 2e-06 2.35e-06 1.65e-06 2.25e-06 1.95e-06 1.4e-06 1.95e-06 1.6e-06 1.85e-06 1.9e-06 2.05e-06 2.05e-06 2.15e-06 2.1e-06 2e-06 2.15e-06 2.35e-06 1.75e-06 2.15e-06 2.05e-06 2.1e-06 1.65e-06 2.8e-06 1.65e-06 2.1e-06 2e-06 1.85e-06
55 2.7e-06 2.15e-06 1.8e-06 1.75e-06 2.65e-06 2.05e-06 1.65e-06 1.35e-06 1.35e-06 1.8e-06 1.15e-06 1.35e-06 2e-06 1.3e-06 2e-06 1.75e-06 2.6e-06 1.5e-06 1.9e-06 1.9e-06 1.65e-06 1e-06 1.65e-06 1.75e-06 1.85e-06 2.25e-06 2.25e-06 2.4e-06 2.3e-06 9.5e-07 1.8e-06 2e-06 1.6e-06 2.6e-06 1.8e-06 2.15e-06 1.5e-06 1.25e-06 2.2e-06 1.6e-06 1.7e-06 2.15e-06 2.6e-06 1.85e-06 1.95e-06 2.2e-06 2.55e-06 2.55e-06 2.4e-06 1.75e-06 2.55e-06 1.65e-06 2.5e-06 1.8e-06 1.65e-06 1.6e-06 2.2e-06 1.9e-06 1.7e-06
56 2.6e-06 2.05e-06 2.15e-06 1.7e-06 1.75e-06 1.1e-06 1.25e-06 1.3e-06 1.8e-06 2.8e-06 1.55e-06 1.9e-06 2.35e-06 2.3e-06 2.7e-06 1.7e-06 1.8e-06 1.8e-06 2.7e-06 2e-06 2.6e-06 2.65e-06 2.6e-06 3.1e-06 2.2e-06 1.2e-06 1.8e-06 1.9e-06 1.8e-06 2.25e-06 2.65e-06 2e-06 2.55e-06 3.05e-06 2.15e-06 1.45e-06 1.4e-06 2e-06 1.8e-06 2.2e-06 2.35e-06 1.8e-06 1.25e-06 2.45e-06 3e-06 8e-07 1.85e-06 2.3e-06 1.3e-06 1.7e-06 2.3e-06 2.6e-06 7.5e-07 2.15e-06 2.1e-06 2.2e-06 1.5e-06 2.75e-06 2.25e-06
57 2e-06 1.85e-06 2.15e-06 2.05e-06 1.95e-06 2.5e-06 2.45e-06 2.65e-06 2.6e-06 1.75e-06 2.35e-06 2.15e-06 1.95e-06 2e-06 1.85e-06 2.7e-06 2.2e-06 2.2e-06 1.45e-06 2.35e-06 2e-06 1.55e-06 2e-06 1.5e-06 2.2e-06 2.75e-06 2.1e-06 2.15e-06 1.95e-06 2.1e-06 1.35e-06 2.25e-06 1.95e-06 1.45e-06 2.15e-06 2.75e-06 2.5e-06 1.95e-06 2.15e-06 1.75e-06 1.8e-06 2.1e-06 2.7e-06 2.35e-06 2.05e-06 2.9e-06 2.5e-06 1.7e-06 2.65e-06 2.05e-06 1.7e-06 2e-06 2.55e-06 2.15e-06 2e-06 1.9e-06 2.75e-06 2.7e-06 1.8e-06
58 2.6e-06 2.15e-06 1.9e-06 1.85e-06 2.25e-06 2.1e-06 2.1e-06 2.2e-06 2.25e-06 1.8e-06 2e-06 1.9e-06 2.3e-06 1.9e-06 1.8e-06 2.2e-06 2.05e-06 1.65e-06 1.95e-06 1.95e-06 2.2e-06 1.55e-06 2.2e-06 1.75e-06 1.95e-06 2.25e-06 1.95e-06 2.3e-06 1.4e-06 1.95e-06 1.8e-06 1.75e-06 2.15e-06 2.3e-06 1.9e-06 2.55e-06 2.15e-06 1.75e-06 1.6e-06 1.35e-06 1.25e-06 1.95e-06 2.25e-06 2.3e-06 2.4e-06 2.25e-06 1.85e-06 1.8e-06 2.6e-06 1.85e-06 1.8e-06 2.2e-06 2.15e-06 1.9e-06 1.85e-06 1.7e-06 2.25e-06 1.8e-06 2.3e-06
