 slim_762520775 slim_762520744 slim_762520724 slim_762520741 slim_762520721 slim_762520723 slim_762520743 slim_762520732 slim_762520772 slim_762520762 slim_762520734 slim_762520760 slim_762520764 slim_762520758 slim_762520746 slim_762520761 slim_762520768 slim_762520765 slim_762520735 slim_762520712 slim_762520759 slim_762520736 slim_762520726 slim_762520713 slim_762520749 slim_762520770 slim_762520725 slim_762520729 slim_762520737 slim_762520747 slim_762520722 slim_762520767 slim_762520731 slim_762520774 slim_762520763 slim_762520752 slim_762520773 slim_762520716 slim_762520771 slim_762520754 slim_762520739 slim_762520727 slim_762520728 slim_762520756 slim_762520750 slim_762520755 slim_762520720 slim_762520715 slim_762520740 slim_762520718 slim_762520769 slim_762520757 slim_762520753 slim_762520776 slim_762520777 slim_762520719 slim_762520745 slim_762520738 slim_762520733 slim_762520778 slim_762520766 slim_762520748 slim_762520730 slim_762520751 slim_762520714 slim_762520742 slim_762520717
57 1.35e-06 2.45e-06 1.9e-06 1.35e-06 1.8e-06 2.5e-06 1.8e-06 2.55e-06 1.9e-06 1.7e-06 8e-07 8.5e-07 1.25e-06 2.15e-06 1.05e-06 1.3e-06 2.05e-06 1.7e-06 1.9e-06 1.2e-06 2.4e-06 1.55e-06 1.35e-06 1.6e-06 1.65e-06 1.4e-06 1.85e-06 1.75e-06 1.45e-06 2.1e-06 1.7e-06 1.6e-06 1.5e-06 8.5e-07 9.5e-07 1.35e-06 2.4e-06 2.05e-06 1.6e-06 1.6e-06 1e-06 2e-06 2.25e-06 2.25e-06 1.55e-06 1.3e-06 2.2e-06 2.4e-06 1.7e-06 1.75e-06 1.7e-06 2e-06 1.1e-06 1.95e-06 1.5e-06 1.25e-06 1.55e-06 1.4e-06 1.15e-06 1.9e-06 1.35e-06 1.95e-06 1.8e-06 1.5e-06 1.9e-06 1.45e-06 1.7e-06
58 8e-07 2.15e-06 1.6e-06 1.35e-06 1.75e-06 2.7e-06 2.7e-06 2.75e-06 2e-06 1.95e-06 1.2e-06 6.5e-07 1.4e-06 2.45e-06 1.45e-06 1.3e-06 1.85e-06 1.35e-06 1.3e-06 1.5e-06 2.3e-06 1.95e-06 1.2e-06 1.35e-06 1.35e-06 1.2e-06 1.4e-06 1.6e-06 7e-07 2.4e-06 1.35e-06 1.95e-06 1.2e-06 7.5e-07 7e-07 1.2e-06 2.1e-06 1.85e-06 1.35e-06 1.35e-06 6.5e-07 1.8e-06 2.4e-06 2e-06 1.3e-06 1.35e-06 2e-06 2.6e-06 1.6e-06 2e-06 2.1e-06 1.8e-06 1.35e-06 1.5e-06 1.9e-06 8.5e-07 1.35e-06 1.15e-06 1e-06 1.45e-06 1.2e-06 1.8e-06 1.65e-06 9e-07 1.5e-06 1.15e-06 1.45e-06
59 1.1e-06 1.05e-06 1.15e-06 1.9e-06 1.8e-06 1.6e-06 2.6e-06 1.7e-06 1.85e-06 1.85e-06 2e-06 1.4e-06 1.9e-06 2e-06 2.25e-06 1.7e-06 1.25e-06 1.35e-06 1.3e-06 1.85e-06 1.65e-06 1.85e-06 1.45e-06 1.1e-06 1.5e-06 1.25e-06 9.5e-07 1.2e-06 1.15e-06 1.95e-06 1.25e-06 1.75e-06 1.5e-06 1.4e-06 1.5e-06 1.6e-06 1e-06 1.4e-06 1.1e-06 1.3e-06 1.35e-06 1.35e-06 1.65e-06 1.25e-06 1.1e-06 1.75e-06 1.45e-06 1.7e-06 1.6e-06 1.9e-06 1.8e-06 1.3e-06 1.7e-06 1.05e-06 1.65e-06 1.25e-06 1.55e-06 1.9e-06 1.45e-06 1.6e-06 1.6e-06 1.5e-06 1.55e-06 9e-07 1.15e-06 1.3e-06 1.2e-06
60 1.25e-06 2.15e-06 1.6e-06 1.2e-06 1.45e-06 2.4e-06 2.45e-06 2.45e-06 2e-06 1.8e-06 1.4e-06 9e-07 1.55e-06 1.8e-06 1.65e-06 1.35e-06 1.55e-06 1e-06 1.75e-06 1.55e-06 2.1e-06 2e-06 1e-06 1.45e-06 1.4e-06 1.25e-06 1.5e-06 1.75e-06 1.3e-06 1.8e-06 1.3e-06 1.95e-06 1.15e-06 1e-06 1.05e-06 9.5e-07 2.1e-06 1.55e-06 1.45e-06 1.45e-06 1.1e-06 1.5e-06 2.3e-06 2e-06 1.4e-06 1.55e-06 1.8e-06 2.45e-06 9.5e-07 1.8e-06 2.15e-06 1.55e-06 1.55e-06 1.65e-06 1.95e-06 1.05e-06 1.3e-06 1.35e-06 1.2e-06 1.6e-06 1.6e-06 1.7e-06 1.35e-06 1.2e-06 1.8e-06 1.15e-06 1.55e-06
61 1.75e-06 1.4e-06 1.2e-06 1.35e-06 1.2e-06 1.9e-06 2.55e-06 1.95e-06 2.1e-06 1.9e-06 2.05e-06 1.55e-06 2.25e-06 1.95e-06 2.3e-06 1.3e-06 1.5e-06 1.75e-06 1.6e-06 2.05e-06 1.85e-06 1.75e-06 1.4e-06 1.5e-06 1.5e-06 1.4e-06 1.45e-06 1.5e-06 1.8e-06 1.9e-06 1.4e-06 1.7e-06 1.75e-06 1.45e-06 1.7e-06 1.65e-06 1.25e-06 1.4e-06 1.5e-06 1.3e-06 1.7e-06 1.35e-06 2.1e-06 1.6e-06 1.45e-06 2.25e-06 1.25e-06 1.7e-06 1.55e-06 1.95e-06 2.1e-06 1.25e-06 2.05e-06 1.45e-06 1.9e-06 1.7e-06 1.55e-06 1.95e-06 1.8e-06 1.5e-06 1.7e-06 2.1e-06 1.55e-06 1.65e-06 1.75e-06 1.6e-06 1.55e-06
62 1.5e-06 1.9e-06 1.45e-06 1.2e-06 1.2e-06 2.25e-06 2.6e-06 2.3e-06 2.15e-06 2e-06 1.9e-06 1.45e-06 1.95e-06 1.75e-06 2.15e-06 1.4e-06 1.35e-06 1.3e-06 1.8e-06 1.85e-06 2.15e-06 2.05e-06 1.1e-06 1.65e-06 1.4e-06 1.55e-06 1.5e-06 1.75e-06 1.55e-06 1.7e-06 1.2e-06 1.9e-06 1.3e-06 1.45e-06 1.6e-06 1.25e-06 1.85e-06 1.35e-06 1.65e-06 1.65e-06 1.55e-06 1.3e-06 2.1e-06 1.35e-06 1.6e-06 1.9e-06 1.5e-06 2.15e-06 8.5e-07 2.05e-06 2.2e-06 1.4e-06 1.8e-06 1.6e-06 2e-06 1.5e-06 1.25e-06 1.8e-06 1.65e-06 1.55e-06 1.35e-06 1.55e-06 1.5e-06 1.35e-06 1.85e-06 1.15e-06 1.7e-06
63 4e-07 1.75e-06 1.3e-06 1.6e-06 1.6e-06 2.3e-06 2.65e-06 2.35e-06 1.75e-06 1.9e-06 1.6e-06 1e-06 1.45e-06 2.05e-06 1.85e-06 1.5e-06 1.45e-06 8e-07 1.2e-06 1.55e-06 1.9e-06 1.9e-06 1.15e-06 1.35e-06 9.5e-07 1.25e-06 8.5e-07 1.55e-06 4.5e-07 2e-06 8e-07 1.9e-06 9.5e-07 1.1e-06 1.05e-06 1.2e-06 1.7e-06 1.45e-06 1.35e-06 1.35e-06 8e-07 1.4e-06 2.1e-06 1.7e-06 1.3e-06 1.2e-06 1.6e-06 2.2e-06 1.2e-06 1.95e-06 2.05e-06 1.4e-06 1.15e-06 9.5e-07 1.85e-06 7e-07 1.3e-06 1.5e-06 9e-07 9e-07 1.2e-06 1.65e-06 1.35e-06 2e-07 1.25e-06 7.5e-07 1.4e-06
64 1.15e-06 1.4e-06 1.45e-06 2e-06 2.05e-06 1.95e-06 2.75e-06 2.05e-06 1.95e-06 2.05e-06 2e-06 1.45e-06 2.05e-06 2.35e-06 2.25e-06 1.75e-06 1.6e-06 1.65e-06 1.5e-06 1.95e-06 2e-06 2e-06 1.65e-06 1.3e-06 1.75e-06 1.45e-06 1.25e-06 1.35e-06 1.3e-06 2.3e-06 1.6e-06 1.9e-06 1.6e-06 1.4e-06 1.55e-06 1.8e-06 1.35e-06 1.75e-06 1.3e-06 1.5e-06 1.3e-06 1.7e-06 1.95e-06 1.55e-06 1.3e-06 1.8e-06 1.8e-06 2.05e-06 1.95e-06 2.1e-06 1.95e-06 1.65e-06 1.8e-06 1.35e-06 1.8e-06 1.4e-06 1.75e-06 1.9e-06 1.5e-06 1.15e-06 1.8e-06 1.75e-06 1.85e-06 1.25e-06 2.3e-06 1.55e-06 1.4e-06
65 8e-07 2e-06 1.5e-06 1.1e-06 1.25e-06 2.4e-06 2.55e-06 2.45e-06 1.9e-06 1.9e-06 1.55e-06 1.05e-06 1.6e-06 1.9e-06 1.8e-06 1.3e-06 1.45e-06 9.5e-07 1.55e-06 1.65e-06 2.15e-06 1.95e-06 1.05e-06 1.5e-06 1.1e-06 1.35e-06 1.2e-06 1.7e-06 9e-07 1.85e-06 9.5e-07 1.9e-06 1e-06 1.15e-06 1.15e-06 1.1e-06 1.95e-06 1.45e-06 1.5e-06 1.5e-06 1e-06 1.4e-06 2.3e-06 1.75e-06 1.45e-06 1.45e-06 1.6e-06 2.3e-06 9.5e-07 1.95e-06 2.1e-06 1.4e-06 1.3e-06 1.3e-06 1.9e-06 9e-07 1.25e-06 1.45e-06 1.15e-06 1.3e-06 1.15e-06 1.6e-06 1.15e-06 7.5e-07 1.55e-06 1.3e-06 1.55e-06
66 1.45e-06 1.25e-06 1.25e-06 1.75e-06 1.85e-06 1.8e-06 2.55e-06 1.75e-06 2e-06 1.8e-06 1.75e-06 1.15e-06 1.9e-06 2.15e-06 2e-06 1.55e-06 1.45e-06 1.7e-06 1.45e-06 1.8e-06 1.75e-06 1.85e-06 1.45e-06 1.1e-06 1.7e-06 1.2e-06 1.2e-06 1.25e-06 1.5e-06 2.1e-06 1.6e-06 1.7e-06 1.7e-06 1.15e-06 1.3e-06 1.55e-06 1.25e-06 1.55e-06 1.1e-06 1.25e-06 1.35e-06 1.5e-06 1.85e-06 1.45e-06 1.1e-06 1.9e-06 1.6e-06 1.8e-06 1.8e-06 1.75e-06 1.85e-06 1.5e-06 1.85e-06 1.35e-06 1.7e-06 1.4e-06 1.6e-06 1.7e-06 1.45e-06 1.2e-06 1.55e-06 1.55e-06 1.7e-06 1.4e-06 1.4e-06 1.55e-06 2e-06
