 slim_762081432 slim_762081416 slim_762081404 slim_762081399 slim_762081417 slim_762081422 slim_762081442 slim_762081411 slim_762081415 slim_762081421 slim_762081403 slim_762081410 slim_762081427 slim_762081437 slim_762081405 slim_762081430 slim_762081420 slim_762081409 slim_762081441 slim_762081429 slim_762081444 slim_762081440 slim_762081406 slim_762081434 slim_762081414 slim_762081423 slim_762081438 slim_762081436 slim_762081397 slim_762081402 slim_762081425 slim_762081426 slim_762081445 slim_762081418 slim_762081424 slim_762081428 slim_762081443 slim_762081446 slim_762081412 slim_762081439 slim_762081433 slim_762081400 slim_762081419 slim_762081407 slim_762081413 slim_762081431 slim_762081435 slim_762081398 slim_762081408 slim_762081401
0 1.8e-06 1.65e-06 2.1e-06 1.85e-06 1.55e-06 2e-06 1.5e-06 1.05e-06 2.15e-06 1.75e-06 2.15e-06 1.25e-06 2.4e-06 1.65e-06 2.35e-06 1.3e-06 1.8e-06 1.7e-06 1.6e-06 2.35e-06 1.55e-06 1.1e-06 1.8e-06 2.65e-06 2.3e-06 2.05e-06 2.45e-06 1.85e-06 2.55e-06 2.6e-06 1.8e-06 2.15e-06 1.6e-06 2.6e-06 2e-06 2.6e-06 1.8e-06 1.9e-06 2.4e-06 2.35e-06 2.4e-06 2.25e-06 2.75e-06 2.05e-06 2.75e-06 1.1e-06 2.75e-06 2.45e-06 2.5e-06 1e-06
1 1.65e-06 2.7e-06 2.05e-06 2.3e-06 1.6e-06 2.4e-06 2e-06 2.1e-06 2.2e-06 2.3e-06 2.55e-06 1.75e-06 2.7e-06 2.1e-06 2.6e-06 1.9e-06 1.85e-06 1.65e-06 2e-06 1.8e-06 2.2e-06 1.7e-06 2e-06 2.5e-06 1.75e-06 2.5e-06 2.65e-06 1.65e-06 1.95e-06 2.5e-06 2.25e-06 2.4e-06 2.25e-06 2.6e-06 2.3e-06 2.25e-06 1.9e-06 1.55e-06 2.75e-06 2.7e-06 2.8e-06 2.25e-06 2.6e-06 2.3e-06 2.6e-06 2.15e-06 2.65e-06 2.15e-06 2e-06 2.05e-06
2 2.1e-06 2.05e-06 2.8e-06 2.35e-06 2e-06 2.3e-06 1.8e-06 2.75e-06 2.1e-06 2.55e-06 2.8e-06 2.25e-06 2.6e-06 2.5e-06 2.8e-06 2.5e-06 2.4e-06 1.45e-06 2.35e-06 1.9e-06 2.05e-06 2.35e-06 1.75e-06 2.1e-06 1.9e-06 2e-06 2.7e-06 1.85e-06 1.85e-06 2.3e-06 2.7e-06 1.75e-06 2.3e-06 2.1e-06 2.45e-06 2.1e-06 1.9e-06 2e-06 2.6e-06 2.7e-06 2.75e-06 2.15e-06 2.15e-06 1.85e-06 2.15e-06 2.8e-06 1.95e-06 1.7e-06 1.85e-06 2.75e-06
3 1.85e-06 2.3e-06 2.35e-06 3.4e-06 2.25e-06 1.85e-06 2.4e-06 1.8e-06 1.95e-06 2.2e-06 2.5e-06 2.05e-06 3e-06 2.15e-06 2.8e-06 2.1e-06 2.3e-06 2.3e-06 2.3e-06 2.85e-06 2.1e-06 1.8e-06 1.9e-06 2.45e-06 2.85e-06 1.95e-06 2.7e-06 2.35e-06 2.4e-06 2.9e-06 2.4e-06 1.95e-06 2e-06 2.15e-06 2.65e-06 2.7e-06 2.6e-06 2.45e-06 2.05e-06 2.55e-06 2.6e-06 2e-06 2.5e-06 1.7e-06 2.45e-06 1.85e-06 1.7e-06 2.1e-06 2.25e-06 1.8e-06
4 1.55e-06 1.6e-06 2e-06 2.25e-06 1.1e-06 2.25e-06 1.55e-06 2.35e-06 1.55e-06 2.25e-06 2.8e-06 1.4e-06 2.2e-06 1.55e-06 2.55e-06 1.8e-06 7.5e-07 1.55e-06 1.85e-06 1.55e-06 2.2e-06 1.4e-06 1.7e-06 2.2e-06 1.45e-06 2.5e-06 2.65e-06 1.2e-06 2.3e-06 2e-06 1.7e-06 2.3e-06 2.25e-06 2.3e-06 2e-06 2.15e-06 1.4e-06 9.5e-07 2.95e-06 2.6e-06 2.8e-06 1.65e-06 2.3e-06 2.2e-06 2.3e-06 2.35e-06 2.4e-06 2.25e-06 2e-06 2.3e-06
5 2e-06 2.4e-06 2.3e-06 1.85e-06 2.25e-06 3.1e-06 2.3e-06 2.1e-06 1.9e-06 2.15e-06 2.55e-06 2.2e-06 2.9e-06 2.15e-06 2.95e-06 2.25e-06 2.35e-06 2.2e-06 2.5e-06 2.85e-06 2e-06 2e-06 1.8e-06 2.4e-06 2.85e-06 1.75e-06 2.75e-06 2.4e-06 2.25e-06 2.9e-06 2.5e-06 1.85e-06 1.9e-06 2.05e-06 2.75e-06 2.65e-06 2.6e-06 2.45e-06 2.1e-06 2.65e-06 2.5e-06 1.95e-06 2.45e-06 1.6e-06 2.45e-06 2.15e-06 1.6e-06 2.1e-06 2.15e-06 2.05e-06
6 1.5e-06 2e-06 1.8e-06 2.4e-06 1.55e-06 2.3e-06 1.7e-06 2.25e-06 2.1e-06 2.2e-06 2.85e-06 1.85e-06 2.05e-06 2e-06 2.75e-06 1.9e-06 1.85e-06 1.4e-06 2.05e-06 2.2e-06 1.6e-06 1.9e-06 1.7e-06 2.45e-06 2.1e-06 2.05e-06 2.6e-06 1.85e-06 2.35e-06 2.4e-06 2.2e-06 1.75e-06 1.85e-06 2.45e-06 2.2e-06 2.4e-06 1.65e-06 1.9e-06 2.9e-06 2.7e-06 2.65e-06 2.2e-06 2.55e-06 1.9e-06 2.55e-06 2.3e-06 2.6e-06 2.35e-06 2.4e-06 2.2e-06
7 1.05e-06 2.1e-06 2.75e-06 1.8e-06 2.35e-06 2.1e-06 2.25e-06 4e-07 2.55e-06 1.8e-06 1.7e-06 1.4e-06 2.85e-06 1.7e-06 2.4e-06 1.35e-06 2.4e-06 2.45e-06 1.7e-06 3.25e-06 1.55e-06 1.05e-06 2.4e-06 3.15e-06 3.25e-06 2.1e-06 2.4e-06 2.4e-06 2.9e-06 3.15e-06 1.85e-06 2.5e-06 1.5e-06 2.85e-06 2.2e-06 3.15e-06 2.7e-06 2.7e-06 2.1e-06 2.25e-06 2.1e-06 2.65e-06 3.25e-06 2.3e-06 3.25e-06 2.5e-07 3.15e-06 2.8e-06 3.1e-06 3e-07
8 2.15e-06 2.2e-06 2.1e-06 1.95e-06 1.55e-06 1.9e-06 2.1e-06 2.55e-06 2.6e-06 2.35e-06 2.8e-06 2.2e-06 2.6e-06 1.85e-06 2.8e-06 2.3e-06 1.4e-06 2e-06 2.35e-06 2.3e-06 2.2e-06 1.9e-06 1.6e-06 1.95e-06 2.25e-06 2e-06 2.55e-06 1.7e-06 2e-06 2.45e-06 2.1e-06 1.75e-06 2.1e-06 1.8e-06 2.45e-06 2.2e-06 2.2e-06 1.75e-06 2.2e-06 2.6e-06 2.6e-06 1.35e-06 2e-06 1.5e-06 2e-06 2.6e-06 1.35e-06 1.75e-06 1.8e-06 2.55e-06
9 1.75e-06 2.3e-06 2.55e-06 2.2e-06 2.25e-06 2.15e-06 2.2e-06 1.8e-06 2.35e-06 2.7e-06 2.45e-06 2.1e-06 2.9e-06 2.15e-06 2.7e-06 1.95e-06 2.25e-06 2.25e-06 2.45e-06 3e-06 2.05e-06 1.8e-06 2.15e-06 2.95e-06 3e-06 2.45e-06 2.25e-06 2.4e-06 2.65e-06 3.15e-06 2.1e-06 2.35e-06 2e-06 2.7e-06 2.5e-06 3e-06 2.6e-06 2.45e-06 2.25e-06 2.1e-06 2.65e-06 2.4e-06 3.05e-06 2.15e-06 3.05e-06 1.85e-06 2.6e-06 2.65e-06 2.7e-06 1.75e-06
