 slim_762182214 slim_762182156 slim_762182171 slim_762182155 slim_762182157 slim_762182159 slim_762182166 slim_762182194 slim_762182172 slim_762182205 slim_762182200 slim_762182191 slim_762182197 slim_762182202 slim_762182195 slim_762182199 slim_762182158 slim_762182187 slim_762182206 slim_762182215 slim_762182212 slim_762182170 slim_762182177 slim_762182204 slim_762182198 slim_762182207 slim_762182163 slim_762182178 slim_762182162 slim_762182160 slim_762182189 slim_762182184 slim_762182201 slim_762182211 slim_762182174 slim_762182185 slim_762182164 slim_762182188 slim_762182168 slim_762182186 slim_762182161 slim_762182209 slim_762182193 slim_762182180 slim_762182167 slim_762182175 slim_762182179 slim_762182169 slim_762182173 slim_762182210 slim_762182196 slim_762182183 slim_762182190 slim_762182181 slim_762182165 slim_762182182 slim_762182208 slim_762182213 slim_762182203 slim_762182192 slim_762182176
31 1.6e-06 1.35e-06 2.3e-06 1.9e-06 1.6e-06 1.55e-06 1.2e-06 1.8e-06 1.9e-06 1.75e-06 1.9e-06 1.35e-06 1.65e-06 1.75e-06 2.15e-06 2.1e-06 1.9e-06 1.8e-06 2.3e-06 1.4e-06 1.4e-06 2e-06 2.05e-06 1.05e-06 1.85e-06 1.5e-06 1.6e-06 2.25e-06 2.25e-06 1.7e-06 1.65e-06 1.6e-06 1.6e-06 1.55e-06 1.55e-06 2.1e-06 2.05e-06 2.05e-06 2.25e-06 1.45e-06 1.9e-06 1.4e-06 1.5e-06 2.25e-06 2.1e-06 1.2e-06 1.65e-06 2.15e-06 1.6e-06 1.7e-06 1.65e-06 1.8e-06 1.6e-06 2.05e-06 1.35e-06 1.4e-06 1.2e-06 1.6e-06 2e-06 1.3e-06 2.05e-06
32 1.45e-06 1.85e-06 1.45e-06 1.75e-06 1.6e-06 1.8e-06 1.55e-06 1.8e-06 1.55e-06 1.85e-06 1.45e-06 1.7e-06 1.8e-06 1.15e-06 1.6e-06 1.6e-06 2.25e-06 1.5e-06 1.45e-06 1.7e-06 1.25e-06 1.65e-06 1.2e-06 1.4e-06 1.85e-06 2.05e-06 2.3e-06 1.4e-06 1.4e-06 1.75e-06 2.25e-06 1.6e-06 1.9e-06 1.3e-06 1.6e-06 1.35e-06 2.4e-06 1.8e-06 1.65e-06 1.5e-06 1.55e-06 1.35e-06 1.55e-06 1.75e-06 1.85e-06 2.1e-06 1.8e-06 2e-06 1.65e-06 1.9e-06 1.85e-06 1.65e-06 1.3e-06 1.2e-06 1.5e-06 1.35e-06 1.55e-06 1.15e-06 1.25e-06 1.75e-06 1.8e-06
33 1.35e-06 1.8e-06 1.45e-06 2e-06 1.6e-06 2.1e-06 1.6e-06 2e-06 1.75e-06 2e-06 1.35e-06 1.75e-06 1.9e-06 1.1e-06 1.75e-06 1.75e-06 2.5e-06 1.55e-06 1.4e-06 1.75e-06 1.15e-06 1.75e-06 1.25e-06 1.25e-06 2.05e-06 2.15e-06 2.3e-06 1.35e-06 1.35e-06 1.9e-06 2.3e-06 1.55e-06 1.3e-06 2.1e-06 1.5e-06 1.7e-06 2.6e-06 1.8e-06 1.8e-06 1.75e-06 1.6e-06 1.3e-06 1.5e-06 1.95e-06 1.85e-06 2.1e-06 1.85e-06 2.2e-06 1.55e-06 1.95e-06 1.9e-06 1.9e-06 1.15e-06 1.15e-06 1.75e-06 1.35e-06 1.6e-06 1.4e-06 1.55e-06 1.75e-06 1.8e-06
34 1.7e-06 1.75e-06 1.65e-06 1.9e-06 1.9e-06 1.6e-06 1.6e-06 1.9e-06 1.6e-06 1.8e-06 1.55e-06 1.75e-06 1.65e-06 1.45e-06 1.95e-06 1.95e-06 2.05e-06 1.75e-06 1.6e-06 1.55e-06 1.55e-06 1.85e-06 1.5e-06 1.65e-06 1.85e-06 1.75e-06 1.95e-06 1.55e-06 1.55e-06 1.75e-06 2e-06 1.55e-06 1.6e-06 1.5e-06 2.7e-06 1.85e-06 2.2e-06 1.75e-06 1.9e-06 1.55e-06 1.5e-06 1.7e-06 1.75e-06 2e-06 1.8e-06 1.6e-06 1.6e-06 2.05e-06 1.4e-06 1.75e-06 1.7e-06 1.7e-06 1.55e-06 1.4e-06 1.55e-06 1.65e-06 1.6e-06 1.55e-06 1.7e-06 1.65e-06 1.75e-06
35 1.75e-06 2.2e-06 1.2e-06 1.9e-06 1.95e-06 2e-06 2e-06 2.1e-06 1.75e-06 1.85e-06 1.45e-06 2.15e-06 1.65e-06 1.6e-06 1.4e-06 1.45e-06 2.5e-06 1.6e-06 1.5e-06 1.9e-06 1.65e-06 1.25e-06 1.3e-06 1.9e-06 1.9e-06 2.35e-06 2.65e-06 1.45e-06 1.45e-06 1.85e-06 2.5e-06 2.1e-06 1.35e-06 1.7e-06 1.85e-06 2e-06 2.65e-06 2e-06 1.2e-06 1.75e-06 1.7e-06 1.9e-06 1.75e-06 1.65e-06 2.05e-06 2.45e-06 1.95e-06 1.8e-06 1.9e-06 1.75e-06 1.7e-06 1.8e-06 1.75e-06 1.35e-06 1.7e-06 1.7e-06 2e-06 1.3e-06 1.25e-06 2e-06 2e-06
36 2.65e-06 1.65e-06 2.75e-06 1.45e-06 2.2e-06 1.35e-06 1.85e-06 1.7e-06 2.2e-06 2.25e-06 2.8e-06 2e-06 2.15e-06 2.5e-06 2.55e-06 2.25e-06 1.15e-06 2.8e-06 2.9e-06 2.1e-06 2.55e-06 2.75e-06 2.65e-06 2.4e-06 2e-06 1.15e-06 1.25e-06 2.85e-06 2.85e-06 2.2e-06 1.35e-06 2.05e-06 2.4e-06 2.6e-06 2.2e-06 2.65e-06 1e-06 1.7e-06 2.7e-06 1.8e-06 2.05e-06 2.25e-06 2.75e-06 2.85e-06 1.75e-06 1.25e-06 2.3e-06 1.65e-06 2.25e-06 2.25e-06 2.2e-06 2.1e-06 2.65e-06 2.75e-06 2.1e-06 2.55e-06 1.85e-06 2.35e-06 2.7e-06 1.65e-06 1.7e-06
37 2.05e-06 1.85e-06 1.8e-06 1.7e-06 2.05e-06 1.9e-06 1.95e-06 2e-06 1.9e-06 2.2e-06 1.85e-06 2.1e-06 2.05e-06 1.7e-06 2.1e-06 2e-06 1.85e-06 2.15e-06 1.8e-06 1.9e-06 1.95e-06 2.15e-06 1.7e-06 2.05e-06 1.95e-06 1.8e-06 2.1e-06 1.75e-06 1.75e-06 2.1e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 1.75e-06 2e-06 1.7e-06 3e-06 2.15e-06 1.8e-06 1.7e-06 1.9e-06 2.15e-06 2.35e-06 1.55e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 2.15e-06 2.1e-06 2.05e-06 1.85e-06 1.65e-06 1.95e-06 2.1e-06 1.95e-06 1.8e-06 1.9e-06 1.8e-06 1.5e-06
38 1.6e-06 2.3e-06 1.05e-06 2.1e-06 1.9e-06 1.85e-06 2.05e-06 2e-06 1.8e-06 1.35e-06 1.3e-06 2.2e-06 1.5e-06 1.55e-06 1.1e-06 1.2e-06 2.6e-06 1.55e-06 1.3e-06 2.15e-06 1.8e-06 9e-07 1.4e-06 2e-06 1.8e-06 2.4e-06 2.6e-06 1.25e-06 1.25e-06 1.85e-06 2.6e-06 2.25e-06 1.65e-06 1.8e-06 1.9e-06 1.2e-06 2.7e-06 2.15e-06 1.3e-06 1.85e-06 1.65e-06 1.95e-06 1.85e-06 1.3e-06 2.2e-06 2.55e-06 1.75e-06 1.75e-06 1.95e-06 1.6e-06 1.55e-06 1.65e-06 1.85e-06 1.45e-06 2.05e-06 1.65e-06 2.05e-06 1.5e-06 1.35e-06 2.1e-06 2.15e-06
39 1.75e-06 1.7e-06 1.9e-06 1.55e-06 1.75e-06 1.05e-06 1.3e-06 1.45e-06 1.4e-06 1.6e-06 1.8e-06 1.45e-06 1.6e-06 1.65e-06 1.85e-06 1.8e-06 1.55e-06 1.8e-06 1.9e-06 1.45e-06 1.55e-06 1.85e-06 1.6e-06 1.65e-06 1.45e-06 1.4e-06 1.7e-06 1.85e-06 1.85e-06 1.45e-06 1.75e-06 1.45e-06 1.5e-06 1.75e-06 1.55e-06 1.75e-06 1.8e-06 1.8e-06 1.85e-06 1.9e-06 1.45e-06 1.7e-06 1.75e-06 1.85e-06 1.85e-06 1.5e-06 1.6e-06 1.85e-06 1.6e-06 1.7e-06 1.65e-06 1.35e-06 1.8e-06 1.65e-06 1.4e-06 1.6e-06 1.25e-06 1.15e-06 1.65e-06 1.55e-06 1.8e-06
40 1.8e-06 2.25e-06 1.25e-06 1.75e-06 1.9e-06 1.05e-06 1.6e-06 1.4e-06 1.15e-06 1.65e-06 1.65e-06 1.75e-06 1.7e-06 1.2e-06 1.5e-06 1.45e-06 1.9e-06 1.85e-06 1.3e-06 1.9e-06 1.6e-06 1.85e-06 1.1e-06 2.15e-06 1.7e-06 1.75e-06 2e-06 1.25e-06 1.25e-06 1.7e-06 2.35e-06 1.9e-06 1.55e-06 1.6e-06 1.5e-06 1.7e-06 2.05e-06 1.7e-06 1.65e-06 1.45e-06 2.1e-06 1.8e-06 2.25e-06 1.65e-06 1.75e-06 2.15e-06 1.75e-06 1.9e-06 1.55e-06 1.8e-06 1.75e-06 1.3e-06 1.65e-06 1.05e-06 1.95e-06 1.75e-06 1.6e-06 1.45e-06 1.65e-06 2.15e-06 1.7e-06
41 1.45e-06 1.55e-06 1.8e-06 1.95e-06 1.25e-06 1.95e-06 1.45e-06 1.65e-06 1.9e-06 2e-06 1.7e-06 1.6e-06 1.9e-06 1.3e-06 1.75e-06 1.55e-06 2.25e-06 1.75e-06 1.8e-06 1.9e-06 1.35e-06 1.9e-06 1.65e-06 1.1e-06 2.1e-06 1.9e-06 2.1e-06 1.75e-06 1.75e-06 1.95e-06 2.05e-06 1.4e-06 1.35e-06 1.3e-06 1.7e-06 1.9e-06 2.25e-06 1.9e-06 1.95e-06 1.7e-06 1.8e-06 1.8e-06 1.55e-06 2.05e-06 1.95e-06 1.85e-06 1.9e-06 2.1e-06 1.75e-06 1.95e-06 1.9e-06 1.95e-06 1.35e-06 1.65e-06 1.8e-06 1.4e-06 1.45e-06 1.55e-06 1.8e-06 1.55e-06 1.9e-06
42 1.6e-06 1.25e-06 2.1e-06 2.1e-06 1.5e-06 2.5e-06 1.75e-06 2.45e-06 2.35e-06 2.05e-06 1.45e-06 1.9e-06 1.9e-06 1.8e-06 2e-06 2.2e-06 2.6e-06 1.35e-06 2.1e-06 1.55e-06 1.45e-06 1.6e-06 1.9e-06 8.5e-07 2.1e-06 2.2e-06 2.5e-06 2.05e-06 2.05e-06 1.65e-06 1.85e-06 1.5e-06 1.55e-06 1.5e-06 1.75e-06 1.75e-06 2.75e-06 2.15e-06 1.85e-06 1.75e-06 2.25e-06 1.55e-06 1.3e-06 2.25e-06 2.2e-06 1.7e-06 1.9e-06 2.3e-06 1.8e-06 2e-06 1.95e-06 2.25e-06 1.55e-06 1.9e-06 1.4e-06 1.45e-06 1.75e-06 1.4e-06 1.65e-06 1.25e-06 2.15e-06
43 1.85e-06 2.7e-06 1.35e-06 2.3e-06 2.1e-06 1.75e-06 2.15e-06 1.95e-06 1.75e-06 1.6e-06 1.7e-06 2.3e-06 1.85e-06 1.55e-06 1.4e-06 1.45e-06 2.75e-06 1.65e-06 1.45e-06 2.4e-06 1.9e-06 1.55e-06 1.45e-06 2.35e-06 2.1e-06 2.55e-06 2.65e-06 1.4e-06 1.4e-06 2e-06 3e-06 2.25e-06 1.75e-06 1.95e-06 2e-06 1.65e-06 2.85e-06 2.35e-06 1.3e-06 1.85e-06 1.65e-06 2.05e-06 2.25e-06 1.8e-06 2.4e-06 2.8e-06 1.95e-06 2.2e-06 2.05e-06 1.95e-06 1.9e-06 1.45e-06 2e-06 1.45e-06 2.3e-06 1.6e-06 2.15e-06 1.55e-06 1.65e-06 2.5e-06 2.35e-06
44 2.1e-06 1.9e-06 1.85e-06 1.75e-06 2.1e-06 1.95e-06 2e-06 2.05e-06 1.95e-06 2.25e-06 1.9e-06 2.15e-06 2.1e-06 1.75e-06 2.15e-06 2.05e-06 1.9e-06 2.2e-06 1.85e-06 1.95e-06 2e-06 2.2e-06 1.75e-06 2.1e-06 2e-06 1.85e-06 2.15e-06 1.8e-06 1.8e-06 2.15e-06 1.9e-06 2.1e-06 1.85e-06 1.85e-06 1.8e-06 2.05e-06 1.75e-06 1.55e-06 2.2e-06 1.85e-06 1.75e-06 1.95e-06 2.2e-06 2.4e-06 3.1e-06 1.9e-06 2.1e-06 1.85e-06 1.85e-06 2.2e-06 2.15e-06 2.1e-06 1.9e-06 1.7e-06 2e-06 2.15e-06 2e-06 1.85e-06 1.95e-06 1.85e-06 1.55e-06
45 2.1e-06 9e-07 2.85e-06 1.75e-06 1.95e-06 1.45e-06 1.4e-06 2e-06 2.2e-06 1.95e-06 2.25e-06 1.55e-06 1.65e-06 2.4e-06 2.7e-06 2.6e-06 1.35e-06 2.25e-06 2.85e-06 1.35e-06 2e-06 2.3e-06 2.7e-06 1.4e-06 1.9e-06 9.5e-07 1.15e-06 2.8e-06 2.8e-06 1.75e-06 1e-06 1.2e-06 2.1e-06 2.1e-06 1.6e-06 2.45e-06 1.25e-06 1.85e-06 2.55e-06 1.5e-06 2.15e-06 1.85e-06 1.7e-06 2.8e-06 1.9e-06 8e-07 1.65e-06 1.9e-06 1.65e-06 1.75e-06 1.7e-06 2.1e-06 2.15e-06 2.7e-06 1.2e-06 2e-06 1.4e-06 2.05e-06 2.35e-06 8.5e-07 1.85e-06
46 1.6e-06 1.9e-06 1.9e-06 2.05e-06 2.1e-06 1.6e-06 1.7e-06 2e-06 1.7e-06 1.65e-06 1.65e-06 1.85e-06 1.65e-06 1.8e-06 2.05e-06 2.05e-06 2.1e-06 1.9e-06 1.65e-06 1.7e-06 1.8e-06 1.7e-06 1.85e-06 1.85e-06 1.7e-06 1.8e-06 2e-06 1.6e-06 1.6e-06 1.8e-06 2.1e-06 1.65e-06 1.8e-06 1.85e-06 1.6e-06 1.95e-06 2.3e-06 2.05e-06 1.75e-06 1.6e-06 1.75e-06 1.9e-06 1.9e-06 1.95e-06 2.1e-06 1.65e-06 2.7e-06 2.1e-06 1.6e-06 1.75e-06 1.7e-06 1.7e-06 1.9e-06 1.8e-06 1.6e-06 1.75e-06 1.7e-06 1.7e-06 1.6e-06 1.75e-06 2.05e-06
47 2.2e-06 1.95e-06 1.8e-06 1.75e-06 2.1e-06 1.75e-06 2e-06 1.95e-06 2.05e-06 2.05e-06 2.1e-06 2.15e-06 1.75e-06 2.1e-06 1.8e-06 1.7e-06 1.8e-06 2.3e-06 2.15e-06 2.05e-06 2.25e-06 1.8e-06 2.05e-06 2.2e-06 1.9e-06 1.8e-06 2.05e-06 2.1e-06 2.1e-06 2.1e-06 1.85e-06 2.15e-06 2e-06 2.2e-06 2.05e-06 1.8e-06 1.65e-06 1.8e-06 1.75e-06 1.85e-06 1.9e-06 2.1e-06 2.3e-06 2.2e-06 1.85e-06 1.9e-06 2.1e-06 3e-06 2.1e-06 1.85e-06 1.8e-06 2.05e-06 2.25e-06 2.15e-06 2.05e-06 2.25e-06 2e-06 1.95e-06 2.05e-06 1.85e-06 1.8e-06
48 1.75e-06 1.8e-06 1.7e-06 1.95e-06 1.95e-06 1.65e-06 1.65e-06 1.95e-06 1.65e-06 1.85e-06 1.6e-06 1.8e-06 1.7e-06 1.5e-06 2e-06 2e-06 2.1e-06 1.8e-06 1.65e-06 1.6e-06 1.6e-06 1.9e-06 1.55e-06 1.7e-06 1.9e-06 1.8e-06 2e-06 1.6e-06 1.6e-06 1.8e-06 2.05e-06 1.6e-06 1.65e-06 1.55e-06 1.4e-06 1.9e-06 2.25e-06 1.8e-06 1.95e-06 1.6e-06 1.55e-06 1.75e-06 1.8e-06 2.05e-06 1.85e-06 1.65e-06 1.6e-06 2.1e-06 2.8e-06 1.8e-06 1.75e-06 1.75e-06 1.6e-06 1.45e-06 1.55e-06 1.7e-06 1.65e-06 1.6e-06 1.75e-06 1.7e-06 1.8e-06
49 1.9e-06 1.95e-06 1.75e-06 2.05e-06 2.05e-06 1.55e-06 1.7e-06 1.95e-06 1.85e-06 1.75e-06 1.9e-06 1.85e-06 1.45e-06 1.95e-06 1.75e-06 1.75e-06 2.1e-06 2e-06 2.05e-06 1.8e-06 1.9e-06 1.6e-06 1.95e-06 1.85e-06 1.9e-06 1.8e-06 1.95e-06 2e-06 2e-06 1.85e-06 2.1e-06 1.7e-06 1.9e-06 1.95e-06 1.75e-06 1.75e-06 2.25e-06 2.15e-06 1.6e-06 1.7e-06 1.8e-06 1.95e-06 2e-06 1.95e-06 2.2e-06 1.75e-06 1.75e-06 1.85e-06 1.8e-06 2.9e-06 1.45e-06 1.8e-06 2e-06 2e-06 1.75e-06 1.85e-06 1.7e-06 1.8e-06 1.95e-06 1.8e-06 2.15e-06
50 1.85e-06 1.9e-06 1.7e-06 2e-06 2e-06 1.5e-06 1.65e-06 1.9e-06 1.8e-06 1.7e-06 1.85e-06 1.8e-06 1.4e-06 1.9e-06 1.7e-06 1.7e-06 2.05e-06 1.95e-06 2e-06 1.75e-06 1.85e-06 1.55e-06 1.9e-06 1.8e-06 1.85e-06 1.75e-06 1.9e-06 1.95e-06 1.95e-06 1.8e-06 2.05e-06 1.65e-06 1.85e-06 1.9e-06 1.7e-06 1.7e-06 2.2e-06 2.1e-06 1.55e-06 1.65e-06 1.75e-06 1.9e-06 1.95e-06 1.9e-06 2.15e-06 1.7e-06 1.7e-06 1.8e-06 1.75e-06 1.45e-06 2.8e-06 1.75e-06 1.95e-06 1.95e-06 1.7e-06 1.8e-06 1.65e-06 1.75e-06 1.9e-06 1.75e-06 2.1e-06
51 1.85e-06 2.35e-06 1.65e-06 1.75e-06 1.95e-06 9.5e-07 1.55e-06 1.3e-06 1.2e-06 1.45e-06 1.85e-06 1.65e-06 1.7e-06 1.5e-06 1.65e-06 1.55e-06 1.9e-06 1.65e-06 1.65e-06 1.85e-06 1.65e-06 1.85e-06 1.35e-06 2.2e-06 1.55e-06 1.75e-06 1.9e-06 1.6e-06 1.6e-06 1.6e-06 2.45e-06 1.8e-06 1.65e-06 1.9e-06 1.7e-06 1.8e-06 2.1e-06 2.05e-06 1.65e-06 1.35e-06 1.3e-06 1.95e-06 2.25e-06 1.45e-06 2.1e-06 2.1e-06 1.7e-06 2.05e-06 1.75e-06 1.8e-06 1.75e-06 1.9e-06 1.95e-06 1.4e-06 1.85e-06 1.5e-06 1.55e-06 1.35e-06 1.7e-06 2.2e-06 2.05e-06
52 1.45e-06 1.85e-06 1.5e-06 2.05e-06 1.65e-06 2.15e-06 1.65e-06 2.05e-06 1.8e-06 2.05e-06 1.4e-06 1.8e-06 1.95e-06 1.1e-06 1.8e-06 1.8e-06 2.55e-06 1.6e-06 1.45e-06 1.8e-06 1.25e-06 1.8e-06 1.3e-06 1.3e-06 2.1e-06 2.2e-06 2.4e-06 1.4e-06 1.4e-06 1.95e-06 2.35e-06 1.6e-06 1.3e-06 1.15e-06 1.55e-06 1.75e-06 2.65e-06 1.85e-06 1.85e-06 1.8e-06 1.65e-06 1.35e-06 1.55e-06 2e-06 1.9e-06 2.15e-06 1.9e-06 2.25e-06 1.6e-06 2e-06 1.95e-06 1.95e-06 2.2e-06 1.2e-06 1.8e-06 1.4e-06 1.65e-06 1.45e-06 1.6e-06 1.8e-06 1.85e-06
53 1.5e-06 2.45e-06 8e-07 1.85e-06 1.85e-06 1.75e-06 1.85e-06 1.75e-06 1.1e-06 1.8e-06 1.1e-06 2e-06 1.9e-06 7.5e-07 1.4e-06 1.4e-06 2.55e-06 1.4e-06 7e-07 1.85e-06 1.15e-06 1.6e-06 5e-07 2e-06 1.85e-06 2.35e-06 2.65e-06 6.5e-07 6.5e-07 1.8e-06 2.85e-06 2.05e-06 1.2e-06 1.15e-06 1.4e-06 1.35e-06 2.75e-06 1.65e-06 1.45e-06 1.65e-06 1.05e-06 1.65e-06 1.9e-06 1.45e-06 1.7e-06 2.7e-06 1.8e-06 2.15e-06 1.45e-06 2e-06 1.95e-06 1.4e-06 1.2e-06 6e-07 1.95e-06 1.45e-06 1.85e-06 1.1e-06 1.15e-06 2.3e-06 1.65e-06
54 1.8e-06 1.4e-06 2.25e-06 1.75e-06 1.9e-06 1.7e-06 1.5e-06 2.1e-06 1.9e-06 1.85e-06 1.75e-06 1.65e-06 1.65e-06 2e-06 2.3e-06 2.3e-06 1.9e-06 1.7e-06 2.25e-06 1.2e-06 1.55e-06 1.85e-06 1.95e-06 1.35e-06 1.75e-06 1.6e-06 1.85e-06 2.2e-06 2.2e-06 1.6e-06 1.65e-06 1.35e-06 1.5e-06 1.75e-06 1.55e-06 1.7e-06 2.1e-06 1.95e-06 2.05e-06 1.4e-06 1.95e-06 1.8e-06 1.4e-06 2.3e-06 2e-06 1.2e-06 1.6e-06 2.05e-06 1.55e-06 1.75e-06 1.7e-06 1.85e-06 1.8e-06 1.95e-06 1.9e-06 1.6e-06 1.5e-06 1.4e-06 1.6e-06 1.25e-06 1.95e-06
55 1.4e-06 1.85e-06 1.75e-06 1.95e-06 1.55e-06 1.85e-06 1.5e-06 1.85e-06 1.8e-06 1.65e-06 1.5e-06 1.65e-06 1.8e-06 1.35e-06 1.75e-06 1.7e-06 2.45e-06 1.25e-06 1.7e-06 1.65e-06 1.2e-06 1.65e-06 1.45e-06 1.25e-06 1.9e-06 2.1e-06 2.15e-06 1.65e-06 1.65e-06 1.7e-06 2.35e-06 1.4e-06 1.35e-06 1.35e-06 1.65e-06 1.7e-06 2.55e-06 2.1e-06 1.65e-06 1.6e-06 1.75e-06 1.4e-06 1.45e-06 1.6e-06 2.15e-06 2e-06 1.75e-06 2.25e-06 1.7e-06 1.85e-06 1.8e-06 1.5e-06 1.4e-06 1.45e-06 1.6e-06 2e-06 1.5e-06 1.25e-06 1.55e-06 1.75e-06 2.1e-06
56 1.65e-06 1.55e-06 2.1e-06 1.7e-06 1.6e-06 1.15e-06 1.1e-06 1.45e-06 1.55e-06 1.75e-06 1.95e-06 1.25e-06 1.65e-06 1.6e-06 1.95e-06 1.85e-06 1.65e-06 1.9e-06 2.15e-06 1.5e-06 1.4e-06 2e-06 1.8e-06 1.3e-06 1.65e-06 1.35e-06 1.55e-06 2.1e-06 2.1e-06 1.6e-06 1.75e-06 1.2e-06 1.55e-06 1.6e-06 1.6e-06 2e-06 1.85e-06 1.95e-06 2.05e-06 1.25e-06 1.6e-06 1.45e-06 1.75e-06 2.15e-06 2e-06 1.4e-06 1.7e-06 2e-06 1.65e-06 1.7e-06 1.65e-06 1.55e-06 1.65e-06 1.85e-06 1.5e-06 1.5e-06 2.1e-06 1.5e-06 1.95e-06 1.5e-06 1.95e-06
57 1.5e-06 1.9e-06 1.45e-06 1.55e-06 1.6e-06 1.6e-06 1.5e-06 1.65e-06 1.4e-06 1.65e-06 1.35e-06 1.65e-06 1.7e-06 1.3e-06 1.6e-06 1.55e-06 2.1e-06 1.3e-06 1.45e-06 1.45e-06 1.2e-06 1.5e-06 1e-06 1.5e-06 1.55e-06 1.95e-06 2.25e-06 1.4e-06 1.4e-06 1.45e-06 2.2e-06 1.6e-06 1.15e-06 1.4e-06 1.55e-06 1.3e-06 2.35e-06 1.8e-06 1.5e-06 1.15e-06 1.45e-06 1.55e-06 1.4e-06 1.55e-06 1.85e-06 2.05e-06 1.7e-06 1.95e-06 1.6e-06 1.8e-06 1.75e-06 1.35e-06 1.45e-06 1.1e-06 1.4e-06 1.25e-06 1.5e-06 1.4e-06 1.2e-06 1.7e-06 1.8e-06
58 1.4e-06 2.15e-06 1.35e-06 1.9e-06 2e-06 2.05e-06 1.95e-06 2.15e-06 1.6e-06 1.75e-06 1.2e-06 2.1e-06 1.85e-06 1.45e-06 1.7e-06 1.75e-06 2.5e-06 1.5e-06 1.1e-06 1.8e-06 1.5e-06 1.35e-06 1.2e-06 1.85e-06 1.7e-06 2.3e-06 2.65e-06 1.05e-06 1.05e-06 1.8e-06 2.5e-06 2e-06 1.25e-06 1.55e-06 1.7e-06 1.25e-06 2.7e-06 1.9e-06 1.35e-06 1.65e-06 1.65e-06 1.8e-06 1.65e-06 1.65e-06 1.95e-06 2.35e-06 1.6e-06 2.05e-06 1.75e-06 1.95e-06 1.9e-06 1.7e-06 1.6e-06 1.15e-06 1.6e-06 1.55e-06 1.95e-06 1.2e-06 1.8e-06 1.95e-06 1.9e-06
59 1.8e-06 8.5e-07 2.4e-06 1.75e-06 1.6e-06 1.9e-06 1.5e-06 2.1e-06 2.25e-06 1.95e-06 1.8e-06 1.65e-06 1.7e-06 2.05e-06 2.25e-06 2.25e-06 1.75e-06 1.9e-06 2.45e-06 1.45e-06 1.7e-06 1.85e-06 2.3e-06 1.05e-06 1.95e-06 1.35e-06 1.65e-06 2.4e-06 2.4e-06 1.75e-06 1.2e-06 1.3e-06 1.75e-06 1.75e-06 1.65e-06 2e-06 1.65e-06 1.8e-06 2.1e-06 1.55e-06 2.15e-06 1.55e-06 1.25e-06 2.5e-06 1.85e-06 8.5e-07 1.75e-06 1.85e-06 1.7e-06 1.8e-06 1.75e-06 2.2e-06 1.8e-06 2.3e-06 1.25e-06 1.75e-06 1.5e-06 1.7e-06 1.95e-06 1.5e-06 1.8e-06
60 2.05e-06 1.85e-06 1.8e-06 1.7e-06 2.05e-06 1.9e-06 1.95e-06 2e-06 1.9e-06 2.2e-06 1.85e-06 2.1e-06 2.05e-06 1.7e-06 2.1e-06 2e-06 1.85e-06 2.15e-06 1.8e-06 1.9e-06 1.95e-06 2.15e-06 1.7e-06 2.05e-06 1.95e-06 1.8e-06 2.1e-06 1.75e-06 1.75e-06 2.1e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 1.75e-06 2e-06 1.7e-06 1.5e-06 2.15e-06 1.8e-06 1.7e-06 1.9e-06 2.15e-06 2.35e-06 1.55e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 2.15e-06 2.1e-06 2.05e-06 1.85e-06 1.65e-06 1.95e-06 2.1e-06 1.95e-06 1.8e-06 1.9e-06 1.8e-06 3e-06
