 slim_762454496 slim_762454466 slim_762454469 slim_762454451 slim_762454458 slim_762454462 slim_762454493 slim_762454495 slim_762454471 slim_762454488 slim_762454475 slim_762454478 slim_762454483 slim_762454487 slim_762454457 slim_762454472 slim_762454449 slim_762454480 slim_762454456 slim_762454461 slim_762454485 slim_762454450 slim_762454482 slim_762454474 slim_762454492 slim_762454452 slim_762454454 slim_762454476 slim_762454486 slim_762454479 slim_762454467 slim_762454494 slim_762454465 slim_762454460 slim_762454490 slim_762454468 slim_762454491 slim_762454481 slim_762454448 slim_762454497 slim_762454477 slim_762454473 slim_762454484 slim_762454464 slim_762454455 slim_762454453 slim_762454463 slim_762454447 slim_762454470 slim_762454489 slim_762454459
37 1.45e-06 1.65e-06 1.45e-06 1.1e-06 2.2e-06 1.5e-06 1.7e-06 1.45e-06 1.1e-06 2.25e-06 1.35e-06 1.4e-06 1.75e-06 1.25e-06 2.5e-06 1.05e-06 1.8e-06 1.65e-06 2.05e-06 1.05e-06 1.3e-06 1.45e-06 9.5e-07 1.8e-06 2.15e-06 1.1e-06 2.15e-06 1.3e-06 7.5e-07 1.5e-06 1.95e-06 1e-06 1.6e-06 1.05e-06 1.85e-06 1.15e-06 2.25e-06 1.4e-06 1.7e-06 2e-06 1.2e-06 1e-06 1.6e-06 1.65e-06 1.5e-06 1.5e-06 1.65e-06 1.05e-06 2.2e-06 2e-06 1.45e-06
38 1.7e-06 1.8e-06 1.7e-06 1.3e-06 1.35e-06 1.65e-06 1.4e-06 1.7e-06 1.9e-06 1.85e-06 1.55e-06 1.6e-06 1.75e-06 1.95e-06 2e-06 1.8e-06 2.05e-06 1.45e-06 1.35e-06 1.5e-06 2.15e-06 1.3e-06 1.5e-06 2.05e-06 1.85e-06 1.85e-06 1.5e-06 1.75e-06 1.95e-06 1.6e-06 2e-06 1.5e-06 2.3e-06 1.5e-06 2.15e-06 1.5e-06 1.9e-06 1.7e-06 2.6e-06 1.7e-06 1.95e-06 1.9e-06 1.55e-06 1.75e-06 1.75e-06 2.05e-06 1.85e-06 1.85e-06 1.9e-06 1.8e-06 1.65e-06
39 1.8e-06 1.8e-06 1.6e-06 1.65e-06 1.15e-06 1.65e-06 1.3e-06 1.6e-06 2e-06 1.4e-06 1.5e-06 1.25e-06 1.1e-06 1.65e-06 1.35e-06 1.85e-06 1.6e-06 1.25e-06 1e-06 1.7e-06 2.05e-06 1.45e-06 1.7e-06 1.6e-06 1.3e-06 1.9e-06 1.05e-06 1.5e-06 2.1e-06 1.3e-06 1.45e-06 1.6e-06 2.25e-06 1.7e-06 1.95e-06 1.5e-06 1.7e-06 2e-06 1.7e-06 1.9e-06 1.85e-06 2e-06 1.15e-06 1.65e-06 1.65e-06 1.75e-06 2.15e-06 1.85e-06 1.6e-06 1.55e-06 1.9e-06
40 1.8e-06 1.9e-06 1.7e-06 1.5e-06 2.25e-06 1.75e-06 1.9e-06 1.7e-06 1.55e-06 2.3e-06 1.65e-06 1.4e-06 1.9e-06 1.35e-06 2.55e-06 1.45e-06 1.95e-06 1.85e-06 2.1e-06 1.45e-06 1.75e-06 1.7e-06 1.4e-06 1.95e-06 2.2e-06 1.5e-06 2.2e-06 1.65e-06 1.2e-06 1.45e-06 2.2e-06 1.45e-06 1.85e-06 1.45e-06 2.1e-06 1.55e-06 2.3e-06 1.2e-06 1.95e-06 1.85e-06 2.3e-06 1.45e-06 1.8e-06 1.85e-06 1.75e-06 1.7e-06 1.9e-06 1.4e-06 2.25e-06 2.25e-06 1.6e-06
41 1.2e-06 1.45e-06 1.2e-06 1.3e-06 2.05e-06 1.3e-06 1.55e-06 1.2e-06 7.5e-07 2.25e-06 1.15e-06 1.3e-06 1.9e-06 1e-06 2.65e-06 8.5e-07 1.75e-06 1.5e-06 1.9e-06 1.25e-06 1.2e-06 1.65e-06 1.2e-06 1.75e-06 2.15e-06 9e-07 2.15e-06 1.25e-06 6e-07 1.45e-06 2.1e-06 7.5e-07 1.45e-06 1.25e-06 1.8e-06 8.5e-07 2.15e-06 1e-06 1.9e-06 2e-06 1.45e-06 1.1e-06 1.6e-06 1.55e-06 1.25e-06 1.5e-06 1.9e-06 7.5e-07 2.1e-06 2e-06 2e-06
42 1.65e-06 1.7e-06 1.5e-06 1.3e-06 1.35e-06 1.55e-06 1.1e-06 1.5e-06 1.65e-06 1.4e-06 1.25e-06 1.1e-06 8e-07 1.55e-06 1.15e-06 1.35e-06 1.35e-06 1.05e-06 1.2e-06 1.2e-06 1.6e-06 1.3e-06 1.2e-06 1.35e-06 1.3e-06 1.4e-06 1.05e-06 1.1e-06 1.7e-06 1.25e-06 1.1e-06 1.3e-06 2.05e-06 1.2e-06 1.65e-06 1.05e-06 1.8e-06 1.6e-06 1.55e-06 1.15e-06 1.8e-06 1.6e-06 1.5e-06 1.55e-06 1.55e-06 1.35e-06 1.9e-06 1.5e-06 1.65e-06 1.4e-06 1.65e-06
43 1.65e-06 1.7e-06 1.5e-06 1.25e-06 1.5e-06 1.55e-06 1.3e-06 1.5e-06 1.55e-06 1.9e-06 1.1e-06 1.25e-06 1.9e-06 1.6e-06 2.5e-06 1.4e-06 1.8e-06 1.25e-06 1.35e-06 1.45e-06 1.95e-06 1.5e-06 1.45e-06 1.8e-06 1.8e-06 1.45e-06 1.8e-06 1.55e-06 1.55e-06 1.3e-06 2.2e-06 1.1e-06 1.4e-06 1.45e-06 2.25e-06 1.15e-06 1.3e-06 1.65e-06 1.75e-06 1.65e-06 1.85e-06 1.55e-06 1.55e-06 1.6e-06 1.55e-06 1.7e-06 1.45e-06 1.45e-06 1.35e-06 1.9e-06 2.15e-06
44 1.2e-06 1.35e-06 1.1e-06 1.55e-06 1.25e-06 1.2e-06 1.35e-06 1.1e-06 1.25e-06 1.9e-06 1.4e-06 1.5e-06 1.85e-06 1.35e-06 2.2e-06 1.3e-06 2e-06 1.25e-06 1.1e-06 1.65e-06 1.7e-06 1.5e-06 1.65e-06 2e-06 1.8e-06 1.35e-06 1.55e-06 1.7e-06 1.1e-06 1.55e-06 2.1e-06 1.15e-06 1.7e-06 1.65e-06 1.85e-06 1.25e-06 1.75e-06 1.5e-06 1.75e-06 1.65e-06 1.75e-06 1.25e-06 1.55e-06 1.55e-06 2.2e-06 1.7e-06 2.1e-06 1.25e-06 1.75e-06 1.85e-06 2.05e-06
45 1.8e-06 1.85e-06 1.65e-06 1.55e-06 2.1e-06 1.7e-06 1.6e-06 1.65e-06 1.55e-06 1.8e-06 1.45e-06 1.35e-06 1.5e-06 1.45e-06 1.95e-06 1.25e-06 1.45e-06 1.55e-06 1.95e-06 1.45e-06 1.5e-06 1.8e-06 1.45e-06 1.45e-06 1.7e-06 1.3e-06 1.9e-06 1.4e-06 1.25e-06 1.5e-06 1.7e-06 1.45e-06 1.85e-06 1.45e-06 1.75e-06 1.3e-06 2.2e-06 1.5e-06 2.05e-06 1.75e-06 1.7e-06 1.5e-06 1.35e-06 1.7e-06 1.7e-06 2e-06 2.05e-06 1.35e-06 2.15e-06 1.9e-06 2.15e-06
46 2.15e-06 2.25e-06 2.05e-06 1.45e-06 2.3e-06 2.1e-06 1.95e-06 2.05e-06 1.95e-06 2.4e-06 1.75e-06 1.7e-06 2.1e-06 1.95e-06 2.7e-06 1.8e-06 2.15e-06 1.9e-06 2.15e-06 1.55e-06 2.15e-06 1.7e-06 1.55e-06 2.15e-06 2.3e-06 1.85e-06 2.3e-06 1.85e-06 1.85e-06 1.8e-06 2.35e-06 1.55e-06 1.7e-06 1.55e-06 2.5e-06 1.65e-06 1.85e-06 1.65e-06 1.85e-06 2.15e-06 1.9e-06 1.9e-06 1.9e-06 1.45e-06 2.1e-06 2.05e-06 2.6e-06 1.85e-06 1.95e-06 2.35e-06 1.9e-06
47 1.3e-06 1.45e-06 1.2e-06 1.3e-06 1.9e-06 1.3e-06 1.45e-06 1.2e-06 9e-07 2.05e-06 1e-06 1.2e-06 1.8e-06 1.05e-06 2.45e-06 9e-07 1.5e-06 1.4e-06 1.75e-06 1.25e-06 1.25e-06 1.6e-06 1.2e-06 1.5e-06 1.95e-06 9.5e-07 2e-06 1.15e-06 7e-07 1.35e-06 2e-06 8.5e-07 1.45e-06 1.25e-06 1.75e-06 9e-07 2e-06 1.05e-06 1.85e-06 1.85e-06 1.4e-06 7.5e-07 1.5e-06 1.45e-06 1.25e-06 1.35e-06 1.85e-06 1.4e-06 1.95e-06 1.9e-06 1.95e-06
48 1.9e-06 1.9e-06 1.7e-06 1.85e-06 1.25e-06 1.75e-06 1.45e-06 1.7e-06 2.1e-06 1.85e-06 1.6e-06 1.5e-06 1.95e-06 2e-06 2.15e-06 2e-06 2.05e-06 1.4e-06 1.1e-06 1.95e-06 2.5e-06 1.65e-06 1.95e-06 2.05e-06 1.75e-06 2.05e-06 1.5e-06 1.95e-06 2.2e-06 1.6e-06 2.25e-06 1.7e-06 1.95e-06 1.95e-06 2.4e-06 1.65e-06 1.4e-06 2.2e-06 1.9e-06 1.6e-06 2.25e-06 2.1e-06 1.65e-06 1.35e-06 1.75e-06 2.15e-06 1.95e-06 1.95e-06 2.1e-06 2e-06 2.2e-06
49 1.8e-06 1.9e-06 1.8e-06 1.7e-06 1.45e-06 1.75e-06 1.45e-06 1.8e-06 2e-06 1.45e-06 1.6e-06 1.7e-06 1.4e-06 2e-06 1.45e-06 1.9e-06 1.6e-06 1.5e-06 1.4e-06 1.75e-06 1.8e-06 1.65e-06 1.75e-06 1.6e-06 1.45e-06 1.95e-06 1.35e-06 1.55e-06 2.1e-06 1.75e-06 1.4e-06 1.6e-06 2.45e-06 1.75e-06 1.85e-06 1.55e-06 1.95e-06 2e-06 1.8e-06 1.55e-06 2.25e-06 2e-06 1.4e-06 1.9e-06 1.85e-06 1.9e-06 2.35e-06 1.9e-06 2e-06 2.7e-06 2.1e-06
50 2.1e-06 2.2e-06 2e-06 1.45e-06 2e-06 2.05e-06 1.9e-06 2e-06 2.1e-06 2.15e-06 1.9e-06 1.8e-06 1.65e-06 2.1e-06 2e-06 2e-06 2.05e-06 1.85e-06 1.85e-06 1.25e-06 2.15e-06 1.4e-06 1.35e-06 2.05e-06 2.05e-06 2.05e-06 1.8e-06 1.75e-06 2.05e-06 1.8e-06 1.9e-06 1.75e-06 2.45e-06 1.25e-06 2.25e-06 1.8e-06 2.35e-06 1.45e-06 1.65e-06 1.9e-06 1.6e-06 2e-06 1.65e-06 2.15e-06 2.05e-06 2.15e-06 1.9e-06 1.95e-06 2.2e-06 2.1e-06 1.6e-06
