 slim_762229086 slim_762229078 slim_762229105 slim_762229093 slim_762229075 slim_762229084 slim_762229071 slim_762229064 slim_762229057 slim_762229076 slim_762229082 slim_762229083 slim_762229098 slim_762229102 slim_762229085 slim_762229092 slim_762229089 slim_762229097 slim_762229053 slim_762229080 slim_762229088 slim_762229091 slim_762229096 slim_762229066 slim_762229065 slim_762229081 slim_762229067 slim_762229073 slim_762229101 slim_762229077 slim_762229074 slim_762229079 slim_762229095 slim_762229072 slim_762229103 slim_762229099 slim_762229068 slim_762229100 slim_762229061 slim_762229055 slim_762229060 slim_762229104 slim_762229069 slim_762229059 slim_762229054 slim_762229070 slim_762229056 slim_762229063 slim_762229062 slim_762229087 slim_762229090 slim_762229058 slim_762229106 slim_762229094 slim_762229052
34 1.65e-06 1.75e-06 1.3e-06 1.4e-06 1.1e-06 1.45e-06 1.35e-06 1.85e-06 1.3e-06 1.8e-06 1.6e-06 1.5e-06 1.6e-06 1.3e-06 1.5e-06 1.6e-06 1.35e-06 1.65e-06 1.5e-06 1.35e-06 1.55e-06 1.6e-06 1.8e-06 1.8e-06 1.75e-06 1.55e-06 1.5e-06 1.5e-06 1.55e-06 1.55e-06 1.85e-06 1.25e-06 1.55e-06 1.8e-06 1.9e-06 1.6e-06 1.7e-06 1.3e-06 1.7e-06 1.85e-06 1.7e-06 1.3e-06 1.55e-06 1.45e-06 1.45e-06 1.8e-06 1.1e-06 1.7e-06 1.6e-06 1.3e-06 1.3e-06 1.9e-06 1.25e-06 1.55e-06 1.7e-06
35 1.45e-06 1.45e-06 1.4e-06 1.6e-06 1.9e-06 1.55e-06 1.15e-06 1.9e-06 1.3e-06 1.85e-06 1.8e-06 1.9e-06 1.2e-06 1.3e-06 1.4e-06 1.35e-06 1.75e-06 1.8e-06 1.85e-06 1.8e-06 1.6e-06 1.65e-06 1.5e-06 1.9e-06 1.45e-06 1.7e-06 1.5e-06 1.5e-06 2.05e-06 1.8e-06 1.95e-06 1.05e-06 2e-06 1.85e-06 1.6e-06 1.9e-06 1.4e-06 1.45e-06 1.55e-06 1.85e-06 1.4e-06 1.15e-06 1.95e-06 1.35e-06 1.75e-06 1.5e-06 1.5e-06 1.8e-06 1.55e-06 1.8e-06 1.55e-06 1.95e-06 1.25e-06 1.6e-06 1.75e-06
36 1.35e-06 1.15e-06 1.5e-06 1.9e-06 2e-06 1.65e-06 1.5e-06 1.75e-06 1.4e-06 1.7e-06 1.35e-06 2e-06 1.2e-06 1.4e-06 1.35e-06 1.3e-06 1.85e-06 1.5e-06 1.55e-06 1.9e-06 1.8e-06 1.95e-06 1.2e-06 2.3e-06 1.15e-06 1.8e-06 1.2e-06 1.25e-06 2.35e-06 1.9e-06 1.8e-06 1.2e-06 1.75e-06 1.75e-06 1.7e-06 1.4e-06 2.1e-06 1.4e-06 1.5e-06 2.05e-06 1.15e-06 1.35e-06 2.05e-06 1.6e-06 1.45e-06 1.65e-06 1.6e-06 1.25e-06 1.25e-06 1.75e-06 1.7e-06 1.8e-06 1.45e-06 1.3e-06 1.55e-06
37 1.65e-06 1.45e-06 1.55e-06 1.55e-06 1.65e-06 1.7e-06 1.15e-06 1.65e-06 1.4e-06 1.6e-06 1.05e-06 1.65e-06 1.6e-06 1.35e-06 1.2e-06 1.2e-06 1.7e-06 1.6e-06 1.4e-06 1.7e-06 1.75e-06 1.6e-06 1.5e-06 1.95e-06 1.45e-06 1.2e-06 1.1e-06 1.15e-06 1.95e-06 1.35e-06 1.7e-06 1.05e-06 1.6e-06 1.6e-06 1.3e-06 1.45e-06 1.4e-06 1.6e-06 1.55e-06 1.85e-06 1.4e-06 1.2e-06 1.7e-06 1.25e-06 1.3e-06 2e-06 1.2e-06 1.55e-06 1.3e-06 1.2e-06 1.2e-06 1.7e-06 1.1e-06 1.2e-06 1.55e-06
38 1.7e-06 1.55e-06 1.7e-06 1.7e-06 1.85e-06 1.85e-06 1.45e-06 1.8e-06 1.75e-06 1.75e-06 1.55e-06 1.85e-06 1.65e-06 1.65e-06 1.7e-06 1.3e-06 1.7e-06 1.6e-06 1.75e-06 1.95e-06 1.9e-06 1.95e-06 1.6e-06 2.15e-06 1.55e-06 1.8e-06 1.4e-06 1.45e-06 2.2e-06 1.9e-06 1.85e-06 1.45e-06 1.8e-06 1.8e-06 1.7e-06 1.55e-06 1.5e-06 1.55e-06 2.4e-06 1.9e-06 1.55e-06 1.6e-06 1.9e-06 1.6e-06 1.65e-06 1.9e-06 1.75e-06 1.25e-06 1.45e-06 1.7e-06 1.7e-06 1.85e-06 1.6e-06 1.5e-06 1.65e-06
39 2e-06 2.1e-06 1.9e-06 1.8e-06 1.85e-06 2.05e-06 1.75e-06 1.45e-06 1.9e-06 1.5e-06 2e-06 1.25e-06 2.05e-06 1.8e-06 2e-06 1.75e-06 2.05e-06 2.05e-06 2.05e-06 2e-06 1.2e-06 1.55e-06 2.15e-06 9.5e-07 2.1e-06 1.5e-06 1.95e-06 2e-06 1.6e-06 1.35e-06 1.6e-06 1.85e-06 2.15e-06 1.5e-06 1.85e-06 1.85e-06 2.05e-06 1.85e-06 1.9e-06 1.2e-06 2.05e-06 2e-06 1.3e-06 1.4e-06 1.95e-06 1.65e-06 1.85e-06 2.15e-06 2e-06 2.05e-06 2.1e-06 1.5e-06 2e-06 2.05e-06 2.25e-06
40 1.4e-06 1.2e-06 1.5e-06 1.9e-06 2e-06 1.65e-06 1.5e-06 1.8e-06 1.4e-06 1.75e-06 1.4e-06 2e-06 1.2e-06 1.4e-06 1.35e-06 1.35e-06 1.85e-06 1.55e-06 1.6e-06 1.9e-06 1.8e-06 1.95e-06 1.25e-06 2.3e-06 1.2e-06 1.8e-06 1.25e-06 1.3e-06 2.35e-06 1.9e-06 1.85e-06 1.2e-06 1.8e-06 1.65e-06 1.7e-06 1.4e-06 1.15e-06 1.4e-06 1.55e-06 2.05e-06 2.1e-06 1.35e-06 2.05e-06 1.6e-06 1.5e-06 1.65e-06 1.6e-06 1.35e-06 1.3e-06 1.75e-06 1.7e-06 1.85e-06 1.45e-06 1.35e-06 1.6e-06
41 1.35e-06 1.4e-06 1.75e-06 1.85e-06 2.2e-06 1.9e-06 8e-07 1.4e-06 1.15e-06 1.35e-06 1.35e-06 1.95e-06 1.6e-06 1e-06 1.4e-06 1e-06 2e-06 1.55e-06 1.15e-06 1.45e-06 1.55e-06 9e-07 1.45e-06 1.4e-06 1.4e-06 1.25e-06 1.1e-06 8e-07 1.5e-06 1.35e-06 1.35e-06 6e-07 1.45e-06 1.35e-06 1.3e-06 1.15e-06 1.35e-06 1.2e-06 1.6e-06 2e-06 1.35e-06 5e-07 2e-06 1.05e-06 1.15e-06 2e-06 6.5e-07 1.65e-06 1.35e-06 1.75e-06 1.15e-06 1.45e-06 3.5e-07 1.1e-06 1.2e-06
42 2.05e-06 2.1e-06 1.65e-06 1.6e-06 1.25e-06 1.75e-06 1.85e-06 1.85e-06 1.85e-06 1.8e-06 1.85e-06 1.2e-06 2.05e-06 1.8e-06 1.85e-06 1.85e-06 1.65e-06 1.95e-06 2e-06 1.85e-06 1.55e-06 1.8e-06 2.15e-06 1.5e-06 2.1e-06 1.65e-06 1.95e-06 2e-06 1.55e-06 1.55e-06 1.8e-06 1.85e-06 1.9e-06 1.8e-06 1.55e-06 1.95e-06 2.05e-06 1.7e-06 1.9e-06 1.3e-06 2.05e-06 2e-06 2.4e-06 1.7e-06 1.9e-06 1.85e-06 1.8e-06 2.05e-06 1.95e-06 1.6e-06 1.85e-06 1.9e-06 2e-06 2.05e-06 2.1e-06
43 1.65e-06 1.65e-06 1.75e-06 1.6e-06 2e-06 1.9e-06 9.5e-07 1.45e-06 1.45e-06 1.35e-06 1.6e-06 1.65e-06 1.65e-06 1.3e-06 1.6e-06 1.25e-06 1.9e-06 1.75e-06 1.55e-06 1.7e-06 1.4e-06 1.15e-06 1.7e-06 1.2e-06 1.65e-06 1.25e-06 1.25e-06 1.25e-06 1.65e-06 1.35e-06 1.45e-06 1e-06 1.85e-06 1.4e-06 1.45e-06 1.35e-06 1.6e-06 1.25e-06 1.6e-06 1.4e-06 1.6e-06 1.05e-06 1.7e-06 1.7e-06 1.5e-06 1.75e-06 1.15e-06 1.75e-06 1.5e-06 1.75e-06 1.3e-06 1.5e-06 9.5e-07 1.3e-06 1.7e-06
44 1.55e-06 1.5e-06 2.1e-06 2.15e-06 2.2e-06 2.25e-06 1.45e-06 1.3e-06 1.45e-06 1.2e-06 9.5e-07 1.85e-06 2.05e-06 1.45e-06 1.65e-06 1e-06 2.25e-06 1.55e-06 9.5e-07 1.65e-06 1.75e-06 1.45e-06 1.55e-06 1.7e-06 1.5e-06 1.4e-06 1.15e-06 9e-07 1.8e-06 1.4e-06 1.35e-06 1.3e-06 1.35e-06 1.3e-06 1.45e-06 1.75e-06 1.45e-06 1.3e-06 1.65e-06 1.95e-06 1.5e-06 1.15e-06 1.9e-06 1.5e-06 1.5e-06 2.4e-06 8.5e-07 1.35e-06 1.35e-06 1.75e-06 1.55e-06 1.35e-06 1.05e-06 1.2e-06 1.4e-06
45 1.65e-06 1.7e-06 1.1e-06 1.65e-06 1.5e-06 1.25e-06 1.85e-06 2.4e-06 1.5e-06 2.35e-06 2.55e-06 1.8e-06 9.5e-07 1.5e-06 1.7e-06 2.25e-06 1.45e-06 1.95e-06 2.5e-06 1.9e-06 1.5e-06 2.25e-06 1.75e-06 2.2e-06 1.7e-06 2.35e-06 2e-06 2.3e-06 2.35e-06 2.35e-06 2.45e-06 1.6e-06 2.5e-06 2.35e-06 1.8e-06 1.5e-06 1.65e-06 2e-06 1.9e-06 1.65e-06 1.65e-06 2e-06 1.85e-06 1.75e-06 2.4e-06 1.5e-06 2.2e-06 2e-06 1.9e-06 2.1e-06 2.1e-06 2.45e-06 2.15e-06 2.1e-06 2.4e-06
46 1.5e-06 1.65e-06 1.9e-06 1.9e-06 2e-06 2.05e-06 1.05e-06 1.35e-06 1.15e-06 1.25e-06 1.25e-06 1.75e-06 1.9e-06 1.05e-06 1.6e-06 1.1e-06 2.05e-06 1.65e-06 9.5e-07 1.3e-06 1.45e-06 9.5e-07 1.7e-06 1.3e-06 1.65e-06 1.25e-06 1.2e-06 9e-07 1.4e-06 1.25e-06 1.35e-06 9.5e-07 1.4e-06 1.3e-06 1.1e-06 1.5e-06 1.6e-06 1.2e-06 1.75e-06 1.85e-06 1.6e-06 6.5e-07 1.8e-06 1.15e-06 8.5e-07 2.2e-06 7e-07 1.7e-06 1.45e-06 1.7e-06 1.2e-06 1.4e-06 5.5e-07 1.2e-06 1.45e-06
47 1.5e-06 1.3e-06 1.75e-06 1.95e-06 1.9e-06 1.9e-06 1.7e-06 1.65e-06 1.75e-06 1.6e-06 1.25e-06 2e-06 1.6e-06 1.65e-06 1.7e-06 1.25e-06 1.75e-06 1.35e-06 1.45e-06 1.95e-06 2e-06 2.1e-06 1.35e-06 2.4e-06 1.3e-06 1.9e-06 1.15e-06 1.2e-06 2.35e-06 2e-06 1.7e-06 1.5e-06 1.55e-06 1.7e-06 1.7e-06 1.8e-06 1.25e-06 1.55e-06 1.25e-06 2.15e-06 1.35e-06 1.65e-06 2.05e-06 1.75e-06 1.35e-06 2e-06 1.7e-06 1.5e-06 1.2e-06 1.7e-06 1.75e-06 1.7e-06 1.65e-06 1.25e-06 1.45e-06
48 1.5e-06 1.25e-06 1.65e-06 1.8e-06 1.85e-06 1.75e-06 1.4e-06 1.65e-06 1.5e-06 1.65e-06 1.3e-06 1.95e-06 1.45e-06 1.4e-06 1.5e-06 1.25e-06 1.75e-06 1.45e-06 1.35e-06 1.8e-06 1.85e-06 1.85e-06 1.3e-06 2.25e-06 1.3e-06 1.75e-06 1.05e-06 1.15e-06 2.3e-06 1.85e-06 1.75e-06 1.2e-06 1.65e-06 1.7e-06 1.6e-06 1.55e-06 1.25e-06 1.3e-06 1.45e-06 2e-06 1.3e-06 1.35e-06 1.95e-06 1.5e-06 1.35e-06 1.9e-06 1.45e-06 1.2e-06 2e-06 1.65e-06 1.55e-06 1.7e-06 1.3e-06 1.2e-06 1.55e-06
49 2e-06 1.8e-06 1.45e-06 1.5e-06 1.1e-06 1.55e-06 1.7e-06 2.05e-06 1.75e-06 2e-06 1.3e-06 1.6e-06 1.8e-06 1.75e-06 1.35e-06 1.65e-06 1.4e-06 1.85e-06 1.85e-06 1.95e-06 2e-06 2.1e-06 1.85e-06 2.3e-06 1.8e-06 1.4e-06 1.65e-06 1.7e-06 1.95e-06 1.55e-06 2.1e-06 1.6e-06 1.65e-06 2e-06 1.3e-06 1.8e-06 1.75e-06 1.2e-06 1.7e-06 2.05e-06 1.75e-06 1.75e-06 1.6e-06 1.75e-06 1.75e-06 2.1e-06 1.7e-06 1.7e-06 1.65e-06 1.7e-06 1.4e-06 2.1e-06 1.75e-06 1.75e-06 1.75e-06
50 1.75e-06 1.75e-06 1.65e-06 1.55e-06 1.6e-06 1.75e-06 1.15e-06 1.85e-06 1.5e-06 1.8e-06 1.55e-06 1.85e-06 1.75e-06 1.4e-06 1.55e-06 1.45e-06 1.65e-06 1.8e-06 1.6e-06 1.7e-06 1.8e-06 1.55e-06 1.8e-06 1.9e-06 1.75e-06 1.5e-06 1.35e-06 1.35e-06 1.85e-06 1.6e-06 1.85e-06 1.1e-06 1.75e-06 1.8e-06 1.3e-06 1.55e-06 1.7e-06 1.2e-06 1.7e-06 2.1e-06 1.7e-06 1.15e-06 1.85e-06 1.3e-06 1.55e-06 2.1e-06 1.2e-06 1.75e-06 1.55e-06 1.4e-06 1.9e-06 1.9e-06 1.05e-06 1.4e-06 1.7e-06
51 1.8e-06 1.8e-06 2.45e-06 2.3e-06 2.55e-06 2.6e-06 1.6e-06 1.1e-06 1.95e-06 1.2e-06 1.35e-06 1.85e-06 2.4e-06 1.8e-06 2e-06 1.2e-06 2.6e-06 1.85e-06 1.35e-06 2.1e-06 1.65e-06 1.4e-06 1.85e-06 1.25e-06 1.85e-06 1.35e-06 1.45e-06 1.25e-06 1.7e-06 1.3e-06 1.25e-06 1.65e-06 1.6e-06 1.25e-06 1.9e-06 1.95e-06 1.8e-06 1.7e-06 1.85e-06 1.5e-06 1.85e-06 1.45e-06 1.9e-06 1.5e-06 1.35e-06 2.45e-06 1.4e-06 1.7e-06 1.7e-06 2.1e-06 1.9e-06 2.2e-06 1.4e-06 1.55e-06 1.65e-06
52 1.35e-06 1.4e-06 1.8e-06 1.85e-06 2.25e-06 1.95e-06 7e-07 1.35e-06 1.2e-06 1.3e-06 1.3e-06 1.95e-06 1.65e-06 1e-06 1.4e-06 9.5e-07 2.05e-06 1.55e-06 1.05e-06 1.4e-06 1.55e-06 8.5e-07 1.55e-06 1.35e-06 1.5e-06 1.2e-06 1e-06 7e-07 1.5e-06 1.3e-06 1.3e-06 6.5e-07 1.45e-06 1.3e-06 1.25e-06 1.25e-06 1.45e-06 1.1e-06 1.6e-06 2e-06 1.45e-06 3.5e-07 2e-06 9.5e-07 1.05e-06 2.15e-06 5.5e-07 1.65e-06 1.3e-06 1.75e-06 1.05e-06 1.4e-06 0.0 1e-06 1.25e-06
53 1.55e-06 1.35e-06 1.85e-06 1.8e-06 2.15e-06 2e-06 1.1e-06 1.5e-06 1.55e-06 1.4e-06 1.15e-06 2e-06 1.65e-06 1.35e-06 1.55e-06 1.15e-06 2e-06 1.4e-06 1.25e-06 1.75e-06 1.8e-06 1.55e-06 1.4e-06 1.95e-06 1.35e-06 1.55e-06 9e-07 9.5e-07 2.1e-06 1.65e-06 1.45e-06 1.05e-06 1.6e-06 1.5e-06 1.55e-06 1.6e-06 1.3e-06 1.2e-06 1.5e-06 2.05e-06 1.35e-06 1.1e-06 2.05e-06 1.3e-06 1.2e-06 2.1e-06 1.2e-06 1.25e-06 1.2e-06 1.75e-06 1.4e-06 1.55e-06 1e-06 1.6e-06 1.45e-06
54 1.75e-06 1.6e-06 2.05e-06 2.15e-06 2.2e-06 2.2e-06 1.55e-06 1.6e-06 1.8e-06 1.55e-06 1.25e-06 2.05e-06 2.05e-06 1.7e-06 1.7e-06 1.2e-06 2.15e-06 1.65e-06 1.45e-06 2e-06 2.05e-06 1.7e-06 1.65e-06 2e-06 1.6e-06 1.55e-06 1.4e-06 1.15e-06 1.8e-06 1.65e-06 1.6e-06 1.4e-06 1.35e-06 1.6e-06 1.7e-06 1.75e-06 1.55e-06 1.55e-06 1.65e-06 2.25e-06 1.6e-06 1.2e-06 2.1e-06 1.7e-06 1.4e-06 2.4e-06 1.45e-06 1.45e-06 1.55e-06 1.75e-06 1.7e-06 1.65e-06 1.25e-06 1.45e-06 2.1e-06
