 slim_762387813 slim_762387851 slim_762387805 slim_762387811 slim_762387839 slim_762387802 slim_762387814 slim_762387830 slim_762387818 slim_762387837 slim_762387846 slim_762387856 slim_762387853 slim_762387849 slim_762387824 slim_762387852 slim_762387821 slim_762387817 slim_762387828 slim_762387826 slim_762387825 slim_762387848 slim_762387806 slim_762387838 slim_762387833 slim_762387810 slim_762387816 slim_762387840 slim_762387820 slim_762387823 slim_762387809 slim_762387844 slim_762387850 slim_762387832 slim_762387822 slim_762387819 slim_762387835 slim_762387827 slim_762387831 slim_762387843 slim_762387841 slim_762387847 slim_762387836 slim_762387804 slim_762387855 slim_762387803 slim_762387834 slim_762387854 slim_762387842 slim_762387829 slim_762387807 slim_762387845 slim_762387815 slim_762387808 slim_762387812
34 1.6e-06 1.2e-06 1.85e-06 9.5e-07 1.1e-06 1.5e-06 1.45e-06 1.5e-06 1.4e-06 1.65e-06 1.95e-06 1.65e-06 1.45e-06 1.7e-06 1.65e-06 1.85e-06 8.5e-07 1.1e-06 1.95e-06 1.9e-06 1.2e-06 1.2e-06 1.35e-06 1.55e-06 1.2e-06 1.65e-06 1.55e-06 1.5e-06 1.65e-06 1.8e-06 1.6e-06 1.7e-06 1.95e-06 1.6e-06 1.5e-06 1.65e-06 1.75e-06 1.75e-06 2.3e-06 1.85e-06 2.25e-06 1e-06 1e-06 1.25e-06 1.9e-06 1.7e-06 2e-06 1.35e-06 1.7e-06 1.7e-06 1.2e-06 1.4e-06 1.45e-06 1.9e-06 1.45e-06
35 1.65e-06 1.55e-06 1.1e-06 1.4e-06 1.8e-06 1.15e-06 1.5e-06 2.05e-06 1.45e-06 1.35e-06 1.1e-06 1.85e-06 1.8e-06 1.2e-06 1.3e-06 9e-07 1.3e-06 1.8e-06 1.3e-06 1.45e-06 8.5e-07 1.65e-06 1.4e-06 9.5e-07 1.55e-06 2.05e-06 1.65e-06 1.4e-06 9e-07 1.25e-06 1.55e-06 1.5e-07 1.5e-06 1.15e-06 1.65e-06 0.0 1.7e-06 1.5e-06 1.8e-06 9e-07 2.05e-06 1.65e-06 1.65e-06 9e-07 6.5e-07 9.5e-07 1.35e-06 1e-06 1.35e-06 1.65e-06 1.65e-06 7.5e-07 1.5e-06 1.35e-06 1.4e-06
36 2.05e-06 1.65e-06 1.65e-06 1.6e-06 1.65e-06 1.5e-06 1.8e-06 1.55e-06 1.75e-06 1.45e-06 2.15e-06 2e-06 2e-06 1.7e-06 1.5e-06 1.95e-06 1.5e-06 1.65e-06 2.05e-06 2.05e-06 1.65e-06 1.85e-06 1.65e-06 1.7e-06 1.65e-06 2e-06 1.65e-06 1.7e-06 1.75e-06 1.7e-06 1.85e-06 1.65e-06 2e-06 1.85e-06 1.75e-06 1.7e-06 2.4e-06 1.9e-06 2.1e-06 2e-06 2.3e-06 1.75e-06 1.75e-06 1.7e-06 1.7e-06 1.9e-06 1.95e-06 1.8e-06 1.85e-06 1.2e-06 1.85e-06 1.75e-06 1.9e-06 1.95e-06 1.7e-06
37 1.95e-06 1.45e-06 1.55e-06 1.9e-06 2e-06 1.7e-06 1.6e-06 2.3e-06 1.6e-06 1.75e-06 1.7e-06 2.15e-06 1.7e-06 1.75e-06 2e-06 1.65e-06 1.8e-06 2e-06 1.7e-06 1.55e-06 1.65e-06 1.9e-06 1.6e-06 1.85e-06 1.45e-06 2.05e-06 1.8e-06 1.85e-06 1.75e-06 1.25e-06 1.7e-06 1.55e-06 1.85e-06 1.4e-06 1.75e-06 1.5e-06 1.9e-06 2e-06 1.9e-06 1.5e-06 1.85e-06 2e-06 2e-06 1.7e-06 1.5e-06 1.8e-06 1.45e-06 1.65e-06 1.75e-06 1.85e-06 1.9e-06 1.8e-06 1.8e-06 1.45e-06 1.65e-06
38 2.25e-06 2e-06 1.65e-06 2.15e-06 2.35e-06 1.8e-06 2.05e-06 2.45e-06 2e-06 2.05e-06 2e-06 2.5e-06 2.15e-06 1.9e-06 2.25e-06 1.8e-06 2.05e-06 2.35e-06 1.85e-06 1.7e-06 1.95e-06 2.1e-06 1.65e-06 2.2e-06 2e-06 1.75e-06 2.2e-06 2.05e-06 1.95e-06 1.55e-06 2.15e-06 1.85e-06 1.9e-06 1.8e-06 2.3e-06 1.8e-06 2.1e-06 1.9e-06 2.4e-06 1.95e-06 1.65e-06 2.15e-06 2.15e-06 2e-06 1.65e-06 1.95e-06 1.5e-06 2.1e-06 1.95e-06 2.05e-06 2.1e-06 1.95e-06 2.1e-06 2e-06 2.1e-06
39 1.9e-06 1.75e-06 1.45e-06 1.65e-06 2e-06 1.6e-06 1.9e-06 2.3e-06 1.85e-06 1.8e-06 1.45e-06 1.95e-06 1.35e-06 1.6e-06 1.8e-06 1.25e-06 1.55e-06 2e-06 1.65e-06 1.6e-06 1.3e-06 1.75e-06 1.6e-06 1.6e-06 1.75e-06 2e-06 1.9e-06 1.8e-06 1.5e-06 1.65e-06 1.95e-06 1e-06 1.8e-06 1.55e-06 1.85e-06 9e-07 2e-06 1.5e-06 1.95e-06 1.8e-06 1.55e-06 1.85e-06 1.85e-06 1.35e-06 1.3e-06 1.4e-06 1.6e-06 1.45e-06 1.7e-06 1.95e-06 1.75e-06 1.4e-06 1.75e-06 1.8e-06 1.65e-06
40 2.25e-06 2.15e-06 1.85e-06 2.1e-06 2.35e-06 2.15e-06 2.4e-06 2.5e-06 2.35e-06 2.35e-06 2e-06 2.4e-06 1.55e-06 2.1e-06 2.35e-06 1.8e-06 2e-06 2.35e-06 1.95e-06 1.7e-06 2e-06 2e-06 2e-06 2.4e-06 2.15e-06 1.6e-06 2.35e-06 2.2e-06 2.3e-06 2.2e-06 2.45e-06 2.1e-06 2.2e-06 2e-06 2.25e-06 2.05e-06 2.3e-06 1.85e-06 1.65e-06 1.55e-06 2.1e-06 2.2e-06 2.2e-06 2.05e-06 2.15e-06 2.05e-06 1.9e-06 2.15e-06 2.05e-06 2.25e-06 2e-06 2.2e-06 2.1e-06 2.3e-06 2.15e-06
41 1.3e-06 1.25e-06 1.75e-06 8.5e-07 8.5e-07 1.05e-06 1.35e-06 1.35e-06 1.25e-06 1.55e-06 1.8e-06 1.45e-06 1.25e-06 1.5e-06 1.7e-06 1.8e-06 7.5e-07 8.5e-07 1.85e-06 1.8e-06 1e-06 9e-07 1.05e-06 1.5e-06 1.25e-06 1.4e-06 1.45e-06 1.4e-06 1.35e-06 1.95e-06 1.65e-06 1.7e-06 1.8e-06 1.9e-06 1e-06 1.65e-06 1.75e-06 2e-06 2.15e-06 1.85e-06 2.2e-06 7e-07 3.5e-07 1e-06 1.85e-06 1.45e-06 1.85e-06 1.15e-06 1.55e-06 1.7e-06 8.5e-07 1e-06 1.2e-06 2.1e-06 1.15e-06
42 1.3e-06 1.25e-06 1.75e-06 8.5e-07 8.5e-07 1.05e-06 1.35e-06 1.35e-06 1.25e-06 1.55e-06 1.8e-06 1.45e-06 1.25e-06 1.5e-06 1.7e-06 1.8e-06 7.5e-07 8.5e-07 1.85e-06 1.8e-06 1e-06 9e-07 1.05e-06 1.5e-06 1.25e-06 1.4e-06 1.45e-06 1.4e-06 1.35e-06 1.95e-06 1.65e-06 1.7e-06 1.8e-06 1.9e-06 1e-06 1.65e-06 1.75e-06 2e-06 2.15e-06 1.85e-06 2.2e-06 3.5e-07 7e-07 1e-06 1.85e-06 1.45e-06 1.85e-06 1.15e-06 1.55e-06 1.7e-06 8.5e-07 1e-06 1.2e-06 2.1e-06 1.15e-06
43 1.4e-06 1.35e-06 1.45e-06 1.05e-06 1.3e-06 1.2e-06 1.5e-06 1.7e-06 1.45e-06 1.5e-06 1.5e-06 1.65e-06 1.4e-06 1.4e-06 1.5e-06 1.4e-06 9.5e-07 1.3e-06 1.6e-06 1.65e-06 9e-07 1.25e-06 1.2e-06 1.3e-06 1.35e-06 1.65e-06 1.5e-06 1.45e-06 1.2e-06 1.65e-06 1.65e-06 1e-06 1.7e-06 1.55e-06 1.25e-06 9e-07 1.7e-06 1.7e-06 2e-06 1.35e-06 2.05e-06 1e-06 1e-06 1.8e-06 1.3e-06 1.25e-06 1.65e-06 1.05e-06 1.5e-06 1.65e-06 1.2e-06 1e-06 1.3e-06 1.75e-06 1.2e-06
44 1.9e-06 1.55e-06 1.1e-06 1.7e-06 2e-06 1.2e-06 1.55e-06 2.25e-06 1.5e-06 1.4e-06 1.45e-06 2.1e-06 1.95e-06 1.35e-06 1.7e-06 1.15e-06 1.6e-06 2e-06 1.45e-06 1.5e-06 1.25e-06 1.85e-06 1.3e-06 1.4e-06 1.55e-06 2.15e-06 1.65e-06 1.65e-06 1.1e-06 1e-06 1.6e-06 7.5e-07 1.3e-06 1.25e-06 1.9e-06 6.5e-07 1.7e-06 1.5e-06 1.65e-06 1.3e-06 2.15e-06 1.85e-06 1.85e-06 1.3e-06 1.1e-06 1.3e-06 1.25e-06 1.4e-06 1.6e-06 1.65e-06 1.85e-06 1.2e-06 1.75e-06 1.45e-06 1.6e-06
45 1.7e-06 1.6e-06 1.2e-06 1.5e-06 1.7e-06 1.3e-06 1.6e-06 2.05e-06 1.55e-06 1.6e-06 1.25e-06 1.85e-06 1.7e-06 1.45e-06 1.75e-06 1.05e-06 1.4e-06 1.7e-06 1.4e-06 1.35e-06 1.2e-06 1.6e-06 1.45e-06 1.45e-06 1.6e-06 1.9e-06 1.75e-06 1.5e-06 1.35e-06 1.6e-06 1.75e-06 1e-06 1.75e-06 1.35e-06 1.7e-06 9.5e-07 1.9e-06 1.8e-06 1.95e-06 1.4e-06 2.05e-06 1.45e-06 1.45e-06 1.25e-06 1.3e-06 1.7e-06 1.5e-06 1.35e-06 1.5e-06 1.85e-06 1.6e-06 1.15e-06 1.55e-06 1.7e-06 1.5e-06
46 1.75e-06 1.7e-06 1.25e-06 1.85e-06 2.05e-06 1.45e-06 1.7e-06 2.3e-06 1.65e-06 1.7e-06 1.3e-06 2.2e-06 1.9e-06 1.5e-06 2.05e-06 1.35e-06 1.75e-06 2.05e-06 1.25e-06 1e-06 1.6e-06 1.75e-06 1.35e-06 1.8e-06 1.7e-06 1.95e-06 1.9e-06 1.65e-06 1.6e-06 1.2e-06 1.8e-06 1.4e-06 1.5e-06 1.4e-06 2e-06 1.35e-06 1.95e-06 1.45e-06 1.5e-06 1.6e-06 1.9e-06 1.85e-06 1.85e-06 1.65e-06 1.25e-06 1.5e-06 1.7e-06 1.6e-06 1.4e-06 1.9e-06 1.75e-06 1.55e-06 1.6e-06 1.45e-06 1.6e-06
47 1.4e-06 1.45e-06 1.55e-06 1.15e-06 1.4e-06 1.3e-06 1.6e-06 1.8e-06 1.55e-06 1.6e-06 1.45e-06 1.75e-06 1.5e-06 1.5e-06 1.6e-06 1.5e-06 1.05e-06 1.4e-06 1.55e-06 1.6e-06 1e-06 1.35e-06 1.3e-06 1.4e-06 1.45e-06 1.75e-06 1.6e-06 1.55e-06 1.3e-06 1.75e-06 1.75e-06 1.1e-06 1.8e-06 1.65e-06 1.35e-06 1e-06 1.8e-06 1.65e-06 2.1e-06 1.45e-06 2.15e-06 1.15e-06 1.15e-06 1.05e-06 1.4e-06 1.35e-06 1.6e-06 2e-06 1.45e-06 1.75e-06 1.35e-06 1.1e-06 1.25e-06 1.7e-06 1.2e-06
48 1.5e-06 1.75e-06 1.3e-06 1.45e-06 1.65e-06 1.4e-06 1.7e-06 1.8e-06 1.7e-06 1.55e-06 1.45e-06 1.95e-06 1.85e-06 1.4e-06 1.85e-06 1.35e-06 1.35e-06 1.65e-06 1.15e-06 1.15e-06 1.45e-06 1.45e-06 1.6e-06 1.55e-06 1.75e-06 1.85e-06 1.85e-06 1.4e-06 1.7e-06 1.8e-06 1.7e-06 1.35e-06 1.65e-06 1.55e-06 1.7e-06 1.35e-06 1.85e-06 1.75e-06 1.95e-06 1.7e-06 2.05e-06 1.55e-06 1.55e-06 1.5e-06 1.6e-06 1.5e-06 1.4e-06 1.45e-06 1.7e-06 1.8e-06 1.45e-06 1.4e-06 1.35e-06 1.55e-06 1.45e-06
49 2e-06 1.6e-06 1.6e-06 1.55e-06 1.6e-06 1.45e-06 1.75e-06 1.5e-06 1.7e-06 1.4e-06 2.1e-06 1.95e-06 1.95e-06 1.65e-06 1.45e-06 1.9e-06 1.45e-06 1.6e-06 2e-06 2e-06 1.6e-06 1.8e-06 1.6e-06 1.65e-06 1.6e-06 1.95e-06 1.6e-06 1.65e-06 1.7e-06 1.65e-06 1.8e-06 1.6e-06 1.95e-06 1.8e-06 1.7e-06 1.65e-06 1.2e-06 1.85e-06 2.05e-06 1.95e-06 2.25e-06 1.7e-06 1.7e-06 1.65e-06 1.65e-06 1.85e-06 1.9e-06 1.75e-06 1.8e-06 2.3e-06 1.8e-06 1.7e-06 1.85e-06 1.9e-06 1.65e-06
50 1.5e-06 1.45e-06 1.7e-06 1.05e-06 1.1e-06 1.35e-06 1.6e-06 1.45e-06 1.55e-06 1.6e-06 1.75e-06 1.65e-06 1.35e-06 1.3e-06 1.8e-06 1.7e-06 9.5e-07 1.1e-06 1.8e-06 1.6e-06 1.2e-06 8e-07 1.3e-06 1.55e-06 1.45e-06 1.5e-06 1.6e-06 1.45e-06 1.6e-06 2e-06 1.65e-06 1.7e-06 1.5e-06 1.85e-06 1.2e-06 1.65e-06 1.85e-06 1.9e-06 2.1e-06 1.75e-06 2e-06 8.5e-07 8.5e-07 1.2e-06 1.85e-06 1.6e-06 1.75e-06 1.35e-06 1.45e-06 1.8e-06 1.5e-06 1.3e-06 1.4e-06 2.1e-06 1.35e-06
51 1.55e-06 1.45e-06 1.4e-06 1.2e-06 1.35e-06 1e-06 1.35e-06 1.7e-06 1.25e-06 1.4e-06 1.4e-06 1.65e-06 1.65e-06 1.3e-06 1.5e-06 1.3e-06 1.1e-06 1.35e-06 1.55e-06 1.6e-06 9.5e-07 1.3e-06 1.25e-06 1.15e-06 1.45e-06 1.8e-06 1.6e-06 1.35e-06 1.05e-06 1.55e-06 1.55e-06 8.5e-07 1.6e-06 1.5e-06 1.4e-06 7.5e-07 1.75e-06 1.8e-06 1.95e-06 1.4e-06 2.2e-06 1e-06 1e-06 1e-06 1.2e-06 1.15e-06 1.55e-06 1.1e-06 1.4e-06 1.7e-06 1.3e-06 1.5e-06 1.4e-06 1.7e-06 1.35e-06
52 1.15e-06 1.55e-06 1.55e-06 1.25e-06 1.45e-06 1.45e-06 1.75e-06 1.85e-06 1.7e-06 1.75e-06 1.6e-06 1.85e-06 1.55e-06 1.65e-06 1.85e-06 1.65e-06 1.15e-06 1.45e-06 1.2e-06 1.4e-06 1.25e-06 1.4e-06 1.4e-06 1.7e-06 1.55e-06 1.65e-06 1.7e-06 1.5e-06 1.65e-06 1.95e-06 1.9e-06 1.6e-06 1.95e-06 1.75e-06 1.45e-06 1.5e-06 1.9e-06 1.8e-06 2.1e-06 1.75e-06 2.1e-06 1.2e-06 1.2e-06 1.3e-06 1.75e-06 1.55e-06 1.6e-06 1.25e-06 1.35e-06 1.85e-06 1.4e-06 1.4e-06 2e-06 1.55e-06 1.3e-06
53 1.7e-06 1.55e-06 1.45e-06 2e-06 2.1e-06 1.65e-06 1.65e-06 2.35e-06 1.55e-06 1.7e-06 1.65e-06 2.25e-06 2.2e-06 1.75e-06 2e-06 1.6e-06 1.9e-06 2.1e-06 1.25e-06 1.45e-06 1.7e-06 2.1e-06 1.75e-06 1.75e-06 1.55e-06 2.25e-06 1.9e-06 1.65e-06 1.75e-06 1.25e-06 1.65e-06 1.45e-06 1.95e-06 1.35e-06 1.9e-06 1.35e-06 1.95e-06 1.45e-06 2e-06 1.8e-06 2.3e-06 2.1e-06 2.1e-06 1.75e-06 1.45e-06 1.7e-06 1.45e-06 1.7e-06 1.55e-06 1.9e-06 2.1e-06 1.7e-06 1.55e-06 2.1e-06 1.75e-06
54 1.4e-06 1.45e-06 1.5e-06 1.2e-06 1.45e-06 1.3e-06 1.65e-06 1.8e-06 1.6e-06 1.6e-06 1.6e-06 1.8e-06 1.5e-06 1.5e-06 1.75e-06 1.65e-06 1.1e-06 1.45e-06 1.6e-06 1.6e-06 1.2e-06 1.4e-06 1.3e-06 1.65e-06 1.45e-06 1.75e-06 1.6e-06 1.65e-06 1.5e-06 1.75e-06 1.8e-06 1.4e-06 1.85e-06 1.75e-06 1.45e-06 1.4e-06 1.7e-06 1.65e-06 2.1e-06 1.65e-06 2.15e-06 1.15e-06 1.15e-06 1.2e-06 1.6e-06 1.5e-06 1.6e-06 1.2e-06 1.45e-06 1.65e-06 1.35e-06 1.35e-06 1.3e-06 1.75e-06 2e-06
