 slim_762261818 slim_762261812 slim_762261824 slim_762261848 slim_762261850 slim_762261842 slim_762261853 slim_762261843 slim_762261856 slim_762261810 slim_762261860 slim_762261829 slim_762261858 slim_762261854 slim_762261845 slim_762261825 slim_762261857 slim_762261864 slim_762261846 slim_762261823 slim_762261851 slim_762261815 slim_762261859 slim_762261841 slim_762261866 slim_762261808 slim_762261811 slim_762261861 slim_762261830 slim_762261826 slim_762261838 slim_762261840 slim_762261863 slim_762261833 slim_762261862 slim_762261820 slim_762261817 slim_762261865 slim_762261827 slim_762261828 slim_762261837 slim_762261844 slim_762261816 slim_762261814 slim_762261834 slim_762261822 slim_762261849 slim_762261835 slim_762261809 slim_762261819 slim_762261836 slim_762261852 slim_762261855 slim_762261847 slim_762261821 slim_762261839 slim_762261813 slim_762261832 slim_762261831
32 1.55e-06 1.85e-06 1.35e-06 2.4e-06 2.6e-06 1.85e-06 1.9e-06 2.35e-06 2.2e-06 1.9e-06 1.2e-06 2.35e-06 1.5e-06 2.2e-06 1.8e-06 2.15e-06 1e-06 2e-06 1.45e-06 1.6e-06 1.95e-06 1.55e-06 1.9e-06 1.95e-06 1.85e-06 2.2e-06 1.55e-06 2.5e-06 2.25e-06 2e-06 2.3e-06 2.35e-06 1.2e-06 1.5e-06 1.6e-06 9.5e-07 2.6e-06 2.1e-06 1.85e-06 1.85e-06 2.35e-06 2.05e-06 2.6e-06 2e-06 2.05e-06 1.85e-06 2.55e-06 1.45e-06 2.3e-06 1.75e-06 1.3e-06 2e-06 2.55e-06 2.25e-06 1.8e-06 2.1e-06 1.75e-06 2.05e-06 1.9e-06
33 2.1e-06 1.2e-06 1.75e-06 2.15e-06 2.8e-06 1.55e-06 2.65e-06 2.2e-06 2.5e-06 2.25e-06 1.75e-06 2.4e-06 1.5e-06 2.65e-06 2e-06 1.8e-06 2.05e-06 2.6e-06 1.6e-06 1.65e-06 2.3e-06 1.5e-06 2.25e-06 2.7e-06 2.1e-06 2e-06 2.05e-06 2.55e-06 1.85e-06 2.15e-06 2.45e-06 2.45e-06 1.5e-06 1.3e-06 2e-06 2e-06 2.75e-06 2.4e-06 2.4e-06 2.05e-06 2.1e-06 2.7e-06 2.6e-06 1.85e-06 2.5e-06 1.6e-06 2.9e-06 2.1e-06 2.45e-06 2.05e-06 2.05e-06 2.65e-06 2.65e-06 2.3e-06 2.1e-06 2.25e-06 1.1e-06 2.35e-06 1.6e-06
34 2.2e-06 2.3e-06 2.1e-06 2.25e-06 2.15e-06 1.8e-06 2.25e-06 2.2e-06 1.7e-06 1.95e-06 1.7e-06 1.85e-06 2e-06 1.95e-06 2e-06 2.25e-06 1.85e-06 2.1e-06 1.8e-06 2.25e-06 1.9e-06 1.9e-06 1.85e-06 2.3e-06 1.9e-06 2.3e-06 1.9e-06 2e-06 2.3e-06 2.2e-06 2.45e-06 2.1e-06 1.6e-06 2e-06 2.7e-06 1.8e-06 1.85e-06 1.9e-06 1.95e-06 1.9e-06 2.2e-06 2.25e-06 2.05e-06 2.15e-06 1.55e-06 2.1e-06 2.4e-06 1.75e-06 2.3e-06 2.15e-06 1.75e-06 1.95e-06 2.2e-06 1.8e-06 2e-06 2.35e-06 2.15e-06 1.85e-06 1.85e-06
35 1.2e-06 1.95e-06 1.4e-06 2.2e-06 2.4e-06 2.05e-06 1.45e-06 2.2e-06 2e-06 1.85e-06 1.4e-06 2.2e-06 1.35e-06 2.05e-06 1.65e-06 2.2e-06 7e-07 1.5e-06 1.8e-06 1.75e-06 1.5e-06 1.7e-06 1.45e-06 1.5e-06 1.5e-06 2.2e-06 1.2e-06 2.3e-06 2.05e-06 1.65e-06 2.15e-06 2e-06 9.5e-07 2e-06 1.8e-06 1.3e-06 2.35e-06 1.95e-06 1.65e-06 1.8e-06 2.15e-06 1.9e-06 2.4e-06 2e-06 1.9e-06 1.55e-06 2.3e-06 1.1e-06 2e-06 1.2e-06 6.5e-07 1.75e-06 2.45e-06 2.1e-06 1.7e-06 1.95e-06 1.95e-06 1.9e-06 2.1e-06
36 2.45e-06 2.65e-06 2.5e-06 1.75e-06 1.25e-06 1.6e-06 2.35e-06 1.6e-06 1.25e-06 2.05e-06 2.4e-06 1.3e-06 2.55e-06 1.7e-06 2.15e-06 2.4e-06 2.4e-06 2.35e-06 2.55e-06 2.8e-06 1.5e-06 2.35e-06 1.45e-06 2.4e-06 2.15e-06 2.4e-06 2.25e-06 1.6e-06 2.2e-06 2.2e-06 2.35e-06 1.6e-06 2.6e-06 2.75e-06 1.85e-06 2.35e-06 1.4e-06 1.4e-06 2.1e-06 2.15e-06 1.7e-06 2.25e-06 1.25e-06 2.5e-06 1.45e-06 2.25e-06 1.65e-06 2.1e-06 1.95e-06 2.3e-06 2.2e-06 2e-06 1.95e-06 1.5e-06 2.05e-06 1.95e-06 2.55e-06 1.35e-06 1.65e-06
37 2e-06 2.25e-06 2.15e-06 1.7e-06 1.7e-06 1.65e-06 2.25e-06 1.65e-06 1.35e-06 1.85e-06 1.65e-06 1.25e-06 2.15e-06 1.45e-06 1.55e-06 2.4e-06 2e-06 2.15e-06 2.4e-06 2.4e-06 1.45e-06 1.65e-06 1.45e-06 2.3e-06 2.2e-06 2.45e-06 2e-06 2.2e-06 1.95e-06 1.75e-06 2.3e-06 1.85e-06 2.1e-06 2.4e-06 1.9e-06 1.95e-06 1.4e-06 2e-06 1.5e-06 1.75e-06 1.6e-06 1.9e-06 1.45e-06 2.3e-06 1.35e-06 2e-06 1.95e-06 1.45e-06 2.05e-06 1.95e-06 1.8e-06 1.65e-06 2.45e-06 2e-06 1.6e-06 1.75e-06 2.2e-06 1e-06 1.65e-06
38 1.9e-06 2.2e-06 2.1e-06 2.15e-06 2.15e-06 2.15e-06 2.05e-06 2.1e-06 1.6e-06 1.65e-06 1.35e-06 1.7e-06 1.9e-06 1.4e-06 1.45e-06 2.35e-06 1.7e-06 1.4e-06 2.15e-06 2.15e-06 1.75e-06 1.55e-06 1.7e-06 2.1e-06 1.95e-06 2.3e-06 1.7e-06 2.25e-06 2.35e-06 1.55e-06 2.5e-06 2.1e-06 1.85e-06 2.4e-06 1.95e-06 1.65e-06 2.1e-06 1.5e-06 1.6e-06 1.5e-06 2.1e-06 1.75e-06 1.9e-06 1.7e-06 1.4e-06 1.95e-06 2.4e-06 1.1e-06 2.1e-06 1.8e-06 1.4e-06 1e-06 2.4e-06 2e-06 1.45e-06 2.15e-06 2.2e-06 1.45e-06 2.2e-06
39 2e-06 1.9e-06 2e-06 2.2e-06 2.2e-06 2.15e-06 1.85e-06 2e-06 1.75e-06 1.4e-06 1.4e-06 1.75e-06 1.8e-06 1.4e-06 1.55e-06 1.7e-06 1.85e-06 1.9e-06 1.6e-06 1.75e-06 2e-06 1.45e-06 1.95e-06 1.9e-06 1.55e-06 1.55e-06 1.5e-06 1.65e-06 2.1e-06 1.8e-06 2.05e-06 2.1e-06 1.85e-06 2.05e-06 1.9e-06 1.8e-06 2.15e-06 1.75e-06 1.5e-06 2.1e-06 2.15e-06 1.6e-06 1.85e-06 1.95e-06 1.55e-06 1.8e-06 2.3e-06 1.3e-06 2e-06 1.9e-06 1.55e-06 1.65e-06 1.8e-06 1.45e-06 1.4e-06 2.35e-06 1.85e-06 1.7e-06 2.2e-06
40 2.1e-06 1.85e-06 2.15e-06 1.25e-06 2e-06 1.55e-06 2.5e-06 1.6e-06 1.9e-06 2.3e-06 2.2e-06 1.7e-06 2.05e-06 2.3e-06 1.55e-06 2.2e-06 2.2e-06 2.3e-06 2.45e-06 2.35e-06 1.55e-06 2e-06 1.55e-06 2.55e-06 2.2e-06 2.3e-06 2.1e-06 2.35e-06 1.2e-06 1.65e-06 2.3e-06 1.8e-06 2.35e-06 2.1e-06 2.2e-06 2.15e-06 1.7e-06 1.6e-06 2.1e-06 2.15e-06 2.3e-06 2.6e-06 1.9e-06 2.3e-06 2.05e-06 1.7e-06 2.25e-06 1.95e-06 2e-06 1.7e-06 1.85e-06 2.25e-06 2.65e-06 2.15e-06 1.95e-06 1.9e-06 1.9e-06 1.55e-06 1.55e-06
41 1.9e-06 2.6e-06 2.15e-06 2.65e-06 2.1e-06 2.5e-06 1.55e-06 2.4e-06 1.75e-06 1.45e-06 1.75e-06 1.9e-06 2.35e-06 1.25e-06 1.9e-06 2.05e-06 1.95e-06 2.3e-06 2e-06 2.35e-06 2.25e-06 1.9e-06 2.2e-06 1.6e-06 2.05e-06 2e-06 2e-06 2.1e-06 2.75e-06 2.3e-06 1.85e-06 2.35e-06 2.05e-06 2.7e-06 2.25e-06 1.9e-06 2.25e-06 1.9e-06 1.75e-06 1.6e-06 2.6e-06 2.3e-06 1.8e-06 2.5e-06 1.65e-06 2.25e-06 1.85e-06 1.55e-06 2.05e-06 2.3e-06 1.95e-06 1.8e-06 1.95e-06 1.9e-06 1.7e-06 2.1e-06 2.45e-06 1.85e-06 2.55e-06
42 2.35e-06 2.45e-06 2.45e-06 1.95e-06 1.45e-06 1.8e-06 2.15e-06 1.7e-06 1.4e-06 1.75e-06 2.1e-06 1.35e-06 2.45e-06 1.25e-06 2e-06 2.1e-06 2.45e-06 2.4e-06 2.3e-06 2.55e-06 1.75e-06 2.05e-06 1.7e-06 2.2e-06 2.1e-06 2.05e-06 2.15e-06 1.75e-06 2.2e-06 2.15e-06 2.1e-06 1.85e-06 2.6e-06 2.6e-06 2.05e-06 2.4e-06 1.25e-06 1.45e-06 1.9e-06 1.85e-06 1.9e-06 1.8e-06 2e-06 2.45e-06 1.45e-06 2.15e-06 1.7e-06 1.85e-06 1.9e-06 2.3e-06 2.2e-06 1.95e-06 1.85e-06 1.6e-06 1.8e-06 2.05e-06 2.35e-06 1.4e-06 1.85e-06
43 2.25e-06 1.75e-06 2.15e-06 2.35e-06 2.55e-06 2.15e-06 2.45e-06 2.35e-06 2.15e-06 2.1e-06 1.95e-06 2.25e-06 1.75e-06 2.3e-06 2e-06 2.15e-06 2.05e-06 1.75e-06 2.05e-06 2.1e-06 2.2e-06 1.75e-06 2.15e-06 2.5e-06 2.05e-06 2.2e-06 2.05e-06 2.3e-06 2.3e-06 1.95e-06 2.65e-06 2.3e-06 2e-06 1.85e-06 2.15e-06 2e-06 2.5e-06 2.3e-06 1.7e-06 1.95e-06 2.3e-06 2.5e-06 2.45e-06 2.9e-06 2.15e-06 1.9e-06 2.8e-06 1.9e-06 2.3e-06 2.05e-06 1.85e-06 1.75e-06 2.45e-06 2.05e-06 2.05e-06 2.5e-06 1.75e-06 2.25e-06 2.2e-06
44 2.1e-06 2.45e-06 2.2e-06 2.1e-06 1.75e-06 1.95e-06 2.05e-06 2e-06 1.15e-06 1.6e-06 1.55e-06 1.3e-06 2.15e-06 1.2e-06 1.7e-06 2.25e-06 1.95e-06 1.95e-06 2.15e-06 2.4e-06 1.7e-06 1.7e-06 1.65e-06 2.1e-06 1.9e-06 2.3e-06 1.9e-06 1.8e-06 2.4e-06 2e-06 2.3e-06 1.9e-06 2.05e-06 2.5e-06 1.55e-06 1.9e-06 1.45e-06 1.35e-06 1.4e-06 1.55e-06 2.05e-06 1.65e-06 1.45e-06 2.15e-06 1.9e-06 2.1e-06 2e-06 1.35e-06 2.1e-06 2.15e-06 1.75e-06 1.45e-06 2e-06 1.6e-06 1.65e-06 2.05e-06 2.3e-06 1.3e-06 2e-06
45 1.6e-06 1.3e-06 1.45e-06 1.75e-06 2.3e-06 1.75e-06 1.9e-06 1.8e-06 2.15e-06 1.9e-06 1.85e-06 2.05e-06 1.35e-06 2.25e-06 1.65e-06 1.35e-06 1.6e-06 1.9e-06 1.8e-06 1.7e-06 1.6e-06 1.65e-06 1.55e-06 1.95e-06 1.5e-06 1.7e-06 1.4e-06 2.15e-06 1.45e-06 1.55e-06 1.85e-06 1.85e-06 1.85e-06 1.6e-06 2.1e-06 1.55e-06 2.25e-06 2e-06 1.95e-06 1.8e-06 1.7e-06 2.25e-06 2.15e-06 1.9e-06 2.1e-06 1.7e-06 2.35e-06 1.5e-06 1.85e-06 1.25e-06 1.15e-06 2.2e-06 2.25e-06 1.95e-06 1.75e-06 1.8e-06 1.1e-06 1.95e-06 1.8e-06
46 2.2e-06 2.75e-06 2.4e-06 2.25e-06 1.7e-06 2.1e-06 1.95e-06 2.1e-06 1.8e-06 2e-06 2.55e-06 1.85e-06 2.7e-06 1.85e-06 2.3e-06 2.3e-06 2.35e-06 2.65e-06 2.5e-06 2.8e-06 2.05e-06 2.5e-06 1.95e-06 2e-06 2.4e-06 2.3e-06 2.45e-06 2.2e-06 2.5e-06 2.45e-06 2e-06 2.05e-06 2.55e-06 2.9e-06 2.4e-06 2.3e-06 1.65e-06 1.95e-06 2.4e-06 2.3e-06 2.25e-06 1.85e-06 1.7e-06 2.8e-06 2e-06 2.35e-06 3.1e-06 2.25e-06 2e-06 2.4e-06 2.35e-06 2.3e-06 2.15e-06 2e-06 2.15e-06 2e-06 2.65e-06 1.9e-06 2.2e-06
47 1.4e-06 1.9e-06 1.75e-06 2e-06 2.2e-06 2e-06 1.55e-06 1.95e-06 1.6e-06 1.5e-06 1.1e-06 1.7e-06 1.4e-06 1.35e-06 1.3e-06 2.05e-06 1.15e-06 1.4e-06 1.8e-06 1.8e-06 1.4e-06 1.35e-06 1.35e-06 1.6e-06 1.4e-06 2e-06 1.1e-06 2.05e-06 1.95e-06 1.45e-06 2.15e-06 1.9e-06 1.45e-06 2.1e-06 1.75e-06 1.1e-06 2.1e-06 1.45e-06 1.1e-06 1.3e-06 1.95e-06 1.55e-06 1.85e-06 1.9e-06 1.35e-06 1.5e-06 2.25e-06 1.4e-06 1.95e-06 1.25e-06 7e-07 1.35e-06 2.25e-06 1.85e-06 1.3e-06 2e-06 1.9e-06 1.4e-06 2.05e-06
48 2.05e-06 2.1e-06 2.15e-06 2.05e-06 1.75e-06 2.05e-06 1.9e-06 1.95e-06 1.95e-06 1.8e-06 2.3e-06 1.95e-06 2.2e-06 2e-06 1.95e-06 1.85e-06 2.05e-06 2.1e-06 2.05e-06 2.2e-06 1.9e-06 2.25e-06 1.85e-06 1.95e-06 2e-06 1.8e-06 2.05e-06 2.05e-06 2e-06 1.6e-06 2.05e-06 1.65e-06 2.3e-06 2.45e-06 2.3e-06 2e-06 1.95e-06 2.05e-06 2.1e-06 2e-06 2e-06 2.05e-06 1.9e-06 2.3e-06 2.1e-06 1.85e-06 2e-06 1.95e-06 2.6e-06 1.55e-06 1.8e-06 2.05e-06 1.9e-06 1.85e-06 1.9e-06 2.15e-06 2.2e-06 2e-06 2.1e-06
49 1.4e-06 1.6e-06 1.8e-06 1.75e-06 2.35e-06 1.9e-06 1.7e-06 1.85e-06 2.15e-06 2.05e-06 1.85e-06 2.1e-06 1.4e-06 2.3e-06 1.55e-06 2.05e-06 1.25e-06 1.5e-06 2.05e-06 1.85e-06 1.35e-06 1.9e-06 1.3e-06 1.75e-06 1.5e-06 2e-06 1.3e-06 2.35e-06 1.4e-06 1.1e-06 2.2e-06 1.55e-06 1.75e-06 2.05e-06 2.15e-06 1.2e-06 2.3e-06 1.95e-06 1.8e-06 1.9e-06 1.7e-06 2.3e-06 2.3e-06 2.05e-06 2.15e-06 1.25e-06 2.4e-06 1.25e-06 1.55e-06 1.3e-06 6.5e-07 1.95e-06 2.55e-06 2.15e-06 1.7e-06 2.1e-06 1.85e-06 1.9e-06 1.95e-06
50 1.1e-06 1.8e-06 1.65e-06 1.9e-06 2.35e-06 2e-06 1.25e-06 1.95e-06 1.9e-06 1.75e-06 1.4e-06 2.05e-06 1.05e-06 1.9e-06 1.4e-06 2.05e-06 7e-07 1e-06 1.75e-06 1.75e-06 1.1e-06 1.65e-06 1.05e-06 1.3e-06 1e-06 1.95e-06 7e-07 2e-06 1.6e-06 1.25e-06 2.1e-06 1.7e-06 1.3e-06 2.05e-06 1.75e-06 6.5e-07 2.2e-06 1.8e-06 1.4e-06 1.55e-06 1.85e-06 1.95e-06 2.2e-06 1.85e-06 1.75e-06 1.15e-06 2.35e-06 7e-07 1.8e-06 6.5e-07 0.0 1.55e-06 2.3e-06 1.85e-06 1.5e-06 2.1e-06 1.9e-06 1.75e-06 2.05e-06
51 2e-06 2.55e-06 2.3e-06 2.3e-06 2.05e-06 2.25e-06 2e-06 2.3e-06 1.4e-06 1.7e-06 1.65e-06 1.7e-06 2.15e-06 1.45e-06 1.6e-06 2.55e-06 1.8e-06 1.35e-06 2.3e-06 2.5e-06 1.85e-06 1.85e-06 1.8e-06 2.05e-06 2.05e-06 2.5e-06 1.95e-06 2.15e-06 2.55e-06 1.75e-06 2.5e-06 2.05e-06 2e-06 2.65e-06 1.95e-06 1.75e-06 2e-06 1.65e-06 1e-06 1.65e-06 2.25e-06 1.8e-06 1.95e-06 1.75e-06 1.45e-06 2.2e-06 2.3e-06 1.35e-06 2.05e-06 1.95e-06 1.55e-06 1.7e-06 2.3e-06 1.9e-06 1.65e-06 2.2e-06 2.55e-06 1.6e-06 2.3e-06
52 2.65e-06 2.55e-06 2.45e-06 2.7e-06 1.8e-06 2.5e-06 2e-06 2.3e-06 2e-06 1.6e-06 2.4e-06 2.15e-06 2.5e-06 1.8e-06 2.45e-06 1.6e-06 2.5e-06 2.45e-06 1.75e-06 2.3e-06 2.45e-06 2.4e-06 2.4e-06 2.05e-06 1.65e-06 1.5e-06 1.9e-06 1.3e-06 2.7e-06 2.55e-06 2.05e-06 2.25e-06 2.55e-06 2.65e-06 2.2e-06 2.45e-06 1.95e-06 2.45e-06 2.4e-06 1.8e-06 2.65e-06 1.95e-06 1.85e-06 2.45e-06 2e-06 2.25e-06 2.15e-06 2.25e-06 1.9e-06 2.55e-06 2.3e-06 2.3e-06 2e-06 1.35e-06 2.1e-06 2.7e-06 2.35e-06 2.4e-06 2.55e-06
53 2.35e-06 2.2e-06 2.25e-06 2.2e-06 1.75e-06 2.05e-06 1.9e-06 1.85e-06 1.6e-06 1.55e-06 2.05e-06 1.75e-06 2.1e-06 1.6e-06 2.05e-06 1.65e-06 2.15e-06 2e-06 1.7e-06 2.05e-06 1.95e-06 2.05e-06 1.9e-06 1.95e-06 1.5e-06 1.45e-06 1.7e-06 1.1e-06 2.25e-06 2.15e-06 2.05e-06 1.75e-06 2.25e-06 2.3e-06 1.8e-06 2.1e-06 1.5e-06 2e-06 2e-06 1.45e-06 2.15e-06 1.9e-06 1.6e-06 2.05e-06 1.6e-06 1.95e-06 2e-06 1.85e-06 1.85e-06 2.15e-06 1.85e-06 1.9e-06 1.35e-06 1.7e-06 1.75e-06 2.45e-06 2.1e-06 1.95e-06 2.1e-06
54 1.85e-06 1.8e-06 1.9e-06 2e-06 2.05e-06 1.95e-06 1.9e-06 1.55e-06 1.8e-06 1.5e-06 1.45e-06 1.75e-06 1.8e-06 1.5e-06 1.5e-06 1.85e-06 1.75e-06 1.95e-06 1.8e-06 1.55e-06 1.75e-06 1.55e-06 1.7e-06 1.95e-06 1.75e-06 1.5e-06 1.55e-06 2e-06 2e-06 1.7e-06 2.15e-06 2e-06 1.8e-06 2.1e-06 2e-06 1.7e-06 2.05e-06 1.6e-06 1.45e-06 1.4e-06 1.95e-06 1.7e-06 1.8e-06 2.05e-06 1.65e-06 1.75e-06 2.15e-06 1.3e-06 1.9e-06 1.7e-06 1.5e-06 1.65e-06 2.1e-06 1.75e-06 2.2e-06 2.1e-06 1.85e-06 1.55e-06 2e-06
55 1.6e-06 2.25e-06 1.8e-06 2e-06 2.05e-06 1.8e-06 2.2e-06 2.1e-06 1.75e-06 2.2e-06 2.2e-06 1.85e-06 2.25e-06 2.1e-06 1.9e-06 2.25e-06 2e-06 2.55e-06 2.6e-06 2.65e-06 1.85e-06 2.05e-06 1.85e-06 2.25e-06 2.5e-06 2.7e-06 2.4e-06 2.6e-06 2.2e-06 2.15e-06 2e-06 2.15e-06 2.1e-06 2.25e-06 2.35e-06 1.95e-06 1.95e-06 1.75e-06 2.15e-06 2.35e-06 1.9e-06 2.1e-06 2.05e-06 2.5e-06 2.05e-06 1.8e-06 2e-06 2e-06 2.15e-06 2.1e-06 2.1e-06 2.2e-06 2.7e-06 2.45e-06 2.1e-06 2.2e-06 1.95e-06 1.7e-06 1.8e-06
56 2e-06 9e-07 1.35e-06 1.95e-06 2.55e-06 1.7e-06 2.45e-06 1.9e-06 2.4e-06 1.95e-06 1.75e-06 2.25e-06 1.35e-06 2.45e-06 1.85e-06 1.15e-06 2e-06 2.5e-06 1.6e-06 1.4e-06 2.1e-06 1.35e-06 2.05e-06 2.5e-06 1.85e-06 1.6e-06 1.75e-06 2.35e-06 1.65e-06 1.95e-06 2.05e-06 2.25e-06 1.75e-06 1.1e-06 2.15e-06 1.95e-06 2.55e-06 2.2e-06 2.2e-06 1.85e-06 1.9e-06 2.45e-06 2.35e-06 1.75e-06 2.3e-06 1.1e-06 2.65e-06 1.9e-06 2.2e-06 1.85e-06 1.9e-06 2.55e-06 2.35e-06 2.1e-06 1.85e-06 1.95e-06 1.2e-06 2.15e-06 1.75e-06
57 1.95e-06 2.2e-06 2.1e-06 1.65e-06 1.65e-06 1.6e-06 2.2e-06 1.6e-06 1.3e-06 1.8e-06 1.6e-06 1.2e-06 2.1e-06 1.4e-06 1.5e-06 2.35e-06 1.95e-06 2.1e-06 2.35e-06 2.35e-06 1.4e-06 1.6e-06 1.4e-06 2.25e-06 2.15e-06 2.4e-06 1.95e-06 2.15e-06 1.9e-06 1.7e-06 2.25e-06 1.8e-06 2.05e-06 2.35e-06 1.85e-06 1.9e-06 1.35e-06 1e-06 1.45e-06 1.7e-06 1.55e-06 1.85e-06 1.4e-06 2.25e-06 1.3e-06 1.95e-06 1.9e-06 1.4e-06 2e-06 1.9e-06 1.75e-06 1.6e-06 2.4e-06 1.95e-06 1.55e-06 1.7e-06 2.15e-06 1.9e-06 1.6e-06
58 2.1e-06 1.8e-06 2e-06 1.65e-06 1.95e-06 1.2e-06 2.55e-06 1.65e-06 1.8e-06 2.25e-06 2e-06 1.7e-06 2e-06 2.25e-06 1.9e-06 2.15e-06 2.15e-06 2.45e-06 2.1e-06 2.25e-06 1.65e-06 1.9e-06 1.65e-06 2.6e-06 2.25e-06 2.3e-06 2.2e-06 2.3e-06 1.7e-06 1.95e-06 2.35e-06 1.9e-06 1.9e-06 1.6e-06 1.85e-06 2.1e-06 1.65e-06 1.65e-06 2.2e-06 2.2e-06 1.55e-06 2.55e-06 1.85e-06 2.2e-06 2e-06 1.8e-06 2.2e-06 2.05e-06 2.1e-06 1.95e-06 2.05e-06 2.3e-06 2.55e-06 2.1e-06 2e-06 1.8e-06 1.75e-06 1.6e-06 2.3e-06
