 slim_762355803 slim_762355788 slim_762355769 slim_762355809 slim_762355762 slim_762355763 slim_762355764 slim_762355774 slim_762355765 slim_762355802 slim_762355781 slim_762355783 slim_762355806 slim_762355810 slim_762355768 slim_762355766 slim_762355798 slim_762355789 slim_762355805 slim_762355797 slim_762355800 slim_762355807 slim_762355804 slim_762355761 slim_762355799 slim_762355791 slim_762355772 slim_762355808 slim_762355782 slim_762355778 slim_762355787 slim_762355795 slim_762355801 slim_762355793 slim_762355794 slim_762355792 slim_762355775 slim_762355773 slim_762355780 slim_762355779 slim_762355784 slim_762355776 slim_762355790 slim_762355785 slim_762355777 slim_762355786 slim_762355796 slim_762355771 slim_762355760 slim_762355767 slim_762355770
38 1.35e-06 7.5e-07 1.15e-06 1.55e-06 9.5e-07 9e-07 1.05e-06 1.35e-06 1.45e-06 9.5e-07 6e-07 1.45e-06 1e-06 1e-06 1.55e-06 1.3e-06 6.5e-07 9.5e-07 1.15e-06 1.05e-06 1.35e-06 1.1e-06 1.3e-06 1.3e-06 1.05e-06 1.35e-06 7.5e-07 1.6e-06 1.75e-06 1.2e-06 1.25e-06 1.1e-06 9.5e-07 9.5e-07 7e-07 1.2e-06 9e-07 1.2e-06 1.2e-06 1.8e-06 1.15e-06 1.6e-06 6e-07 1.4e-06 1.2e-06 9.5e-07 1.05e-06 1.15e-06 8.5e-07 9e-07 1.05e-06
39 1.55e-06 2e-06 1.55e-06 1.7e-06 2.05e-06 1.95e-06 1.85e-06 1.6e-06 1.3e-06 2e-06 1.8e-06 1.8e-06 2.15e-06 2.05e-06 1.75e-06 2.25e-06 1.9e-06 1.5e-06 1.55e-06 2.2e-06 1.55e-06 2.25e-06 2.35e-06 1.65e-06 1.4e-06 2.1e-06 1.95e-06 1.25e-06 1.25e-06 2.1e-06 2.05e-06 2.25e-06 1.5e-06 1.5e-06 1.95e-06 2.05e-06 2.05e-06 2.15e-06 1.8e-06 1.3e-06 2.1e-06 1.15e-06 1.8e-06 1.7e-06 1.95e-06 2.1e-06 1.45e-06 1.55e-06 1.9e-06 2e-06 1.4e-06
40 1.6e-06 1.05e-06 1.6e-06 1.45e-06 1.3e-06 1.05e-06 1.35e-06 1.65e-06 1.7e-06 1.05e-06 1.15e-06 1.85e-06 9e-07 1.1e-06 1.7e-06 9.5e-07 9.5e-07 1.35e-06 1.6e-06 1.15e-06 1.75e-06 1.2e-06 1.1e-06 1.55e-06 1.75e-06 1.3e-06 1.3e-06 1.7e-06 2.15e-06 1.05e-06 1.05e-06 1.05e-06 1.35e-06 1.35e-06 1.1e-06 1.15e-06 8e-07 9e-07 1.15e-06 2.1e-06 1.4e-06 1.9e-06 1.15e-06 1.4e-06 1.35e-06 9.5e-07 1.5e-06 1.6e-06 8.5e-07 9.5e-07 1.75e-06
41 1.4e-06 1.75e-06 1.35e-06 1.25e-06 1.65e-06 1.8e-06 1.95e-06 1.15e-06 1.6e-06 1.7e-06 1.6e-06 1.65e-06 1.95e-06 1.9e-06 1.55e-06 2.1e-06 1.65e-06 1.05e-06 1.35e-06 1.8e-06 1.25e-06 1.85e-06 1.95e-06 1.35e-06 1.2e-06 2.1e-06 1.75e-06 1.45e-06 1e-06 1.95e-06 1.8e-06 1.95e-06 1.05e-06 1.05e-06 1.6e-06 2e-06 1.8e-06 2e-06 1.6e-06 1.15e-06 1.9e-06 9e-07 1.6e-06 1.5e-06 1.5e-06 1.85e-06 1.2e-06 1.35e-06 1.7e-06 1.8e-06 1.2e-06
42 1.35e-06 7.5e-07 1.15e-06 1.55e-06 9.5e-07 9e-07 1.05e-06 1.35e-06 1.45e-06 9.5e-07 6e-07 1.45e-06 1e-06 1e-06 1.55e-06 1.3e-06 6.5e-07 9.5e-07 1.15e-06 1.05e-06 1.35e-06 1.1e-06 1.3e-06 1.3e-06 1.05e-06 1.35e-06 7.5e-07 1.6e-06 1.75e-06 1.2e-06 1.25e-06 1.1e-06 9.5e-07 9.5e-07 7e-07 1.2e-06 9e-07 1.2e-06 6e-07 1.8e-06 1.15e-06 1.6e-06 1.2e-06 1.4e-06 1.2e-06 9.5e-07 1.05e-06 1.15e-06 8.5e-07 9e-07 1.05e-06
43 1.4e-06 1.4e-06 1.35e-06 1.6e-06 1.65e-06 1.5e-06 1.75e-06 1.4e-06 1.8e-06 1.5e-06 1.4e-06 1.75e-06 1.35e-06 1.6e-06 1.7e-06 1.45e-06 1.3e-06 1.35e-06 1.35e-06 1.7e-06 1.35e-06 1.75e-06 1.75e-06 1.45e-06 1.3e-06 1.85e-06 1.55e-06 1.8e-06 1.45e-06 1.65e-06 1.8e-06 1.25e-06 1.35e-06 1.35e-06 1.25e-06 1.8e-06 1.15e-06 1.4e-06 1.4e-06 1.7e-06 1.4e-06 1.5e-06 1.4e-06 2.3e-06 1.7e-06 1.4e-06 1.15e-06 1.35e-06 1.55e-06 1.5e-06 1.3e-06
44 1.75e-06 1.2e-06 1.65e-06 1.4e-06 1.15e-06 1.35e-06 1.2e-06 1.35e-06 1.6e-06 1.2e-06 1.2e-06 1.95e-06 1.3e-06 1.4e-06 1.65e-06 1.5e-06 1.1e-06 1.3e-06 1.65e-06 1.15e-06 1.7e-06 1.2e-06 1.2e-06 1.65e-06 1.65e-06 1.75e-06 1.35e-06 1.6e-06 2.15e-06 1.4e-06 1.1e-06 1.25e-06 1.3e-06 1.3e-06 1e-06 1.6e-06 1.15e-06 1.4e-06 1.2e-06 1.95e-06 1.35e-06 1.5e-06 1.2e-06 1.7e-06 1.2e-06 1.2e-06 1.5e-06 1.65e-06 1.25e-06 1.2e-06 1.65e-06
45 1.5e-06 7e-07 1.4e-06 1.3e-06 1.15e-06 8.5e-07 1.05e-06 1.5e-06 1.55e-06 1.05e-06 9.5e-07 1.65e-06 7.5e-07 9e-07 1.6e-06 9.5e-07 6e-07 1.1e-06 1.4e-06 9e-07 1.75e-06 9.5e-07 8e-07 1.4e-06 1.65e-06 1.35e-06 1.1e-06 1.8e-06 2.15e-06 9e-07 1.1e-06 9e-07 1.1e-06 1.1e-06 7.5e-07 1.2e-06 6e-07 8.5e-07 9.5e-07 2.1e-06 9.5e-07 1.85e-06 9.5e-07 1.4e-06 1.2e-06 1e-06 1.25e-06 1.4e-06 9e-07 7e-07 1.65e-06
46 1.25e-06 1.05e-06 1e-06 1.55e-06 1.35e-06 1.4e-06 1.5e-06 1.1e-06 1.55e-06 1.2e-06 1.05e-06 1.4e-06 1.35e-06 1.5e-06 1.45e-06 1.7e-06 9.5e-07 1e-06 1e-06 1.45e-06 1e-06 1.5e-06 1.7e-06 1.1e-06 9e-07 1.75e-06 1.2e-06 1.55e-06 1.1e-06 1.75e-06 1.7e-06 1.25e-06 1e-06 1e-06 9e-07 1.7e-06 1.1e-06 1.6e-06 1.05e-06 1.45e-06 1.5e-06 1.2e-06 1.05e-06 1.15e-06 1.5e-06 1.25e-06 1.5e-06 1e-06 1.3e-06 1.4e-06 9e-07
47 1.35e-06 1.15e-06 1e-06 1.65e-06 1.55e-06 1.35e-06 1.45e-06 1.3e-06 1.5e-06 1.3e-06 1.15e-06 1.45e-06 1.4e-06 1.45e-06 1.6e-06 1.8e-06 1e-06 1e-06 1.05e-06 1.4e-06 1.25e-06 1.5e-06 1.75e-06 1.4e-06 1.15e-06 1.75e-06 1.2e-06 1.7e-06 1.35e-06 1.75e-06 1.7e-06 1.45e-06 1e-06 1e-06 1e-06 1.7e-06 1.35e-06 1.7e-06 1.15e-06 1.55e-06 1.6e-06 1.35e-06 1.15e-06 1.35e-06 1.65e-06 1.4e-06 1e-06 1.9e-06 1.25e-06 1.35e-06 1.15e-06
48 1.5e-06 7.5e-07 1.25e-06 1.45e-06 1.15e-06 8.5e-07 1e-06 1.5e-06 1.35e-06 8e-07 8.5e-07 1.55e-06 8.5e-07 9e-07 1.55e-06 1.25e-06 6.5e-07 9.5e-07 1.2e-06 8.5e-07 1.6e-06 9e-07 1.05e-06 1.45e-06 1.55e-06 1.15e-06 1e-06 1.55e-06 2e-06 1.1e-06 9e-07 1.2e-06 9.5e-07 9.5e-07 8e-07 1e-06 9.5e-07 1.15e-06 8.5e-07 1.9e-06 8.5e-07 1.7e-06 8.5e-07 1.55e-06 1.25e-06 9e-07 1.3e-06 1.25e-06 9e-07 7.5e-07 1.55e-06
49 1.35e-06 8e-07 1.35e-06 1.3e-06 1.2e-06 6.5e-07 1e-06 1.6e-06 1.4e-06 1.05e-06 9e-07 1.65e-06 8e-07 7e-07 1.65e-06 9e-07 7e-07 1e-06 1.35e-06 9e-07 1.8e-06 9.5e-07 8.5e-07 1.6e-06 1.65e-06 1.1e-06 1.05e-06 1.75e-06 2.2e-06 6e-07 1e-06 1.1e-06 1e-06 1e-06 8.5e-07 9.5e-07 8.5e-07 8e-07 9e-07 2e-06 9.5e-07 1.8e-06 9e-07 1.5e-06 1.2e-06 7e-07 1.4e-06 1.35e-06 7.5e-07 1e-06 1.65e-06
50 1.15e-06 1.45e-06 1.15e-06 1.7e-06 1.35e-06 1.5e-06 1.8e-06 1.2e-06 1.75e-06 1.4e-06 1.05e-06 1.55e-06 1.75e-06 1.65e-06 1.6e-06 1.85e-06 1.35e-06 1.25e-06 1.15e-06 1.85e-06 9e-07 1.9e-06 2.1e-06 1.25e-06 6.5e-07 1.75e-06 1.2e-06 1.55e-06 1e-06 1.75e-06 1.95e-06 1.6e-06 1.25e-06 1.25e-06 1.25e-06 1.7e-06 1.5e-06 1.75e-06 1.05e-06 1.4e-06 1.75e-06 1.2e-06 1.05e-06 1.3e-06 1.65e-06 1.65e-06 9e-07 1.15e-06 1.55e-06 1.65e-06 1.3e-06
