 slim_762512968 slim_762512941 slim_762512966 slim_762512958 slim_762512948 slim_762512972 slim_762512950 slim_762512945 slim_762512960 slim_762512971 slim_762512965 slim_762512952 slim_762512975 slim_762512956 slim_762512990 slim_762512974 slim_762512944 slim_762512951 slim_762512976 slim_762512953 slim_762512985 slim_762512969 slim_762512988 slim_762512949 slim_762512962 slim_762512978 slim_762512946 slim_762512973 slim_762512943 slim_762512984 slim_762512959 slim_762512963 slim_762512942 slim_762512964 slim_762512947 slim_762512977 slim_762512983 slim_762512989 slim_762512991 slim_762512987 slim_762512967 slim_762512955 slim_762512986 slim_762512961 slim_762512980 slim_762512979 slim_762512982 slim_762512957 slim_762512954 slim_762512981 slim_762512970
37 1.95e-06 1.3e-06 2.1e-06 1.55e-06 1.65e-06 2.05e-06 1.35e-06 1.65e-06 1.8e-06 1.95e-06 2e-06 1.35e-06 1.45e-06 1.15e-06 1.6e-06 1.35e-06 1.65e-06 1.5e-06 1.35e-06 1.45e-06 1.35e-06 1.65e-06 2.4e-06 1.55e-06 2.1e-06 1.55e-06 1.5e-06 1.1e-06 1.95e-06 1.2e-06 2.05e-06 1.35e-06 2e-06 1.75e-06 1.5e-06 1.55e-06 1.1e-06 2.2e-06 1.2e-06 1.7e-06 1.3e-06 1.5e-06 1.55e-06 1.35e-06 1.7e-06 1.35e-06 1.4e-06 1.2e-06 2.05e-06 1.1e-06 1.6e-06
38 2.35e-06 1.7e-06 2.2e-06 1.55e-06 1.3e-06 2e-06 1.6e-06 1.3e-06 2e-06 2.15e-06 2.4e-06 1.3e-06 1.75e-06 1.2e-06 1.9e-06 9e-07 1.5e-06 1.35e-06 2e-06 1.9e-06 8.5e-07 1.5e-06 2e-06 1.55e-06 2.1e-06 1.55e-06 8.5e-07 1.1e-06 2.35e-06 3e-07 2.15e-06 1.35e-06 1.75e-06 1.6e-06 1.7e-06 1.65e-06 1.1e-06 1.2e-06 5e-07 1.4e-06 1.7e-06 1.65e-06 1.2e-06 1e-06 1.55e-06 1.7e-06 1.85e-06 9.5e-07 2.35e-06 1.1e-06 1.8e-06
39 2.45e-06 1.5e-06 2.5e-06 1.35e-06 1.95e-06 1.8e-06 1.4e-06 1.95e-06 1.95e-06 2.15e-06 2.5e-06 1.35e-06 1.35e-06 1.45e-06 1.65e-06 1.7e-06 1.75e-06 1.1e-06 1.95e-06 1.95e-06 1.15e-06 1.7e-06 1.8e-06 1.6e-06 2.15e-06 1.65e-06 1.35e-06 1.6e-06 2.45e-06 1.2e-06 2.45e-06 1.35e-06 2.15e-06 1.75e-06 1.4e-06 1.9e-06 1.4e-06 1.7e-06 1.4e-06 1.9e-06 1.5e-06 1.6e-06 1.55e-06 1.2e-06 1.45e-06 1.55e-06 1.6e-06 1.4e-06 2.55e-06 1.4e-06 1.65e-06
40 1.75e-06 6.5e-07 2e-06 1.25e-06 1.7e-06 1.35e-06 1.1e-06 1.7e-06 1.3e-06 1.55e-06 1.8e-06 1.1e-06 1.05e-06 1.05e-06 1e-06 1.7e-06 1.6e-06 1.05e-06 1.15e-06 1.15e-06 1.25e-06 1.4e-06 2.1e-06 1.4e-06 1.7e-06 1.15e-06 1.45e-06 1.2e-06 1.75e-06 1.5e-06 1.95e-06 1.2e-06 2.05e-06 1.65e-06 8.5e-07 1.5e-06 1e-06 1.3e-06 1.7e-06 1.5e-06 1.3e-06 9.5e-07 1.65e-06 1.05e-06 1.55e-06 7.5e-07 8e-07 1.2e-06 1.85e-06 1e-06 1.1e-06
41 2e-06 9.5e-07 1.95e-06 1.15e-06 1.75e-06 1.5e-06 1.4e-06 1.75e-06 1.5e-06 1.8e-06 2.05e-06 1.3e-06 1.25e-06 1.25e-06 1.2e-06 1.7e-06 1.7e-06 1.25e-06 1.45e-06 1.4e-06 1.25e-06 1.4e-06 2.15e-06 1.5e-06 1.8e-06 1.05e-06 1.4e-06 1.4e-06 2e-06 1.45e-06 1.9e-06 1.3e-06 2.2e-06 1.7e-06 1.15e-06 1.6e-06 1.2e-06 1.5e-06 1.65e-06 1.6e-06 9.5e-07 1.7e-06 1.65e-06 1.1e-06 1.55e-06 1e-06 1.1e-06 1.1e-06 2.05e-06 1.2e-06 1.2e-06
42 2e-06 1.65e-06 1.9e-06 1.55e-06 1.6e-06 2.2e-06 1.5e-06 1.6e-06 1.95e-06 2.1e-06 2.05e-06 1.6e-06 1.7e-06 1.3e-06 1.65e-06 1.1e-06 1.4e-06 1.5e-06 1.55e-06 1.5e-06 1.15e-06 1.3e-06 2.25e-06 1.4e-06 2.1e-06 1.55e-06 1.35e-06 1.45e-06 2e-06 1e-06 1.85e-06 1.25e-06 1.8e-06 1.3e-06 1.85e-06 1.05e-06 1.2e-06 1.55e-06 1.2e-06 1.55e-06 1.65e-06 1.65e-06 1.5e-06 1.35e-06 1.35e-06 1.7e-06 1.8e-06 1.1e-06 2.05e-06 1.2e-06 1.75e-06
43 2.15e-06 1.05e-06 2.2e-06 1.35e-06 1.55e-06 1.3e-06 1.3e-06 1.55e-06 1.5e-06 1.75e-06 2.2e-06 1.05e-06 1.35e-06 1.1e-06 1.25e-06 1.35e-06 1.5e-06 8.5e-07 1.65e-06 1.65e-06 8e-07 1.3e-06 1.75e-06 1.4e-06 1.65e-06 1.25e-06 1e-06 1.25e-06 2.15e-06 8e-07 2.15e-06 1.2e-06 1.8e-06 1.55e-06 1e-06 1.6e-06 1.05e-06 1.35e-06 1e-06 1.2e-06 1.05e-06 1.1e-06 1.35e-06 1.3e-06 1.45e-06 1.15e-06 1.2e-06 1.05e-06 2.25e-06 1.05e-06 1.3e-06
44 2.25e-06 1.55e-06 2.15e-06 1.15e-06 1.8e-06 2.05e-06 1.75e-06 1.8e-06 1.9e-06 2.15e-06 2.3e-06 1.65e-06 1.3e-06 1.45e-06 1.75e-06 1.35e-06 1.7e-06 1.7e-06 1.6e-06 1.55e-06 1.3e-06 1.3e-06 2e-06 1.7e-06 2.2e-06 1.45e-06 1.5e-06 1.6e-06 2.25e-06 1.35e-06 2.1e-06 1.5e-06 2.25e-06 1.75e-06 1.8e-06 1.2e-06 1.35e-06 1.7e-06 1.55e-06 1.45e-06 1.55e-06 1.55e-06 1.35e-06 1.45e-06 2e-06 1.6e-06 1.7e-06 1.25e-06 2.3e-06 1.35e-06 1.65e-06
45 1.8e-06 7.5e-07 2e-06 1.25e-06 1.7e-06 1.3e-06 1.15e-06 1.7e-06 1.3e-06 1.55e-06 1.85e-06 1.15e-06 1.1e-06 1.1e-06 1e-06 1.75e-06 1.65e-06 1.15e-06 1.2e-06 1.15e-06 1.3e-06 1.4e-06 2.2e-06 1.45e-06 1.8e-06 1.1e-06 1.45e-06 1.25e-06 1.8e-06 1.5e-06 1.95e-06 1.25e-06 2.1e-06 1.7e-06 9.5e-07 1.55e-06 1.05e-06 1.35e-06 1.7e-06 1.55e-06 7.5e-07 1e-06 1.7e-06 1.15e-06 1.6e-06 1.4e-06 8e-07 1.2e-06 1.85e-06 1.05e-06 1.1e-06
46 1.85e-06 8e-07 2.15e-06 1.4e-06 1.85e-06 1.35e-06 1.15e-06 1.85e-06 1.35e-06 1.6e-06 1.85e-06 1.2e-06 1.15e-06 1.15e-06 1e-06 1.85e-06 1.75e-06 1.15e-06 1.2e-06 1.25e-06 1.4e-06 1.5e-06 2.3e-06 1.5e-06 1.85e-06 1.25e-06 1.6e-06 1.3e-06 1.85e-06 1.65e-06 2.1e-06 1.3e-06 2.15e-06 1.8e-06 9.5e-07 1.6e-06 1.15e-06 1.4e-06 1.85e-06 1.6e-06 8e-07 1.1e-06 1.8e-06 1.2e-06 1.7e-06 8e-07 1.4e-06 1.35e-06 2e-06 1.15e-06 1.15e-06
47 1.8e-06 1.2e-06 1.6e-06 1e-06 1.3e-06 1.8e-06 1.3e-06 1.3e-06 1.6e-06 1.8e-06 1.85e-06 1.15e-06 1.25e-06 9.5e-07 1.45e-06 1.1e-06 1.3e-06 1.35e-06 1.4e-06 1.3e-06 9e-07 1.2e-06 2e-06 1.25e-06 1.85e-06 1e-06 1.05e-06 1.1e-06 1.8e-06 7.5e-07 1.55e-06 1.05e-06 1.75e-06 1.35e-06 1.45e-06 1.25e-06 8.5e-07 1.2e-06 9.5e-07 1.4e-06 1.2e-06 1.1e-06 1.1e-06 1.05e-06 1.25e-06 1.2e-06 1.35e-06 1.3e-06 1.8e-06 8.5e-07 1.3e-06
48 1.4e-06 1.85e-06 1.5e-06 2.1e-06 2.3e-06 2.3e-06 1.95e-06 2.3e-06 2.4e-06 1.85e-06 1.45e-06 2.25e-06 2.05e-06 1.8e-06 2.1e-06 2.2e-06 2.25e-06 2.35e-06 1.8e-06 1.65e-06 2.25e-06 2.25e-06 2.45e-06 2.05e-06 1.9e-06 2.1e-06 2.4e-06 1.95e-06 1.4e-06 2.15e-06 1.45e-06 1.95e-06 1.75e-06 2.2e-06 2.35e-06 1.9e-06 1.7e-06 2.05e-06 2.35e-06 2.55e-06 1.85e-06 2.05e-06 2.05e-06 2.25e-06 2.3e-06 1.85e-06 2e-06 1.8e-06 2.7e-06 1.7e-06 2.2e-06
49 1.65e-06 1e-06 1.75e-06 1.2e-06 1.35e-06 1.75e-06 1.1e-06 1.35e-06 1.5e-06 1.65e-06 1.7e-06 1.05e-06 1.15e-06 8.5e-07 1.35e-06 1.2e-06 1.3e-06 1.25e-06 1.2e-06 1.15e-06 1e-06 1.3e-06 2.05e-06 1.25e-06 1.8e-06 1.2e-06 1.2e-06 1e-06 1.65e-06 9e-07 1.7e-06 1.05e-06 1.7e-06 1.4e-06 1.25e-06 1.25e-06 7.5e-07 1.1e-06 1.1e-06 1.4e-06 1e-06 1.2e-06 1.2e-06 1.05e-06 1.35e-06 1.05e-06 1.15e-06 8.5e-07 1.7e-06 1.5e-06 1.3e-06
50 2.1e-06 1.1e-06 2.15e-06 1.35e-06 1.9e-06 1.5e-06 1.45e-06 1.9e-06 1.55e-06 1.85e-06 2.15e-06 1.35e-06 1.35e-06 1.35e-06 1.25e-06 1.8e-06 1.8e-06 1.35e-06 1.55e-06 1.55e-06 1.35e-06 1.35e-06 2.3e-06 1.5e-06 2e-06 1.1e-06 1.55e-06 1.5e-06 2.1e-06 1.6e-06 2.1e-06 1.3e-06 2.3e-06 1.8e-06 1.25e-06 1.7e-06 1.3e-06 1.6e-06 1.8e-06 1.65e-06 1.1e-06 1.2e-06 1.75e-06 1.3e-06 1.65e-06 1.1e-06 1.15e-06 1.3e-06 2.2e-06 1.3e-06 1.9e-06
