 slim_762090678 slim_762090709 slim_762090707 slim_762090690 slim_762090697 slim_762090672 slim_762090720 slim_762090725 slim_762090708 slim_762090703 slim_762090699 slim_762090700 slim_762090673 slim_762090676 slim_762090722 slim_762090706 slim_762090724 slim_762090701 slim_762090685 slim_762090694 slim_762090715 slim_762090689 slim_762090670 slim_762090717 slim_762090674 slim_762090721 slim_762090679 slim_762090696 slim_762090710 slim_762090669 slim_762090688 slim_762090712 slim_762090687 slim_762090716 slim_762090713 slim_762090677 slim_762090692 slim_762090683 slim_762090702 slim_762090695 slim_762090698 slim_762090681 slim_762090705 slim_762090671 slim_762090691 slim_762090719 slim_762090686 slim_762090714 slim_762090682 slim_762090723 slim_762090711 slim_762090684 slim_762090675 slim_762090680 slim_762090704 slim_762090718 slim_762090693
33 1.95e-06 1.25e-06 1.55e-06 2.1e-06 1.45e-06 1.95e-06 1.65e-06 1.7e-06 1.8e-06 1.8e-06 1.4e-06 2e-06 2.5e-06 2.15e-06 1.7e-06 1.7e-06 1.6e-06 2.1e-06 1.8e-06 1.6e-06 1.6e-06 1.95e-06 1.8e-06 1.8e-06 2.2e-06 1.5e-06 2.35e-06 1.15e-06 1.65e-06 1.6e-06 2.2e-06 1.7e-06 2.3e-06 1.9e-06 1.55e-06 2.2e-06 1.9e-06 2.1e-06 2.1e-06 2.05e-06 1.85e-06 1.8e-06 2.45e-06 1.85e-06 1.6e-06 1.7e-06 2.5e-06 1.75e-06 1.65e-06 2.05e-06 2.05e-06 2e-06 1.65e-06 1.85e-06 2.35e-06 1.55e-06 1.05e-06
34 2.2e-06 1.75e-06 2.1e-06 2.3e-06 2.05e-06 2.3e-06 1.6e-06 2.05e-06 1.95e-06 2.1e-06 1.45e-06 1.8e-06 2.4e-06 2.45e-06 2.05e-06 1.6e-06 1.85e-06 1.9e-06 2.1e-06 1.45e-06 1.6e-06 2.2e-06 1.55e-06 1.95e-06 1.75e-06 1.5e-06 2.4e-06 1.85e-06 2e-06 2e-06 1.95e-06 1.65e-06 2.2e-06 1.55e-06 2.5e-06 1.8e-06 1.85e-06 2.5e-06 1.85e-06 2.55e-06 1.7e-06 2e-06 2.55e-06 2e-06 1.9e-06 2.05e-06 2.15e-06 2.25e-06 2.05e-06 2.05e-06 2.55e-06 2.25e-06 2e-06 2.3e-06 2.5e-06 1.85e-06 1.65e-06
35 1.7e-06 2.25e-06 2.4e-06 2.25e-06 2.35e-06 2.6e-06 1.8e-06 2e-06 2.15e-06 2.25e-06 1.85e-06 1.8e-06 2e-06 1.7e-06 2.05e-06 1.6e-06 2e-06 1.9e-06 2.2e-06 1.9e-06 1.55e-06 1.8e-06 1.6e-06 2.15e-06 1.45e-06 1.9e-06 1.9e-06 2.55e-06 1.9e-06 2e-06 1.75e-06 1.65e-06 1.8e-06 2.2e-06 1.8e-06 2.3e-06 1.6e-06 2.35e-06 1.8e-06 2.15e-06 1.7e-06 1.55e-06 2.1e-06 2.2e-06 2.05e-06 2.2e-06 1.95e-06 2.05e-06 2.15e-06 1.75e-06 2.15e-06 2.1e-06 2.2e-06 2.15e-06 1.95e-06 2.5e-06 2.55e-06
36 1.9e-06 2.1e-06 1.75e-06 1.35e-06 2.45e-06 1.95e-06 2.1e-06 1.75e-06 1.65e-06 1.1e-06 1.85e-06 2.25e-06 1.45e-06 1.45e-06 1.7e-06 1.15e-06 1.5e-06 2.35e-06 1e-06 1.9e-06 1.95e-06 1.9e-06 1.4e-06 1.65e-06 1.45e-06 1.8e-06 1.45e-06 2.2e-06 1.65e-06 1.25e-06 1.6e-06 1.95e-06 1.2e-06 1.9e-06 1.85e-06 1.6e-06 1.5e-06 1.45e-06 2.35e-06 1.55e-06 2.15e-06 1.55e-06 1.6e-06 1.7e-06 9e-07 1.8e-06 1.9e-06 1.8e-06 2.45e-06 1.7e-06 1.55e-06 1.95e-06 1.65e-06 2e-06 1.5e-06 1.6e-06 1.95e-06
37 2.4e-06 2.55e-06 1.7e-06 1.45e-06 2.75e-06 2.15e-06 2.65e-06 2e-06 2.1e-06 1.1e-06 2.5e-06 3.05e-06 1.75e-06 1.55e-06 2.1e-06 1.75e-06 1.9e-06 3.15e-06 1e-06 2.6e-06 2.55e-06 2.4e-06 1.95e-06 2.1e-06 2.25e-06 2.5e-06 2.1e-06 2.4e-06 2.05e-06 1.3e-06 2.15e-06 2.7e-06 1.65e-06 2.1e-06 2.5e-06 2.35e-06 1.45e-06 2e-06 3.15e-06 1.2e-06 2.9e-06 2.05e-06 1.65e-06 2.15e-06 1.1e-06 2.15e-06 2.45e-06 2.05e-06 3e-06 2.05e-06 1.2e-06 2.4e-06 2e-06 2.15e-06 1.8e-06 1.65e-06 2.3e-06
38 1.9e-06 1.75e-06 2.55e-06 3.05e-06 1.85e-06 2.75e-06 1.65e-06 2.15e-06 2.25e-06 3.05e-06 1.7e-06 1.4e-06 2.75e-06 2.65e-06 2.3e-06 2.1e-06 2.15e-06 1.5e-06 3e-06 1.7e-06 1.6e-06 2.05e-06 2.1e-06 2.25e-06 1.9e-06 1.75e-06 2.65e-06 2.05e-06 2.2e-06 2.65e-06 2.25e-06 1.5e-06 2.6e-06 2.1e-06 1.85e-06 1.8e-06 2.35e-06 3.15e-06 2.7e-06 2.95e-06 1.55e-06 1.85e-06 2.85e-06 2.3e-06 2.85e-06 2.25e-06 2.45e-06 2.35e-06 1.55e-06 2.25e-06 2.95e-06 2.05e-06 2.3e-06 2.3e-06 2.65e-06 2.85e-06 2.05e-06
39 2.2e-06 2.6e-06 1.8e-06 1.75e-06 2.4e-06 2.45e-06 2.3e-06 1.6e-06 2.3e-06 1.6e-06 2.45e-06 2.85e-06 1.95e-06 9.5e-07 2.15e-06 1.9e-06 1.9e-06 2.95e-06 1.6e-06 2.65e-06 2.25e-06 2.2e-06 2e-06 2.3e-06 2.2e-06 2.55e-06 2e-06 2.3e-06 2.1e-06 1.05e-06 2.2e-06 2.55e-06 1.75e-06 2.05e-06 2.55e-06 2.15e-06 1.55e-06 1.2e-06 2.95e-06 8e-07 2.7e-06 1.8e-06 1.35e-06 2.35e-06 1.45e-06 2.2e-06 2.5e-06 1.6e-06 2.8e-06 1.45e-06 4e-07 2.25e-06 2.1e-06 1.55e-06 1.85e-06 2.15e-06 2.6e-06
40 1.75e-06 1.5e-06 2.3e-06 2.85e-06 1.5e-06 2.55e-06 1.5e-06 1.95e-06 2e-06 2.8e-06 1.45e-06 1.45e-06 2.55e-06 2.4e-06 2.1e-06 1.85e-06 1.95e-06 1.55e-06 2.75e-06 1.55e-06 1.5e-06 1.85e-06 1.9e-06 2e-06 1.7e-06 1.55e-06 2.45e-06 1.8e-06 1.95e-06 2.4e-06 2.1e-06 1.25e-06 2.45e-06 1.85e-06 1.7e-06 1.7e-06 2.15e-06 2.9e-06 1.55e-06 2.7e-06 2.2e-06 1.7e-06 2.6e-06 2.05e-06 2.6e-06 2.1e-06 2.3e-06 2.15e-06 1.4e-06 2e-06 2.7e-06 2e-06 2.1e-06 2.05e-06 2.4e-06 2.6e-06 1.8e-06
41 1.5e-06 1.75e-06 2e-06 2e-06 1.8e-06 2.25e-06 1.8e-06 1.45e-06 1.95e-06 2e-06 1.75e-06 1.75e-06 1.95e-06 1.6e-06 1.8e-06 1.65e-06 1.5e-06 1.85e-06 2e-06 1.95e-06 1.6e-06 1.55e-06 1.75e-06 1.95e-06 1.65e-06 1.8e-06 1.8e-06 2e-06 1.7e-06 1.75e-06 1.8e-06 1.55e-06 1.7e-06 1.8e-06 2e-06 1.55e-06 1.55e-06 2.05e-06 1.85e-06 1.8e-06 1.7e-06 1.9e-06 2e-06 2e-06 1.8e-06 1.8e-06 2.1e-06 1.6e-06 1.65e-06 1.75e-06 1.8e-06 1.6e-06 1.75e-06 1.75e-06 1.7e-06 2.3e-06 2.05e-06
42 2.35e-06 2.8e-06 2.05e-06 1.85e-06 2.75e-06 2.5e-06 2.45e-06 2.05e-06 2e-06 1.75e-06 2.4e-06 2.75e-06 1.4e-06 1.5e-06 2.4e-06 1.95e-06 2.2e-06 2.85e-06 1.75e-06 2.65e-06 2.35e-06 2.35e-06 2.05e-06 2e-06 1.6e-06 2.55e-06 2e-06 2.75e-06 2.35e-06 1.7e-06 1.95e-06 2.45e-06 1.6e-06 2.45e-06 2.55e-06 2.1e-06 1.6e-06 1.65e-06 2.85e-06 1.35e-06 2.6e-06 2e-06 2e-06 2.05e-06 1.85e-06 2.45e-06 2.25e-06 2e-06 2.9e-06 1.75e-06 1.35e-06 2.45e-06 2.4e-06 2.05e-06 1.8e-06 2.25e-06 2.9e-06
43 2.1e-06 1.65e-06 1.8e-06 2.1e-06 2e-06 2.05e-06 2.05e-06 2e-06 1.55e-06 1.8e-06 1.7e-06 2.2e-06 1.9e-06 2.25e-06 1.9e-06 1.75e-06 1.75e-06 2.3e-06 1.75e-06 1.8e-06 2.1e-06 2.1e-06 1.95e-06 1.55e-06 1.75e-06 1.75e-06 2.2e-06 1.75e-06 1.85e-06 2e-06 2.1e-06 1.85e-06 2.05e-06 1.85e-06 2e-06 2.2e-06 1.7e-06 2.15e-06 2.3e-06 2.35e-06 2.05e-06 2e-06 2.05e-06 3e-06 1.8e-06 2e-06 2.4e-06 2.2e-06 2e-06 2.2e-06 2.35e-06 2.2e-06 1.9e-06 2.15e-06 2.15e-06 1.85e-06 1.5e-06
44 2.1e-06 2.05e-06 1.5e-06 9.5e-07 2.6e-06 1.75e-06 2.5e-06 1.9e-06 1.75e-06 4.5e-07 2e-06 2.75e-06 1.7e-06 1.5e-06 1.6e-06 1.2e-06 1.45e-06 2.85e-06 4.5e-07 2.1e-06 2.35e-06 2.1e-06 1.35e-06 1.75e-06 2.1e-06 2e-06 1.65e-06 2.05e-06 1.55e-06 9.5e-07 1.95e-06 2.4e-06 1.4e-06 1.6e-06 1.9e-06 2.05e-06 9e-07 1.1e-06 2.85e-06 1.45e-06 2.6e-06 1.8e-06 1.85e-06 1.8e-06 4e-07 1.55e-06 2.25e-06 1.85e-06 2.7e-06 2e-06 1.45e-06 2.05e-06 1.45e-06 2.1e-06 1.6e-06 1e-06 1.6e-06
45 1.6e-06 1.55e-06 1.9e-06 1.95e-06 1.85e-06 2.15e-06 2.2e-06 1.9e-06 1.95e-06 1.75e-06 1.85e-06 2.15e-06 2.35e-06 2.05e-06 1.85e-06 1.9e-06 1.7e-06 2.25e-06 1.8e-06 2e-06 2.25e-06 1.9e-06 1.95e-06 1.95e-06 2.3e-06 1.95e-06 2.2e-06 1.75e-06 1.7e-06 1.85e-06 2.35e-06 1.95e-06 2.15e-06 1.7e-06 2.05e-06 2.2e-06 1.8e-06 2.15e-06 2.25e-06 2.2e-06 2.1e-06 1.8e-06 2.45e-06 2e-06 1.55e-06 2.9e-06 2.65e-06 2.1e-06 1.55e-06 2.3e-06 2.2e-06 1.85e-06 1.75e-06 2e-06 2.1e-06 1.85e-06 1.55e-06
46 2.55e-06 2.75e-06 2.5e-06 2e-06 2.9e-06 2.35e-06 2.25e-06 2.4e-06 2.35e-06 2.25e-06 2.3e-06 2.3e-06 1.7e-06 2.35e-06 2.6e-06 1.95e-06 2.35e-06 2.3e-06 2.2e-06 2.3e-06 2.05e-06 2.55e-06 2e-06 2.35e-06 1.7e-06 2.25e-06 2.1e-06 2.9e-06 2.55e-06 2.3e-06 1.55e-06 2.25e-06 1.55e-06 2.5e-06 2.15e-06 1.95e-06 1.9e-06 2.45e-06 2.45e-06 2.5e-06 2.3e-06 2.1e-06 2.25e-06 2.4e-06 2.25e-06 2.65e-06 3.1e-06 2.4e-06 2.85e-06 2.2e-06 2.5e-06 2.6e-06 2.55e-06 2.65e-06 1.9e-06 2.4e-06 2.85e-06
47 2e-06 2.05e-06 1.95e-06 2.1e-06 2.05e-06 2.35e-06 2.05e-06 1.85e-06 2.15e-06 2e-06 2e-06 2.25e-06 2.15e-06 1.6e-06 1.85e-06 1.85e-06 1.95e-06 2.35e-06 1.95e-06 2.25e-06 1.8e-06 1.8e-06 2e-06 2.15e-06 2.05e-06 2.1e-06 2.1e-06 2.05e-06 2e-06 1.6e-06 2.1e-06 2e-06 1.95e-06 1.75e-06 2.25e-06 2.05e-06 1.8e-06 2.05e-06 2.35e-06 1.6e-06 2.15e-06 1.6e-06 2e-06 2.2e-06 1.85e-06 2.1e-06 2.4e-06 2.5e-06 2.15e-06 1.75e-06 1.6e-06 1.7e-06 1.8e-06 1.75e-06 2e-06 2.25e-06 2.15e-06
48 1.1e-06 7.5e-07 2.05e-06 2.95e-06 9e-07 2.3e-06 1.7e-06 1.75e-06 1.95e-06 2.9e-06 1.55e-06 1.45e-06 2.85e-06 2.4e-06 1.85e-06 2.3e-06 1.75e-06 1.55e-06 2.85e-06 1.65e-06 1.95e-06 1.45e-06 2.45e-06 1.95e-06 2.35e-06 1.65e-06 2.6e-06 1.2e-06 1.6e-06 2.5e-06 2.55e-06 1.2e-06 2.7e-06 1.65e-06 2.05e-06 2.15e-06 2.45e-06 3e-06 1.55e-06 2.8e-06 1.4e-06 1.65e-06 2.9e-06 2e-06 2.7e-06 1.55e-06 2.85e-06 2.15e-06 6e-07 2.4e-06 2.8e-06 1.6e-06 1.85e-06 1.65e-06 2.4e-06 2.5e-06 1.2e-06
49 2.1e-06 2.35e-06 2.15e-06 2.25e-06 2.3e-06 2.6e-06 1.9e-06 1.9e-06 2.15e-06 2.15e-06 1.9e-06 2.15e-06 2.05e-06 1.5e-06 2.25e-06 1.65e-06 2.05e-06 2.25e-06 2.1e-06 2.15e-06 1.75e-06 2.15e-06 1.8e-06 2.15e-06 1.6e-06 2e-06 2.15e-06 2.35e-06 2.15e-06 1.6e-06 1.9e-06 1.85e-06 1.95e-06 2.05e-06 2.05e-06 1.75e-06 1.7e-06 2.05e-06 2.25e-06 1.45e-06 2e-06 1.75e-06 1.75e-06 2.2e-06 2e-06 2.3e-06 2.2e-06 1.75e-06 2.4e-06 2.6e-06 1.45e-06 2.3e-06 2.25e-06 1.8e-06 2.1e-06 2.4e-06 2.5e-06
50 2.2e-06 2.6e-06 1.8e-06 1.75e-06 2.4e-06 2.45e-06 2.3e-06 1.6e-06 2.3e-06 1.6e-06 2.45e-06 2.85e-06 1.95e-06 9.5e-07 2.15e-06 1.9e-06 1.9e-06 2.95e-06 1.6e-06 2.65e-06 2.25e-06 2.2e-06 2e-06 2.3e-06 2.2e-06 2.55e-06 2e-06 2.3e-06 2.1e-06 1.05e-06 2.2e-06 2.55e-06 1.75e-06 2.05e-06 2.55e-06 2.15e-06 1.55e-06 1.2e-06 2.95e-06 4e-07 2.7e-06 1.8e-06 1.35e-06 2.35e-06 1.45e-06 2.2e-06 2.5e-06 1.6e-06 2.8e-06 1.45e-06 8e-07 2.25e-06 2.1e-06 1.55e-06 1.85e-06 2.15e-06 2.6e-06
51 1.65e-06 1.75e-06 2.15e-06 2.3e-06 1.85e-06 2.4e-06 2.15e-06 1.85e-06 2.15e-06 2.25e-06 2e-06 1.95e-06 2.35e-06 2.05e-06 1.65e-06 2.05e-06 1.85e-06 2.05e-06 2.25e-06 2.15e-06 2.2e-06 1.45e-06 2.15e-06 2.15e-06 2.2e-06 2.1e-06 2.2e-06 2e-06 1.9e-06 2.1e-06 2.3e-06 1.85e-06 2.1e-06 2e-06 2.25e-06 2.1e-06 1.95e-06 2.4e-06 2.05e-06 2.25e-06 2e-06 1.6e-06 2.45e-06 2.2e-06 2.05e-06 1.85e-06 2.6e-06 1.7e-06 1.6e-06 2.3e-06 2.25e-06 2e-06 1.55e-06 2e-06 2.1e-06 2.35e-06 2e-06
52 1.9e-06 1.5e-06 1.75e-06 1.95e-06 1.85e-06 2e-06 2.1e-06 1.8e-06 1.85e-06 1.65e-06 1.8e-06 2.2e-06 2.3e-06 2.05e-06 1.5e-06 1.7e-06 1.55e-06 2.3e-06 1.6e-06 1.85e-06 2.15e-06 1.7e-06 1.9e-06 1.85e-06 2.25e-06 1.8e-06 2.15e-06 1.6e-06 1.65e-06 1.7e-06 2.25e-06 1.9e-06 2.05e-06 1.65e-06 2e-06 2.2e-06 1.65e-06 2e-06 2.3e-06 2.1e-06 2.1e-06 1.75e-06 2.4e-06 1.9e-06 1.45e-06 1.75e-06 2.55e-06 1.8e-06 1.85e-06 2.25e-06 2.1e-06 1.55e-06 2.7e-06 2e-06 2.1e-06 1.75e-06 1.35e-06
53 1.75e-06 1.65e-06 1.9e-06 2.35e-06 1.65e-06 2.35e-06 2e-06 1.7e-06 2.1e-06 2.25e-06 2e-06 2.2e-06 2.35e-06 1.55e-06 2e-06 2.1e-06 1.85e-06 2.3e-06 2.2e-06 2.15e-06 2.1e-06 1.75e-06 2.25e-06 2.1e-06 2.25e-06 2.1e-06 2.3e-06 1.75e-06 1.85e-06 1.7e-06 2.35e-06 1.8e-06 2.2e-06 1.85e-06 2.3e-06 2.15e-06 2e-06 2.15e-06 2.3e-06 1.55e-06 2.05e-06 1.75e-06 2.05e-06 2.15e-06 2.1e-06 2e-06 2.65e-06 1.75e-06 1.65e-06 1.8e-06 1.55e-06 2e-06 2e-06 2.8e-06 2.1e-06 2.3e-06 1.9e-06
54 1.9e-06 2.4e-06 2.05e-06 1.4e-06 2.5e-06 1.95e-06 2.55e-06 2.05e-06 2.1e-06 1.6e-06 2.45e-06 2.55e-06 1.3e-06 1.6e-06 2.15e-06 1.9e-06 2e-06 2.65e-06 1.55e-06 2.55e-06 2.4e-06 2e-06 2.05e-06 2.1e-06 1.9e-06 2.45e-06 1.65e-06 2.65e-06 2e-06 1.8e-06 1.6e-06 2.3e-06 1.15e-06 2.35e-06 2.5e-06 1.95e-06 1.5e-06 1.8e-06 2.65e-06 1.85e-06 2.4e-06 1.7e-06 1.8e-06 2.15e-06 1.6e-06 2.1e-06 1.9e-06 2e-06 2.4e-06 2.1e-06 1.85e-06 2.1e-06 2.1e-06 2.1e-06 2e-06 2e-06 2.6e-06
55 2.35e-06 1.85e-06 1.55e-06 1.4e-06 2.4e-06 1.7e-06 2.5e-06 2.2e-06 1.8e-06 1e-06 2e-06 2.75e-06 1.9e-06 2.15e-06 1.85e-06 1.65e-06 1.75e-06 2.85e-06 9.5e-07 2.05e-06 2.55e-06 2.35e-06 1.85e-06 1.8e-06 2.35e-06 2e-06 2.25e-06 1.85e-06 1.8e-06 1.5e-06 2.1e-06 2.4e-06 1.8e-06 1.55e-06 1.85e-06 2.5e-06 1.6e-06 1.65e-06 2.85e-06 2.15e-06 2.6e-06 2.3e-06 2.25e-06 1.85e-06 1e-06 1.85e-06 2.4e-06 2.25e-06 2.5e-06 2.4e-06 2.15e-06 2.35e-06 1.75e-06 2.3e-06 2e-06 1.8e-06 1.4e-06
56 1.9e-06 5e-07 1.35e-06 2.35e-06 1.1e-06 1.6e-06 1.7e-06 1.75e-06 1.45e-06 1.8e-06 1.25e-06 1.95e-06 2.85e-06 2.6e-06 1.35e-06 1.7e-06 1.25e-06 2.05e-06 1.65e-06 1.15e-06 1.95e-06 1.9e-06 2.05e-06 1.45e-06 2.55e-06 1.15e-06 2.6e-06 5e-07 1.3e-06 1.8e-06 2.55e-06 1.55e-06 2.7e-06 1.05e-06 1.65e-06 2.55e-06 1.95e-06 2.3e-06 2.05e-06 2.6e-06 1.8e-06 2.05e-06 2.9e-06 1.5e-06 1.6e-06 1.55e-06 2.85e-06 2.15e-06 1.2e-06 2.5e-06 2.6e-06 2e-06 1.35e-06 1.9e-06 2.6e-06 1.4e-06 0.0
