 slim_762395696 slim_762395685 slim_762395697 slim_762395684 slim_762395695 slim_762395672 slim_762395667 slim_762395680 slim_762395700 slim_762395676 slim_762395682 slim_762395690 slim_762395674 slim_762395706 slim_762395669 slim_762395698 slim_762395683 slim_762395686 slim_762395670 slim_762395665 slim_762395666 slim_762395660 slim_762395678 slim_762395687 slim_762395681 slim_762395662 slim_762395694 slim_762395664 slim_762395673 slim_762395699 slim_762395663 slim_762395675 slim_762395671 slim_762395693 slim_762395661 slim_762395701 slim_762395704 slim_762395708 slim_762395677 slim_762395688 slim_762395703 slim_762395691 slim_762395702 slim_762395709 slim_762395668 slim_762395679 slim_762395705 slim_762395659 slim_762395689 slim_762395658 slim_762395692 slim_762395707
37 1.1e-06 1.9e-06 1.8e-06 2.2e-06 2.35e-06 1.6e-06 1.45e-06 1.5e-06 1.6e-06 2.05e-06 1.45e-06 1.55e-06 8.5e-07 1.4e-06 2.1e-06 2.1e-06 2.3e-06 2.1e-06 2.2e-06 5.5e-07 2.1e-06 2.7e-06 2.15e-06 2.7e-06 1.5e-06 2.6e-06 7e-07 2.6e-06 2.05e-06 1.65e-06 2.15e-06 1.6e-06 2.65e-06 1.5e-06 2.65e-06 2.45e-06 1.65e-06 2e-07 2.6e-06 2.05e-06 1.15e-06 2.45e-06 2.4e-06 1.3e-06 2e-07 1.5e-06 1.45e-06 2.25e-06 1.95e-06 2.5e-06 2.45e-06 1.65e-06
38 3e-06 2.1e-06 2.6e-06 2.8e-06 2.85e-06 2.5e-06 2.85e-06 2.8e-06 3e-06 1.45e-06 2.75e-06 2.35e-06 2.65e-06 2.45e-06 1.5e-06 2.3e-06 2.7e-06 2.9e-06 2.6e-06 2.75e-06 2.3e-06 2.3e-06 1.55e-06 1.1e-06 2.9e-06 2.4e-06 2.65e-06 1.2e-06 2.55e-06 2.65e-06 2.65e-06 2.7e-06 1.15e-06 2.55e-06 2.75e-06 2.95e-06 2.35e-06 2.6e-06 0.0 1.45e-06 2.45e-06 1.55e-06 2.6e-06 1.3e-06 2.6e-06 2.7e-06 2.65e-06 2.55e-06 2.65e-06 1.5e-06 1.55e-06 1.8e-06
39 2.2e-06 1.75e-06 2e-06 2.2e-06 2.4e-06 1.6e-06 1.7e-06 1.95e-06 1.85e-06 1.6e-06 2.15e-06 1.4e-06 1.9e-06 2.1e-06 1.65e-06 1.75e-06 2.3e-06 2.05e-06 1.85e-06 2.2e-06 1.75e-06 2.15e-06 1.7e-06 1.65e-06 1.95e-06 2e-06 2.15e-06 1.75e-06 2.1e-06 2.3e-06 2e-06 1.65e-06 1.8e-06 2.2e-06 2.25e-06 2.3e-06 2.05e-06 2.05e-06 1.45e-06 2.7e-06 1.8e-06 1.75e-06 2.05e-06 1.65e-06 2.05e-06 1.9e-06 1.85e-06 2.05e-06 1.75e-06 1.8e-06 1.75e-06 1.95e-06
40 1.5e-06 1.65e-06 1.65e-06 1.95e-06 2.15e-06 1e-06 1.1e-06 1.3e-06 1.25e-06 1.8e-06 1.35e-06 1e-06 1.15e-06 1.7e-06 1.85e-06 1.6e-06 2.05e-06 1.45e-06 1.8e-06 1.3e-06 1.6e-06 2.25e-06 1.9e-06 2.4e-06 1.3e-06 1.95e-06 1.35e-06 2.3e-06 1.85e-06 1.95e-06 1.75e-06 1.15e-06 2.35e-06 1.8e-06 2.1e-06 2.1e-06 1.7e-06 1.15e-06 2.45e-06 1.8e-06 1.9e-06 2.05e-06 1.9e-06 1.7e-06 1.15e-06 1.15e-06 1.15e-06 1.7e-06 1.35e-06 2.1e-06 2.05e-06 1.8e-06
41 2.6e-06 2.1e-06 2.25e-06 2.45e-06 2.6e-06 1.8e-06 2.2e-06 2.25e-06 2.35e-06 1.9e-06 2.3e-06 1.9e-06 2.15e-06 2.35e-06 1.95e-06 2.05e-06 2.55e-06 1.65e-06 2.2e-06 2.6e-06 2.05e-06 2.25e-06 2e-06 1.8e-06 2.35e-06 1.75e-06 2.6e-06 1.85e-06 2.3e-06 2.55e-06 2.3e-06 2.15e-06 1.9e-06 2.45e-06 1.95e-06 2.6e-06 2.35e-06 2.45e-06 1.55e-06 1.75e-06 2.05e-06 2.9e-06 2.35e-06 1.9e-06 2.45e-06 2e-06 1.95e-06 2.05e-06 1.65e-06 1.5e-06 1.45e-06 2.15e-06
42 2.25e-06 1.7e-06 1.75e-06 1.7e-06 2.15e-06 1.45e-06 1.3e-06 1.65e-06 1.3e-06 1.95e-06 1.95e-06 1.35e-06 1.95e-06 1.85e-06 1.95e-06 1.3e-06 1.65e-06 1.95e-06 1.4e-06 2.5e-06 1.3e-06 1.3e-06 2e-06 2.05e-06 1.6e-06 1.7e-06 2.55e-06 1.9e-06 1.65e-06 2.3e-06 1.3e-06 1.4e-06 1.95e-06 1.95e-06 1.85e-06 1.85e-06 1.9e-06 2.4e-06 2.6e-06 2.05e-06 1.9e-06 2.35e-06 2.6e-06 2.4e-06 2.4e-06 1.7e-06 1.7e-06 1.5e-06 1.75e-06 2.4e-06 2.35e-06 2.35e-06
43 1.95e-06 1.9e-06 2.1e-06 2.4e-06 2.5e-06 1.95e-06 2.05e-06 2.05e-06 2.2e-06 1.7e-06 2e-06 1.85e-06 1.65e-06 1.85e-06 1.75e-06 2.1e-06 2.4e-06 2.4e-06 2.3e-06 1.55e-06 2.1e-06 2.4e-06 1.8e-06 1.85e-06 2.1e-06 2.4e-06 1.6e-06 1.8e-06 2.2e-06 2.05e-06 2.3e-06 2.05e-06 1.85e-06 1.95e-06 2.6e-06 2.6e-06 1.9e-06 1.3e-06 1.3e-06 1.65e-06 1.7e-06 1.9e-06 2.4e-06 2.4e-06 1.3e-06 2e-06 1.95e-06 2.3e-06 2.2e-06 1.95e-06 1.9e-06 1.65e-06
44 1.1e-06 1.9e-06 1.8e-06 2.2e-06 2.35e-06 1.6e-06 1.45e-06 1.5e-06 1.6e-06 2.05e-06 1.45e-06 1.55e-06 8.5e-07 1.45e-06 2.1e-06 2.1e-06 2.3e-06 2.1e-06 2.2e-06 5.5e-07 2.1e-06 2.7e-06 2.15e-06 2.7e-06 1.5e-06 2.6e-06 7.5e-07 2.6e-06 2.05e-06 1.65e-06 2.15e-06 1.6e-06 2.65e-06 1.55e-06 2.65e-06 2.45e-06 1.65e-06 2e-07 2.6e-06 2.05e-06 1.15e-06 2.45e-06 2.4e-06 1.3e-06 0.0 1.5e-06 1.45e-06 2.25e-06 1.95e-06 2.5e-06 2.45e-06 1.7e-06
45 1.55e-06 1.35e-06 1.15e-06 1.6e-06 1.6e-06 8e-07 8.5e-07 7e-07 1e-06 1.8e-06 1.25e-06 1.15e-06 1.1e-06 1.6e-06 1.85e-06 1.4e-06 1.7e-06 1e-06 1.5e-06 1.55e-06 1.4e-06 1.7e-06 1.9e-06 2.35e-06 8e-07 1.7e-06 1.85e-06 2.15e-06 1.3e-06 1.95e-06 1.35e-06 1.1e-06 2.2e-06 1.7e-06 1.65e-06 1.8e-06 1.9e-06 1.5e-06 2.7e-06 1.9e-06 1.15e-06 2e-06 1.7e-06 2e-06 1.5e-06 1e-06 6e-07 1.15e-06 1.25e-06 2.05e-06 2e-06 1.7e-06
46 1.5e-06 1.4e-06 1.1e-06 1.6e-06 1.6e-06 8e-07 9e-07 7.5e-07 1.05e-06 1.8e-06 1.3e-06 1.1e-06 1.1e-06 1.6e-06 1.85e-06 1.4e-06 1.75e-06 1e-06 1.5e-06 1.55e-06 1.4e-06 1.75e-06 1.9e-06 2.3e-06 8.5e-07 1.65e-06 1.8e-06 2.15e-06 1.25e-06 1.9e-06 1.4e-06 1.1e-06 2.2e-06 1.7e-06 1.65e-06 1.8e-06 1.85e-06 1.45e-06 2.65e-06 1.85e-06 1.15e-06 1.95e-06 1.7e-06 1.95e-06 1.45e-06 6e-07 1.1e-06 1.2e-06 1.2e-06 2e-06 1.95e-06 1.7e-06
47 2.15e-06 1.55e-06 1.55e-06 1.4e-06 1.8e-06 1.2e-06 1.3e-06 1.4e-06 1.45e-06 1.95e-06 1.55e-06 1.6e-06 1.65e-06 1.55e-06 2e-06 1.2e-06 1.4e-06 1.3e-06 1.35e-06 2.3e-06 1.2e-06 8.5e-07 2.05e-06 1.9e-06 1.5e-06 1.4e-06 2.6e-06 1.65e-06 1.3e-06 2.05e-06 1.15e-06 1.55e-06 1.7e-06 1.65e-06 1.35e-06 1.75e-06 1.85e-06 2.25e-06 2.55e-06 2.05e-06 1.7e-06 2.05e-06 1.5e-06 2.3e-06 2.25e-06 1.15e-06 1.2e-06 1.7e-06 1.6e-06 2.1e-06 2.05e-06 2.15e-06
48 1.85e-06 1.8e-06 1.7e-06 1.9e-06 2.2e-06 8.5e-07 1.1e-06 1.45e-06 1.25e-06 1.9e-06 1.75e-06 8e-07 1.45e-06 2.05e-06 1.95e-06 1.45e-06 2.2e-06 9e-07 1.6e-06 2.1e-06 1.45e-06 2.15e-06 2e-06 2.3e-06 1.45e-06 1.35e-06 2.05e-06 2.35e-06 1.9e-06 2.25e-06 1.7e-06 1.05e-06 2.4e-06 2.15e-06 1.55e-06 2e-06 2e-06 1.95e-06 2.65e-06 1.75e-06 1.35e-06 1.65e-06 1.75e-06 2.2e-06 1.95e-06 1.25e-06 1.2e-06 1.6e-06 1.5e-06 1.7e-06 1.65e-06 2.25e-06
49 2.65e-06 2.15e-06 2.3e-06 2.5e-06 2.65e-06 1.85e-06 2.25e-06 2.3e-06 2.4e-06 1.9e-06 2.35e-06 1.95e-06 2.2e-06 2.4e-06 1.95e-06 2.1e-06 2.6e-06 1.7e-06 2.25e-06 2.65e-06 2.1e-06 2.3e-06 2e-06 1.8e-06 2.4e-06 1.8e-06 2.65e-06 1.9e-06 2.35e-06 2.6e-06 2.35e-06 2.2e-06 1.9e-06 2.5e-06 2e-06 2.65e-06 2.4e-06 2.5e-06 1.5e-06 1.8e-06 2.1e-06 1.5e-06 2.4e-06 1.95e-06 2.5e-06 2.05e-06 2e-06 2.1e-06 1.7e-06 3e-06 1.5e-06 2.2e-06
50 2.6e-06 2.1e-06 2.25e-06 2.45e-06 2.6e-06 1.8e-06 2.2e-06 2.25e-06 2.35e-06 1.9e-06 2.3e-06 1.9e-06 2.15e-06 2.35e-06 1.95e-06 2.05e-06 2.55e-06 1.65e-06 2.2e-06 2.6e-06 2.05e-06 2.25e-06 2e-06 1.8e-06 2.35e-06 1.75e-06 2.6e-06 1.85e-06 2.3e-06 2.55e-06 2.3e-06 2.15e-06 1.9e-06 2.45e-06 1.95e-06 2.6e-06 2.35e-06 2.45e-06 1.55e-06 1.75e-06 2.05e-06 1.45e-06 2.35e-06 1.9e-06 2.45e-06 2e-06 1.95e-06 2.05e-06 1.65e-06 1.5e-06 2.9e-06 2.15e-06
51 2.2e-06 1.95e-06 1.85e-06 2.4e-06 2.2e-06 1.95e-06 2.05e-06 1.7e-06 2.2e-06 1.95e-06 2.05e-06 1.95e-06 1.85e-06 1.9e-06 2e-06 2.05e-06 2.25e-06 2.35e-06 2.25e-06 1.85e-06 2.05e-06 2.2e-06 2.05e-06 2.05e-06 1.8e-06 2.35e-06 1.95e-06 1.95e-06 1.9e-06 2.25e-06 2.2e-06 2.1e-06 2e-06 2.05e-06 2.5e-06 2.6e-06 2.05e-06 1.65e-06 1.8e-06 1.95e-06 1.8e-06 2.15e-06 2.35e-06 1.65e-06 1.7e-06 1.7e-06 1.7e-06 2.15e-06 2.25e-06 2.2e-06 2.15e-06 2.8e-06
