 slim_762397747 slim_762397758 slim_762397737 slim_762397717 slim_762397730 slim_762397749 slim_762397712 slim_762397756 slim_762397750 slim_762397707 slim_762397728 slim_762397744 slim_762397753 slim_762397752 slim_762397742 slim_762397738 slim_762397745 slim_762397716 slim_762397714 slim_762397709 slim_762397732 slim_762397721 slim_762397718 slim_762397739 slim_762397704 slim_762397715 slim_762397710 slim_762397741 slim_762397706 slim_762397720 slim_762397755 slim_762397725 slim_762397736 slim_762397731 slim_762397711 slim_762397705 slim_762397743 slim_762397713 slim_762397740 slim_762397708 slim_762397733 slim_762397722 slim_762397719 slim_762397724 slim_762397754 slim_762397748 slim_762397746 slim_762397734 slim_762397751 slim_762397735 slim_762397757 slim_762397726 slim_762397723 slim_762397727 slim_762397729
36 1.15e-06 1.5e-06 1.35e-06 9e-07 9e-07 1.1e-06 9e-07 9.5e-07 1.35e-06 1.4e-06 9e-07 9.5e-07 1.2e-06 1.25e-06 9e-07 9.5e-07 1.05e-06 1.35e-06 1e-06 1.05e-06 1.05e-06 9e-07 1.05e-06 1.45e-06 1.15e-06 9e-07 1.4e-06 1.5e-06 1.45e-06 1.1e-06 1.35e-06 1.35e-06 9.5e-07 1.5e-06 1e-06 1.2e-06 1.4e-06 1.1e-06 1.4e-06 1.1e-06 1.05e-06 9e-07 1.05e-06 9e-07 8.5e-07 1.2e-06 1.4e-06 1e-06 1.45e-06 9e-07 1.4e-06 1.3e-06 1.15e-06 1.35e-06 1.3e-06
37 9e-07 1.4e-06 1.3e-06 7.5e-07 7e-07 9e-07 5.5e-07 6e-07 1.3e-06 1.25e-06 7.5e-07 7.5e-07 1.35e-06 9.5e-07 8e-07 9e-07 6.5e-07 1.15e-06 5e-07 5.5e-07 7e-07 6.5e-07 1.15e-06 1.2e-06 1.3e-06 7.5e-07 1.1e-06 1.2e-06 1.35e-06 9.5e-07 1.25e-06 1.1e-06 6.5e-07 1.5e-06 6e-07 1.4e-06 1.1e-06 8e-07 1.15e-06 9.5e-07 5e-07 7e-07 6e-07 7e-07 7.5e-07 9.5e-07 1.2e-06 5e-07 1.05e-06 6e-07 1.25e-06 1.35e-06 9.5e-07 1.4e-06 1.45e-06
38 1.25e-06 1.4e-06 1.15e-06 1.15e-06 1.15e-06 1.4e-06 9.5e-07 1.05e-06 1.1e-06 9e-07 1e-06 1.15e-06 1.3e-06 1.4e-06 1.2e-06 1.25e-06 1e-06 1.4e-06 1.1e-06 1e-06 1.1e-06 9.5e-07 1.4e-06 8.5e-07 1.25e-06 1e-06 1.05e-06 1.1e-06 1.4e-06 1.2e-06 1.5e-06 1.35e-06 1.15e-06 1.4e-06 9.5e-07 1.35e-06 1.4e-06 1.15e-06 1.6e-06 1.15e-06 1.15e-06 1.05e-06 9e-07 1.1e-06 1.25e-06 1.35e-06 9.5e-07 1.05e-06 1e-06 1e-06 9.5e-07 1.3e-06 1.35e-06 1.35e-06 1.35e-06
39 9.5e-07 1.3e-06 1.25e-06 1e-06 1e-06 1.15e-06 7e-07 8e-07 1.1e-06 1.2e-06 6e-07 7e-07 1.05e-06 1.05e-06 1e-06 7e-07 8.5e-07 1.1e-06 8e-07 9e-07 8e-07 6.5e-07 1e-06 1.2e-06 1.2e-06 6e-07 1.25e-06 1.35e-06 1.25e-06 1.05e-06 1.1e-06 1.2e-06 8e-07 1.3e-06 8e-07 1.3e-06 1.1e-06 9.5e-07 1.15e-06 1.1e-06 9.5e-07 6e-07 8.5e-07 6e-07 9e-07 1.15e-06 1.15e-06 9e-07 1.25e-06 7.5e-07 1.2e-06 1.1e-06 9e-07 1.15e-06 1.3e-06
40 9e-07 1.35e-06 1.25e-06 7.5e-07 6.5e-07 8.5e-07 6e-07 6.5e-07 1.3e-06 1.2e-06 8e-07 7.5e-07 1.3e-06 9.5e-07 8e-07 8.5e-07 6.5e-07 1.15e-06 5.5e-07 5.5e-07 7e-07 7e-07 1.15e-06 1.2e-06 1.25e-06 8e-07 1.1e-06 1.15e-06 1.35e-06 9e-07 1.25e-06 1.1e-06 6e-07 1.45e-06 6e-07 1.35e-06 1.05e-06 5e-07 1.15e-06 9.5e-07 9e-07 7.5e-07 5.5e-07 7e-07 7e-07 9e-07 1.25e-06 4.5e-07 1.1e-06 6e-07 1.2e-06 1.35e-06 9.5e-07 1.4e-06 1.45e-06
41 6.5e-07 1.25e-06 1.05e-06 7.5e-07 8e-07 1e-06 3.5e-07 5e-07 9.5e-07 1.15e-06 2e-07 4e-07 9.5e-07 7e-07 7.5e-07 5.5e-07 5e-07 8e-07 4.5e-07 5.5e-07 4.5e-07 2e-07 7.5e-07 1.1e-06 1.2e-06 2e-07 1.15e-06 1.25e-06 9.5e-07 9e-07 9e-07 9.5e-07 7e-07 1.3e-06 4.5e-07 1.2e-06 9e-07 7e-07 1.05e-06 6e-07 7.5e-07 3e-07 6e-07 4e-07 7e-07 1.05e-06 9.5e-07 6.5e-07 1.1e-06 4.5e-07 1.15e-06 8.5e-07 6e-07 9e-07 1.05e-06
42 8.5e-07 1.3e-06 1.05e-06 7e-07 5e-07 9e-07 4.5e-07 5.5e-07 1.25e-06 1e-06 6.5e-07 7e-07 1.25e-06 9e-07 6.5e-07 8.5e-07 4.5e-07 1e-06 6.5e-07 3e-07 5e-07 5.5e-07 1.1e-06 9.5e-07 1.15e-06 6.5e-07 1.05e-06 1.05e-06 1.25e-06 7.5e-07 1.2e-06 1.1e-06 6e-07 1.45e-06 4e-07 1.4e-06 1.05e-06 6e-07 9e-07 8.5e-07 5.5e-07 6e-07 4e-07 7e-07 7.5e-07 9.5e-07 1.15e-06 3e-07 1e-06 5e-07 1e-06 1.25e-06 9e-07 1.3e-06 1.35e-06
43 7.5e-07 1.25e-06 1.1e-06 8e-07 8e-07 9.5e-07 5e-07 6e-07 1e-06 1.15e-06 4e-07 5e-07 1e-06 8.5e-07 8e-07 5e-07 6.5e-07 9e-07 5.5e-07 7e-07 6e-07 4.5e-07 8e-07 1.15e-06 1.15e-06 4e-07 1.15e-06 1.25e-06 1.1e-06 9e-07 9.5e-07 1e-06 6e-07 1.25e-06 6e-07 1.2e-06 9e-07 7e-07 1.1e-06 6e-07 7e-07 4e-07 7e-07 7e-07 7e-07 9.5e-07 1.05e-06 7e-07 1.15e-06 5.5e-07 1.15e-06 9.5e-07 7e-07 1e-06 1.15e-06
44 9e-07 1.3e-06 1.25e-06 7.5e-07 7.5e-07 8e-07 6.5e-07 6e-07 1.2e-06 1.25e-06 7.5e-07 7e-07 1.1e-06 9.5e-07 8.5e-07 7.5e-07 7.5e-07 1.15e-06 7.5e-07 7e-07 7.5e-07 7e-07 1.05e-06 1.3e-06 1.2e-06 7.5e-07 1.1e-06 1.2e-06 1.25e-06 9.5e-07 1.15e-06 1.1e-06 6e-07 1.35e-06 7e-07 1.15e-06 8.5e-07 7.5e-07 1.25e-06 9e-07 7e-07 7e-07 7.5e-07 7e-07 9e-07 8.5e-07 1.25e-06 5.5e-07 1.15e-06 6e-07 1.25e-06 1.2e-06 9e-07 1.25e-06 1.35e-06
45 1.15e-06 1.4e-06 1.3e-06 9e-07 9.5e-07 8e-07 9e-07 9e-07 1.4e-06 1.35e-06 1.1e-06 1e-06 1.35e-06 1.2e-06 1.05e-06 1e-06 1e-06 1.45e-06 1e-06 9e-07 1.05e-06 1e-06 1.15e-06 1.4e-06 1.3e-06 1.1e-06 1.2e-06 1.3e-06 1.35e-06 9.5e-07 1.45e-06 1.35e-06 7.5e-07 1.4e-06 9.5e-07 1.35e-06 1.2e-06 9.5e-07 1.35e-06 1.15e-06 9e-07 1.05e-06 9.5e-07 9.5e-07 8.5e-07 1.3e-06 1.4e-06 7.5e-07 1.25e-06 8.5e-07 1.35e-06 1.35e-06 1.2e-06 1.4e-06 1.45e-06
46 1.15e-06 1.45e-06 1.3e-06 1.2e-06 1.3e-06 1.45e-06 9.5e-07 1.05e-06 9.5e-07 1.05e-06 8.5e-07 1.1e-06 1.3e-06 1.35e-06 1.3e-06 1.2e-06 1e-06 1.4e-06 1.05e-06 1.15e-06 1.15e-06 8e-07 1.35e-06 9.5e-07 1.35e-06 8.5e-07 1.05e-06 1.15e-06 1.35e-06 1.35e-06 1.45e-06 1.25e-06 1.2e-06 1.4e-06 9.5e-07 1.3e-06 1.4e-06 1.2e-06 9.5e-07 1.15e-06 1.25e-06 9.5e-07 1.15e-06 1.05e-06 1.25e-06 1.4e-06 1.4e-06 1.2e-06 9.5e-07 9.5e-07 1.05e-06 1.25e-06 1.3e-06 1.3e-06 1.3e-06
47 8e-07 1.25e-06 1.15e-06 6e-07 4e-07 6.5e-07 4.5e-07 4.5e-07 1.25e-06 1.1e-06 7.5e-07 6.5e-07 1.3e-06 8e-07 6e-07 8e-07 4.5e-07 1.1e-06 6.5e-07 2.5e-07 5e-07 6e-07 1.15e-06 1.1e-06 1.15e-06 7.5e-07 9e-07 9.5e-07 1.2e-06 8e-07 1.2e-06 1e-06 4e-07 1.4e-06 4e-07 1.35e-06 1e-06 5e-07 1.05e-06 9e-07 4.5e-07 6.5e-07 3e-07 7e-07 5.5e-07 7.5e-07 1.2e-06 2e-07 9e-07 4e-07 1.1e-06 1.3e-06 8.5e-07 1.35e-06 1.4e-06
48 1.25e-06 1.45e-06 1.35e-06 1.1e-06 1.1e-06 1.25e-06 9.5e-07 9.5e-07 1.1e-06 1.1e-06 1.1e-06 1.15e-06 1.45e-06 1.35e-06 1.2e-06 1.3e-06 1e-06 1.5e-06 1.1e-06 9.5e-07 1.1e-06 1e-06 1.5e-06 1e-06 1.35e-06 1.1e-06 9.5e-07 1.05e-06 1.4e-06 1.3e-06 1.55e-06 1.3e-06 1.05e-06 1.45e-06 9.5e-07 1.4e-06 1.45e-06 1.05e-06 1e-06 1.25e-06 1.1e-06 1.1e-06 1e-06 1.15e-06 1.15e-06 1.25e-06 9.5e-07 9e-07 1.6e-06 9.5e-07 1.1e-06 1.4e-06 1.35e-06 1.45e-06 1.45e-06
49 6.5e-07 1.2e-06 1.1e-06 6.5e-07 6e-07 8e-07 4e-07 5e-07 1.05e-06 1.05e-06 4.5e-07 5.5e-07 1.1e-06 7.5e-07 6.5e-07 6.5e-07 4.5e-07 1e-06 5.5e-07 4.5e-07 5.5e-07 3.5e-07 9.5e-07 1.05e-06 1.1e-06 4.5e-07 9.5e-07 1.05e-06 1.1e-06 8.5e-07 1.05e-06 9e-07 5e-07 1.3e-06 4e-07 1.2e-06 9e-07 6e-07 1e-06 7.5e-07 6e-07 4.5e-07 5e-07 5.5e-07 6e-07 8.5e-07 9.5e-07 4e-07 9.5e-07 7e-07 1.05e-06 1.1e-06 7.5e-07 1.15e-06 1.2e-06
50 1.3e-06 1.4e-06 1.25e-06 1.2e-06 1.2e-06 1.4e-06 1.05e-06 1.15e-06 1.1e-06 9.5e-07 1.1e-06 1.2e-06 1.3e-06 1.45e-06 1.25e-06 1.25e-06 1.1e-06 1.5e-06 1.2e-06 1.1e-06 1.2e-06 1.05e-06 1.45e-06 1e-06 1.25e-06 1.1e-06 1.05e-06 1.05e-06 1.45e-06 1.25e-06 1.55e-06 1.4e-06 1.15e-06 1.4e-06 1.05e-06 1.3e-06 1.4e-06 1.25e-06 9.5e-07 1.2e-06 1.2e-06 1.15e-06 1e-06 1.15e-06 1.25e-06 1.35e-06 1.05e-06 1.1e-06 1.1e-06 1.05e-06 1.8e-06 1.35e-06 1.4e-06 1.4e-06 1.4e-06
51 1.3e-06 1.45e-06 9.5e-07 1.25e-06 1.4e-06 1.5e-06 1.05e-06 1.1e-06 1.15e-06 1.35e-06 8.5e-07 1e-06 1.1e-06 1.4e-06 1.35e-06 1.05e-06 1.2e-06 1.35e-06 1.15e-06 1.25e-06 1.1e-06 9.5e-07 1.2e-06 1.35e-06 1.35e-06 8.5e-07 1.4e-06 1.5e-06 9.5e-07 1.4e-06 1.4e-06 1.55e-06 1.25e-06 1.1e-06 1.15e-06 1.35e-06 1.3e-06 1.35e-06 1.3e-06 1.1e-06 1.35e-06 8.5e-07 1.25e-06 9.5e-07 1.2e-06 1.35e-06 1.25e-06 1.3e-06 1.4e-06 1.1e-06 1.35e-06 1.5e-06 1.2e-06 8e-07 9.5e-07
52 6.5e-07 1.15e-06 1.35e-06 1e-06 1e-06 1.15e-06 7e-07 8e-07 1.25e-06 1.4e-06 6.5e-07 7e-07 1.25e-06 7e-07 1e-06 8e-07 8.5e-07 1.15e-06 8e-07 8.5e-07 8e-07 6.5e-07 1.1e-06 1.4e-06 1.4e-06 6.5e-07 1.35e-06 1.45e-06 1.3e-06 1.15e-06 1.2e-06 9e-07 8.5e-07 1.5e-06 8e-07 1.45e-06 1.15e-06 9.5e-07 1.35e-06 9e-07 9.5e-07 6e-07 9e-07 7e-07 9e-07 1.2e-06 1.3e-06 8.5e-07 1.35e-06 7.5e-07 1.4e-06 1.2e-06 1.2e-06 1.25e-06 1.4e-06
53 1.35e-06 1.5e-06 1e-06 1.3e-06 1.45e-06 1.55e-06 1.1e-06 1.15e-06 1.2e-06 1.4e-06 9e-07 1.05e-06 1.15e-06 1.45e-06 1.4e-06 1.1e-06 1.25e-06 1.4e-06 1.2e-06 1.3e-06 1.15e-06 1e-06 1.25e-06 1.4e-06 1.4e-06 9e-07 1.45e-06 1.55e-06 9.5e-07 1.45e-06 1.45e-06 1.6e-06 1.3e-06 1.15e-06 1.2e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.15e-06 1.4e-06 9e-07 1.3e-06 1e-06 1.25e-06 1.4e-06 1.3e-06 1.35e-06 1.45e-06 1.15e-06 1.4e-06 8e-07 1.25e-06 1.6e-06 9.5e-07
54 1.4e-06 1.5e-06 1.05e-06 1.2e-06 1.5e-06 1.5e-06 1.15e-06 1.25e-06 1.3e-06 1.4e-06 1.05e-06 1.2e-06 1.25e-06 1.5e-06 1.45e-06 1.25e-06 1.3e-06 1.55e-06 1.25e-06 1.35e-06 1.3e-06 1.05e-06 1.25e-06 1.4e-06 1.4e-06 1.05e-06 1.45e-06 1.55e-06 1.05e-06 1.4e-06 1.6e-06 1.6e-06 1.35e-06 1.2e-06 1.25e-06 1.3e-06 1.3e-06 1.45e-06 1.35e-06 1.3e-06 1.45e-06 1.05e-06 1.35e-06 1.15e-06 1.35e-06 1.45e-06 1.3e-06 1.4e-06 1.45e-06 1.2e-06 1.4e-06 9.5e-07 1.4e-06 9.5e-07 1.7e-06
