 slim_762150801 slim_762150798 slim_762150794 slim_762150824 slim_762150830 slim_762150848 slim_762150789 slim_762150808 slim_762150818 slim_762150842 slim_762150832 slim_762150809 slim_762150840 slim_762150804 slim_762150820 slim_762150835 slim_762150823 slim_762150793 slim_762150831 slim_762150847 slim_762150796 slim_762150816 slim_762150819 slim_762150821 slim_762150837 slim_762150843 slim_762150790 slim_762150791 slim_762150810 slim_762150812 slim_762150834 slim_762150797 slim_762150828 slim_762150799 slim_762150817 slim_762150815 slim_762150844 slim_762150841 slim_762150806 slim_762150807 slim_762150825 slim_762150813 slim_762150826 slim_762150802 slim_762150814 slim_762150846 slim_762150836 slim_762150839 slim_762150845 slim_762150792 slim_762150811 slim_762150805 slim_762150829 slim_762150827 slim_762150838 slim_762150803 slim_762150822 slim_762150800 slim_762150833 slim_762150795
31 1.95e-06 2.1e-06 1.75e-06 2.6e-06 2.3e-06 1.85e-06 2.3e-06 2.15e-06 2.1e-06 2.15e-06 2.05e-06 2e-06 2.05e-06 2.4e-06 1.95e-06 1.9e-06 2.1e-06 2.4e-06 2.05e-06 1.8e-06 1.8e-06 1.6e-06 2.05e-06 2.15e-06 1.9e-06 2e-06 2.15e-06 2e-06 1.75e-06 2.35e-06 2.2e-06 3.1e-06 2.05e-06 1.95e-06 1.95e-06 2.05e-06 2e-06 1.8e-06 2e-06 2.5e-06 2.05e-06 2.05e-06 2.2e-06 2.15e-06 1.9e-06 2.15e-06 2.35e-06 2e-06 2.2e-06 1.9e-06 2.05e-06 1.95e-06 1.9e-06 2.15e-06 1.95e-06 2.05e-06 2.05e-06 2e-06 1.9e-06 1.85e-06
32 1.5e-06 1.55e-06 2.05e-06 1.95e-06 1.6e-06 1.65e-06 2.4e-06 1.55e-06 2.2e-06 1.45e-06 1.95e-06 1.55e-06 1.95e-06 2.35e-06 1.65e-06 1.85e-06 2.45e-06 1.75e-06 1.95e-06 1.95e-06 2.2e-06 1.6e-06 1.4e-06 1.95e-06 2.1e-06 1.7e-06 2.25e-06 1.6e-06 1.55e-06 1.85e-06 2.1e-06 2.05e-06 1.7e-06 1.5e-06 1.7e-06 1.75e-06 1.95e-06 2e-06 2.1e-06 1.75e-06 1.55e-06 2.05e-06 2.4e-06 1.85e-06 2.3e-06 2.25e-06 1.55e-06 1.6e-06 2e-06 1.45e-06 2.3e-06 1.9e-06 1.9e-06 1.9e-06 1.6e-06 2.15e-06 2e-06 1.85e-06 1.45e-06 1.8e-06
33 2.15e-06 2.15e-06 1.9e-06 2.45e-06 2.15e-06 1.8e-06 2.85e-06 2e-06 2.7e-06 2.1e-06 2e-06 2.2e-06 2e-06 2.8e-06 2.25e-06 2.4e-06 2.85e-06 2.25e-06 2e-06 2.5e-06 2.55e-06 1.8e-06 2.15e-06 2.5e-06 2.55e-06 2e-06 2.7e-06 2.05e-06 1.25e-06 2.55e-06 2.35e-06 1.95e-06 1.5e-06 5e-07 2.05e-06 2.2e-06 2.45e-06 2.4e-06 2.55e-06 2.05e-06 1.35e-06 2.5e-06 2.95e-06 2.5e-06 2.75e-06 2.65e-06 2.05e-06 1.85e-06 2.45e-06 1.85e-06 2.65e-06 2.4e-06 2.4e-06 2.4e-06 2.1e-06 2.65e-06 2.5e-06 2.5e-06 2.1e-06 2.3e-06
34 1.75e-06 1.5e-06 2.15e-06 2.25e-06 2.05e-06 1.8e-06 1.8e-06 1.6e-06 1.55e-06 1.85e-06 2.05e-06 1.8e-06 2.05e-06 1.65e-06 8.5e-07 1.3e-06 1.95e-06 1.8e-06 2.05e-06 1.2e-06 1.7e-06 1.55e-06 1.65e-06 1.2e-06 1.8e-06 9e-07 1.65e-06 1.3e-06 2.1e-06 1.65e-06 1.95e-06 1.95e-06 1.7e-06 2.05e-06 1.7e-06 1.65e-06 1.4e-06 1.45e-06 1.25e-06 2.05e-06 2.1e-06 1.5e-06 1.7e-06 1.9e-06 1.8e-06 1.45e-06 2.15e-06 1.75e-06 2.1e-06 1.7e-06 1.8e-06 1.35e-06 1.35e-06 1.05e-06 1.5e-06 1.4e-06 1.45e-06 1e-06 1.45e-06 1e-06
35 1.45e-06 1.1e-06 2.2e-06 1.85e-06 1.3e-06 1.7e-06 1.9e-06 1.55e-06 1.65e-06 1.45e-06 1.95e-06 1.5e-06 1.95e-06 1.7e-06 1.15e-06 1.3e-06 1.85e-06 1.8e-06 1.95e-06 1.3e-06 1.55e-06 1.5e-06 1.4e-06 1.3e-06 1.55e-06 1.6e-06 1.75e-06 1.85e-06 2.5e-06 1.55e-06 1.8e-06 2.05e-06 1.75e-06 2.2e-06 1.65e-06 2.1e-06 1.45e-06 1.35e-06 1.45e-06 2.45e-06 1.9e-06 1.5e-06 1.65e-06 1.7e-06 1.65e-06 1.65e-06 1.05e-06 1.9e-06 1.7e-06 1.6e-06 1.65e-06 1.4e-06 1.3e-06 1.55e-06 1.2e-06 1.55e-06 1.5e-06 1.45e-06 1.25e-06 1.15e-06
36 1.2e-06 1.4e-06 1.95e-06 2.3e-06 1.7e-06 1.35e-06 1.2e-06 1.55e-06 1.1e-06 1.5e-06 1.8e-06 1.15e-06 1.8e-06 1.3e-06 8.5e-07 9e-07 1.1e-06 1.8e-06 1.75e-06 1e-06 1.35e-06 1.45e-06 1.2e-06 1.05e-06 8.5e-07 1.35e-06 1.1e-06 1.7e-06 2.7e-06 1.4e-06 1.55e-06 2e-06 1.95e-06 2.45e-06 1.4e-06 1.45e-06 1.7e-06 9e-07 1.05e-06 2.55e-06 2.05e-06 9e-07 1.4e-06 1.45e-06 1.05e-06 1.05e-06 1.95e-06 1.65e-06 1.35e-06 1.55e-06 1e-06 9e-07 9e-07 1.1e-06 1.2e-06 1.05e-06 9.5e-07 1.2e-06 1.25e-06 9e-07
37 1.05e-06 1.6e-06 1.7e-06 2.3e-06 1.8e-06 1.2e-06 9e-07 1.65e-06 8.5e-07 1.7e-06 1.55e-06 1.15e-06 1.55e-06 1.2e-06 1.1e-06 9e-07 8e-07 1.9e-06 1.6e-06 9.5e-07 9.5e-07 1.2e-06 1.35e-06 1.2e-06 6.5e-07 1.4e-06 7e-07 1.75e-06 2.65e-06 1.55e-06 1.35e-06 1.8e-06 2e-06 2.4e-06 1.45e-06 1.35e-06 9e-07 1e-06 7e-07 2.45e-06 2.1e-06 8e-07 1.25e-06 1.35e-06 8e-07 7.5e-07 2.1e-06 1.4e-06 1.35e-06 1.4e-06 7e-07 8e-07 8e-07 1.15e-06 1.2e-06 1e-06 9.5e-07 1.15e-06 1.15e-06 8.5e-07
38 1.4e-06 1.75e-06 2.05e-06 2.45e-06 2.1e-06 1.5e-06 8.5e-07 1.8e-06 8e-07 1.95e-06 1.95e-06 1.45e-06 1.95e-06 1.15e-06 1e-06 1.05e-06 1.1e-06 2e-06 1.95e-06 1e-06 1.3e-06 1.4e-06 1.65e-06 1.2e-06 1.05e-06 1.2e-06 7e-07 1.7e-06 2.75e-06 1.65e-06 1.45e-06 2e-06 2.1e-06 2.55e-06 1.25e-06 1.45e-06 1.05e-06 7e-07 8e-07 2.45e-06 2.35e-06 9.5e-07 1.35e-06 1.55e-06 1.1e-06 5e-07 2.4e-06 1.65e-06 1.7e-06 1.75e-06 9.5e-07 1e-06 9.5e-07 8.5e-07 1.3e-06 1.05e-06 1.1e-06 9.5e-07 1.2e-06 7.5e-07
39 2.3e-06 2.4e-06 2.5e-06 1.85e-06 2.4e-06 2.2e-06 2.75e-06 2.45e-06 2.55e-06 2.35e-06 2.4e-06 2.35e-06 2.4e-06 2.8e-06 2.4e-06 2.45e-06 2.9e-06 2.5e-06 2.4e-06 2.55e-06 2.65e-06 2.15e-06 2.3e-06 2.65e-06 2.55e-06 2.1e-06 2.6e-06 2.05e-06 1.9e-06 2.5e-06 2.6e-06 2.5e-06 1.75e-06 2.05e-06 2.05e-06 2.45e-06 2.55e-06 2.45e-06 2.45e-06 2.4e-06 2.25e-06 2.6e-06 2.8e-06 2.55e-06 2.75e-06 2.65e-06 2.5e-06 1.9e-06 2.65e-06 2.1e-06 2.75e-06 2.5e-06 2.45e-06 2.35e-06 2.35e-06 2.75e-06 2.6e-06 2.25e-06 2.15e-06 2.4e-06
40 1.7e-06 1.7e-06 1.85e-06 2.15e-06 1.45e-06 1.7e-06 2.4e-06 1.55e-06 2.4e-06 1.3e-06 1.75e-06 1.75e-06 1.75e-06 2.15e-06 2e-06 2.15e-06 2.3e-06 1.8e-06 1.75e-06 2.25e-06 2.45e-06 1.85e-06 1.55e-06 1.9e-06 2.15e-06 2.15e-06 2.25e-06 2.05e-06 1.7e-06 1.9e-06 1.9e-06 2.05e-06 1.55e-06 1.35e-06 2.1e-06 1.9e-06 2.05e-06 2.1e-06 2.35e-06 2.25e-06 2e-06 1.9e-06 2.35e-06 2.05e-06 2.35e-06 2.25e-06 1.5e-06 1.8e-06 1.55e-06 1.8e-06 2.1e-06 2e-06 1.95e-06 2.15e-06 1.8e-06 2.25e-06 2.1e-06 2.3e-06 1.9e-06 2.15e-06
41 1.15e-06 1.55e-06 1.85e-06 2.35e-06 1.55e-06 1.3e-06 9.5e-07 1.4e-06 1.05e-06 1.45e-06 1.7e-06 1.15e-06 1.7e-06 1.05e-06 1.1e-06 1.05e-06 8.5e-07 1.65e-06 1.65e-06 1.15e-06 1.4e-06 1.5e-06 1.1e-06 1e-06 8e-07 1.45e-06 8.5e-07 1.75e-06 2.75e-06 1.3e-06 1.4e-06 2.05e-06 2.05e-06 2.5e-06 1.5e-06 1.5e-06 9e-07 8e-07 9.5e-07 2.6e-06 1.9e-06 1.2e-06 1.25e-06 1.4e-06 1e-06 8.5e-07 2e-06 1.55e-06 1.15e-06 1.6e-06 7.5e-07 9e-07 7.5e-07 1.1e-06 1.4e-06 1.05e-06 9.5e-07 1.35e-06 1.35e-06 1.05e-06
42 1.65e-06 1.65e-06 2.4e-06 2.4e-06 1.85e-06 1.9e-06 1.6e-06 1.65e-06 1.5e-06 1.85e-06 2.1e-06 1.7e-06 2.1e-06 1.2e-06 1.35e-06 1.4e-06 1.4e-06 1.7e-06 2.1e-06 1.2e-06 1.45e-06 1.65e-06 1.6e-06 1.15e-06 1.4e-06 1.7e-06 1.45e-06 2.05e-06 3.05e-06 1.35e-06 1.9e-06 2.2e-06 2.4e-06 2.95e-06 1.7e-06 1.65e-06 1.4e-06 1.25e-06 1.35e-06 2.8e-06 2.35e-06 1.25e-06 1.9e-06 1.75e-06 1.3e-06 1.4e-06 2.05e-06 2.05e-06 1.7e-06 1.95e-06 1.2e-06 1.35e-06 1.2e-06 1.5e-06 1.6e-06 1.35e-06 1.45e-06 1.5e-06 1.65e-06 1.3e-06
43 1.3e-06 1.65e-06 2.15e-06 2.4e-06 1.65e-06 1.65e-06 1.7e-06 1.65e-06 1.65e-06 1.6e-06 2e-06 1.35e-06 2e-06 1.7e-06 1.45e-06 1.45e-06 1.35e-06 1.9e-06 2e-06 1.45e-06 1.7e-06 1.6e-06 1.35e-06 1.55e-06 1.4e-06 1.9e-06 1.55e-06 2e-06 2.6e-06 1.7e-06 1.75e-06 2.15e-06 1.85e-06 2.5e-06 1.9e-06 1.7e-06 1.45e-06 1.35e-06 1.55e-06 2.55e-06 2.05e-06 1.4e-06 1.75e-06 2.5e-06 1.5e-06 1.55e-06 1.95e-06 1.75e-06 1.65e-06 1.55e-06 1.45e-06 1.4e-06 1.4e-06 1.65e-06 1.5e-06 1.35e-06 1.5e-06 1.7e-06 1.3e-06 1.45e-06
44 1.3e-06 1.85e-06 1.95e-06 2.55e-06 2e-06 1.3e-06 1.1e-06 1.9e-06 1.05e-06 1.9e-06 1.75e-06 1.25e-06 1.75e-06 1.5e-06 1.5e-06 1.1e-06 8e-07 2.15e-06 1.7e-06 1.1e-06 1e-06 1.3e-06 1.5e-06 1.5e-06 6e-07 1.8e-06 1e-06 2e-06 2.85e-06 1.75e-06 1.65e-06 1.9e-06 2.3e-06 2.75e-06 1.8e-06 1.65e-06 1.05e-06 8e-07 1.1e-06 2.75e-06 2.35e-06 1e-06 1.3e-06 1.5e-06 1.2e-06 1.1e-06 2.3e-06 1.65e-06 1.4e-06 1.65e-06 8e-07 1.1e-06 1e-06 1.55e-06 1.5e-06 1.2e-06 1.15e-06 1.5e-06 1.5e-06 1.25e-06
45 1.4e-06 1.9e-06 2e-06 2.65e-06 2.1e-06 1.45e-06 7e-07 1.8e-06 8.5e-07 1.95e-06 1.85e-06 1.45e-06 1.85e-06 1e-06 1.2e-06 1.2e-06 9e-07 2e-06 1.85e-06 1.2e-06 1.5e-06 1.55e-06 1.7e-06 1.25e-06 1e-06 1.4e-06 5.5e-07 1.9e-06 2.85e-06 1.7e-06 1.3e-06 2.15e-06 2.25e-06 2.65e-06 1.45e-06 1.65e-06 1.05e-06 7.5e-07 5e-07 2.65e-06 2.25e-06 8.5e-07 1.4e-06 1.55e-06 1.1e-06 6e-07 2.5e-06 1.6e-06 1.5e-06 1.9e-06 7.5e-07 1e-06 1.05e-06 9e-07 1.4e-06 1.05e-06 1.1e-06 1.2e-06 1.45e-06 1e-06
46 1.6e-06 7.5e-07 2.4e-06 1.45e-06 6.5e-07 1.95e-06 2.65e-06 1.4e-06 2.4e-06 1.1e-06 2e-06 1.65e-06 2e-06 2.15e-06 1.6e-06 1.8e-06 2.5e-06 1.65e-06 2e-06 1.9e-06 2.1e-06 1.85e-06 1.3e-06 1.55e-06 2.1e-06 2.15e-06 2.5e-06 2.1e-06 2.35e-06 1.55e-06 2.1e-06 2.35e-06 1.55e-06 2.05e-06 2.15e-06 1.05e-06 1.95e-06 2.1e-06 2.4e-06 2.5e-06 1.5e-06 2e-06 2.05e-06 1.95e-06 2.3e-06 2.5e-06 0.0 2.1e-06 1.65e-06 1.7e-06 2.25e-06 1.9e-06 1.8e-06 2.15e-06 1.35e-06 2.15e-06 2e-06 2.1e-06 1.6e-06 1.85e-06
47 1.45e-06 1.95e-06 1.75e-06 2.3e-06 1.85e-06 1.35e-06 1.65e-06 1.8e-06 1.65e-06 1.85e-06 1.6e-06 1.55e-06 1.6e-06 1.95e-06 1.9e-06 1.7e-06 1.6e-06 2e-06 1.65e-06 1.85e-06 1.7e-06 1.5e-06 1.65e-06 1.95e-06 1.4e-06 1.75e-06 1.45e-06 1.8e-06 1.85e-06 2e-06 1.8e-06 2e-06 1.6e-06 1.85e-06 1.75e-06 1.9e-06 1.65e-06 1.4e-06 1.65e-06 1.9e-06 1.8e-06 1.55e-06 2.05e-06 1.75e-06 1.65e-06 1.6e-06 2.1e-06 2.4e-06 1.7e-06 1.45e-06 1.5e-06 1.55e-06 1.6e-06 1.8e-06 1.75e-06 1.85e-06 1.7e-06 1.85e-06 1.65e-06 1.8e-06
48 1.3e-06 1.65e-06 1.9e-06 2.25e-06 1.4e-06 1.4e-06 1.5e-06 1.55e-06 1.6e-06 1.2e-06 1.6e-06 1.25e-06 1.6e-06 1.55e-06 1.75e-06 1.55e-06 1.3e-06 1.8e-06 1.55e-06 1.75e-06 1.85e-06 1.75e-06 1.25e-06 1.5e-06 1.1e-06 2.15e-06 1.4e-06 2.1e-06 2.6e-06 1.55e-06 1.5e-06 2.2e-06 2e-06 2.45e-06 2.1e-06 1.7e-06 1.35e-06 1.35e-06 1.7e-06 2.65e-06 1.55e-06 1.15e-06 1.7e-06 1.65e-06 1.4e-06 1.5e-06 1.65e-06 1.7e-06 1.9e-06 1.75e-06 1.15e-06 1.4e-06 1.3e-06 1.8e-06 1.55e-06 1.65e-06 1.45e-06 1.95e-06 1.7e-06 1.75e-06
49 1.25e-06 1.55e-06 1.85e-06 2.15e-06 1.6e-06 1.4e-06 1.95e-06 1.5e-06 1.75e-06 1.55e-06 1.7e-06 1.35e-06 1.7e-06 2.05e-06 1.5e-06 1.45e-06 1.8e-06 1.75e-06 1.75e-06 1.55e-06 1.5e-06 1.35e-06 1.3e-06 1.7e-06 1.45e-06 1.7e-06 1.75e-06 1.7e-06 2e-06 1.75e-06 2e-06 1.9e-06 1.45e-06 1.85e-06 1.7e-06 1.6e-06 1.55e-06 1.4e-06 1.75e-06 2.1e-06 1.8e-06 1.6e-06 1.95e-06 1.55e-06 1.65e-06 1.9e-06 1.7e-06 1.45e-06 1.75e-06 2.2e-06 1.7e-06 1.45e-06 1.45e-06 1.85e-06 1.5e-06 1.75e-06 1.6e-06 1.75e-06 1.25e-06 1.5e-06
50 1.2e-06 1.85e-06 1.8e-06 2.55e-06 1.85e-06 1.2e-06 8e-07 1.65e-06 9.5e-07 1.75e-06 1.55e-06 1.2e-06 1.55e-06 1.05e-06 1.55e-06 1.15e-06 6e-07 1.85e-06 1.5e-06 1.3e-06 1.25e-06 1.45e-06 1.45e-06 1.3e-06 5.5e-07 1.8e-06 7e-07 2e-06 2.9e-06 1.5e-06 1.3e-06 2.05e-06 2.3e-06 2.65e-06 1.8e-06 1.65e-06 1e-06 7e-07 9.5e-07 2.75e-06 2.1e-06 7.5e-07 1.2e-06 1.45e-06 8e-07 7.5e-07 2.25e-06 1.5e-06 1.15e-06 1.7e-06 7e-07 1e-06 9.5e-07 1.4e-06 1.45e-06 1.15e-06 1.05e-06 1.55e-06 1.55e-06 1.3e-06
51 1.1e-06 1.35e-06 1.85e-06 2.25e-06 1.65e-06 1.4e-06 1.2e-06 1.5e-06 1.1e-06 1.5e-06 1.7e-06 1.2e-06 1.7e-06 1.25e-06 8e-07 9e-07 1.1e-06 1.75e-06 1.75e-06 9.5e-07 1.25e-06 1.4e-06 1.2e-06 1e-06 9.5e-07 1.3e-06 1e-06 1.7e-06 2.65e-06 1.4e-06 1.5e-06 1.95e-06 1.9e-06 2.4e-06 1.35e-06 1.4e-06 9e-07 8e-07 1e-06 2.5e-06 2e-06 9e-07 1.35e-06 1.4e-06 1.1e-06 1e-06 1.9e-06 1.55e-06 1.4e-06 1.45e-06 1e-06 1.6e-06 9e-07 1.05e-06 1.15e-06 1e-06 9.5e-07 1.15e-06 1.2e-06 8.5e-07
52 1.15e-06 1.35e-06 1.9e-06 2.15e-06 1.5e-06 1.35e-06 1.15e-06 1.4e-06 1.05e-06 1.4e-06 1.75e-06 1.15e-06 1.75e-06 1.2e-06 9e-07 9e-07 1.05e-06 1.65e-06 1.7e-06 9.5e-07 1.2e-06 1.35e-06 1.05e-06 9.5e-07 8.5e-07 1.3e-06 1.05e-06 1.6e-06 2.65e-06 1.25e-06 1.55e-06 1.9e-06 1.9e-06 2.4e-06 1.35e-06 1.3e-06 9e-07 8e-07 9.5e-07 2.45e-06 1.95e-06 7.5e-07 1.2e-06 1.4e-06 1e-06 1.05e-06 1.8e-06 1.6e-06 1.3e-06 1.45e-06 9.5e-07 9e-07 1.4e-06 1.1e-06 1.25e-06 1.05e-06 9.5e-07 1.15e-06 1.15e-06 8.5e-07
53 1.5e-06 1.45e-06 2.2e-06 2.3e-06 1.9e-06 1.8e-06 1.3e-06 1.6e-06 1.2e-06 1.7e-06 2.1e-06 1.55e-06 2.1e-06 1.25e-06 6.5e-07 1.1e-06 1.55e-06 1.8e-06 2.1e-06 1.05e-06 1.75e-06 1.7e-06 1.45e-06 9.5e-07 1.5e-06 1e-06 1.15e-06 1.55e-06 2.6e-06 1.45e-06 1.6e-06 2.15e-06 1.9e-06 2.4e-06 1.05e-06 1.55e-06 1.1e-06 1.15e-06 8.5e-07 2.35e-06 2.15e-06 1.1e-06 1.5e-06 1.65e-06 1.55e-06 9e-07 2.15e-06 1.8e-06 1.8e-06 1.85e-06 1.4e-06 1.05e-06 1.1e-06 1.3e-06 1.3e-06 1.1e-06 1.15e-06 9.5e-07 1.3e-06 8e-07
54 1.25e-06 1.1e-06 2.05e-06 1.95e-06 1.45e-06 1.55e-06 1.7e-06 1.5e-06 1.45e-06 1.3e-06 1.8e-06 1.3e-06 1.8e-06 1.55e-06 8.5e-07 1.05e-06 1.65e-06 1.75e-06 1.8e-06 1.1e-06 1.55e-06 1.4e-06 1.3e-06 1.15e-06 1.35e-06 1.45e-06 1.55e-06 1.75e-06 2.4e-06 1.45e-06 1.55e-06 1.95e-06 1.6e-06 2.1e-06 1.5e-06 1.2e-06 1.2e-06 1.2e-06 1.3e-06 2.35e-06 1.8e-06 1.4e-06 1.6e-06 1.5e-06 1.5e-06 1.4e-06 1.35e-06 1.75e-06 1.55e-06 1.5e-06 1.45e-06 1.15e-06 1.25e-06 1.3e-06 1.7e-06 1.3e-06 1.25e-06 1.25e-06 1.1e-06 9.5e-07
55 1.4e-06 1.5e-06 2.15e-06 2.5e-06 1.85e-06 1.65e-06 1.35e-06 1.65e-06 1.25e-06 1.75e-06 2e-06 1.45e-06 2e-06 1.25e-06 8.5e-07 1.05e-06 1.05e-06 1.9e-06 2e-06 9.5e-07 1.4e-06 1.5e-06 1.45e-06 1.05e-06 1.2e-06 1.35e-06 1.2e-06 1.85e-06 2.85e-06 1.55e-06 1.6e-06 2.05e-06 2.15e-06 2.65e-06 1.4e-06 1.55e-06 1.05e-06 1e-06 1.05e-06 2.75e-06 2.25e-06 1.05e-06 1.35e-06 1.35e-06 1.2e-06 1.05e-06 2.15e-06 1.85e-06 1.65e-06 1.75e-06 1.15e-06 1e-06 1.05e-06 1.1e-06 1.3e-06 1.7e-06 1.1e-06 1.2e-06 1.35e-06 9e-07
56 1.25e-06 1.45e-06 2e-06 2.35e-06 1.75e-06 1.45e-06 1.2e-06 1.6e-06 1.1e-06 1.55e-06 1.8e-06 1.25e-06 1.8e-06 1.35e-06 9e-07 9.5e-07 1.1e-06 1.85e-06 1.75e-06 1.05e-06 1.4e-06 1.5e-06 1.25e-06 1.1e-06 9.5e-07 1.4e-06 1.15e-06 1.75e-06 2.75e-06 1.45e-06 1.55e-06 2.05e-06 2e-06 2.5e-06 1.45e-06 1.5e-06 9.5e-07 9.5e-07 1.1e-06 2.6e-06 2.1e-06 9.5e-07 1.45e-06 1.5e-06 1.15e-06 1.1e-06 2e-06 1.7e-06 1.45e-06 1.6e-06 1.05e-06 9.5e-07 9.5e-07 1.15e-06 1.25e-06 1.1e-06 1.8e-06 1.25e-06 1.3e-06 9.5e-07
57 1.55e-06 1.4e-06 2.25e-06 2.2e-06 2e-06 1.85e-06 1.55e-06 1.75e-06 1.25e-06 1.75e-06 2.15e-06 1.6e-06 2.15e-06 1.5e-06 7e-07 1.05e-06 1.7e-06 1.95e-06 2.15e-06 9.5e-07 1.5e-06 1.55e-06 1.55e-06 1.1e-06 1.5e-06 1.05e-06 1.4e-06 1.45e-06 2.55e-06 1.55e-06 1.8e-06 2e-06 1.85e-06 2.5e-06 1e-06 1.45e-06 1.2e-06 1.15e-06 9.5e-07 2.25e-06 2.3e-06 1.35e-06 1.5e-06 1.7e-06 1.5e-06 1.2e-06 2.1e-06 1.85e-06 1.95e-06 1.75e-06 1.55e-06 1.15e-06 1.15e-06 9.5e-07 1.25e-06 1.2e-06 1.25e-06 1.4e-06 1.2e-06 7.5e-07
58 1.15e-06 1.25e-06 2.05e-06 2e-06 1.5e-06 1.55e-06 1.7e-06 1.45e-06 1.45e-06 1.35e-06 1.95e-06 1.2e-06 1.95e-06 1.65e-06 9e-07 1.1e-06 1.7e-06 1.7e-06 1.95e-06 1.1e-06 1.5e-06 1.35e-06 1.15e-06 1.25e-06 1.4e-06 1.4e-06 1.55e-06 1.6e-06 2.3e-06 1.45e-06 1.7e-06 1.9e-06 1.45e-06 2.1e-06 1.45e-06 1.25e-06 1.25e-06 1.15e-06 1.2e-06 2.15e-06 1.9e-06 1.35e-06 1.65e-06 1.3e-06 1.5e-06 1.45e-06 1.6e-06 1.65e-06 1.7e-06 1.25e-06 1.55e-06 1.2e-06 1.15e-06 1.3e-06 1.1e-06 1.35e-06 1.3e-06 1.2e-06 1.6e-06 9e-07
59 1.3e-06 1.15e-06 2.1e-06 2.15e-06 1.75e-06 1.6e-06 1.4e-06 1.5e-06 1.1e-06 1.55e-06 2e-06 1.35e-06 2e-06 1.25e-06 3.5e-07 7.5e-07 1.45e-06 1.75e-06 2e-06 6.5e-07 1.25e-06 1.3e-06 1.3e-06 8e-07 1.25e-06 9e-07 1.25e-06 1.5e-06 2.6e-06 1.35e-06 1.6e-06 1.85e-06 1.8e-06 2.3e-06 1e-06 1.15e-06 9e-07 8.5e-07 7.5e-07 2.4e-06 2.15e-06 1.05e-06 1.3e-06 1.45e-06 1.25e-06 1e-06 1.85e-06 1.8e-06 1.75e-06 1.5e-06 1.3e-06 8.5e-07 8.5e-07 8e-07 9.5e-07 9e-07 9.5e-07 7.5e-07 9e-07 7e-07
