 slim_762348156 slim_762348176 slim_762348182 slim_762348173 slim_762348166 slim_762348165 slim_762348140 slim_762348145 slim_762348183 slim_762348187 slim_762348128 slim_762348126 slim_762348155 slim_762348162 slim_762348181 slim_762348174 slim_762348125 slim_762348170 slim_762348178 slim_762348158 slim_762348147 slim_762348163 slim_762348179 slim_762348188 slim_762348131 slim_762348127 slim_762348134 slim_762348160 slim_762348171 slim_762348189 slim_762348136 slim_762348149 slim_762348124 slim_762348137 slim_762348184 slim_762348177 slim_762348157 slim_762348152 slim_762348180 slim_762348141 slim_762348185 slim_762348129 slim_762348175 slim_762348142 slim_762348146 slim_762348172 slim_762348148 slim_762348130 slim_762348167 slim_762348133 slim_762348168 slim_762348151 slim_762348144 slim_762348143 slim_762348138 slim_762348132 slim_762348154 slim_762348164 slim_762348161 slim_762348139 slim_762348135 slim_762348186 slim_762348150 slim_762348159 slim_762348169 slim_762348153
28 1.4e-06 2.4e-06 1.7e-06 1.45e-06 1.5e-06 1.3e-06 1.2e-06 1.5e-06 1.7e-06 1.65e-06 1.4e-06 1.45e-06 1.05e-06 1.3e-06 1.8e-06 1.25e-06 1.1e-06 1.5e-06 1.6e-06 2e-06 1.2e-06 1.35e-06 2.05e-06 1.55e-06 1.5e-06 1.75e-06 1.75e-06 1.75e-06 1.7e-06 1.45e-06 1.15e-06 1e-06 1.15e-06 9e-07 1.7e-06 1.55e-06 1.35e-06 1.2e-06 1.55e-06 2.1e-06 1.55e-06 1.25e-06 1.95e-06 1.2e-06 1.55e-06 8.5e-07 1.4e-06 1.6e-06 1.5e-06 1.45e-06 1.4e-06 1.65e-06 1.5e-06 1.25e-06 1.1e-06 1.1e-06 1.55e-06 1.45e-06 1.3e-06 1.9e-06 1.3e-06 1.5e-06 1.05e-06 1.45e-06 1.4e-06 1.35e-06
29 1.65e-06 2.45e-06 9e-07 1.25e-06 1.75e-06 1.55e-06 1.25e-06 1.25e-06 9e-07 1.25e-06 1.65e-06 1.1e-06 1.65e-06 1.05e-06 1.5e-06 1.3e-06 1.6e-06 1.45e-06 2.1e-06 2.3e-06 1.9e-06 1.6e-06 2.3e-06 1.05e-06 1.15e-06 1.5e-06 1.5e-06 1.3e-06 1.45e-06 1.5e-06 1.05e-06 1.8e-06 1.5e-06 1.3e-06 1.2e-06 2.05e-06 1.6e-06 1.25e-06 1.75e-06 1.9e-06 2.05e-06 1.5e-06 1.3e-06 1.25e-06 1.5e-06 1.75e-06 2e-06 9.5e-07 2.2e-06 2e-06 1.5e-06 9.5e-07 1e-06 1e-06 1.25e-06 1.35e-06 1.5e-06 9.5e-07 1.05e-06 1.3e-06 2e-06 1.75e-06 1.85e-06 1.7e-06 1.35e-06 1.6e-06
30 1.3e-06 2.5e-06 1.45e-06 1.2e-06 1.4e-06 1.2e-06 1.3e-06 1.3e-06 1.45e-06 1.4e-06 1.85e-06 9e-07 1.1e-06 7.5e-07 1.7e-06 1.55e-06 1e-06 1.4e-06 1.7e-06 2.15e-06 1.35e-06 1.35e-06 2.1e-06 1.3e-06 1e-06 1.7e-06 1.7e-06 1.6e-06 1.15e-06 1.05e-06 1.2e-06 1.45e-06 1.45e-06 7.5e-07 1.45e-06 1.65e-06 1.25e-06 1.5e-06 1.45e-06 2e-06 1.65e-06 1.15e-06 1.7e-06 1.5e-06 1.45e-06 1.5e-06 1.9e-06 1.2e-06 1.55e-06 1.7e-06 1.8e-06 1.55e-06 1.25e-06 1.05e-06 9.5e-07 1.05e-06 1.6e-06 1.2e-06 1.3e-06 1.7e-06 1.35e-06 1.75e-06 1.5e-06 1.35e-06 1.3e-06 1.25e-06
31 1.25e-06 2.4e-06 2.05e-06 1.55e-06 1.35e-06 1.15e-06 1.35e-06 1.6e-06 2.05e-06 1.6e-06 1.25e-06 1.6e-06 9e-07 1.4e-06 1.65e-06 1.4e-06 1.1e-06 1.45e-06 1.4e-06 2e-06 9.5e-07 1.35e-06 1.85e-06 1.8e-06 1.55e-06 1.95e-06 1.95e-06 1.85e-06 1e-06 1.8e-06 1.45e-06 1.5e-06 1.15e-06 1.2e-06 1.9e-06 1.35e-06 1.2e-06 1.35e-06 1.6e-06 2.15e-06 1.35e-06 1.1e-06 2.2e-06 1.35e-06 1.5e-06 7.5e-07 1.35e-06 1.9e-06 1.1e-06 1.4e-06 1.4e-06 1.9e-06 1.75e-06 1.5e-06 1.25e-06 1.1e-06 1.65e-06 1.7e-06 1.45e-06 2.15e-06 9e-07 1.25e-06 8e-07 1.3e-06 1.4e-06 1.2e-06
32 1.25e-06 2.25e-06 2.05e-06 7.5e-07 1.45e-06 1.25e-06 1.55e-06 9.5e-07 2.05e-06 1.6e-06 1.35e-06 1.05e-06 1.4e-06 1.25e-06 1.55e-06 1.35e-06 1.75e-06 1.9e-06 1.75e-06 1.8e-06 1.55e-06 1.1e-06 2.25e-06 1.45e-06 1.15e-06 1.85e-06 1.85e-06 1.25e-06 1.15e-06 1.5e-06 1.45e-06 1.15e-06 1.3e-06 1.7e-06 1.45e-06 1.7e-06 1.2e-06 1.3e-06 1.4e-06 1.75e-06 1.7e-06 1.2e-06 2.2e-06 1.3e-06 1.95e-06 9e-07 1.2e-06 1.6e-06 2e-06 1.5e-06 1.15e-06 1.75e-06 1.4e-06 1.1e-06 1.2e-06 1.05e-06 1.55e-06 1.35e-06 1.35e-06 2.2e-06 1.8e-06 1.7e-06 1.2e-06 1.35e-06 1.85e-06 1.25e-06
33 1.35e-06 2.6e-06 1.45e-06 1.75e-06 1.45e-06 1.25e-06 1e-06 1.8e-06 1.45e-06 1.65e-06 1.8e-06 1.55e-06 7.5e-07 1.2e-06 1.95e-06 1.5e-06 5.5e-07 1.2e-06 1.55e-06 2.3e-06 9e-07 1.4e-06 1.9e-06 1.55e-06 1.55e-06 1.75e-06 1.75e-06 2e-06 9e-07 1.3e-06 7.5e-07 1.2e-06 1.7e-06 3e-07 1.75e-06 1.5e-06 1.3e-06 1.45e-06 1.55e-06 2.3e-06 1.5e-06 1.2e-06 1.75e-06 1.45e-06 1.25e-06 1.2e-06 1.95e-06 1.5e-06 1.1e-06 1.5e-06 1.9e-06 1.6e-06 1.5e-06 1.35e-06 9e-07 1.05e-06 1.55e-06 1.45e-06 1.3e-06 1.7e-06 9e-07 1.45e-06 1.25e-06 1.4e-06 1.05e-06 1.3e-06
34 1.65e-06 2.45e-06 1.15e-06 1.15e-06 1.85e-06 1.65e-06 1.5e-06 1.25e-06 1.15e-06 1.45e-06 1.65e-06 1.3e-06 1.75e-06 1.4e-06 1.5e-06 1.55e-06 1.9e-06 1.55e-06 2.2e-06 2.35e-06 2e-06 1.6e-06 2.35e-06 1.3e-06 1.35e-06 1.75e-06 1.75e-06 1.3e-06 1.7e-06 1.2e-06 1.45e-06 1.9e-06 1.45e-06 1.75e-06 2.2e-06 2.15e-06 1.6e-06 1.5e-06 1.8e-06 1.9e-06 2.15e-06 1.6e-06 1.45e-06 1.5e-06 1.6e-06 1.8e-06 2.05e-06 1.15e-06 2.35e-06 2.05e-06 1.55e-06 1.2e-06 1.25e-06 1.25e-06 1.5e-06 1.45e-06 1.4e-06 1.2e-06 1.3e-06 1.45e-06 2.15e-06 1.75e-06 1.95e-06 1.75e-06 1.65e-06 1.65e-06
35 1.5e-06 2.1e-06 2.3e-06 1.8e-06 1.65e-06 1.4e-06 1.75e-06 1.85e-06 2.3e-06 1.75e-06 1.85e-06 1.8e-06 1.2e-06 1.65e-06 1.95e-06 1.95e-06 1.35e-06 1.75e-06 1.2e-06 1.25e-06 1.3e-06 1.65e-06 2.1e-06 2.05e-06 1.8e-06 1.7e-06 1.7e-06 2.1e-06 1.55e-06 2.05e-06 1.65e-06 1.35e-06 1.7e-06 1.5e-06 2.15e-06 2.2e-06 1.5e-06 1.9e-06 1.45e-06 2.35e-06 1.1e-06 1.4e-06 2.45e-06 1.9e-06 1.8e-06 1.45e-06 1.4e-06 2.15e-06 1.4e-06 1.25e-06 1.95e-06 2.15e-06 2e-06 1.75e-06 1.55e-06 1.4e-06 1.9e-06 1.95e-06 1.8e-06 2.4e-06 1.2e-06 1.7e-06 1.4e-06 1.6e-06 1.7e-06 1.45e-06
36 1.05e-06 2.45e-06 2.05e-06 1.05e-06 1.25e-06 1.05e-06 1.5e-06 1.25e-06 2.05e-06 1.45e-06 1.7e-06 1.2e-06 9.5e-07 1.25e-06 1.55e-06 1.75e-06 1.2e-06 1.55e-06 1.55e-06 2.1e-06 1.1e-06 1.15e-06 1.95e-06 1.6e-06 1.15e-06 2e-06 2e-06 1.5e-06 1.35e-06 1.6e-06 1.25e-06 1.2e-06 1.2e-06 1.3e-06 1.6e-06 1.5e-06 1.9e-06 1.7e-06 1.4e-06 1.95e-06 1.5e-06 1e-06 2.2e-06 1.7e-06 1.6e-06 1.25e-06 1.75e-06 1.7e-06 1.3e-06 1.55e-06 1.65e-06 1.85e-06 1.55e-06 1.35e-06 1.15e-06 1e-06 1.55e-06 1.5e-06 1.5e-06 2.2e-06 1.1e-06 1.5e-06 1.25e-06 1.15e-06 1.5e-06 1.05e-06
37 1.75e-06 2.35e-06 1.15e-06 1.6e-06 1.85e-06 1.65e-06 1.2e-06 1.55e-06 1.15e-06 1.45e-06 1.2e-06 1.6e-06 1.6e-06 1.45e-06 1.6e-06 1.05e-06 1.65e-06 1.5e-06 1.95e-06 2.15e-06 1.75e-06 1.7e-06 2.2e-06 1.35e-06 1.65e-06 1.55e-06 1.55e-06 1.55e-06 1.2e-06 1.25e-06 1.5e-06 1.35e-06 1.3e-06 1.45e-06 1.5e-06 1.9e-06 1.7e-06 2e-06 1.9e-06 2.05e-06 1.9e-06 1.6e-06 1.55e-06 1e-06 1.55e-06 1.2e-06 1.55e-06 1.4e-06 2.05e-06 1.8e-06 1.2e-06 1.1e-06 1.3e-06 1.25e-06 1.45e-06 1.45e-06 1.55e-06 1.25e-06 1.1e-06 1.5e-06 1.85e-06 1.5e-06 1.4e-06 1.8e-06 1.4e-06 1.7e-06
38 1.45e-06 2.1e-06 2.25e-06 1.1e-06 1.55e-06 1.35e-06 1.7e-06 1.25e-06 2.25e-06 1.85e-06 2e-06 1.25e-06 1.25e-06 1.5e-06 1.8e-06 1.95e-06 1.6e-06 1.95e-06 1.45e-06 1.3e-06 1.45e-06 1.2e-06 2.25e-06 1.7e-06 1.45e-06 1.7e-06 1.7e-06 1.5e-06 1.55e-06 1.75e-06 1.45e-06 1.6e-06 1.4e-06 1.55e-06 1.8e-06 1.45e-06 1.4e-06 1.9e-06 1.9e-06 1.95e-06 1.45e-06 1.25e-06 2.4e-06 1.9e-06 2e-06 1.45e-06 1.45e-06 1.8e-06 1.9e-06 1.3e-06 1.75e-06 1.95e-06 1.65e-06 1.4e-06 1.3e-06 1.1e-06 1.55e-06 1.6e-06 1.65e-06 2.4e-06 1.7e-06 1.9e-06 1.65e-06 1.45e-06 1.9e-06 1.35e-06
39 2e-06 1.95e-06 2.15e-06 1.5e-06 2.1e-06 1.85e-06 2.05e-06 1.45e-06 2.15e-06 2e-06 2.1e-06 1.65e-06 2e-06 1.9e-06 1.95e-06 2.1e-06 2.35e-06 2.25e-06 2.4e-06 2.45e-06 2.2e-06 1.8e-06 1.95e-06 1.85e-06 1.85e-06 2.25e-06 2.25e-06 1.7e-06 2.1e-06 1.9e-06 2e-06 2.15e-06 1.75e-06 2.3e-06 1.9e-06 2.35e-06 1.95e-06 2.05e-06 1.95e-06 2.6e-06 2.35e-06 1.85e-06 2.1e-06 2.05e-06 2.3e-06 2e-06 2.2e-06 1.95e-06 2.65e-06 2.2e-06 1.9e-06 1.9e-06 1.8e-06 1.8e-06 1.85e-06 1.7e-06 1.85e-06 1.7e-06 1.85e-06 2.1e-06 2.45e-06 2.2e-06 2.2e-06 2.05e-06 2.25e-06 1.95e-06
40 1.5e-06 2.1e-06 2.3e-06 1.8e-06 1.65e-06 1.4e-06 1.75e-06 1.85e-06 2.3e-06 1.75e-06 1.85e-06 1.8e-06 1.2e-06 1.65e-06 1.95e-06 1.95e-06 1.35e-06 1.75e-06 1.2e-06 1.25e-06 1.3e-06 1.65e-06 2.1e-06 2.05e-06 1.8e-06 1.7e-06 1.7e-06 2.1e-06 1.55e-06 2.05e-06 1.65e-06 1.35e-06 1.7e-06 1.5e-06 2.15e-06 1.1e-06 1.5e-06 1.9e-06 1.45e-06 2.35e-06 2.2e-06 1.4e-06 2.45e-06 1.9e-06 1.8e-06 1.45e-06 1.4e-06 2.15e-06 1.4e-06 1.25e-06 1.95e-06 2.15e-06 2e-06 1.75e-06 1.55e-06 1.4e-06 1.9e-06 1.95e-06 1.8e-06 2.4e-06 1.2e-06 1.7e-06 1.4e-06 1.6e-06 1.7e-06 1.45e-06
41 1.05e-06 2.35e-06 1.95e-06 1e-06 1.15e-06 9.5e-07 1.4e-06 1.15e-06 1.95e-06 1.35e-06 1.6e-06 1.05e-06 8.5e-07 1.1e-06 1.4e-06 1.65e-06 1.1e-06 1.45e-06 1.45e-06 2e-06 1e-06 1.05e-06 1.85e-06 1.5e-06 1.05e-06 1.9e-06 1.9e-06 1.4e-06 1.25e-06 1.5e-06 1.15e-06 1.1e-06 1.2e-06 1.2e-06 1.6e-06 1.4e-06 1e-06 1.6e-06 1.25e-06 1.85e-06 1.4e-06 1.7e-06 2.1e-06 1.6e-06 1.5e-06 1.15e-06 1.65e-06 1.55e-06 1.2e-06 1.45e-06 1.55e-06 1.75e-06 1.45e-06 1.2e-06 1.05e-06 8.5e-07 1.45e-06 1.4e-06 1.35e-06 2.1e-06 1e-06 1.4e-06 1.15e-06 1.05e-06 1.4e-06 9.5e-07
42 2.25e-06 2.3e-06 7.5e-07 2.15e-06 2.35e-06 2.15e-06 1.5e-06 1.95e-06 7.5e-07 1.65e-06 1.7e-06 1.95e-06 2.1e-06 1.65e-06 1.75e-06 1.6e-06 2e-06 1.4e-06 2.5e-06 2.8e-06 2.3e-06 2.3e-06 2.05e-06 1.55e-06 1.95e-06 1.8e-06 1.8e-06 1.9e-06 1.95e-06 1.3e-06 1.7e-06 2.2e-06 2.2e-06 1.75e-06 1.45e-06 2.45e-06 2.2e-06 1.55e-06 2.4e-06 2.1e-06 2.45e-06 2.1e-06 1.3e-06 1.55e-06 1.45e-06 2.2e-06 2.5e-06 1.2e-06 2.5e-06 2.45e-06 1.9e-06 1.1e-06 1.5e-06 1.75e-06 1.9e-06 1.95e-06 1.7e-06 1.45e-06 1.35e-06 6.5e-07 2.3e-06 1.75e-06 2.25e-06 2.3e-06 1.55e-06 2.2e-06
43 1.75e-06 2.35e-06 1.15e-06 1.6e-06 1.85e-06 1.65e-06 1.2e-06 1.55e-06 1.15e-06 1.45e-06 1.2e-06 1.6e-06 1.6e-06 1.45e-06 1.6e-06 1.05e-06 1.65e-06 1.5e-06 1.95e-06 2.15e-06 1.75e-06 1.7e-06 2.2e-06 1.35e-06 1.65e-06 1.55e-06 1.55e-06 1.55e-06 1.2e-06 1.25e-06 1.5e-06 1.35e-06 1.3e-06 1.45e-06 1.5e-06 1.9e-06 1.7e-06 1e-06 1.9e-06 2.05e-06 1.9e-06 1.6e-06 1.55e-06 2e-06 1.55e-06 1.2e-06 1.55e-06 1.4e-06 2.05e-06 1.8e-06 1.2e-06 1.1e-06 1.3e-06 1.25e-06 1.45e-06 1.45e-06 1.55e-06 1.25e-06 1.1e-06 1.5e-06 1.85e-06 1.5e-06 1.4e-06 1.8e-06 1.4e-06 1.7e-06
44 1.65e-06 2.6e-06 1.15e-06 2e-06 1.75e-06 1.55e-06 1.3e-06 1.9e-06 1.15e-06 1.45e-06 1.55e-06 1.85e-06 1.25e-06 1.55e-06 1.6e-06 1.6e-06 1.25e-06 1.1e-06 1.85e-06 2.55e-06 1.4e-06 1.85e-06 1.95e-06 1.65e-06 1.75e-06 1.85e-06 1.85e-06 1.9e-06 1.55e-06 1.5e-06 1.45e-06 1.5e-06 1.95e-06 1.25e-06 1.6e-06 1.8e-06 1.6e-06 1.55e-06 2e-06 2.3e-06 1.8e-06 1.5e-06 1.45e-06 1.55e-06 2.2e-06 1.65e-06 2.2e-06 1.45e-06 1.45e-06 1.95e-06 1.8e-06 1.35e-06 1.6e-06 1.65e-06 1.55e-06 1.5e-06 1.5e-06 1.55e-06 1.4e-06 1.4e-06 1.25e-06 1.3e-06 1.55e-06 1.7e-06 1.2e-06 1.6e-06
45 1.3e-06 2.3e-06 2.05e-06 1.35e-06 1.4e-06 1.2e-06 1.2e-06 1.4e-06 2.05e-06 1.8e-06 1.15e-06 1.55e-06 9.5e-07 1.5e-06 1.7e-06 1.25e-06 1.25e-06 1.6e-06 1.5e-06 1.9e-06 1e-06 1.15e-06 1.95e-06 1.7e-06 1.65e-06 1.9e-06 1.9e-06 1.65e-06 8.5e-07 1.75e-06 1.5e-06 7.5e-07 9e-07 1.2e-06 1.8e-06 1.45e-06 1.25e-06 1.2e-06 1.45e-06 2e-06 1.45e-06 1.15e-06 2.2e-06 1.2e-06 1.65e-06 9e-07 1.15e-06 1.85e-06 1.4e-06 1.25e-06 1.15e-06 1.8e-06 1.65e-06 1.4e-06 1.15e-06 1e-06 1.45e-06 1.6e-06 1.35e-06 2.15e-06 1.2e-06 1.25e-06 8e-07 1.35e-06 1.55e-06 1.25e-06
46 1.8e-06 1.95e-06 2.35e-06 1.55e-06 1.9e-06 1.7e-06 1.85e-06 1.6e-06 2.35e-06 2.05e-06 1.55e-06 1.7e-06 1.7e-06 1.7e-06 2e-06 1.6e-06 2e-06 2.15e-06 1.4e-06 9e-07 1.8e-06 1.65e-06 2.45e-06 1.95e-06 1.85e-06 1.55e-06 1.55e-06 1.9e-06 1.4e-06 2e-06 1.9e-06 1.35e-06 1.2e-06 1.95e-06 2.05e-06 1.4e-06 1.75e-06 1.55e-06 1.45e-06 2.2e-06 1.4e-06 1.65e-06 2.5e-06 1.55e-06 2.2e-06 1.15e-06 1.7e-06 2.1e-06 2.2e-06 1.25e-06 1.5e-06 2.1e-06 1.9e-06 1.55e-06 1.65e-06 1.5e-06 1.95e-06 1.85e-06 1.7e-06 2.45e-06 2e-06 1.95e-06 1.4e-06 1.85e-06 2.1e-06 1.75e-06
47 1.75e-06 2.5e-06 9e-07 1.3e-06 1.85e-06 1.65e-06 1.4e-06 1.3e-06 9e-07 1.4e-06 1.65e-06 1.15e-06 1.75e-06 1.1e-06 1.45e-06 1.45e-06 1.75e-06 1.4e-06 2.2e-06 2.4e-06 2e-06 1.65e-06 2.35e-06 1.2e-06 1.2e-06 1.65e-06 1.65e-06 1.35e-06 1.6e-06 9.5e-07 1.2e-06 1.9e-06 1.6e-06 1.5e-06 1.15e-06 2.15e-06 1.7e-06 1.4e-06 1.8e-06 1.95e-06 2.15e-06 1.55e-06 1.2e-06 1.4e-06 1.45e-06 1.85e-06 2.1e-06 1.7e-06 2.3e-06 2.1e-06 1.6e-06 1.1e-06 1.15e-06 1.1e-06 1.4e-06 1.4e-06 1.45e-06 1.1e-06 1.15e-06 1.2e-06 2.1e-06 1.75e-06 1.95e-06 1.75e-06 1.5e-06 1.65e-06
48 1.3e-06 2.9e-06 2.35e-06 2.15e-06 1.25e-06 1.2e-06 1.6e-06 2.2e-06 2.35e-06 1.65e-06 1.9e-06 2.05e-06 7.5e-07 1.7e-06 1.95e-06 2.1e-06 8e-07 1.4e-06 1.5e-06 2.6e-06 8e-07 1.7e-06 1.85e-06 2.25e-06 1.85e-06 2.4e-06 2.4e-06 2.4e-06 1.5e-06 2.2e-06 1.55e-06 1.1e-06 2e-06 1.1e-06 2.35e-06 1.4e-06 1.3e-06 2.05e-06 1.9e-06 2.65e-06 1.4e-06 1.2e-06 2.5e-06 2.05e-06 1.45e-06 1.4e-06 2.2e-06 2.3e-06 7e-07 1.65e-06 2.2e-06 2.3e-06 2.2e-06 2.05e-06 1.5e-06 1.35e-06 1.95e-06 2.15e-06 1.9e-06 2.45e-06 4e-07 1.3e-06 1.1e-06 1.4e-06 1.35e-06 1.25e-06
49 1.6e-06 2e-06 2.3e-06 1.6e-06 1.6e-06 1.5e-06 1.65e-06 1.65e-06 2.3e-06 2.05e-06 1.8e-06 1.75e-06 1.25e-06 1.75e-06 2e-06 1.85e-06 1.55e-06 1.9e-06 1.3e-06 1.15e-06 1.35e-06 1.45e-06 2.2e-06 1.95e-06 1.9e-06 1.65e-06 1.65e-06 1.9e-06 1.45e-06 2e-06 1.7e-06 1.4e-06 1.5e-06 1.5e-06 2.05e-06 1.25e-06 1.55e-06 1.8e-06 1.3e-06 2.2e-06 1.25e-06 1.45e-06 2.45e-06 1.8e-06 1.95e-06 1.25e-06 1.25e-06 2.1e-06 1.65e-06 2e-06 1.75e-06 2.05e-06 1.9e-06 1.65e-06 1.45e-06 1.3e-06 1.7e-06 1.85e-06 1.7e-06 2.4e-06 1.5e-06 1.7e-06 1.4e-06 1.65e-06 1.85e-06 1.55e-06
50 1.7e-06 2.3e-06 1.55e-06 1.35e-06 1.75e-06 1.6e-06 1.4e-06 1.25e-06 1.55e-06 1.6e-06 1.25e-06 1.55e-06 1.6e-06 1.7e-06 1.55e-06 1.25e-06 1.95e-06 1.75e-06 2e-06 2.1e-06 1.75e-06 1.5e-06 2.25e-06 1.4e-06 1.7e-06 1.75e-06 1.75e-06 1.2e-06 1.4e-06 1.5e-06 1.8e-06 1.4e-06 1.15e-06 1.9e-06 1.55e-06 1.95e-06 1.65e-06 1.2e-06 1.75e-06 1.9e-06 1.95e-06 1.55e-06 1.9e-06 1.2e-06 1.8e-06 1.15e-06 1.5e-06 1.6e-06 2.2e-06 1.75e-06 1.9e-06 1.2e-06 1.35e-06 1.35e-06 1.5e-06 1.4e-06 1.4e-06 1.35e-06 1.3e-06 1.85e-06 2e-06 1.55e-06 1.45e-06 1.75e-06 1.7e-06 1.65e-06
51 1.9e-06 2.3e-06 5e-07 1.65e-06 1.95e-06 1.8e-06 1.05e-06 1.45e-06 5e-07 1.2e-06 1.4e-06 1.65e-06 1.7e-06 1.65e-06 1.4e-06 1.15e-06 1.8e-06 1.3e-06 2.2e-06 2.4e-06 1.95e-06 1.8e-06 2.15e-06 1e-06 1.75e-06 1.35e-06 1.35e-06 1.15e-06 1.65e-06 9.5e-07 1.55e-06 1.9e-06 1.75e-06 1.6e-06 1.2e-06 2.15e-06 1.85e-06 1.1e-06 1.95e-06 1.9e-06 2.15e-06 1.75e-06 1.1e-06 1.1e-06 1.35e-06 1.8e-06 2.1e-06 1.1e-06 2.3e-06 2.05e-06 1.2e-06 7e-07 9.5e-07 1.25e-06 1.55e-06 1.6e-06 1.15e-06 9.5e-07 9.5e-07 1.05e-06 2.1e-06 1.45e-06 1.95e-06 1.95e-06 1.2e-06 1.85e-06
52 1.6e-06 2.35e-06 1.1e-06 1.15e-06 1.6e-06 1.5e-06 1.3e-06 1.05e-06 1.1e-06 1.25e-06 1.6e-06 1.15e-06 1.6e-06 1.25e-06 1.45e-06 1.35e-06 1.7e-06 1.55e-06 2.05e-06 2.2e-06 1.85e-06 1.5e-06 2.25e-06 1e-06 1.25e-06 1.55e-06 1.55e-06 1.15e-06 1.5e-06 1e-06 1.25e-06 1.75e-06 1.4e-06 1.5e-06 1.25e-06 2e-06 1.55e-06 1.3e-06 1.65e-06 1.8e-06 2e-06 1.45e-06 1.5e-06 1.3e-06 1.6e-06 1.65e-06 1.9e-06 1.15e-06 2.2e-06 1.9e-06 1.35e-06 9.5e-07 1.9e-06 1.05e-06 1.25e-06 1.3e-06 1.4e-06 1e-06 1.1e-06 1.5e-06 2e-06 1.7e-06 1.8e-06 1.65e-06 1.45e-06 1.55e-06
53 1.4e-06 2.3e-06 1.35e-06 8.5e-07 1.5e-06 1.3e-06 1.35e-06 1e-06 1.35e-06 1.25e-06 1.55e-06 8.5e-07 1.45e-06 9.5e-07 1.4e-06 1.3e-06 1.55e-06 1.6e-06 1.8e-06 1.85e-06 1.7e-06 1.25e-06 2.3e-06 1.1e-06 9.5e-07 1.5e-06 1.5e-06 1.15e-06 1.25e-06 1e-06 1.05e-06 1.5e-06 1.1e-06 1.35e-06 1.25e-06 1.75e-06 1.35e-06 1.25e-06 1.4e-06 1.8e-06 1.75e-06 1.2e-06 1.75e-06 1.25e-06 1.65e-06 1.4e-06 1.55e-06 1.1e-06 2.05e-06 1.65e-06 1.35e-06 1.25e-06 1.05e-06 1.4e-06 1.1e-06 1.05e-06 1.45e-06 1e-06 1.05e-06 1.75e-06 1.85e-06 1.75e-06 1.55e-06 1.4e-06 1.5e-06 1.3e-06
54 1.2e-06 2.35e-06 1.7e-06 1.05e-06 1.25e-06 1.1e-06 1.25e-06 1.1e-06 1.7e-06 1.5e-06 1.65e-06 1.05e-06 1e-06 1.05e-06 1.6e-06 1.5e-06 1.1e-06 1.5e-06 1.6e-06 2e-06 1.15e-06 1.1e-06 2e-06 1.3e-06 1.15e-06 1.75e-06 1.75e-06 1.4e-06 1.1e-06 1.25e-06 9.5e-07 1.25e-06 1.2e-06 9e-07 1.5e-06 1.55e-06 1.15e-06 1.45e-06 1.3e-06 1.85e-06 1.55e-06 1.05e-06 1.9e-06 1.45e-06 1.55e-06 1.15e-06 1.65e-06 1.4e-06 1.5e-06 1.45e-06 1.5e-06 1.55e-06 1.25e-06 1.1e-06 1.7e-06 9e-07 1.45e-06 1.25e-06 1.25e-06 1.9e-06 1.3e-06 1.55e-06 1.3e-06 1.25e-06 1.4e-06 1.15e-06
55 1.05e-06 2.2e-06 1.8e-06 8.5e-07 1.15e-06 9.5e-07 1.25e-06 1e-06 1.8e-06 1.4e-06 1.5e-06 9.5e-07 8.5e-07 1.05e-06 1.4e-06 1.5e-06 1.1e-06 1.45e-06 1.45e-06 1.85e-06 1e-06 9e-07 1.85e-06 1.35e-06 1.05e-06 1.75e-06 1.75e-06 1.25e-06 1.1e-06 1.35e-06 1.05e-06 1.1e-06 1.05e-06 1.05e-06 1.45e-06 1.4e-06 1e-06 1.45e-06 1.1e-06 1.7e-06 1.4e-06 8.5e-07 1.95e-06 1.45e-06 1.5e-06 1e-06 1.5e-06 1.4e-06 1.35e-06 1.3e-06 1.4e-06 1.6e-06 1.3e-06 1.05e-06 9e-07 1.4e-06 1.3e-06 1.25e-06 1.2e-06 1.95e-06 1.15e-06 1.4e-06 1.15e-06 1.05e-06 1.4e-06 9.5e-07
56 1.6e-06 2.3e-06 1.35e-06 1.4e-06 1.7e-06 1.5e-06 1.3e-06 1.3e-06 1.35e-06 1.65e-06 1.6e-06 1.6e-06 1.2e-06 1.85e-06 1.55e-06 1.6e-06 1.6e-06 1.45e-06 1.95e-06 2.25e-06 1.35e-06 1.25e-06 2.05e-06 1.45e-06 1.8e-06 1.8e-06 1.8e-06 1.3e-06 1.55e-06 1.5e-06 1.6e-06 1.65e-06 1.55e-06 1.55e-06 1.4e-06 1.9e-06 1.55e-06 1.55e-06 1.55e-06 1.85e-06 1.9e-06 1.45e-06 1.7e-06 1.55e-06 1.5e-06 1.45e-06 1.95e-06 1.45e-06 1.95e-06 1.7e-06 1.4e-06 1.15e-06 1.4e-06 1.45e-06 1.45e-06 1.3e-06 1.6e-06 1.35e-06 1.4e-06 1.65e-06 1.75e-06 1.45e-06 1.7e-06 1.65e-06 1.55e-06 1.55e-06
