 slim_762331380 slim_762331394 slim_762331395 slim_762331391 slim_762331379 slim_762331414 slim_762331420 slim_762331399 slim_762331418 slim_762331387 slim_762331388 slim_762331392 slim_762331415 slim_762331386 slim_762331368 slim_762331409 slim_762331408 slim_762331405 slim_762331421 slim_762331410 slim_762331419 slim_762331393 slim_762331401 slim_762331373 slim_762331406 slim_762331402 slim_762331390 slim_762331383 slim_762331376 slim_762331404 slim_762331375 slim_762331400 slim_762331411 slim_762331417 slim_762331422 slim_762331367 slim_762331396 slim_762331366 slim_762331370 slim_762331385 slim_762331369 slim_762331378 slim_762331377 slim_762331413 slim_762331372 slim_762331407 slim_762331382 slim_762331371 slim_762331384 slim_762331381 slim_762331389 slim_762331374 slim_762331412 slim_762331403 slim_762331416 slim_762331398 slim_762331397
33 1.9e-06 1.95e-06 1.7e-06 1.9e-06 1.65e-06 1.95e-06 1.9e-06 2.2e-06 2.15e-06 1.95e-06 2.05e-06 2.05e-06 1.95e-06 1.45e-06 1.6e-06 1.8e-06 1.7e-06 1.55e-06 1.75e-06 1.95e-06 1.95e-06 1.8e-06 2.4e-06 1.95e-06 2.55e-06 1.9e-06 1.8e-06 2.6e-06 1.95e-06 1.65e-06 1.6e-06 2.1e-06 2.65e-06 2.9e-06 2e-06 1.55e-06 1.9e-06 1.9e-06 2.15e-06 1.6e-06 1.7e-06 1.8e-06 1.9e-06 1.8e-06 2.45e-06 2.65e-06 1.75e-06 1.95e-06 2.7e-06 1.65e-06 1.7e-06 2.85e-06 1.75e-06 1.9e-06 2.2e-06 1.75e-06 1.8e-06
34 1.75e-06 1.95e-06 1.8e-06 2.25e-06 1.8e-06 1.4e-06 2.3e-06 2.3e-06 2.25e-06 2.05e-06 1.25e-06 2.2e-06 1.65e-06 2e-06 1.95e-06 1.8e-06 2.1e-06 2.2e-06 1.65e-06 1.95e-06 1.85e-06 2.2e-06 2.2e-06 1.95e-06 1.9e-06 1.75e-06 1.9e-06 2e-06 1.8e-06 1.8e-06 2.2e-06 1.3e-06 2.05e-06 2e-06 1.2e-06 1.9e-06 1.45e-06 1.85e-06 2.2e-06 2.15e-06 2.05e-06 2.15e-06 1.75e-06 1.9e-06 2.25e-06 2.2e-06 2.15e-06 2.1e-06 2.45e-06 1.05e-06 2.05e-06 2.15e-06 1.7e-06 1.15e-06 1.95e-06 1.85e-06 1.9e-06
35 2.3e-06 1.5e-06 7.5e-07 1.4e-06 2.25e-06 1.8e-06 2.55e-06 2.65e-06 2.6e-06 2.4e-06 2.05e-06 2.45e-06 2.15e-06 1.55e-06 1.55e-06 1.95e-06 6e-07 1.75e-06 1.55e-06 1.5e-06 2.45e-06 2.05e-06 1.45e-06 2.15e-06 1.9e-06 1.3e-06 1.3e-06 2.25e-06 1.8e-06 1.5e-06 2.8e-06 2.1e-06 2.2e-06 1.55e-06 1.9e-06 2e-07 2e-06 2.4e-06 1.6e-06 3.05e-06 2.5e-07 1.45e-06 2.4e-06 1.5e-06 1.55e-06 2.65e-06 6.5e-07 1.45e-06 2.75e-06 1.85e-06 1.2e-06 2.8e-06 8e-07 1.55e-06 2.7e-06 1.3e-06 1.3e-06
36 2.15e-06 2.2e-06 2e-06 2.35e-06 1.7e-06 1.75e-06 2.3e-06 2.35e-06 2.25e-06 2.05e-06 1.55e-06 2.3e-06 1.9e-06 1.9e-06 1.85e-06 2.2e-06 2.25e-06 2.1e-06 1.95e-06 2.2e-06 1.95e-06 2.15e-06 2.4e-06 2.15e-06 2.1e-06 1.9e-06 1.95e-06 2.35e-06 2.05e-06 1.95e-06 2.05e-06 1.6e-06 2.4e-06 1.9e-06 1.45e-06 2e-06 2.2e-06 2e-06 2.4e-06 1.85e-06 2.15e-06 2.2e-06 1.7e-06 2.15e-06 2.45e-06 2.35e-06 2.3e-06 2.25e-06 2.6e-06 1.55e-06 2.1e-06 2.5e-06 1.95e-06 1.6e-06 2.15e-06 1.9e-06 1.95e-06
37 2e-06 2.25e-06 2.3e-06 2.4e-06 1.3e-06 2.15e-06 1.65e-06 1.75e-06 2.45e-06 1.4e-06 1.55e-06 1.6e-06 1.65e-06 1.9e-06 1.9e-06 1.95e-06 2.1e-06 1.95e-06 1.85e-06 2.25e-06 1.3e-06 1.65e-06 3.1e-06 1.9e-06 3e-06 1.9e-06 1.7e-06 2.95e-06 1.55e-06 1.5e-06 1.4e-06 1.6e-06 3.1e-06 1.9e-06 1.85e-06 2.4e-06 2e-06 1.6e-06 2.05e-06 1.45e-06 2.55e-06 2.1e-06 1.9e-06 2.05e-06 3.15e-06 2.4e-06 2.15e-06 1.95e-06 3e-06 1.8e-06 2.1e-06 2.5e-06 2.35e-06 1.9e-06 1.55e-06 1.65e-06 1.7e-06
38 2.55e-06 2.3e-06 1.85e-06 2.3e-06 2.35e-06 2.3e-06 2.7e-06 2.55e-06 2.9e-06 2.3e-06 2.05e-06 2.45e-06 2.15e-06 2.15e-06 2.15e-06 2.4e-06 1.65e-06 2.3e-06 2.15e-06 2.3e-06 2.3e-06 2.25e-06 2.2e-06 2.5e-06 2.4e-06 1.9e-06 1.75e-06 2.55e-06 2e-06 2e-06 2.65e-06 2.1e-06 2.6e-06 2.15e-06 2.2e-06 1.6e-06 2.4e-06 2.05e-06 3.1e-06 2.8e-06 1.7e-06 2.2e-06 2.5e-06 2.25e-06 2.3e-06 2.4e-06 1.7e-06 2e-06 2.9e-06 2.1e-06 2.1e-06 2.4e-06 1.95e-06 2.05e-06 2.5e-06 1.75e-06 1.75e-06
39 1.65e-06 2.45e-06 2.75e-06 2.5e-06 1.2e-06 2.2e-06 1.4e-06 1.85e-06 1.95e-06 1.6e-06 2.1e-06 1.8e-06 1.9e-06 1.6e-06 1.7e-06 1.8e-06 2.95e-06 1.6e-06 2.05e-06 2.45e-06 1.55e-06 1.65e-06 3.45e-06 1.9e-06 3.3e-06 2.6e-06 2.35e-06 3.1e-06 2.25e-06 1.85e-06 6.5e-07 2.15e-06 3.25e-06 1.6e-06 2.15e-06 3.05e-06 1.85e-06 1.45e-06 2.8e-06 5e-07 3.2e-06 2.3e-06 1.45e-06 2.2e-06 3.5e-06 2.75e-06 3e-06 2.6e-06 2.8e-06 1.6e-06 2.3e-06 3e-06 2.8e-06 2.35e-06 1.75e-06 2.3e-06 2.35e-06
40 2.45e-06 1.6e-06 8.5e-07 1.5e-06 2.4e-06 1.95e-06 2.7e-06 2.8e-06 2.75e-06 2.55e-06 2.2e-06 2.6e-06 2.3e-06 1.7e-06 1.65e-06 2.1e-06 7.5e-07 1.9e-06 1.7e-06 1.6e-06 2.6e-06 2.2e-06 1.55e-06 2.3e-06 2.05e-06 1.45e-06 1.4e-06 2.4e-06 1.95e-06 1.65e-06 2.95e-06 2.25e-06 2.35e-06 1.7e-06 2.05e-06 2.5e-07 2.15e-06 2.55e-06 1.7e-06 3.2e-06 3e-07 1.6e-06 2.55e-06 1.65e-06 1.7e-06 2.8e-06 8e-07 1.6e-06 2.9e-06 2e-06 1.3e-06 2.95e-06 1e-06 1.7e-06 2.85e-06 1.45e-06 1.4e-06
41 1.85e-06 1.75e-06 1.8e-06 1.6e-06 1.95e-06 2.05e-06 1.9e-06 2.05e-06 2.3e-06 1.9e-06 2.15e-06 1.95e-06 2.2e-06 1.8e-06 1.85e-06 1.65e-06 1.5e-06 1.9e-06 1.85e-06 1.75e-06 2.25e-06 1.95e-06 2.1e-06 2e-06 2.3e-06 2e-06 1.85e-06 2.5e-06 1.9e-06 1.75e-06 2.15e-06 2.2e-06 2.3e-06 1.8e-06 2.15e-06 1.45e-06 2.2e-06 2.1e-06 2.2e-06 2.3e-06 1.6e-06 2.7e-06 2.05e-06 1.7e-06 2.15e-06 2.5e-06 1.55e-06 1.95e-06 2.2e-06 2.05e-06 1.5e-06 2.7e-06 1.6e-06 1.95e-06 2.15e-06 1.8e-06 1.85e-06
42 1.7e-06 2.25e-06 2.2e-06 2.3e-06 1.7e-06 1.45e-06 1.95e-06 1.95e-06 2.1e-06 1.7e-06 1.75e-06 1.9e-06 1.6e-06 1.9e-06 1.9e-06 1.85e-06 2.4e-06 2.05e-06 2.05e-06 2.25e-06 2e-06 1.95e-06 2.65e-06 1.75e-06 2.5e-06 2.3e-06 2e-06 2.35e-06 1.65e-06 2.15e-06 1.7e-06 1.8e-06 2.2e-06 1.9e-06 1.75e-06 2.4e-06 1.7e-06 1.9e-06 2.5e-06 1.45e-06 2.55e-06 2.05e-06 2.2e-06 2.25e-06 2.7e-06 2.25e-06 2.45e-06 2.25e-06 2.45e-06 1.25e-06 2.1e-06 2.55e-06 1.9e-06 1.55e-06 1.85e-06 1.95e-06 2e-06
43 1.9e-06 1.55e-06 1.8e-06 1.65e-06 1.95e-06 2.1e-06 2e-06 2.15e-06 2.5e-06 2.1e-06 2.1e-06 2.2e-06 2.35e-06 1.8e-06 1.8e-06 1.95e-06 1.6e-06 1.8e-06 1.65e-06 1.55e-06 2.1e-06 1.95e-06 2.35e-06 2.1e-06 2.4e-06 1.9e-06 1.95e-06 2.75e-06 2.15e-06 1.5e-06 2.1e-06 2.15e-06 2.65e-06 1.8e-06 1.9e-06 1.5e-06 2.15e-06 2.05e-06 2.25e-06 2.2e-06 1.65e-06 1.7e-06 2.25e-06 2.4e-06 2.4e-06 2.8e-06 1.65e-06 2.1e-06 2.65e-06 2.1e-06 1.65e-06 2.85e-06 1.75e-06 1.95e-06 2e-06 1.9e-06 1.95e-06
44 2.6e-06 2.35e-06 1.9e-06 2.2e-06 2.8e-06 2.2e-06 3.05e-06 3.05e-06 2.45e-06 2.9e-06 2.5e-06 2.9e-06 2.65e-06 2.45e-06 2.5e-06 2.4e-06 1.9e-06 2.65e-06 2.45e-06 2.35e-06 3.1e-06 2.9e-06 1.5e-06 2.65e-06 1.7e-06 2.3e-06 2.35e-06 1.85e-06 2.4e-06 2.5e-06 3.35e-06 2.55e-06 1.7e-06 2.45e-06 2.25e-06 1.55e-06 2.45e-06 3.15e-06 2.3e-06 3.5e-06 1.7e-06 2.15e-06 2.7e-06 2.4e-06 2.9e-06 2.3e-06 1.95e-06 2.4e-06 2e-06 2.3e-06 2.1e-06 2.35e-06 1.7e-06 2.05e-06 3.15e-06 2.3e-06 2.35e-06
45 2.45e-06 2.8e-06 2.65e-06 2.75e-06 2.55e-06 2.25e-06 2.85e-06 2.45e-06 2.5e-06 2.3e-06 1.95e-06 2.5e-06 2.2e-06 2.65e-06 2.65e-06 2.5e-06 2.5e-06 2.8e-06 2.7e-06 2.8e-06 2.6e-06 2.55e-06 2.25e-06 2.65e-06 2.15e-06 2.55e-06 2.25e-06 2.2e-06 2.2e-06 2.65e-06 2.8e-06 2.05e-06 2.1e-06 2.65e-06 2.2e-06 2.65e-06 2.35e-06 2.4e-06 2.4e-06 2.75e-06 2.8e-06 2.5e-06 2.25e-06 2.8e-06 2.3e-06 3.7e-06 2.55e-06 2.55e-06 2.25e-06 2.1e-06 2.65e-06 2.15e-06 2.45e-06 2.2e-06 2.45e-06 2.25e-06 2.3e-06
46 2.35e-06 1.75e-06 1.2e-06 1.65e-06 2.35e-06 2.1e-06 2.55e-06 2.4e-06 2.75e-06 2.2e-06 1.95e-06 2.25e-06 2.1e-06 1.75e-06 1.8e-06 2.05e-06 5.5e-07 1.9e-06 1.75e-06 1.75e-06 2.45e-06 1.75e-06 1.9e-06 2.3e-06 2.25e-06 1.55e-06 1.3e-06 2.6e-06 1.75e-06 1.65e-06 2.75e-06 2.05e-06 2.55e-06 1.75e-06 2.15e-06 6.5e-07 2.3e-06 2.15e-06 1.7e-06 3e-06 8e-07 1.55e-06 2.45e-06 1.65e-06 1.95e-06 2.55e-06 1.1e-06 1.45e-06 2.95e-06 2.1e-06 1.5e-06 2.8e-06 1.25e-06 1.9e-06 2.45e-06 1.3e-06 1.35e-06
47 2.35e-06 2.2e-06 1.6e-06 2.15e-06 1.9e-06 2e-06 2.25e-06 2.4e-06 2.6e-06 2e-06 1.95e-06 1.75e-06 1.65e-06 1.95e-06 2e-06 2.1e-06 1.4e-06 2.1e-06 2e-06 2.2e-06 2.15e-06 2e-06 2.35e-06 2.1e-06 2.6e-06 1.75e-06 1.65e-06 2.55e-06 1.65e-06 1.95e-06 2.35e-06 2e-06 2.6e-06 1.95e-06 2.1e-06 1.45e-06 2.25e-06 1.95e-06 2e-06 2.6e-06 1.6e-06 1.95e-06 2.25e-06 2.1e-06 2.4e-06 2.55e-06 1.45e-06 2.7e-06 3e-06 1.9e-06 1.8e-06 2.75e-06 1.65e-06 1.9e-06 2.4e-06 1.6e-06 1.65e-06
48 2.15e-06 2.55e-06 2.85e-06 2.35e-06 2.5e-06 2.4e-06 2.4e-06 2.6e-06 2.15e-06 2.5e-06 2.7e-06 2.5e-06 2.8e-06 2.7e-06 2.75e-06 2.05e-06 2.9e-06 2.85e-06 2.75e-06 2.55e-06 2.9e-06 2.95e-06 2.05e-06 2.5e-06 2.05e-06 2.95e-06 2.95e-06 2.05e-06 2.6e-06 2.8e-06 2.75e-06 2.75e-06 1.75e-06 2.7e-06 2.45e-06 2.75e-06 2.6e-06 3e-06 2.9e-06 2.8e-06 2.9e-06 2.2e-06 2.45e-06 2.65e-06 2e-06 2.25e-06 2.95e-06 3e-06 2.7e-06 2.45e-06 2.3e-06 2.3e-06 2.4e-06 2.4e-06 2.75e-06 2.9e-06 2.95e-06
49 1.3e-06 2.15e-06 1.55e-06 2.15e-06 1.55e-06 9.5e-07 2e-06 2.05e-06 2e-06 1.8e-06 1.5e-06 1.95e-06 1.05e-06 1.65e-06 1.7e-06 1.45e-06 2.05e-06 1.85e-06 1.65e-06 2.15e-06 1.75e-06 1.95e-06 2.25e-06 1.55e-06 2.15e-06 1.85e-06 1.7e-06 1.8e-06 1.45e-06 1.9e-06 1.65e-06 1.55e-06 1.95e-06 1.65e-06 1.05e-06 1.85e-06 1.55e-06 1.8e-06 2.1e-06 1.6e-06 2e-06 2.05e-06 1.25e-06 2.1e-06 2.3e-06 2.1e-06 2.1e-06 1.9e-06 2.45e-06 5e-07 1.95e-06 2.35e-06 1.5e-06 1.1e-06 2e-06 1.65e-06 1.7e-06
50 1.9e-06 1.6e-06 1.5e-06 1.55e-06 1.7e-06 1.85e-06 1.6e-06 2.25e-06 2.25e-06 1.8e-06 2.2e-06 1.7e-06 2.15e-06 1.7e-06 1.7e-06 1.6e-06 1.45e-06 1.85e-06 1.75e-06 1.6e-06 2.1e-06 2e-06 2e-06 1.75e-06 2.3e-06 1.85e-06 1.8e-06 2.4e-06 1.75e-06 1.7e-06 2.05e-06 2.25e-06 2.2e-06 1.7e-06 2.05e-06 1.2e-06 2.1e-06 2.1e-06 2.1e-06 2.3e-06 1.3e-06 1.5e-06 2.1e-06 1.65e-06 2.1e-06 2.65e-06 1.5e-06 1.8e-06 2.3e-06 1.95e-06 2.3e-06 2.8e-06 1.35e-06 1.75e-06 2.25e-06 1.8e-06 1.8e-06
51 2.65e-06 2.85e-06 2.8e-06 2.9e-06 2.65e-06 2.45e-06 3e-06 2.7e-06 2.6e-06 2.55e-06 2.15e-06 2.7e-06 2.45e-06 2.85e-06 2.85e-06 2.65e-06 2.75e-06 3e-06 2.75e-06 2.85e-06 2.65e-06 2.85e-06 2.4e-06 2.8e-06 2.25e-06 2.6e-06 2.55e-06 2.3e-06 2.4e-06 2.7e-06 3e-06 2.2e-06 2.25e-06 2.85e-06 2.15e-06 2.8e-06 2.5e-06 2.5e-06 2.4e-06 3e-06 2.95e-06 2.7e-06 2.55e-06 2.85e-06 2.35e-06 2.15e-06 2.8e-06 2.75e-06 2.3e-06 2.35e-06 2.8e-06 4e-06 2.6e-06 2.25e-06 2.6e-06 2.5e-06 2.55e-06
52 2e-06 1.7e-06 1.1e-06 1.65e-06 2e-06 1.25e-06 2.2e-06 2.5e-06 2.3e-06 2.15e-06 2e-06 2.1e-06 1.85e-06 1.75e-06 1.8e-06 1.75e-06 1.2e-06 1.95e-06 1.7e-06 1.7e-06 2.3e-06 2.2e-06 1.65e-06 1.65e-06 1.9e-06 1.6e-06 1.65e-06 1.9e-06 1.4e-06 1.8e-06 2.55e-06 2.05e-06 1.65e-06 1.75e-06 1.7e-06 8e-07 1.95e-06 2.35e-06 1.95e-06 2.8e-06 1e-06 1.6e-06 1.9e-06 1.75e-06 1.7e-06 2.45e-06 1.25e-06 1.65e-06 2.4e-06 1.5e-06 1.35e-06 2.6e-06 1.5e-06 1.15e-06 2.5e-06 1.6e-06 1.65e-06
53 1.85e-06 1.9e-06 1.45e-06 2.05e-06 1.75e-06 1e-06 2.15e-06 2.3e-06 2.2e-06 1.95e-06 1.55e-06 2.05e-06 1.55e-06 1.9e-06 1.9e-06 1.8e-06 1.85e-06 2.1e-06 1.7e-06 1.9e-06 1.85e-06 2.25e-06 2e-06 1.55e-06 1.9e-06 1.55e-06 1.75e-06 1.8e-06 1.3e-06 1.8e-06 2.25e-06 1.6e-06 1.65e-06 1.9e-06 1.15e-06 1.55e-06 1.6e-06 1.9e-06 2.05e-06 2.35e-06 1.7e-06 1.95e-06 1.55e-06 1.95e-06 2.05e-06 2.2e-06 1.9e-06 1.9e-06 2.4e-06 1.1e-06 1.75e-06 2.25e-06 1.15e-06 1.5e-06 2.1e-06 1.7e-06 1.75e-06
54 1.8e-06 2.05e-06 2.65e-06 2.25e-06 1.9e-06 2.2e-06 1.95e-06 1.6e-06 2.55e-06 1.55e-06 1.75e-06 1.9e-06 2.05e-06 2.2e-06 2.15e-06 2.1e-06 2.4e-06 2.25e-06 2.1e-06 2.05e-06 1.85e-06 1.9e-06 3.1e-06 2.2e-06 2.85e-06 2.3e-06 2.05e-06 3.05e-06 2e-06 1.95e-06 1.85e-06 1.75e-06 2.95e-06 2.2e-06 1.95e-06 2.7e-06 2.15e-06 1.55e-06 2.5e-06 1.75e-06 2.85e-06 2.15e-06 1.85e-06 2e-06 3.15e-06 2.45e-06 2.45e-06 2.4e-06 2.75e-06 2e-06 2.25e-06 2.6e-06 2.5e-06 2.1e-06 2.6e-06 1.95e-06 2e-06
55 2.15e-06 2e-06 1.55e-06 2e-06 2e-06 1.85e-06 2.35e-06 2e-06 2.55e-06 1.75e-06 1.55e-06 2.05e-06 1.7e-06 1.75e-06 1.75e-06 2.05e-06 1.25e-06 1.9e-06 1.8e-06 2e-06 1.95e-06 1.75e-06 2.25e-06 2.15e-06 2.35e-06 1.55e-06 1.3e-06 2.55e-06 1.6e-06 1.65e-06 2.25e-06 1.55e-06 2.6e-06 1.75e-06 1.85e-06 1.3e-06 1.9e-06 1.65e-06 1.75e-06 2.3e-06 1.45e-06 1.8e-06 1.95e-06 1.9e-06 2.3e-06 2.25e-06 1.3e-06 1.6e-06 2.9e-06 1.65e-06 1.8e-06 2.5e-06 1.6e-06 1.7e-06 1.95e-06 2.4e-06 1.25e-06
56 2.2e-06 2e-06 1.55e-06 2e-06 2.05e-06 1.9e-06 2.4e-06 2.05e-06 2.6e-06 1.8e-06 1.6e-06 2.1e-06 1.75e-06 1.8e-06 1.75e-06 2.1e-06 1.3e-06 1.95e-06 1.85e-06 2e-06 2e-06 1.8e-06 2.25e-06 2.2e-06 2.4e-06 1.6e-06 1.3e-06 2.6e-06 1.65e-06 1.7e-06 2.3e-06 1.6e-06 2.65e-06 1.8e-06 1.9e-06 1.3e-06 1.95e-06 1.7e-06 1.75e-06 2.35e-06 1.4e-06 1.85e-06 2e-06 1.95e-06 2.35e-06 2.3e-06 1.35e-06 1.65e-06 2.95e-06 1.7e-06 1.8e-06 2.55e-06 1.65e-06 1.75e-06 2e-06 1.25e-06 2.5e-06
