 slim_762438218 slim_762438273 slim_762438253 slim_762438257 slim_762438241 slim_762438254 slim_762438230 slim_762438246 slim_762438234 slim_762438216 slim_762438256 slim_762438243 slim_762438266 slim_762438252 slim_762438261 slim_762438265 slim_762438262 slim_762438244 slim_762438245 slim_762438260 slim_762438271 slim_762438238 slim_762438258 slim_762438249 slim_762438268 slim_762438239 slim_762438224 slim_762438236 slim_762438226 slim_762438235 slim_762438225 slim_762438220 slim_762438259 slim_762438233 slim_762438217 slim_762438263 slim_762438229 slim_762438267 slim_762438270 slim_762438248 slim_762438237 slim_762438251 slim_762438215 slim_762438242 slim_762438227 slim_762438219 slim_762438247 slim_762438231 slim_762438240 slim_762438228 slim_762438264 slim_762438214 slim_762438269 slim_762438222 slim_762438250 slim_762438221 slim_762438255 slim_762438232 slim_762438223 slim_762438272
32 1.4e-06 1.8e-06 1.3e-06 2e-06 6.5e-07 1.7e-06 1.2e-06 1.35e-06 1.4e-06 8e-07 1.2e-06 1.1e-06 1.4e-06 1.65e-06 7.5e-07 1.15e-06 1.6e-06 9.5e-07 1.65e-06 5.5e-07 8.5e-07 6.5e-07 1.05e-06 1.3e-06 7.5e-07 1.2e-06 9.5e-07 1.2e-06 8.5e-07 2.45e-06 1.1e-06 1.35e-06 9e-07 8e-07 2e-06 1.15e-06 9.5e-07 1.1e-06 1.6e-06 1.85e-06 1.75e-06 1.75e-06 1.1e-06 7.5e-07 1.75e-06 1.85e-06 1.5e-06 1.3e-06 1.2e-06 1.4e-06 1.75e-06 2.25e-06 1.95e-06 1.65e-06 2.1e-06 1.8e-06 1.75e-06 1.25e-06 1.45e-06 1.5e-06
33 1.5e-06 1.7e-06 1.5e-06 2.15e-06 9.5e-07 1.65e-06 1.4e-06 1.45e-06 1.25e-06 7e-07 1.4e-06 9e-07 1.55e-06 1.7e-06 1e-06 1.35e-06 1.45e-06 1e-06 1.8e-06 7.5e-07 1.15e-06 8.5e-07 1.15e-06 1.2e-06 8e-07 1.25e-06 1e-06 1.4e-06 9e-07 2.55e-06 1.35e-06 1.1e-06 8e-07 1.2e-06 1.9e-06 1.15e-06 1.1e-06 1.1e-06 1.75e-06 1.9e-06 1.7e-06 1.8e-06 1.15e-06 7.5e-07 1.8e-06 1.9e-06 1.45e-06 1.15e-06 1.25e-06 1.6e-06 1.6e-06 2.25e-06 2e-06 1.55e-06 2e-06 1.7e-06 1.75e-06 1.05e-06 1.55e-06 1.45e-06
34 2.4e-06 2.4e-06 2.35e-06 2.3e-06 2.1e-06 2.15e-06 2.3e-06 2.55e-06 2.15e-06 1.9e-06 2.2e-06 1.65e-06 2.15e-06 2.05e-06 2.15e-06 2.25e-06 2.1e-06 2.1e-06 2.7e-06 2e-06 2.3e-06 2.05e-06 2.1e-06 2.05e-06 1.8e-06 2.25e-06 1.85e-06 2.55e-06 1.8e-06 1.95e-06 2.3e-06 1.65e-06 2e-06 1.9e-06 3.2e-06 2.2e-06 2.3e-06 1.85e-06 2.4e-06 2.05e-06 2.15e-06 2.5e-06 2.1e-06 1.9e-06 1.95e-06 2.65e-06 2.3e-06 2.1e-06 2.25e-06 2.4e-06 2.35e-06 1.95e-06 2.05e-06 2.2e-06 1.85e-06 2.4e-06 2.55e-06 2e-06 2.5e-06 2.05e-06
35 1.55e-06 1.8e-06 1.75e-06 2.15e-06 1.3e-06 1.9e-06 1.6e-06 1.7e-06 1.65e-06 1.2e-06 1.55e-06 1.35e-06 1.65e-06 2.05e-06 1.3e-06 1.45e-06 1.6e-06 1.4e-06 2e-06 1.1e-06 1.45e-06 1.2e-06 1.55e-06 1.6e-06 1.2e-06 1.3e-06 1.4e-06 1.7e-06 1.3e-06 2.6e-06 1.5e-06 1.55e-06 1.15e-06 1.15e-06 2.2e-06 1.9e-06 1.4e-06 1.5e-06 1.85e-06 2.1e-06 1.95e-06 1.65e-06 1.55e-06 1.15e-06 2.15e-06 1.65e-06 1.8e-06 1.5e-06 1.3e-06 1.75e-06 1.3e-06 2.45e-06 2.25e-06 1.95e-06 1.9e-06 1.8e-06 1.85e-06 1.4e-06 1.7e-06 1.75e-06
36 1.6e-06 2e-06 1.7e-06 2.2e-06 1.1e-06 1.9e-06 1.4e-06 1.2e-06 1.7e-06 1.15e-06 1.3e-06 1.35e-06 1.75e-06 1.95e-06 9.5e-07 1.5e-06 1.75e-06 1.3e-06 1.6e-06 9.5e-07 1.1e-06 1e-06 1.5e-06 1.15e-06 1.1e-06 1.4e-06 1.35e-06 1.15e-06 1.2e-06 2.65e-06 1.45e-06 1.6e-06 9.5e-07 1.1e-06 2.3e-06 1.4e-06 1.4e-06 1.45e-06 1.9e-06 2.2e-06 1.95e-06 1.9e-06 1.5e-06 1.05e-06 2.15e-06 1.9e-06 1.4e-06 1.6e-06 1.4e-06 1.5e-06 1.85e-06 2.55e-06 2.3e-06 1.85e-06 2.35e-06 2e-06 1.95e-06 1.45e-06 1.3e-06 1.8e-06
37 1.8e-06 2.1e-06 1.7e-06 2.4e-06 1.15e-06 1.6e-06 1.65e-06 1.8e-06 1.6e-06 1.05e-06 1.65e-06 8e-07 1.85e-06 1.95e-06 1.25e-06 1.6e-06 1.5e-06 1.2e-06 2.1e-06 1.05e-06 1.35e-06 1.15e-06 1.45e-06 1.2e-06 8e-07 1.65e-06 9e-07 1.7e-06 8.5e-07 2.85e-06 1.7e-06 7.5e-07 1.1e-06 1.1e-06 1.85e-06 1.5e-06 1.45e-06 1.4e-06 2e-06 2.15e-06 1.6e-06 2.15e-06 1.45e-06 1.05e-06 1.65e-06 2.25e-06 1.45e-06 1.5e-06 1.65e-06 1.85e-06 2e-06 2.55e-06 2.25e-06 1.45e-06 2.35e-06 2.1e-06 2.05e-06 1.45e-06 1.9e-06 1.4e-06
38 1.85e-06 2.25e-06 1.1e-06 1.7e-06 1.35e-06 1.9e-06 1e-06 2.1e-06 1.15e-06 1.55e-06 1.4e-06 1.85e-06 1.45e-06 2.05e-06 1.35e-06 1.1e-06 2.3e-06 1.25e-06 1.65e-06 1.6e-06 1.7e-06 1.5e-06 1.75e-06 2.35e-06 1.45e-06 2.05e-06 1.9e-06 2e-06 1.75e-06 2.3e-06 1.35e-06 2.3e-06 1.6e-06 1.75e-06 2.4e-06 1.85e-06 1.9e-06 2e-06 1.2e-06 1.8e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 2.55e-06 2.1e-06 2.55e-06 1.4e-06 2.05e-06 1.5e-06 2.25e-06 2.45e-06 1.65e-06 1.85e-06 2.3e-06 2.25e-06 1.75e-06 1.3e-06 1.6e-06 1.4e-06
39 2.25e-06 2.3e-06 1.95e-06 1.65e-06 1.75e-06 2.2e-06 1.85e-06 2.15e-06 1.85e-06 1.7e-06 1.8e-06 1.95e-06 1.7e-06 1.65e-06 1.8e-06 1.8e-06 2.5e-06 1.75e-06 2.35e-06 1.85e-06 1.85e-06 1.9e-06 1.8e-06 2.5e-06 1.65e-06 2.3e-06 2.05e-06 2.3e-06 1.95e-06 1.9e-06 1.9e-06 2.35e-06 1.85e-06 1.9e-06 2.05e-06 2.1e-06 2.2e-06 2.15e-06 1.8e-06 2.5e-06 2.25e-06 2.05e-06 1.8e-06 1.85e-06 1.95e-06 2.45e-06 2.6e-06 1.55e-06 2.3e-06 1.95e-06 2.5e-06 1.65e-06 1.55e-06 2.25e-06 2.05e-06 2.3e-06 2.3e-06 1.7e-06 2.15e-06 2.1e-06
40 2e-06 2.2e-06 2e-06 2.05e-06 1.8e-06 1.4e-06 1.9e-06 2.1e-06 1.8e-06 1.65e-06 1.6e-06 1.4e-06 2.1e-06 2.45e-06 1.85e-06 1.85e-06 1.8e-06 1.7e-06 2.15e-06 1.75e-06 1.8e-06 1.8e-06 2e-06 1.75e-06 1.5e-06 1.9e-06 1.6e-06 2.1e-06 1.55e-06 2.55e-06 1.9e-06 1.45e-06 1.75e-06 1.7e-06 2.15e-06 1.95e-06 1.95e-06 1.6e-06 1.95e-06 2.25e-06 2.8e-06 1.95e-06 2e-06 1.65e-06 2.4e-06 2.05e-06 1.9e-06 1.65e-06 1.9e-06 1.65e-06 2.05e-06 2.8e-06 2.4e-06 1.7e-06 2.45e-06 2.2e-06 2.1e-06 1.7e-06 2e-06 1.7e-06
41 1.5e-06 1.7e-06 2e-06 1.65e-06 1.9e-06 1.9e-06 1.8e-06 1.95e-06 1.9e-06 1.85e-06 1.55e-06 2e-06 1.9e-06 2.55e-06 1.85e-06 1.7e-06 1.65e-06 1.95e-06 1.95e-06 1.75e-06 1.8e-06 1.8e-06 2.1e-06 2.15e-06 1.85e-06 1.3e-06 2.05e-06 2e-06 1.9e-06 2.3e-06 1.55e-06 2.2e-06 1.75e-06 1.8e-06 2.5e-06 1.65e-06 1.9e-06 2.15e-06 1.7e-06 2.05e-06 1.95e-06 2e-06 2.1e-06 1.8e-06 2.65e-06 1.05e-06 2.15e-06 1.6e-06 1.3e-06 1.7e-06 1.3e-06 2.75e-06 2.35e-06 2.15e-06 2.2e-06 1.7e-06 1.7e-06 1.65e-06 1.7e-06 2e-06
42 1.65e-06 1.6e-06 1.35e-06 2.3e-06 1e-06 1.95e-06 1.45e-06 1.65e-06 1.45e-06 1.05e-06 1.6e-06 1.35e-06 1.65e-06 1.55e-06 1.1e-06 1.4e-06 1.9e-06 1.15e-06 1.9e-06 1.05e-06 1.35e-06 1e-06 9.5e-07 1.7e-06 1.1e-06 1.65e-06 1.35e-06 1.55e-06 1.25e-06 2.7e-06 1.65e-06 1.6e-06 1.1e-06 1.15e-06 2.1e-06 1.55e-06 1.5e-06 1.45e-06 1.75e-06 1.8e-06 2e-06 2.1e-06 1.8e-06 1.15e-06 1.8e-06 2.25e-06 1.9e-06 1.5e-06 1.65e-06 1.8e-06 2.05e-06 2.2e-06 1.75e-06 1.7e-06 2.2e-06 1.6e-06 1.85e-06 1.5e-06 1.9e-06 1.6e-06
43 1.5e-06 1.8e-06 1.4e-06 2.05e-06 8.5e-07 1.6e-06 1.3e-06 1.4e-06 1.3e-06 7.5e-07 1.3e-06 8.5e-07 1.5e-06 1.65e-06 9e-07 1.25e-06 1.5e-06 9e-07 1.75e-06 6e-07 1.05e-06 8e-07 1.15e-06 1.2e-06 7e-07 1.3e-06 9.5e-07 1.35e-06 8.5e-07 2.5e-06 1.3e-06 1.1e-06 7.5e-07 7.5e-07 1.9e-06 1.15e-06 1.05e-06 1.05e-06 1.65e-06 1.85e-06 1.65e-06 1.8e-06 1.15e-06 1.2e-06 1.8e-06 1.9e-06 1.45e-06 1.2e-06 1.3e-06 1.5e-06 1.7e-06 2.2e-06 1.95e-06 1.5e-06 2.05e-06 1.8e-06 1.75e-06 1.1e-06 1.5e-06 1.4e-06
44 2.4e-06 2.35e-06 2.35e-06 2.55e-06 1.85e-06 2.4e-06 2.3e-06 2.3e-06 2.3e-06 1.8e-06 2.3e-06 1.75e-06 2.1e-06 1.85e-06 1.95e-06 2.25e-06 2.25e-06 2e-06 2.7e-06 1.7e-06 2.05e-06 1.8e-06 1.8e-06 2.05e-06 1.7e-06 2.2e-06 1.75e-06 2.35e-06 1.7e-06 2.45e-06 2.25e-06 1.75e-06 1.75e-06 1.8e-06 1.95e-06 2.15e-06 2.15e-06 1.65e-06 2.55e-06 1.95e-06 2.4e-06 2.65e-06 1.8e-06 1.8e-06 3e-06 2.85e-06 2.25e-06 2.2e-06 2.2e-06 2.5e-06 2.55e-06 1.95e-06 2.05e-06 2.25e-06 2.25e-06 2.35e-06 2.6e-06 2.15e-06 2.5e-06 2.2e-06
45 1.25e-06 1.5e-06 2.2e-06 1.9e-06 2e-06 2e-06 2e-06 2e-06 2.1e-06 1.95e-06 1.6e-06 2.1e-06 2.1e-06 2.75e-06 1.95e-06 1.9e-06 1.4e-06 2.15e-06 2.05e-06 1.85e-06 1.8e-06 1.9e-06 2.25e-06 2.15e-06 1.95e-06 1.05e-06 2.15e-06 2e-06 2e-06 2.4e-06 1.85e-06 2.3e-06 1.85e-06 1.9e-06 2.65e-06 1.65e-06 1.9e-06 2.25e-06 2.1e-06 2.45e-06 2.05e-06 1.05e-06 2.25e-06 1.9e-06 2.85e-06 8e-07 2.15e-06 1.9e-06 1.05e-06 1.8e-06 9.5e-07 3.05e-06 2.65e-06 2.25e-06 2.25e-06 1.5e-06 1.6e-06 2e-06 1.9e-06 2.2e-06
46 1.95e-06 2.05e-06 2.35e-06 2.6e-06 1.8e-06 1.9e-06 2.2e-06 1.55e-06 2.15e-06 1.65e-06 2e-06 1.3e-06 2.35e-06 2.5e-06 1.8e-06 2.15e-06 1.6e-06 1.85e-06 1.9e-06 1.5e-06 1.7e-06 1.55e-06 1.9e-06 1.1e-06 1.55e-06 1.6e-06 1.45e-06 1.5e-06 1.4e-06 3.1e-06 1.9e-06 1.15e-06 1.5e-06 1.45e-06 2.3e-06 1.8e-06 1.4e-06 1.45e-06 2.55e-06 2.6e-06 1.9e-06 2.15e-06 1.9e-06 1.45e-06 2.25e-06 2.15e-06 2.2e-06 1.95e-06 1.6e-06 2.2e-06 1.9e-06 3.05e-06 2.8e-06 1.8e-06 2.65e-06 2.05e-06 2.25e-06 1.95e-06 1.75e-06 1.9e-06
47 1.7e-06 2e-06 1.45e-06 1.65e-06 1.2e-06 1.6e-06 1.35e-06 1.75e-06 1.15e-06 9.5e-07 1.3e-06 1.2e-06 1.55e-06 1.85e-06 1.25e-06 1.3e-06 1.85e-06 1.1e-06 1.85e-06 1.3e-06 1.3e-06 1.35e-06 1.5e-06 1.8e-06 1e-06 1.75e-06 1.4e-06 1.75e-06 1.3e-06 2.4e-06 1.45e-06 1.6e-06 1.3e-06 1.15e-06 2.1e-06 1.5e-06 1.6e-06 1.5e-06 1.4e-06 1.55e-06 1.65e-06 1.6e-06 1.5e-06 1.2e-06 2.2e-06 1.9e-06 1.95e-06 1.6e-06 1.75e-06 1.45e-06 1.9e-06 2.35e-06 1.85e-06 1.65e-06 2.15e-06 2e-06 1.8e-06 1e-06 1.65e-06 1.5e-06
48 1.25e-06 1.35e-06 1.95e-06 2.1e-06 1.55e-06 1.85e-06 1.8e-06 1.65e-06 1.9e-06 1.5e-06 1.6e-06 1.6e-06 1.85e-06 2.35e-06 1.55e-06 1.7e-06 1.2e-06 1.75e-06 1.85e-06 1.15e-06 1.55e-06 1.25e-06 1.65e-06 1.5e-06 1.55e-06 8e-07 1.55e-06 1.6e-06 1.4e-06 2.5e-06 1.5e-06 1.6e-06 1.2e-06 1.25e-06 2.25e-06 1.3e-06 1.4e-06 1.65e-06 2.05e-06 2.3e-06 1.9e-06 1.3e-06 1.65e-06 1.3e-06 2.2e-06 1.05e-06 1.6e-06 1.75e-06 1.6e-06 1.8e-06 1e-06 2.7e-06 2.45e-06 1.95e-06 2.05e-06 1.35e-06 1.6e-06 1.75e-06 1.65e-06 1.85e-06
49 1.75e-06 2.25e-06 1.55e-06 1.65e-06 1.3e-06 1.6e-06 1.3e-06 1.75e-06 1.6e-06 1.4e-06 1e-06 1.75e-06 1.65e-06 2.15e-06 1.2e-06 1.35e-06 2.15e-06 1.4e-06 1.85e-06 1.4e-06 1.3e-06 1.45e-06 1.8e-06 2.1e-06 1.3e-06 1.8e-06 1.75e-06 1.75e-06 1.6e-06 2.2e-06 1.55e-06 2.2e-06 1.4e-06 1.6e-06 2.4e-06 1.75e-06 1.5e-06 1.85e-06 1.5e-06 1.95e-06 1.65e-06 1.7e-06 1.8e-06 1.5e-06 2.5e-06 1.8e-06 2.2e-06 1.45e-06 1.8e-06 2e-06 2.15e-06 2.55e-06 2.1e-06 1.95e-06 2.4e-06 2.25e-06 1.95e-06 1.5e-06 1.7e-06 1.85e-06
50 1.4e-06 1.35e-06 2.35e-06 2.3e-06 2.1e-06 2e-06 2.15e-06 2.05e-06 2.05e-06 1.85e-06 1.95e-06 1.75e-06 2.2e-06 2.65e-06 2.05e-06 2.1e-06 1.15e-06 2.15e-06 2.2e-06 1.75e-06 2.1e-06 1.8e-06 2.05e-06 1.75e-06 1.95e-06 1e-06 1.9e-06 2.1e-06 1.8e-06 2.65e-06 1.85e-06 1.7e-06 1.75e-06 1.6e-06 2.35e-06 1.3e-06 1.85e-06 2e-06 2.25e-06 2.5e-06 2.05e-06 1.3e-06 2.05e-06 1.7e-06 2.55e-06 9.5e-07 1.9e-06 1.9e-06 1e-06 2.15e-06 1.2e-06 2.9e-06 2.65e-06 2.15e-06 1.8e-06 1.35e-06 1.65e-06 1.85e-06 1.95e-06 2e-06
51 2.8e-06 2.8e-06 2.55e-06 1.95e-06 2.25e-06 2.75e-06 2.45e-06 2.65e-06 2.45e-06 2.1e-06 2.35e-06 2.35e-06 2.15e-06 1.7e-06 2.3e-06 2.4e-06 2.9e-06 2.3e-06 3e-06 2.2e-06 2.45e-06 2.3e-06 2.25e-06 2.8e-06 2.1e-06 2.7e-06 2.45e-06 2.85e-06 2.35e-06 1.35e-06 2.45e-06 2.7e-06 2.25e-06 2.25e-06 1.95e-06 2.45e-06 2.55e-06 2.55e-06 2.45e-06 1.65e-06 2.8e-06 2.75e-06 2.2e-06 2.2e-06 1.95e-06 3.05e-06 3.05e-06 2.35e-06 2.7e-06 2.55e-06 2.9e-06 1.8e-06 1.75e-06 2.85e-06 1.9e-06 2.8e-06 2.9e-06 2.15e-06 2.65e-06 2.65e-06
52 2.25e-06 2.3e-06 1.6e-06 2e-06 1.7e-06 2.35e-06 1.7e-06 2.35e-06 1.7e-06 1.8e-06 1.95e-06 2.05e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 2.6e-06 1.65e-06 2.3e-06 1.95e-06 2.05e-06 1.85e-06 1.75e-06 2.6e-06 1.75e-06 2.45e-06 2.15e-06 2.35e-06 2.05e-06 1.95e-06 2.1e-06 2.45e-06 1.95e-06 2e-06 2.05e-06 2.25e-06 2.3e-06 2.25e-06 1.65e-06 1.55e-06 2.4e-06 2.35e-06 1.75e-06 1.95e-06 2.05e-06 2.65e-06 2.8e-06 1.85e-06 2.45e-06 2.1e-06 2.65e-06 1.75e-06 2.7e-06 2.15e-06 2.05e-06 2.3e-06 2.2e-06 1.8e-06 2.35e-06 1.95e-06
53 1.9e-06 2.05e-06 1.65e-06 2.35e-06 1.55e-06 1.7e-06 1.7e-06 2e-06 1.55e-06 1.5e-06 1.8e-06 1.2e-06 2.1e-06 2.15e-06 1.6e-06 1.7e-06 1.7e-06 1.35e-06 2e-06 1.65e-06 1.75e-06 1.55e-06 1.7e-06 1.6e-06 1.35e-06 1.95e-06 1.45e-06 1.9e-06 1.45e-06 2.9e-06 1.95e-06 1.25e-06 1.65e-06 1.55e-06 2.2e-06 1.95e-06 1.85e-06 1.45e-06 1.85e-06 2.25e-06 1.7e-06 2.15e-06 1.7e-06 1.5e-06 2.25e-06 2.25e-06 1.8e-06 1.65e-06 1.95e-06 1.95e-06 2.15e-06 2.85e-06 2.15e-06 2.4e-06 2.6e-06 2.05e-06 1.7e-06 1.65e-06 2.05e-06 1.45e-06
54 2.25e-06 2.2e-06 2.4e-06 2.2e-06 2.25e-06 2.4e-06 2.3e-06 2.6e-06 2.2e-06 2.05e-06 2.2e-06 2.1e-06 2.1e-06 2.15e-06 2.25e-06 2.25e-06 2.15e-06 2.3e-06 2.7e-06 2.1e-06 2.45e-06 2.15e-06 2.2e-06 2.4e-06 2.1e-06 2.05e-06 2.25e-06 2.65e-06 2.15e-06 1.8e-06 2.25e-06 2.25e-06 2.1e-06 2e-06 1.85e-06 1.9e-06 2.35e-06 2.35e-06 2.3e-06 2.05e-06 2.45e-06 2.2e-06 2.2e-06 2.05e-06 2.25e-06 2.25e-06 2.65e-06 2.15e-06 2.05e-06 2.4e-06 1.8e-06 1.9e-06 2.05e-06 2.6e-06 2.9e-06 2.2e-06 2.4e-06 2e-06 2.45e-06 2.3e-06
55 1.55e-06 1.2e-06 2.1e-06 2.45e-06 1.95e-06 2.15e-06 2.1e-06 2e-06 2e-06 1.9e-06 2.05e-06 1.9e-06 2.2e-06 2.3e-06 1.95e-06 2.05e-06 1.55e-06 2.05e-06 2.15e-06 1.8e-06 2.1e-06 1.7e-06 1.6e-06 1.95e-06 2e-06 1.35e-06 2e-06 2e-06 1.9e-06 2.8e-06 2e-06 1.9e-06 1.8e-06 1.7e-06 2.4e-06 1.8e-06 2e-06 2.1e-06 2.25e-06 2.3e-06 2.2e-06 1.7e-06 1.6e-06 1.8e-06 2.35e-06 1.5e-06 2.05e-06 2e-06 1.35e-06 2.25e-06 1.35e-06 2.8e-06 2.3e-06 2.05e-06 2.2e-06 2.4e-06 1.75e-06 2.05e-06 2.15e-06 2e-06
56 1.6e-06 1.75e-06 1.7e-06 2.25e-06 1.7e-06 2.05e-06 1.7e-06 2.1e-06 1.7e-06 1.75e-06 1.8e-06 1.85e-06 2.05e-06 2.35e-06 1.7e-06 1.7e-06 1.65e-06 1.65e-06 2e-06 1.75e-06 1.9e-06 1.65e-06 1.85e-06 2.1e-06 1.75e-06 1.6e-06 1.95e-06 2e-06 1.85e-06 2.75e-06 1.9e-06 2.05e-06 1.75e-06 1.75e-06 2.55e-06 1.85e-06 1.95e-06 2.05e-06 1.75e-06 2.3e-06 2.1e-06 1.7e-06 1.85e-06 1.75e-06 2.6e-06 1.6e-06 2.25e-06 1.8e-06 1.6e-06 1.95e-06 1.65e-06 2.9e-06 2.2e-06 1.7e-06 2.4e-06 1.75e-06 2.7e-06 1.8e-06 2.05e-06 1.8e-06
57 1.75e-06 2.05e-06 1.45e-06 1.85e-06 1.2e-06 1.65e-06 1.3e-06 1.75e-06 1.1e-06 9e-07 1.35e-06 1.1e-06 1.55e-06 1.75e-06 1.2e-06 1.3e-06 1.8e-06 1.05e-06 1.9e-06 1.25e-06 1.4e-06 1.3e-06 1.5e-06 1.65e-06 9.5e-07 1.75e-06 1.35e-06 1.8e-06 1.25e-06 2.35e-06 1.4e-06 1.5e-06 1.25e-06 1.05e-06 2e-06 1.4e-06 1.45e-06 1.45e-06 1.3e-06 1.7e-06 1.7e-06 1.65e-06 1.5e-06 1.1e-06 2.15e-06 2e-06 1.95e-06 1e-06 1.75e-06 1.5e-06 1.85e-06 2.15e-06 1.8e-06 1.65e-06 2e-06 2.05e-06 1.8e-06 1.4e-06 1.55e-06 1.45e-06
58 1.85e-06 2.15e-06 1.9e-06 1.95e-06 1.6e-06 1.95e-06 1.7e-06 1.55e-06 1.85e-06 1.6e-06 1.55e-06 1.75e-06 1.9e-06 2.3e-06 1.55e-06 1.65e-06 2e-06 1.65e-06 1.7e-06 1.45e-06 1.5e-06 1.5e-06 1.9e-06 1.6e-06 1.55e-06 1.65e-06 1.8e-06 1.55e-06 1.65e-06 2.55e-06 1.35e-06 2e-06 1.45e-06 1.55e-06 2.5e-06 1.7e-06 1.3e-06 1.9e-06 1.6e-06 2.15e-06 2e-06 1.7e-06 1.9e-06 1.5e-06 2.5e-06 1.9e-06 1.75e-06 1.65e-06 1.65e-06 1.7e-06 1.95e-06 2.65e-06 2.35e-06 2.05e-06 2.45e-06 2.15e-06 2.05e-06 1.55e-06 2.4e-06 1.95e-06
59 1.8e-06 2e-06 1.4e-06 2.2e-06 1.4e-06 1.65e-06 1.35e-06 2.05e-06 1.25e-06 1.4e-06 1.7e-06 1.2e-06 1.75e-06 2.05e-06 1.45e-06 1.45e-06 1.7e-06 1.25e-06 1.8e-06 1.5e-06 1.75e-06 1.4e-06 1.6e-06 1.65e-06 1.25e-06 1.85e-06 1.4e-06 1.9e-06 1.3e-06 2.7e-06 1.75e-06 1.25e-06 1.5e-06 1.45e-06 2.05e-06 1.75e-06 1.8e-06 1.4e-06 1.4e-06 2.1e-06 1.7e-06 2e-06 1.6e-06 1.4e-06 2.2e-06 2.2e-06 1.9e-06 1.5e-06 1.85e-06 1.85e-06 2e-06 2.65e-06 1.95e-06 1.45e-06 2.3e-06 2e-06 1.8e-06 1.45e-06 1.95e-06 2.3e-06
