 slim_762392033 slim_762392031 slim_762392028 slim_762392050 slim_762392062 slim_762392024 slim_762392029 slim_762392035 slim_762392032 slim_762392040 slim_762392046 slim_762392053 slim_762392059 slim_762392072 slim_762392051 slim_762392034 slim_762392044 slim_762392045 slim_762392025 slim_762392041 slim_762392027 slim_762392049 slim_762392070 slim_762392036 slim_762392057 slim_762392058 slim_762392063 slim_762392060 slim_762392065 slim_762392073 slim_762392075 slim_762392064 slim_762392038 slim_762392067 slim_762392054 slim_762392026 slim_762392043 slim_762392052 slim_762392048 slim_762392066 slim_762392030 slim_762392055 slim_762392071 slim_762392042 slim_762392037 slim_762392074 slim_762392069 slim_762392039 slim_762392047 slim_762392068 slim_762392056 slim_762392061
37 1.55e-06 1.25e-06 1.9e-06 1.3e-06 1.15e-06 1.1e-06 1.8e-06 1.45e-06 1.7e-06 1.3e-06 1.4e-06 1.4e-06 1.25e-06 1.55e-06 1.6e-06 1.1e-06 1.45e-06 1.45e-06 1.45e-06 1.8e-06 1.55e-06 1.65e-06 1.35e-06 1.15e-06 1.85e-06 1.5e-06 1.4e-06 1.2e-06 1.6e-06 1.4e-06 1.45e-06 1.05e-06 1.3e-06 1.4e-06 1.6e-06 1.9e-06 2.1e-06 2e-06 1.2e-06 1.15e-06 1.1e-06 1.4e-06 1.6e-06 1.7e-06 1.75e-06 1.2e-06 1.45e-06 1.2e-06 1.5e-06 1.15e-06 1.5e-06 1.2e-06
38 1.55e-06 1.15e-06 1.4e-06 1.25e-06 1.5e-06 1.45e-06 1.45e-06 1.3e-06 1.5e-06 1.2e-06 1.4e-06 1.1e-06 1.3e-06 1.5e-06 1.6e-06 1.05e-06 1.9e-06 1.9e-06 1.25e-06 1.35e-06 1.05e-06 8.5e-07 1.5e-06 7.5e-07 1.7e-06 1.7e-06 1.2e-06 1.3e-06 1.4e-06 1.55e-06 8.5e-07 1.25e-06 1.7e-06 1.5e-06 1.25e-06 1.6e-06 1.8e-06 1.2e-06 6e-07 1.65e-06 1.3e-06 1.7e-06 1.3e-06 1.4e-06 1.5e-06 1.25e-06 1.9e-06 1.1e-06 1.7e-06 1.6e-06 1.2e-06 8e-07
39 1.05e-06 1.25e-06 2.25e-06 1.15e-06 6.5e-07 6e-07 1.85e-06 1e-06 1.35e-06 1.3e-06 8.5e-07 1.3e-06 1.15e-06 1.55e-06 1.05e-06 1.1e-06 8e-07 8e-07 1.15e-06 1.95e-06 1.95e-06 2e-06 1.05e-06 1.15e-06 1.6e-06 7.5e-07 1.5e-06 8.5e-07 1.45e-06 1.05e-06 1.9e-06 8.5e-07 6e-07 9.5e-07 1.6e-06 1.7e-06 2.25e-06 1.15e-06 1.65e-06 9e-07 9e-07 9.5e-07 1.55e-06 1.85e-06 1.5e-06 8.5e-07 7.5e-07 8.5e-07 1.35e-06 7e-07 1.5e-06 1.75e-06
40 1.4e-06 1.05e-06 2.05e-06 1.3e-06 8.5e-07 8.5e-07 1.85e-06 1.3e-06 1.65e-06 1.25e-06 1.15e-06 1.45e-06 1.1e-06 1.4e-06 1.45e-06 9.5e-07 1.15e-06 1.15e-06 1.3e-06 1.9e-06 1.6e-06 1.75e-06 1.05e-06 1.15e-06 1.8e-06 1.25e-06 1.35e-06 9e-07 1.5e-06 1.4e-06 1.6e-06 1e-06 9.5e-07 1.25e-06 1.65e-06 1.9e-06 2.15e-06 1.1e-06 1.3e-06 9e-07 1.1e-06 1.25e-06 1.5e-06 1.7e-06 1.75e-06 8e-07 1.15e-06 1.15e-06 1.4e-06 6.5e-07 1.55e-06 1.5e-06
41 1.1e-06 1.45e-06 2.35e-06 1.5e-06 1.05e-06 1.1e-06 1.65e-06 1.55e-06 8.5e-07 1.5e-06 1.45e-06 1.1e-06 1.4e-06 1.8e-06 1.1e-06 1.35e-06 1.3e-06 1.3e-06 1.2e-06 2.15e-06 2.05e-06 2.05e-06 9.5e-07 1.5e-06 1.95e-06 1.35e-06 1.75e-06 1.35e-06 1.85e-06 1.4e-06 2e-06 1.1e-06 1.1e-06 9e-07 1.35e-06 1.55e-06 2.45e-06 1.4e-06 1.7e-06 9.5e-07 1.25e-06 1.7e-06 1.95e-06 2.1e-06 1.25e-06 1.3e-06 1.25e-06 1.2e-06 1.65e-06 1.05e-06 1.85e-06 1.85e-06
42 1.8e-06 1.8e-06 2.3e-06 1.45e-06 1.65e-06 1.35e-06 2.2e-06 1.15e-06 2.1e-06 1.75e-06 1.2e-06 1.9e-06 1.7e-06 1.4e-06 1.85e-06 1.45e-06 1.6e-06 1.8e-06 1.4e-06 2e-06 1.9e-06 1.85e-06 2e-06 1.3e-06 2e-06 1.6e-06 1.7e-06 1.3e-06 1.4e-06 1.85e-06 1.75e-06 1.7e-06 1.6e-06 1.75e-06 2e-06 2.1e-06 1.35e-06 1.6e-06 1.3e-06 1.55e-06 1.5e-06 1.95e-06 1.6e-06 1.9e-06 1.9e-06 1.3e-06 1.5e-06 1.55e-06 1.3e-06 1.75e-06 1.75e-06 1.7e-06
43 1.9e-06 1.45e-06 1.1e-06 1.85e-06 1.75e-06 1.8e-06 1.65e-06 1.8e-06 2.2e-06 1.4e-06 1.7e-06 1.8e-06 1.5e-06 2e-06 1.95e-06 1.55e-06 1.95e-06 1.95e-06 1.9e-06 1.4e-06 1.3e-06 1.35e-06 2.05e-06 1.4e-06 1.7e-06 1.7e-06 1.35e-06 1.65e-06 1.4e-06 1.85e-06 1.15e-06 1.65e-06 1.9e-06 1.9e-06 1.85e-06 1.75e-06 1.85e-06 1.7e-06 1.4e-06 1.85e-06 1.7e-06 2.1e-06 1.9e-06 2.2e-06 2.2e-06 1.75e-06 2.1e-06 1.6e-06 2.05e-06 1.85e-06 1.8e-06 1.4e-06
44 1.15e-06 1.55e-06 2.2e-06 1.6e-06 1.45e-06 1.65e-06 1.5e-06 1.7e-06 7e-07 1.6e-06 1.7e-06 9.5e-07 1.65e-06 1.8e-06 1.15e-06 1.6e-06 1.7e-06 1.8e-06 1.25e-06 2.05e-06 2e-06 1.85e-06 1.15e-06 1.5e-06 2e-06 1.6e-06 1.9e-06 1.75e-06 2.05e-06 1.5e-06 1.85e-06 1.45e-06 1.55e-06 1.05e-06 1.25e-06 1.5e-06 2.2e-06 1.75e-06 1.5e-06 1.5e-06 1.75e-06 1.25e-06 1.9e-06 2.2e-06 1.4e-06 1.6e-06 1.65e-06 1.25e-06 1.9e-06 1.55e-06 1.9e-06 1.7e-06
45 1.15e-06 1.05e-06 2e-06 1e-06 8.5e-07 8e-07 1.75e-06 1e-06 1.5e-06 1.25e-06 7.5e-07 1.35e-06 1.2e-06 1.45e-06 1.2e-06 1.05e-06 1.1e-06 1.1e-06 1e-06 1.8e-06 1.6e-06 1.7e-06 1.05e-06 1e-06 1.6e-06 9e-07 1.45e-06 9e-07 1.35e-06 1.15e-06 1.55e-06 1.1e-06 9e-07 1.2e-06 1.55e-06 1.75e-06 2.25e-06 1.2e-06 1.25e-06 8.5e-07 8e-07 1.3e-06 1.3e-06 1.75e-06 1.6e-06 1.2e-06 1.1e-06 9.5e-07 1.55e-06 8e-07 1.35e-06 1.45e-06
46 1.3e-06 1.5e-06 2.5e-06 1.4e-06 9e-07 9e-07 2.1e-06 8.5e-07 1.6e-06 1.55e-06 1.1e-06 1.55e-06 1.4e-06 1.5e-06 1.3e-06 1.35e-06 7.5e-07 1.05e-06 1.4e-06 2.2e-06 2.2e-06 2.25e-06 1.3e-06 1.4e-06 1.65e-06 1e-06 1.75e-06 1.1e-06 1.7e-06 1.3e-06 2.15e-06 1.15e-06 8.5e-07 1.2e-06 1.85e-06 1.95e-06 1.9e-06 1.45e-06 1.9e-06 7.5e-07 1.15e-06 1.25e-06 1.5e-06 2.1e-06 1.65e-06 1.1e-06 1e-06 1.1e-06 1.35e-06 9.5e-07 1.75e-06 2e-06
47 1e-06 1e-06 1.65e-06 1e-06 8e-07 1e-06 1.45e-06 9.5e-07 1.15e-06 1.05e-06 9.5e-07 8.5e-07 1.1e-06 1.5e-06 1e-06 1.05e-06 1.15e-06 1.15e-06 1.1e-06 1.5e-06 1.45e-06 1.45e-06 1.1e-06 7.5e-07 1.35e-06 8.5e-07 1.3e-06 1.05e-06 1.45e-06 9e-07 1.3e-06 8.5e-07 9e-07 1e-06 1.2e-06 1.45e-06 2.15e-06 1.2e-06 1.1e-06 8.5e-07 1.15e-06 1.2e-06 1.55e-06 1.6e-06 1.25e-06 9.5e-07 1.1e-06 1.1e-06 1.65e-06 1e-06 1.2e-06 1.15e-06
48 1.9e-06 1.8e-06 2.5e-06 1.8e-06 1.5e-06 1.3e-06 2.3e-06 1.55e-06 2.1e-06 1.75e-06 1.65e-06 1.9e-06 1.6e-06 1.45e-06 1.95e-06 1.45e-06 1.45e-06 1.65e-06 1.75e-06 2.25e-06 2.15e-06 2.15e-06 1.8e-06 1.6e-06 2.2e-06 1.8e-06 1.75e-06 1.4e-06 1.75e-06 1.95e-06 2.05e-06 1.4e-06 1.5e-06 1.65e-06 2.1e-06 2.25e-06 1.5e-06 1.5e-06 1.7e-06 1.35e-06 1.4e-06 1.65e-06 1.3e-06 2.05e-06 1.9e-06 1.55e-06 1.35e-06 1.65e-06 2.2e-06 1.45e-06 2.05e-06 1.95e-06
49 1.2e-06 1e-06 2.15e-06 1.3e-06 6.5e-07 8e-07 1.8e-06 1.35e-06 1.45e-06 1.2e-06 1.15e-06 1.3e-06 1.05e-06 1.45e-06 1.25e-06 1e-06 9.5e-07 9.5e-07 1.3e-06 2e-06 1.8e-06 1.95e-06 8.5e-07 1.25e-06 1.75e-06 1.05e-06 1.45e-06 9.5e-07 1.65e-06 1.2e-06 1.8e-06 8.5e-07 7.5e-07 1.05e-06 1.6e-06 1.85e-06 2.35e-06 1.15e-06 1.6e-06 7e-07 6.5e-07 1.05e-06 1.75e-06 1.85e-06 1.55e-06 8e-07 9.5e-07 1e-06 1.45e-06 7e-07 1.6e-06 1.65e-06
50 1.45e-06 1.5e-06 1.75e-06 1.35e-06 1.45e-06 1.45e-06 1.8e-06 1.4e-06 1.85e-06 1.55e-06 1.2e-06 1.5e-06 1.45e-06 1.9e-06 1.5e-06 1.45e-06 1.6e-06 1.6e-06 1.5e-06 1.75e-06 1.6e-06 1.5e-06 1.7e-06 1.15e-06 1.75e-06 1.15e-06 1.55e-06 1.45e-06 1.6e-06 1.3e-06 1.45e-06 1.45e-06 1.55e-06 1.65e-06 1.75e-06 1.85e-06 2.3e-06 1.5e-06 1.2e-06 1.5e-06 1.55e-06 1.85e-06 1.75e-06 1.8e-06 1.9e-06 1.35e-06 1.75e-06 1.2e-06 2.05e-06 1.6e-06 2.3e-06 1.25e-06
51 1.55e-06 1.15e-06 1.1e-06 1.3e-06 1.5e-06 1.7e-06 1.4e-06 1.55e-06 1.7e-06 1.2e-06 1.5e-06 1.2e-06 1.15e-06 1.65e-06 1.6e-06 1.2e-06 1.85e-06 1.85e-06 1.55e-06 1.3e-06 1e-06 1.1e-06 1.6e-06 9.5e-07 1.6e-06 1.5e-06 1.1e-06 1.55e-06 1.55e-06 1.3e-06 8e-07 1.3e-06 1.8e-06 1.65e-06 1.35e-06 1.65e-06 1.95e-06 1.2e-06 8e-07 1.75e-06 1.5e-06 1.85e-06 1.7e-06 1.4e-06 1.7e-06 1.45e-06 2e-06 1.15e-06 1.95e-06 1.65e-06 1.25e-06 1e-06
