 slim_762038384 slim_762038423 slim_762038383 slim_762038403 slim_762038401 slim_762038398 slim_762038407 slim_762038394 slim_762038404 slim_762038390 slim_762038415 slim_762038374 slim_762038364 slim_762038370 slim_762038359 slim_762038371 slim_762038375 slim_762038373 slim_762038389 slim_762038367 slim_762038377 slim_762038406 slim_762038396 slim_762038420 slim_762038402 slim_762038412 slim_762038395 slim_762038410 slim_762038366 slim_762038411 slim_762038405 slim_762038365 slim_762038372 slim_762038421 slim_762038379 slim_762038386 slim_762038419 slim_762038392 slim_762038417 slim_762038416 slim_762038413 slim_762038391 slim_762038369 slim_762038368 slim_762038380 slim_762038381 slim_762038376 slim_762038362 slim_762038387 slim_762038361 slim_762038397 slim_762038357 slim_762038363 slim_762038408 slim_762038393 slim_762038418 slim_762038385 slim_762038409 slim_762038422 slim_762038360 slim_762038399 slim_762038400 slim_762038414 slim_762038358 slim_762038388 slim_762038378 slim_762038382
57 2.35e-06 2.45e-06 2.65e-06 2.5e-06 2.35e-06 2.75e-06 2.85e-06 2.7e-06 2.75e-06 2.5e-06 2.15e-06 2.5e-06 2.45e-06 2.5e-06 2.75e-06 2.85e-06 2.7e-06 2.4e-06 2.4e-06 2.3e-06 2.5e-06 2.6e-06 2.85e-06 2.45e-06 2.2e-06 2.2e-06 2.45e-06 2.55e-06 2.85e-06 2.05e-06 2.75e-06 2.8e-06 2.75e-06 2.85e-06 2.35e-06 2.35e-06 2.8e-06 2.5e-06 2.8e-06 2.55e-06 3e-06 1.9e-06 2.55e-06 2.5e-06 2.65e-06 2.55e-06 2.4e-06 2.45e-06 2.4e-06 2.7e-06 2.85e-06 2.55e-06 2.8e-06 2.25e-06 2.45e-06 2.65e-06 2.55e-06 3.5e-06 2.45e-06 2.65e-06 2.3e-06 2.35e-06 2.3e-06 2.65e-06 2.75e-06 2.65e-06 2.3e-06
58 1.85e-06 1.95e-06 2.05e-06 2.45e-06 1.35e-06 2.05e-06 2.3e-06 2.25e-06 2.35e-06 2.05e-06 1.75e-06 2.5e-06 2.4e-06 2.3e-06 2.3e-06 2.15e-06 2.6e-06 1.9e-06 2.15e-06 2.4e-06 2.3e-06 2.05e-06 2.55e-06 1.95e-06 1.95e-06 2.5e-06 2.45e-06 2.1e-06 2.6e-06 1.9e-06 2.15e-06 2.35e-06 2.5e-06 2.05e-06 2.4e-06 1.35e-06 1.95e-06 2.45e-06 2.35e-06 2e-06 2.3e-06 2e-06 2.2e-06 2.8e-06 2e-06 2.25e-06 2.4e-06 2.2e-06 2.15e-06 2.25e-06 2.2e-06 1.95e-06 2.1e-06 2.5e-06 1.85e-06 2.25e-06 2.55e-06 2.45e-06 2.7e-06 2.55e-06 2.4e-06 1.35e-06 2.15e-06 2.05e-06 1.95e-06 1.95e-06 2.1e-06
59 2.45e-06 1.15e-06 1.4e-06 9.5e-07 2.45e-06 2.25e-06 1.05e-06 2.15e-06 2e-06 1.8e-06 2.15e-06 2.2e-06 9e-07 1.4e-06 1.15e-06 2.15e-06 2.15e-06 2.5e-06 2.45e-06 2.45e-06 2.85e-06 2.45e-06 1.15e-06 1.15e-06 3.05e-06 1e-06 2.35e-06 2.2e-06 1.25e-06 2.15e-06 2.2e-06 1.2e-06 2.1e-06 2.3e-06 1.1e-06 2.45e-06 2.2e-06 9.5e-07 1.2e-06 2.3e-06 2.3e-06 1.9e-06 2.45e-06 2.95e-06 2.4e-06 1.25e-06 2.3e-06 2.3e-06 1e-06 1.1e-06 2.2e-06 2.35e-06 2.1e-06 1e-06 2.1e-06 2.3e-06 1.4e-06 2.65e-06 2.55e-06 0.0 1.3e-06 2.45e-06 1.35e-06 1.4e-06 2.2e-06 2.25e-06 2.5e-06
60 2.45e-06 1.8e-06 1.9e-06 1.5e-06 2.3e-06 2.5e-06 1.95e-06 2.65e-06 1.95e-06 1.9e-06 2e-06 2.3e-06 1.45e-06 1.9e-06 1.9e-06 2.35e-06 2.95e-06 2.5e-06 1.95e-06 1.9e-06 2.65e-06 2.45e-06 1.9e-06 1.8e-06 2.4e-06 1.8e-06 2.5e-06 2.1e-06 1.85e-06 2.3e-06 2.25e-06 1.95e-06 2.6e-06 2.5e-06 1.5e-06 2.3e-06 2.4e-06 1.5e-06 1.95e-06 2.2e-06 2.5e-06 2e-06 2.3e-06 2.65e-06 2.45e-06 1.85e-06 2.45e-06 2.15e-06 1.6e-06 1.85e-06 2.4e-06 2.6e-06 2.3e-06 1.8e-06 2.15e-06 2.1e-06 1.8e-06 2.3e-06 2.4e-06 1.3e-06 2.6e-06 2.3e-06 1.9e-06 1.9e-06 2.4e-06 2.3e-06 2.2e-06
61 1.75e-06 1.85e-06 1.95e-06 2.35e-06 1.25e-06 1.95e-06 2.2e-06 2.15e-06 2.25e-06 1.95e-06 1.65e-06 2.4e-06 2.3e-06 2.2e-06 2.2e-06 2.05e-06 2.5e-06 1.8e-06 2.05e-06 2.3e-06 2.2e-06 1.95e-06 2.45e-06 1.85e-06 1.9e-06 2.4e-06 2.35e-06 2e-06 2.5e-06 1.8e-06 2.05e-06 2.25e-06 2.4e-06 1.95e-06 2.3e-06 1.25e-06 1.85e-06 2.35e-06 2.25e-06 1.9e-06 2.2e-06 1.9e-06 2.1e-06 2.7e-06 1.9e-06 2.15e-06 2.3e-06 2.1e-06 2.05e-06 2.15e-06 2.1e-06 1.85e-06 2e-06 2.4e-06 1.75e-06 2.15e-06 2.45e-06 2.35e-06 1.35e-06 2.45e-06 2.3e-06 2.5e-06 2.05e-06 1.95e-06 1.85e-06 1.85e-06 2e-06
62 1.75e-06 1.55e-06 1.95e-06 1.65e-06 2.05e-06 2.2e-06 1.8e-06 2.15e-06 2.3e-06 1.95e-06 1.75e-06 2.25e-06 1.6e-06 1.8e-06 1.8e-06 2.25e-06 2.2e-06 1.8e-06 2.35e-06 2.3e-06 2.45e-06 2.2e-06 1.95e-06 1.55e-06 2.65e-06 1.6e-06 2.2e-06 2.2e-06 2e-06 1.8e-06 2.25e-06 1.85e-06 2.25e-06 2.25e-06 1.65e-06 2.05e-06 2.2e-06 1.65e-06 1.85e-06 2.1e-06 2.4e-06 1.65e-06 2.25e-06 2.65e-06 2.2e-06 1.75e-06 2.15e-06 2.15e-06 1.5e-06 1.75e-06 2.3e-06 2.25e-06 2.2e-06 1.6e-06 1.9e-06 2.35e-06 1.9e-06 2.3e-06 2.15e-06 1.35e-06 1.9e-06 2.05e-06 2.7e-06 1.95e-06 2.15e-06 2.15e-06 2.15e-06
63 2.15e-06 1.95e-06 1.5e-06 1.85e-06 1.95e-06 2.05e-06 1.8e-06 2.1e-06 2e-06 2.05e-06 2.4e-06 2.45e-06 1.8e-06 1.8e-06 1.6e-06 1.9e-06 2.45e-06 2.2e-06 2.15e-06 2.5e-06 2.5e-06 2.1e-06 1.85e-06 1.95e-06 2.15e-06 2e-06 2.45e-06 2.1e-06 1.85e-06 2.55e-06 1.95e-06 1.65e-06 2.3e-06 1.9e-06 1.9e-06 1.95e-06 1.85e-06 1.9e-06 1.7e-06 2.15e-06 2.05e-06 2.4e-06 2.2e-06 2.9e-06 2e-06 1.75e-06 2.4e-06 2.15e-06 1.9e-06 1.6e-06 2e-06 1.9e-06 1.85e-06 1.95e-06 2.1e-06 2.25e-06 2.05e-06 2.65e-06 2.05e-06 1.4e-06 1.9e-06 1.95e-06 1.95e-06 2.8e-06 1.8e-06 1.85e-06 2.25e-06
64 1.05e-06 2.35e-06 1.8e-06 2.45e-06 1.85e-06 4.5e-07 1.55e-06 6.5e-07 1.5e-06 1.5e-06 2.45e-06 2.1e-06 2.4e-06 1.2e-06 1.15e-06 2.5e-07 1.35e-06 1.1e-06 1.35e-06 2.85e-06 1.75e-06 3.5e-07 1.55e-06 2.35e-06 2.15e-06 2.4e-06 2.05e-06 1.5e-06 2.25e-06 2.55e-06 1e-06 1.2e-06 1.1e-06 1e-07 2.3e-06 1.85e-06 1e-07 2.45e-06 1.2e-06 1.4e-06 4e-07 2.5e-06 1.45e-06 2.45e-06 2e-07 1.25e-06 2e-06 1.5e-06 2.4e-06 1.1e-06 4e-07 1.25e-06 2e-07 2.4e-06 1.3e-06 1.6e-06 2.6e-06 2.75e-06 1.95e-06 2.2e-06 2.4e-06 1.85e-06 2.15e-06 1.8e-06 0.0 9.5e-07 1.5e-06
65 1.5e-06 2.35e-06 1.85e-06 2.35e-06 1.85e-06 1.25e-06 1.95e-06 1.45e-06 1.55e-06 1.85e-06 2.35e-06 2.15e-06 2.3e-06 1.65e-06 1.65e-06 1.2e-06 2e-06 1.55e-06 1.7e-06 2.15e-06 1.9e-06 1.25e-06 1.85e-06 2.35e-06 2e-06 2.5e-06 1.95e-06 1.65e-06 1.95e-06 2.6e-06 1.15e-06 1.7e-06 1.65e-06 1.05e-06 2.15e-06 1.85e-06 1.05e-06 2.35e-06 1.7e-06 1.75e-06 1.35e-06 2.55e-06 1.5e-06 2.3e-06 1.15e-06 1.75e-06 1.9e-06 1.5e-06 2.4e-06 1.6e-06 1.15e-06 1.6e-06 1.15e-06 2.5e-06 1.75e-06 1.8e-06 2.2e-06 2.65e-06 1.95e-06 2.25e-06 2.3e-06 1.85e-06 2.15e-06 1.85e-06 9.5e-07 1.9e-06 1.55e-06
66 1.65e-06 2.35e-06 2.25e-06 2.25e-06 2e-06 1.75e-06 2.3e-06 2e-06 1.85e-06 1.8e-06 2.05e-06 2.2e-06 2.2e-06 1.75e-06 2.05e-06 1.6e-06 2.55e-06 1.7e-06 1.75e-06 1.6e-06 1.95e-06 1.45e-06 2.15e-06 2.35e-06 2e-06 2.55e-06 1.9e-06 1.7e-06 2.25e-06 2.4e-06 1.6e-06 2.1e-06 2.1e-06 1.6e-06 2.1e-06 2e-06 1.55e-06 2.25e-06 2.1e-06 1.85e-06 1.75e-06 2.35e-06 1.45e-06 1.7e-06 1.4e-06 1.85e-06 1.85e-06 1.45e-06 2.4e-06 2e-06 1.6e-06 2.15e-06 1.55e-06 2.55e-06 1.9e-06 1.8e-06 2e-06 2.3e-06 2.1e-06 2.5e-06 2.2e-06 2e-06 2.15e-06 2.25e-06 1.5e-06 1.55e-06 2.4e-06
