 slim_761938476 slim_761938474 slim_761938486 slim_761938504 slim_761938492 slim_761938477 slim_761938468 slim_761938487 slim_761938497 slim_761938470 slim_761938445 slim_761938472 slim_761938449 slim_761938496 slim_761938453 slim_761938459 slim_761938458 slim_761938489 slim_761938484 slim_761938478 slim_761938499 slim_761938451 slim_761938456 slim_761938495 slim_761938471 slim_761938483 slim_761938493 slim_761938473 slim_761938465 slim_761938450 slim_761938491 slim_761938498 slim_761938447 slim_761938464 slim_761938467 slim_761938452 slim_761938479 slim_761938455 slim_761938500 slim_761938462 slim_761938460 slim_761938466 slim_761938457 slim_761938475 slim_761938503 slim_761938482 slim_761938463 slim_761938490 slim_761938501 slim_761938488 slim_761938480 slim_761938469 slim_761938446 slim_761938494 slim_761938502 slim_761938481 slim_761938461 slim_761938485 slim_761938448 slim_761938454
31 2.15e-06 1.9e-06 1.85e-06 2.2e-06 2.5e-06 2.15e-06 2.1e-06 1.95e-06 2.1e-06 1.95e-06 2.05e-06 2e-06 1.85e-06 2.1e-06 2.4e-06 1.65e-06 2.25e-06 1.9e-06 1.95e-06 1.8e-06 2.25e-06 2.35e-06 1.65e-06 2.15e-06 2.45e-06 1.95e-06 2.25e-06 1.95e-06 2.25e-06 2.15e-06 1.8e-06 2.8e-06 2.15e-06 1.85e-06 2.1e-06 2.15e-06 1.75e-06 1.8e-06 2.25e-06 2.25e-06 1.7e-06 1.6e-06 1.6e-06 2.2e-06 2e-06 2.1e-06 1.6e-06 2.1e-06 2.45e-06 1.8e-06 1.95e-06 2.05e-06 1.9e-06 1.8e-06 1.95e-06 2.4e-06 1.7e-06 2e-06 2.15e-06 2.15e-06
32 2.05e-06 1.65e-06 2.25e-06 2.4e-06 1.75e-06 1.85e-06 1.55e-06 2.1e-06 2.05e-06 1.7e-06 2.45e-06 2.05e-06 1.85e-06 2.05e-06 1.3e-06 1.8e-06 1.65e-06 1.8e-06 1.85e-06 2.5e-06 1.75e-06 2.45e-06 2e-06 1.45e-06 1.65e-06 2.55e-06 2.05e-06 1.8e-06 2e-06 2.05e-06 1.9e-06 2.15e-06 2.2e-06 1.7e-06 1.8e-06 1.55e-06 2.45e-06 2.25e-06 1.75e-06 1.7e-06 2.35e-06 1.75e-06 2.3e-06 1.7e-06 1.9e-06 2.1e-06 1.95e-06 2.35e-06 1.25e-06 1.5e-06 2.35e-06 1.8e-06 2.25e-06 2e-06 2.35e-06 1.55e-06 1.95e-06 1.8e-06 1.15e-06 1.8e-06
33 1.7e-06 1.5e-06 1.55e-06 1.65e-06 1.75e-06 2.05e-06 1.55e-06 1.45e-06 1.4e-06 1.9e-06 1.6e-06 1.35e-06 1.95e-06 1.4e-06 1.45e-06 1.55e-06 1.5e-06 1.55e-06 1.4e-06 1.85e-06 1.4e-06 2e-06 1.45e-06 1.3e-06 1.7e-06 1.9e-06 1.6e-06 1.6e-06 1.7e-06 1.8e-06 1.75e-06 1.85e-06 1.7e-06 1.9e-06 1.5e-06 1.35e-06 1.8e-06 1.8e-06 1.4e-06 1.35e-06 1.65e-06 1.5e-06 1.75e-06 1.35e-06 1.65e-06 1.55e-06 1.7e-06 1.85e-06 1.5e-06 1.5e-06 1.8e-06 1.6e-06 1.5e-06 1.05e-06 1.7e-06 1.6e-06 1.9e-06 1.6e-06 1.6e-06 1.5e-06
34 2.05e-06 1.9e-06 2.1e-06 2.25e-06 1.5e-06 2.1e-06 1.75e-06 1.8e-06 1.75e-06 1.75e-06 2.2e-06 1.8e-06 2.15e-06 1.75e-06 1.55e-06 1.75e-06 1.7e-06 1.65e-06 1.6e-06 2.1e-06 1.75e-06 1.6e-06 1.85e-06 1.45e-06 1.4e-06 2.1e-06 1.6e-06 2e-06 1.65e-06 1.75e-06 2.1e-06 2.1e-06 1.8e-06 1.5e-06 2.3e-06 1.45e-06 2.05e-06 1.95e-06 1.75e-06 1.75e-06 2e-06 1.7e-06 2.4e-06 1.7e-06 2.15e-06 2.1e-06 2.1e-06 1.95e-06 1.6e-06 1.9e-06 1.95e-06 1.95e-06 1.85e-06 1.65e-06 2.3e-06 1.85e-06 2.35e-06 1.9e-06 1.75e-06 1.85e-06
35 1.8e-06 1.55e-06 1.9e-06 1.9e-06 1.55e-06 2e-06 1.25e-06 1.45e-06 1.35e-06 1.9e-06 1.9e-06 1.6e-06 2.05e-06 1.35e-06 1e-06 1.6e-06 1.35e-06 1.55e-06 1.3e-06 2.3e-06 1.35e-06 2.2e-06 1.55e-06 1.1e-06 1.45e-06 2.3e-06 1.8e-06 1.6e-06 1.65e-06 1.95e-06 1.85e-06 2.15e-06 1.55e-06 1.35e-06 1.45e-06 1.9e-06 2.25e-06 2.15e-06 1.35e-06 1.4e-06 2e-06 1.55e-06 2.2e-06 1.45e-06 1.8e-06 1.75e-06 1.9e-06 2.1e-06 1.1e-06 1.55e-06 2.15e-06 1.6e-06 1.55e-06 1.45e-06 2e-06 1.45e-06 2e-06 1.7e-06 1.25e-06 1.4e-06
36 1.95e-06 1.85e-06 1.65e-06 1.8e-06 2.45e-06 2.4e-06 2.15e-06 1.95e-06 1.8e-06 2.25e-06 1.45e-06 2e-06 2.1e-06 1.8e-06 2.5e-06 1.9e-06 2.35e-06 2e-06 2.05e-06 1.15e-06 2e-06 1.8e-06 1.55e-06 2.35e-06 2.4e-06 1.5e-06 2.1e-06 1.85e-06 1.85e-06 2.1e-06 2.1e-06 1.75e-06 2.45e-06 1.8e-06 2.05e-06 2.25e-06 2.2e-06 1.5e-06 2e-06 2.05e-06 1.7e-06 1.85e-06 1.45e-06 2.25e-06 1.75e-06 1.55e-06 1.8e-06 1.4e-06 2.55e-06 2.05e-06 1.5e-06 2.1e-06 1.7e-06 1.7e-06 1.35e-06 2.45e-06 2.1e-06 2.1e-06 2.4e-06 2.15e-06
37 1.95e-06 1.75e-06 1.75e-06 2.15e-06 2.2e-06 2.2e-06 2.05e-06 2.1e-06 2.05e-06 2.05e-06 1.75e-06 1.9e-06 2e-06 2.05e-06 2.25e-06 1.85e-06 2e-06 2e-06 1.9e-06 1.55e-06 2.05e-06 1.9e-06 1.7e-06 2.1e-06 2.15e-06 1.65e-06 2.1e-06 1.85e-06 1.95e-06 1.95e-06 1.9e-06 1.8e-06 2.25e-06 1.8e-06 1.95e-06 2.15e-06 1.5e-06 2.7e-06 2.05e-06 2.05e-06 1.95e-06 1.8e-06 1.5e-06 1.9e-06 2e-06 1.95e-06 1.5e-06 1.85e-06 2.3e-06 1.85e-06 1.75e-06 1.9e-06 1.8e-06 1.95e-06 1.8e-06 2.2e-06 2.05e-06 2e-06 2.2e-06 2.15e-06
38 1.75e-06 1.45e-06 1.6e-06 1.35e-06 1.6e-06 2.15e-06 1.4e-06 1.6e-06 1.4e-06 2.25e-06 1.4e-06 1.75e-06 2.1e-06 1.4e-06 1e-06 2e-06 1.35e-06 1.5e-06 1.7e-06 2.05e-06 9.5e-07 2.1e-06 1.85e-06 1.35e-06 1.5e-06 2e-06 1.95e-06 1.55e-06 1.5e-06 1.95e-06 1.9e-06 2.25e-06 1.75e-06 1.4e-06 1.75e-06 1.35e-06 2e-06 2.05e-06 1.8e-06 1.05e-06 1.75e-06 1.95e-06 2e-06 1.35e-06 1.5e-06 1.25e-06 2e-06 1.85e-06 1.05e-06 1.6e-06 1.9e-06 1.45e-06 1.75e-06 1.7e-06 1.6e-06 1.3e-06 2e-06 1.75e-06 1.3e-06 1.2e-06
39 1.8e-06 1.5e-06 1.7e-06 1.45e-06 1.6e-06 2.1e-06 1.5e-06 1.65e-06 1.5e-06 2.25e-06 1.55e-06 1.7e-06 2.1e-06 1.5e-06 1.05e-06 2.05e-06 1.4e-06 1.5e-06 1.75e-06 2.1e-06 1.05e-06 2.1e-06 1.9e-06 1.35e-06 1.5e-06 2.05e-06 1.8e-06 1.6e-06 1.55e-06 1.95e-06 1.95e-06 2.25e-06 1.7e-06 1.35e-06 1.75e-06 1.4e-06 2.05e-06 2.05e-06 1.05e-06 1.9e-06 1.75e-06 2e-06 2.05e-06 1.4e-06 1.6e-06 1.4e-06 2.05e-06 1.9e-06 1e-06 1.65e-06 1.95e-06 1.5e-06 1.85e-06 1.55e-06 1.75e-06 1.35e-06 2.05e-06 1.75e-06 1.3e-06 1.25e-06
40 1.95e-06 2.1e-06 1.7e-06 1.1e-06 2.35e-06 2.65e-06 2.05e-06 1.2e-06 1.65e-06 2e-06 1.6e-06 1.75e-06 2.15e-06 1.65e-06 2.2e-06 2.2e-06 2.1e-06 1.4e-06 1.9e-06 1.75e-06 1.75e-06 2e-06 1.85e-06 2.05e-06 2.3e-06 1.8e-06 2e-06 2.1e-06 1.85e-06 2.1e-06 2.05e-06 1.7e-06 2.35e-06 1.65e-06 2e-06 2e-06 1.7e-06 1.95e-06 1.75e-06 1.75e-06 1.2e-06 2.15e-06 2e-06 2e-06 1.7e-06 1.55e-06 2.35e-06 1.65e-06 2.25e-06 2.3e-06 1.65e-06 2.1e-06 1.8e-06 1.4e-06 1.8e-06 2.3e-06 1.95e-06 1.95e-06 2.3e-06 1.45e-06
41 1.85e-06 1.65e-06 1.7e-06 2.2e-06 2.3e-06 1.85e-06 1.45e-06 1.65e-06 1.6e-06 1.85e-06 1.9e-06 1.65e-06 1.65e-06 1.6e-06 2e-06 9.5e-07 1.9e-06 2.05e-06 1.4e-06 1.9e-06 1.95e-06 2.5e-06 1.2e-06 1.6e-06 2.3e-06 2.05e-06 2.1e-06 1.7e-06 2.2e-06 2.1e-06 1.45e-06 1.6e-06 1.75e-06 1.5e-06 1.7e-06 1.55e-06 1.85e-06 1.8e-06 1.95e-06 2e-06 2.15e-06 1.8e-06 1.5e-06 1.85e-06 1.75e-06 1.85e-06 1.2e-06 2.1e-06 2.05e-06 1.35e-06 2.05e-06 1.8e-06 1.45e-06 1.4e-06 1.75e-06 1.95e-06 1.5e-06 1.55e-06 1.65e-06 2.05e-06
42 1.9e-06 1.5e-06 1.2e-06 2e-06 2.65e-06 2.1e-06 2.05e-06 2.05e-06 2e-06 2.5e-06 1.35e-06 1.85e-06 1.85e-06 2e-06 2.3e-06 1.55e-06 2.05e-06 2.15e-06 1.95e-06 1.5e-06 2e-06 2.6e-06 1.4e-06 2.2e-06 2.6e-06 1.45e-06 2.45e-06 1.55e-06 2.25e-06 2.15e-06 1.65e-06 1.6e-06 2.3e-06 1.75e-06 2.4e-06 2.2e-06 1.45e-06 1.5e-06 2e-06 2.05e-06 2e-06 1.5e-06 1.4e-06 2e-06 1.7e-06 1.75e-06 1e-06 2.05e-06 2.35e-06 1.55e-06 1.8e-06 1.45e-06 1.5e-06 1.8e-06 1.4e-06 2.3e-06 1.45e-06 1.9e-06 2.1e-06 2.1e-06
43 1.45e-06 1.5e-06 1.8e-06 1.85e-06 1.45e-06 2.05e-06 1.4e-06 1.8e-06 1.75e-06 2e-06 1.8e-06 1.35e-06 1.95e-06 1.75e-06 1.15e-06 1.9e-06 9e-07 1.65e-06 1.35e-06 2.3e-06 1.35e-06 2.05e-06 1.95e-06 1.25e-06 1.5e-06 2.1e-06 2e-06 1.7e-06 1.75e-06 1.6e-06 1.55e-06 2.2e-06 1.7e-06 1.35e-06 1.7e-06 1.45e-06 2.25e-06 1.9e-06 1.35e-06 1.4e-06 2e-06 1.85e-06 2e-06 1.5e-06 1.8e-06 1.8e-06 1.65e-06 2.25e-06 1.2e-06 1.45e-06 1.95e-06 1.45e-06 1.85e-06 1.95e-06 2.05e-06 1.2e-06 2e-06 1.6e-06 1.45e-06 1.45e-06
44 1.45e-06 1.7e-06 1.65e-06 1.4e-06 2.3e-06 2.3e-06 1.45e-06 1.6e-06 1.5e-06 2.3e-06 1.5e-06 1.8e-06 1.65e-06 1.5e-06 1.85e-06 1.8e-06 1.9e-06 1.9e-06 1.75e-06 1.8e-06 1.5e-06 2.35e-06 1.65e-06 1.85e-06 2.3e-06 1.9e-06 2.25e-06 1.75e-06 1.9e-06 2e-06 1.8e-06 2e-06 1.9e-06 1.65e-06 2.15e-06 1.8e-06 1.75e-06 2e-06 1.5e-06 1.6e-06 1.7e-06 1.75e-06 1.7e-06 1.8e-06 1.5e-06 9.5e-07 1.95e-06 1.4e-06 1.9e-06 1.75e-06 1.65e-06 1.8e-06 1.8e-06 1.55e-06 1.4e-06 1.7e-06 1.7e-06 1.3e-06 1.6e-06 1.6e-06
45 1.4e-06 1.75e-06 1.5e-06 1.1e-06 2.35e-06 2.5e-06 1.45e-06 1.45e-06 1.2e-06 2.35e-06 1.1e-06 1.75e-06 2e-06 1.2e-06 1.9e-06 1.9e-06 1.95e-06 1.85e-06 1.75e-06 1.6e-06 1.25e-06 2.2e-06 1.55e-06 1.9e-06 2.35e-06 1.8e-06 2.2e-06 1.75e-06 1.75e-06 2.2e-06 2e-06 2.1e-06 2.1e-06 1.55e-06 2.1e-06 1.75e-06 1.55e-06 1.95e-06 1.25e-06 1.4e-06 1.55e-06 1.85e-06 1.75e-06 1.8e-06 9.5e-07 1.2e-06 2.1e-06 1.15e-06 1.95e-06 1.9e-06 1.65e-06 1.9e-06 1.55e-06 1.4e-06 1.1e-06 1.7e-06 2e-06 1.65e-06 1.8e-06 1.55e-06
46 1.9e-06 1.4e-06 1.5e-06 2.35e-06 2.3e-06 1.75e-06 1.75e-06 2.1e-06 2.05e-06 2.1e-06 1.7e-06 1.8e-06 1.75e-06 2.05e-06 1.95e-06 1.25e-06 1.7e-06 2.15e-06 1.65e-06 1.85e-06 2e-06 2.6e-06 1.45e-06 1.8e-06 2.25e-06 1.75e-06 2.4e-06 1.55e-06 2.25e-06 2.05e-06 1.3e-06 1.6e-06 1.95e-06 1.7e-06 2.1e-06 1.9e-06 1.8e-06 1.5e-06 2e-06 2.05e-06 2.35e-06 1.2e-06 1e-06 1.65e-06 1.95e-06 2.1e-06 1.3e-06 2.4e-06 2e-06 1.2e-06 2.05e-06 1.4e-06 1.55e-06 2.05e-06 1.75e-06 1.95e-06 1.4e-06 1.8e-06 1.75e-06 2.1e-06
47 1.65e-06 2.15e-06 1.8e-06 1.6e-06 2.35e-06 2.65e-06 1.95e-06 1.8e-06 1.55e-06 2.2e-06 1.5e-06 2e-06 2.15e-06 1.55e-06 2.4e-06 2.15e-06 2.35e-06 1.95e-06 2e-06 1.45e-06 1.85e-06 1.6e-06 1.8e-06 2.25e-06 2.35e-06 1.65e-06 2.05e-06 2.15e-06 1.65e-06 2.1e-06 2.4e-06 2.1e-06 2.35e-06 1.85e-06 1.95e-06 2.1e-06 1.4e-06 1.85e-06 1.85e-06 1.9e-06 1.65e-06 2.1e-06 2.05e-06 2.25e-06 1.4e-06 1.15e-06 2.4e-06 1.8e-06 2.45e-06 2.35e-06 1.5e-06 2.3e-06 1.8e-06 1.6e-06 1.45e-06 2.3e-06 2.4e-06 2e-06 2.3e-06 2.05e-06
48 1.95e-06 1.15e-06 2.2e-06 2e-06 1e-06 1.65e-06 1.3e-06 2e-06 1.9e-06 2.2e-06 2.1e-06 1.95e-06 2.2e-06 1.9e-06 2.5e-07 2.1e-06 9.5e-07 1.35e-06 1.8e-06 2.6e-06 1.05e-06 2.25e-06 2.15e-06 9.5e-07 8.5e-07 2.55e-06 1.8e-06 1.35e-06 1.5e-06 1.85e-06 1.9e-06 2.45e-06 1.25e-06 1.5e-06 1.6e-06 1.1e-06 2.55e-06 2.3e-06 1.05e-06 1e-06 2.25e-06 2.05e-06 2.35e-06 1.2e-06 1.9e-06 1.95e-06 2e-06 2.45e-06 1e-07 1.35e-06 2.4e-06 1.25e-06 2.2e-06 2.15e-06 2.2e-06 1e-06 2.05e-06 1.9e-06 6.5e-07 1.1e-06
49 1.9e-06 1.25e-06 1.85e-06 2.15e-06 1.85e-06 1.65e-06 1.45e-06 2e-06 1.9e-06 2.05e-06 1.95e-06 1.9e-06 1.7e-06 1.9e-06 1.3e-06 1.4e-06 1.5e-06 1.85e-06 1.7e-06 2.1e-06 1.6e-06 2.55e-06 1.6e-06 1.45e-06 1.75e-06 2.2e-06 2.2e-06 1.4e-06 2e-06 2e-06 1.4e-06 1.8e-06 1.5e-06 1.5e-06 1.9e-06 1.55e-06 2.05e-06 1.85e-06 1.6e-06 1.65e-06 2.3e-06 1.35e-06 1.55e-06 1.45e-06 1.75e-06 1.9e-06 1.2e-06 2.35e-06 1.35e-06 2e-06 2.2e-06 1.45e-06 1.9e-06 2e-06 1.8e-06 1.45e-06 1.45e-06 1.7e-06 1.2e-06 1.7e-06
50 1.85e-06 2.15e-06 1.55e-06 1.75e-06 2.3e-06 2.55e-06 2.15e-06 1.9e-06 1.75e-06 2.2e-06 1.55e-06 1.8e-06 1.75e-06 1.75e-06 2.35e-06 2.1e-06 2.05e-06 1.9e-06 1.75e-06 1.55e-06 1.9e-06 1.7e-06 1.95e-06 2.2e-06 2.25e-06 1.4e-06 2.05e-06 2.2e-06 1.75e-06 1.65e-06 2.2e-06 1.95e-06 2.35e-06 1.8e-06 1.95e-06 2.15e-06 1.5e-06 1.75e-06 1.9e-06 1.95e-06 1.65e-06 2.05e-06 1.8e-06 1.95e-06 1.65e-06 1.65e-06 2.05e-06 1.5e-06 2.4e-06 2.2e-06 2.1e-06 1.95e-06 1.8e-06 1.75e-06 1.75e-06 2.4e-06 2.1e-06 1.9e-06 2.3e-06 2.05e-06
51 1.9e-06 1.4e-06 1.45e-06 1.95e-06 1.75e-06 1.95e-06 1.7e-06 2e-06 1.9e-06 2.35e-06 1.6e-06 1.8e-06 1.95e-06 1.9e-06 1.2e-06 1.85e-06 1.35e-06 1.7e-06 1.8e-06 2.15e-06 1.45e-06 2.35e-06 1.9e-06 1.5e-06 1.65e-06 1.75e-06 2.15e-06 1.55e-06 1.8e-06 1.85e-06 1.75e-06 2.05e-06 1.8e-06 1.6e-06 1.95e-06 1.6e-06 2.1e-06 1.9e-06 1.45e-06 1.5e-06 2.1e-06 1.8e-06 1.45e-06 1.45e-06 1.8e-06 1.9e-06 1.4e-06 2.3e-06 1.25e-06 1.45e-06 1.95e-06 2.2e-06 1.75e-06 2e-06 1.9e-06 1.65e-06 1.65e-06 1.85e-06 1.4e-06 1.55e-06
52 1.75e-06 1.9e-06 1.3e-06 1.75e-06 2.45e-06 2.4e-06 1.7e-06 1.4e-06 1.25e-06 2.15e-06 1.25e-06 1.5e-06 2.15e-06 1.25e-06 2.15e-06 1.5e-06 1.9e-06 1.95e-06 1.35e-06 1.75e-06 1.75e-06 2.3e-06 1.25e-06 1.8e-06 2.45e-06 1.65e-06 2.1e-06 1.9e-06 2e-06 2.2e-06 1.95e-06 1.9e-06 2.25e-06 1.5e-06 1.85e-06 1.55e-06 1.7e-06 1.8e-06 1.75e-06 1.85e-06 1.8e-06 1.45e-06 1.5e-06 1.85e-06 1.8e-06 1.55e-06 1.55e-06 1.8e-06 2.2e-06 1.9e-06 1.8e-06 1.75e-06 1.9e-06 1.25e-06 1.55e-06 2.25e-06 2e-06 1.9e-06 2.15e-06 1.95e-06
53 1.7e-06 1.9e-06 1.45e-06 1.55e-06 2.35e-06 2.45e-06 1.55e-06 1.15e-06 1.15e-06 1.95e-06 1.55e-06 1.05e-06 1.95e-06 1.15e-06 2.1e-06 1.45e-06 2e-06 1.7e-06 1.35e-06 1.75e-06 1.7e-06 2.2e-06 1.2e-06 1.4e-06 2.4e-06 1.9e-06 1.45e-06 1.9e-06 1.95e-06 2.1e-06 2.05e-06 1.8e-06 2e-06 1.05e-06 1.65e-06 1.45e-06 1.7e-06 1.95e-06 1.7e-06 1.55e-06 1.4e-06 1.4e-06 1.8e-06 1.95e-06 1.55e-06 1.4e-06 2.05e-06 1.6e-06 2.15e-06 2e-06 1.75e-06 2e-06 1.25e-06 2e-07 1.65e-06 2.15e-06 2e-06 1.55e-06 2e-06 1.75e-06
54 1.75e-06 1.65e-06 1.5e-06 1.3e-06 2.6e-06 2.45e-06 1.75e-06 1.75e-06 1.35e-06 2.5e-06 1e-06 1.95e-06 2.15e-06 1.35e-06 2.15e-06 1.8e-06 2.15e-06 2.05e-06 1.95e-06 1.4e-06 1.6e-06 2.35e-06 1.45e-06 2.15e-06 2.55e-06 1.7e-06 2.4e-06 1.65e-06 1.9e-06 2.4e-06 1.95e-06 1.95e-06 2.35e-06 1.7e-06 2.3e-06 2e-06 1.35e-06 1.8e-06 1.6e-06 1.75e-06 1.8e-06 1.75e-06 1.4e-06 2.05e-06 1.4e-06 1.1e-06 1.75e-06 1.45e-06 2.2e-06 1.8e-06 1.75e-06 1.9e-06 1.55e-06 1.65e-06 1.7e-06 2.1e-06 1.9e-06 1.95e-06 2.05e-06 1.85e-06
55 1.7e-06 1.4e-06 2.25e-06 2e-06 1.35e-06 2e-06 1.15e-06 2e-06 1.9e-06 2.15e-06 2.15e-06 1.85e-06 2.1e-06 1.9e-06 9.5e-07 2e-06 1.2e-06 1.75e-06 1.7e-06 2.5e-06 1.3e-06 2.25e-06 2.05e-06 1.25e-06 1.45e-06 2.6e-06 2.15e-06 1.6e-06 1.85e-06 1.85e-06 1.65e-06 2.4e-06 1.55e-06 1.6e-06 1.85e-06 1.45e-06 2.45e-06 2.2e-06 1.3e-06 1.35e-06 2.3e-06 1.95e-06 2.3e-06 1.2e-06 1.7e-06 1.7e-06 1.95e-06 2.3e-06 1e-06 1.45e-06 2.4e-06 1.65e-06 2.25e-06 2.15e-06 2.1e-06 1.7e-06 2.05e-06 1.6e-06 1.1e-06 1.45e-06
56 2.1e-06 1.7e-06 1.75e-06 2e-06 2.5e-06 2.05e-06 1.75e-06 1.9e-06 2.05e-06 2.3e-06 2e-06 2.05e-06 1.65e-06 2.05e-06 2e-06 1.55e-06 2e-06 2.05e-06 1.95e-06 2.15e-06 2e-06 2.85e-06 1.75e-06 1.95e-06 2.45e-06 2.05e-06 2.55e-06 1.8e-06 2.35e-06 2.2e-06 1.45e-06 1.7e-06 1.95e-06 1.9e-06 2.35e-06 2e-06 2.1e-06 2.05e-06 2e-06 2.05e-06 1.95e-06 1.5e-06 1.45e-06 2e-06 1.7e-06 2e-06 1.4e-06 2.4e-06 2.05e-06 1.45e-06 2.1e-06 1.65e-06 2e-06 2e-06 1.9e-06 2.05e-06 2.2e-06 1.75e-06 1.65e-06 1.8e-06
57 1.65e-06 1.75e-06 1.8e-06 1.9e-06 2.1e-06 2.2e-06 1.4e-06 1.7e-06 1.7e-06 1.95e-06 2e-06 1.6e-06 1.65e-06 1.7e-06 1.85e-06 1.6e-06 1.7e-06 1.95e-06 1.45e-06 2.15e-06 1.75e-06 2.35e-06 1.7e-06 1.6e-06 2.2e-06 2.15e-06 2.15e-06 1.9e-06 2.1e-06 1.85e-06 1.6e-06 2e-06 1.8e-06 1.6e-06 1.9e-06 1.7e-06 2.1e-06 2e-06 1.75e-06 1.75e-06 1.95e-06 1.55e-06 1.9e-06 1.6e-06 1.3e-06 1.65e-06 1.8e-06 2e-06 1.9e-06 1.7e-06 1.9e-06 1.85e-06 1.9e-06 1.55e-06 1.95e-06 1.6e-06 1.75e-06 1.9e-06 1.65e-06 1.8e-06
58 1.85e-06 1.25e-06 2.15e-06 2.05e-06 1.4e-06 1.65e-06 1.1e-06 1.95e-06 1.85e-06 2.1e-06 2.15e-06 1.95e-06 1.75e-06 1.85e-06 7e-07 1.7e-06 1.25e-06 1.6e-06 1.75e-06 2.45e-06 1.3e-06 2.45e-06 1.9e-06 1.15e-06 1.3e-06 2.5e-06 2e-06 1.4e-06 1.75e-06 1.9e-06 1.65e-06 2.15e-06 1.15e-06 1.6e-06 1.75e-06 1.25e-06 2.4e-06 2.2e-06 1.3e-06 1.3e-06 2.3e-06 1.65e-06 2.1e-06 1.45e-06 1.6e-06 1.8e-06 1.75e-06 2.3e-06 6.5e-07 1.2e-06 2.3e-06 1.4e-06 2.15e-06 2e-06 2.05e-06 1.1e-06 1.65e-06 1.65e-06 1.2e-06 1.35e-06
59 1.85e-06 1.5e-06 1.9e-06 1.35e-06 1.65e-06 2.2e-06 1.5e-06 1.5e-06 1.65e-06 2.25e-06 1.7e-06 1.8e-06 2.15e-06 1.65e-06 1e-06 2.1e-06 1.4e-06 1.4e-06 1.8e-06 2.2e-06 1.2e-06 2.25e-06 1.95e-06 1.4e-06 1.5e-06 2.2e-06 2e-06 1.55e-06 1.6e-06 2e-06 1.8e-06 2.15e-06 1.8e-06 1.5e-06 1.85e-06 1.4e-06 2.15e-06 2.15e-06 1.2e-06 1.25e-06 1.45e-06 2.05e-06 2.1e-06 1.45e-06 1.6e-06 1.55e-06 2.1e-06 2.05e-06 1.1e-06 1.7e-06 2.05e-06 1.55e-06 1.95e-06 1.75e-06 1.85e-06 1.45e-06 1.8e-06 1.8e-06 1.35e-06 1.9e-06
