 slim_762033563 slim_762033572 slim_762033601 slim_762033561 slim_762033587 slim_762033606 slim_762033580 slim_762033597 slim_762033592 slim_762033576 slim_762033609 slim_762033567 slim_762033581 slim_762033598 slim_762033611 slim_762033608 slim_762033596 slim_762033595 slim_762033577 slim_762033591 slim_762033602 slim_762033570 slim_762033578 slim_762033573 slim_762033588 slim_762033562 slim_762033568 slim_762033593 slim_762033599 slim_762033590 slim_762033566 slim_762033571 slim_762033565 slim_762033585 slim_762033603 slim_762033605 slim_762033559 slim_762033569 slim_762033582 slim_762033600 slim_762033607 slim_762033560 slim_762033584 slim_762033558 slim_762033610 slim_762033612 slim_762033574 slim_762033589 slim_762033575 slim_762033594 slim_762033579 slim_762033564 slim_762033604 slim_762033586 slim_762033583
34 2.8e-06 1.7e-06 2.4e-06 2.25e-06 2.35e-06 2.6e-06 2.15e-06 2.2e-06 2.45e-06 2.3e-06 1.75e-06 1.75e-06 2.2e-06 2.95e-06 2.3e-06 2.45e-06 2.95e-06 2.65e-06 1.85e-06 2.2e-06 2.7e-06 2.45e-06 2.85e-06 2.65e-06 2.2e-06 1.8e-06 2.9e-06 2e-06 2.9e-06 1.8e-06 2.45e-06 1.9e-06 1.9e-06 2.7e-06 2.4e-06 1.55e-06 2.3e-06 2.2e-06 1.9e-06 2.15e-06 2.2e-06 2.35e-06 2.8e-06 2e-06 2.55e-06 2.65e-06 2.35e-06 2.4e-06 2e-06 1.9e-06 2.1e-06 2.6e-06 2.9e-06 2.65e-06 2.3e-06
35 3.1e-06 1.85e-06 2.65e-06 2.7e-06 2.65e-06 2.95e-06 2.25e-06 2.6e-06 2.8e-06 2.4e-06 1.5e-06 1.6e-06 2.3e-06 3.35e-06 2.4e-06 2.55e-06 3.3e-06 3.05e-06 2e-06 2.6e-06 3.1e-06 2.55e-06 3.2e-06 3.1e-06 2.25e-06 1.8e-06 3.25e-06 2.05e-06 3.2e-06 1.95e-06 2.8e-06 2e-06 2e-06 3.05e-06 1.55e-06 2.5e-06 2.65e-06 2.3e-06 2e-06 2.45e-06 2.55e-06 2.7e-06 2.95e-06 2.05e-06 2.95e-06 3.05e-06 2.8e-06 2.7e-06 2.1e-06 2e-06 2.15e-06 3e-06 3.3e-06 3e-06 2.4e-06
36 1.85e-06 1.95e-06 4.5e-07 1.4e-06 5e-07 1e-06 1.8e-06 9e-07 9.5e-07 2.35e-06 3.05e-06 2.65e-06 2.25e-06 1.6e-06 2.55e-06 2.4e-06 1.6e-06 1.55e-06 1.65e-06 8e-07 1.1e-06 1.75e-06 1.65e-06 1.1e-06 1.85e-06 1.55e-06 1.7e-06 1.45e-06 1.25e-06 1.65e-06 1.15e-06 1.3e-06 1.7e-06 1.75e-06 2.3e-06 2.65e-06 5e-07 1.85e-06 1.75e-06 5.5e-07 8e-07 4.5e-07 2.35e-06 1.75e-06 9.5e-07 1.7e-06 1.05e-06 4.5e-07 1.3e-06 1.35e-06 1.9e-06 9.5e-07 1.55e-06 1.05e-06 2.25e-06
37 1.95e-06 2.2e-06 2.05e-06 1.7e-06 1.7e-06 1.85e-06 2e-06 1.5e-06 1.95e-06 2.15e-06 2e-06 2.35e-06 2.25e-06 1.8e-06 1.85e-06 1.65e-06 1.9e-06 1.8e-06 2.15e-06 1.7e-06 1.75e-06 1.95e-06 2e-06 1.9e-06 1.8e-06 2.05e-06 2.05e-06 2.05e-06 2.05e-06 2.1e-06 1.8e-06 1.95e-06 2.05e-06 1.6e-06 2.2e-06 2.3e-06 1.85e-06 2.7e-06 2.25e-06 1.95e-06 1.8e-06 2e-06 2.2e-06 2.3e-06 1.75e-06 1.55e-06 1.85e-06 1.95e-06 1.85e-06 2.25e-06 2e-06 1.8e-06 1.65e-06 1.85e-06 2.05e-06
38 2.5e-06 1.75e-06 1.85e-06 2.25e-06 1.8e-06 2.1e-06 1.95e-06 1.9e-06 1.85e-06 2.05e-06 2.15e-06 1.65e-06 1.95e-06 2.45e-06 2.5e-06 2.6e-06 2.4e-06 2.35e-06 1.65e-06 1.9e-06 2.2e-06 2.05e-06 2.25e-06 2.2e-06 2.3e-06 2.1e-06 2.3e-06 2.2e-06 2.35e-06 1.6e-06 2.05e-06 2.05e-06 1.65e-06 2.4e-06 1.9e-06 2e-06 1.75e-06 2.25e-06 2.9e-06 1.75e-06 1.9e-06 1.85e-06 2.45e-06 1.75e-06 2.05e-06 2.4e-06 2.15e-06 1.85e-06 2.05e-06 1.5e-06 2.15e-06 2.1e-06 2.4e-06 2.15e-06 2.05e-06
39 1.8e-06 1.8e-06 4e-07 1.3e-06 6e-07 1.1e-06 1.8e-06 9.5e-07 1.15e-06 2.4e-06 2.95e-06 2.7e-06 2.3e-06 1.8e-06 2.4e-06 2.45e-06 1.8e-06 1.55e-06 1.65e-06 8.5e-07 1.35e-06 1.8e-06 1.8e-06 1.25e-06 1.85e-06 1.25e-06 1.85e-06 1.4e-06 1.45e-06 1.65e-06 1.15e-06 1.25e-06 1.8e-06 1.8e-06 2.15e-06 2.45e-06 5.5e-07 1.95e-06 1.75e-06 7e-07 7e-07 5e-07 2.35e-06 1.65e-06 1.1e-06 1.75e-06 1.1e-06 5.5e-07 1.35e-06 1.3e-06 1.85e-06 1.1e-06 1.75e-06 1.15e-06 2.3e-06
40 1.75e-06 1.85e-06 7e-07 8.5e-07 7.5e-07 1.15e-06 1.9e-06 7e-07 1.3e-06 2.4e-06 2.9e-06 2.75e-06 2.35e-06 1.75e-06 2.3e-06 2.3e-06 1.8e-06 1.3e-06 1.75e-06 7.5e-07 1.35e-06 1.75e-06 1.8e-06 1.25e-06 1.9e-06 1.5e-06 1.85e-06 1.55e-06 1.55e-06 1.75e-06 1.25e-06 1.4e-06 1.9e-06 1.7e-06 2.2e-06 2.55e-06 8e-07 1.8e-06 1.9e-06 7e-07 1.2e-06 7e-07 2.25e-06 1.85e-06 1.15e-06 1.6e-06 9.5e-07 8.5e-07 1.5e-06 1.55e-06 1.9e-06 1.15e-06 1.65e-06 1.2e-06 2.3e-06
41 1.85e-06 2e-06 3e-07 1.45e-06 5.5e-07 9.5e-07 1.9e-06 1e-06 1.1e-06 2.5e-06 3.2e-06 2.75e-06 2.4e-06 1.65e-06 2.65e-06 2.5e-06 1.75e-06 1.6e-06 1.6e-06 9e-07 1.2e-06 1.85e-06 1.75e-06 1e-06 1.95e-06 1.55e-06 1.8e-06 1.4e-06 1.4e-06 1.65e-06 1.25e-06 1.2e-06 1.9e-06 1.9e-06 2.35e-06 2.7e-06 4.5e-07 2e-06 1.85e-06 5e-07 7e-07 4e-07 2.35e-06 1.75e-06 9e-07 1.75e-06 1.05e-06 5e-07 1.35e-06 1.4e-06 1.95e-06 9e-07 1.6e-06 1e-06 2.4e-06
42 1.85e-06 2.4e-06 2.45e-06 2.35e-06 2.25e-06 1.85e-06 2.25e-06 2.1e-06 2.1e-06 2.2e-06 2.55e-06 2.5e-06 2.2e-06 1.7e-06 2.25e-06 1.95e-06 1.85e-06 2.05e-06 2.35e-06 2.25e-06 2e-06 1.7e-06 1.85e-06 1.85e-06 2.45e-06 2.85e-06 1.95e-06 2.8e-06 2.2e-06 2.3e-06 2e-06 2.7e-06 2.35e-06 1.8e-06 2.8e-06 2.95e-06 2.35e-06 2.2e-06 2.45e-06 2.35e-06 2.25e-06 2.35e-06 2.7e-06 2.55e-06 1.95e-06 1.75e-06 2.4e-06 2.45e-06 2.65e-06 2.6e-06 2.5e-06 2e-06 1.7e-06 2.05e-06 2.15e-06
43 2.5e-06 1.85e-06 1.65e-06 2.3e-06 1.7e-06 2.05e-06 2e-06 1.95e-06 1.95e-06 2.15e-06 2.25e-06 1.65e-06 2.05e-06 2.45e-06 2.6e-06 2.65e-06 2.45e-06 2.4e-06 1.7e-06 1.95e-06 2.2e-06 2.15e-06 2.35e-06 2.2e-06 2.35e-06 2.1e-06 2.4e-06 2.15e-06 2.35e-06 1.7e-06 2.1e-06 2.05e-06 1.75e-06 2.45e-06 2e-06 2.05e-06 1.75e-06 2.3e-06 1.75e-06 1.65e-06 1.85e-06 1.75e-06 2.55e-06 3.2e-06 2.05e-06 2.4e-06 2.2e-06 1.75e-06 2.1e-06 1.75e-06 2.25e-06 2.05e-06 2.4e-06 2.1e-06 2.15e-06
44 1.5e-06 2.2e-06 1e-06 1.6e-06 9.5e-07 1e-06 1.75e-06 1.15e-06 1.2e-06 2.1e-06 2.85e-06 2.65e-06 2.2e-06 1.05e-06 2.25e-06 1.9e-06 1.2e-06 1.35e-06 1.85e-06 1.2e-06 1.05e-06 1.8e-06 1.3e-06 1e-06 1.8e-06 2.1e-06 1.3e-06 1.9e-06 1.35e-06 1.85e-06 1.15e-06 1.75e-06 2e-06 1.25e-06 2.55e-06 2.95e-06 9.5e-07 1.75e-06 2.05e-06 1.1e-06 1.15e-06 9e-07 1.95e-06 2.05e-06 1.6e-06 1.15e-06 1.35e-06 1.05e-06 1.75e-06 1.9e-06 2.05e-06 9e-07 9e-07 1e-06 1.95e-06
45 1.15e-06 2.35e-06 1.8e-06 1.6e-06 1.55e-06 1.3e-06 1.9e-06 1.4e-06 1.6e-06 1.9e-06 2.4e-06 2.7e-06 2.15e-06 8e-07 1.65e-06 1.4e-06 1.1e-06 1.25e-06 2.25e-06 1.6e-06 1.1e-06 1.9e-06 1.2e-06 1.35e-06 1.85e-06 2.5e-06 1.25e-06 2.4e-06 1.6e-06 2.25e-06 1.25e-06 2.35e-06 2.25e-06 7e-07 2.65e-06 3.05e-06 1.7e-06 1.55e-06 2.4e-06 1.75e-06 1.6e-06 1.75e-06 1.75e-06 2.4e-06 1.15e-06 1e-06 1.75e-06 1.8e-06 2.3e-06 2.55e-06 2.2e-06 1.05e-06 5.5e-07 1.15e-06 1.8e-06
46 2e-06 2.05e-06 1.2e-06 8e-07 1.05e-06 1.45e-06 2.15e-06 8.5e-07 1.5e-06 2.6e-06 3.05e-06 3e-06 2.55e-06 1.95e-06 2.45e-06 2.4e-06 2e-06 1.5e-06 1.95e-06 9e-07 1.5e-06 1.9e-06 2.05e-06 1.4e-06 2.1e-06 1.8e-06 2.1e-06 1.8e-06 1.75e-06 1.9e-06 1.5e-06 1.6e-06 2.05e-06 1.85e-06 2.35e-06 2.8e-06 1.05e-06 1.85e-06 2.15e-06 1.1e-06 9.5e-07 1.05e-06 2.4e-06 2.2e-06 1.35e-06 1.75e-06 1.6e-06 1.15e-06 1.55e-06 1.85e-06 2.15e-06 1.45e-06 1.85e-06 1.5e-06 2.5e-06
47 1.9e-06 2.05e-06 4e-07 1.5e-06 5e-07 1.05e-06 1.9e-06 1e-06 1e-06 2.45e-06 3.15e-06 2.75e-06 2.35e-06 1.7e-06 2.65e-06 2.5e-06 1.7e-06 1.65e-06 1.75e-06 8.5e-07 1.2e-06 1.85e-06 1.75e-06 1.2e-06 1.95e-06 1.6e-06 1.8e-06 1.5e-06 1.3e-06 1.75e-06 1.25e-06 1.4e-06 1.8e-06 1.85e-06 2.4e-06 2.7e-06 4.5e-07 1.95e-06 1.85e-06 5.5e-07 8.5e-07 5e-07 2.45e-06 1.75e-06 1.05e-06 1.8e-06 1.15e-06 7e-07 1.35e-06 1.45e-06 2e-06 1.05e-06 1.65e-06 1.1e-06 2.35e-06
48 2.45e-06 2e-06 1.45e-06 1.75e-06 1.45e-06 1.85e-06 2.05e-06 1.55e-06 1.8e-06 2.6e-06 2.5e-06 2.5e-06 2.55e-06 2.4e-06 2.4e-06 2.35e-06 2.45e-06 2.15e-06 1.9e-06 1.4e-06 1.95e-06 2.15e-06 2.5e-06 1.85e-06 1.85e-06 1.45e-06 2.55e-06 1.45e-06 2.1e-06 1.85e-06 1.85e-06 1.3e-06 2e-06 2.35e-06 2e-06 2.1e-06 1.3e-06 1.85e-06 2.05e-06 1.35e-06 1.5e-06 1.35e-06 2.65e-06 2.1e-06 1.75e-06 2.3e-06 1.55e-06 1.35e-06 2.3e-06 1.65e-06 1.95e-06 1.85e-06 2.35e-06 1.9e-06 2.5e-06
49 2.6e-06 1.75e-06 1.4e-06 2.05e-06 1.5e-06 1.95e-06 1.8e-06 1.7e-06 1.75e-06 2.35e-06 2.45e-06 2.1e-06 2.25e-06 2.6e-06 2.65e-06 2.75e-06 2.55e-06 2.3e-06 1.65e-06 1.6e-06 2.15e-06 2.05e-06 2.4e-06 2.05e-06 2.15e-06 1.65e-06 2.45e-06 1.8e-06 2.25e-06 1.6e-06 1.9e-06 1.6e-06 1.75e-06 2.55e-06 1.9e-06 2e-06 1.35e-06 2.25e-06 1.5e-06 1.3e-06 1.55e-06 1.4e-06 2.6e-06 1.75e-06 1.9e-06 2.55e-06 1.85e-06 1.45e-06 1.65e-06 2.2e-06 2e-06 1.95e-06 2.55e-06 2e-06 2.25e-06
50 2.3e-06 2.2e-06 1.95e-06 2.15e-06 1.9e-06 2.1e-06 2.15e-06 1.9e-06 1.8e-06 2.45e-06 2.2e-06 2.45e-06 2.4e-06 2.4e-06 2.15e-06 2.15e-06 2.35e-06 2.25e-06 2.15e-06 1.95e-06 2.25e-06 2.2e-06 2.05e-06 2.2e-06 1.95e-06 1.85e-06 2.15e-06 2e-06 2.4e-06 2.1e-06 2.05e-06 1.8e-06 2.2e-06 2.2e-06 2.1e-06 2.15e-06 1.9e-06 2e-06 2.15e-06 1.85e-06 1.9e-06 1.95e-06 2.5e-06 2.25e-06 2.05e-06 2.2e-06 2.15e-06 2e-06 1.95e-06 2e-06 3.3e-06 2.1e-06 2.3e-06 2.15e-06 2.35e-06
51 1.55e-06 2.25e-06 9.5e-07 1.65e-06 9.5e-07 1e-06 1.85e-06 1.2e-06 1.25e-06 2.15e-06 2.9e-06 2.65e-06 2.25e-06 1.05e-06 2.3e-06 1.95e-06 1.3e-06 1.4e-06 1.9e-06 1.25e-06 9.5e-07 1.85e-06 1.35e-06 1.05e-06 1.9e-06 2.15e-06 1.4e-06 1.9e-06 1.4e-06 1.95e-06 1.2e-06 1.8e-06 2.05e-06 1.3e-06 2.6e-06 3e-06 9.5e-07 1.8e-06 2.1e-06 1.1e-06 1.15e-06 9e-07 2e-06 2.05e-06 9e-07 1.05e-06 1.45e-06 1.05e-06 1.85e-06 1.95e-06 2.1e-06 1.5e-06 8.5e-07 9e-07 2.05e-06
52 1.2e-06 2.55e-06 1.65e-06 1.9e-06 1.4e-06 1.1e-06 1.8e-06 1.45e-06 1.45e-06 1.85e-06 2.65e-06 2.65e-06 2.15e-06 5.5e-07 2e-06 1.45e-06 8.5e-07 1.25e-06 2.25e-06 1.65e-06 9e-07 1.9e-06 1e-06 1.15e-06 1.85e-06 2.75e-06 1e-06 2.45e-06 1.4e-06 2.25e-06 1.2e-06 2.45e-06 2.25e-06 7.5e-07 2.9e-06 3.3e-06 1.55e-06 1.65e-06 2.4e-06 1.75e-06 1.65e-06 1.6e-06 1.7e-06 2.4e-06 9e-07 5.5e-07 1.85e-06 1.65e-06 2.35e-06 2.55e-06 2.3e-06 8.5e-07 5e-07 9.5e-07 1.7e-06
53 1.55e-06 2.3e-06 1e-06 1.7e-06 1e-06 1.05e-06 1.9e-06 1.25e-06 1.3e-06 2.2e-06 2.95e-06 2.75e-06 2.3e-06 1.15e-06 2.35e-06 2e-06 1.35e-06 1.45e-06 2e-06 1.3e-06 1.05e-06 1.9e-06 1.4e-06 1.15e-06 1.95e-06 2.15e-06 1.45e-06 1.95e-06 1.4e-06 2e-06 1.25e-06 1.9e-06 2.1e-06 1.35e-06 2.65e-06 3e-06 1.05e-06 1.85e-06 2.15e-06 1.15e-06 1.2e-06 1e-06 2.05e-06 2.1e-06 1e-06 1.15e-06 1.5e-06 1.1e-06 1.9e-06 2e-06 2.15e-06 9e-07 9.5e-07 1.8e-06 2.1e-06
54 2.1e-06 2.15e-06 2.4e-06 2.45e-06 2.15e-06 2.1e-06 1.85e-06 2.1e-06 2.05e-06 1.85e-06 2e-06 1.85e-06 1.95e-06 1.85e-06 2.2e-06 2.05e-06 1.9e-06 2.15e-06 2.05e-06 2.25e-06 2.05e-06 2.1e-06 1.9e-06 2.2e-06 2.2e-06 2.65e-06 1.9e-06 2.65e-06 2.3e-06 2e-06 2e-06 2.6e-06 1.95e-06 1.8e-06 2.3e-06 2.4e-06 2.25e-06 2.05e-06 2.05e-06 2.3e-06 2.3e-06 2.4e-06 2.15e-06 2.15e-06 1.95e-06 1.8e-06 2.5e-06 2.35e-06 2.5e-06 2.25e-06 2.35e-06 2.05e-06 1.7e-06 2.1e-06 3e-06
