 slim_762517173 slim_762517174 slim_762517175 slim_762517176 slim_762517177 slim_762517178 slim_762517179 slim_762517180 slim_762517181 slim_762517182 slim_762517183 slim_762517184 slim_762517185 slim_762517186 slim_762517187 slim_762517188 slim_762517189 slim_762517190 slim_762517191 slim_762517192 slim_762517193 slim_762517194 slim_762517195 slim_762517196 slim_762517197 slim_762517198 slim_762517199 slim_762517200 slim_762517201 slim_762517202 slim_762517203 slim_762517204 slim_762517205 slim_762517206 slim_762517207 slim_762517208 slim_762517209 slim_762517210 slim_762517211 slim_762517212 slim_762517213 slim_762517214 slim_762517215 slim_762517216 slim_762517217 slim_762517218 slim_762517219 slim_762517220 slim_762517221 slim_762517222 slim_762517223 slim_762517224 slim_762517225 slim_762517226 slim_762517227 slim_762517228 slim_762517229 slim_762517230 slim_762517231 slim_762517232 slim_762517233 slim_762517234
23 7.5e-07 2.5e-07 1.65e-06 9.5e-07 1e-06 1e-06 9.5e-07 1.1e-06 1.2e-06 1.15e-06 9e-07 1.05e-06 2.5e-07 1.05e-06 9e-07 1.4e-06 7e-07 1.15e-06 7e-07 9.5e-07 7.5e-07 7.5e-07 1e-06 5e-07 1.2e-06 1e-06 7e-07 1.3e-06 8.5e-07 1.35e-06 1.15e-06 1.05e-06 1.25e-06 6.5e-07 5.5e-07 1e-06 7.5e-07 7.5e-07 7e-07 9e-07 1.1e-06 1.05e-06 1.1e-06 1.35e-06 1.15e-06 9.5e-07 1.7e-06 1.65e-06 1.35e-06 1.25e-06 1.15e-06 1.25e-06 1.3e-06 1.25e-06 8e-07 1.1e-06 1.5e-06 1.25e-06 1.2e-06 9e-07 8.5e-07 9e-07
24 1.25e-06 1.2e-06 1.55e-06 1.2e-06 1.2e-06 1.15e-06 1.4e-06 1.4e-06 1.4e-06 1.45e-06 1.4e-06 1.05e-06 1.2e-06 1.5e-06 1.5e-06 1.65e-06 1.45e-06 1.55e-06 1.4e-06 1.45e-06 1.4e-06 1.25e-06 1.4e-06 1.2e-06 2e-06 1.45e-06 1.45e-06 1.55e-06 1.25e-06 1.25e-06 1.3e-06 1.35e-06 1.05e-06 1.2e-06 1.4e-06 1.4e-06 1.55e-06 1.25e-06 1.15e-06 1.2e-06 1.15e-06 1.4e-06 1.4e-06 1.55e-06 1.35e-06 1.3e-06 1.45e-06 1.45e-06 1.5e-06 1.45e-06 1.45e-06 1.35e-06 1.2e-06 1.25e-06 1.2e-06 1.45e-06 1.45e-06 1.65e-06 1.45e-06 1.45e-06 1.45e-06 1.05e-06
25 1.2e-06 1e-06 1.8e-06 1.25e-06 1.45e-06 1.35e-06 1.3e-06 1.4e-06 1.6e-06 1.45e-06 1.35e-06 1.3e-06 1e-06 1.35e-06 1.2e-06 1.6e-06 1.05e-06 1.1e-06 1.25e-06 1.3e-06 1.25e-06 1.25e-06 1.35e-06 1e-06 1.45e-06 1.7e-06 9.5e-07 1.35e-06 1.25e-06 1.65e-06 1.35e-06 1.3e-06 1.55e-06 1.25e-06 1.2e-06 1.35e-06 1.3e-06 1.2e-06 1.2e-06 1.4e-06 1.4e-06 1.35e-06 1.55e-06 1.55e-06 1.55e-06 1.35e-06 1.75e-06 1.75e-06 1.55e-06 1.35e-06 1.1e-06 1.4e-06 1.6e-06 1.45e-06 1.3e-06 1.4e-06 1.45e-06 1.55e-06 1.4e-06 1.35e-06 1.25e-06 1.3e-06
26 1.05e-06 7e-07 1.85e-06 1.1e-06 1.35e-06 1.35e-06 1.3e-06 1.45e-06 1.55e-06 1.5e-06 1.25e-06 1.3e-06 7e-07 1.2e-06 1.05e-06 1.55e-06 9e-07 9.5e-07 1.1e-06 1.15e-06 1.15e-06 1.15e-06 1.25e-06 7e-07 1.45e-06 9.5e-07 1.4e-06 1.25e-06 1.1e-06 1.7e-06 1.35e-06 1.3e-06 1.55e-06 1e-06 9.5e-07 1.25e-06 1.1e-06 1.05e-06 1.1e-06 1.3e-06 1.45e-06 1.25e-06 1.45e-06 1.5e-06 1.5e-06 1.35e-06 1.9e-06 1.85e-06 1.55e-06 1.35e-06 1.1e-06 1.4e-06 1.65e-06 1.6e-06 1.2e-06 1.4e-06 1.6e-06 1.55e-06 1.55e-06 1.15e-06 1.25e-06 1.15e-06
27 1.5e-06 1.3e-06 1.45e-06 1.15e-06 1.4e-06 1.45e-06 1.7e-06 1.7e-06 1.3e-06 1.75e-06 1.55e-06 1.4e-06 1.3e-06 1.6e-06 1.45e-06 1.5e-06 1.4e-06 1.35e-06 1.5e-06 1.55e-06 1.65e-06 1.45e-06 1.5e-06 1.3e-06 1.55e-06 1.35e-06 1.25e-06 2.2e-06 1.5e-06 1.3e-06 1.5e-06 1.65e-06 1.4e-06 1.3e-06 1.5e-06 1.5e-06 1.65e-06 1.4e-06 1.35e-06 1.55e-06 1.45e-06 1.55e-06 1.35e-06 1.65e-06 1.3e-06 1.55e-06 1.75e-06 1.65e-06 1.65e-06 1.45e-06 1.45e-06 1.4e-06 1.25e-06 1.65e-06 1.45e-06 1.7e-06 1.65e-06 1.85e-06 1.85e-06 1.6e-06 1.7e-06 1.3e-06
28 1e-06 8.5e-07 1.95e-06 1.25e-06 1.25e-06 1.3e-06 1.25e-06 1.3e-06 1.45e-06 1.35e-06 9e-07 1.25e-06 8.5e-07 1.15e-06 9.5e-07 1.7e-06 1.15e-06 1.2e-06 1.15e-06 8.5e-07 1.2e-06 1.25e-06 1.5e-06 8.5e-07 1.25e-06 1.25e-06 1.1e-06 1.5e-06 1.3e-06 1.65e-06 1.3e-06 1.15e-06 1.55e-06 1.15e-06 8e-07 1.5e-06 1.2e-06 1e-06 1.2e-06 1.4e-06 1.35e-06 1.15e-06 1.35e-06 1.65e-06 1.4e-06 1.4e-06 1.95e-06 1.95e-06 1.6e-06 1.55e-06 1.3e-06 1.55e-06 1.6e-06 1.5e-06 1.3e-06 1.35e-06 1.65e-06 1.5e-06 1.4e-06 1.15e-06 1.25e-06 1e-06
29 1.55e-06 1.35e-06 7.5e-07 8.5e-07 9e-07 8.5e-07 1.4e-06 1.35e-06 8.5e-07 1.4e-06 1.35e-06 1e-06 1.35e-06 1.85e-06 1.5e-06 1.2e-06 1.45e-06 2.1e-06 1.3e-06 1.75e-06 1.4e-06 1e-06 1.1e-06 1.35e-06 1.25e-06 1.65e-06 1.7e-06 1.3e-06 1.65e-06 8e-07 1.35e-06 1.65e-06 6e-07 9.5e-07 1.4e-06 1.1e-06 1.6e-06 1.45e-06 8.5e-07 1e-06 8e-07 1.65e-06 9.5e-07 1.3e-06 8e-07 1e-06 9.5e-07 8.5e-07 1.25e-06 1.15e-06 1.7e-06 9.5e-07 4e-07 9.5e-07 9e-07 1.4e-06 1.4e-06 1.6e-06 1.45e-06 1.75e-06 1.45e-06 1.15e-06
30 1.1e-06 1.15e-06 1.6e-06 1.25e-06 1.15e-06 1.25e-06 1.3e-06 1.15e-06 1.3e-06 1.2e-06 1.25e-06 1.2e-06 1.15e-06 1.15e-06 1.45e-06 1.5e-06 1.4e-06 1.25e-06 1.4e-06 1.2e-06 1.25e-06 1.1e-06 1.4e-06 1.15e-06 1.3e-06 1.35e-06 1.35e-06 1.5e-06 1.3e-06 1.35e-06 1.9e-06 1.15e-06 1.25e-06 1.2e-06 1.35e-06 1.4e-06 1.4e-06 1.1e-06 1.15e-06 1.35e-06 1.1e-06 1.05e-06 1.35e-06 1.45e-06 1.25e-06 1.35e-06 1.55e-06 1.55e-06 1.45e-06 1.4e-06 1.35e-06 1.4e-06 1.3e-06 1.2e-06 1.25e-06 1.35e-06 1.3e-06 1.45e-06 1.2e-06 1.4e-06 1.3e-06 1.15e-06
31 9.5e-07 1.05e-06 1.95e-06 1.45e-06 1.35e-06 1.35e-06 1.25e-06 1.2e-06 1.5e-06 1.25e-06 1.25e-06 1.3e-06 1.05e-06 1.1e-06 1.4e-06 1.7e-06 1.35e-06 1.2e-06 1.35e-06 1.1e-06 1.2e-06 1.3e-06 1.55e-06 1.05e-06 1.35e-06 1.3e-06 1.3e-06 1.65e-06 1.15e-06 1.65e-06 1.15e-06 1.3e-06 1.6e-06 1.35e-06 1.25e-06 1.55e-06 1.35e-06 1.1e-06 1.25e-06 1.45e-06 1.3e-06 1.05e-06 1.2e-06 1.65e-06 1.45e-06 1.45e-06 1.8e-06 1.9e-06 1.35e-06 1.6e-06 1.3e-06 1.6e-06 1.6e-06 1.35e-06 1.35e-06 1.35e-06 1.5e-06 1.5e-06 1.2e-06 1.3e-06 1.25e-06 1.2e-06
32 1.4e-06 1.25e-06 8.5e-07 6.5e-07 8e-07 7e-07 1.3e-06 1.35e-06 1.05e-06 1.4e-06 1.3e-06 8e-07 1.25e-06 1.65e-06 1.3e-06 1.25e-06 1.25e-06 1.9e-06 1.2e-06 1.6e-06 1.35e-06 9.5e-07 9.5e-07 1.25e-06 1.05e-06 1.55e-06 1.55e-06 1.4e-06 1.55e-06 6e-07 1.25e-06 1.6e-06 6e-07 7.5e-07 1.3e-06 9.5e-07 1.45e-06 1.4e-06 8e-07 8e-07 7.5e-07 1.55e-06 1.1e-06 1.1e-06 1e-06 9e-07 8e-07 7e-07 1.1e-06 1e-06 1.55e-06 8e-07 5.5e-07 9e-07 8e-07 1.25e-06 1.35e-06 1.5e-06 1.45e-06 1.55e-06 1.4e-06 1e-06
33 1.05e-06 6.5e-07 1.2e-06 6.5e-07 8e-07 8e-07 1.05e-06 1.2e-06 1.05e-06 1.25e-06 1e-06 9.5e-07 6.5e-07 1.25e-06 9.5e-07 1.2e-06 8e-07 1.5e-06 8e-07 1.2e-06 9.5e-07 7.5e-07 8.5e-07 6.5e-07 1.2e-06 1.25e-06 1e-06 1.3e-06 1.15e-06 9.5e-07 1.2e-06 1.35e-06 7.5e-07 1e-06 7.5e-07 8.5e-07 9e-07 1.05e-06 6.5e-07 8e-07 9e-07 1.25e-06 1e-06 1.1e-06 1e-06 8.5e-07 1.25e-06 1.15e-06 1.15e-06 1.05e-06 1.35e-06 9.5e-07 9e-07 1.1e-06 7e-07 1.1e-06 1.5e-06 1.3e-06 1.35e-06 1.15e-06 1.05e-06 9e-07
34 1e-06 5.5e-07 1.7e-06 1e-06 1.05e-06 1.05e-06 1e-06 1.15e-06 1.25e-06 1.2e-06 7e-07 1.15e-06 5.5e-07 1.25e-06 7e-07 1.45e-06 8e-07 1.5e-06 8e-07 9e-07 8.5e-07 8.5e-07 1.1e-06 5.5e-07 1.4e-06 1.2e-06 9.5e-07 1.5e-06 8e-07 1.4e-06 1.35e-06 1.25e-06 1.3e-06 7.5e-07 8e-07 1.1e-06 8.5e-07 1e-06 8e-07 1e-06 1.15e-06 1.25e-06 1.15e-06 1.4e-06 1.2e-06 1.05e-06 1.75e-06 1.7e-06 1.4e-06 1.3e-06 1.35e-06 1.3e-06 1.35e-06 1.3e-06 9e-07 1.15e-06 1.7e-06 1.3e-06 1.25e-06 1.15e-06 9.5e-07 1.1e-06
35 1.35e-06 1e-06 1.15e-06 9e-07 1.1e-06 1e-06 1.25e-06 1.35e-06 1.3e-06 1.4e-06 1.3e-06 1.15e-06 1e-06 1.6e-06 1.2e-06 1.3e-06 1.05e-06 1.75e-06 1.15e-06 1.55e-06 1.15e-06 9.5e-07 8.5e-07 1e-06 1.4e-06 1.35e-06 1.25e-06 1.5e-06 1.5e-06 1.1e-06 1.4e-06 1.55e-06 9.5e-07 8.5e-07 1.1e-06 1.7e-06 1.25e-06 1.35e-06 8.5e-07 1e-06 1.05e-06 1.55e-06 1.3e-06 1.1e-06 1.25e-06 1.05e-06 1.1e-06 9.5e-07 1.15e-06 1.15e-06 1.45e-06 1.05e-06 1.05e-06 1.15e-06 9e-07 1.3e-06 1.4e-06 1.5e-06 1.4e-06 1.5e-06 1.25e-06 1.25e-06
36 1.15e-06 7.5e-07 1.85e-06 1.15e-06 1.15e-06 1.2e-06 1e-06 1.1e-06 1.35e-06 1.15e-06 1.05e-06 1.35e-06 7.5e-07 1.05e-06 1.1e-06 1.3e-06 8e-07 1.55e-06 8e-07 1.25e-06 9e-07 1e-06 1.25e-06 7.5e-07 1.55e-06 1.3e-06 1.1e-06 1.65e-06 1.2e-06 1.6e-06 1.4e-06 1.35e-06 1.45e-06 9e-07 8.5e-07 1.25e-06 1.2e-06 1.1e-06 1e-06 1.2e-06 1.25e-06 1.25e-06 1.3e-06 1.25e-06 1.3e-06 1.1e-06 1.8e-06 1.85e-06 1.5e-06 1.45e-06 1.35e-06 1.45e-06 1.55e-06 1.35e-06 1.1e-06 1.05e-06 1.7e-06 1.15e-06 1.15e-06 1.1e-06 9.5e-07 1.2e-06
37 9.5e-07 7.5e-07 1.75e-06 1.2e-06 9.5e-07 1.2e-06 1.1e-06 8.5e-07 1.1e-06 9e-07 9e-07 1.15e-06 7.5e-07 1.1e-06 1.2e-06 1.55e-06 1.1e-06 1.2e-06 1.1e-06 1.1e-06 1e-06 1e-06 1.35e-06 7.5e-07 1.25e-06 1.2e-06 1.05e-06 1.4e-06 1e-06 1.45e-06 1.1e-06 1.1e-06 1.4e-06 1.05e-06 1e-06 1.35e-06 1.1e-06 1.3e-06 1.05e-06 1.25e-06 1e-06 9e-07 1.25e-06 1.5e-06 1.05e-06 1.25e-06 1.8e-06 1.75e-06 1.5e-06 1.35e-06 1.2e-06 1.45e-06 1.4e-06 1.2e-06 1.15e-06 1.25e-06 1.35e-06 1.3e-06 1.1e-06 1.1e-06 1e-06 1e-06
38 1.1e-06 7e-07 1.15e-06 8e-07 8.5e-07 8e-07 1e-06 1.05e-06 1e-06 1.1e-06 1e-06 9e-07 7e-07 1.4e-06 1.1e-06 1.2e-06 9.5e-07 1.65e-06 8.5e-07 1.3e-06 8.5e-07 6.5e-07 8.5e-07 7e-07 1.15e-06 1.2e-06 1.1e-06 1.35e-06 1.2e-06 8.5e-07 1.15e-06 1.25e-06 8e-07 6.5e-07 8e-07 8.5e-07 1e-06 1.05e-06 1.1e-06 7.5e-07 8e-07 1.3e-06 1e-06 1.15e-06 9.5e-07 8e-07 1.15e-06 1.1e-06 1.15e-06 1.05e-06 1.35e-06 9.5e-07 8e-07 9e-07 6.5e-07 1.1e-06 1.3e-06 1.25e-06 1.1e-06 1.3e-06 9.5e-07 1e-06
39 1.25e-06 9e-07 1.3e-06 9.5e-07 1e-06 9e-07 1.15e-06 1.25e-06 1.2e-06 1.3e-06 1.2e-06 9.5e-07 9e-07 1.6e-06 1.25e-06 1.4e-06 1.1e-06 1.85e-06 1.05e-06 1.5e-06 1.05e-06 8.5e-07 1e-06 9e-07 1.2e-06 1.4e-06 1.3e-06 1.55e-06 1.4e-06 1e-06 1.35e-06 1.45e-06 8e-07 8e-07 1e-06 1e-06 1.2e-06 1.25e-06 7.5e-07 1.5e-06 9.5e-07 1.5e-06 1.2e-06 1.3e-06 1.15e-06 9.5e-07 1.25e-06 1.2e-06 1.3e-06 1.2e-06 1.5e-06 1.1e-06 9.5e-07 1.05e-06 8e-07 1.25e-06 1.5e-06 1.45e-06 1.3e-06 1.45e-06 1.15e-06 1.15e-06
40 1.25e-06 1.1e-06 1.1e-06 9e-07 6.5e-07 8e-07 1e-06 7e-07 8e-07 7.5e-07 9e-07 9.5e-07 1.1e-06 1.45e-06 1.25e-06 1.25e-06 1.2e-06 1.8e-06 1.15e-06 1.45e-06 1e-06 8e-07 1.05e-06 1.1e-06 1.15e-06 1.4e-06 1.45e-06 1.45e-06 1.35e-06 8e-07 1.1e-06 1.3e-06 7.5e-07 9e-07 1.15e-06 1.05e-06 1.25e-06 1e-06 8e-07 9.5e-07 1.1e-06 1.15e-06 1.05e-06 1.15e-06 7.5e-07 9.5e-07 1.05e-06 1e-06 1.15e-06 1e-06 1.35e-06 1e-06 7.5e-07 7e-07 8.5e-07 1.1e-06 1.15e-06 1.2e-06 9e-07 1.45e-06 1e-06 1.05e-06
41 9.5e-07 1.05e-06 1.9e-06 1.35e-06 1.1e-06 1.4e-06 1.25e-06 9.5e-07 1.25e-06 1e-06 1.05e-06 1.35e-06 1.05e-06 9.5e-07 1.35e-06 1.6e-06 1.3e-06 1.05e-06 1.35e-06 1.05e-06 1.2e-06 1.25e-06 1.55e-06 1.05e-06 1.4e-06 1.35e-06 1.25e-06 1.55e-06 1.15e-06 1.65e-06 1.05e-06 1.05e-06 1.55e-06 1.25e-06 1.25e-06 1.55e-06 1.25e-06 9e-07 1.3e-06 1.5e-06 1.15e-06 1.5e-06 1.35e-06 1.55e-06 1.2e-06 1.5e-06 1.9e-06 1.9e-06 1.55e-06 1.5e-06 1.3e-06 1.6e-06 1.6e-06 1.35e-06 1.4e-06 1.35e-06 1.45e-06 1.4e-06 1.2e-06 1.25e-06 1.2e-06 1.15e-06
42 1.3e-06 1.1e-06 1.25e-06 1e-06 1e-06 1.1e-06 1.3e-06 1.25e-06 9.5e-07 1.3e-06 1.15e-06 1.2e-06 1.1e-06 1.45e-06 1.3e-06 1.3e-06 1.25e-06 1.75e-06 1.15e-06 1.4e-06 1.25e-06 1.1e-06 1.3e-06 1.1e-06 1.4e-06 1.55e-06 1.45e-06 1.35e-06 1.35e-06 9.5e-07 1.35e-06 1.2e-06 1.1e-06 1e-06 1.15e-06 1.3e-06 1.3e-06 1.25e-06 1e-06 1.2e-06 1.05e-06 1.35e-06 1.5e-06 1.45e-06 9e-07 1.2e-06 1.5e-06 1.45e-06 1.2e-06 1.35e-06 1.6e-06 1.25e-06 9e-07 1.25e-06 1.1e-06 1.35e-06 1.65e-06 1.5e-06 1.4e-06 1.5e-06 1.3e-06 1.15e-06
43 1.55e-06 1.35e-06 1.3e-06 1.05e-06 1.2e-06 1.15e-06 1.3e-06 1.3e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.35e-06 1.4e-06 1.35e-06 1.15e-06 1.3e-06 1.8e-06 1.4e-06 1.65e-06 1.3e-06 1.2e-06 1.1e-06 1.35e-06 1.55e-06 1.55e-06 1.5e-06 1.65e-06 1.65e-06 1.3e-06 1.45e-06 1.65e-06 1.1e-06 1.1e-06 1.4e-06 1.1e-06 1.25e-06 1.5e-06 1.15e-06 1.3e-06 1.15e-06 1.55e-06 1.45e-06 1.9e-06 1.35e-06 1.35e-06 1.15e-06 1.1e-06 1.25e-06 1.3e-06 1.45e-06 1.2e-06 1.25e-06 1.2e-06 1.2e-06 1.2e-06 1.4e-06 1.35e-06 1.3e-06 1.5e-06 1.4e-06 1.35e-06
44 1.4e-06 1.15e-06 1.1e-06 1e-06 7.5e-07 1.05e-06 1.2e-06 8.5e-07 6.5e-07 9e-07 9.5e-07 1.15e-06 1.15e-06 1.5e-06 1.35e-06 1.2e-06 1.3e-06 1.85e-06 1.2e-06 1.5e-06 1.15e-06 9.5e-07 1.25e-06 1.15e-06 1.35e-06 1.55e-06 1.5e-06 1.3e-06 1.4e-06 8e-07 1.25e-06 1.45e-06 1e-06 1e-06 1.2e-06 1.25e-06 1.3e-06 1.05e-06 9.5e-07 1.15e-06 7.5e-07 1.2e-06 9e-07 1.35e-06 1.2e-06 1.15e-06 1.4e-06 1.3e-06 1.35e-06 1.2e-06 1.55e-06 1.2e-06 7.5e-07 1e-06 1.05e-06 1.3e-06 1.4e-06 1.35e-06 1.15e-06 1.55e-06 1.15e-06 1.15e-06
45 1.25e-06 9.5e-07 1.3e-06 9.5e-07 1e-06 9e-07 1.15e-06 1.25e-06 1.2e-06 1.3e-06 1.2e-06 1.05e-06 9.5e-07 1.6e-06 1.25e-06 1.45e-06 9.5e-07 1.85e-06 9e-07 1.5e-06 1.1e-06 9e-07 1.05e-06 9.5e-07 1.3e-06 1.35e-06 1.35e-06 1.55e-06 1.4e-06 1e-06 1.35e-06 1.45e-06 9e-07 8.5e-07 1.05e-06 1.05e-06 1.1e-06 1.25e-06 8e-07 9.5e-07 9.5e-07 1.5e-06 1.2e-06 1.35e-06 1.15e-06 1.5e-06 1.25e-06 1.2e-06 1.3e-06 1.2e-06 1.5e-06 1.1e-06 9.5e-07 1.05e-06 8.5e-07 1.25e-06 1.5e-06 1.45e-06 1.3e-06 1.45e-06 1.1e-06 1.15e-06
46 1.75e-06 1.7e-06 1e-06 1.05e-06 1.25e-06 1.05e-06 1.5e-06 1.45e-06 1.45e-06 1.5e-06 1.7e-06 1.25e-06 1.7e-06 1.95e-06 1.65e-06 1.4e-06 1.6e-06 2.2e-06 1.65e-06 2e-06 1.55e-06 1.3e-06 1.1e-06 1.7e-06 1.45e-06 1.75e-06 1.9e-06 1.75e-06 1.95e-06 9.5e-07 1.55e-06 1.8e-06 8e-07 1.25e-06 1.75e-06 1.1e-06 1.8e-06 1.8e-06 1.15e-06 1.25e-06 1.05e-06 1.9e-06 1.5e-06 1.15e-06 1.4e-06 1.25e-06 1.1e-06 6.5e-07 1.15e-06 1.25e-06 1.65e-06 1.05e-06 9e-07 9.5e-07 1.15e-06 1.45e-06 1.25e-06 1.6e-06 1.4e-06 1.9e-06 1.55e-06 1.45e-06
47 1.8e-06 1.65e-06 8e-07 9.5e-07 1.15e-06 1e-06 1.6e-06 1.6e-06 1.35e-06 1.65e-06 1.65e-06 1.2e-06 1.65e-06 2.05e-06 1.6e-06 1.45e-06 1.55e-06 2.2e-06 1.6e-06 2e-06 1.65e-06 1.25e-06 9.5e-07 1.65e-06 1.45e-06 1.75e-06 1.85e-06 1.65e-06 1.95e-06 8.5e-07 1.55e-06 1.9e-06 7e-07 1.15e-06 1.7e-06 9.5e-07 1.85e-06 1.75e-06 1.1e-06 1.2e-06 1e-06 1.9e-06 1.45e-06 1.1e-06 1.3e-06 1.2e-06 6.5e-07 6e-07 1.05e-06 1.2e-06 1.75e-06 1e-06 8e-07 1.1e-06 1.1e-06 1.55e-06 1.35e-06 1.8e-06 1.65e-06 1.95e-06 1.7e-06 1.4e-06
48 1.45e-06 1.35e-06 1.3e-06 1.05e-06 1.2e-06 1.15e-06 1.4e-06 1.4e-06 1.4e-06 1.45e-06 1.4e-06 1.3e-06 1.35e-06 1.6e-06 1.35e-06 1.45e-06 1.3e-06 1.8e-06 1.4e-06 1.6e-06 1.4e-06 1.25e-06 1.15e-06 1.35e-06 1.5e-06 1.55e-06 1.55e-06 1.65e-06 1.6e-06 1.25e-06 1.45e-06 1.35e-06 1.1e-06 1.15e-06 1.4e-06 1.15e-06 1.5e-06 1.5e-06 1.15e-06 1.3e-06 1.15e-06 1.55e-06 1.2e-06 1.25e-06 1.35e-06 1.3e-06 1.15e-06 1.05e-06 2e-06 1.3e-06 1.55e-06 1.2e-06 1.2e-06 1.25e-06 1.2e-06 1.4e-06 1.5e-06 1.6e-06 1.45e-06 1.65e-06 1.45e-06 1.35e-06
49 1.45e-06 1.25e-06 1.3e-06 9e-07 1.05e-06 1.05e-06 1.3e-06 1.2e-06 1.25e-06 1.25e-06 1.25e-06 1.2e-06 1.25e-06 1.65e-06 1.2e-06 1.4e-06 1.15e-06 1.7e-06 1.3e-06 1.6e-06 1.3e-06 1.1e-06 1.15e-06 1.25e-06 1.45e-06 1.35e-06 1.35e-06 1.45e-06 1.55e-06 1.15e-06 1.4e-06 1.6e-06 1e-06 1.05e-06 1.3e-06 1.15e-06 1.45e-06 1.35e-06 1.05e-06 1.2e-06 1e-06 1.5e-06 1.35e-06 1.3e-06 1.2e-06 1.2e-06 1.25e-06 1.2e-06 1.3e-06 1.8e-06 1.4e-06 1.05e-06 1.1e-06 1.1e-06 1.1e-06 1.35e-06 1.4e-06 1.45e-06 1.35e-06 1.6e-06 1.3e-06 1.3e-06
50 1.2e-06 1.15e-06 1.85e-06 1.3e-06 1.4e-06 1.35e-06 1.25e-06 1.25e-06 1.6e-06 1.3e-06 1.35e-06 1.35e-06 1.15e-06 1.25e-06 1.25e-06 1.55e-06 1.2e-06 1.15e-06 1.45e-06 1.35e-06 1.25e-06 1.35e-06 1.45e-06 1.15e-06 1.45e-06 1.1e-06 1.1e-06 1.45e-06 1.3e-06 1.7e-06 1.35e-06 1.3e-06 1.55e-06 1.35e-06 1.35e-06 1.45e-06 1.35e-06 1.2e-06 1.35e-06 1.5e-06 1.35e-06 1.3e-06 1.6e-06 1.45e-06 1.55e-06 1.5e-06 1.65e-06 1.75e-06 1.55e-06 1.4e-06 1.9e-06 1.45e-06 1.65e-06 1.35e-06 1.4e-06 1.3e-06 1.4e-06 1.45e-06 1.2e-06 1.3e-06 1.3e-06 1.3e-06
51 1.45e-06 1.25e-06 1.1e-06 7e-07 1.05e-06 9.5e-07 1.35e-06 1.4e-06 1.25e-06 1.45e-06 1.35e-06 1.1e-06 1.25e-06 1.65e-06 1.2e-06 1.3e-06 1.15e-06 1.75e-06 1.15e-06 1.6e-06 1.35e-06 1.1e-06 1.05e-06 1.25e-06 1.35e-06 1.4e-06 1.4e-06 1.4e-06 1.55e-06 9.5e-07 1.4e-06 1.6e-06 8e-07 9.5e-07 1.3e-06 1.05e-06 1.45e-06 1.45e-06 9.5e-07 1.1e-06 1e-06 1.6e-06 1.25e-06 1.2e-06 1.2e-06 1.1e-06 1.05e-06 1e-06 1.2e-06 1.05e-06 1.45e-06 1.4e-06 9e-07 1.1e-06 1e-06 1.35e-06 1.4e-06 1.55e-06 1.45e-06 1.6e-06 1.4e-06 1.2e-06
52 1.5e-06 1.3e-06 7e-07 8e-07 8.5e-07 8e-07 1.35e-06 1.3e-06 8e-07 1.35e-06 1.3e-06 9.5e-07 1.3e-06 1.8e-06 1.45e-06 1.15e-06 1.4e-06 2.05e-06 1.25e-06 1.7e-06 1.35e-06 9.5e-07 1.05e-06 1.3e-06 1.2e-06 1.6e-06 1.65e-06 1.25e-06 1.6e-06 4e-07 1.3e-06 1.6e-06 5.5e-07 9e-07 1.35e-06 1.05e-06 1.55e-06 1.4e-06 8e-07 9.5e-07 7.5e-07 1.6e-06 9e-07 1.25e-06 7.5e-07 9.5e-07 9e-07 8e-07 1.2e-06 1.1e-06 1.65e-06 9e-07 7e-07 9e-07 8.5e-07 1.35e-06 1.35e-06 1.55e-06 1.4e-06 1.7e-06 1.4e-06 1.1e-06
53 1.35e-06 1.25e-06 1.25e-06 1.1e-06 9e-07 9e-07 1e-06 7e-07 1.05e-06 7.5e-07 1.1e-06 1.05e-06 1.25e-06 1.55e-06 1.4e-06 1.3e-06 1.35e-06 1.95e-06 1.3e-06 1.6e-06 1e-06 9e-07 1.15e-06 1.25e-06 1.25e-06 1.45e-06 1.6e-06 1.65e-06 1.5e-06 9.5e-07 1.2e-06 1.35e-06 9e-07 1.1e-06 1.3e-06 1.15e-06 1.35e-06 1.2e-06 9e-07 1.05e-06 7e-07 1.35e-06 1.25e-06 1.2e-06 1e-06 1.05e-06 9.5e-07 1.1e-06 1.25e-06 1.1e-06 1.35e-06 1.1e-06 9e-07 1.2e-06 9.5e-07 1.1e-06 1.05e-06 1.1e-06 7.5e-07 1.55e-06 9.5e-07 1.25e-06
54 1.15e-06 8e-07 1.2e-06 8.5e-07 9e-07 8e-07 1.05e-06 1.15e-06 1.1e-06 1.2e-06 1.1e-06 9.5e-07 8e-07 1.5e-06 1.15e-06 1.3e-06 1e-06 1.75e-06 9.5e-07 1.4e-06 9.5e-07 7.5e-07 9e-07 8e-07 1.2e-06 1.3e-06 1.2e-06 1.45e-06 1.3e-06 9e-07 1.25e-06 1.35e-06 8e-07 7e-07 9e-07 9e-07 1.1e-06 1.15e-06 6.5e-07 8e-07 8.5e-07 1.4e-06 1.1e-06 1.2e-06 1.05e-06 8.5e-07 1.15e-06 1.1e-06 1.2e-06 1.1e-06 1.4e-06 1e-06 8.5e-07 9.5e-07 1.3e-06 1.15e-06 1.4e-06 1.35e-06 1.2e-06 1.35e-06 1.05e-06 1.05e-06
