 slim_762138659 slim_762138628 slim_762138638 slim_762138633 slim_762138653 slim_762138617 slim_762138623 slim_762138609 slim_762138630 slim_762138626 slim_762138649 slim_762138642 slim_762138637 slim_762138646 slim_762138634 slim_762138650 slim_762138652 slim_762138662 slim_762138640 slim_762138613 slim_762138620 slim_762138612 slim_762138645 slim_762138654 slim_762138622 slim_762138625 slim_762138647 slim_762138644 slim_762138618 slim_762138656 slim_762138611 slim_762138608 slim_762138661 slim_762138663 slim_762138621 slim_762138624 slim_762138658 slim_762138627 slim_762138607 slim_762138657 slim_762138629 slim_762138660 slim_762138635 slim_762138639 slim_762138610 slim_762138615 slim_762138648 slim_762138616 slim_762138614 slim_762138631 slim_762138636 slim_762138664 slim_762138643 slim_762138655 slim_762138619 slim_762138651 slim_762138641 slim_762138665 slim_762138632
32 1.85e-06 1.6e-06 7.5e-07 1.4e-06 1.55e-06 1.5e-06 1.6e-06 1.15e-06 8e-07 1.3e-06 1e-06 8.5e-07 1.5e-06 1.6e-06 1.75e-06 1.45e-06 1.65e-06 1.2e-06 5.5e-07 9.5e-07 1.7e-06 1.65e-06 1.05e-06 2.25e-06 1.3e-06 1.25e-06 1.55e-06 1.2e-06 2.05e-06 1.35e-06 1.45e-06 1.65e-06 6e-07 1.4e-06 1.7e-06 9.5e-07 9.5e-07 1.3e-06 1.8e-06 1.4e-06 8.5e-07 8e-07 1.5e-06 1.35e-06 8.5e-07 1.2e-06 8e-07 1.5e-06 9.5e-07 1.8e-06 1.35e-06 2.3e-06 1.05e-06 1.25e-06 2.2e-06 1.45e-06 1.25e-06 8.5e-07 8.5e-07
33 2e-06 1.6e-06 1.6e-06 1.85e-06 1.8e-06 1.25e-06 1.75e-06 1.8e-06 1.45e-06 1.55e-06 1.6e-06 1.4e-06 1.5e-06 1.7e-06 1.75e-06 1.65e-06 1.4e-06 1.85e-06 1.35e-06 1.4e-06 1.7e-06 1.8e-06 1.65e-06 2.25e-06 1.4e-06 1.2e-06 1.75e-06 1.35e-06 1.85e-06 1.65e-06 2e-06 1.35e-06 1.4e-06 2.1e-06 1.6e-06 1.25e-06 1.45e-06 1.7e-06 1.95e-06 1.9e-06 1.55e-06 1.55e-06 1.45e-06 1.65e-06 1.65e-06 1.8e-06 1.45e-06 1.5e-06 1.3e-06 1.7e-06 1.3e-06 2e-06 1.4e-06 1.3e-06 1.95e-06 1.75e-06 1.5e-06 1.3e-06 1.55e-06
34 2e-06 1.6e-06 1.75e-06 1.9e-06 1.8e-06 1.9e-06 2e-06 1.85e-06 1.6e-06 1.9e-06 1.9e-06 1.6e-06 2e-06 1.95e-06 1.65e-06 2e-06 1.95e-06 1.7e-06 1.8e-06 1.6e-06 1.95e-06 2.05e-06 1.85e-06 2.3e-06 1.35e-06 2e-06 2.1e-06 1.4e-06 1.85e-06 1.7e-06 2e-06 1.7e-06 1.7e-06 1.6e-06 2e-06 1.55e-06 1.65e-06 1.7e-06 1.95e-06 1.9e-06 1.65e-06 2e-06 1.45e-06 1.7e-06 1.85e-06 1.85e-06 2e-06 2.05e-06 1.75e-06 1.85e-06 1.6e-06 1.9e-06 1.7e-06 1.35e-06 1.9e-06 1.85e-06 1.65e-06 1.45e-06 1.9e-06
35 1.75e-06 1.3e-06 1.15e-06 1.5e-06 1.55e-06 1.7e-06 1.45e-06 1.4e-06 1.1e-06 1.3e-06 1.05e-06 1.25e-06 1.7e-06 1.3e-06 1.65e-06 1.6e-06 1.7e-06 1.55e-06 7.5e-07 1.05e-06 1.6e-06 1.5e-06 1.2e-06 2.2e-06 1.15e-06 1.35e-06 1.7e-06 1e-06 1.7e-06 1.35e-06 1.7e-06 1.45e-06 9.5e-07 1.25e-06 1.55e-06 1.3e-06 1.35e-06 1.6e-06 1.7e-06 1.65e-06 1.25e-06 1.15e-06 1.2e-06 1.35e-06 1.25e-06 1.55e-06 9.5e-07 1.65e-06 1.2e-06 1.75e-06 1.2e-06 1.9e-06 1.25e-06 1.2e-06 1.85e-06 1.45e-06 1.55e-06 1e-06 1.35e-06
36 2.1e-06 1.65e-06 1.3e-06 1.75e-06 1.8e-06 1.25e-06 1.75e-06 1.85e-06 9.5e-07 1.35e-06 1.6e-06 7.5e-07 1.7e-06 1.75e-06 1.55e-06 1.65e-06 1.35e-06 1.55e-06 1.05e-06 1.15e-06 1.6e-06 1.8e-06 1.35e-06 2.4e-06 1.35e-06 1.4e-06 1.65e-06 1.35e-06 1.9e-06 1.65e-06 1.5e-06 1.3e-06 9.5e-07 1.45e-06 1.65e-06 1.35e-06 1.4e-06 1.25e-06 2.05e-06 1.4e-06 1.15e-06 1.15e-06 1.55e-06 1.65e-06 1.3e-06 1.5e-06 1.3e-06 1.75e-06 1.05e-06 1.55e-06 1.35e-06 2.2e-06 9.5e-07 1.05e-06 2e-06 1.75e-06 1e-06 1e-06 1e-06
37 2.4e-06 2.1e-06 1.15e-06 2.15e-06 2.15e-06 1.55e-06 2.1e-06 2.05e-06 1.45e-06 1.9e-06 1.8e-06 1.2e-06 1.45e-06 2.05e-06 2.05e-06 1.9e-06 1.55e-06 1.9e-06 1.4e-06 1.6e-06 2e-06 2.15e-06 1.8e-06 2.65e-06 1.75e-06 1.65e-06 2e-06 1.75e-06 2.35e-06 2e-06 2.1e-06 1.7e-06 1.3e-06 1.7e-06 1.7e-06 1.6e-06 1.25e-06 2.2e-06 2.35e-06 2e-06 1.5e-06 1.55e-06 1.95e-06 2e-06 1.75e-06 1.9e-06 1.6e-06 2e-06 1.35e-06 1.95e-06 1.65e-06 2.55e-06 1.3e-06 1.4e-06 2.45e-06 2.15e-06 1.5e-06 1.45e-06 1.45e-06
38 1.45e-06 1.75e-06 2.1e-06 1.65e-06 1.55e-06 2.35e-06 1.65e-06 1.4e-06 1.75e-06 1.85e-06 1.65e-06 2.05e-06 2.45e-06 1.6e-06 1.65e-06 1.95e-06 2.3e-06 1.9e-06 1.85e-06 1.7e-06 1.9e-06 1.7e-06 1.75e-06 1.8e-06 1.55e-06 2.15e-06 2.05e-06 1.5e-06 1.55e-06 1.5e-06 1.8e-06 1.85e-06 1.8e-06 1.95e-06 1.95e-06 1.7e-06 2.05e-06 2.35e-06 2.7e-06 1.7e-06 1.75e-06 2e-06 1.6e-06 1.5e-06 1.65e-06 1.55e-06 1.95e-06 2e-06 2e-06 1.8e-06 1.95e-06 1.7e-06 2.05e-06 1.9e-06 1.55e-06 1.65e-06 2e-06 1.8e-06 2.15e-06
39 1.75e-06 1.6e-06 1.75e-06 1.8e-06 1.75e-06 2e-06 1.55e-06 2e-06 1.25e-06 1.5e-06 1.9e-06 1.5e-06 2.3e-06 1.55e-06 1.35e-06 2.15e-06 2.2e-06 1.6e-06 1.5e-06 1.35e-06 1.7e-06 1.6e-06 1.55e-06 1.85e-06 1.35e-06 2e-06 1.9e-06 1.4e-06 1.45e-06 1.7e-06 1.2e-06 1.65e-06 1.4e-06 1.9e-06 1.9e-06 1.65e-06 1.4e-06 2e-06 1.7e-06 2.1e-06 1.45e-06 1.6e-06 1.5e-06 1.7e-06 1.55e-06 1.3e-06 1.75e-06 2.2e-06 1.7e-06 1.5e-06 1.85e-06 1.75e-06 1.7e-06 1.65e-06 1.45e-06 1.8e-06 1.5e-06 1.45e-06 1.6e-06
40 1.8e-06 1.55e-06 1.3e-06 1.5e-06 1.5e-06 1.75e-06 1.75e-06 1.35e-06 8.5e-07 1.35e-06 1.35e-06 1.15e-06 1.85e-06 1.7e-06 1.4e-06 1.7e-06 1.75e-06 1.25e-06 1.15e-06 1.05e-06 1.6e-06 1.8e-06 1.45e-06 2.1e-06 1.15e-06 1.65e-06 1.85e-06 1.1e-06 1.7e-06 1.25e-06 1.55e-06 1.5e-06 8.5e-07 1.55e-06 1.65e-06 1.25e-06 1.15e-06 1.5e-06 1.75e-06 1.45e-06 1.4e-06 1.25e-06 1.4e-06 1.25e-06 1.2e-06 1.35e-06 1.4e-06 1.8e-06 1.3e-06 1.8e-06 1.5e-06 2.05e-06 1.3e-06 1.25e-06 1.9e-06 1.45e-06 1.1e-06 1.2e-06 1.4e-06
41 2.05e-06 1.8e-06 1.05e-06 1.7e-06 1.85e-06 1.6e-06 1.55e-06 1.7e-06 1.05e-06 1.3e-06 1.3e-06 1.15e-06 1.6e-06 1.55e-06 1.9e-06 1.55e-06 1.35e-06 1.65e-06 7.5e-07 1.2e-06 1.5e-06 1.6e-06 1.15e-06 2.4e-06 1.6e-06 1.25e-06 1.7e-06 1.45e-06 2.05e-06 1.7e-06 1.65e-06 1.65e-06 8e-07 1.55e-06 2e-06 1.15e-06 1.15e-06 1.55e-06 2e-06 1.6e-06 1.25e-06 1.3e-06 1.7e-06 1.7e-06 1.2e-06 1.55e-06 8.5e-07 1.7e-06 1e-06 1.85e-06 1.4e-06 2.15e-06 1.2e-06 1.55e-06 2.15e-06 1.75e-06 1.4e-06 1.1e-06 1.15e-06
42 1.65e-06 8.5e-07 1.75e-06 1.5e-06 1.15e-06 1.95e-06 1.6e-06 1.65e-06 1.25e-06 1.4e-06 1.65e-06 1.55e-06 2.2e-06 1.55e-06 8e-07 1.9e-06 2.05e-06 1.6e-06 1.5e-06 1.15e-06 1.25e-06 1.65e-06 1.6e-06 1.95e-06 8.5e-07 1.9e-06 1.95e-06 9e-07 1.3e-06 1.3e-06 1.6e-06 1.3e-06 1.5e-06 1.45e-06 1.45e-06 1.2e-06 1.55e-06 1.95e-06 1.6e-06 1.5e-06 1.4e-06 1.7e-06 1.4e-06 1.3e-06 1.55e-06 1.55e-06 1.7e-06 1.95e-06 1.65e-06 1.6e-06 1.45e-06 1.55e-06 1.65e-06 1.25e-06 1.1e-06 1.4e-06 1.5e-06 1.25e-06 1.75e-06
43 1.55e-06 1.45e-06 1.7e-06 1.15e-06 1.25e-06 2.15e-06 1.95e-06 8.5e-07 1.25e-06 1.4e-06 1.3e-06 1.65e-06 2.25e-06 1.9e-06 1.55e-06 1.65e-06 2.25e-06 1.6e-06 1.55e-06 1.05e-06 1.85e-06 2e-06 1.55e-06 2.2e-06 1.2e-06 2.05e-06 2.05e-06 8e-07 1.55e-06 8.5e-07 1.8e-06 1.65e-06 1.35e-06 1.65e-06 1.7e-06 1.35e-06 1.65e-06 2e-06 1.5e-06 1.7e-06 1.25e-06 1.7e-06 1.3e-06 1.6e-06 1.15e-06 1.55e-06 1.8e-06 1.7e-06 1.75e-06 2e-06 1.65e-06 2.05e-06 1.8e-06 1.45e-06 1.9e-06 9.5e-07 1.55e-06 1.3e-06 1.7e-06
44 1.7e-06 1.65e-06 1.25e-06 1.2e-06 1.4e-06 1.9e-06 1.85e-06 8.5e-07 1.1e-06 1.4e-06 1.1e-06 1.3e-06 1.95e-06 1.85e-06 1.8e-06 1.5e-06 2.05e-06 1.5e-06 1.05e-06 1.15e-06 1.85e-06 1.9e-06 1.2e-06 2.4e-06 1.4e-06 1.7e-06 1.8e-06 1.2e-06 2e-06 1.15e-06 1.6e-06 1.8e-06 8.5e-07 1.65e-06 1.85e-06 1.25e-06 1.3e-06 1.75e-06 1.65e-06 1.55e-06 1.2e-06 1.2e-06 1.55e-06 1.15e-06 1.6e-06 1.4e-06 1.3e-06 1.55e-06 1.4e-06 2e-06 1.6e-06 2.3e-06 1.5e-06 1.5e-06 2.2e-06 1.25e-06 1.5e-06 1.1e-06 1.2e-06
45 1.6e-06 1.7e-06 1.55e-06 1.7e-06 1.6e-06 1.9e-06 1.55e-06 1.55e-06 1.3e-06 1.65e-06 1.6e-06 1.5e-06 2.1e-06 1.55e-06 1.5e-06 1.9e-06 2.05e-06 1.55e-06 1.4e-06 1.35e-06 1.75e-06 1.6e-06 1.6e-06 1.7e-06 1.4e-06 1.85e-06 1.8e-06 1.45e-06 1.6e-06 1.55e-06 1.4e-06 1.75e-06 1.2e-06 1.8e-06 1.85e-06 1.55e-06 1.5e-06 1.9e-06 1.55e-06 1.3e-06 1.35e-06 1.55e-06 1.55e-06 1.55e-06 1.4e-06 2.2e-06 1.6e-06 1.95e-06 1.55e-06 1.55e-06 1.8e-06 1.85e-06 1.65e-06 1.65e-06 1.6e-06 1.7e-06 1.55e-06 1.45e-06 1.6e-06
46 2e-06 1.85e-06 9.5e-07 1.85e-06 1.9e-06 1.5e-06 1.15e-06 1.75e-06 1.15e-06 1.3e-06 1.15e-06 1.2e-06 1.5e-06 1.3e-06 2e-06 1.65e-06 1.45e-06 1.75e-06 5.5e-07 1.2e-06 1.65e-06 1.1e-06 1.05e-06 2.4e-06 1.65e-06 8.5e-07 1.6e-06 1.5e-06 2.05e-06 1.8e-06 1.8e-06 1.65e-06 8e-07 1.45e-06 2e-06 9.5e-07 1.3e-06 1.6e-06 1.95e-06 1.75e-06 1.4e-06 8.5e-07 1.7e-06 1.8e-06 1.3e-06 1.6e-06 0.0 1.7e-06 9.5e-07 1.75e-06 1.45e-06 2.05e-06 9.5e-07 1.6e-06 2.1e-06 1.9e-06 1.65e-06 1.15e-06 1.15e-06
47 2.05e-06 2.05e-06 1.8e-06 1.65e-06 1.85e-06 1.55e-06 2.1e-06 1.45e-06 1.75e-06 1.85e-06 1.55e-06 1.7e-06 1.75e-06 2.05e-06 2.2e-06 1.45e-06 1.65e-06 2.1e-06 1.55e-06 1.75e-06 2.05e-06 2.15e-06 1.75e-06 2.5e-06 1.9e-06 1.5e-06 1.9e-06 1.75e-06 2.3e-06 1.7e-06 2.3e-06 1.8e-06 1.5e-06 1.5e-06 2.05e-06 1.65e-06 1.75e-06 2e-06 2e-06 2.2e-06 1.8e-06 1.7e-06 1.95e-06 1.7e-06 1.55e-06 1.95e-06 1.7e-06 2.6e-06 1.55e-06 2.1e-06 1.65e-06 2.4e-06 1.75e-06 1.8e-06 2.4e-06 1.65e-06 1.8e-06 1.6e-06 1.65e-06
48 2.05e-06 1.8e-06 1.15e-06 1.85e-06 1.85e-06 1.05e-06 1.55e-06 1.8e-06 1.15e-06 1.45e-06 1.4e-06 1e-06 1.4e-06 1.55e-06 1.8e-06 1.35e-06 8e-07 1.7e-06 9e-07 1.25e-06 1.45e-06 1.6e-06 1.35e-06 2.25e-06 1.55e-06 1.05e-06 1.5e-06 1.5e-06 2e-06 1.75e-06 1.8e-06 1.4e-06 9.5e-07 1.3e-06 1.75e-06 1.2e-06 1.05e-06 1.35e-06 2e-06 1.7e-06 1.3e-06 1e-06 1.65e-06 1.75e-06 1.4e-06 1.55e-06 9.5e-07 1.55e-06 1.5e-06 1.5e-06 1.15e-06 2.1e-06 1e-06 1.3e-06 2.05e-06 1.85e-06 1.15e-06 1.15e-06 1.1e-06
49 1.85e-06 1.75e-06 1.95e-06 2.15e-06 1.95e-06 1.45e-06 1.45e-06 2.4e-06 1.6e-06 1.7e-06 2.1e-06 1.6e-06 2.05e-06 1.45e-06 1.45e-06 2e-06 1.5e-06 2e-06 1.7e-06 1.6e-06 1.6e-06 1.5e-06 1.8e-06 1.75e-06 1.55e-06 1.7e-06 1.75e-06 1.65e-06 1.45e-06 2e-06 1.65e-06 1.45e-06 1.8e-06 1.7e-06 1.85e-06 1.75e-06 1.55e-06 1.95e-06 1.8e-06 1.5e-06 1.8e-06 1.85e-06 1.6e-06 2e-06 2e-06 1.55e-06 1.75e-06 2.1e-06 1.5e-06 2.3e-06 1.65e-06 1.6e-06 1.6e-06 1.65e-06 1.35e-06 2.1e-06 1.5e-06 1.65e-06 1.7e-06
50 2e-06 1.5e-06 1.6e-06 1.8e-06 1.8e-06 1.4e-06 1.75e-06 1.8e-06 1.35e-06 1.55e-06 1.6e-06 1.3e-06 1.75e-06 1.7e-06 1.75e-06 1.45e-06 1.1e-06 1.85e-06 1.3e-06 1.4e-06 1.55e-06 1.8e-06 1.6e-06 2.25e-06 1.4e-06 1.45e-06 1.7e-06 1.35e-06 1.85e-06 1.65e-06 1.95e-06 1.4e-06 1.35e-06 1.3e-06 1.6e-06 1.2e-06 1.35e-06 1.65e-06 1.95e-06 1.85e-06 1.5e-06 1.4e-06 1.45e-06 1.65e-06 1.6e-06 1.8e-06 1.45e-06 1.65e-06 1.15e-06 1.65e-06 2.1e-06 2e-06 1.35e-06 1.25e-06 1.95e-06 1.7e-06 1.3e-06 1.25e-06 1.45e-06
51 1.75e-06 1.7e-06 2.45e-06 2.2e-06 1.9e-06 2.3e-06 1.45e-06 2.5e-06 1.95e-06 1.8e-06 2.25e-06 2.3e-06 2.5e-06 1.4e-06 1.35e-06 2.35e-06 2.1e-06 1.85e-06 2.1e-06 1.9e-06 1.55e-06 1.5e-06 2e-06 1.65e-06 1.6e-06 2.1e-06 2.2e-06 1.7e-06 1.3e-06 2.05e-06 1.7e-06 1.7e-06 2.3e-06 2e-06 1.9e-06 1.9e-06 2.2e-06 2.55e-06 1.7e-06 1.75e-06 2.05e-06 2.15e-06 1.55e-06 2.05e-06 2.3e-06 1.85e-06 2.05e-06 2.4e-06 2.1e-06 1.6e-06 2e-06 1.7e-06 2.15e-06 2.1e-06 1.1e-06 2.15e-06 2.05e-06 2.1e-06 2.55e-06
52 2.1e-06 1.8e-06 1.3e-06 1.95e-06 1.9e-06 1.25e-06 1.55e-06 1.9e-06 1.15e-06 1.5e-06 1.5e-06 9e-07 1.6e-06 1.6e-06 1.75e-06 1.65e-06 1.2e-06 1.7e-06 1e-06 1.3e-06 1.65e-06 1.6e-06 1.4e-06 2.4e-06 1.5e-06 1.15e-06 1.65e-06 1.5e-06 2e-06 1.8e-06 1.8e-06 1.35e-06 1.05e-06 1.4e-06 1.7e-06 1.25e-06 9.5e-07 1.3e-06 2.05e-06 1.7e-06 1.3e-06 1.2e-06 1.65e-06 1.8e-06 1.5e-06 1.65e-06 9.5e-07 1.75e-06 1e-06 1.6e-06 1.35e-06 2.15e-06 1.7e-06 1.15e-06 2.05e-06 1.95e-06 1.25e-06 1.15e-06 1.2e-06
53 1.95e-06 1.4e-06 1.55e-06 1.7e-06 1.65e-06 1.5e-06 1.85e-06 1.65e-06 1.15e-06 1.55e-06 1.6e-06 1e-06 1.9e-06 1.8e-06 1.5e-06 1.7e-06 1.55e-06 1.6e-06 1.35e-06 1.2e-06 1.7e-06 1.9e-06 1.6e-06 2.3e-06 1.1e-06 1.65e-06 1.8e-06 1.1e-06 1.75e-06 1.45e-06 1.75e-06 1.25e-06 1.25e-06 1.3e-06 1.35e-06 1.2e-06 1.05e-06 1.4e-06 1.9e-06 1.65e-06 1.25e-06 1.55e-06 1.25e-06 1.45e-06 1.5e-06 1.65e-06 1.6e-06 1.8e-06 1.3e-06 1.65e-06 1.25e-06 2.1e-06 1.15e-06 1.6e-06 1.9e-06 1.6e-06 1.2e-06 1.05e-06 1.4e-06
54 1.6e-06 1.25e-06 2.4e-06 2.05e-06 1.5e-06 2.2e-06 1.35e-06 2.45e-06 1.75e-06 1.7e-06 2.25e-06 2.1e-06 2.55e-06 1.3e-06 7.5e-07 2.35e-06 2.15e-06 2e-06 2.05e-06 1.7e-06 1.25e-06 1.4e-06 1.95e-06 1.5e-06 1.3e-06 2.15e-06 2.1e-06 1.5e-06 1.05e-06 1.9e-06 1.6e-06 1.45e-06 2.2e-06 1.95e-06 1.9e-06 1.85e-06 2e-06 2.45e-06 1.55e-06 1.45e-06 1.9e-06 2.15e-06 1.1e-06 1.9e-06 2.2e-06 1.6e-06 2.1e-06 2.4e-06 2.05e-06 1.35e-06 1.95e-06 1.1e-06 2.05e-06 1.9e-06 1.2e-06 2e-06 1.85e-06 1.95e-06 2.35e-06
55 1.7e-06 1.5e-06 1.8e-06 1.1e-06 1.4e-06 2.25e-06 2.05e-06 1.05e-06 1.35e-06 1.45e-06 1.45e-06 1.75e-06 2.35e-06 2e-06 1.7e-06 1.6e-06 2.35e-06 1.8e-06 1.6e-06 1.15e-06 1.95e-06 2.1e-06 1.6e-06 2.3e-06 1.35e-06 2.15e-06 2.1e-06 9e-07 1.65e-06 1e-06 1.9e-06 1.75e-06 1.45e-06 1.75e-06 1.85e-06 1.45e-06 1.75e-06 2.15e-06 1.65e-06 1.8e-06 1.45e-06 1.75e-06 1.4e-06 9.5e-07 1.25e-06 1.7e-06 1.9e-06 1.65e-06 1.85e-06 2.1e-06 1.7e-06 2.15e-06 1.95e-06 1.6e-06 2e-06 1.8e-06 1.65e-06 1.35e-06 1.7e-06
56 2.05e-06 1.6e-06 1.6e-06 1.75e-06 1.75e-06 1.3e-06 1.85e-06 1.9e-06 9.5e-07 1.4e-06 1.8e-06 1.05e-06 1.85e-06 1.85e-06 1.4e-06 1.6e-06 1.2e-06 1.65e-06 1.4e-06 1.2e-06 1.5e-06 1.9e-06 1.65e-06 2.15e-06 1.3e-06 1.6e-06 1.7e-06 1.3e-06 1.7e-06 1.55e-06 1.65e-06 1.3e-06 1.25e-06 1.5e-06 1.65e-06 1.55e-06 1e-06 1.5e-06 2e-06 1.5e-06 1.1e-06 1.4e-06 1.5e-06 1.55e-06 1.5e-06 1.55e-06 1.65e-06 1.8e-06 1.15e-06 1.5e-06 1.3e-06 2.05e-06 1.25e-06 1.2e-06 1.85e-06 1.65e-06 1.5e-06 1.25e-06 1.25e-06
57 1.85e-06 1.35e-06 1.15e-06 1.4e-06 1.55e-06 1.5e-06 1.65e-06 1.4e-06 9.5e-07 1.25e-06 1.3e-06 9.5e-07 1.75e-06 1.65e-06 1.6e-06 1.55e-06 1.7e-06 1.5e-06 9e-07 9.5e-07 1.7e-06 1.7e-06 1.2e-06 2.3e-06 1.15e-06 1.45e-06 1.6e-06 9.5e-07 1.75e-06 1.3e-06 1.5e-06 1.4e-06 8.5e-07 1.3e-06 1.45e-06 1e-06 1e-06 1.45e-06 1.8e-06 1.45e-06 1.2e-06 1.1e-06 1.25e-06 1.3e-06 1.1e-06 1.45e-06 1.15e-06 1.6e-06 1.15e-06 1.65e-06 1.25e-06 2.1e-06 1.15e-06 1.05e-06 1.95e-06 1.35e-06 1.25e-06 1.3e-06 1e-06
58 2.2e-06 1.8e-06 1.1e-06 1.65e-06 1.9e-06 1.3e-06 1.85e-06 1.7e-06 1.05e-06 1.45e-06 1.5e-06 9.5e-07 1.65e-06 1.9e-06 1.95e-06 1.6e-06 1.6e-06 1.8e-06 9e-07 1.2e-06 1.95e-06 1.9e-06 1.25e-06 2.6e-06 1.6e-06 1.4e-06 1.45e-06 1.5e-06 2.2e-06 1.7e-06 1.7e-06 1.65e-06 8.5e-07 1.55e-06 1.9e-06 1.35e-06 1e-06 1.45e-06 2.15e-06 1.6e-06 1.4e-06 1.15e-06 1.75e-06 1.7e-06 1.2e-06 1.6e-06 1.15e-06 1.65e-06 1.1e-06 1.7e-06 1.45e-06 2.55e-06 1.2e-06 1.4e-06 2.35e-06 1.7e-06 1.25e-06 1e-06 1.1e-06
