 slim_762390814 slim_762390811 slim_762390822 slim_762390832 slim_762390817 slim_762390853 slim_762390813 slim_762390852 slim_762390820 slim_762390836 slim_762390849 slim_762390834 slim_762390835 slim_762390830 slim_762390841 slim_762390807 slim_762390850 slim_762390837 slim_762390848 slim_762390821 slim_762390856 slim_762390812 slim_762390829 slim_762390842 slim_762390844 slim_762390855 slim_762390826 slim_762390819 slim_762390854 slim_762390861 slim_762390828 slim_762390846 slim_762390816 slim_762390840 slim_762390860 slim_762390818 slim_762390824 slim_762390827 slim_762390847 slim_762390845 slim_762390862 slim_762390851 slim_762390857 slim_762390833 slim_762390839 slim_762390823 slim_762390808 slim_762390858 slim_762390825 slim_762390859 slim_762390815 slim_762390843 slim_762390809 slim_762390810 slim_762390838 slim_762390831
34 2.55e-06 3.5e-07 1.85e-06 1.45e-06 1.85e-06 1.7e-06 2.1e-06 6.5e-07 2.15e-06 1.65e-06 9e-07 1.85e-06 1.3e-06 2.05e-06 2.2e-06 2.2e-06 1.7e-06 1.2e-06 2.4e-06 2.3e-06 2.05e-06 2.2e-06 1.25e-06 1.25e-06 1.45e-06 1.4e-06 1.25e-06 1.65e-06 1.35e-06 2.1e-06 2.25e-06 2.35e-06 2.2e-06 1.95e-06 6e-07 2e-06 2.15e-06 1.85e-06 1.25e-06 2.15e-06 2.25e-06 2e-06 1.7e-06 2.15e-06 1.3e-06 1.85e-06 2.15e-06 1.2e-06 2.15e-06 9e-07 2.15e-06 2e-06 1.45e-06 2.1e-06 2.1e-06 2.1e-06
35 1.7e-06 2.05e-06 1.9e-06 1.7e-06 1.6e-06 1.55e-06 1.2e-06 1.85e-06 1.25e-06 1.75e-06 1.7e-06 1.5e-06 1.65e-06 1.8e-06 1.3e-06 1.45e-06 1.55e-06 1.45e-06 1.5e-06 1.7e-06 1.5e-06 1.55e-06 1.85e-06 1.95e-06 1.75e-06 1.8e-06 1.6e-06 1.55e-06 1.85e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 1.75e-06 2e-06 2e-06 1.35e-06 1.6e-06 1.6e-06 1.35e-06 2.05e-06 1.7e-06 1.5e-06 1.7e-06 1.85e-06 1.55e-06 1.15e-06 1.55e-06 1.55e-06 1.7e-06 1.75e-06 1.7e-06 1.45e-06 1.6e-06 1.35e-06 1.2e-06
36 1.85e-06 2.2e-06 2.1e-06 1.75e-06 1.75e-06 1.7e-06 1.25e-06 2.05e-06 1.3e-06 1.85e-06 1.85e-06 1.85e-06 1.8e-06 1.95e-06 1.35e-06 1.8e-06 1.7e-06 1.8e-06 1.6e-06 1.85e-06 1.3e-06 1.65e-06 2.1e-06 2e-06 1.85e-06 2e-06 1.75e-06 1.65e-06 1.85e-06 1.55e-06 1.85e-06 1.75e-06 1.7e-06 1.85e-06 2.15e-06 1.35e-06 2.5e-06 1.75e-06 1.75e-06 1.3e-06 2.3e-06 1.8e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 1.35e-06 1.7e-06 1.6e-06 1.85e-06 1.85e-06 1.8e-06 1.5e-06 1.7e-06 1.25e-06 1.25e-06
37 1.6e-06 1.9e-06 1.55e-06 1.8e-06 8.5e-07 1.95e-06 8.5e-07 1.9e-06 9e-07 1.4e-06 1.9e-06 1e-06 1.45e-06 1.6e-06 9.5e-07 1.15e-06 1.9e-06 1.45e-06 9.5e-07 2.35e-06 1.3e-06 1.05e-06 1.5e-06 2.2e-06 1.65e-06 1.4e-06 1.35e-06 1.3e-06 1.85e-06 1.55e-06 1.5e-06 1.4e-06 1e-06 2.05e-06 1.85e-06 1.6e-06 1.75e-06 1.7e-06 1.4e-06 1.75e-06 1.6e-06 1.55e-06 8.5e-07 1.45e-06 1.55e-06 9e-07 9.5e-07 1.35e-06 1.15e-06 1.9e-06 1.5e-06 1.55e-06 1.9e-06 1.2e-06 1.05e-06 8.5e-07
38 1.8e-06 1.3e-06 1.85e-06 1.45e-06 1.4e-06 1.6e-06 1.1e-06 1.2e-06 1.15e-06 1.65e-06 1.4e-06 1.5e-06 1.2e-06 1.85e-06 1.2e-06 1.65e-06 1.65e-06 1.2e-06 1.45e-06 2.1e-06 1.45e-06 1.55e-06 1.5e-06 1.7e-06 1.4e-06 1.4e-06 1.15e-06 1.2e-06 1.5e-06 1.55e-06 1.75e-06 1.6e-06 1.55e-06 1.85e-06 1.25e-06 1.6e-06 1.75e-06 1.4e-06 2.2e-06 1.75e-06 2.05e-06 1.8e-06 1.35e-06 1.7e-06 1.45e-06 1.4e-06 1.2e-06 1.1e-06 1.55e-06 1.4e-06 1.75e-06 1.8e-06 1.65e-06 1.65e-06 1.3e-06 1.1e-06
39 1.85e-06 2.2e-06 2.1e-06 1.75e-06 1.75e-06 1.7e-06 1.25e-06 2.05e-06 1.3e-06 1.85e-06 1.85e-06 1.85e-06 1.8e-06 1.95e-06 1.35e-06 1.8e-06 1.7e-06 1.8e-06 1.6e-06 1.85e-06 1.3e-06 1.65e-06 2.1e-06 2e-06 1.85e-06 2e-06 1.75e-06 1.65e-06 1.85e-06 1.55e-06 1.85e-06 1.75e-06 1.7e-06 1.85e-06 2.15e-06 1.35e-06 1.3e-06 1.75e-06 1.75e-06 2.5e-06 2.3e-06 1.8e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 1.35e-06 1.7e-06 1.6e-06 1.85e-06 1.85e-06 1.8e-06 1.5e-06 1.7e-06 1.25e-06 1.25e-06
40 1.55e-06 2.3e-06 1.9e-06 2.25e-06 1.6e-06 2.35e-06 1.8e-06 2.3e-06 1.85e-06 1.85e-06 2.25e-06 1.6e-06 2.1e-06 2.05e-06 1.9e-06 1.75e-06 2.3e-06 2e-06 1.8e-06 2.65e-06 2.2e-06 1.75e-06 1.9e-06 2.55e-06 2.25e-06 1.9e-06 2.05e-06 2e-06 2.45e-06 2.25e-06 2.1e-06 1.85e-06 1.75e-06 2.4e-06 2.25e-06 2.05e-06 2.3e-06 1.6e-06 2.05e-06 2.3e-06 2.6e-06 2e-06 1.5e-06 2e-06 2.25e-06 1.6e-06 1.85e-06 2e-06 1.9e-06 2.25e-06 2.05e-06 2e-06 2.25e-06 1.85e-06 1.95e-06 1.8e-06
41 2e-06 2.05e-06 1.75e-06 1.4e-06 1.55e-06 1.7e-06 1.5e-06 2e-06 1.55e-06 1.2e-06 1.65e-06 1.6e-06 1.85e-06 1.4e-06 1.6e-06 1.35e-06 1.55e-06 1.8e-06 1.55e-06 1.95e-06 1.6e-06 1.3e-06 1.5e-06 1.7e-06 1.95e-06 1.7e-06 1.8e-06 1.75e-06 1.9e-06 1.75e-06 1.65e-06 1.8e-06 1.3e-06 1.8e-06 2e-06 1.7e-06 1.8e-06 1.55e-06 1.8e-06 1.8e-06 2e-06 1.8e-06 1.5e-06 1.55e-06 1.85e-06 1.55e-06 1.6e-06 1.75e-06 1.45e-06 1.5e-06 1.35e-06 9.5e-07 9.5e-07 1.2e-06 1.6e-06 1.5e-06
42 1.6e-06 1.75e-06 1.45e-06 1.85e-06 8.5e-07 1.9e-06 9e-07 1.85e-06 9.5e-07 1.35e-06 1.75e-06 9e-07 1.4e-06 1.5e-06 1e-06 1.05e-06 1.8e-06 1.35e-06 1e-06 2.3e-06 1.35e-06 1e-06 1.35e-06 2.1e-06 1.55e-06 1.35e-06 1.35e-06 1.35e-06 1.85e-06 1.55e-06 1.5e-06 1.4e-06 1e-06 2e-06 1.7e-06 1.5e-06 1.7e-06 8.5e-07 1.35e-06 1.7e-06 1.5e-06 1.5e-06 1.4e-06 1.45e-06 1.5e-06 8.5e-07 9.5e-07 1.3e-06 1.2e-06 1.75e-06 1.5e-06 1.5e-06 1.75e-06 1.15e-06 1e-06 9e-07
43 1.75e-06 2.2e-06 1.75e-06 1.7e-06 1.45e-06 1.25e-06 1.15e-06 2.05e-06 1.2e-06 1.6e-06 1.85e-06 1.5e-06 1.75e-06 1.3e-06 1.25e-06 1.45e-06 1.3e-06 1.7e-06 1.2e-06 1.85e-06 1.2e-06 1.4e-06 1.85e-06 1.85e-06 1.6e-06 1.6e-06 1.7e-06 1.55e-06 1.45e-06 1.2e-06 1.1e-06 1.55e-06 1.4e-06 1.35e-06 2.15e-06 1.7e-06 1.8e-06 1.45e-06 1.7e-06 1.8e-06 2e-06 1.55e-06 1.45e-06 1.9e-06 1.75e-06 1.45e-06 1.25e-06 1.65e-06 1.05e-06 1.95e-06 1.1e-06 1.55e-06 1.7e-06 1.35e-06 1.3e-06 1.15e-06
44 2e-06 1.35e-06 1.85e-06 1.6e-06 1.55e-06 1.75e-06 1.25e-06 1.6e-06 1.3e-06 1.7e-06 1.6e-06 1.65e-06 1.5e-06 1.9e-06 1.35e-06 1.8e-06 1.8e-06 1.5e-06 1.6e-06 2.3e-06 1.05e-06 1.65e-06 1.8e-06 1.65e-06 1.45e-06 1.7e-06 1.45e-06 1.45e-06 1.3e-06 1.5e-06 1.8e-06 1.8e-06 1.7e-06 1.75e-06 1.3e-06 1.85e-06 1.7e-06 1.55e-06 1.45e-06 1.7e-06 2.25e-06 1.85e-06 1.5e-06 1.75e-06 2.1e-06 1.55e-06 1.35e-06 1.4e-06 1.45e-06 1.6e-06 1.8e-06 1.85e-06 1.6e-06 1.6e-06 1.15e-06 1.25e-06
45 1.6e-06 1.9e-06 1.55e-06 1.8e-06 9e-07 1.95e-06 8.5e-07 1.9e-06 9e-07 1.4e-06 1.9e-06 1e-06 1.45e-06 1.6e-06 9.5e-07 1.15e-06 1.9e-06 1.45e-06 9.5e-07 2.3e-06 1.3e-06 1.05e-06 1.5e-06 2.2e-06 1.65e-06 1.4e-06 1.4e-06 1.3e-06 1.85e-06 1.55e-06 1.5e-06 1.4e-06 1.05e-06 2.05e-06 1.85e-06 1.55e-06 1.7e-06 9e-07 1.4e-06 1.7e-06 1.6e-06 1.55e-06 8.5e-07 1.45e-06 1.55e-06 1.7e-06 9.5e-07 1.35e-06 1.15e-06 1.9e-06 1.5e-06 1.55e-06 1.9e-06 1.2e-06 1.05e-06 8.5e-07
46 1.1e-06 2.2e-06 1.7e-06 1.6e-06 9.5e-07 1.55e-06 1.5e-07 2e-06 2e-07 1.65e-06 2e-06 1e-06 1.25e-06 1.6e-06 2.5e-07 9.5e-07 1.65e-06 1.2e-06 5.5e-07 2e-06 6.5e-07 9e-07 1.85e-06 2.1e-06 1.3e-06 1.55e-06 1.2e-06 9e-07 1.5e-06 1e-06 1.25e-06 8.5e-07 9e-07 1.6e-06 2.15e-06 1.15e-06 1.35e-06 9.5e-07 1.2e-06 1.35e-06 1.85e-06 1.6e-06 9.5e-07 1.25e-06 1.35e-06 9.5e-07 3e-07 1.15e-06 8.5e-07 2e-06 1.35e-06 1.6e-06 1.8e-06 1.1e-06 4e-07 1.5e-07
47 1.75e-06 1.25e-06 1.8e-06 1.4e-06 1.35e-06 1.55e-06 1.05e-06 1.15e-06 1.1e-06 1.6e-06 1.35e-06 1.45e-06 1.15e-06 1.8e-06 1.15e-06 1.6e-06 1.6e-06 1.15e-06 1.4e-06 2.05e-06 1.4e-06 1.5e-06 1.45e-06 1.65e-06 1.35e-06 1.35e-06 1.1e-06 1.15e-06 1.45e-06 1.5e-06 1.7e-06 1.55e-06 1.5e-06 1.8e-06 1.2e-06 1.55e-06 1.7e-06 1.35e-06 1.1e-06 1.7e-06 2e-06 1.75e-06 1.3e-06 1.65e-06 1.4e-06 1.35e-06 1.15e-06 2.1e-06 1.5e-06 1.35e-06 1.7e-06 1.75e-06 1.6e-06 1.6e-06 1.25e-06 1.05e-06
48 1.5e-06 2.2e-06 1.65e-06 1.65e-06 1.15e-06 1.55e-06 7e-07 2.1e-06 7.5e-07 1.5e-06 2.05e-06 1.25e-06 1.6e-06 1.45e-06 8e-07 1.2e-06 1.65e-06 1.6e-06 7.5e-07 2.05e-06 7.5e-07 1.1e-06 1.85e-06 2e-06 1.55e-06 1.5e-06 1.55e-06 1.3e-06 1.35e-06 1.2e-06 1.1e-06 1.3e-06 1.1e-06 1.55e-06 2.15e-06 1.55e-06 1.6e-06 1.15e-06 1.55e-06 1.6e-06 1.9e-06 1.45e-06 1.2e-06 1.05e-06 1.45e-06 1.15e-06 8.5e-07 1.5e-06 1.2e-06 2.05e-06 1.15e-06 1.45e-06 1.75e-06 1.05e-06 9e-07 7e-07
49 2.35e-06 9.5e-07 1.85e-06 1.25e-06 1.9e-06 1.45e-06 1.95e-06 1e-06 2e-06 1.45e-06 9e-07 1.9e-06 1.45e-06 1.75e-06 2.05e-06 1.95e-06 1.35e-06 1.35e-06 2.25e-06 1.85e-06 1.95e-06 1.95e-06 1.3e-06 1.1e-06 1.6e-06 1.55e-06 1.4e-06 1.7e-06 1.55e-06 1.9e-06 2.05e-06 2.15e-06 1.95e-06 1.7e-06 9e-07 1.7e-06 1.85e-06 1.9e-06 1.4e-06 1.85e-06 2.25e-06 1.5e-06 1.75e-06 1.95e-06 1.6e-06 1.9e-06 2e-06 1.35e-06 2.05e-06 1.5e-06 1.85e-06 1.5e-06 7.5e-07 1.85e-06 1.95e-06 1.95e-06
50 1.85e-06 2.2e-06 1.8e-06 1.65e-06 1.5e-06 1.35e-06 1.25e-06 2.1e-06 1.3e-06 1.5e-06 1.85e-06 1.55e-06 1.8e-06 1.25e-06 1.35e-06 1.4e-06 1.35e-06 1.75e-06 1.3e-06 1.85e-06 1.3e-06 1.35e-06 1.75e-06 1.8e-06 1.7e-06 1.65e-06 1.75e-06 1.65e-06 1.55e-06 1.3e-06 1.2e-06 1.65e-06 1.35e-06 1.45e-06 2.15e-06 1.75e-06 1.85e-06 1.5e-06 1.75e-06 1.85e-06 2.05e-06 1.35e-06 1.5e-06 1.1e-06 1.8e-06 1.5e-06 1.35e-06 1.7e-06 1.15e-06 1.85e-06 2.1e-06 1.35e-06 1.5e-06 1.3e-06 1.4e-06 1.25e-06
51 2e-06 2.05e-06 1.75e-06 1.4e-06 1.55e-06 1.7e-06 1.5e-06 2e-06 1.55e-06 1.2e-06 1.65e-06 1.6e-06 1.85e-06 1.35e-06 1.6e-06 1.3e-06 1.55e-06 1.8e-06 1.55e-06 1.95e-06 1.6e-06 1.3e-06 1.45e-06 1.7e-06 1.95e-06 1.7e-06 1.8e-06 1.75e-06 1.9e-06 1.75e-06 1.65e-06 1.8e-06 1.25e-06 1.8e-06 2e-06 1.7e-06 1.8e-06 1.55e-06 1.8e-06 1.8e-06 2e-06 9.5e-07 1.5e-06 1.55e-06 1.85e-06 1.55e-06 1.6e-06 1.75e-06 1.45e-06 1.5e-06 1.35e-06 1.8e-06 9.5e-07 1.25e-06 1.6e-06 1.5e-06
52 2.15e-06 1.5e-06 1.75e-06 1.1e-06 1.9e-06 1.25e-06 1.75e-06 1.55e-06 1.8e-06 1.2e-06 1e-06 1.9e-06 1.7e-06 1.4e-06 1.85e-06 1.65e-06 1.05e-06 1.6e-06 2.05e-06 1.5e-06 1.55e-06 1.65e-06 1.45e-06 9.5e-07 1.7e-06 1.8e-06 1.65e-06 1.8e-06 1.55e-06 1.65e-06 1.8e-06 1.95e-06 1.65e-06 1.35e-06 1.45e-06 1.45e-06 1.5e-06 1.9e-06 1.65e-06 1.5e-06 2.25e-06 9.5e-07 1.75e-06 1.7e-06 1.6e-06 1.9e-06 1.8e-06 1.6e-06 1.75e-06 7.5e-07 1.5e-06 9.5e-07 1e-07 1.45e-06 1.65e-06 1.75e-06
53 1.7e-06 2.15e-06 1.65e-06 1.75e-06 1.2e-06 1.8e-06 1e-06 2.2e-06 1.05e-06 1.4e-06 1.95e-06 1.25e-06 1.7e-06 1.4e-06 1.1e-06 1.1e-06 1.75e-06 1.65e-06 1.05e-06 2.15e-06 1.15e-06 1.05e-06 1.6e-06 2e-06 1.75e-06 1.6e-06 1.65e-06 1.55e-06 1.75e-06 1.5e-06 1.4e-06 1.5e-06 1.05e-06 1.8e-06 2.1e-06 1.6e-06 1.7e-06 1.2e-06 1.65e-06 1.7e-06 1.85e-06 1.2e-06 1.15e-06 1.35e-06 1.6e-06 1.2e-06 1.1e-06 1.6e-06 1.05e-06 1.85e-06 1.3e-06 1.25e-06 1.45e-06 1.8e-06 1.1e-06 1e-06
54 1.25e-06 2.15e-06 1.75e-06 1.65e-06 1.05e-06 1.6e-06 3e-07 2.1e-06 3.5e-07 1.65e-06 1.95e-06 1.2e-06 1.35e-06 1.6e-06 4e-07 1.15e-06 1.65e-06 1.4e-06 7e-07 2.05e-06 5e-07 9.5e-07 1.9e-06 2e-06 1.3e-06 1.65e-06 1.3e-06 1.05e-06 1.45e-06 9.5e-07 1.3e-06 1.05e-06 1e-06 1.6e-06 2.1e-06 1.35e-06 1.25e-06 1.05e-06 1.3e-06 1.25e-06 1.95e-06 1.6e-06 1e-06 1.3e-06 1.15e-06 1.05e-06 4e-07 1.25e-06 9e-07 1.95e-06 1.4e-06 1.6e-06 1.65e-06 1.1e-06 6e-07 3e-07
55 1e-06 2.15e-06 1.7e-06 1.45e-06 8.5e-07 1.5e-06 0.0 1.9e-06 5e-08 1.55e-06 1.95e-06 1.05e-06 1.15e-06 1.55e-06 1e-07 1e-06 1.6e-06 1.25e-06 4e-07 1.95e-06 5e-07 8e-07 1.8e-06 2.05e-06 1.25e-06 1.45e-06 1.1e-06 7.5e-07 1.4e-06 9e-07 1.15e-06 8e-07 8e-07 1.6e-06 2.1e-06 1.2e-06 1.25e-06 8.5e-07 1.1e-06 1.25e-06 1.8e-06 1.5e-06 9e-07 1.15e-06 1.25e-06 8.5e-07 1.5e-07 1.05e-06 7e-07 1.95e-06 1.25e-06 1.5e-06 1.75e-06 1e-06 3e-07 0.0
