 slim_762078880 slim_762078881 slim_762078895 slim_762078867 slim_762078878 slim_762078869 slim_762078858 slim_762078874 slim_762078882 slim_762078860 slim_762078883 slim_762078900 slim_762078903 slim_762078894 slim_762078856 slim_762078885 slim_762078887 slim_762078892 slim_762078857 slim_762078854 slim_762078891 slim_762078890 slim_762078889 slim_762078872 slim_762078873 slim_762078896 slim_762078861 slim_762078888 slim_762078898 slim_762078884 slim_762078897 slim_762078862 slim_762078871 slim_762078902 slim_762078870 slim_762078863 slim_762078893 slim_762078901 slim_762078899 slim_762078875 slim_762078876 slim_762078886 slim_762078866 slim_762078855 slim_762078864 slim_762078859 slim_762078865 slim_762078853 slim_762078879 slim_762078877 slim_762078868
37 1.85e-06 1.6e-06 1.65e-06 1.7e-06 1.95e-06 2.05e-06 1.4e-06 1.4e-06 2.3e-06 1.85e-06 1.7e-06 2.45e-06 2.45e-06 1.85e-06 1.65e-06 1.3e-06 2.05e-06 1.9e-06 1.65e-06 1.95e-06 1.95e-06 2.25e-06 2.7e-06 2.2e-06 1.9e-06 1.65e-06 2.5e-06 1.5e-06 2.4e-06 2.05e-06 2.15e-06 2e-06 2.2e-06 2.75e-06 1.7e-06 1.35e-06 1.85e-06 2.5e-06 2.5e-06 2.6e-06 2.3e-06 2.15e-06 1.9e-06 2.25e-06 2.2e-06 2.15e-06 1.65e-06 2.3e-06 2.55e-06 2.05e-06 2.95e-06
38 2e-06 2.45e-06 2.65e-06 2.55e-06 1.8e-06 2.45e-06 2.85e-06 2.6e-06 1.05e-06 1.9e-06 2.6e-06 1.4e-06 2.5e-06 1.7e-06 2.8e-06 2.5e-06 2.15e-06 2.6e-06 2.6e-06 2.4e-06 2e-06 2.05e-06 1.5e-06 9.5e-07 1.75e-06 2.6e-06 1.4e-06 2.4e-06 1.55e-06 3.3e-06 1.35e-06 2.85e-06 1.85e-06 3.5e-06 2.45e-06 2.6e-06 2.05e-06 2.5e-06 1.4e-06 2.55e-06 1.35e-06 2.95e-06 1.95e-06 2.05e-06 2.15e-06 9.5e-07 2.1e-06 1.65e-06 1.7e-06 2.9e-06 1.85e-06
39 2.75e-06 3.2e-06 2.8e-06 3.35e-06 2.45e-06 2.9e-06 3.2e-06 2.85e-06 2.4e-06 2.25e-06 2.75e-06 2.2e-06 2.3e-06 2.45e-06 3.05e-06 2.75e-06 2.75e-06 2.85e-06 2.85e-06 3.05e-06 2.35e-06 2.7e-06 2.65e-06 2.3e-06 2.4e-06 2.85e-06 2.25e-06 3.15e-06 2.1e-06 2.95e-06 2.6e-06 2.2e-06 2.7e-06 2.05e-06 3.25e-06 2.95e-06 2.8e-06 2.6e-06 2.55e-06 3.9e-06 2.45e-06 2.2e-06 2.2e-06 2.7e-06 2.8e-06 2.15e-06 2.65e-06 2.9e-06 2.25e-06 2.2e-06 2.35e-06
40 2e-06 2.55e-06 1.95e-06 2.5e-06 1.25e-06 2.1e-06 2.45e-06 2.05e-06 1.1e-06 1.4e-06 1.9e-06 1.05e-06 2.2e-06 1.35e-06 2.25e-06 1.95e-06 1.45e-06 1.85e-06 2.05e-06 2.35e-06 1.5e-06 1.5e-06 1.5e-06 1e-06 1.2e-06 2.05e-06 1.45e-06 2.3e-06 1.25e-06 2.8e-06 1.45e-06 2.55e-06 1.8e-06 3.6e-06 2.4e-06 2.2e-06 1.65e-06 2.3e-06 1.35e-06 2.45e-06 1.6e-06 2.65e-06 1.45e-06 1.5e-06 1.6e-06 1.3e-06 1.9e-06 2.05e-06 1.4e-06 2.6e-06 1.8e-06
41 3e-06 3.05e-06 2.1e-06 3.2e-06 2.45e-06 3.2e-06 2.95e-06 2.4e-06 2.8e-06 2.35e-06 2.05e-06 3e-06 1.85e-06 2.35e-06 2.55e-06 2.3e-06 2.25e-06 2.3e-06 2.35e-06 2.7e-06 2.45e-06 2.7e-06 3.35e-06 2.7e-06 2.4e-06 2.4e-06 3.05e-06 3e-06 2.95e-06 2.5e-06 2.6e-06 1.55e-06 3.1e-06 1.35e-06 3.1e-06 2.7e-06 3e-06 2.15e-06 2.95e-06 2.2e-06 2.65e-06 2.6e-06 2.4e-06 2.65e-06 2.8e-06 2.65e-06 2.05e-06 2.65e-06 3.1e-06 1.6e-06 2.75e-06
42 1.8e-06 2.1e-06 1.4e-06 2.2e-06 1.2e-06 1.75e-06 1.85e-06 1.45e-06 1.55e-06 1.05e-06 1.35e-06 1.2e-06 2.5e-06 1.3e-06 1.7e-06 1.35e-06 1.6e-06 1.45e-06 1.5e-06 1.95e-06 1.15e-06 1.5e-06 1.75e-06 1.45e-06 1.15e-06 1.5e-06 1.5e-06 2e-06 1.15e-06 2.2e-06 1.7e-06 2.15e-06 1.75e-06 3.4e-06 2.1e-06 1.6e-06 1.6e-06 1.9e-06 1.95e-06 2.2e-06 1.45e-06 2.4e-06 2e-06 1.5e-06 1.45e-06 1.45e-06 1.45e-06 2.15e-06 1.3e-06 2.2e-06 2.1e-06
43 2.2e-06 2.45e-06 1.4e-06 2.45e-06 1.35e-06 2.15e-06 2.2e-06 1.8e-06 1.65e-06 1.45e-06 1.35e-06 1.4e-06 2.75e-06 1.55e-06 1.7e-06 1.7e-06 1.5e-06 1.45e-06 1.5e-06 2.05e-06 1.55e-06 1.35e-06 1.7e-06 1.55e-06 1.3e-06 1.6e-06 1.95e-06 2.25e-06 1.6e-06 2.55e-06 1.85e-06 2.5e-06 2.05e-06 3.75e-06 2.35e-06 1.95e-06 1.75e-06 2.25e-06 2.05e-06 2.7e-06 1.5e-06 2.65e-06 1.5e-06 2.5e-06 1.35e-06 1.8e-06 1.8e-06 2.2e-06 1.75e-06 2.55e-06 2.2e-06
44 2.15e-06 2.25e-06 1.35e-06 2.25e-06 1.3e-06 2.1e-06 2e-06 1.6e-06 1.75e-06 1.4e-06 1.3e-06 1.5e-06 2.85e-06 1.5e-06 1.65e-06 1.5e-06 1.6e-06 1.3e-06 1.45e-06 1.9e-06 1.5e-06 1.35e-06 1.7e-06 1.65e-06 1.25e-06 1.45e-06 2.05e-06 2.05e-06 1.7e-06 2.35e-06 1.8e-06 2.45e-06 2e-06 3.85e-06 2.15e-06 1.75e-06 1.7e-06 2.2e-06 2.15e-06 2.8e-06 1.6e-06 2.8e-06 1.45e-06 1.35e-06 2.3e-06 1.9e-06 1.6e-06 2.2e-06 1.85e-06 2.5e-06 2.3e-06
45 1.65e-06 2.35e-06 2.25e-06 2.45e-06 1.55e-06 1.95e-06 2.45e-06 2.2e-06 9.5e-07 1.4e-06 2.2e-06 1.05e-06 2.4e-06 1.5e-06 2.4e-06 2.1e-06 1.95e-06 2.3e-06 2.2e-06 2.3e-06 1.5e-06 1.8e-06 1.3e-06 8.5e-07 1.5e-06 2.2e-06 9.5e-07 2.25e-06 9.5e-07 2.95e-06 1.55e-06 2.55e-06 1.6e-06 3.3e-06 2.35e-06 2.2e-06 1.8e-06 2.15e-06 9.5e-07 2.15e-06 1.3e-06 2.65e-06 1.45e-06 1.8e-06 1.9e-06 1.2e-06 2e-06 1.7e-06 1.1e-06 2.6e-06 1.65e-06
46 2.1e-06 1.6e-06 9.5e-07 1.85e-06 1.45e-06 2.25e-06 1.75e-06 1.15e-06 2.1e-06 1.4e-06 9e-07 2.35e-06 2.2e-06 1.35e-06 1.45e-06 1.05e-06 1.35e-06 1.05e-06 1.25e-06 1.3e-06 1.45e-06 1.8e-06 2.5e-06 2e-06 1.4e-06 1.25e-06 2.4e-06 1.7e-06 2.3e-06 1.85e-06 1.4e-06 1.65e-06 2.05e-06 2.9e-06 1.75e-06 1.5e-06 2.05e-06 1.65e-06 2.1e-06 2.65e-06 1.9e-06 2.05e-06 1.45e-06 1.8e-06 1.6e-06 2e-06 1e-06 1.6e-06 2.4e-06 1.7e-06 2.75e-06
47 2.35e-06 2.4e-06 1.9e-06 2.6e-06 2.15e-06 2.85e-06 2.7e-06 2.25e-06 1.85e-06 2.1e-06 1.85e-06 2.5e-06 2.45e-06 1.85e-06 2.25e-06 2.15e-06 1.75e-06 1.95e-06 2.05e-06 1.85e-06 2.2e-06 2.1e-06 2.25e-06 1.8e-06 2.1e-06 1.95e-06 2.3e-06 2.45e-06 2.5e-06 2.95e-06 1.7e-06 2.45e-06 2.45e-06 3.25e-06 2.5e-06 2.45e-06 2.6e-06 2.3e-06 1.65e-06 2.9e-06 2.05e-06 2.65e-06 2.15e-06 2.2e-06 2.2e-06 1.7e-06 1.6e-06 2.3e-06 2.65e-06 2.5e-06 2.65e-06
48 1.85e-06 2.6e-06 2.45e-06 2.8e-06 1.5e-06 1.45e-06 2.55e-06 2.35e-06 1.3e-06 1.25e-06 2.4e-06 6.5e-07 3e-06 1.7e-06 2.55e-06 2.25e-06 2.3e-06 2.4e-06 2.35e-06 2.6e-06 1.05e-06 1.75e-06 1.3e-06 1.2e-06 1.45e-06 2.35e-06 5.5e-07 2.6e-06 1.5e-07 3.1e-06 2e-06 3e-06 1.35e-06 4e-06 2.7e-06 2.3e-06 1.7e-06 2.55e-06 1.7e-06 2.25e-06 1.4e-06 3.1e-06 1.3e-06 1.75e-06 1.85e-06 1.1e-06 2.4e-06 2.65e-06 0.0 3.05e-06 1.85e-06
49 2.8e-06 2.7e-06 1.85e-06 2.85e-06 2.25e-06 3e-06 2.6e-06 2.05e-06 2.75e-06 2.15e-06 1.8e-06 2.95e-06 1.9e-06 2.15e-06 2.3e-06 1.95e-06 2.15e-06 2e-06 2.1e-06 2.4e-06 2.25e-06 2.55e-06 3.2e-06 2.65e-06 2.2e-06 2.1e-06 3e-06 2.65e-06 2.9e-06 2.15e-06 2.4e-06 1.45e-06 2.9e-06 1.55e-06 2.75e-06 2.35e-06 2.8e-06 2.05e-06 2.9e-06 2.2e-06 2.6e-06 1.6e-06 2.2e-06 2.55e-06 2.5e-06 2.6e-06 1.7e-06 2.5e-06 3.05e-06 2.9e-06 2.7e-06
50 2.55e-06 3.1e-06 2.8e-06 3.15e-06 1.95e-06 2.6e-06 3e-06 2.75e-06 1.5e-06 2.05e-06 2.75e-06 1.55e-06 2.6e-06 2.15e-06 2.95e-06 2.65e-06 2.6e-06 2.75e-06 2.75e-06 3.05e-06 2.15e-06 2.2e-06 2.05e-06 1.5e-06 1.9e-06 2.75e-06 1.95e-06 2.95e-06 1.7e-06 2.85e-06 2.3e-06 2.65e-06 2.4e-06 2.95e-06 3.05e-06 2.75e-06 2.2e-06 2.95e-06 1.85e-06 2.35e-06 1.8e-06 2.75e-06 2.1e-06 2.2e-06 2.3e-06 1.65e-06 2.75e-06 2.65e-06 1.85e-06 2.7e-06 2.7e-06
