 slim_761962830 slim_761962824 slim_761962802 slim_761962834 slim_761962797 slim_761962818 slim_761962799 slim_761962793 slim_761962829 slim_761962800 slim_761962798 slim_761962814 slim_761962839 slim_761962791 slim_761962801 slim_761962809 slim_761962804 slim_761962807 slim_761962832 slim_761962833 slim_761962816 slim_761962841 slim_761962840 slim_761962825 slim_761962822 slim_761962838 slim_761962795 slim_761962820 slim_761962836 slim_761962792 slim_761962812 slim_761962831 slim_761962803 slim_761962823 slim_761962828 slim_761962806 slim_761962827 slim_761962790 slim_761962819 slim_761962837 slim_761962796 slim_761962826 slim_761962815 slim_761962821 slim_761962794 slim_761962813 slim_761962811 slim_761962808 slim_761962835 slim_761962805 slim_761962810 slim_761962817
36 8.39e-05 6.26e-05 6.31e-05 6.55e-05 7.68e-05 7.045e-05 7.755e-05 7.105e-05 9.42e-05 5.28e-05 6.65e-05 6.22e-05 7.23e-05 6.19e-05 6.05e-05 6.7e-05 6.66e-05 7.105e-05 6.8e-05 7.555e-05 5.42e-05 6.315e-05 7.33e-05 6.185e-05 3.465e-05 7.74e-05 6.195e-05 5.395e-05 7.72e-05 6.28e-05 5.39e-05 8.255e-05 4.725e-05 4.965e-05 7.67e-05 7.195e-05 6.64e-05 7.2e-05 6.455e-05 4.945e-05 6.685e-05 7.31e-05 6.715e-05 7.235e-05 3.94e-05 5.625e-05 5.135e-05 7.7e-05 7.595e-05 6.37e-05 7.875e-05 7.075e-05
37 8.455e-05 8.48e-05 3.395e-05 5.96e-05 4.57e-05 7.48e-05 4.115e-05 3.435e-05 7.27e-05 5.715e-05 5.895e-05 5.94e-05 3.39e-05 3.76e-05 0.0001009 7.96e-05 5.905e-05 4.56e-05 0.00010035 4.38e-05 4.69e-05 3.395e-05 7.435e-05 3.755e-05 6.735e-05 4.08e-05 5.74e-05 5.605e-05 3.775e-05 3.45e-05 5.6e-05 4.05e-05 5.66e-05 5.865e-05 3.75e-05 7.485e-05 7.2e-05 6.7e-05 4.61e-05 5.61e-05 8.26e-05 9.975e-05 3.385e-05 7.47e-05 6.905e-05 5.575e-05 7.595e-05 4.87e-05 7.45e-05 0.0001004 9.165e-05 7.455e-05
38 7.53e-05 9.125e-05 2.2e-05 6.46e-05 6.455e-05 5.835e-05 3.025e-05 4.445e-05 5.77e-05 4.92e-05 4.98e-05 5.22e-05 3.045e-05 4.03e-05 8.125e-05 6.03e-05 4.99e-05 5.505e-05 9.435e-05 4.29e-05 3.965e-05 1.57e-05 5.495e-05 4.025e-05 7.16e-05 3.215e-05 6.065e-05 5.68e-05 3.015e-05 3.165e-05 5.675e-05 6.175e-05 5.765e-05 7.745e-05 5.035e-05 6.285e-05 6.455e-05 4.61e-05 2.79e-05 4.275e-05 6.86e-05 8.845e-05 2.14e-05 5.815e-05 6.73e-05 4.605e-05 7.865e-05 7.125e-05 6.175e-05 8.525e-05 7.36e-05 5.36e-05
39 8.67e-05 7.845e-05 4.605e-05 6.41e-05 7.295e-05 6.14e-05 5.905e-05 5.395e-05 8.215e-05 5.455e-05 6.175e-05 6.18e-05 5.49e-05 4.95e-05 6.485e-05 6.42e-05 6.185e-05 6.34e-05 7.72e-05 5.43e-05 3.95e-05 3.995e-05 6.235e-05 4.945e-05 6.235e-05 5.98e-05 7.195e-05 5.26e-05 5.77e-05 4.075e-05 5.255e-05 7.575e-05 3.835e-05 6.54e-05 6.42e-05 6.59e-05 4.945e-05 5.61e-05 4.275e-05 7.6e-05 7.25e-05 8.375e-05 4.565e-05 6.575e-05 3.865e-05 5.2e-05 7.385e-05 7.5e-05 6.935e-05 6.81e-05 7.73e-05 6.11e-05
40 7.63e-05 8.605e-05 6.86e-05 8.355e-05 8.97e-05 7.045e-05 7.835e-05 8.215e-05 7.345e-05 7.405e-05 7.66e-05 7.455e-05 7.45e-05 7.625e-05 7.275e-05 6.03e-05 7.67e-05 8.525e-05 7.775e-05 7.615e-05 7.49e-05 6.855e-05 6.98e-05 7.62e-05 6.025e-05 7.9e-05 7.345e-05 7.59e-05 7.885e-05 7.725e-05 7.585e-05 8.905e-05 7.89e-05 7.66e-05 8.455e-05 7.195e-05 6.685e-05 8.26e-05 6.86e-05 7.25e-05 0.0001204 7.42e-05 7.255e-05 6.875e-05 7.75e-05 7.125e-05 7.155e-05 8.995e-05 7.165e-05 7.435e-05 7.355e-05 6.72e-05
41 8.225e-05 6.56e-05 9.535e-05 9.065e-05 9.535e-05 7.63e-05 9.665e-05 0.0001003 8.965e-05 8.6e-05 7.41e-05 8.645e-05 9.73e-05 0.000101 6.115e-05 6.92e-05 7.42e-05 9.075e-05 6.565e-05 9.085e-05 8.82e-05 9.285e-05 7.415e-05 0.00010095 7.445e-05 0.0001004 8.985e-05 9.095e-05 9.81e-05 9.685e-05 9.09e-05 0.00010485 8.555e-05 8.22e-05 9.805e-05 8.08e-05 7.31e-05 9.975e-05 8.845e-05 8.375e-05 7.42e-05 0.0001064 9.84e-05 7.76e-05 7.78e-05 8.83e-05 6.4e-05 9.77e-05 7.825e-05 6.175e-05 7.47e-05 7.305e-05
42 7.625e-05 9.845e-05 1.355e-05 6.085e-05 5.46e-05 6.37e-05 2.72e-05 3.34e-05 6.015e-05 5.14e-05 4.88e-05 5.16e-05 2.05e-05 2.96e-05 9.94e-05 6.955e-05 4.88e-05 5.105e-05 0.0001066 3.905e-05 3.87e-05 1.14e-05 5.705e-05 2.955e-05 6.45e-05 2.385e-05 5.205e-05 4.895e-05 2.26e-05 2.55e-05 4.895e-05 4.985e-05 6.035e-05 6.825e-05 4.52e-05 6.16e-05 6.715e-05 3.385e-05 2.14e-05 4.565e-05 7.255e-05 9.84e-05 1.43e-05 5.69e-05 7.465e-05 4.025e-05 7.755e-05 6.055e-05 6.075e-05 0.00010255 8.585e-05 5.895e-05
43 7.13e-05 9.57e-05 5.86e-05 7.63e-05 8.195e-05 6.05e-05 6.615e-05 7.28e-05 6.78e-05 7.53e-05 7.76e-05 7.66e-05 6.325e-05 7.18e-05 6.83e-05 6.52e-05 7.765e-05 7.87e-05 7.31e-05 6.8e-05 6.655e-05 5.65e-05 5.705e-05 7.175e-05 8.23e-05 6.8e-05 8.13e-05 6.845e-05 6.585e-05 6.815e-05 6.845e-05 8.53e-05 7.585e-05 8.505e-05 8.005e-05 5.975e-05 7.235e-05 7.47e-05 5.815e-05 6.575e-05 6.875e-05 7.76e-05 5.69e-05 0.0001099 7.625e-05 6.94e-05 9.14e-05 8.875e-05 5.815e-05 6.99e-05 6.55e-05 5.57e-05
44 9.715e-05 6.245e-05 7.135e-05 6.455e-05 7.82e-05 6.55e-05 8.32e-05 6.75e-05 0.00010355 5.57e-05 7.43e-05 6.975e-05 8.12e-05 6.205e-05 4.68e-05 6.92e-05 7.44e-05 6.755e-05 5.915e-05 6.725e-05 3.745e-05 6.525e-05 7.285e-05 6.2e-05 5.845e-05 8.895e-05 8.445e-05 5.305e-05 8.605e-05 5.435e-05 5.3e-05 8.865e-05 2.42e-05 5.505e-05 7.52e-05 7.185e-05 3.94e-05 6.905e-05 6.73e-05 3.865e-05 7.75e-05 7.78e-05 7.465e-05 7.625e-05 1.98e-05 6.19e-05 6.995e-05 7.65e-05 7.985e-05 5.005e-05 7.78e-05 6.975e-05
45 8.92e-05 8.24e-05 3.96e-05 6.725e-05 6.69e-05 7.27e-05 5.405e-05 5.385e-05 8.285e-05 5.625e-05 5.725e-05 4.65e-05 4.75e-05 4.96e-05 8.72e-05 6.775e-05 5.73e-05 6.23e-05 9.44e-05 5.905e-05 4.87e-05 3.865e-05 7.13e-05 4.955e-05 4.765e-05 5.485e-05 5.92e-05 5.55e-05 5.14e-05 4.595e-05 5.545e-05 6.995e-05 5.83e-05 5.875e-05 6.2e-05 7.26e-05 5.625e-05 5.575e-05 4.605e-05 5.2e-05 7.125e-05 8.83e-05 4.025e-05 6.94e-05 6.19e-05 7.64e-05 6.215e-05 7.045e-05 7.31e-05 9.03e-05 9.035e-05 6.95e-05
46 9.06e-05 4.705e-05 7.26e-05 7.585e-05 7.11e-05 9.29e-05 8.125e-05 7.7e-05 9.985e-05 6e-05 5.07e-05 6.045e-05 7.72e-05 7.075e-05 8.695e-05 7.5e-05 5.08e-05 7e-05 8.91e-05 8.235e-05 7.42e-05 7.63e-05 9.225e-05 7.07e-05 2.2e-05 7.925e-05 5.025e-05 7.215e-05 7.92e-05 7.51e-05 7.21e-05 7.595e-05 7.195e-05 4.285e-05 7.49e-05 9.31e-05 5.135e-05 7.595e-05 7.865e-05 7.385e-05 7.155e-05 6.4e-05 7.755e-05 9.14e-05 6.995e-05 6.215e-05 4.39e-05 6.665e-05 9.275e-05 8.91e-05 0.00010175 9.115e-05
47 7.805e-05 6.455e-05 6.1e-05 5.16e-05 3.15e-05 9.38e-05 5.415e-05 4.735e-05 7.715e-05 6.385e-05 6.81e-05 6.635e-05 5.2e-05 5.57e-05 0.00010345 9.49e-05 6.82e-05 4.09e-05 8.99e-05 6.595e-05 6.58e-05 6.425e-05 9.495e-05 5.565e-05 6.065e-05 4.97e-05 4.78e-05 6.115e-05 5.075e-05 6.05e-05 6.11e-05 3.275e-05 7.04e-05 4.325e-05 4.335e-05 8.885e-05 7.7e-05 4.87e-05 7.125e-05 7.5e-05 8.995e-05 9.77e-05 6.055e-05 8.875e-05 7.65e-05 7.045e-05 6.665e-05 5.16e-05 8.475e-05 9.905e-05 9.26e-05 9.365e-05
48 7.045e-05 9.325e-05 6.22e-05 7.22e-05 7.795e-05 6.34e-05 6.595e-05 7.26e-05 6.69e-05 7.89e-05 7.895e-05 8.025e-05 6.305e-05 7.54e-05 7.13e-05 6.81e-05 7.905e-05 7.85e-05 7.225e-05 7.09e-05 7.015e-05 6.01e-05 5.995e-05 7.535e-05 8.59e-05 6.78e-05 8.11e-05 6.835e-05 6.565e-05 7.175e-05 6.83e-05 8.13e-05 7.945e-05 8.485e-05 7.985e-05 6.285e-05 7.595e-05 7.45e-05 6.175e-05 6.935e-05 7.165e-05 7.825e-05 6.075e-05 5.815e-05 7.985e-05 7.31e-05 9.275e-05 8.475e-05 0.0001143 7.29e-05 6.46e-05 5.865e-05
49 7.925e-05 7e-05 0.00010035 8.12e-05 9.67e-05 6.43e-05 9.98e-05 9.91e-05 8.775e-05 8.36e-05 9.235e-05 8.89e-05 0.00010295 0.00010085 3.63e-05 6.6e-05 9.245e-05 8.785e-05 4.23e-05 8.96e-05 7.69e-05 9.415e-05 6.665e-05 0.0001008 8.845e-05 0.0001055 0.0001018 8.13e-05 0.0001031 9.335e-05 8.125e-05 0.00010835 6.35e-05 8.57e-05 9.715e-05 7.015e-05 6.37e-05 0.0001004 8.525e-05 6.81e-05 7.435e-05 6.175e-05 0.00010255 6.99e-05 5.005e-05 9.03e-05 8.91e-05 9.905e-05 7.29e-05 6.8e-05 5.545e-05 6.405e-05
50 6.98e-05 8.235e-05 8.47e-05 7.23e-05 8.55e-05 6.705e-05 7.92e-05 9.07e-05 6.6e-05 8.8e-05 9.315e-05 8.9e-05 8.23e-05 9.68e-05 5.77e-05 7e-05 9.325e-05 8.58e-05 5.45e-05 8.9e-05 8.39e-05 8.26e-05 6.73e-05 9.675e-05 0.0001006 8.49e-05 9.3e-05 7.65e-05 8.25e-05 9.41e-05 7.645e-05 9.045e-05 8.495e-05 9.545e-05 8.85e-05 6.78e-05 7.875e-05 9.165e-05 7.36e-05 7.73e-05 7.355e-05 7.47e-05 8.585e-05 6.55e-05 7.78e-05 9.035e-05 0.00010175 9.26e-05 6.46e-05 5.545e-05 9.31e-05 6.465e-05
51 7.27e-05 9.615e-05 5.555e-05 8.18e-05 8.605e-05 5.4e-05 6.615e-05 7.365e-05 6.82e-05 7.31e-05 7.435e-05 7.48e-05 6.22e-05 7.14e-05 6.25e-05 5.885e-05 7.445e-05 7.68e-05 7.225e-05 6.285e-05 5.935e-05 4.935e-05 5.245e-05 7.135e-05 8.505e-05 6.965e-05 8.6e-05 7.42e-05 6.67e-05 6.395e-05 7.415e-05 9.015e-05 7.12e-05 8.8e-05 7.805e-05 6.045e-05 7.075e-05 7.455e-05 5.36e-05 6.11e-05 6.72e-05 7.305e-05 5.895e-05 5.57e-05 6.975e-05 6.95e-05 9.115e-05 9.365e-05 5.865e-05 6.405e-05 6.465e-05 9.82e-05
