 slim_761971116 slim_761971154 slim_761971130 slim_761971147 slim_761971123 slim_761971142 slim_761971122 slim_761971126 slim_761971143 slim_761971159 slim_761971140 slim_761971160 slim_761971129 slim_761971153 slim_761971134 slim_761971124 slim_761971133 slim_761971131 slim_761971164 slim_761971141 slim_761971115 slim_761971119 slim_761971137 slim_761971132 slim_761971112 slim_761971148 slim_761971136 slim_761971127 slim_761971162 slim_761971121 slim_761971163 slim_761971139 slim_761971114 slim_761971113 slim_761971135 slim_761971149 slim_761971120 slim_761971166 slim_761971138 slim_761971152 slim_761971144 slim_761971111 slim_761971145 slim_761971165 slim_761971156 slim_761971125 slim_761971128 slim_761971158 slim_761971118 slim_761971117 slim_761971146 slim_761971155 slim_761971150 slim_761971161 slim_761971151 slim_761971157
33 2.665e-05 6.265e-05 4.91e-05 3.655e-05 4.33e-05 4.51e-05 3.625e-05 5.07e-05 4.605e-05 6.245e-05 4.605e-05 9.465e-05 3.505e-05 3.515e-05 4.71e-05 5.63e-05 4.615e-05 2.87e-05 4.69e-05 3.09e-05 7.89e-05 6.255e-05 4.665e-05 6.245e-05 3.515e-05 6.36e-05 3.52e-05 5.675e-05 7.89e-05 6.85e-05 5.635e-05 5.555e-05 6.915e-05 1.73e-05 5.175e-05 6.265e-05 5.03e-05 4.71e-05 5.44e-05 5.785e-05 4.495e-05 5.035e-05 5.43e-05 3.515e-05 7.84e-05 6.08e-05 7.64e-05 4.61e-05 4.69e-05 3.865e-05 6.19e-05 6.01e-05 6.24e-05 9.465e-05 7.6e-05 3.495e-05
34 4.355e-05 3.065e-05 3.08e-05 4.355e-05 5.585e-05 3.105e-05 3.405e-05 3.085e-05 4.875e-05 6.27e-05 4.875e-05 7.915e-05 3.105e-05 3.13e-05 3.095e-05 6.06e-05 4.43e-05 5.62e-05 4.355e-05 4.795e-05 7.925e-05 6.29e-05 3.085e-05 6.28e-05 3.1e-05 3.875e-05 3.105e-05 3.835e-05 7.935e-05 8.765e-05 3.595e-05 3.915e-05 7.945e-05 5.175e-05 6.13e-05 3.065e-05 6.28e-05 3.095e-05 5.89e-05 5.57e-05 3.095e-05 6.28e-05 3.625e-05 3.12e-05 5.695e-05 3.105e-05 3.07e-05 3.395e-05 3.095e-05 4.345e-05 3.39e-05 6.28e-05 6.075e-05 7.915e-05 5.47e-05 3.1e-05
35 5.525e-05 1.785e-05 1.8e-05 5.605e-05 6.3e-05 4.355e-05 3.685e-05 2.99e-05 5.665e-05 5.805e-05 5.665e-05 7.095e-05 4.26e-05 4.3e-05 3.09e-05 5.96e-05 4.33e-05 6.33e-05 5.145e-05 5.965e-05 8.37e-05 5.815e-05 3.055e-05 5.805e-05 4.27e-05 2.595e-05 4.275e-05 4.625e-05 8.38e-05 9.095e-05 3.12e-05 3.815e-05 8.31e-05 6.265e-05 3.065e-05 3.57e-05 6.99e-05 3.09e-05 5.79e-05 6.36e-05 4.345e-05 6.99e-05 4.415e-05 4.29e-05 5.68e-05 3.09e-05 1.79e-05 3.755e-05 3.08e-05 4.33e-05 2.485e-05 7.07e-05 6.385e-05 7.095e-05 5.455e-05 4.27e-05
36 5.025e-05 6.99e-05 6.155e-05 5.05e-05 5.17e-05 4.765e-05 5.045e-05 6.26e-05 5.175e-05 5.42e-05 5.175e-05 8.52e-05 4.815e-05 4.74e-05 5.45e-05 5.035e-05 5.065e-05 5.17e-05 4.865e-05 4.715e-05 6.965e-05 5.43e-05 5.445e-05 5.425e-05 4.74e-05 7.015e-05 4.745e-05 4.72e-05 6.96e-05 5.155e-05 5.555e-05 5.185e-05 6.955e-05 5.03e-05 6.28e-05 6.99e-05 9.34e-05 5.45e-05 5.525e-05 6.02e-05 4.75e-05 4.675e-05 4.865e-05 4.72e-05 6.81e-05 6.3e-05 7.845e-05 5.065e-05 5.45e-05 5.76e-05 6.625e-05 4.71e-05 4.71e-05 8.52e-05 6.945e-05 4.7e-05
37 3.855e-05 3.09e-05 2.21e-05 3.84e-05 5.095e-05 2.285e-05 2.535e-05 3.11e-05 4.375e-05 5.44e-05 4.365e-05 7.985e-05 2.335e-05 2.265e-05 2.2e-05 5.24e-05 3.625e-05 5.17e-05 3.53e-05 3.96e-05 7.105e-05 5.46e-05 2.275e-05 5.45e-05 2.29e-05 3.96e-05 2.295e-05 2.97e-05 7.09e-05 8.31e-05 2.725e-05 3.045e-05 7.12e-05 4.71e-05 3.095e-05 3.09e-05 5.45e-05 4.39e-05 5.395e-05 5.97e-05 2.265e-05 5.45e-05 2.76e-05 2.225e-05 4.825e-05 3.1e-05 3.99e-05 2.53e-05 2.23e-05 3.845e-05 3.415e-05 5.46e-05 5.265e-05 7.985e-05 4.6e-05 2.205e-05
38 5.44e-05 5.79e-05 5.275e-05 5.475e-05 4.665e-05 5.54e-05 4.67e-05 5.875e-05 4.705e-05 5.46e-05 4.705e-05 8.115e-05 5.455e-05 5.48e-05 5.395e-05 4.755e-05 3.95e-05 4.69e-05 4.74e-05 5.885e-05 7.705e-05 5.47e-05 5.395e-05 5.46e-05 5.495e-05 5.84e-05 5.5e-05 4.75e-05 7.7e-05 4.765e-05 4.6e-05 3.92e-05 7.68e-05 5.44e-05 5.89e-05 5.79e-05 5.525e-05 5.395e-05 7.8e-05 5.195e-05 5.52e-05 5.525e-05 4.72e-05 5.475e-05 6.125e-05 5.925e-05 6.325e-05 4.7e-05 5.38e-05 5.365e-05 5.12e-05 5.55e-05 4.79e-05 8.115e-05 6.1e-05 5.455e-05
39 4.835e-05 6.36e-05 7.625e-05 3.9e-05 4.84e-05 4.275e-05 6.535e-05 5.645e-05 3.9e-05 6.755e-05 3.91e-05 7.62e-05 5.16e-05 5.265e-05 5.97e-05 6.36e-05 5.54e-05 4.825e-05 4.27e-05 5.615e-05 7.205e-05 6.765e-05 5.935e-05 6.755e-05 5.21e-05 5.465e-05 5.215e-05 4.3e-05 7.21e-05 4.685e-05 5.95e-05 5.59e-05 8.165e-05 5.785e-05 5.57e-05 6.36e-05 6.02e-05 5.97e-05 5.195e-05 7e-05 4.26e-05 6.02e-05 4.305e-05 5.25e-05 6.8e-05 4.72e-05 5.115e-05 5.585e-05 5.965e-05 5.56e-05 6.005e-05 5.08e-05 5.095e-05 7.62e-05 6.79e-05 5.23e-05
40 2.69e-05 4.345e-05 4.415e-05 1.705e-05 4.41e-05 1.05e-06 3.17e-05 3.175e-05 2.72e-05 5.94e-05 2.71e-05 7.885e-05 1.22e-05 1.135e-05 2.265e-05 5.345e-05 3.71e-05 4.465e-05 1.875e-05 2.795e-05 5.79e-05 5.95e-05 2.27e-05 5.94e-05 1.085e-05 4.285e-05 1.085e-05 1.315e-05 5.785e-05 7.1e-05 3.25e-05 3.19e-05 6.78e-05 4.495e-05 3.095e-05 4.345e-05 4.75e-05 2.265e-05 5.52e-05 4.26e-05 1.8e-06 4.75e-05 1.14e-05 1.095e-05 4.365e-05 2.21e-05 4.295e-05 2.19e-05 2.29e-05 3.87e-05 4.29e-05 3.805e-05 4.085e-05 7.885e-05 4.155e-05 1.07e-05
41 5.025e-05 6.99e-05 6.155e-05 5.05e-05 5.165e-05 4.765e-05 5.04e-05 6.265e-05 5.175e-05 5.42e-05 5.175e-05 8.52e-05 4.815e-05 4.74e-05 5.45e-05 5.035e-05 5.065e-05 5.17e-05 4.865e-05 4.71e-05 6.965e-05 5.43e-05 5.45e-05 5.425e-05 4.74e-05 7.015e-05 4.745e-05 4.72e-05 6.96e-05 5.155e-05 5.555e-05 5.185e-05 6.955e-05 5.035e-05 6.28e-05 6.99e-05 4.675e-05 5.45e-05 5.525e-05 6.02e-05 4.75e-05 9.34e-05 4.865e-05 4.72e-05 6.81e-05 6.3e-05 7.845e-05 5.065e-05 5.45e-05 5.76e-05 6.625e-05 4.71e-05 4.71e-05 8.52e-05 6.945e-05 4.7e-05
42 3.665e-05 4.415e-05 4.4e-05 2.725e-05 4.365e-05 1.125e-05 3.31e-05 3.7e-05 2.695e-05 5.6e-05 2.685e-05 7.73e-05 2.075e-05 1.99e-05 2.76e-05 4.775e-05 3.16e-05 4.405e-05 1.825e-05 3.77e-05 6.04e-05 5.61e-05 2.8e-05 5.6e-05 2.075e-05 4.42e-05 2.08e-05 1.425e-05 6.055e-05 6.275e-05 2.69e-05 2.33e-05 6.995e-05 5.43e-05 3.625e-05 4.415e-05 4.865e-05 2.76e-05 4.72e-05 4.305e-05 1.14e-05 4.865e-05 1.99e-05 2.05e-05 3.92e-05 2.79e-05 4.45e-05 2.365e-05 2.69e-05 4.39e-05 4.06e-05 3.9e-05 3.485e-05 7.73e-05 3.53e-05 2.02e-05
43 2.67e-05 4.29e-05 3.415e-05 2.67e-05 4.365e-05 1.115e-05 2.15e-05 3.11e-05 3.66e-05 5.92e-05 3.65e-05 8.745e-05 1.17e-05 1.065e-05 2.23e-05 5.32e-05 3.705e-05 4.44e-05 2.815e-05 2.775e-05 6.685e-05 5.93e-05 2.275e-05 5.92e-05 1.085e-05 5.155e-05 1.09e-05 2.255e-05 6.67e-05 8.045e-05 3.2e-05 3.13e-05 6.665e-05 3.515e-05 3.12e-05 4.29e-05 4.72e-05 2.225e-05 5.475e-05 5.25e-05 1.095e-05 4.72e-05 2.05e-05 2.04e-05 4.855e-05 3.115e-05 5.185e-05 2.16e-05 2.25e-05 3.86e-05 4.225e-05 4.74e-05 5e-05 8.745e-05 4.635e-05 1.025e-05
44 6.47e-05 5.68e-05 5.31e-05 5.945e-05 6.45e-05 4.37e-05 5.04e-05 5.715e-05 5.55e-05 6.795e-05 5.54e-05 7.265e-05 4.94e-05 4.865e-05 4.825e-05 6.4e-05 4.795e-05 6.855e-05 4.695e-05 6.575e-05 6.39e-05 6.805e-05 4.865e-05 6.795e-05 4.895e-05 6.04e-05 4.9e-05 3.795e-05 6.39e-05 7.895e-05 4.4e-05 4.11e-05 6.925e-05 7.84e-05 5.695e-05 5.68e-05 6.81e-05 4.825e-05 6.125e-05 6.8e-05 4.365e-05 6.81e-05 3.92e-05 4.855e-05 6.53e-05 5.21e-05 6.07e-05 4.515e-05 4.815e-05 6.445e-05 5.395e-05 6.285e-05 5.705e-05 7.265e-05 3.385e-05 4.835e-05
45 4.365e-05 3.09e-05 3.995e-05 3.47e-05 5.625e-05 2.225e-05 4.31e-05 3.1e-05 4.015e-05 6.305e-05 4.015e-05 7.07e-05 3.14e-05 3.165e-05 3.105e-05 6.085e-05 4.45e-05 5.66e-05 3.505e-05 4.805e-05 7.075e-05 6.315e-05 3.105e-05 6.305e-05 3.12e-05 3.005e-05 3.125e-05 2.965e-05 7.07e-05 7.915e-05 3.635e-05 3.95e-05 7.985e-05 6.08e-05 3.105e-05 3.09e-05 6.3e-05 3.1e-05 5.925e-05 4.72e-05 2.21e-05 6.3e-05 2.79e-05 3.115e-05 5.21e-05 4.4e-05 2.2e-05 3.41e-05 3.135e-05 4.36e-05 3.41e-05 5.435e-05 5.235e-05 7.07e-05 5e-05 3.095e-05
46 6.04e-05 1.79e-05 3.59e-05 5.24e-05 6.835e-05 4.3e-05 5.465e-05 2.985e-05 5.31e-05 6.665e-05 5.32e-05 6.185e-05 5.07e-05 5.205e-05 3.99e-05 6.81e-05 5.16e-05 6.825e-05 5.125e-05 6.815e-05 8.345e-05 6.675e-05 3.89e-05 6.665e-05 5.105e-05 1.645e-05 5.11e-05 4.625e-05 8.365e-05 8.705e-05 4.035e-05 4.725e-05 9.18e-05 7.64e-05 3.07e-05 1.79e-05 7.845e-05 3.99e-05 6.325e-05 5.115e-05 4.295e-05 7.845e-05 4.45e-05 5.185e-05 6.07e-05 2.2e-05 1e-07 4.64e-05 3.99e-05 4.85e-05 2.485e-05 7.05e-05 6.36e-05 6.185e-05 5.86e-05 5.165e-05
47 3.775e-05 3.755e-05 2.89e-05 3.77e-05 4.71e-05 2.2e-05 2.13e-05 3.385e-05 4e-05 5.455e-05 3.99e-05 8.34e-05 2.235e-05 2.165e-05 2.53e-05 4.54e-05 2.915e-05 4.775e-05 3.13e-05 3.88e-05 7.08e-05 5.465e-05 2.55e-05 5.455e-05 2.19e-05 4.61e-05 2.195e-05 2.575e-05 7.095e-05 7.64e-05 2.72e-05 2.34e-05 7.1e-05 4.61e-05 3.395e-05 3.755e-05 5.065e-05 2.53e-05 4.7e-05 5.585e-05 2.19e-05 5.065e-05 2.365e-05 2.16e-05 4.515e-05 3.41e-05 4.64e-05 4.23e-05 2.52e-05 4.155e-05 3.385e-05 5.075e-05 4.57e-05 8.34e-05 4.285e-05 2.135e-05
48 3.865e-05 3.08e-05 2.19e-05 3.87e-05 5.08e-05 2.29e-05 2.515e-05 3.1e-05 4.37e-05 5.45e-05 4.36e-05 7.975e-05 2.28e-05 2.21e-05 2.23e-05 5.23e-05 3.615e-05 5.135e-05 3.505e-05 3.97e-05 7.095e-05 5.46e-05 2.265e-05 5.45e-05 2.28e-05 3.96e-05 2.285e-05 2.97e-05 7.105e-05 8.315e-05 2.69e-05 3.01e-05 7.1e-05 4.69e-05 3.095e-05 3.08e-05 5.45e-05 2.23e-05 5.38e-05 5.965e-05 2.29e-05 5.45e-05 2.69e-05 2.25e-05 4.815e-05 3.135e-05 3.99e-05 2.52e-05 4.35e-05 3.855e-05 3.405e-05 5.435e-05 5.23e-05 7.975e-05 4.565e-05 2.225e-05
49 3.825e-05 4.33e-05 3.83e-05 3.825e-05 5.065e-05 3.89e-05 4.155e-05 4.35e-05 4.35e-05 5.76e-05 4.35e-05 7.915e-05 3.865e-05 3.89e-05 3.845e-05 5.55e-05 4.47e-05 4.375e-05 4.39e-05 4.27e-05 7.42e-05 5.77e-05 3.87e-05 5.76e-05 3.885e-05 4.365e-05 3.89e-05 4.595e-05 7.41e-05 6.97e-05 4.35e-05 4.67e-05 7.43e-05 3.865e-05 4.345e-05 4.33e-05 5.76e-05 3.845e-05 5.365e-05 5.56e-05 3.87e-05 5.76e-05 4.39e-05 3.86e-05 6.445e-05 4.36e-05 4.85e-05 4.155e-05 3.855e-05 7.63e-05 4.655e-05 5.77e-05 5.575e-05 7.915e-05 6.225e-05 3.84e-05
50 5.46e-05 2.485e-05 2.505e-05 5.55e-05 5.935e-05 4.3e-05 3.305e-05 3.3e-05 5.31e-05 5.83e-05 5.31e-05 7.485e-05 4.195e-05 4.235e-05 3.415e-05 5.29e-05 3.66e-05 5.965e-05 4.79e-05 5.9e-05 8.385e-05 5.84e-05 3.365e-05 5.83e-05 4.205e-05 3.29e-05 4.21e-05 4.27e-05 8.395e-05 8.44e-05 3.145e-05 3.145e-05 8.315e-05 6.19e-05 3.39e-05 2.485e-05 6.625e-05 3.415e-05 5.12e-05 6.005e-05 4.29e-05 6.625e-05 4.06e-05 4.225e-05 5.395e-05 3.41e-05 2.485e-05 3.385e-05 3.405e-05 4.655e-05 4.96e-05 6.715e-05 5.73e-05 7.485e-05 5.17e-05 4.205e-05
51 5.045e-05 7.07e-05 7.11e-05 4.11e-05 5.195e-05 3.81e-05 6.02e-05 6.355e-05 4.235e-05 5.445e-05 4.235e-05 7.71e-05 4.81e-05 4.735e-05 5.46e-05 5.065e-05 5.075e-05 5.18e-05 3.91e-05 4.735e-05 6.075e-05 5.455e-05 5.475e-05 5.445e-05 4.75e-05 6.225e-05 4.755e-05 3.77e-05 6.08e-05 4.24e-05 5.56e-05 5.2e-05 7.03e-05 6.01e-05 6.28e-05 7.07e-05 4.71e-05 5.46e-05 5.55e-05 5.08e-05 3.805e-05 4.71e-05 3.9e-05 4.74e-05 6.285e-05 5.435e-05 7.05e-05 5.075e-05 5.435e-05 5.77e-05 6.715e-05 7.49e-05 3.78e-05 7.71e-05 6.42e-05 4.72e-05
52 5.305e-05 6.385e-05 6.43e-05 4.39e-05 5.19e-05 4.09e-05 5.495e-05 6.125e-05 3.83e-05 4.99e-05 3.83e-05 7.485e-05 5.06e-05 4.985e-05 5.265e-05 3.785e-05 3.81e-05 4.75e-05 3.5e-05 4.995e-05 6.33e-05 5e-05 5.265e-05 4.995e-05 5e-05 5.53e-05 5.005e-05 3.71e-05 6.345e-05 4.005e-05 4.67e-05 4.01e-05 7.265e-05 6.24e-05 6.075e-05 6.385e-05 4.71e-05 5.265e-05 4.79e-05 5.095e-05 4.085e-05 4.71e-05 3.485e-05 5e-05 5.705e-05 5.235e-05 6.36e-05 4.57e-05 5.23e-05 5.575e-05 5.73e-05 3.78e-05 4.97e-05 7.485e-05 5.485e-05 4.98e-05
53 8.67e-05 7.095e-05 8.025e-05 7.87e-05 8.495e-05 7.895e-05 9.16e-05 7.86e-05 7.67e-05 7.775e-05 7.68e-05 6.185e-05 8.71e-05 8.755e-05 7.985e-05 8.125e-05 8.09e-05 8.455e-05 7.69e-05 8.68e-05 7.04e-05 7.785e-05 7.93e-05 7.775e-05 8.7e-05 6.195e-05 8.705e-05 7.725e-05 7.05e-05 7.475e-05 7.765e-05 8.15e-05 7.87e-05 9.465e-05 7.915e-05 7.095e-05 8.52e-05 7.985e-05 8.115e-05 7.62e-05 7.885e-05 8.52e-05 7.73e-05 8.745e-05 7.265e-05 7.07e-05 6.185e-05 8.34e-05 7.975e-05 7.915e-05 7.485e-05 7.71e-05 7.485e-05 0.0001236 7.255e-05 8.725e-05
54 6.25e-05 5.455e-05 5.07e-05 5.735e-05 6.425e-05 4.155e-05 4.8e-05 5.49e-05 5.19e-05 6.93e-05 5.18e-05 7.255e-05 4.69e-05 4.615e-05 4.6e-05 6.18e-05 4.57e-05 6.48e-05 4.33e-05 6.355e-05 6.375e-05 6.94e-05 4.64e-05 6.93e-05 4.67e-05 5.83e-05 4.675e-05 3.945e-05 6.38e-05 8.245e-05 4.02e-05 3.73e-05 6.9e-05 7.6e-05 5.47e-05 5.455e-05 6.945e-05 4.6e-05 6.1e-05 6.79e-05 4.155e-05 6.945e-05 3.53e-05 4.635e-05 3.385e-05 5e-05 5.86e-05 4.285e-05 4.565e-05 6.225e-05 5.17e-05 6.42e-05 5.485e-05 7.255e-05 5.97e-05 4.61e-05
55 2.65e-05 4.27e-05 3.395e-05 2.645e-05 4.345e-05 1.09e-05 2.13e-05 3.09e-05 3.635e-05 5.9e-05 3.625e-05 8.725e-05 1.145e-05 1.06e-05 2.205e-05 5.3e-05 3.685e-05 4.42e-05 2.79e-05 2.755e-05 6.66e-05 5.91e-05 2.255e-05 5.9e-05 1.085e-05 5.135e-05 1.09e-05 2.23e-05 6.645e-05 8.025e-05 3.175e-05 3.105e-05 6.665e-05 3.495e-05 3.1e-05 4.27e-05 4.7e-05 2.205e-05 5.455e-05 5.23e-05 1.07e-05 4.7e-05 2.02e-05 1.025e-05 4.835e-05 3.095e-05 5.165e-05 2.135e-05 2.225e-05 3.84e-05 4.205e-05 4.72e-05 4.98e-05 8.725e-05 4.61e-05 2e-05
