 slim_762316914 slim_762316925 slim_762316922 slim_762316921 slim_762316907 slim_762316918 slim_762316909 slim_762316920 slim_762316902 slim_762316933 slim_762316931 slim_762316923 slim_762316932 slim_762316910 slim_762316900 slim_762316890 slim_762316899 slim_762316913 slim_762316911 slim_762316912 slim_762316898 slim_762316894 slim_762316926 slim_762316934 slim_762316917 slim_762316929 slim_762316892 slim_762316901 slim_762316928 slim_762316924 slim_762316904 slim_762316905 slim_762316930 slim_762316919 slim_762316908 slim_762316915 slim_762316895 slim_762316891 slim_762316897 slim_762316893 slim_762316927 slim_762316906 slim_762316903 slim_762316916 slim_762316935 slim_762316896
0 1e-07 1.8e-06 1.95e-06 1.5e-06 1.6e-06 1e-06 1.85e-06 2e-06 1.2e-06 1.7e-06 2.3e-06 1e-06 1.7e-06 1.45e-06 2.05e-06 1.1e-06 1.65e-06 1e-06 1.9e-06 2.35e-06 1.4e-06 1.25e-06 8e-07 1.5e-07 9.5e-07 1.5e-06 8e-07 8.5e-07 1.05e-06 1.05e-06 9e-07 1.45e-06 2.4e-06 6.5e-07 1.7e-06 8.5e-07 2.5e-06 1.1e-06 1.45e-06 1.2e-06 1.05e-06 7.5e-07 7e-07 7e-07 1.75e-06 1.7e-06
1 1.8e-06 1.3e-06 2.1e-06 2e-06 1.25e-06 1.55e-06 8.5e-07 2.15e-06 2.15e-06 1.4e-06 1.75e-06 1.9e-06 1.25e-06 2.1e-06 1.45e-06 1.45e-06 9e-07 1.95e-06 2.05e-06 3.1e-06 1.3e-06 2.1e-06 1.8e-06 1.85e-06 1.25e-06 2e-06 2e-06 1.95e-06 2.15e-06 1.9e-06 2e-06 1.35e-06 2.6e-06 1.95e-06 1.35e-06 1.8e-06 3.25e-06 2.2e-06 1.35e-06 1.35e-06 1.3e-06 1.85e-06 2.1e-06 1.2e-06 3.1e-06 1.45e-06
2 1.95e-06 2.1e-06 2e-06 1e-06 2.15e-06 2.2e-06 2.15e-06 1.05e-06 2.5e-06 1.5e-06 1.45e-06 2.1e-06 1.45e-06 1.4e-06 1.45e-06 2.05e-06 2e-06 2.3e-06 1.3e-06 2.95e-06 1.45e-06 2.05e-06 1.8e-06 2e-06 1.95e-06 1e-06 2.15e-06 2.2e-06 1.65e-06 2.15e-06 1.5e-06 1.45e-06 3.25e-06 1.95e-06 1.55e-06 2.2e-06 2.75e-06 1.7e-06 1.45e-06 1.95e-06 2.2e-06 1.45e-06 1.7e-06 1.9e-06 3.2e-06 1.5e-06
3 1.5e-06 2e-06 1e-06 1e-07 1.85e-06 1.8e-06 2.05e-06 1.05e-06 2.4e-06 1.05e-06 2.2e-06 1.7e-06 1.3e-06 1.5e-06 1.95e-06 1.9e-06 1.85e-06 2.2e-06 1.5e-06 2.65e-06 8e-07 1.55e-06 1.3e-06 1.55e-06 1.75e-06 5e-08 2e-06 1.75e-06 1e-06 1.85e-06 8e-07 8e-07 3e-06 1.6e-06 1.05e-06 2.05e-06 2.25e-06 1.05e-06 8e-07 1.75e-06 1.85e-06 7.5e-07 1e-06 1.5e-06 2.95e-06 1.05e-06
4 1.6e-06 1.25e-06 2.15e-06 1.85e-06 1.7e-06 1.8e-06 1.3e-06 2.2e-06 1.85e-06 1.7e-06 2.2e-06 1.35e-06 1.75e-06 1.95e-06 1.95e-06 1.7e-06 1.45e-06 1.7e-06 2.3e-06 3.15e-06 1.55e-06 2.15e-06 1.9e-06 1.65e-06 1.55e-06 1.85e-06 1.9e-06 1.45e-06 1.95e-06 1.45e-06 1.75e-06 1.55e-06 2.9e-06 1.7e-06 1.35e-06 1.5e-06 3.1e-06 2e-06 1.55e-06 1.55e-06 1.4e-06 1.7e-06 1.7e-06 1.4e-06 2.95e-06 1.7e-06
5 1e-06 1.55e-06 2.2e-06 1.8e-06 1.8e-06 1.9e-06 1.55e-06 2.25e-06 1.45e-06 1.75e-06 2.3e-06 1.6e-06 1.75e-06 1.95e-06 2.05e-06 1.2e-06 1.25e-06 1.25e-06 2.15e-06 2.75e-06 1.4e-06 1.65e-06 1.3e-06 1.05e-06 1.25e-06 1.8e-06 1.4e-06 1.3e-06 1.4e-06 1.55e-06 1.45e-06 1.45e-06 2.4e-06 1.35e-06 1.8e-06 1.35e-06 2.9e-06 1.5e-06 1.45e-06 1.45e-06 1.3e-06 1.35e-06 1.4e-06 1e-06 2.4e-06 1.75e-06
6 1.85e-06 8.5e-07 2.15e-06 2.05e-06 1.3e-06 1.55e-06 1.4e-06 2.2e-06 2e-06 1.6e-06 1.8e-06 1.95e-06 1.45e-06 2.15e-06 1.6e-06 1.5e-06 9e-07 1.8e-06 2.1e-06 3e-06 1.4e-06 2.15e-06 1.85e-06 1.9e-06 1.45e-06 2.05e-06 2e-06 1.9e-06 2.1e-06 1.75e-06 2.05e-06 1.45e-06 2.55e-06 2e-06 1.4e-06 1.75e-06 3.15e-06 2.15e-06 1.45e-06 1.5e-06 1.35e-06 1.9e-06 2.15e-06 1.3e-06 3e-06 1.6e-06
7 2e-06 2.15e-06 1.05e-06 1.05e-06 2.2e-06 2.25e-06 2.2e-06 2.1e-06 2.55e-06 1.55e-06 1.5e-06 2.15e-06 1.5e-06 1.45e-06 1.5e-06 2.1e-06 2.05e-06 2.35e-06 1.35e-06 3e-06 1.5e-06 2.1e-06 1.85e-06 2.05e-06 2e-06 1.05e-06 2.2e-06 2.25e-06 1.7e-06 2.2e-06 1.55e-06 1.5e-06 3.3e-06 2e-06 1.6e-06 2.25e-06 2.8e-06 1.75e-06 1.5e-06 2e-06 2.25e-06 1.5e-06 1.75e-06 1.95e-06 3.25e-06 1.55e-06
8 1.2e-06 2.15e-06 2.5e-06 2.4e-06 1.85e-06 1.45e-06 2e-06 2.55e-06 1.5e-06 2.3e-06 2.45e-06 1.6e-06 2.15e-06 2.05e-06 2.3e-06 1.35e-06 1.7e-06 7.5e-07 2.45e-06 3e-06 2.15e-06 2.15e-06 1.8e-06 1.25e-06 1.6e-06 2.4e-06 1.2e-06 1.1e-06 1.6e-06 1.3e-06 1.85e-06 2.2e-06 2.95e-06 1.55e-06 2.25e-06 9.5e-07 3.15e-06 1.7e-06 2.2e-06 1.8e-06 1.75e-06 1.75e-06 1.65e-06 1.55e-06 2.45e-06 2.3e-06
9 1.7e-06 1.4e-06 1.5e-06 1.05e-06 1.7e-06 1.75e-06 1.6e-06 1.55e-06 2.3e-06 2.1e-06 1.85e-06 1.9e-06 1.1e-06 1.75e-06 1.55e-06 1.6e-06 1.35e-06 2.1e-06 1.75e-06 2.85e-06 1.1e-06 1.9e-06 1.65e-06 1.75e-06 1.4e-06 1.05e-06 1.95e-06 1.95e-06 1.6e-06 1.9e-06 1.4e-06 1.1e-06 2.8e-06 1.8e-06 1.3e-06 1.95e-06 2.7e-06 1.65e-06 1.1e-06 1.45e-06 1.8e-06 1.35e-06 1.55e-06 1.4e-06 3e-06 1.15e-06
