 slim_762318782 slim_762318803 slim_762318762 slim_762318770 slim_762318777 slim_762318769 slim_762318805 slim_762318790 slim_762318792 slim_762318752 slim_762318756 slim_762318804 slim_762318764 slim_762318799 slim_762318795 slim_762318796 slim_762318766 slim_762318751 slim_762318780 slim_762318783 slim_762318760 slim_762318778 slim_762318757 slim_762318801 slim_762318768 slim_762318774 slim_762318776 slim_762318761 slim_762318784 slim_762318797 slim_762318754 slim_762318785 slim_762318807 slim_762318789 slim_762318779 slim_762318759 slim_762318787 slim_762318800 slim_762318775 slim_762318786 slim_762318781 slim_762318765 slim_762318793 slim_762318791 slim_762318758 slim_762318773 slim_762318798 slim_762318755 slim_762318753 slim_762318772 slim_762318763 slim_762318806 slim_762318802 slim_762318794 slim_762318767 slim_762318771 slim_762318788
33 1.55e-06 1.4e-06 1.6e-06 8.5e-07 6.5e-07 1.3e-06 1.4e-06 7.5e-07 1.1e-06 1.45e-06 1.55e-06 1.7e-06 1.7e-06 1.25e-06 1.55e-06 1.95e-06 1.15e-06 9e-07 1.2e-06 8.5e-07 1.5e-06 1.85e-06 8e-07 1.55e-06 8.5e-07 1.3e-06 1.4e-06 1.4e-06 1.2e-06 1.6e-06 1.6e-06 1.45e-06 9e-07 1e-06 7e-07 1.95e-06 1.7e-06 1.4e-06 9e-07 1.25e-06 1.6e-06 2.05e-06 1.6e-06 1.65e-06 1.6e-06 2.05e-06 1e-06 1.5e-06 1.2e-06 1.35e-06 1.2e-06 1e-06 9e-07 1.4e-06 8e-07 8.5e-07 2.3e-06
34 1.55e-06 1.3e-06 1.8e-06 6.5e-07 4e-07 1.25e-06 1.55e-06 8e-07 1.15e-06 1.55e-06 1.5e-06 1.75e-06 1.95e-06 1.35e-06 1.65e-06 2e-06 1.15e-06 9.5e-07 1.15e-06 8.5e-07 1.6e-06 1.9e-06 4.5e-07 1.75e-06 7.5e-07 1.35e-06 1.65e-06 1.65e-06 1.3e-06 1.45e-06 1.75e-06 1.35e-06 8e-07 7e-07 5e-07 2.2e-06 1.8e-06 1.4e-06 1e-06 1.25e-06 1.6e-06 2.1e-06 1.45e-06 1.75e-06 1.65e-06 2.3e-06 8e-07 1.5e-06 1.25e-06 1.4e-06 9.5e-07 8.5e-07 7.5e-07 1.65e-06 6e-07 6.5e-07 2.55e-06
35 2.3e-06 2.3e-06 2.1e-06 2.2e-06 2.2e-06 1.4e-06 1.15e-06 2.35e-06 2.35e-06 1.4e-06 1.1e-06 1.35e-06 1.5e-06 1.35e-06 1.95e-06 2.1e-06 1.55e-06 2.05e-06 2.25e-06 1.95e-06 2.1e-06 1.45e-06 2.15e-06 2.05e-06 2.35e-06 2.05e-06 9.5e-07 9.5e-07 1.25e-06 2.5e-06 1.95e-06 1.3e-06 1.9e-06 1.95e-06 2.2e-06 1e-07 1.95e-06 1.95e-06 1.8e-06 2.35e-06 2.35e-06 2.2e-06 2.5e-06 1.95e-06 8e-07 1.5e-07 2.15e-06 2e-06 1.95e-06 1.1e-06 2e-06 2.1e-06 2.2e-06 2.05e-06 2.3e-06 1.8e-06 1.85e-06
36 1.8e-06 1.75e-06 1.85e-06 1.75e-06 1.85e-06 1.7e-06 1.85e-06 1.95e-06 1.85e-06 1.95e-06 1.85e-06 1.8e-06 1.65e-06 1.85e-06 1.5e-06 1.5e-06 1.9e-06 1.8e-06 1.85e-06 1.5e-06 1.75e-06 2.05e-06 1.8e-06 1.6e-06 1.9e-06 1.7e-06 1.6e-06 1.6e-06 1.8e-06 1.9e-06 1.7e-06 1.95e-06 1.8e-06 1.7e-06 1.8e-06 1.95e-06 2.4e-06 1.4e-06 1.4e-06 1.95e-06 1.85e-06 1.6e-06 1.9e-06 1.3e-06 1.9e-06 2.05e-06 1.65e-06 1.5e-06 1.65e-06 1.75e-06 1.7e-06 1.75e-06 1.7e-06 1.5e-06 1.85e-06 1.7e-06 1.4e-06
37 1.6e-06 1.7e-06 1.65e-06 1.55e-06 1.45e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 1.8e-06 1.8e-06 1.8e-06 1.45e-06 1.7e-06 1.45e-06 1.5e-06 1.65e-06 1.6e-06 1.7e-06 1.45e-06 1.55e-06 2e-06 1.5e-06 1.45e-06 1.6e-06 1.65e-06 1.6e-06 1.6e-06 1.65e-06 1.85e-06 1.55e-06 1.8e-06 1.6e-06 1.4e-06 1.4e-06 1.95e-06 1.4e-06 2.4e-06 1.4e-06 1.8e-06 1.65e-06 1.6e-06 1.85e-06 1.35e-06 1.85e-06 2.05e-06 1.45e-06 1.3e-06 1.6e-06 1.65e-06 1.6e-06 1.6e-06 1.45e-06 1.4e-06 1.5e-06 1.45e-06 1.35e-06
38 1.7e-06 1.15e-06 1.75e-06 1e-06 1e-06 1.3e-06 1.4e-06 1.2e-06 1.15e-06 1.55e-06 1.45e-06 1.45e-06 1.75e-06 1.35e-06 1.3e-06 1.6e-06 1.4e-06 1.1e-06 1.2e-06 7.5e-07 1.6e-06 1.7e-06 1e-06 1.6e-06 1.15e-06 9e-07 1.05e-06 1.05e-06 1.35e-06 1.35e-06 1.6e-06 1.4e-06 1.05e-06 9e-07 1e-06 1.8e-06 1.4e-06 1.4e-06 9e-07 1.3e-06 1.75e-06 1.7e-06 1.35e-06 1.25e-06 1.5e-06 1.9e-06 1e-06 1.45e-06 9e-07 1.35e-06 1.1e-06 1.05e-06 1e-06 1.45e-06 1.1e-06 1e-06 2.05e-06
39 2e-06 9.5e-07 1.85e-06 1.3e-06 1.15e-06 1.7e-06 1.6e-06 1.15e-06 1.15e-06 1.7e-06 1.9e-06 1.65e-06 2.35e-06 1.75e-06 1.9e-06 1.7e-06 1.65e-06 9e-07 9e-07 9.5e-07 2e-06 1.8e-06 1.3e-06 1.7e-06 1.1e-06 1.25e-06 1.85e-06 1.85e-06 1.75e-06 1.1e-06 1.8e-06 1.85e-06 1.25e-06 1.25e-06 1.25e-06 2.35e-06 1.95e-06 1.8e-06 1.3e-06 1.6e-06 2.05e-06 1.8e-06 1.1e-06 1.85e-06 1.85e-06 2.45e-06 1.05e-06 1.85e-06 1.3e-06 1.65e-06 1.3e-06 1.15e-06 1e-06 1.75e-06 1.1e-06 1.2e-06 2.6e-06
40 1.4e-06 2.1e-06 1.75e-06 1.7e-06 1.6e-06 1.95e-06 2e-06 1.6e-06 1.95e-06 2.05e-06 2.15e-06 2.2e-06 1.7e-06 1.8e-06 1.6e-06 2.05e-06 1.9e-06 1.7e-06 1.95e-06 1.6e-06 1.55e-06 2.4e-06 1.7e-06 1.85e-06 1.8e-06 2.1e-06 2.05e-06 2.05e-06 1.85e-06 2.25e-06 1.65e-06 2.1e-06 1.65e-06 1.6e-06 1.6e-06 2.35e-06 1.85e-06 1.65e-06 1.75e-06 2.05e-06 2.8e-06 2.15e-06 2.25e-06 1.8e-06 2.15e-06 2.45e-06 1.75e-06 1.75e-06 2e-06 1.95e-06 1.9e-06 1.8e-06 1.75e-06 1.75e-06 1.7e-06 1.65e-06 1.75e-06
41 2.1e-06 1.5e-06 2e-06 2.1e-06 2.1e-06 2e-06 2.05e-06 2.25e-06 2.1e-06 2.05e-06 2.15e-06 1.8e-06 1.9e-06 2.15e-06 1.75e-06 1.3e-06 2.15e-06 1.95e-06 1.7e-06 1.75e-06 2e-06 2e-06 2.15e-06 1.7e-06 2e-06 1.6e-06 1.85e-06 1.85e-06 2.15e-06 1.6e-06 1.85e-06 2.2e-06 2.1e-06 2.05e-06 2.1e-06 2.2e-06 1.6e-06 1.6e-06 1.7e-06 1.8e-06 2.15e-06 2.5e-06 1.6e-06 1.5e-06 2.15e-06 2.3e-06 1.7e-06 1.55e-06 1.6e-06 2e-06 1.9e-06 2e-06 1.75e-06 1.7e-06 1.95e-06 2e-06 1.5e-06
42 2.2e-06 5e-07 2.25e-06 1.55e-06 1.5e-06 1.9e-06 1.95e-06 1.6e-06 1.6e-06 1.7e-06 2.05e-06 1.45e-06 2.5e-06 2e-06 2e-06 1.5e-06 2e-06 1.45e-06 9e-07 1.25e-06 2.25e-06 1.55e-06 1.5e-06 2e-06 1.15e-06 1e-06 1.95e-06 1.95e-06 1.95e-06 4.5e-07 2.15e-06 2.05e-06 1.55e-06 1.6e-06 1.45e-06 2.5e-06 1.9e-06 1.85e-06 1.35e-06 1.1e-06 2.25e-06 1.6e-06 9e-07 1.85e-06 2.05e-06 2.6e-06 8.5e-07 1.95e-06 1.25e-06 1.9e-06 1.4e-06 1.5e-06 9e-07 2e-06 1.1e-06 1.4e-06 2.65e-06
43 1.75e-06 1.65e-06 1.75e-06 1.7e-06 1.75e-06 1.7e-06 1.75e-06 1.9e-06 1.75e-06 1.95e-06 1.85e-06 1.75e-06 1.6e-06 1.8e-06 1.35e-06 1.35e-06 1.85e-06 1.65e-06 1.75e-06 1.35e-06 1.65e-06 2.05e-06 1.75e-06 1.5e-06 1.9e-06 1.6e-06 1.55e-06 1.55e-06 1.8e-06 1.85e-06 1.55e-06 1.85e-06 1.7e-06 1.65e-06 1.75e-06 1.95e-06 1.3e-06 1.35e-06 1.25e-06 1.85e-06 1.8e-06 1.5e-06 1.85e-06 2.2e-06 1.85e-06 2.05e-06 1.6e-06 1.4e-06 1.55e-06 1.7e-06 1.65e-06 1.65e-06 1.65e-06 1.4e-06 1.85e-06 1.65e-06 1.3e-06
44 2.1e-06 1.85e-06 2e-06 1.6e-06 1.65e-06 1.15e-06 1.15e-06 1.8e-06 1.85e-06 1.45e-06 1.15e-06 1.4e-06 1.8e-06 1.35e-06 1.85e-06 2.05e-06 1.35e-06 1.45e-06 1.75e-06 1.4e-06 2e-06 1.6e-06 1.55e-06 1.95e-06 1.8e-06 1.8e-06 1.2e-06 1.2e-06 1.3e-06 2.05e-06 1.8e-06 1.3e-06 1.25e-06 1.6e-06 1.65e-06 8e-07 1.9e-06 1.85e-06 1.5e-06 1.85e-06 2.15e-06 2.15e-06 2.05e-06 1.85e-06 1.6e-06 9e-07 1.65e-06 1.9e-06 1.7e-06 8e-07 1.45e-06 1.45e-06 1.7e-06 1.95e-06 1.75e-06 1.15e-06 2.2e-06
45 2.4e-06 2.4e-06 2.2e-06 2.3e-06 2.3e-06 1.5e-06 1.25e-06 2.45e-06 2.45e-06 1.5e-06 1.2e-06 1.45e-06 1.6e-06 1.45e-06 2.05e-06 2.2e-06 1.65e-06 2.15e-06 2.35e-06 2.05e-06 2.2e-06 1.45e-06 2.25e-06 2.15e-06 2.45e-06 2.15e-06 1.05e-06 1.05e-06 1.35e-06 2.6e-06 2.05e-06 1.4e-06 2e-06 2.05e-06 2.3e-06 1.5e-07 2.05e-06 2.05e-06 1.9e-06 2.45e-06 2.45e-06 2.3e-06 2.6e-06 2.05e-06 9e-07 3e-07 2.25e-06 2.1e-06 2.05e-06 1.2e-06 2.1e-06 2.2e-06 2.3e-06 2.15e-06 2.4e-06 1.9e-06 1.95e-06
46 1.7e-06 6.5e-07 1.85e-06 9.5e-07 8.5e-07 1.4e-06 1.55e-06 1.05e-06 1.2e-06 1.45e-06 1.6e-06 1.35e-06 2.05e-06 1.5e-06 1.65e-06 1.6e-06 1.45e-06 1e-06 9.5e-07 8.5e-07 1.75e-06 1.65e-06 9e-07 1.7e-06 8.5e-07 1.1e-06 1.6e-06 1.6e-06 1.45e-06 8.5e-07 1.75e-06 1.6e-06 1e-06 1e-06 8e-07 2.15e-06 1.65e-06 1.45e-06 1e-06 1.05e-06 1.75e-06 1.7e-06 8.5e-07 1.6e-06 1.65e-06 2.25e-06 1.2e-06 1.55e-06 1.1e-06 1.45e-06 1e-06 1e-06 6.5e-07 1.65e-06 7.5e-07 8.5e-07 2.4e-06
47 1.7e-06 1.75e-06 1.7e-06 1.6e-06 1.5e-06 1.65e-06 1.8e-06 1.75e-06 1.8e-06 1.9e-06 1.85e-06 1.85e-06 1.55e-06 1.75e-06 1.5e-06 1.55e-06 1.7e-06 1.65e-06 1.75e-06 1.5e-06 1.6e-06 2.1e-06 1.6e-06 1.5e-06 1.75e-06 1.7e-06 1.65e-06 1.65e-06 1.75e-06 1.95e-06 1.6e-06 1.85e-06 1.65e-06 1.5e-06 1.5e-06 2e-06 1.5e-06 1.3e-06 1.45e-06 1.85e-06 1.75e-06 1.55e-06 1.95e-06 1.4e-06 1.9e-06 2.1e-06 1.55e-06 2.5e-06 1.6e-06 1.7e-06 1.65e-06 1.65e-06 1.55e-06 1.45e-06 1.65e-06 1.55e-06 1.4e-06
48 1.95e-06 1.15e-06 1.95e-06 1.3e-06 1.25e-06 1.5e-06 1.6e-06 1.5e-06 1.4e-06 1.6e-06 1.65e-06 1.5e-06 1.9e-06 1.6e-06 1.65e-06 1.55e-06 1.6e-06 1.3e-06 1.2e-06 1.05e-06 1.85e-06 1.7e-06 1.3e-06 1.8e-06 1.05e-06 1e-06 1.3e-06 1.3e-06 1.6e-06 1.25e-06 1.8e-06 1.65e-06 1.35e-06 1.2e-06 1.25e-06 1.95e-06 1.65e-06 1.6e-06 9e-07 1.3e-06 2e-06 1.6e-06 1.25e-06 1.55e-06 1.7e-06 2.05e-06 1.1e-06 1.6e-06 1.4e-06 1.55e-06 1.3e-06 1.3e-06 1.15e-06 1.7e-06 1.05e-06 1.25e-06 2.2e-06
49 1.9e-06 1.7e-06 1.8e-06 1.3e-06 1.4e-06 8e-07 1.1e-06 1.55e-06 1.65e-06 1.4e-06 1.15e-06 1.35e-06 1.6e-06 1.25e-06 1.7e-06 1.9e-06 1.05e-06 1.2e-06 1.55e-06 1.2e-06 1.8e-06 1.65e-06 1.3e-06 1.75e-06 1.55e-06 1.65e-06 1.15e-06 1.15e-06 1.25e-06 1.9e-06 1.6e-06 1.25e-06 9.5e-07 1.35e-06 1.4e-06 1.1e-06 1.75e-06 1.65e-06 1.35e-06 1.65e-06 1.95e-06 2e-06 1.9e-06 1.7e-06 8e-07 1.2e-06 1.45e-06 1.7e-06 1.55e-06 9e-07 1.2e-06 1.15e-06 1.5e-06 1.75e-06 1.5e-06 8.5e-07 2.05e-06
50 1.85e-06 1.2e-06 1.95e-06 8.5e-07 9.5e-07 1.1e-06 1.5e-06 1.25e-06 1.3e-06 1.65e-06 1.35e-06 1.55e-06 2.2e-06 1.5e-06 1.75e-06 1.8e-06 1.35e-06 1.05e-06 1.2e-06 9e-07 1.85e-06 1.85e-06 1e-06 1.8e-06 1.25e-06 1.35e-06 1.55e-06 1.55e-06 1.5e-06 1.4e-06 1.8e-06 1.55e-06 9.5e-07 1.2e-06 9.5e-07 2e-06 1.7e-06 1.6e-06 1.1e-06 1.3e-06 1.9e-06 1.9e-06 1.4e-06 1.65e-06 1.45e-06 2.1e-06 1e-06 1.65e-06 1.3e-06 1.2e-06 1.3e-06 8.5e-07 1.05e-06 1.75e-06 1.15e-06 8.5e-07 2.45e-06
51 1.75e-06 1.3e-06 1.75e-06 7e-07 8e-07 1.05e-06 1.3e-06 9.5e-07 1.1e-06 1.65e-06 1.35e-06 1.65e-06 2.15e-06 1.45e-06 1.7e-06 1.9e-06 1.25e-06 6e-07 1.05e-06 6.5e-07 1.75e-06 1.95e-06 8.5e-07 1.65e-06 1.1e-06 1.4e-06 1.6e-06 1.6e-06 1.45e-06 1.5e-06 1.55e-06 1.5e-06 8e-07 1e-06 8.5e-07 2.1e-06 1.75e-06 1.6e-06 1.05e-06 1.15e-06 1.8e-06 2e-06 1.5e-06 1.65e-06 1.45e-06 2.2e-06 1e-06 1.65e-06 1.3e-06 1.15e-06 8.5e-07 1.1e-06 1.05e-06 1.65e-06 1.05e-06 7.5e-07 2.5e-06
52 1.7e-06 6.5e-07 1.8e-06 9.5e-07 7.5e-07 1.45e-06 1.6e-06 9.5e-07 1.15e-06 1.45e-06 1.65e-06 1.45e-06 2.05e-06 1.5e-06 1.65e-06 1.65e-06 1.4e-06 1.05e-06 9.5e-07 9e-07 1.75e-06 1.65e-06 8.5e-07 1.65e-06 8e-07 1.1e-06 1.65e-06 1.65e-06 1.45e-06 9e-07 1.8e-06 1.6e-06 1e-06 9e-07 7.5e-07 2.2e-06 1.7e-06 1.45e-06 1e-06 1e-06 1.75e-06 1.75e-06 9e-07 1.65e-06 1.7e-06 2.3e-06 6.5e-07 1.55e-06 1.15e-06 1.5e-06 1.05e-06 1.05e-06 1.1e-06 1.6e-06 7e-07 8.5e-07 2.45e-06
53 1.7e-06 1.75e-06 1.6e-06 1.65e-06 1.55e-06 1.75e-06 1.75e-06 1.6e-06 1.65e-06 1.9e-06 1.95e-06 1.9e-06 1.6e-06 1.75e-06 1.5e-06 1.6e-06 1.7e-06 1.5e-06 1.7e-06 1.4e-06 1.6e-06 2.15e-06 1.7e-06 1.4e-06 1.75e-06 1.75e-06 1.7e-06 1.7e-06 1.75e-06 2e-06 1.55e-06 1.9e-06 1.65e-06 1.4e-06 1.65e-06 2.05e-06 1.5e-06 1.4e-06 1.45e-06 1.75e-06 1.75e-06 1.7e-06 2e-06 1.4e-06 1.95e-06 2.15e-06 1.65e-06 1.45e-06 1.7e-06 1.75e-06 1.75e-06 1.65e-06 1.6e-06 2.6e-06 1.75e-06 1.65e-06 1.45e-06
54 1.65e-06 1.1e-06 1.9e-06 9e-07 7e-07 1.45e-06 1.65e-06 9e-07 1.25e-06 1.45e-06 1.7e-06 1.7e-06 1.95e-06 1.5e-06 1.75e-06 1.85e-06 1.4e-06 1.05e-06 1e-06 9.5e-07 1.75e-06 1.7e-06 7e-07 1.85e-06 4e-07 1.2e-06 1.75e-06 1.75e-06 1.4e-06 1.1e-06 1.85e-06 1.6e-06 9.5e-07 8e-07 6e-07 2.3e-06 1.85e-06 1.5e-06 1.1e-06 1.1e-06 1.7e-06 1.95e-06 1.1e-06 1.85e-06 1.75e-06 2.4e-06 7.5e-07 1.65e-06 1.05e-06 1.5e-06 1.15e-06 1.05e-06 7e-07 1.75e-06 7e-07 7.5e-07 2.65e-06
55 1.6e-06 1.25e-06 1.75e-06 7.5e-07 7e-07 1e-06 1.25e-06 9e-07 1.15e-06 1.4e-06 1.3e-06 1.5e-06 1.9e-06 1.25e-06 1.6e-06 1.9e-06 1.1e-06 8e-07 1.1e-06 7.5e-07 1.65e-06 1.7e-06 6.5e-07 1.7e-06 8.5e-07 1.35e-06 1.45e-06 1.45e-06 1.2e-06 1.4e-06 1.6e-06 1.3e-06 6e-07 8.5e-07 6.5e-07 1.8e-06 1.7e-06 1.45e-06 1e-06 1.2e-06 1.65e-06 2e-06 1.4e-06 1.65e-06 1.15e-06 1.9e-06 8.5e-07 1.55e-06 1.25e-06 8.5e-07 8.5e-07 7.5e-07 8.5e-07 1.65e-06 7.5e-07 9e-07 2.45e-06
56 1.7e-06 2.45e-06 1.5e-06 2.6e-06 2.55e-06 2.1e-06 2.1e-06 2.7e-06 2.6e-06 2.25e-06 2.25e-06 2.1e-06 1e-06 2.2e-06 1.3e-06 1.4e-06 2.2e-06 2.4e-06 2.5e-06 2.25e-06 1.5e-06 2.4e-06 2.6e-06 1.45e-06 2.7e-06 2.25e-06 1.75e-06 1.75e-06 2.2e-06 2.65e-06 1.35e-06 2.25e-06 2.55e-06 2.3e-06 2.55e-06 1.85e-06 1.4e-06 1.35e-06 2.05e-06 2.6e-06 1.75e-06 1.5e-06 2.65e-06 1.3e-06 2.2e-06 1.95e-06 2.4e-06 1.4e-06 2.2e-06 2.05e-06 2.45e-06 2.5e-06 2.45e-06 1.45e-06 2.65e-06 2.45e-06 6e-07
