 slim_762045595 slim_762045557 slim_762045600 slim_762045570 slim_762045554 slim_762045599 slim_762045587 slim_762045588 slim_762045585 slim_762045563 slim_762045578 slim_762045592 slim_762045549 slim_762045552 slim_762045590 slim_762045556 slim_762045541 slim_762045589 slim_762045603 slim_762045544 slim_762045604 slim_762045562 slim_762045596 slim_762045597 slim_762045605 slim_762045584 slim_762045572 slim_762045543 slim_762045601 slim_762045553 slim_762045560 slim_762045575 slim_762045545 slim_762045598 slim_762045594 slim_762045586 slim_762045550 slim_762045593 slim_762045559 slim_762045580 slim_762045573 slim_762045607 slim_762045574 slim_762045546 slim_762045569 slim_762045566 slim_762045558 slim_762045551 slim_762045568 slim_762045576 slim_762045565 slim_762045571 slim_762045547 slim_762045555 slim_762045561 slim_762045606 slim_762045577 slim_762045548 slim_762045591 slim_762045583 slim_762045542 slim_762045579 slim_762045564 slim_762045608 slim_762045582 slim_762045581 slim_762045602 slim_762045567
55 2.65e-06 2.65e-06 1.9e-06 1.85e-06 2.5e-06 2.45e-06 2.3e-06 1.95e-06 1.65e-06 2.3e-06 1.6e-06 1.7e-06 2.1e-06 2.2e-06 2.35e-06 2.5e-06 2.1e-06 2.15e-06 2.1e-06 1.7e-06 2.35e-06 1.9e-06 2.1e-06 2.4e-06 1.95e-06 3e-06 1.45e-06 2.55e-06 2e-06 2.25e-06 2.8e-06 2.1e-06 2e-06 1.85e-06 2e-06 1.85e-06 2e-06 2.6e-06 2.65e-06 2.15e-06 1.65e-06 2.45e-06 1.7e-06 2.25e-06 1.6e-06 2.4e-06 2.5e-06 1.7e-06 2.65e-06 1.9e-06 2.1e-06 1.6e-06 2.05e-06 2.15e-06 2.25e-06 2.2e-06 2.45e-06 2.3e-06 1.7e-06 2.45e-06 2.3e-06 1.65e-06 1.85e-06 1.8e-06 1.9e-06 2.2e-06 2.5e-06 2.4e-06
56 2.1e-06 1.95e-06 2.2e-06 2e-06 1.8e-06 1.75e-06 1.3e-06 2.8e-06 1.75e-06 1.55e-06 2.4e-06 2.15e-06 1.6e-06 2.75e-06 1.4e-06 2.5e-06 1.5e-06 2.5e-06 2.2e-06 1.65e-06 1.85e-06 1.6e-06 1.5e-06 1.9e-06 1.45e-06 1.7e-06 2.6e-06 2.35e-06 2.4e-06 2.05e-06 1.55e-06 1.5e-06 1.85e-06 1.5e-06 1.35e-06 2.9e-06 1.85e-06 2.3e-06 1.45e-06 1.95e-06 2.35e-06 1.25e-06 1.7e-06 2.15e-06 2.65e-06 1.3e-06 2.6e-06 2.65e-06 2.15e-06 2.05e-06 2e-06 2.8e-06 1.95e-06 1.5e-06 1.65e-06 2.45e-06 2.2e-06 1.35e-06 2.2e-06 2.1e-06 2.15e-06 2.1e-06 2.2e-06 2.3e-06 1.4e-06 2.4e-06 1.95e-06 2.25e-06
57 1.9e-06 1.45e-06 2.15e-06 2.05e-06 1.35e-06 1.3e-06 1.7e-06 2.2e-06 1.9e-06 1.6e-06 1.95e-06 1.85e-06 1.95e-06 2.65e-06 8.5e-07 2.15e-06 2e-06 2.2e-06 1.85e-06 1.9e-06 1.7e-06 1.7e-06 1.35e-06 1.75e-06 1.35e-06 1.5e-06 2.4e-06 2.1e-06 2.05e-06 2.05e-06 1.6e-06 2e-06 1.8e-06 1.65e-06 1.4e-06 2.5e-06 1.5e-06 2e-06 1.1e-06 2e-06 1.9e-06 1.35e-06 1.9e-06 1.85e-06 2.3e-06 1.3e-06 1.95e-06 2.3e-06 1.6e-06 2.1e-06 1.7e-06 2.35e-06 1.9e-06 1.35e-06 1.55e-06 2.3e-06 1.35e-06 1.6e-06 1.9e-06 2.45e-06 2.05e-06 1.55e-06 2.15e-06 1.7e-06 1.75e-06 2.3e-06 1.7e-06 1.7e-06
58 2.2e-06 2.15e-06 2.1e-06 1.75e-06 1.75e-06 1.7e-06 2.4e-06 1.85e-06 1.2e-06 2.25e-06 1.95e-06 7e-07 2.25e-06 2.65e-06 1.95e-06 2.7e-06 2.2e-06 2e-06 1.45e-06 1.45e-06 1.7e-06 1.7e-06 1.7e-06 1.8e-06 1.9e-06 2.6e-06 2e-06 2.35e-06 1.2e-06 2.15e-06 2.5e-06 2.2e-06 1.35e-06 1.6e-06 1.9e-06 2.05e-06 1.9e-06 2.45e-06 2.5e-06 1.3e-06 1.95e-06 2.4e-06 1.5e-06 2.45e-06 1.55e-06 2.45e-06 1.85e-06 1.65e-06 2.25e-06 1.8e-06 2.3e-06 2.3e-06 1.4e-06 1.75e-06 2.2e-06 1.7e-06 2.2e-06 1.9e-06 1.4e-06 3e-06 1.85e-06 1.45e-06 1.9e-06 1.4e-06 1.95e-06 2.4e-06 2.25e-06 1.85e-06
59 2.85e-06 2.8e-06 2.35e-06 2.55e-06 2.8e-06 2.75e-06 1.75e-06 3.15e-06 2.45e-06 2.25e-06 2.7e-06 2.95e-06 1.8e-06 2.45e-06 2.5e-06 2.55e-06 1.6e-06 2.7e-06 2.95e-06 2.1e-06 2.65e-06 2.25e-06 2.5e-06 2.7e-06 2.2e-06 2.7e-06 2.6e-06 2.65e-06 3.15e-06 2.65e-06 2.3e-06 1.6e-06 2.4e-06 2.3e-06 1.9e-06 3e-06 2.5e-06 2.8e-06 2.55e-06 2.65e-06 2.85e-06 1.95e-06 2.1e-06 2.2e-06 2.8e-06 2.25e-06 3.2e-06 2.8e-06 3e-06 2.6e-06 2.1e-06 2.9e-06 2.45e-06 2.5e-06 2.4e-06 2.45e-06 2.1e-06 2.45e-06 3e-06 3.2e-06 2.55e-06 2.6e-06 2.55e-06 2.8e-06 1.7e-06 2.35e-06 2.55e-06 3.1e-06
60 2.15e-06 2.3e-06 2.2e-06 2.15e-06 2.15e-06 2.1e-06 2e-06 2.4e-06 1.95e-06 2e-06 2.35e-06 1.8e-06 1.8e-06 2.8e-06 2.1e-06 2.85e-06 1.5e-06 2.55e-06 2.2e-06 1.65e-06 2.2e-06 2.15e-06 2.2e-06 2.25e-06 2e-06 2.55e-06 2.35e-06 2.25e-06 1.75e-06 2.65e-06 2.55e-06 1.5e-06 1.6e-06 2.2e-06 1.6e-06 2.25e-06 2e-06 2.45e-06 2.45e-06 1.85e-06 2.35e-06 2e-06 1.65e-06 2.6e-06 2.3e-06 2.4e-06 2.35e-06 2.3e-06 2.45e-06 2.2e-06 2.45e-06 2.8e-06 1.65e-06 2.2e-06 2.2e-06 2.3e-06 2.15e-06 2.05e-06 1.85e-06 2.55e-06 3e-06 1.9e-06 2.2e-06 1.9e-06 1.65e-06 2.55e-06 2.4e-06 1.9e-06
61 2.4e-06 2.05e-06 1.35e-06 1.75e-06 2e-06 1.95e-06 2.1e-06 1.25e-06 1.5e-06 1.95e-06 1.35e-06 1.4e-06 1.8e-06 2.3e-06 1.6e-06 2.6e-06 1.75e-06 2.3e-06 1.8e-06 1.45e-06 2.1e-06 1.8e-06 1.8e-06 2.15e-06 1.7e-06 2.55e-06 1.9e-06 2.45e-06 1.7e-06 2.3e-06 2.65e-06 1.75e-06 1.65e-06 1.75e-06 1.5e-06 2.2e-06 1.5e-06 2.3e-06 2.15e-06 1.85e-06 1.35e-06 2e-06 1.45e-06 2.1e-06 1.9e-06 2.2e-06 1.8e-06 2e-06 2.15e-06 1.8e-06 1.95e-06 1.75e-06 1.65e-06 1.8e-06 2e-06 1.65e-06 2.1e-06 1.55e-06 1.45e-06 2.6e-06 1.9e-06 1.5e-06 1.65e-06 1.05e-06 1.7e-06 2.05e-06 2.2e-06 1.95e-06
62 2.4e-06 2.45e-06 1.8e-06 2e-06 2.3e-06 2.25e-06 2.05e-06 1.65e-06 1.85e-06 2.15e-06 1.9e-06 1.85e-06 1.95e-06 2.2e-06 2.2e-06 2.75e-06 1.95e-06 2.45e-06 2.25e-06 1.8e-06 2.15e-06 2e-06 2.15e-06 2.15e-06 1.85e-06 2.55e-06 2.1e-06 2.45e-06 2.15e-06 2.65e-06 2.4e-06 1.95e-06 1.9e-06 1.85e-06 1.85e-06 2.3e-06 2e-06 2.5e-06 2.4e-06 2.1e-06 1.75e-06 2.2e-06 1.85e-06 2.45e-06 2e-06 1.95e-06 2.2e-06 2.1e-06 2.5e-06 2.05e-06 2.3e-06 2e-06 1.95e-06 2.15e-06 2.15e-06 1.85e-06 2.2e-06 2.15e-06 1.9e-06 2.55e-06 2.2e-06 1.65e-06 2.7e-06 1.6e-06 1.8e-06 1.9e-06 2.35e-06 2.3e-06
63 2.35e-06 2e-06 1.75e-06 2.05e-06 1.9e-06 1.85e-06 2.4e-06 1.15e-06 1.75e-06 2.15e-06 1.6e-06 1.35e-06 2.15e-06 2.15e-06 1.75e-06 2.5e-06 2.1e-06 2.15e-06 1.8e-06 1.75e-06 2.05e-06 2.05e-06 2e-06 2.1e-06 1.9e-06 2.5e-06 2.05e-06 2.3e-06 1.65e-06 2.55e-06 2.6e-06 2.1e-06 1.6e-06 2e-06 1.75e-06 2.05e-06 1.75e-06 2.35e-06 2.3e-06 1.8e-06 1.6e-06 2.25e-06 1.75e-06 2.2e-06 1.75e-06 2.4e-06 1.55e-06 1.85e-06 2.1e-06 2.1e-06 2.05e-06 1.85e-06 1.65e-06 2e-06 2.2e-06 1.8e-06 2.3e-06 1.7e-06 1.4e-06 2.8e-06 1.9e-06 1.05e-06 1.6e-06 1.8e-06 2e-06 1.9e-06 2.2e-06 1.85e-06
64 2.3e-06 2.2e-06 1.45e-06 1.6e-06 2.15e-06 2.1e-06 1.05e-06 2.55e-06 1.35e-06 1.35e-06 2.05e-06 1.9e-06 7.5e-07 2.55e-06 1.8e-06 2.85e-06 5.5e-07 2.55e-06 2.3e-06 1e-06 2e-06 1.5e-06 1.75e-06 2.05e-06 1.1e-06 2.1e-06 2.1e-06 2.5e-06 2.2e-06 2.15e-06 1.95e-06 5.5e-07 1.4e-06 1.45e-06 8.5e-07 2.65e-06 1.6e-06 2.35e-06 1.9e-06 1.65e-06 2.05e-06 1.25e-06 1e-06 2.2e-06 2.35e-06 1.6e-06 2.85e-06 2.45e-06 2.45e-06 1.65e-06 2.05e-06 2.6e-06 1.45e-06 1.75e-06 1.4e-06 1.9e-06 1.4e-06 1.75e-06 1.95e-06 1.7e-06 1.65e-06 1.7e-06 1.8e-06 2e-06 1.1e-06 2.3e-06 2.1e-06 2.25e-06
65 2.45e-06 2.55e-06 2.15e-06 2.55e-06 2.35e-06 2.3e-06 2.25e-06 1.9e-06 2.45e-06 2.65e-06 2.4e-06 2.35e-06 2.45e-06 1.85e-06 2.35e-06 2.25e-06 2.5e-06 2.2e-06 2.45e-06 2.4e-06 2.25e-06 2.25e-06 2.35e-06 2.3e-06 2.4e-06 2.6e-06 2.35e-06 2e-06 2.55e-06 2.9e-06 2.2e-06 2.5e-06 2.35e-06 2.2e-06 2.4e-06 2.45e-06 2.5e-06 2.6e-06 2.6e-06 2.55e-06 2.35e-06 2.35e-06 2.4e-06 2.25e-06 2.25e-06 2.35e-06 2.15e-06 2.25e-06 2.7e-06 2.6e-06 2.1e-06 2.3e-06 2.4e-06 2.35e-06 2.6e-06 2.2e-06 2.4e-06 2.3e-06 2.4e-06 2.35e-06 2.55e-06 2.05e-06 1.9e-06 1.9e-06 2.3e-06 2.8e-06 2.35e-06 2.7e-06
66 2.2e-06 1.75e-06 2.5e-06 2.35e-06 1.95e-06 1.9e-06 2e-06 2.65e-06 2.25e-06 2.2e-06 2.55e-06 2.2e-06 2.3e-06 2.6e-06 1.75e-06 1.9e-06 2.35e-06 2.35e-06 1.85e-06 2.25e-06 2e-06 1.85e-06 1.95e-06 2.05e-06 1.95e-06 2e-06 2.6e-06 2.3e-06 2.4e-06 2.25e-06 1.7e-06 2.35e-06 2.15e-06 1.95e-06 2.05e-06 2.7e-06 2.1e-06 1.95e-06 1.95e-06 2.35e-06 2.45e-06 1.95e-06 2.25e-06 2.25e-06 2.5e-06 1.9e-06 1.9e-06 2.5e-06 1.85e-06 2.4e-06 2.1e-06 2.8e-06 2.25e-06 1.95e-06 2.15e-06 2.5e-06 1.95e-06 1.7e-06 2.25e-06 2.55e-06 2.4e-06 2.2e-06 2.35e-06 2.2e-06 2.1e-06 2.35e-06 2.7e-06 2.3e-06
67 2.1e-06 2e-06 2.6e-06 2.15e-06 1.85e-06 1.8e-06 2.55e-06 2.25e-06 2.2e-06 1.9e-06 2.25e-06 1.8e-06 2.5e-06 2.95e-06 1.75e-06 2.75e-06 2.5e-06 2.5e-06 2.15e-06 2.25e-06 2.15e-06 2.3e-06 2.1e-06 2.2e-06 1.65e-06 2.25e-06 2.4e-06 2.2e-06 1.75e-06 2.65e-06 2.45e-06 2.5e-06 1.9e-06 2.35e-06 1.9e-06 2.1e-06 1.75e-06 2.2e-06 1.8e-06 2.1e-06 2.15e-06 2.25e-06 2.25e-06 2.5e-06 2.15e-06 2.2e-06 2.1e-06 2.15e-06 1.85e-06 2.2e-06 2.35e-06 2.5e-06 2e-06 2.1e-06 1.85e-06 2.4e-06 2.25e-06 1.7e-06 1.85e-06 3.1e-06 1.9e-06 1.95e-06 2.3e-06 1.85e-06 2.25e-06 2.7e-06 2.3e-06 2.6e-06
