 slim_762493839 slim_762493869 slim_762493850 slim_762493856 slim_762493890 slim_762493877 slim_762493892 slim_762493886 slim_762493842 slim_762493851 slim_762493857 slim_762493871 slim_762493843 slim_762493847 slim_762493894 slim_762493884 slim_762493853 slim_762493855 slim_762493861 slim_762493889 slim_762493864 slim_762493870 slim_762493880 slim_762493878 slim_762493865 slim_762493885 slim_762493874 slim_762493860 slim_762493854 slim_762493859 slim_762493862 slim_762493887 slim_762493845 slim_762493879 slim_762493848 slim_762493873 slim_762493840 slim_762493863 slim_762493882 slim_762493868 slim_762493846 slim_762493895 slim_762493883 slim_762493893 slim_762493867 slim_762493891 slim_762493844 slim_762493872 slim_762493852 slim_762493888 slim_762493858 slim_762493875 slim_762493841 slim_762493866 slim_762493849 slim_762493881 slim_762493876
33 1.85e-06 1.7e-06 1.65e-06 2.05e-06 1.65e-06 1.55e-06 1.65e-06 1.5e-06 1.9e-06 1.8e-06 1.75e-06 1.65e-06 1.85e-06 1.7e-06 1.9e-06 1.8e-06 1.95e-06 1.8e-06 1.75e-06 1.45e-06 1.85e-06 2.1e-06 2.05e-06 1.8e-06 1.7e-06 1.5e-06 1.8e-06 1.9e-06 2.15e-06 2.35e-06 1.6e-06 2.35e-06 2.25e-06 2.7e-06 1.65e-06 1.55e-06 1.65e-06 2.1e-06 2.05e-06 1.8e-06 1.5e-06 1.9e-06 1.75e-06 1.75e-06 2.25e-06 2.15e-06 1.7e-06 1.6e-06 2e-06 1.5e-06 1.9e-06 1.9e-06 1.55e-06 1.85e-06 1.8e-06 2e-06 1.55e-06
34 8e-07 2.4e-06 2.5e-06 2.35e-06 8.5e-07 8e-07 1.85e-06 8e-07 1.2e-06 1.55e-06 1.45e-06 1.75e-06 1.05e-06 1.55e-06 1.65e-06 1.65e-06 2.65e-06 2.2e-06 1.45e-06 1.55e-06 1.85e-06 2.05e-06 2.75e-06 1.7e-06 1.75e-06 8e-07 1.6e-06 9e-07 2.5e-06 1.85e-06 1.7e-06 2.15e-06 2.6e-06 1.65e-06 1.1e-06 7e-07 1.85e-06 1.5e-06 1.15e-06 1.85e-06 2e-06 2.55e-06 1.8e-06 1.4e-06 1.5e-06 1.05e-06 1.5e-06 1.5e-06 1.7e-06 1.65e-06 1.75e-06 2.1e-06 8.5e-07 8e-07 2.3e-06 1.1e-06 6.5e-07
35 8e-07 2.25e-06 2.35e-06 2.2e-06 8.5e-07 7.5e-07 1.7e-06 8e-07 1.15e-06 1.45e-06 1.35e-06 1.55e-06 1.05e-06 1.55e-06 1.6e-06 1.6e-06 2.5e-06 2e-06 1.45e-06 1.3e-06 1.75e-06 1.95e-06 2.6e-06 1.7e-06 1.7e-06 8e-07 1.5e-06 9.5e-07 2.35e-06 1.85e-06 1.6e-06 2.05e-06 2.45e-06 1.55e-06 7e-07 1.2e-06 1.7e-06 1.4e-06 1.15e-06 1.75e-06 1.8e-06 2.4e-06 1.7e-06 1.35e-06 1.45e-06 1.1e-06 1.4e-06 1.5e-06 1.6e-06 1.45e-06 1.65e-06 2e-06 8.5e-07 8e-07 2.15e-06 1.1e-06 7.5e-07
36 1.7e-06 1.25e-06 1.45e-06 1.45e-06 1.8e-06 1.8e-06 7e-07 1.95e-06 2e-06 1.7e-06 1.45e-06 1.55e-06 2.2e-06 1.65e-06 1.3e-06 1.75e-06 1.4e-06 1.05e-06 1.3e-06 7e-07 1.85e-06 1.85e-06 1.3e-06 1.6e-06 1.8e-06 1.95e-06 1.55e-06 1.9e-06 1.4e-06 2.1e-06 1.7e-06 2.4e-06 1.95e-06 1.65e-06 1.85e-06 1.7e-06 1.4e-06 2.45e-06 1.95e-06 1.9e-06 1.05e-06 1e-06 1.55e-06 1.15e-06 2.3e-06 1.9e-06 1.2e-06 1.6e-06 1.9e-06 8.5e-07 1.5e-06 1.7e-06 2e-06 1.7e-06 1.05e-06 1.9e-06 1.85e-06
37 1.85e-06 2.8e-06 2.9e-06 2.45e-06 1.65e-06 1.55e-06 2.45e-06 1.45e-06 1.95e-06 1.7e-06 2.2e-06 2e-06 1.75e-06 2.1e-06 2.55e-06 2.25e-06 3.05e-06 2.6e-06 2.15e-06 1.95e-06 2.35e-06 2.3e-06 3.15e-06 2.25e-06 2.15e-06 1.45e-06 2.3e-06 1.75e-06 2.6e-06 2.65e-06 2.15e-06 2.6e-06 2.9e-06 2.1e-06 1.5e-06 1.4e-06 2.45e-06 2.1e-06 2.05e-06 1.95e-06 2.4e-06 3.1e-06 2.15e-06 2.3e-06 2e-06 2.15e-06 2.35e-06 2.05e-06 1.5e-06 1.9e-06 2.45e-06 2.65e-06 1.5e-06 1.85e-06 2.9e-06 2e-06 1.3e-06
38 5e-07 2.25e-06 2.45e-06 2.45e-06 1.1e-06 1.25e-06 1.95e-06 1.55e-06 1.4e-06 2.1e-06 1.5e-06 2.05e-06 1.25e-06 2.1e-06 1.35e-06 1.95e-06 2.5e-06 2.15e-06 1.85e-06 1.8e-06 1.8e-06 2e-06 2.4e-06 2.05e-06 2.25e-06 1.55e-06 1.6e-06 1.05e-06 2.4e-06 1.75e-06 2.2e-06 2e-06 2.4e-06 2.05e-06 1.15e-06 1.15e-06 1.95e-06 2.05e-06 8e-07 2.15e-06 2.05e-06 2.35e-06 2e-06 1.35e-06 1.25e-06 5e-07 1.45e-06 2.05e-06 2.05e-06 1.8e-06 1.55e-06 2.3e-06 1.6e-06 5e-07 2.35e-06 4e-07 1.6e-06
39 1.95e-06 1.6e-06 1.65e-06 2e-06 2e-06 1.9e-06 1.9e-06 1.9e-06 1.75e-06 2.2e-06 1.95e-06 1.7e-06 1.9e-06 1.75e-06 2.1e-06 1.75e-06 1.85e-06 2.05e-06 1.9e-06 1.85e-06 1.6e-06 2.05e-06 2.15e-06 2.05e-06 1.65e-06 1.9e-06 1.7e-06 2.05e-06 2.3e-06 2.35e-06 1.7e-06 2.25e-06 2.35e-06 1.8e-06 1.85e-06 1.75e-06 1.9e-06 1.95e-06 2.15e-06 2.7e-06 1.75e-06 2.1e-06 1.8e-06 1.85e-06 2.25e-06 2.25e-06 1.9e-06 1.65e-06 1.85e-06 1.8e-06 2e-06 1.85e-06 1.95e-06 1.95e-06 2.1e-06 2.1e-06 1.85e-06
40 1.9e-06 1.1e-06 1.25e-06 1.5e-06 1.95e-06 1.9e-06 1.05e-06 2.05e-06 2.1e-06 1.8e-06 1.7e-06 1.5e-06 2.2e-06 1.7e-06 1.65e-06 1.8e-06 1.4e-06 1.2e-06 1.65e-06 8.5e-07 1.7e-06 1.85e-06 1.45e-06 1.75e-06 1.75e-06 2.05e-06 1.6e-06 2.1e-06 1.55e-06 2.2e-06 1.65e-06 2.25e-06 1.85e-06 1.5e-06 2e-06 1.8e-06 1.05e-06 2.4e-06 2.05e-06 1.75e-06 1.7e-06 1.35e-06 1.7e-06 1.5e-06 2.35e-06 2.15e-06 1.5e-06 1.6e-06 1.9e-06 9e-07 1.65e-06 1.65e-06 2.1e-06 1.9e-06 1.45e-06 2e-06 2e-06
41 2.25e-06 1.1e-06 1.3e-06 1.8e-06 2.45e-06 2.45e-06 1e-06 2.65e-06 2.3e-06 2.45e-06 1.5e-06 1.95e-06 2.65e-06 2.05e-06 1.35e-06 2.05e-06 1e-06 1.1e-06 1.6e-06 1.55e-06 1.95e-06 2.15e-06 5.5e-07 1.65e-06 2.15e-06 2.65e-06 1.8e-06 2.6e-06 1.4e-06 2.45e-06 2.05e-06 2.55e-06 2.15e-06 1.9e-06 2.55e-06 2.4e-06 1e-06 3.1e-06 2.35e-06 2.1e-06 1.35e-06 7e-07 1.55e-06 1.3e-06 2.75e-06 2.45e-06 1.25e-06 2e-06 2.5e-06 1.6e-06 1.4e-06 2e-06 2.7e-06 2.25e-06 6e-07 2.3e-06 2.7e-06
42 1.85e-06 1.75e-06 1.9e-06 2.15e-06 1.8e-06 1.75e-06 1.55e-06 1.75e-06 1.9e-06 2.05e-06 1.65e-06 1.85e-06 1.9e-06 1.85e-06 1.7e-06 1.9e-06 1.9e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 2.25e-06 1.8e-06 1.8e-06 1.95e-06 1.75e-06 1.85e-06 1.95e-06 2.1e-06 2.3e-06 1.85e-06 2.3e-06 2.3e-06 1.75e-06 1.8e-06 1.7e-06 1.55e-06 2.15e-06 2e-06 1.8e-06 1.7e-06 1.55e-06 2.8e-06 1.6e-06 2.2e-06 2.1e-06 1.55e-06 1.8e-06 2e-06 1.6e-06 1.8e-06 2.1e-06 1.8e-06 1.85e-06 1.5e-06 1.95e-06 1.75e-06
43 1e-06 1.45e-06 1.6e-06 1.8e-06 1.5e-06 1.45e-06 1.15e-06 1.7e-06 1.4e-06 2e-06 1.1e-06 1.65e-06 1.6e-06 1.65e-06 1.15e-06 1.55e-06 1.6e-06 1.55e-06 1.25e-06 1.45e-06 1.6e-06 1.8e-06 1.55e-06 1.65e-06 1.85e-06 1.7e-06 1.25e-06 1.45e-06 1.8e-06 1.8e-06 1.8e-06 2.1e-06 2.15e-06 1.75e-06 1.4e-06 1.35e-06 1.15e-06 2.3e-06 1.35e-06 1.85e-06 1.5e-06 1.3e-06 1.6e-06 1.7e-06 1.8e-06 1.25e-06 1e-06 1.6e-06 2.05e-06 1.55e-06 1.25e-06 1.7e-06 1.75e-06 1e-06 1.25e-06 1.3e-06 1.65e-06
44 1.1e-06 2.55e-06 2.7e-06 2.7e-06 1.5e-06 1.55e-06 2.3e-06 1.7e-06 1.75e-06 2.3e-06 1.8e-06 2.1e-06 1.4e-06 2.25e-06 1.9e-06 2.15e-06 2.8e-06 2.5e-06 2.1e-06 2.1e-06 1.95e-06 2.4e-06 2.8e-06 2.3e-06 2.4e-06 1.7e-06 1.95e-06 1.45e-06 2.75e-06 1.8e-06 2.35e-06 1.75e-06 2.25e-06 2.25e-06 1.5e-06 1.45e-06 2.3e-06 2e-06 1.25e-06 2.25e-06 2.35e-06 2.75e-06 2.2e-06 1.8e-06 2.2e-06 1.2e-06 1.9e-06 2.2e-06 2.2e-06 2.1e-06 2e-06 2.5e-06 1.75e-06 1.1e-06 2.6e-06 1.2e-06 1.7e-06
45 3e-07 2.35e-06 2.55e-06 2.45e-06 1e-06 1.2e-06 1.9e-06 1.5e-06 1.35e-06 2.1e-06 1.45e-06 2.05e-06 1.3e-06 2.05e-06 1.2e-06 1.9e-06 2.6e-06 2.25e-06 1.75e-06 1.8e-06 1.9e-06 2e-06 2.6e-06 2.1e-06 2.25e-06 1.5e-06 1.55e-06 8.5e-07 2.5e-06 1.75e-06 2.2e-06 2.2e-06 2.6e-06 2.15e-06 1.05e-06 1.1e-06 1.9e-06 2.15e-06 5e-07 2.25e-06 2.15e-06 2.45e-06 2.1e-06 1.25e-06 1.2e-06 2e-07 1.4e-06 2e-06 2.15e-06 1.9e-06 1.6e-06 2.25e-06 1.55e-06 3e-07 2.35e-06 4.5e-07 1.5e-06
46 1.15e-06 1.5e-06 1.65e-06 1.85e-06 1.5e-06 1.45e-06 1.2e-06 1.7e-06 1.5e-06 1.95e-06 1.1e-06 1.65e-06 1.7e-06 1.7e-06 1.15e-06 1.65e-06 1.65e-06 1.55e-06 1.4e-06 1.4e-06 1.65e-06 1.85e-06 1.6e-06 1.7e-06 1.85e-06 1.7e-06 1.35e-06 1.6e-06 1.85e-06 1.9e-06 1.75e-06 2.15e-06 2.2e-06 1.7e-06 1.5e-06 1.4e-06 1.2e-06 2.35e-06 1.45e-06 1.9e-06 1.5e-06 1.25e-06 1.55e-06 1e-06 1.9e-06 1.4e-06 2e-06 1.65e-06 2.1e-06 1.55e-06 1.35e-06 1.8e-06 1.75e-06 1.15e-06 1.1e-06 1.4e-06 1.75e-06
47 1.7e-06 1.55e-06 1.65e-06 1.8e-06 1.65e-06 1.55e-06 1.6e-06 1.55e-06 1.65e-06 1.8e-06 1.7e-06 1.45e-06 1.85e-06 1.45e-06 1.85e-06 1.6e-06 1.8e-06 1.9e-06 1.6e-06 1.5e-06 1.7e-06 1.8e-06 2.2e-06 1.8e-06 1.45e-06 1.55e-06 1.55e-06 1.75e-06 2.15e-06 2.25e-06 1.5e-06 2.4e-06 2.45e-06 1.6e-06 1.5e-06 1.5e-06 1.6e-06 2.05e-06 2.05e-06 1.65e-06 1.6e-06 2e-06 1.8e-06 1.6e-06 2.2e-06 2e-06 1.65e-06 2.6e-06 1.95e-06 1.6e-06 1.9e-06 1.7e-06 1.6e-06 1.7e-06 1.85e-06 2e-06 1.4e-06
48 1.9e-06 2.25e-06 2.4e-06 1.9e-06 1.8e-06 1.75e-06 1.9e-06 1.7e-06 2.05e-06 1.55e-06 2.2e-06 2e-06 1.9e-06 2e-06 2.25e-06 2.1e-06 2.5e-06 2.05e-06 2e-06 1.45e-06 2.15e-06 2.05e-06 2.55e-06 2.1e-06 2.05e-06 1.7e-06 2.1e-06 1.9e-06 2e-06 2.45e-06 2.05e-06 2.45e-06 2.4e-06 2e-06 1.7e-06 1.6e-06 1.9e-06 1.5e-06 2.05e-06 1.85e-06 1.9e-06 2.5e-06 2e-06 2.05e-06 2.2e-06 2.15e-06 2.1e-06 1.95e-06 2.7e-06 1.4e-06 2.2e-06 2.3e-06 1.75e-06 1.9e-06 2.55e-06 2e-06 1.6e-06
49 1.7e-06 1.55e-06 1.75e-06 1.45e-06 1.55e-06 1.55e-06 8.5e-07 1.65e-06 2.15e-06 1.25e-06 1.8e-06 1.5e-06 2e-06 1.65e-06 1.65e-06 1.9e-06 1.8e-06 1e-06 1.55e-06 2e-07 1.9e-06 1.9e-06 1.7e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 1.75e-06 1.4e-06 2.1e-06 1.65e-06 2.2e-06 1.7e-06 1.5e-06 1.65e-06 1.45e-06 8.5e-07 1.9e-06 1.8e-06 1.8e-06 9e-07 1.6e-06 1.6e-06 1.55e-06 2.1e-06 1.9e-06 1.55e-06 1.6e-06 1.4e-06 4e-07 1.7e-06 1.85e-06 1.7e-06 1.7e-06 1.75e-06 1.75e-06 1.5e-06
50 1.35e-06 1.6e-06 1.75e-06 2.05e-06 1.8e-06 1.75e-06 1.5e-06 2e-06 1.7e-06 2.25e-06 1.45e-06 1.9e-06 1.8e-06 1.95e-06 1.5e-06 1.85e-06 1.55e-06 1.5e-06 1.65e-06 1.7e-06 1.75e-06 2.05e-06 1.2e-06 1.6e-06 2.1e-06 2e-06 1.55e-06 1.8e-06 1.75e-06 2.05e-06 2.05e-06 2.15e-06 2.2e-06 1.9e-06 1.75e-06 1.65e-06 1.5e-06 2.45e-06 1.55e-06 2e-06 1.65e-06 1.4e-06 1.8e-06 1.25e-06 2e-06 1.6e-06 1.35e-06 1.9e-06 2.2e-06 1.7e-06 2.4e-06 2e-06 2.05e-06 1.35e-06 1.6e-06 1.5e-06 2e-06
51 1.95e-06 1.5e-06 1.3e-06 1.65e-06 2.2e-06 2.1e-06 1.7e-06 2.05e-06 1.85e-06 2.3e-06 1.95e-06 1.75e-06 2.05e-06 1.65e-06 2e-06 1.45e-06 1.75e-06 2e-06 1.9e-06 1.75e-06 1.8e-06 2.05e-06 2.15e-06 2.2e-06 1.8e-06 2.05e-06 1.45e-06 2.2e-06 2.2e-06 2.4e-06 1.85e-06 2.55e-06 2.35e-06 1.9e-06 2.1e-06 2e-06 1.7e-06 2.65e-06 2.3e-06 1.85e-06 1.65e-06 2e-06 2.1e-06 1.7e-06 2.5e-06 2.25e-06 1.8e-06 1.7e-06 2.3e-06 1.85e-06 2e-06 2.3e-06 2.05e-06 1.95e-06 2e-06 2.25e-06 2.15e-06
52 1.25e-06 2.6e-06 2.65e-06 2.5e-06 9.5e-07 8.5e-07 2e-06 5.5e-07 1.5e-06 1.45e-06 1.7e-06 1.8e-06 1.05e-06 1.65e-06 1.95e-06 1.65e-06 2.85e-06 2.3e-06 1.6e-06 1.55e-06 2.1e-06 2.35e-06 2.95e-06 1.8e-06 1.75e-06 5.5e-07 1.9e-06 1.15e-06 2.65e-06 2.2e-06 1.65e-06 2.4e-06 2.7e-06 1.55e-06 8.5e-07 8.5e-07 2e-06 1.5e-06 1.6e-06 1.95e-06 2.1e-06 2.7e-06 1.8e-06 1.75e-06 1.75e-06 1.55e-06 1.75e-06 1.6e-06 1.75e-06 1.7e-06 2.05e-06 2.05e-06 1.1e-06 1.25e-06 2.4e-06 1.55e-06 6.5e-07
53 2e-07 2.1e-06 2.25e-06 2.2e-06 8.5e-07 9e-07 1.7e-06 1.2e-06 1.05e-06 1.85e-06 1.15e-06 1.75e-06 1e-06 1.75e-06 1.15e-06 1.6e-06 2.35e-06 2.05e-06 1.5e-06 1.6e-06 1.6e-06 1.8e-06 2.4e-06 1.85e-06 1.95e-06 1.2e-06 1.25e-06 7.5e-07 2.3e-06 1.55e-06 1.9e-06 1.9e-06 2.35e-06 1.85e-06 8e-07 8e-07 1.7e-06 1.85e-06 5e-07 1.95e-06 1.9e-06 2.25e-06 1.85e-06 1e-06 1.1e-06 3e-07 1.15e-06 1.7e-06 1.9e-06 1.7e-06 1.35e-06 1.95e-06 1.25e-06 4e-07 2.1e-06 4.5e-07 1.2e-06
54 2.1e-06 1.25e-06 1.4e-06 1.85e-06 2.2e-06 2.15e-06 1.05e-06 2.35e-06 2.1e-06 2.3e-06 1.1e-06 1.7e-06 2.55e-06 1.9e-06 1.25e-06 1.95e-06 1.3e-06 1.4e-06 1.55e-06 1.55e-06 1.95e-06 2.1e-06 1.15e-06 1.8e-06 2e-06 2.35e-06 1.7e-06 2.45e-06 1.75e-06 2.45e-06 1.85e-06 2.65e-06 2.4e-06 1.8e-06 2.3e-06 2.15e-06 1.05e-06 2.9e-06 2.35e-06 2.1e-06 1.45e-06 6e-07 1.5e-06 1.25e-06 2.6e-06 2.35e-06 1.1e-06 1.85e-06 2.55e-06 1.75e-06 1.6e-06 2e-06 2.4e-06 2.1e-06 5e-07 2.3e-06 2.45e-06
55 4.5e-07 2.2e-06 2.4e-06 2.4e-06 1.05e-06 1.2e-06 1.9e-06 1.5e-06 1.35e-06 2.05e-06 1.45e-06 2e-06 1.2e-06 2.05e-06 1.3e-06 1.9e-06 2.45e-06 2.1e-06 1.8e-06 1.75e-06 1.75e-06 1.95e-06 2.35e-06 2e-06 2.2e-06 1.5e-06 1.55e-06 1e-06 2.35e-06 1.7e-06 2.15e-06 1.95e-06 2.35e-06 2e-06 1.1e-06 1.1e-06 1.9e-06 2e-06 4e-07 2.1e-06 2e-06 2.3e-06 1.95e-06 1.3e-06 1.2e-06 4.5e-07 1.4e-06 2e-06 2e-06 1.75e-06 1.5e-06 2.25e-06 1.55e-06 4.5e-07 2.3e-06 7e-07 1.55e-06
56 1.2e-06 2.55e-06 2.65e-06 2.4e-06 9e-07 8e-07 1.85e-06 6e-07 1.45e-06 1.35e-06 1.7e-06 1.7e-06 1.2e-06 1.45e-06 1.95e-06 1.7e-06 2.8e-06 2.2e-06 1.25e-06 1.4e-06 2.1e-06 2.25e-06 2.9e-06 1.6e-06 1.65e-06 6e-07 1.85e-06 8.5e-07 2.55e-06 2.15e-06 1.6e-06 2.4e-06 2.7e-06 1.55e-06 6.5e-07 7.5e-07 1.85e-06 1.3e-06 1.6e-06 1.85e-06 2e-06 2.7e-06 1.75e-06 1.65e-06 1.7e-06 1.5e-06 1.75e-06 1.4e-06 1.6e-06 1.5e-06 2e-06 2.15e-06 6.5e-07 1.2e-06 2.45e-06 1.55e-06 4e-07
