 slim_762041876 slim_762041907 slim_762041875 slim_762041917 slim_762041920 slim_762041933 slim_762041894 slim_762041899 slim_762041921 slim_762041923 slim_762041895 slim_762041901 slim_762041909 slim_762041904 slim_762041905 slim_762041877 slim_762041910 slim_762041924 slim_762041906 slim_762041887 slim_762041897 slim_762041930 slim_762041879 slim_762041880 slim_762041902 slim_762041893 slim_762041881 slim_762041903 slim_762041928 slim_762041929 slim_762041925 slim_762041886 slim_762041900 slim_762041892 slim_762041918 slim_762041934 slim_762041888 slim_762041882 slim_762041911 slim_762041878 slim_762041935 slim_762041914 slim_762041874 slim_762041936 slim_762041898 slim_762041922 slim_762041890 slim_762041891 slim_762041912 slim_762041927 slim_762041931 slim_762041889 slim_762041908 slim_762041916 slim_762041915 slim_762041913 slim_762041932 slim_762041884 slim_762041883 slim_762041896 slim_762041885 slim_762041919 slim_762041926
30 2.15e-06 2.2e-06 2.1e-06 2e-06 2.5e-06 1.95e-06 1.8e-06 1.9e-06 1.85e-06 2.5e-06 2.1e-06 2.15e-06 2.05e-06 2.1e-06 2.1e-06 2.4e-06 1.7e-06 1.9e-06 2.2e-06 1.8e-06 2.25e-06 2.2e-06 2.35e-06 1.95e-06 2.3e-06 2.4e-06 2e-06 2.4e-06 2.4e-06 2.3e-06 2.1e-06 2.25e-06 1.8e-06 2.2e-06 2.2e-06 2e-06 1.85e-06 2.2e-06 2.15e-06 2.1e-06 2.4e-06 1.5e-06 2.35e-06 1.85e-06 2.7e-06 1.9e-06 2.3e-06 2.4e-06 1.95e-06 2.8e-06 2.35e-06 2.65e-06 2.2e-06 1.85e-06 1.9e-06 3e-06 2.25e-06 2.6e-06 2.2e-06 1.85e-06 2.6e-06 1.9e-06 2.1e-06
31 2.4e-06 2.2e-06 2.5e-06 2.4e-06 2.3e-06 2.3e-06 2.5e-06 2.5e-06 2.2e-06 2.1e-06 2.1e-06 1.65e-06 2.25e-06 2.4e-06 2.25e-06 2.25e-06 2.15e-06 2.6e-06 2.2e-06 2e-06 2.2e-06 2.15e-06 2.75e-06 2.4e-06 2.65e-06 2.1e-06 2.1e-06 2.2e-06 2.1e-06 2.05e-06 2.25e-06 3.1e-06 2.15e-06 2.05e-06 2.1e-06 2.45e-06 2.05e-06 2.05e-06 2.65e-06 2.5e-06 2.05e-06 2.4e-06 2.15e-06 2.2e-06 1.75e-06 2.45e-06 2.15e-06 1.9e-06 2.65e-06 1.8e-06 2.15e-06 2.05e-06 2.35e-06 2.4e-06 2e-06 2.55e-06 2.1e-06 2e-06 1.6e-06 2.2e-06 1.8e-06 2.6e-06 2.7e-06
32 2.2e-06 1.35e-06 1.5e-06 1.65e-06 1.7e-06 1.35e-06 1.15e-06 1.3e-06 1.25e-06 2.45e-06 1.3e-06 1.45e-06 1.25e-06 1.6e-06 1.35e-06 1.6e-06 1.25e-06 1.25e-06 1.5e-06 1.3e-06 1.45e-06 1.5e-06 1.85e-06 1.95e-06 1.45e-06 1.85e-06 2e-06 2.15e-06 1.85e-06 1.65e-06 1.8e-06 2.15e-06 2e-06 1.5e-06 1.5e-06 2e-06 1.35e-06 2.05e-06 1.5e-06 1.65e-06 2.35e-06 1.4e-06 1.5e-06 1.15e-06 1.95e-06 1.95e-06 1.6e-06 1.4e-06 1.3e-06 1.9e-06 1.4e-06 1.8e-06 1.35e-06 1.35e-06 2e-06 2.35e-06 1.5e-06 1.75e-06 2.1e-06 1.1e-06 1.7e-06 1.85e-06 1.5e-06
33 1.8e-06 1.15e-06 1.25e-06 1.35e-06 1.35e-06 1.7e-06 1e-06 1.1e-06 1.6e-06 1.85e-06 1.15e-06 1.4e-06 1.4e-06 1.15e-06 1.5e-06 1.25e-06 1.5e-06 1.2e-06 1.15e-06 1.55e-06 1.2e-06 1.35e-06 1.75e-06 1.75e-06 1.45e-06 1.25e-06 2.25e-06 1.8e-06 1.25e-06 1.05e-06 2.2e-06 2.05e-06 1.5e-06 1.8e-06 1.25e-06 1.8e-06 1.6e-06 1.55e-06 1.25e-06 1.7e-06 1.8e-06 1.5e-06 1.15e-06 1.55e-06 1.1e-06 1.75e-06 1e-06 1.1e-06 1.25e-06 1.2e-06 1.15e-06 1.25e-06 1.15e-06 1.15e-06 2.2e-06 1.8e-06 1.05e-06 1.2e-06 2e-06 1.55e-06 1.15e-06 1.75e-06 1.35e-06
34 2e-06 1.35e-06 1.5e-06 8.5e-07 1.6e-06 1.7e-06 1.3e-06 1.45e-06 1.6e-06 2e-06 1.05e-06 1.5e-06 1.45e-06 1.25e-06 1.6e-06 1.3e-06 1.5e-06 1.45e-06 1.35e-06 1.2e-06 1.2e-06 1e-06 1.95e-06 1.85e-06 1.45e-06 1.2e-06 2.1e-06 2.05e-06 1.2e-06 1.25e-06 2.2e-06 2.1e-06 1.5e-06 1.25e-06 1.6e-06 1.9e-06 1.25e-06 1.9e-06 1.65e-06 1.35e-06 1.9e-06 1.35e-06 1.45e-06 1.6e-06 1.45e-06 1.65e-06 1.35e-06 1.1e-06 1.5e-06 1.5e-06 1.45e-06 1.6e-06 1.5e-06 1.05e-06 1.8e-06 2e-06 1.4e-06 1.55e-06 2.05e-06 1.55e-06 1.2e-06 2e-06 1.55e-06
35 1.55e-06 1.8e-06 1.7e-06 1.8e-06 2.05e-06 2.1e-06 1.4e-06 1.5e-06 2e-06 1.85e-06 1.75e-06 2.35e-06 1.9e-06 1.8e-06 2.05e-06 2.05e-06 2e-06 1.45e-06 1.7e-06 2.1e-06 1.85e-06 1.9e-06 2.15e-06 1.3e-06 2e-06 2.1e-06 1.95e-06 2.05e-06 2.1e-06 1.95e-06 2e-06 2.45e-06 2e-06 1.8e-06 1.9e-06 2.5e-06 2.15e-06 1.8e-06 1.8e-06 1.95e-06 1.75e-06 1.9e-06 1.95e-06 2.05e-06 2.3e-06 1.6e-06 1.9e-06 2.05e-06 1.5e-06 2.4e-06 1.95e-06 2.25e-06 1.85e-06 1.55e-06 2.2e-06 2.55e-06 1.85e-06 2.2e-06 2.4e-06 2.05e-06 2.2e-06 1.45e-06 1.65e-06
36 2.25e-06 1.6e-06 1.8e-06 1.1e-06 1.85e-06 1.5e-06 1.6e-06 1.7e-06 1.4e-06 2.25e-06 1.4e-06 1.3e-06 1.55e-06 1.5e-06 1.6e-06 1.75e-06 1.45e-06 1.7e-06 1.6e-06 1.05e-06 1.65e-06 1.25e-06 2.05e-06 2.1e-06 1.7e-06 1.45e-06 1.9e-06 2.3e-06 1.45e-06 1.6e-06 1.85e-06 2.05e-06 1.35e-06 1.6e-06 1.25e-06 2.15e-06 2.1e-06 2.15e-06 1.9e-06 1.45e-06 2.15e-06 1.3e-06 1.7e-06 1.45e-06 1.7e-06 1.9e-06 1.7e-06 1.55e-06 1.75e-06 1.75e-06 1.7e-06 1.85e-06 1.75e-06 1.3e-06 1.75e-06 2.25e-06 1.65e-06 1.8e-06 2e-06 1.4e-06 1.6e-06 2.25e-06 1.8e-06
37 1.8e-06 1.7e-06 1.8e-06 1.9e-06 1.9e-06 2.25e-06 1.6e-06 1.6e-06 2.15e-06 1.85e-06 1.8e-06 1.95e-06 1.95e-06 1.7e-06 2.05e-06 1.9e-06 2.05e-06 1.75e-06 1.7e-06 2.1e-06 1.85e-06 1.9e-06 2.3e-06 1.7e-06 2e-06 1.8e-06 2.25e-06 1.75e-06 1.8e-06 1.7e-06 2.2e-06 2.05e-06 2.05e-06 1.55e-06 1.9e-06 1.8e-06 2.15e-06 2.9e-06 1.8e-06 2.25e-06 1.8e-06 2.05e-06 1.65e-06 2.1e-06 1.65e-06 1.65e-06 1.65e-06 1.75e-06 1.8e-06 1.75e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 2.2e-06 2.3e-06 1.6e-06 1.75e-06 2e-06 2.1e-06 1.8e-06 1.65e-06 1.9e-06
38 1.7e-06 1.2e-06 8.5e-07 1.55e-06 1.5e-06 1.75e-06 7.5e-07 8e-07 1.65e-06 2.4e-06 1.4e-06 2e-06 1.25e-06 1.15e-06 1.4e-06 1.3e-06 1.55e-06 7.5e-07 1.3e-06 1.85e-06 1.35e-06 1.65e-06 1.25e-06 1.75e-06 1.1e-06 1.75e-06 2.6e-06 1.95e-06 1.75e-06 1.5e-06 2.15e-06 2.65e-06 1.5e-06 1.25e-06 1.65e-06 1.8e-06 1.9e-06 1.8e-06 1.2e-06 1.7e-06 2.35e-06 1.45e-06 1.3e-06 1.4e-06 1.9e-06 1.7e-06 1.35e-06 1.4e-06 7.5e-07 1.9e-06 1.25e-06 1.65e-06 8.5e-07 1.1e-06 2.5e-06 2.3e-06 1.15e-06 1.6e-06 2.6e-06 1.45e-06 1.85e-06 1.45e-06 1.1e-06
39 2.05e-06 1.5e-06 1.75e-06 1.05e-06 1.95e-06 1.9e-06 1.55e-06 1.65e-06 1.8e-06 2.2e-06 1.5e-06 1.85e-06 1.55e-06 1.45e-06 1.75e-06 1.85e-06 1.7e-06 1.5e-06 1.6e-06 1.4e-06 1.75e-06 1.35e-06 1.6e-06 1.9e-06 1.65e-06 1.55e-06 2.15e-06 2.4e-06 1.55e-06 1.7e-06 2.1e-06 2.5e-06 1.65e-06 1.7e-06 1.35e-06 1.95e-06 1.45e-06 2.25e-06 1.7e-06 2e-06 2.1e-06 1.4e-06 1.8e-06 1.65e-06 1.95e-06 1.85e-06 1.8e-06 1.8e-06 1.55e-06 2e-06 1.75e-06 2e-06 1.7e-06 1.25e-06 2.05e-06 2.35e-06 1.6e-06 1.95e-06 2.45e-06 1.6e-06 1.85e-06 2.2e-06 1.75e-06
40 1.75e-06 1.9e-06 2.3e-06 1.85e-06 2.2e-06 2.5e-06 2.15e-06 2.15e-06 2.4e-06 1.4e-06 1.95e-06 1.95e-06 2.25e-06 2e-06 2.3e-06 2.2e-06 2.3e-06 2.25e-06 1.9e-06 2.1e-06 2.1e-06 1.9e-06 2.45e-06 1.7e-06 2.5e-06 1.7e-06 1.95e-06 2.1e-06 1.65e-06 1.7e-06 2.4e-06 2.05e-06 2.35e-06 1.8e-06 1.9e-06 1.75e-06 2.15e-06 1.8e-06 2.35e-06 2.1e-06 2.6e-06 2.25e-06 2.05e-06 2.4e-06 1.45e-06 2e-06 1.9e-06 2.05e-06 2.3e-06 1.55e-06 2.05e-06 1.85e-06 2.25e-06 1.95e-06 2.2e-06 2.25e-06 1.85e-06 1.9e-06 2e-06 2.4e-06 1.7e-06 2.25e-06 2.35e-06
41 2e-06 1.5e-06 1.4e-06 9.5e-07 1.8e-06 1.6e-06 1.15e-06 1.25e-06 1.5e-06 2.35e-06 1.45e-06 1.75e-06 1.55e-06 1.2e-06 1.6e-06 1.7e-06 1.3e-06 1.25e-06 1.5e-06 1.25e-06 1.6e-06 1.35e-06 1.8e-06 1.85e-06 1.45e-06 1.5e-06 2.2e-06 2.25e-06 1.5e-06 1.6e-06 1.5e-06 2.4e-06 1.4e-06 1.5e-06 1.35e-06 1.9e-06 1.3e-06 2.05e-06 1.45e-06 1.4e-06 2.25e-06 1.8e-06 1.65e-06 1.5e-06 1.95e-06 1.6e-06 1.6e-06 1.7e-06 1.3e-06 2.05e-06 1.65e-06 1.95e-06 1.5e-06 1e-06 1.9e-06 2.35e-06 1.55e-06 1.9e-06 2.35e-06 1.45e-06 1.9e-06 1.8e-06 1.4e-06
42 1.95e-06 1.3e-06 1.25e-06 1.6e-06 1.25e-06 1.7e-06 1.1e-06 1.1e-06 1.6e-06 2.1e-06 1.2e-06 1.5e-06 1.35e-06 1.3e-06 1.5e-06 1.35e-06 1.45e-06 1.25e-06 1.3e-06 1.65e-06 1.3e-06 1.4e-06 1.8e-06 1.85e-06 1.45e-06 1.5e-06 2.35e-06 1.7e-06 1.5e-06 1.3e-06 2.35e-06 2.15e-06 1.5e-06 1.15e-06 1.45e-06 1.95e-06 1.7e-06 1.65e-06 1.3e-06 1.8e-06 2.05e-06 1.65e-06 1.9e-06 1.55e-06 1.35e-06 1.85e-06 1.25e-06 1.15e-06 1.3e-06 1.3e-06 1.05e-06 1.35e-06 1.15e-06 1.3e-06 2.3e-06 2e-06 1.2e-06 1.3e-06 2.1e-06 1.55e-06 1.35e-06 1.75e-06 1.4e-06
43 2.25e-06 1.35e-06 1.55e-06 1.8e-06 1.75e-06 1.4e-06 1.2e-06 1.35e-06 1.3e-06 2.5e-06 1.35e-06 1.5e-06 1.15e-06 1.7e-06 1.3e-06 1.65e-06 1.3e-06 1.2e-06 1.45e-06 1.4e-06 1.5e-06 1.6e-06 1.8e-06 2e-06 1.4e-06 1.95e-06 2.05e-06 2.2e-06 1.95e-06 1.7e-06 1.85e-06 2.2e-06 1.15e-06 1.55e-06 1.6e-06 2.05e-06 1.45e-06 2.1e-06 1.4e-06 1.65e-06 2.4e-06 1.5e-06 1.55e-06 2.1e-06 2e-06 2.05e-06 1.65e-06 1.45e-06 1.2e-06 1.95e-06 1.5e-06 1.85e-06 1.3e-06 1.45e-06 2.1e-06 2.4e-06 1.45e-06 1.8e-06 2.15e-06 1.1e-06 1.75e-06 1.9e-06 1.55e-06
44 2.1e-06 1.35e-06 1.85e-06 1.5e-06 1.5e-06 2.1e-06 1.9e-06 1.8e-06 2e-06 1.5e-06 1.55e-06 1.1e-06 1.85e-06 1.45e-06 1.8e-06 1.6e-06 1.9e-06 2e-06 1.35e-06 1.65e-06 1.6e-06 1.45e-06 2.15e-06 2.25e-06 2.05e-06 9.5e-07 2.35e-06 1.95e-06 9e-07 1e-06 2.7e-06 1.75e-06 1.95e-06 1.1e-06 1.45e-06 2.3e-06 1.7e-06 1.65e-06 1.9e-06 1.95e-06 1.45e-06 1.95e-06 1.35e-06 2e-06 5e-07 2.25e-06 1.1e-06 1.3e-06 2.05e-06 4.5e-07 1.35e-06 9.5e-07 1.65e-06 1.65e-06 2.3e-06 1.6e-06 1.15e-06 1e-06 1.7e-06 2e-06 8.5e-07 2.55e-06 2.05e-06
45 1.75e-06 1.75e-06 1.7e-06 1.25e-06 2.1e-06 2.2e-06 1.35e-06 1.45e-06 2.1e-06 2.1e-06 1.75e-06 2.35e-06 1.9e-06 1.45e-06 2.1e-06 2e-06 2e-06 1.5e-06 1.75e-06 1.85e-06 1.9e-06 1.65e-06 2.25e-06 1.5e-06 1.7e-06 1.8e-06 2.25e-06 1.95e-06 1.8e-06 1.9e-06 1.9e-06 2.45e-06 1.95e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 1.65e-06 1.7e-06 1.85e-06 2e-06 1.6e-06 1.85e-06 2.05e-06 2.25e-06 2.4e-06 1.85e-06 2e-06 1.55e-06 2.35e-06 1.9e-06 2.25e-06 1.75e-06 1.25e-06 1.95e-06 2.6e-06 1.8e-06 2.2e-06 2.4e-06 2e-06 2.2e-06 1.4e-06 1.65e-06
46 1.9e-06 1.25e-06 1.35e-06 1.45e-06 1.45e-06 1.8e-06 1.1e-06 1.2e-06 1.7e-06 1.95e-06 1.25e-06 1.5e-06 1.5e-06 1.25e-06 1.6e-06 1.35e-06 1.6e-06 1.3e-06 1.25e-06 1.65e-06 1.3e-06 1.45e-06 1.85e-06 1.85e-06 1.55e-06 1.35e-06 2.35e-06 1.9e-06 1.35e-06 1.15e-06 2.3e-06 2.15e-06 1.6e-06 1e-06 1.35e-06 1.9e-06 1.7e-06 1.65e-06 1.35e-06 1.8e-06 1.9e-06 1.6e-06 1.25e-06 1.65e-06 1.1e-06 1.85e-06 2e-06 1.2e-06 1.35e-06 1.3e-06 1.25e-06 1.35e-06 1.25e-06 1.25e-06 2.3e-06 1.9e-06 1.15e-06 1.3e-06 2.1e-06 1.65e-06 1.25e-06 1.85e-06 1.45e-06
47 2e-06 1.35e-06 1.2e-06 1.65e-06 1.3e-06 1.55e-06 1.2e-06 1.25e-06 1.45e-06 2.1e-06 1e-06 1.3e-06 1.3e-06 1.45e-06 1.35e-06 1e-06 1.35e-06 1.35e-06 1.35e-06 1.5e-06 9.5e-07 1.3e-06 1.85e-06 2e-06 1.35e-06 1.5e-06 2.2e-06 1.75e-06 1.5e-06 1.2e-06 2.4e-06 1.9e-06 1.4e-06 1.1e-06 1.1e-06 2.05e-06 1.55e-06 1.75e-06 1.4e-06 1.8e-06 2.05e-06 1.7e-06 1.15e-06 1.45e-06 1.3e-06 2e-06 1.2e-06 1.2e-06 1.4e-06 1.2e-06 1.15e-06 1.15e-06 1.05e-06 1.4e-06 2.1e-06 1.9e-06 1.25e-06 1.1e-06 1.85e-06 1.45e-06 1e-06 1.9e-06 1.5e-06
48 1.8e-06 1.05e-06 8e-07 1.45e-06 1.35e-06 1.4e-06 5.5e-07 6.5e-07 1.3e-06 2.4e-06 1.2e-06 2e-06 1.05e-06 1.2e-06 1.25e-06 1.4e-06 1.35e-06 4e-07 1.05e-06 1.7e-06 1.2e-06 1.5e-06 1.5e-06 1.55e-06 9.5e-07 1.8e-06 2.4e-06 1.95e-06 1.8e-06 1.5e-06 1.95e-06 2.65e-06 1.3e-06 1.25e-06 1.5e-06 1.5e-06 1.75e-06 1.8e-06 7.5e-07 1.55e-06 2.3e-06 1.3e-06 1.3e-06 1.2e-06 2.05e-06 1.55e-06 1.35e-06 1.4e-06 8e-07 2.05e-06 1.25e-06 1.75e-06 8.5e-07 9.5e-07 2.35e-06 2.3e-06 1.15e-06 1.7e-06 2.6e-06 1.25e-06 1.85e-06 1.1e-06 8.5e-07
49 2.2e-06 1.45e-06 1.8e-06 1.7e-06 1.45e-06 2.05e-06 1.9e-06 1.8e-06 1.95e-06 1.6e-06 1.5e-06 1.15e-06 1.8e-06 1.55e-06 1.75e-06 1.55e-06 1.85e-06 2e-06 1.45e-06 1.7e-06 1.55e-06 1.5e-06 2.15e-06 2.35e-06 2e-06 1.1e-06 2.4e-06 1.9e-06 1e-06 1e-06 2.8e-06 1.8e-06 1.9e-06 1.2e-06 1.5e-06 2.4e-06 1.75e-06 1.75e-06 1.9e-06 2e-06 1.55e-06 2.05e-06 1.3e-06 1.95e-06 4.5e-07 2.35e-06 1.3e-06 1.2e-06 2.05e-06 5e-07 1.3e-06 9e-07 1.6e-06 1.75e-06 2.35e-06 1.75e-06 1.25e-06 1.05e-06 1.75e-06 1.95e-06 8e-07 2.55e-06 2.05e-06
50 1.95e-06 1.15e-06 1.25e-06 1.6e-06 1.25e-06 1.7e-06 1.1e-06 1.15e-06 1.6e-06 2.1e-06 1.2e-06 1.5e-06 1.3e-06 1.3e-06 1.45e-06 1.35e-06 1.45e-06 1.2e-06 1.3e-06 1.65e-06 1.3e-06 1.4e-06 1.75e-06 1.9e-06 1.4e-06 1.5e-06 2.35e-06 1.7e-06 1.5e-06 1.3e-06 2.35e-06 2.15e-06 1.4e-06 1.15e-06 1.45e-06 1.95e-06 1.7e-06 1.7e-06 1.25e-06 1.75e-06 2.05e-06 1.65e-06 1.05e-06 1.5e-06 1.35e-06 1.9e-06 1.25e-06 1.15e-06 1.25e-06 1.3e-06 1.9e-06 1.35e-06 1.1e-06 1.3e-06 2.3e-06 2e-06 1.15e-06 1.3e-06 2.1e-06 1.5e-06 1.35e-06 1.8e-06 1.4e-06
51 2.1e-06 1.5e-06 1.55e-06 1.8e-06 1.5e-06 1.95e-06 1.6e-06 1.5e-06 1.85e-06 1.9e-06 1.5e-06 1.4e-06 1.7e-06 1.55e-06 1.65e-06 1.5e-06 1.75e-06 1.7e-06 1.5e-06 1.8e-06 1.45e-06 1.6e-06 2e-06 2.2e-06 1.7e-06 1.4e-06 2.45e-06 1.95e-06 1.35e-06 1.25e-06 2.65e-06 2.05e-06 1.8e-06 1.25e-06 1.6e-06 2.25e-06 1.85e-06 1.8e-06 1.65e-06 2e-06 1.85e-06 1.95e-06 1.35e-06 1.85e-06 9.5e-07 2.25e-06 1.35e-06 1.15e-06 1.75e-06 9e-07 1.35e-06 1.7e-06 1.35e-06 1.65e-06 2.45e-06 1.9e-06 1.3e-06 9.5e-07 2e-06 1.85e-06 1.15e-06 2.25e-06 1.85e-06
52 1.85e-06 1.1e-06 9.5e-07 1.6e-06 1.35e-06 1.6e-06 8e-07 8.5e-07 1.5e-06 2.3e-06 1.25e-06 1.7e-06 1.15e-06 1.2e-06 1.25e-06 1.25e-06 1.4e-06 8e-07 1.2e-06 1.7e-06 1.2e-06 1.5e-06 1.55e-06 1.8e-06 1e-06 1.65e-06 2.45e-06 1.8e-06 1.65e-06 1.4e-06 2.2e-06 2.35e-06 1.35e-06 1.15e-06 1.5e-06 1.85e-06 1.75e-06 1.7e-06 8.5e-07 1.7e-06 2.25e-06 1.5e-06 1.15e-06 1.3e-06 1.65e-06 1.75e-06 1.25e-06 1.05e-06 8.5e-07 1.6e-06 1.1e-06 1.35e-06 1.3e-06 1.15e-06 2.35e-06 2.1e-06 1.05e-06 1.3e-06 2.3e-06 1.3e-06 1.55e-06 1.5e-06 1.15e-06
53 1.7e-06 1.15e-06 1.1e-06 6.5e-07 1.5e-06 1.6e-06 7.5e-07 9e-07 1.5e-06 2.05e-06 1.15e-06 1.75e-06 1.3e-06 8.5e-07 1.5e-06 1.4e-06 1.4e-06 9e-07 1.15e-06 1.25e-06 1.3e-06 1.05e-06 1.65e-06 1.5e-06 1.1e-06 1.2e-06 2.2e-06 1.95e-06 1.2e-06 1.3e-06 1.85e-06 2.4e-06 1.35e-06 1.15e-06 1.05e-06 1.55e-06 1.3e-06 1.7e-06 1.1e-06 1.25e-06 1.95e-06 1e-06 1.3e-06 1.45e-06 1.65e-06 1.25e-06 1.25e-06 1.4e-06 9.5e-07 1.75e-06 1.3e-06 1.65e-06 1.15e-06 1.2e-06 1.9e-06 2.05e-06 1.2e-06 1.6e-06 2.35e-06 1.4e-06 1.6e-06 1.45e-06 1.05e-06
54 2.3e-06 2.2e-06 2.35e-06 1.7e-06 2.45e-06 2.2e-06 2.2e-06 2.3e-06 2.1e-06 2.3e-06 2e-06 2e-06 2.15e-06 2.1e-06 2.25e-06 2.3e-06 2.05e-06 2.3e-06 2.2e-06 1.7e-06 2.2e-06 1.85e-06 2.65e-06 2.15e-06 2.3e-06 2.05e-06 2.05e-06 2.35e-06 2.05e-06 2.2e-06 1.9e-06 2e-06 2e-06 2.2e-06 1.8e-06 2.2e-06 1.75e-06 2.2e-06 2.5e-06 2.05e-06 2.2e-06 1.9e-06 2.3e-06 2.1e-06 2.3e-06 1.95e-06 2.3e-06 2.1e-06 2.35e-06 2.35e-06 2.3e-06 2.45e-06 2.35e-06 1.9e-06 3.3e-06 2.8e-06 2.25e-06 2.4e-06 1.9e-06 2.05e-06 2.15e-06 2.3e-06 2.4e-06
55 2.5e-06 1.95e-06 2.25e-06 2.05e-06 2.15e-06 2.5e-06 2.15e-06 2.15e-06 2.4e-06 2.3e-06 2e-06 1.95e-06 2.25e-06 2.05e-06 2.3e-06 2.15e-06 2.3e-06 2.25e-06 1.95e-06 2.2e-06 2.1e-06 2e-06 2.55e-06 2.5e-06 2.4e-06 1.85e-06 2.75e-06 2.55e-06 1.85e-06 1.85e-06 3e-06 2.55e-06 2.35e-06 1.8e-06 2e-06 2.55e-06 2.25e-06 2.3e-06 2.3e-06 2.35e-06 2.25e-06 2.35e-06 2e-06 2.4e-06 1.6e-06 2.6e-06 1.9e-06 1.9e-06 2.3e-06 1.75e-06 2e-06 1.9e-06 2.1e-06 2.05e-06 2.8e-06 2.8e-06 1.85e-06 1.85e-06 2.5e-06 2.4e-06 1.8e-06 2.75e-06 2.35e-06
56 1.85e-06 1e-06 1.3e-06 1.4e-06 1.4e-06 1.75e-06 1.1e-06 1.15e-06 1.65e-06 1.9e-06 1.3e-06 1.45e-06 1.3e-06 1.2e-06 1.4e-06 1.4e-06 1.55e-06 1.1e-06 1.1e-06 1.6e-06 1.35e-06 1.4e-06 1.65e-06 1.8e-06 1.35e-06 1.3e-06 2.3e-06 1.85e-06 1.3e-06 1.2e-06 2.25e-06 2.1e-06 1.5e-06 1.05e-06 1.4e-06 1.85e-06 1.65e-06 1.6e-06 1.15e-06 1.6e-06 1.85e-06 1.55e-06 1.2e-06 1.45e-06 1.15e-06 1.8e-06 1.15e-06 1.25e-06 1.15e-06 1.25e-06 1.15e-06 1.3e-06 1.05e-06 1.2e-06 2.25e-06 1.85e-06 1.9e-06 1.25e-06 2.05e-06 1.45e-06 1.3e-06 1.8e-06 1.4e-06
57 2.05e-06 1.45e-06 1.5e-06 1.75e-06 1.45e-06 1.9e-06 1.55e-06 1.45e-06 1.8e-06 1.95e-06 1.45e-06 1.35e-06 1.65e-06 1.5e-06 1.6e-06 1.45e-06 1.7e-06 1.65e-06 1.45e-06 1.75e-06 1.4e-06 1.55e-06 1.95e-06 2.15e-06 1.6e-06 1.4e-06 2.4e-06 1.9e-06 1.4e-06 1.3e-06 2.6e-06 2e-06 1.75e-06 1.2e-06 1.55e-06 2.2e-06 1.8e-06 1.75e-06 1.6e-06 1.95e-06 1.9e-06 1.9e-06 1.3e-06 1.8e-06 1e-06 2.2e-06 1.3e-06 1.1e-06 1.7e-06 1.05e-06 1.3e-06 9.5e-07 1.3e-06 1.6e-06 2.4e-06 1.85e-06 1.25e-06 1.6e-06 1.95e-06 1.8e-06 1.2e-06 2.2e-06 1.8e-06
58 2.35e-06 2.15e-06 2.45e-06 2.35e-06 2.25e-06 2.25e-06 2.45e-06 2.45e-06 2.15e-06 2.05e-06 2.05e-06 1.6e-06 2.2e-06 2.35e-06 2.2e-06 2.2e-06 2.1e-06 2.55e-06 2.15e-06 1.95e-06 2.15e-06 2.1e-06 2.7e-06 2.35e-06 2.6e-06 2.05e-06 2.05e-06 2.15e-06 2.05e-06 2e-06 2.2e-06 1.6e-06 2.1e-06 2e-06 2.05e-06 2.4e-06 2e-06 2e-06 2.6e-06 2.45e-06 2e-06 2.35e-06 2.1e-06 2.15e-06 1.7e-06 2.4e-06 2.1e-06 1.85e-06 2.6e-06 1.75e-06 2.1e-06 2e-06 2.3e-06 2.35e-06 1.9e-06 2.5e-06 2.05e-06 1.95e-06 3e-06 2.15e-06 1.75e-06 2.55e-06 2.65e-06
59 2.25e-06 1.35e-06 1.55e-06 1.7e-06 1.75e-06 1.4e-06 1.2e-06 1.35e-06 1.3e-06 2.5e-06 1.35e-06 1.5e-06 1.2e-06 1.65e-06 1.3e-06 1.65e-06 1.3e-06 1.2e-06 1.45e-06 1.35e-06 1.5e-06 1.55e-06 1.8e-06 2e-06 1.4e-06 1.9e-06 2.05e-06 2.2e-06 1.9e-06 1.7e-06 1.85e-06 2.2e-06 1.1e-06 1.55e-06 1.55e-06 2.05e-06 1.4e-06 2.1e-06 1.45e-06 1.6e-06 2.4e-06 1.45e-06 1.55e-06 1.1e-06 2e-06 2e-06 1.65e-06 1.45e-06 1.25e-06 1.95e-06 1.5e-06 1.85e-06 1.3e-06 1.4e-06 2.05e-06 2.4e-06 1.45e-06 1.8e-06 2.15e-06 2.1e-06 1.75e-06 1.9e-06 1.55e-06
60 2.15e-06 1.4e-06 1.7e-06 1.6e-06 1.5e-06 1.85e-06 1.65e-06 1.7e-06 1.75e-06 1.7e-06 1.2e-06 1.2e-06 1.6e-06 1.6e-06 1.65e-06 1.35e-06 1.65e-06 1.8e-06 1.4e-06 1.55e-06 1.3e-06 1.35e-06 2.1e-06 2.15e-06 1.85e-06 1.2e-06 2.2e-06 1.95e-06 1.2e-06 1.05e-06 2.6e-06 1.8e-06 1.7e-06 1.15e-06 1.2e-06 2.2e-06 1.6e-06 1.8e-06 1.85e-06 1.85e-06 1.7e-06 1.9e-06 1.35e-06 1.75e-06 8.5e-07 2.2e-06 1.25e-06 1e-06 1.85e-06 8e-07 1.35e-06 1.15e-06 1.55e-06 1.6e-06 2.15e-06 1.8e-06 1.3e-06 1.2e-06 1.75e-06 1.75e-06 1.5e-06 2.35e-06 1.9e-06
