 slim_762022410 slim_762022392 slim_762022390 slim_762022416 slim_762022434 slim_762022432 slim_762022453 slim_762022441 slim_762022409 slim_762022449 slim_762022401 slim_762022400 slim_762022403 slim_762022444 slim_762022395 slim_762022420 slim_762022428 slim_762022442 slim_762022438 slim_762022396 slim_762022405 slim_762022455 slim_762022433 slim_762022411 slim_762022419 slim_762022417 slim_762022406 slim_762022436 slim_762022446 slim_762022456 slim_762022391 slim_762022397 slim_762022426 slim_762022454 slim_762022393 slim_762022427 slim_762022408 slim_762022448 slim_762022418 slim_762022424 slim_762022431 slim_762022443 slim_762022451 slim_762022394 slim_762022452 slim_762022415 slim_762022402 slim_762022398 slim_762022437 slim_762022399 slim_762022414 slim_762022412 slim_762022430 slim_762022421 slim_762022445 slim_762022440 slim_762022429 slim_762022447 slim_762022439 slim_762022423 slim_762022425 slim_762022407 slim_762022450 slim_762022435 slim_762022413 slim_762022404 slim_762022422
57 1.55e-06 1.85e-06 1.55e-06 1.45e-06 1.6e-06 1.7e-06 1.45e-06 1.3e-06 1.55e-06 2e-06 9.5e-07 1.95e-06 1.3e-06 1.65e-06 1.55e-06 2.05e-06 1.9e-06 1.95e-06 1.35e-06 1.6e-06 1.45e-06 2e-06 1.3e-06 1.75e-06 1.5e-06 1.15e-06 1.85e-06 1.45e-06 1.35e-06 1.45e-06 1.6e-06 1.65e-06 1.65e-06 2e-06 1.8e-06 1.35e-06 1.6e-06 1.15e-06 1.55e-06 1.6e-06 1.55e-06 1.9e-06 1.85e-06 1.45e-06 1.7e-06 1.65e-06 1.65e-06 1.45e-06 1.85e-06 1.55e-06 1.55e-06 1.75e-06 1.35e-06 1.1e-06 1.9e-06 1.5e-06 1.55e-06 1.7e-06 1.55e-06 1.35e-06 1.7e-06 1.75e-06 1.55e-06 1.5e-06 1.45e-06 2.1e-06 1.65e-06
58 2.2e-06 2.4e-06 1.8e-06 1.4e-06 1.65e-06 1.65e-06 2.25e-06 1.4e-06 1.85e-06 2.4e-06 1.4e-06 2.85e-06 1.65e-06 1.45e-06 1.5e-06 2.9e-06 1.75e-06 1.65e-06 1.1e-06 1.75e-06 1.65e-06 2.1e-06 1.85e-06 1.3e-06 2.1e-06 1.4e-06 2.1e-06 1.9e-06 1.6e-06 1.45e-06 2.1e-06 1.45e-06 1.45e-06 2.85e-06 2.3e-06 1.4e-06 1.7e-06 1.6e-06 1.85e-06 1.5e-06 1.5e-06 2.8e-06 2.3e-06 1.6e-06 1.25e-06 1.8e-06 2.4e-06 2.1e-06 2.25e-06 1.9e-06 1.8e-06 1.55e-06 1.95e-06 1e-06 2.8e-06 1.4e-06 1.85e-06 1.55e-06 1.9e-06 1.45e-06 1.2e-06 2.25e-06 1.75e-06 1.85e-06 1.95e-06 2.75e-06 2.05e-06
59 1.85e-06 1.95e-06 1.4e-06 1.15e-06 2.05e-06 1.6e-06 2e-06 7.5e-07 1.6e-06 2.1e-06 1.15e-06 2.25e-06 1.25e-06 1.6e-06 1.6e-06 2.45e-06 1.85e-06 2.05e-06 8e-07 1.3e-06 1.35e-06 2.45e-06 1.3e-06 2e-06 1.7e-06 1.25e-06 1.85e-06 1.65e-06 1.15e-06 1.15e-06 1.7e-06 1.55e-06 1.55e-06 2.5e-06 1.75e-06 1.65e-06 1.85e-06 1.5e-06 1.6e-06 1.6e-06 1.45e-06 2.25e-06 1.85e-06 1.35e-06 1.95e-06 1.45e-06 2.05e-06 1.85e-06 2.1e-06 1.25e-06 1.55e-06 1.9e-06 9.5e-07 8e-07 2.3e-06 1.05e-06 1.45e-06 1.35e-06 1.45e-06 1.4e-06 2.15e-06 1.7e-06 1.5e-06 1.65e-06 1.35e-06 2.4e-06 1.65e-06
60 2.25e-06 2.7e-06 2.4e-06 2.1e-06 1.05e-06 1.3e-06 2.4e-06 2.05e-06 2.25e-06 2.8e-06 1.5e-06 3.05e-06 2.05e-06 1.2e-06 1.45e-06 2.95e-06 1.65e-06 1.05e-06 1.95e-06 2.6e-06 2e-06 1.55e-06 2.15e-06 5.5e-07 2.45e-06 1.8e-06 2.4e-06 1.95e-06 1.95e-06 2.3e-06 2.4e-06 1.35e-06 1.35e-06 2.85e-06 2.85e-06 1.15e-06 1.4e-06 1.85e-06 2.25e-06 1.45e-06 1.15e-06 2.95e-06 2.7e-06 1.9e-06 5e-07 2.45e-06 2.45e-06 2.35e-06 2.4e-06 2.25e-06 2.05e-06 1.25e-06 2.3e-06 1.75e-06 2.95e-06 2.35e-06 2.25e-06 1.7e-06 1.2e-06 2.15e-06 3e-07 2.8e-06 2.15e-06 2e-06 2.05e-06 2.9e-06 2.65e-06
61 1.9e-06 1.45e-06 1.75e-06 1.65e-06 2.4e-06 2.55e-06 1.8e-06 1.75e-06 2e-06 1.55e-06 1.6e-06 1.15e-06 1.6e-06 2.4e-06 2.2e-06 1.95e-06 2.15e-06 2.5e-06 1.6e-06 1e-06 2e-06 2.9e-06 1.35e-06 2.75e-06 1.95e-06 1.95e-06 1.8e-06 1.7e-06 2.1e-06 1.4e-06 1.85e-06 2.5e-06 2.15e-06 2.05e-06 1.05e-06 2.35e-06 2.3e-06 2.05e-06 2e-06 2.25e-06 2.4e-06 1.15e-06 1.6e-06 1.8e-06 2.7e-06 1.4e-06 2.2e-06 1.7e-06 1.9e-06 2.05e-06 1.9e-06 2.5e-06 1.65e-06 1.6e-06 1.25e-06 1.35e-06 1.8e-06 1.75e-06 2.25e-06 1.7e-06 2.8e-06 1.9e-06 1.95e-06 1.95e-06 2e-06 1.5e-06 1.5e-06
62 1.5e-06 1.65e-06 1.35e-06 9.5e-07 1.6e-06 2.2e-06 2.25e-06 1.4e-06 1.5e-06 2.25e-06 1.2e-06 2.3e-06 9e-07 2e-06 1.15e-06 2.5e-06 1.75e-06 1.95e-06 9.5e-07 1.75e-06 1.05e-06 2.55e-06 1.25e-06 2.2e-06 2e-06 1.5e-06 1.8e-06 1.55e-06 1.8e-06 1.25e-06 9.5e-07 2.2e-06 1.15e-06 2.4e-06 2e-06 2.15e-06 1.6e-06 1.2e-06 1.5e-06 2.15e-06 2.05e-06 2.2e-06 1.55e-06 1e-06 2.15e-06 1.3e-06 2e-06 2.1e-06 1.75e-06 1e-06 9e-07 1.45e-06 1.85e-06 1.2e-06 2.2e-06 1.4e-06 1.35e-06 1.55e-06 1.75e-06 1.5e-06 2.15e-06 1.95e-06 2e-07 6.5e-07 1.5e-06 2.35e-06 1.8e-06
63 1.2e-06 1.85e-06 1.5e-06 1.35e-06 1.25e-06 2.1e-06 2.1e-06 1.55e-06 1.3e-06 2e-06 1.15e-06 2.25e-06 1.15e-06 1.8e-06 1.25e-06 2.3e-06 1.95e-06 1.65e-06 1.3e-06 1.75e-06 1.2e-06 2.3e-06 1.35e-06 2e-06 1.85e-06 1.55e-06 1.7e-06 1.1e-06 1.6e-06 1.5e-06 1.15e-06 2.1e-06 1.35e-06 2.2e-06 2e-06 2e-06 1.2e-06 1.3e-06 1.3e-06 2e-06 1.95e-06 2.15e-06 1.7e-06 9e-07 1.95e-06 1.55e-06 1.9e-06 2e-06 1.75e-06 1.3e-06 8e-07 1.6e-06 1.8e-06 1.3e-06 2.15e-06 1.6e-06 1.5e-06 1.5e-06 1.85e-06 1.65e-06 2e-06 1.95e-06 6.5e-07 1.1e-06 1.2e-06 2.1e-06 1.95e-06
64 1.4e-06 2.15e-06 1.75e-06 1.75e-06 1.5e-06 1.65e-06 2e-06 1.25e-06 1.5e-06 2.05e-06 1.2e-06 2.3e-06 1.55e-06 1.7e-06 1.6e-06 2.3e-06 2.2e-06 1.8e-06 1.6e-06 1.75e-06 1.5e-06 2.25e-06 1.5e-06 1.95e-06 1.8e-06 1.6e-06 1.9e-06 1.2e-06 1.15e-06 1.7e-06 1.65e-06 1.65e-06 1.75e-06 2.2e-06 2.05e-06 1.85e-06 1.35e-06 1.55e-06 1.5e-06 1.9e-06 1.5e-06 2.2e-06 2.05e-06 1.25e-06 1.9e-06 1.85e-06 1.95e-06 1.95e-06 2.1e-06 1.3e-06 1.3e-06 1.95e-06 1.15e-06 1.4e-06 2.2e-06 1.75e-06 1.7e-06 1.45e-06 1.95e-06 1.35e-06 2.05e-06 2e-06 1.5e-06 1.2e-06 1.8e-06 2.2e-06 2.1e-06
65 2.05e-06 1.4e-06 2.35e-06 1.95e-06 2.35e-06 2.9e-06 1.65e-06 2.35e-06 2.25e-06 1.45e-06 1.9e-06 9e-07 2.1e-06 2.65e-06 2.45e-06 1.7e-06 2.15e-06 2.7e-06 2.3e-06 2.05e-06 2.35e-06 2.75e-06 2.1e-06 2.9e-06 2.3e-06 2.4e-06 1.55e-06 1.85e-06 2.4e-06 2.2e-06 2.25e-06 2.9e-06 2.6e-06 1.6e-06 1.55e-06 2.7e-06 2.3e-06 2.35e-06 2.25e-06 2.65e-06 2.75e-06 9.5e-07 1.65e-06 2.1e-06 2.85e-06 1.85e-06 2.2e-06 1.55e-06 1.8e-06 2.5e-06 2.1e-06 2.75e-06 2.35e-06 2.15e-06 8e-07 2.2e-06 2.3e-06 2.1e-06 2.75e-06 2.4e-06 2.9e-06 1.5e-06 2.35e-06 2.1e-06 2.2e-06 1.3e-06 1.55e-06
66 2e-06 1.55e-06 1.7e-06 1.4e-06 2.4e-06 2.5e-06 1.65e-06 1.65e-06 1.85e-06 1.75e-06 1.55e-06 1.35e-06 1.55e-06 2.3e-06 2.05e-06 2.05e-06 1.9e-06 2.55e-06 1.4e-06 1.6e-06 1.85e-06 2.7e-06 1.6e-06 2.6e-06 1.85e-06 1.75e-06 1.65e-06 1.95e-06 2.05e-06 1.55e-06 1.8e-06 2.45e-06 2.05e-06 2.05e-06 1.55e-06 2.2e-06 2.3e-06 1.85e-06 1.85e-06 2.1e-06 2.35e-06 1.5e-06 1.55e-06 1.8e-06 2.55e-06 1.55e-06 2.1e-06 1.7e-06 1.9e-06 2e-06 1.9e-06 2.3e-06 1.9e-06 1.4e-06 1.35e-06 1.5e-06 1.75e-06 1.65e-06 2.05e-06 1.65e-06 2.65e-06 1.5e-06 1.8e-06 1.95e-06 2.1e-06 1.55e-06 2.4e-06
