 slim_762243729 slim_762243689 slim_762243699 slim_762243686 slim_762243731 slim_762243701 slim_762243733 slim_762243726 slim_762243690 slim_762243724 slim_762243691 slim_762243685 slim_762243694 slim_762243700 slim_762243719 slim_762243683 slim_762243721 slim_762243734 slim_762243713 slim_762243684 slim_762243727 slim_762243711 slim_762243730 slim_762243706 slim_762243696 slim_762243702 slim_762243716 slim_762243707 slim_762243718 slim_762243720 slim_762243703 slim_762243717 slim_762243704 slim_762243712 slim_762243710 slim_762243732 slim_762243693 slim_762243692 slim_762243697 slim_762243687 slim_762243682 slim_762243708 slim_762243728 slim_762243722 slim_762243705 slim_762243698 slim_762243735 slim_762243725 slim_762243723 slim_762243695 slim_762243709 slim_762243688 slim_762243714 slim_762243715 slim_762243681
34 1.65e-06 1.7e-06 1.95e-06 2.15e-06 1.5e-06 1.45e-06 1.45e-06 1.35e-06 1.25e-06 1.55e-06 1.7e-06 1.95e-06 2.25e-06 1.8e-06 1.75e-06 1.95e-06 2.45e-06 1.45e-06 1.35e-06 1.4e-06 1.75e-06 1.7e-06 1.8e-06 1.5e-06 1.9e-06 1.4e-06 2e-06 2.4e-06 1.75e-06 2.8e-06 2.15e-06 1.45e-06 1.4e-06 1.7e-06 2.4e-06 1.8e-06 2.15e-06 1.45e-06 1.85e-06 2.1e-06 1.7e-06 1.85e-06 1.8e-06 2.1e-06 1.65e-06 1.45e-06 2.15e-06 1.85e-06 1.35e-06 1.75e-06 2.1e-06 1.7e-06 2.2e-06 1.4e-06 2e-06
35 1.8e-06 1.05e-06 1.35e-06 1.55e-06 1.2e-06 1.25e-06 7.5e-07 1.85e-06 1.6e-06 1e-06 2e-06 1.7e-06 1.8e-06 2.25e-06 1.9e-06 1.85e-06 1.95e-06 1.75e-06 1.2e-06 1.25e-06 2.05e-06 1.6e-06 1.25e-06 1.7e-06 1.25e-06 1.85e-06 1.75e-06 2.2e-06 2.05e-06 2.15e-06 1.85e-06 1.15e-06 1.5e-06 2.05e-06 1.8e-06 1.3e-06 2.1e-06 1.15e-06 7.5e-07 1.8e-06 1e-06 1.85e-06 1.7e-06 1.55e-06 1.5e-06 1.8e-06 2.1e-06 1.6e-06 2e-06 1.7e-06 2.05e-06 1.1e-06 2.45e-06 1.7e-06 2.35e-06
36 2.15e-06 2.05e-06 1.3e-06 2.6e-06 2.05e-06 1.6e-06 1.8e-06 1.75e-06 1.7e-06 1.95e-06 1.15e-06 2.5e-06 1.65e-06 1.35e-06 1.45e-06 1.4e-06 2.9e-06 2e-06 1.75e-06 1.8e-06 1.4e-06 1.1e-06 2.2e-06 2.1e-06 1.25e-06 1.55e-06 2.6e-06 2.9e-06 1.15e-06 3.25e-06 2.55e-06 2e-06 1.65e-06 1.15e-06 2.15e-06 2.1e-06 1.1e-06 1.8e-06 2.15e-06 2.7e-06 2.05e-06 1.4e-06 2.4e-06 2.55e-06 1.8e-06 1.95e-06 1.6e-06 1.25e-06 2.2e-06 2.2e-06 6e-07 2.1e-06 6.5e-07 2e-06 1.4e-06
37 1.6e-06 8e-07 1.25e-06 1.9e-06 1.25e-06 9e-07 5.5e-07 1.3e-06 7.5e-07 9.5e-07 1.35e-06 2e-06 1.9e-06 1.85e-06 1.6e-06 1.7e-06 2.05e-06 1.4e-06 6.5e-07 9.5e-07 1.8e-06 1.2e-06 1.3e-06 1.7e-06 1.25e-06 1.25e-06 2.05e-06 2.35e-06 1.4e-06 2.6e-06 1.65e-06 1.2e-06 1.25e-06 1.55e-06 1.45e-06 1.15e-06 1.8e-06 1e-06 1.1e-06 2.1e-06 9e-07 1.6e-06 1.85e-06 1.85e-06 1.1e-06 1.6e-06 1.95e-06 1.35e-06 1.8e-06 1.45e-06 1.75e-06 1.15e-06 2e-06 1.5e-06 1.9e-06
38 1.85e-06 1.05e-06 1.35e-06 1.6e-06 1.3e-06 1.35e-06 7.5e-07 1.9e-06 1.65e-06 1e-06 2.05e-06 1.75e-06 1.85e-06 2.3e-06 1.95e-06 1.9e-06 1.95e-06 1.8e-06 1.2e-06 1.35e-06 2.1e-06 1.65e-06 1.35e-06 1.75e-06 1.35e-06 1.9e-06 1.8e-06 2.25e-06 2.1e-06 2.2e-06 1.9e-06 1.25e-06 1.55e-06 2.1e-06 1.85e-06 7.5e-07 2.15e-06 1.1e-06 1.4e-06 1.85e-06 1.15e-06 1.9e-06 1.75e-06 1.6e-06 1.6e-06 1.85e-06 2.15e-06 1.7e-06 2.05e-06 1.75e-06 2.1e-06 1.2e-06 2.5e-06 1.75e-06 2.4e-06
39 2e-06 2.2e-06 2.35e-06 1.55e-06 2e-06 2.1e-06 1.95e-06 2.05e-06 2.25e-06 1.7e-06 2.55e-06 1.7e-06 2.3e-06 2.45e-06 2.55e-06 2.2e-06 2.25e-06 2.2e-06 2.1e-06 2e-06 2.35e-06 2.35e-06 1.95e-06 1.8e-06 2.3e-06 2.15e-06 1.75e-06 2.05e-06 2.6e-06 1.85e-06 2.05e-06 1.95e-06 1.9e-06 2.4e-06 2.1e-06 1.8e-06 2.7e-06 2.1e-06 1.85e-06 3e-06 2.2e-06 2.15e-06 1.95e-06 1.5e-06 2.3e-06 2e-06 2.4e-06 2.45e-06 2.05e-06 2.15e-06 2.65e-06 1.85e-06 2.9e-06 2e-06 2.7e-06
40 1.85e-06 7.5e-07 1.25e-06 2e-06 1.1e-06 1e-06 5e-07 1.85e-06 1.3e-06 9.5e-07 1.85e-06 2.05e-06 2.15e-06 2.3e-06 1.8e-06 1.9e-06 2.2e-06 1.65e-06 9.5e-07 1.1e-06 2.05e-06 1.45e-06 1.4e-06 1.8e-06 1.05e-06 1.8e-06 2.15e-06 2.6e-06 1.9e-06 2.85e-06 2.05e-06 1.05e-06 1.5e-06 2.05e-06 1.7e-06 1e-06 2.05e-06 9e-07 1.15e-06 2.2e-06 7e-07 1.85e-06 2.1e-06 1.95e-06 1.05e-06 1.85e-06 2.45e-06 1.45e-06 2.05e-06 1.95e-06 2e-06 9e-07 2.45e-06 1.75e-06 2.3e-06
41 1.65e-06 1.85e-06 1.6e-06 2e-06 1.75e-06 1.45e-06 1.6e-06 1.4e-06 1.5e-06 1.4e-06 1.45e-06 2.2e-06 1.9e-06 1.6e-06 1.7e-06 1.35e-06 2.7e-06 1.75e-06 1.55e-06 1.5e-06 1.65e-06 1.4e-06 1.95e-06 1.8e-06 1.55e-06 1.35e-06 2.25e-06 2.6e-06 1.5e-06 2.95e-06 2.3e-06 1.7e-06 1.25e-06 1.35e-06 1.85e-06 1.85e-06 1.4e-06 1.6e-06 1.9e-06 2.15e-06 1.85e-06 2.5e-06 2.05e-06 1.95e-06 1.65e-06 1.65e-06 1.85e-06 1.55e-06 1.85e-06 1.95e-06 1.3e-06 1.55e-06 1.45e-06 1.6e-06 1.65e-06
42 1.8e-06 2.1e-06 2.25e-06 1.8e-06 1.55e-06 1.8e-06 1.85e-06 1.45e-06 1.75e-06 1.8e-06 2.1e-06 1.8e-06 1.9e-06 2.2e-06 2.1e-06 2.15e-06 2.2e-06 1.45e-06 1.8e-06 1.7e-06 2.25e-06 2.05e-06 1.55e-06 1.9e-06 2.2e-06 1.55e-06 1.45e-06 2.15e-06 2.15e-06 1.95e-06 1.95e-06 1.5e-06 1.65e-06 1.95e-06 1.8e-06 1.7e-06 2.4e-06 1.85e-06 1.75e-06 1.95e-06 2.1e-06 2.05e-06 2.4e-06 1.75e-06 2e-06 1.7e-06 1.85e-06 2.2e-06 1.6e-06 1.7e-06 2.35e-06 1.95e-06 2.5e-06 1.35e-06 2.15e-06
43 1.9e-06 1.95e-06 2.15e-06 1.3e-06 1.8e-06 1.85e-06 1.7e-06 1.85e-06 2e-06 1.45e-06 2.35e-06 1.65e-06 2.1e-06 2.45e-06 2.35e-06 2e-06 2.15e-06 2.05e-06 1.85e-06 1.75e-06 2.4e-06 2.15e-06 1.7e-06 1.9e-06 2.1e-06 1.95e-06 1.55e-06 1.95e-06 2.4e-06 1.6e-06 1.8e-06 1.75e-06 1.65e-06 2.2e-06 2.1e-06 1.55e-06 2.55e-06 1.85e-06 1.6e-06 1.5e-06 1.95e-06 1.95e-06 1.75e-06 2.5e-06 2.05e-06 2e-06 2.2e-06 2.25e-06 2.1e-06 1.9e-06 2.5e-06 1.6e-06 2.75e-06 1.8e-06 2.55e-06
44 1.75e-06 1.3e-06 1.6e-06 2.15e-06 1.55e-06 1e-06 1.1e-06 1.3e-06 9.5e-07 1.4e-06 1.4e-06 2.05e-06 2e-06 1.85e-06 1.75e-06 1.8e-06 2.4e-06 1.6e-06 1.05e-06 1.15e-06 1.85e-06 1.35e-06 1.55e-06 1.85e-06 1.5e-06 1.15e-06 2.2e-06 2.5e-06 1.45e-06 2.7e-06 1.9e-06 1.5e-06 1.2e-06 1.5e-06 1.65e-06 1.5e-06 1.8e-06 1.1e-06 1.6e-06 2.3e-06 1.05e-06 1.65e-06 2e-06 2.05e-06 1.8e-06 1.65e-06 1.95e-06 1.5e-06 1.9e-06 1.6e-06 1.7e-06 1.4e-06 1.9e-06 1.6e-06 1.8e-06
45 1.25e-06 1.85e-06 1.95e-06 2.05e-06 1.5e-06 1.45e-06 1.6e-06 8.5e-07 1.3e-06 1.55e-06 1.6e-06 1.65e-06 2.15e-06 1.4e-06 1.95e-06 1.75e-06 2.35e-06 1.25e-06 1.45e-06 1.3e-06 1.6e-06 1.65e-06 1.85e-06 1e-06 1.9e-06 1e-06 1.9e-06 2.2e-06 1.65e-06 2.75e-06 2.2e-06 1.45e-06 1.2e-06 1.4e-06 1.45e-06 1.8e-06 1.95e-06 1.6e-06 1.85e-06 2e-06 1.85e-06 1.65e-06 1.7e-06 2e-06 1.65e-06 1.5e-06 2e-06 1.8e-06 1.2e-06 1.7e-06 1.9e-06 1.7e-06 1.95e-06 1.15e-06 1.55e-06
46 2.2e-06 2.45e-06 2.15e-06 2.2e-06 2.35e-06 1.75e-06 2.2e-06 1.5e-06 1.5e-06 2.3e-06 1.35e-06 2.15e-06 1.65e-06 1.5e-06 1.85e-06 1.85e-06 2.6e-06 2.05e-06 1.85e-06 1.85e-06 1.95e-06 1.65e-06 1.75e-06 2.25e-06 2.1e-06 1.4e-06 2.2e-06 2.4e-06 1.4e-06 2.2e-06 2e-06 2.3e-06 1.7e-06 1.3e-06 2.15e-06 2.1e-06 1.6e-06 1.95e-06 2.15e-06 2.4e-06 2.45e-06 1.85e-06 1.85e-06 2.2e-06 1.95e-06 2e-06 2.5e-06 1.75e-06 2.2e-06 1.5e-06 1.55e-06 2.45e-06 1.25e-06 1.95e-06 1.75e-06
47 1.95e-06 1.5e-06 1.3e-06 2.2e-06 1.6e-06 1.25e-06 1.2e-06 1.65e-06 1.35e-06 1.5e-06 1.2e-06 2.25e-06 1.85e-06 1.4e-06 1.4e-06 1.45e-06 2.55e-06 1.75e-06 1.3e-06 1.35e-06 1.65e-06 1.2e-06 1.8e-06 1.85e-06 1.2e-06 1.5e-06 2.35e-06 2.65e-06 1.25e-06 3e-06 2.25e-06 1.55e-06 1.45e-06 1.3e-06 1.85e-06 1.6e-06 1.25e-06 1.35e-06 1.7e-06 2.45e-06 1.45e-06 1.55e-06 2.2e-06 2.25e-06 1.5e-06 1.8e-06 1.75e-06 2.2e-06 2.05e-06 1.8e-06 1.2e-06 1.6e-06 1.1e-06 1.8e-06 1.7e-06
48 1.45e-06 2.05e-06 2.15e-06 2.15e-06 1.45e-06 1.7e-06 1.8e-06 1.15e-06 1.6e-06 1.7e-06 1.9e-06 1.9e-06 2.3e-06 1.75e-06 2e-06 1.95e-06 2.5e-06 1.25e-06 1.7e-06 1.55e-06 1.7e-06 1.9e-06 2e-06 1.35e-06 2.1e-06 1.3e-06 1.8e-06 2.35e-06 1.95e-06 2.85e-06 2.35e-06 1.4e-06 1.45e-06 1.7e-06 1.35e-06 2e-06 2.2e-06 1.8e-06 2.05e-06 2.05e-06 2.05e-06 1.85e-06 1.6e-06 2.1e-06 1.9e-06 1.2e-06 2.2e-06 2.05e-06 2.1e-06 1.95e-06 2.15e-06 1.85e-06 2.25e-06 1.15e-06 1.85e-06
49 1.9e-06 1.95e-06 2.25e-06 1.9e-06 2e-06 1.4e-06 1.7e-06 1.15e-06 9e-07 1.9e-06 1.35e-06 1.9e-06 1.95e-06 1.65e-06 1.9e-06 2e-06 2.35e-06 1.7e-06 1.3e-06 1.4e-06 2.15e-06 1.7e-06 1.45e-06 2e-06 2.2e-06 1.15e-06 1.95e-06 2.2e-06 1.4e-06 2e-06 1.6e-06 1.95e-06 1.4e-06 1.4e-06 1.75e-06 1.7e-06 2.2e-06 1.45e-06 1.75e-06 2.15e-06 1.95e-06 1.95e-06 1.7e-06 1.9e-06 1.6e-06 1.7e-06 1.5e-06 1.8e-06 1.95e-06 1.7e-06 2.15e-06 2.05e-06 1.85e-06 1.65e-06 1.9e-06
50 2.1e-06 2e-06 1.25e-06 2.55e-06 2e-06 1.5e-06 1.75e-06 1.7e-06 1.65e-06 1.9e-06 1.1e-06 2.45e-06 1.6e-06 1.3e-06 1.4e-06 1.35e-06 2.85e-06 1.95e-06 1.7e-06 1.75e-06 1.35e-06 1.05e-06 2.15e-06 2.05e-06 1.2e-06 1.45e-06 2.55e-06 2.85e-06 1.15e-06 3.2e-06 2.5e-06 1.95e-06 1.55e-06 1.1e-06 2.1e-06 2.05e-06 6e-07 1.75e-06 2.1e-06 2.65e-06 2e-06 1.3e-06 2.35e-06 2.5e-06 1.7e-06 1.9e-06 1.55e-06 1.2e-06 2.15e-06 2.15e-06 1e-06 2.05e-06 6e-07 1.95e-06 1.35e-06
51 1.55e-06 1.05e-06 1.35e-06 1.6e-06 1.1e-06 1.25e-06 7.5e-07 1.75e-06 1.6e-06 7e-07 2e-06 2e-06 2.15e-06 2.2e-06 1.85e-06 1.55e-06 2.3e-06 1.65e-06 1.2e-06 1.2e-06 2e-06 1.6e-06 1.6e-06 1.6e-06 1.25e-06 1.8e-06 2e-06 2.5e-06 2.05e-06 2.85e-06 2.2e-06 1.05e-06 1.3e-06 2e-06 1.7e-06 1.1e-06 2.1e-06 1.15e-06 1.2e-06 1.85e-06 9e-07 1.55e-06 1.95e-06 1.6e-06 1.4e-06 1.7e-06 2.45e-06 1.6e-06 1.85e-06 2.05e-06 2.05e-06 1.3e-06 2.45e-06 1.55e-06 2.3e-06
52 2.25e-06 2.45e-06 1.6e-06 2.65e-06 2.35e-06 1.65e-06 2.15e-06 1.6e-06 1.55e-06 2.3e-06 7.5e-07 2.6e-06 1.75e-06 7.5e-07 1.25e-06 1.25e-06 3.1e-06 2.05e-06 1.85e-06 1.9e-06 1.45e-06 1.15e-06 2.35e-06 2.15e-06 1.55e-06 1.35e-06 2.75e-06 2.9e-06 8e-07 3.3e-06 2.6e-06 2.3e-06 1.6e-06 7.5e-07 2.2e-06 2.45e-06 6.5e-07 2e-06 2.5e-06 2.9e-06 2.45e-06 1.45e-06 2.5e-06 2.75e-06 1.9e-06 1.95e-06 1.25e-06 1.1e-06 2.25e-06 1.85e-06 6e-07 2.45e-06 0.0 2.05e-06 1.25e-06
53 1.3e-06 1.75e-06 1.9e-06 1.85e-06 1.2e-06 1.4e-06 1.5e-06 8.5e-07 1.3e-06 1.4e-06 1.65e-06 1.8e-06 2.05e-06 1.7e-06 1.75e-06 1.7e-06 2.35e-06 1.05e-06 1.4e-06 1.2e-06 1.8e-06 1.65e-06 1.7e-06 1.4e-06 1.85e-06 1.05e-06 1.55e-06 2.2e-06 1.7e-06 2.55e-06 2.05e-06 1.15e-06 1.15e-06 1.45e-06 1.4e-06 1.7e-06 2e-06 1.5e-06 1.75e-06 2e-06 1.75e-06 1.6e-06 1.35e-06 1.8e-06 1.6e-06 1.15e-06 1.95e-06 1.8e-06 1.15e-06 1.65e-06 1.95e-06 1.55e-06 2.05e-06 1.7e-06 1.65e-06
54 1.85e-06 2.05e-06 2e-06 2.65e-06 2.1e-06 1.65e-06 2.1e-06 1.15e-06 1.4e-06 2.15e-06 1.3e-06 2.4e-06 2.05e-06 1.45e-06 1.85e-06 1.75e-06 2.65e-06 1.65e-06 1.75e-06 1.7e-06 1.7e-06 1.5e-06 2.2e-06 2e-06 1.95e-06 1.1e-06 2.45e-06 2.55e-06 1.35e-06 2.9e-06 2.2e-06 2.05e-06 1.5e-06 1.2e-06 2e-06 2.35e-06 1.4e-06 1.9e-06 2.4e-06 2.7e-06 2.3e-06 1.65e-06 2.15e-06 2.55e-06 1.8e-06 1.55e-06 1.75e-06 1.7e-06 1.85e-06 1.9e-06 1.35e-06 2.3e-06 1.25e-06 1.65e-06 2.1e-06
