 slim_762393890 slim_762393884 slim_762393889 slim_762393891 slim_762393919 slim_762393901 slim_762393926 slim_762393897 slim_762393886 slim_762393918 slim_762393911 slim_762393887 slim_762393904 slim_762393881 slim_762393892 slim_762393910 slim_762393920 slim_762393925 slim_762393915 slim_762393882 slim_762393927 slim_762393929 slim_762393906 slim_762393917 slim_762393896 slim_762393922 slim_762393898 slim_762393880 slim_762393907 slim_762393893 slim_762393921 slim_762393895 slim_762393924 slim_762393908 slim_762393878 slim_762393912 slim_762393899 slim_762393894 slim_762393888 slim_762393900 slim_762393913 slim_762393923 slim_762393909 slim_762393903 slim_762393916 slim_762393928 slim_762393902 slim_762393879 slim_762393914 slim_762393883 slim_762393905 slim_762393885
37 9e-07 1e-06 1.45e-06 1.15e-06 1.5e-06 1.15e-06 1.4e-06 1.2e-06 1.4e-06 9.5e-07 1.05e-06 1.65e-06 8.5e-07 1.3e-06 1.5e-06 9.5e-07 1.25e-06 1.8e-06 1.55e-06 1.5e-06 1.45e-06 1.6e-06 1.45e-06 1.25e-06 1.05e-06 2.05e-06 1.5e-06 1.65e-06 1.75e-06 1.6e-06 1e-06 1e-06 1.15e-06 1.45e-06 1.35e-06 1.4e-06 1.15e-06 1.3e-06 1.6e-06 1.6e-06 9e-07 1.4e-06 8.5e-07 1.35e-06 1.35e-06 1.6e-06 1.7e-06 1.35e-06 8.5e-07 1.05e-06 1.3e-06 1.4e-06
38 1.35e-06 1.15e-06 9.5e-07 1.15e-06 1.2e-06 1.2e-06 7e-07 9e-07 9e-07 1.15e-06 1.2e-06 2.45e-06 1.3e-06 1.7e-06 1.3e-06 1.35e-06 1.25e-06 1.85e-06 7e-07 1.7e-06 3e-07 8.5e-07 1.8e-06 1.45e-06 9e-07 2.2e-06 9e-07 1.6e-06 1.7e-06 1.1e-06 1.35e-06 1.5e-06 1.4e-06 1.05e-06 9.5e-07 9e-07 8.5e-07 1.6e-06 5e-07 3.5e-07 1.35e-06 8.5e-07 1.3e-06 9.5e-07 1.45e-06 1e-06 1.7e-06 9.5e-07 1.4e-06 8e-07 5.5e-07 4e-07
39 1.35e-06 1.15e-06 9.5e-07 1.15e-06 1.2e-06 1.2e-06 7e-07 9e-07 9e-07 1.15e-06 1.2e-06 2.45e-06 1.3e-06 1.7e-06 1.3e-06 1.35e-06 1.25e-06 1.85e-06 7e-07 1.7e-06 4e-07 8e-07 1.8e-06 1.45e-06 9e-07 2.2e-06 9e-07 1.6e-06 1.7e-06 1.1e-06 1.35e-06 1.5e-06 1.4e-06 1.05e-06 9.5e-07 9e-07 8.5e-07 1.6e-06 3.5e-07 5e-07 1.35e-06 8.5e-07 1.3e-06 9.5e-07 1.45e-06 1e-06 1.7e-06 9.5e-07 1.4e-06 8e-07 5.5e-07 4e-07
40 4e-07 7e-07 1.35e-06 7e-07 1.1e-06 7.5e-07 1.15e-06 8.5e-07 1.4e-06 5e-07 1.2e-06 2e-06 3.5e-07 1.2e-06 1.15e-06 4e-07 7.5e-07 1.85e-06 1.7e-06 1.75e-06 1.25e-06 1.3e-06 1.35e-06 1.45e-06 9e-07 2.25e-06 1.3e-06 1.7e-06 1.75e-06 1.25e-06 1e-06 1.2e-06 1e-06 1.05e-06 9.5e-07 1.2e-06 8e-07 9e-07 1.35e-06 1.35e-06 6e-07 1.35e-06 3.5e-07 9.5e-07 8.5e-07 1.4e-06 1.7e-06 9.5e-07 5e-07 7.5e-07 1.05e-06 1.25e-06
41 1.4e-06 1.15e-06 1e-06 1.2e-06 1.2e-06 1.2e-06 9e-07 1.1e-06 7e-07 1.1e-06 1.1e-06 1.95e-06 1.3e-06 1.45e-06 1.3e-06 1.4e-06 1.3e-06 1.6e-06 9.5e-07 1.05e-06 7.5e-07 1.05e-06 1.6e-06 1.25e-06 1.05e-06 1.9e-06 1.05e-06 1.15e-06 1.5e-06 1.25e-06 9.5e-07 1.3e-06 1e-06 1.05e-06 1e-06 1e-06 1.05e-06 1.4e-06 8.5e-07 8.5e-07 1.35e-06 1.2e-06 1.3e-06 1e-06 1.45e-06 1.15e-06 1.5e-06 1e-06 1.35e-06 9.5e-07 8.5e-07 7.5e-07
42 3.5e-07 6.5e-07 1.3e-06 6e-07 1.1e-06 7e-07 1.1e-06 7.5e-07 1.35e-06 4.5e-07 1.15e-06 1.95e-06 2.5e-07 1.1e-06 1.1e-06 2.5e-07 7.5e-07 1.8e-06 1.65e-06 1.7e-06 1.2e-06 1.25e-06 1.25e-06 1.4e-06 8.5e-07 2.2e-06 1.25e-06 1.65e-06 1.7e-06 1.2e-06 9.5e-07 1.15e-06 9.5e-07 1e-06 9e-07 1.15e-06 7e-07 8.5e-07 1.3e-06 1.3e-06 3.5e-07 1.3e-06 5e-07 9e-07 9e-07 1.35e-06 1.65e-06 9e-07 4e-07 7e-07 1e-06 1.2e-06
43 9.5e-07 6e-07 1.1e-06 5.5e-07 4.5e-07 6.5e-07 5.5e-07 9e-07 1.05e-06 7.5e-07 1.25e-06 1.8e-06 9e-07 1.1e-06 7e-07 9e-07 6.5e-07 1.1e-06 1.3e-06 1.25e-06 8.5e-07 7e-07 1.2e-06 1e-06 9.5e-07 1.45e-06 7.5e-07 1.15e-06 9.5e-07 4.5e-07 1.1e-06 1.05e-06 1.15e-06 3e-07 2e-07 8.5e-07 8.5e-07 1.35e-06 9.5e-07 9.5e-07 9.5e-07 1e-06 9e-07 4e-07 8.5e-07 8.5e-07 9.5e-07 2e-07 1e-06 8.5e-07 1e-06 8.5e-07
44 9e-07 9e-07 1.5e-06 8.5e-07 8.5e-07 9.5e-07 1.1e-06 1.15e-06 1.5e-06 9e-07 1.45e-06 2e-06 9e-07 1.3e-06 1.1e-06 9e-07 9e-07 1.6e-06 1.75e-06 1.65e-06 1.35e-06 1.25e-06 1.5e-06 1.35e-06 1.15e-06 2e-06 1.2e-06 1.65e-06 1.55e-06 1.05e-06 1.25e-06 1.3e-06 1.35e-06 9.5e-07 8.5e-07 1.35e-06 1.1e-06 1.35e-06 1.45e-06 1.45e-06 8.5e-07 1.45e-06 9e-07 8.5e-07 1.6e-06 1.3e-06 1.55e-06 8.5e-07 9.5e-07 1.1e-06 1.35e-06 1.35e-06
45 1.45e-06 1.1e-06 1.35e-06 1.1e-06 9e-07 1.1e-06 8e-07 1.15e-06 1.1e-06 1.15e-06 1.4e-06 2.15e-06 1.35e-06 1.55e-06 1.15e-06 1.45e-06 1.2e-06 1.4e-06 1.3e-06 1.55e-06 8.5e-07 1e-06 1.75e-06 1.3e-06 1.05e-06 1.95e-06 7.5e-07 1.55e-06 1.5e-06 1e-06 1.35e-06 1.35e-06 1.45e-06 9.5e-07 8.5e-07 1.15e-06 1.1e-06 1.6e-06 1e-06 1e-06 1.4e-06 1.15e-06 1.35e-06 8.5e-07 1.3e-06 1.5e-06 1.55e-06 8.5e-07 1.4e-06 1e-06 1e-06 7.5e-07
46 1.7e-06 1.3e-06 1.6e-06 1.3e-06 1.15e-06 1.4e-06 1.3e-06 1.65e-06 1.55e-06 1.5e-06 1.65e-06 1.45e-06 1.65e-06 1.5e-06 1.15e-06 1.65e-06 1.4e-06 1.35e-06 1.7e-06 1.4e-06 1.6e-06 1.45e-06 1.5e-06 1.35e-06 1.65e-06 1.3e-06 1.45e-06 1.5e-06 1.25e-06 1.2e-06 1.55e-06 1.4e-06 1.65e-06 1.05e-06 9.5e-07 1.5e-06 1.6e-06 1.7e-06 1.7e-06 1.7e-06 1.7e-06 1.5e-06 1.65e-06 9.5e-07 1.55e-06 1.55e-06 1.9e-06 9.5e-07 1.7e-06 1.6e-06 1.75e-06 1.6e-06
47 9.5e-07 6e-07 1.1e-06 5.5e-07 4.5e-07 6.5e-07 5.5e-07 9e-07 1.05e-06 7.5e-07 1.25e-06 1.8e-06 9e-07 1.1e-06 7e-07 9e-07 6.5e-07 1.1e-06 1.3e-06 1.25e-06 8.5e-07 7e-07 1.2e-06 1e-06 9.5e-07 1.45e-06 7.5e-07 1.15e-06 9.5e-07 4.5e-07 1.1e-06 1.05e-06 1.15e-06 3e-07 2e-07 8.5e-07 8.5e-07 1.35e-06 9.5e-07 9.5e-07 9.5e-07 1e-06 9e-07 2e-07 8.5e-07 8.5e-07 9.5e-07 4e-07 1e-06 8.5e-07 1e-06 8.5e-07
48 4e-07 6.5e-07 1.4e-06 7e-07 1.15e-06 8.5e-07 1.2e-06 8.5e-07 1.45e-06 6e-07 1.25e-06 2e-06 4e-07 1.15e-06 1.15e-06 3.5e-07 8.5e-07 1.85e-06 1.75e-06 1.75e-06 1.3e-06 1.35e-06 1.35e-06 1.45e-06 8.5e-07 2.25e-06 1.3e-06 1.75e-06 1.8e-06 1.3e-06 9.5e-07 1.2e-06 1.1e-06 1.05e-06 1e-06 1.25e-06 8e-07 8.5e-07 1.4e-06 1.4e-06 5e-07 1.35e-06 4e-07 1e-06 9.5e-07 1.4e-06 1.7e-06 1e-06 7e-07 8.5e-07 1.1e-06 1.3e-06
49 8.5e-07 8e-07 1.1e-06 8.5e-07 1.05e-06 8e-07 7.5e-07 7.5e-07 9.5e-07 6.5e-07 1e-06 2.05e-06 7e-07 1.35e-06 1.1e-06 8.5e-07 9.5e-07 1.7e-06 1.1e-06 1.55e-06 6.5e-07 9.5e-07 1.5e-06 1.25e-06 7e-07 2.1e-06 9e-07 1.5e-06 1.6e-06 1.1e-06 1e-06 1.15e-06 1e-06 9.5e-07 8.5e-07 9e-07 7e-07 1.05e-06 8e-07 8e-07 7.5e-07 9.5e-07 7e-07 8.5e-07 1.1e-06 1e-06 1.6e-06 8.5e-07 8.5e-07 1.1e-06 6e-07 6e-07
50 1.1e-06 1.05e-06 1.15e-06 1.05e-06 1.25e-06 1.05e-06 7e-07 7.5e-07 9e-07 1e-06 1.05e-06 2.3e-06 1e-06 1.6e-06 1.35e-06 1.1e-06 1.15e-06 1.9e-06 8.5e-07 1.75e-06 4e-07 9e-07 1.7e-06 1.45e-06 7.5e-07 2.25e-06 9e-07 1.65e-06 1.75e-06 1.25e-06 1.25e-06 1.35e-06 1.25e-06 1.05e-06 1e-06 9e-07 7e-07 1.3e-06 5.5e-07 5.5e-07 1.05e-06 8.5e-07 1e-06 1e-06 1.35e-06 1e-06 1.75e-06 1e-06 1.1e-06 6e-07 6e-07 3.5e-07
51 1.25e-06 1.05e-06 1e-06 1.05e-06 1.1e-06 1.1e-06 5e-07 7e-07 6.5e-07 1.05e-06 1e-06 2.35e-06 1.2e-06 1.6e-06 1.2e-06 1.25e-06 1.15e-06 1.75e-06 6.5e-07 1.6e-06 2e-07 7.5e-07 1.7e-06 1.25e-06 7e-07 2.1e-06 7e-07 1.5e-06 1.6e-06 1.1e-06 1.25e-06 1.3e-06 1.3e-06 9.5e-07 8.5e-07 7e-07 6.5e-07 1.4e-06 4e-07 4e-07 1.25e-06 7.5e-07 1.2e-06 8.5e-07 1.35e-06 7.5e-07 1.6e-06 8.5e-07 1.3e-06 6e-07 3.5e-07 1e-07
