 slim_762103208 slim_762103218 slim_762103210 slim_762103227 slim_762103219 slim_762103199 slim_762103239 slim_762103221 slim_762103234 slim_762103193 slim_762103237 slim_762103229 slim_762103196 slim_762103238 slim_762103244 slim_762103233 slim_762103225 slim_762103241 slim_762103204 slim_762103216 slim_762103245 slim_762103242 slim_762103246 slim_762103228 slim_762103206 slim_762103215 slim_762103235 slim_762103230 slim_762103248 slim_762103203 slim_762103198 slim_762103222 slim_762103243 slim_762103223 slim_762103217 slim_762103213 slim_762103194 slim_762103197 slim_762103207 slim_762103214 slim_762103236 slim_762103209 slim_762103220 slim_762103211 slim_762103205 slim_762103212 slim_762103200 slim_762103195 slim_762103232 slim_762103202 slim_762103247 slim_762103226 slim_762103231 slim_762103240 slim_762103201 slim_762103224
34 2.35e-06 1.6e-06 1.85e-06 1.95e-06 1.65e-06 1.8e-06 2.35e-06 1.8e-06 1.8e-06 1e-06 1.6e-06 1.8e-06 2.2e-06 1e-06 2.3e-06 1.55e-06 1.6e-06 1.55e-06 1.7e-06 2.45e-06 1.65e-06 2.7e-06 2.45e-06 2.45e-06 1.2e-06 1.85e-06 1.55e-06 1e-06 2.45e-06 2.45e-06 1.75e-06 2.4e-06 1.55e-06 1.9e-06 1.6e-06 2.25e-06 1e-06 2.55e-06 1.75e-06 1.75e-06 1.65e-06 1e-06 1.7e-06 2.1e-06 1.2e-06 1.65e-06 2.4e-06 1.55e-06 1.8e-06 2.3e-06 1.5e-06 1.65e-06 1.95e-06 2.35e-06 2.2e-06 2.45e-06
35 2.45e-06 1.7e-06 2.35e-06 1.9e-06 1.25e-06 1.75e-06 1.45e-06 1.35e-06 1.55e-06 1.9e-06 1.5e-06 1.95e-06 7.5e-07 2.1e-06 2e-06 2.4e-06 2.45e-06 1.4e-06 1.7e-06 1.55e-06 1.5e-06 1.9e-06 1.35e-06 1.15e-06 2.15e-06 2.15e-06 1.35e-06 2.35e-06 1.55e-06 8e-07 1.3e-06 1.05e-06 1.1e-06 1.95e-06 2.25e-06 1e-07 2.05e-06 1.2e-06 1.6e-06 1.9e-06 1.2e-06 1.75e-06 1.3e-06 1.85e-06 2.1e-06 1.95e-06 9.5e-07 2.05e-06 1.6e-06 2e-06 2.2e-06 1.65e-06 1.7e-06 1.3e-06 2.75e-06 9e-07
36 2.25e-06 1.6e-06 1.55e-06 1.8e-06 1.4e-06 1.65e-06 2.15e-06 1.65e-06 1.6e-06 7.5e-07 1.4e-06 1.7e-06 2e-06 7e-07 2.15e-06 1.6e-06 1.65e-06 1.4e-06 1.4e-06 2.3e-06 1.45e-06 2.45e-06 2.3e-06 2.25e-06 1.15e-06 1.55e-06 1.55e-06 8.5e-07 2.3e-06 2.35e-06 1.5e-06 2.25e-06 1.4e-06 1.7e-06 1e-06 2.05e-06 1.4e-06 2.45e-06 1.45e-06 1.5e-06 1.35e-06 1e-06 1.5e-06 2e-06 9.5e-07 1.25e-06 2.2e-06 1.55e-06 1.75e-06 2.15e-06 1.25e-06 1.7e-06 1.65e-06 2.2e-06 2.05e-06 2.3e-06
37 2.6e-06 1.85e-06 2.55e-06 2.25e-06 1.4e-06 2.3e-06 1.8e-06 1.4e-06 1.8e-06 2.1e-06 1.75e-06 2.1e-06 1.45e-06 2.3e-06 2.45e-06 2.7e-06 2.75e-06 1.85e-06 1.95e-06 1.7e-06 1.7e-06 2.15e-06 1.3e-06 1.45e-06 2.45e-06 2.45e-06 1.5e-06 2.8e-06 1.25e-06 7e-07 1.35e-06 1.15e-06 1.55e-06 2.4e-06 2.55e-06 1.2e-06 2.45e-06 1.3e-06 1.85e-06 1.85e-06 1.45e-06 2.05e-06 2e-06 2.05e-06 2.5e-06 2.15e-06 1.3e-06 2.05e-06 2.05e-06 2.45e-06 2.3e-06 1.9e-06 1.95e-06 1.3e-06 3.2e-06 1.35e-06
38 2.3e-06 1.45e-06 1.8e-06 1.7e-06 1.3e-06 1.6e-06 1.85e-06 1.55e-06 1.55e-06 1.35e-06 1.35e-06 1.55e-06 1.55e-06 1.3e-06 2.1e-06 2.05e-06 2.1e-06 1.45e-06 1.45e-06 2e-06 1.4e-06 2.05e-06 1.65e-06 1.5e-06 1.85e-06 1.9e-06 1.5e-06 1.6e-06 1.85e-06 1.6e-06 1.4e-06 1.4e-06 1.4e-06 1.9e-06 1.75e-06 1.6e-06 1.45e-06 1.85e-06 2.5e-06 1.5e-06 1.25e-06 1.65e-06 1.6e-06 1.95e-06 1.65e-06 1.45e-06 1.4e-06 1.8e-06 1.8e-06 2.1e-06 1.5e-06 1.75e-06 1.5e-06 1.55e-06 2.4e-06 1.8e-06
39 2.3e-06 1.65e-06 1.8e-06 1.95e-06 1.45e-06 1.9e-06 2.1e-06 1.65e-06 1.75e-06 1.35e-06 1.55e-06 1.75e-06 1.65e-06 1.3e-06 2.35e-06 2.05e-06 2.1e-06 1.7e-06 1.45e-06 2.15e-06 1.55e-06 2.25e-06 1.55e-06 1.9e-06 1.85e-06 1.95e-06 1.65e-06 1.75e-06 1.75e-06 1.8e-06 1.5e-06 1.75e-06 1.65e-06 2.1e-06 1.75e-06 1.9e-06 1.5e-06 1.85e-06 1.5e-06 2.5e-06 1.45e-06 1.65e-06 1.85e-06 2.1e-06 1.7e-06 1.45e-06 1.8e-06 1.7e-06 2.05e-06 2.35e-06 1.45e-06 1.9e-06 1.7e-06 1.5e-06 2.5e-06 2e-06
40 2.35e-06 1.45e-06 1.85e-06 1.85e-06 9e-07 1.75e-06 1.6e-06 1.15e-06 1.3e-06 9.5e-07 1.25e-06 1.7e-06 1.5e-06 1.2e-06 1.95e-06 2.1e-06 2.15e-06 1.35e-06 1.4e-06 1.75e-06 1.3e-06 1.9e-06 1.6e-06 1.5e-06 1.6e-06 1.65e-06 1.1e-06 1.8e-06 1.8e-06 1.2e-06 1e-06 1.4e-06 1e-06 1.95e-06 1.65e-06 1.2e-06 1.35e-06 1.45e-06 1.25e-06 1.45e-06 1.7e-06 1.25e-06 1.5e-06 1.8e-06 1.4e-06 1.35e-06 1.4e-06 1.65e-06 1.55e-06 1.95e-06 1.7e-06 1.65e-06 1.35e-06 1.5e-06 2.55e-06 1.55e-06
41 2.2e-06 1.6e-06 1.95e-06 2.05e-06 1.25e-06 1.9e-06 1.95e-06 1.35e-06 1.55e-06 8e-07 1.5e-06 1.9e-06 2e-06 1e-06 2.1e-06 1.6e-06 1.65e-06 1.45e-06 1.6e-06 2.05e-06 1.55e-06 2.45e-06 2.25e-06 2.25e-06 1e-06 1.55e-06 1.25e-06 1.3e-06 2.25e-06 1.95e-06 1.35e-06 2.2e-06 1.2e-06 1.95e-06 1e-06 1.75e-06 1e-06 2.05e-06 1.65e-06 1.65e-06 1.25e-06 1e-06 1.6e-06 1.95e-06 1.05e-06 1.6e-06 2.2e-06 1.2e-06 1.6e-06 2.1e-06 1.75e-06 1.65e-06 1.75e-06 2.15e-06 2.25e-06 2.1e-06
42 2.35e-06 1.65e-06 2e-06 1.8e-06 1.55e-06 1.65e-06 1.9e-06 1.7e-06 1.65e-06 1.65e-06 1.45e-06 1.75e-06 1.45e-06 1.55e-06 2.1e-06 2e-06 2.05e-06 1.4e-06 1.7e-06 2.05e-06 1.5e-06 2.25e-06 1.85e-06 1.65e-06 1.8e-06 2.1e-06 1.6e-06 1.35e-06 2e-06 1.7e-06 1.65e-06 1.6e-06 1.4e-06 1.75e-06 1.7e-06 1.3e-06 1.5e-06 2e-06 1.6e-06 1.85e-06 1.5e-06 1.6e-06 2.5e-06 2e-06 1.75e-06 1.8e-06 1.55e-06 1.9e-06 1.75e-06 2.1e-06 1.7e-06 1.7e-06 1.8e-06 1.75e-06 2.35e-06 1.7e-06
43 2.55e-06 1.95e-06 2.25e-06 1.9e-06 1.8e-06 1.85e-06 2.05e-06 1.9e-06 1.8e-06 1.9e-06 1.9e-06 1.85e-06 1.95e-06 1.95e-06 2.3e-06 2.25e-06 2.3e-06 1.9e-06 2.05e-06 2.05e-06 1.9e-06 2.4e-06 2.1e-06 1.95e-06 1.95e-06 2.2e-06 1.85e-06 2.1e-06 2.25e-06 1.75e-06 1.8e-06 1.85e-06 1.75e-06 2e-06 2.1e-06 1.85e-06 2e-06 2.05e-06 1.95e-06 2.1e-06 1.8e-06 1.95e-06 2e-06 3.4e-06 1.9e-06 2.2e-06 1.9e-06 2.25e-06 1.95e-06 2.3e-06 2.2e-06 2.05e-06 1.8e-06 2.05e-06 2.55e-06 1.8e-06
44 2.4e-06 1.8e-06 1.5e-06 1.8e-06 1.45e-06 1.65e-06 2e-06 1.7e-06 1.4e-06 8e-07 1.6e-06 1.7e-06 2.2e-06 9e-07 2.15e-06 1.6e-06 1.65e-06 1.6e-06 1.6e-06 2.15e-06 1.65e-06 2.45e-06 2.5e-06 2.45e-06 9.5e-07 1.4e-06 1.6e-06 1.25e-06 2.5e-06 2.4e-06 1.55e-06 2.45e-06 1.45e-06 1.7e-06 1.2e-06 2.1e-06 9.5e-07 2.5e-06 1.65e-06 1.7e-06 1.4e-06 1.05e-06 1.75e-06 1.9e-06 1.5e-06 1.45e-06 2.4e-06 1.7e-06 1.55e-06 2.15e-06 1.6e-06 1.9e-06 1.55e-06 2.4e-06 2.2e-06 2.15e-06
45 2.35e-06 1.75e-06 1.3e-06 2e-06 1.4e-06 1.95e-06 2.2e-06 1.65e-06 1.7e-06 1.05e-06 1.5e-06 1.85e-06 1.9e-06 1e-06 2.4e-06 2e-06 2.05e-06 1.7e-06 1.45e-06 2.3e-06 1.5e-06 2.3e-06 2e-06 2.1e-06 1.75e-06 1.8e-06 1.7e-06 1.6e-06 2.1e-06 2.05e-06 1.45e-06 2e-06 1.65e-06 2.1e-06 1.65e-06 1.95e-06 1.25e-06 2.15e-06 1.45e-06 1.45e-06 1.35e-06 1.6e-06 1.8e-06 2.2e-06 1.45e-06 1.8e-06 2e-06 1.75e-06 2.05e-06 2.4e-06 1.05e-06 1.95e-06 1.65e-06 1.95e-06 2.5e-06 2.15e-06
46 2.35e-06 1.5e-06 2.25e-06 1.65e-06 1.45e-06 1.55e-06 1.5e-06 1.55e-06 1.6e-06 2.25e-06 1.4e-06 1.6e-06 1e-06 2.15e-06 2.05e-06 2.4e-06 2.45e-06 1.4e-06 1.7e-06 1.6e-06 1.35e-06 1.85e-06 1.05e-06 8.5e-07 2.45e-06 2.35e-06 1.55e-06 2.15e-06 1.45e-06 8.5e-07 1.5e-06 7e-07 1.4e-06 1.85e-06 2.4e-06 9.5e-07 2.2e-06 1.3e-06 1.4e-06 1.8e-06 1.4e-06 2.2e-06 1.55e-06 1.9e-06 2.4e-06 2e-06 1.2e-06 2.15e-06 1.75e-06 2.05e-06 1.95e-06 1.65e-06 1.65e-06 1.05e-06 2.65e-06 1.2e-06
47 1.65e-06 1.7e-06 2e-06 2.15e-06 1.6e-06 2.1e-06 1.9e-06 1.6e-06 1.85e-06 1.45e-06 1.7e-06 1.9e-06 2.05e-06 1.4e-06 2.5e-06 1.5e-06 1.55e-06 1.8e-06 1.8e-06 1.9e-06 1.7e-06 2.65e-06 2.05e-06 2.25e-06 1.55e-06 1.7e-06 1.6e-06 1.7e-06 2.15e-06 1.95e-06 1.65e-06 2.05e-06 1.75e-06 2.2e-06 1.55e-06 2.05e-06 1.55e-06 2.05e-06 1.8e-06 1.7e-06 1.65e-06 1.2e-06 1.9e-06 2.25e-06 1.7e-06 1.75e-06 2.15e-06 1.4e-06 2.1e-06 2.5e-06 1.65e-06 1.95e-06 2e-06 2e-06 2.4e-06 2.1e-06
48 2.5e-06 1.85e-06 2e-06 1.85e-06 1.6e-06 1.65e-06 1.65e-06 1.8e-06 1.45e-06 1.75e-06 1.65e-06 1.75e-06 1.75e-06 1.8e-06 2.1e-06 1.85e-06 1.95e-06 1.55e-06 1.9e-06 1.85e-06 1.75e-06 2.25e-06 2.05e-06 1.8e-06 1.6e-06 1.9e-06 1.65e-06 1.8e-06 2.15e-06 1.8e-06 1.75e-06 1.8e-06 1.45e-06 1.7e-06 1.8e-06 1.6e-06 1.75e-06 2.05e-06 1.8e-06 2.05e-06 1.55e-06 1.6e-06 1.75e-06 1.95e-06 1.55e-06 2.05e-06 1.75e-06 2.1e-06 2.7e-06 2.1e-06 2.1e-06 1.8e-06 1.7e-06 1.9e-06 2.5e-06 1.7e-06
49 2.45e-06 2.15e-06 2.5e-06 2.25e-06 2e-06 2.05e-06 2.2e-06 2.2e-06 2e-06 2.15e-06 2e-06 2.15e-06 2.05e-06 2.15e-06 1.75e-06 2.5e-06 2.55e-06 1.95e-06 2.2e-06 2.4e-06 2.1e-06 2e-06 2.35e-06 2.1e-06 2.2e-06 2.45e-06 2.05e-06 2.15e-06 2.45e-06 2.2e-06 2.15e-06 2.1e-06 1.85e-06 2.25e-06 2.3e-06 2e-06 2.15e-06 2.45e-06 2.1e-06 2.35e-06 1.95e-06 2.1e-06 2.1e-06 2.3e-06 2.15e-06 2.4e-06 2.05e-06 2.5e-06 2.1e-06 3.5e-06 2.4e-06 2.3e-06 2.05e-06 2.2e-06 2.1e-06 2.2e-06
50 2.1e-06 1.65e-06 1.15e-06 1.8e-06 1.7e-06 1.75e-06 2.3e-06 1.85e-06 1.75e-06 1.4e-06 1.4e-06 1.6e-06 1.85e-06 1e-06 2.4e-06 1.7e-06 1.75e-06 1.6e-06 1.5e-06 2.35e-06 1.4e-06 2.35e-06 1.9e-06 2.05e-06 1.75e-06 2e-06 1.9e-06 1.15e-06 2e-06 2.2e-06 1.75e-06 1.9e-06 1.9e-06 1.85e-06 1.5e-06 2.2e-06 1.25e-06 2.3e-06 1.5e-06 1.45e-06 1.7e-06 1.75e-06 1.7e-06 2.2e-06 1.6e-06 1.05e-06 1.95e-06 1.65e-06 2.1e-06 2.4e-06 1.3e-06 1.8e-06 1.8e-06 1.85e-06 2.2e-06 2.2e-06
51 2.45e-06 1.75e-06 2.15e-06 1.9e-06 1.65e-06 1.85e-06 2e-06 1.7e-06 1.8e-06 1.8e-06 1.6e-06 1.85e-06 1.7e-06 1.7e-06 2.3e-06 2e-06 2.05e-06 1.55e-06 1.85e-06 2e-06 1.6e-06 2.4e-06 1.85e-06 1.8e-06 1.9e-06 2.2e-06 1.7e-06 1.65e-06 2.05e-06 1.55e-06 1.65e-06 1.6e-06 1.6e-06 1.95e-06 1.65e-06 1.65e-06 1.7e-06 1.9e-06 1.75e-06 1.9e-06 1.65e-06 1.65e-06 1.7e-06 2.05e-06 1.9e-06 1.95e-06 1.65e-06 1.95e-06 1.8e-06 2.3e-06 1.8e-06 3e-06 1.95e-06 1.8e-06 2.55e-06 1.8e-06
52 2.4e-06 1.7e-06 1.8e-06 1.75e-06 1.4e-06 1.65e-06 1.75e-06 1.65e-06 1.45e-06 1.45e-06 1.55e-06 1.6e-06 1.75e-06 1.5e-06 2.05e-06 2.05e-06 2.1e-06 1.65e-06 1.65e-06 1.9e-06 1.6e-06 2e-06 1.85e-06 1.75e-06 1.75e-06 1.8e-06 1.6e-06 1.9e-06 2.05e-06 1.7e-06 1.5e-06 1.65e-06 1.5e-06 1.9e-06 1.95e-06 1.7e-06 1.65e-06 1.95e-06 1.5e-06 1.7e-06 1.35e-06 1.75e-06 1.8e-06 1.8e-06 1.55e-06 1.65e-06 1.65e-06 2e-06 1.7e-06 2.05e-06 1.8e-06 1.95e-06 2.7e-06 1.75e-06 2.45e-06 1.7e-06
53 2.3e-06 1.6e-06 2.2e-06 1.9e-06 1.5e-06 1.8e-06 1.65e-06 1.65e-06 1.7e-06 2.2e-06 1.5e-06 1.7e-06 1.1e-06 2.1e-06 2.2e-06 2.35e-06 2.4e-06 1.55e-06 1.65e-06 1.75e-06 1.55e-06 1.9e-06 1e-06 1.15e-06 2.4e-06 2.35e-06 1.6e-06 2.2e-06 1.3e-06 1.1e-06 1.6e-06 1e-06 1.5e-06 2e-06 2.35e-06 1.3e-06 2.2e-06 1.3e-06 1.55e-06 1.5e-06 1.5e-06 2.15e-06 1.75e-06 2.05e-06 2.4e-06 1.95e-06 1.05e-06 2e-06 1.9e-06 2.2e-06 1.85e-06 1.8e-06 1.75e-06 1.7e-06 2.7e-06 1.45e-06
54 1.9e-06 2.45e-06 2.45e-06 2.35e-06 2.6e-06 2.1e-06 2.55e-06 2.8e-06 2.45e-06 2.4e-06 2.3e-06 2.3e-06 2.4e-06 2.1e-06 2.1e-06 2.2e-06 2.25e-06 2.2e-06 2.3e-06 2.75e-06 2.4e-06 2.6e-06 2.85e-06 2.55e-06 2.25e-06 2.45e-06 2.65e-06 1.8e-06 2.7e-06 3.15e-06 2.75e-06 2.75e-06 2.4e-06 2.15e-06 2.2e-06 2.75e-06 2.05e-06 3.2e-06 2.4e-06 2.5e-06 2.55e-06 2.25e-06 2.35e-06 2.55e-06 2.2e-06 2.5e-06 2.65e-06 2.4e-06 2.5e-06 2.1e-06 2.2e-06 2.55e-06 2.45e-06 2.7e-06 3e-06 2.8e-06
55 2.4e-06 1.85e-06 2.2e-06 1.75e-06 1.55e-06 1.75e-06 1.5e-06 1.55e-06 1.55e-06 2.2e-06 1.7e-06 1.75e-06 1.25e-06 2.25e-06 2.2e-06 2.25e-06 2.3e-06 1.7e-06 1.95e-06 1.45e-06 1.65e-06 2.05e-06 1.45e-06 1.4e-06 2.15e-06 2.15e-06 1.65e-06 2.45e-06 1.75e-06 9e-07 1.5e-06 1.15e-06 1.55e-06 1.9e-06 2.45e-06 9e-07 2.3e-06 1.35e-06 1.8e-06 2e-06 1.55e-06 2.1e-06 1.7e-06 1.8e-06 2.15e-06 2.15e-06 1.2e-06 2.1e-06 1.7e-06 2.2e-06 2.2e-06 1.8e-06 1.7e-06 1.45e-06 2.8e-06 1.7e-06
