 slim_762064393 slim_762064390 slim_762064387 slim_762064386 slim_762064361 slim_762064363 slim_762064359 slim_762064360 slim_762064391 slim_762064369 slim_762064394 slim_762064362 slim_762064399 slim_762064367 slim_762064408 slim_762064397 slim_762064404 slim_762064383 slim_762064370 slim_762064398 slim_762064402 slim_762064400 slim_762064403 slim_762064378 slim_762064364 slim_762064384 slim_762064377 slim_762064389 slim_762064366 slim_762064365 slim_762064368 slim_762064396 slim_762064375 slim_762064388 slim_762064382 slim_762064395 slim_762064392 slim_762064373 slim_762064410 slim_762064374 slim_762064371 slim_762064380 slim_762064385 slim_762064381 slim_762064376 slim_762064407 slim_762064401 slim_762064409 slim_762064372 slim_762064379 slim_762064405 slim_762064406
36 2.45e-06 2.35e-06 1.6e-06 2e-06 2.1e-06 2.75e-06 2e-06 2.2e-06 2.25e-06 2.3e-06 2.05e-06 3.05e-06 2.55e-06 1.95e-06 2.85e-06 2.05e-06 2.95e-06 1.3e-06 2.3e-06 2.45e-06 2.85e-06 2.85e-06 2.35e-06 1.75e-06 2.8e-06 2.2e-06 2.3e-06 1.8e-06 2.8e-06 2.8e-06 1.75e-06 2.85e-06 2.55e-06 2.5e-06 2.25e-06 2.8e-06 1.7e-06 2.8e-06 3.05e-06 2.5e-06 2.9e-06 2.95e-06 2.6e-06 2.85e-06 2.5e-06 2e-06 1.45e-06 2.8e-06 2.75e-06 2.6e-06 2.7e-06 1.45e-06
37 2.2e-06 1.3e-06 2.05e-06 2.1e-06 2.05e-06 1.8e-06 2.4e-06 1.75e-06 2.15e-06 2.65e-06 2e-06 1.15e-06 1.7e-06 2.15e-06 1.95e-06 1.85e-06 1.65e-06 2.45e-06 1.55e-06 2.1e-06 1.05e-06 1.05e-06 1.6e-06 2.5e-06 2.05e-06 1.65e-06 1.75e-06 1.9e-06 1.8e-06 2.15e-06 2.25e-06 2e-06 1.65e-06 1.65e-06 2.25e-06 1e-06 2.8e-06 2e-06 1.2e-06 2.35e-06 1.15e-06 1.95e-06 1.2e-06 1.3e-06 1.6e-06 1.6e-06 2.7e-06 1e-06 1.6e-06 1.7e-06 2.35e-06 2.5e-06
38 1.7e-06 1.7e-06 2.15e-06 1.7e-06 1.45e-06 1.65e-06 2.25e-06 1.6e-06 1.9e-06 2.65e-06 1.75e-06 3e-07 2.6e-06 2.1e-06 1.5e-06 1.6e-06 1.15e-06 2.6e-06 1.75e-06 1.6e-06 1.25e-06 1.25e-06 1.8e-06 2.5e-06 1.55e-06 1.5e-06 1.6e-06 1.65e-06 1.3e-06 1.65e-06 2.1e-06 1.45e-06 1.15e-06 8e-07 2e-06 1.2e-06 3.05e-06 1.2e-06 0.0 1.85e-06 1e-06 1.45e-06 1.4e-06 7.5e-07 1.05e-06 1.35e-06 2.65e-06 1.2e-06 7.5e-07 1.2e-06 2.55e-06 2.7e-06
39 1.35e-06 2.6e-06 2.25e-06 2.25e-06 1.35e-06 2.5e-06 1.7e-06 2.1e-06 2e-06 1.95e-06 2.2e-06 1.9e-06 3e-06 2.3e-06 1.8e-06 1.95e-06 1.65e-06 2.4e-06 2.1e-06 1.4e-06 2.4e-06 2.4e-06 2.15e-06 1.85e-06 1.4e-06 2.1e-06 2.2e-06 1.7e-06 1.7e-06 1.3e-06 1.9e-06 1.4e-06 1.65e-06 1.6e-06 1.9e-06 2.35e-06 2.5e-06 2.35e-06 1.85e-06 2.5e-06 2.4e-06 1.85e-06 2.15e-06 1.7e-06 1.6e-06 1.85e-06 2.05e-06 2.35e-06 1.85e-06 1.7e-06 2.3e-06 2.35e-06
40 2.25e-06 1.35e-06 2.05e-06 2e-06 2.15e-06 1.7e-06 2.4e-06 1.9e-06 2.2e-06 2.65e-06 2.2e-06 1.2e-06 1.7e-06 2.3e-06 2.05e-06 1.9e-06 1.8e-06 2.55e-06 1.6e-06 2.15e-06 1.2e-06 1.2e-06 1.65e-06 2.55e-06 2.05e-06 1.8e-06 1.9e-06 1.95e-06 1.95e-06 2.15e-06 2.3e-06 2.05e-06 1.85e-06 1.6e-06 2.25e-06 1.15e-06 2.9e-06 1.15e-06 1e-06 2.4e-06 2e-06 2.1e-06 1.35e-06 1.5e-06 1.75e-06 1.8e-06 2.75e-06 1.15e-06 1.55e-06 1.9e-06 2.35e-06 2.5e-06
41 1.75e-06 2.25e-06 2.45e-06 2.35e-06 1.6e-06 2.35e-06 2.15e-06 2.05e-06 1.85e-06 2.3e-06 1.9e-06 1.4e-06 2.95e-06 2.35e-06 1.7e-06 2.1e-06 1.35e-06 2.75e-06 2.3e-06 1.65e-06 2e-06 2e-06 2.35e-06 2.45e-06 1.25e-06 2e-06 2.1e-06 2e-06 1.25e-06 1.35e-06 2.4e-06 1.4e-06 1.7e-06 1.7e-06 1.7e-06 1.95e-06 2.95e-06 1.95e-06 1.45e-06 1.85e-06 2.1e-06 2.5e-06 1.95e-06 1.35e-06 1.65e-06 1.75e-06 2.7e-06 1.95e-06 1.8e-06 1.65e-06 2.35e-06 2.85e-06
42 2.05e-06 1.5e-06 1.9e-06 2.15e-06 1.9e-06 1.8e-06 2.2e-06 1.75e-06 2.05e-06 2.45e-06 2e-06 1.35e-06 1.7e-06 2.15e-06 2e-06 1.85e-06 1.65e-06 2.25e-06 1.6e-06 2e-06 1.25e-06 1.25e-06 1.65e-06 2.35e-06 1.9e-06 1.7e-06 1.8e-06 1.75e-06 1.8e-06 1.95e-06 2.15e-06 1.85e-06 1.7e-06 1.7e-06 2.05e-06 1.2e-06 2.6e-06 1.2e-06 1.4e-06 2.15e-06 1.35e-06 1.95e-06 2.4e-06 1.35e-06 1.65e-06 1.4e-06 2.55e-06 1.2e-06 1.8e-06 1.75e-06 2.15e-06 2.3e-06
43 1.55e-06 1.9e-06 2.15e-06 2.05e-06 1.2e-06 2e-06 2.2e-06 1.55e-06 1.95e-06 2.65e-06 1.65e-06 6.5e-07 2.7e-06 2e-06 1.5e-06 1.6e-06 1.15e-06 2.45e-06 1.7e-06 1.45e-06 1.35e-06 1.35e-06 1.75e-06 2.3e-06 1.6e-06 1.45e-06 1.55e-06 1.5e-06 1.3e-06 1.7e-06 1.9e-06 1.4e-06 9.5e-07 1e-06 2.05e-06 1.3e-06 2.85e-06 1.3e-06 7.5e-07 1.7e-06 1.5e-06 1.35e-06 1.35e-06 9e-07 9e-07 1.1e-06 2.4e-06 1.3e-06 1.1e-06 9e-07 2.55e-06 2.65e-06
44 1.45e-06 2e-06 2.15e-06 1.95e-06 9.5e-07 2.1e-06 2.1e-06 1.6e-06 2.1e-06 2.65e-06 1.6e-06 1e-06 2.75e-06 1.95e-06 1.5e-06 1.5e-06 1.5e-06 2.25e-06 1.55e-06 1.35e-06 1.65e-06 1.65e-06 1.6e-06 1.9e-06 1.9e-06 1.5e-06 1.6e-06 1.4e-06 1.5e-06 2e-06 1.5e-06 1.7e-06 9e-07 9e-07 2.2e-06 1.6e-06 2.5e-06 1.6e-06 1.05e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 9e-07 1.5e-06 1.5e-06 1.9e-06 1.6e-06 1e-06 9.5e-07 2.65e-06 2.35e-06
45 1.8e-06 1.85e-06 1.5e-06 2.05e-06 1.45e-06 2e-06 1.9e-06 1.5e-06 1.6e-06 2.25e-06 1.45e-06 1.25e-06 2.4e-06 1.95e-06 2e-06 1.6e-06 1.4e-06 1.6e-06 1.95e-06 1.8e-06 1.65e-06 1.65e-06 2e-06 2.15e-06 1.7e-06 1.5e-06 1.6e-06 1.35e-06 1.6e-06 1.7e-06 1.9e-06 1.5e-06 1.5e-06 1.55e-06 1.65e-06 1.6e-06 2e-06 1.6e-06 1.35e-06 1.85e-06 1.8e-06 1.75e-06 1.4e-06 1.1e-06 1.5e-06 1.1e-06 2.3e-06 1.6e-06 1.8e-06 1.55e-06 2.25e-06 1.95e-06
46 1.95e-06 2.55e-06 2.05e-06 1.95e-06 1.6e-06 2.7e-06 2e-06 2.25e-06 2.5e-06 2.45e-06 2.25e-06 2.7e-06 2.75e-06 1.95e-06 2.4e-06 1.95e-06 2.7e-06 1.9e-06 1.95e-06 1.9e-06 2.75e-06 2.75e-06 1.95e-06 1.6e-06 2.55e-06 2.2e-06 2.3e-06 1.7e-06 2.55e-06 2.6e-06 1.5e-06 2.6e-06 2e-06 1.9e-06 2.45e-06 2.7e-06 1.45e-06 2.7e-06 2.65e-06 2.05e-06 2.75e-06 2.7e-06 2.55e-06 2.4e-06 1.9e-06 2.3e-06 2.3e-06 2.7e-06 2.15e-06 2.05e-06 2.75e-06 1.85e-06
47 2.2e-06 1.3e-06 2.05e-06 2.1e-06 2.05e-06 1.8e-06 2.4e-06 1.75e-06 2.15e-06 2.65e-06 2e-06 1.15e-06 1.7e-06 2.15e-06 1.95e-06 1.85e-06 1.65e-06 2.45e-06 1.55e-06 2.1e-06 1.05e-06 1.05e-06 1.6e-06 2.5e-06 2.05e-06 1.65e-06 1.75e-06 1.9e-06 1.8e-06 2.15e-06 2.25e-06 2e-06 1.65e-06 1.65e-06 2.25e-06 1e-06 2.8e-06 1e-06 1.2e-06 2.35e-06 1.15e-06 1.95e-06 1.2e-06 1.3e-06 1.6e-06 1.6e-06 2.7e-06 2e-06 1.6e-06 1.7e-06 2.35e-06 2.5e-06
48 1.7e-06 1.95e-06 2.35e-06 1.85e-06 1.25e-06 2.05e-06 2.3e-06 1.75e-06 2.25e-06 2.85e-06 1.8e-06 9e-07 2.8e-06 2.1e-06 1.65e-06 1.55e-06 1.65e-06 2.5e-06 1.65e-06 1.6e-06 1.65e-06 1.65e-06 1.7e-06 2.15e-06 2.1e-06 1.65e-06 1.75e-06 1.65e-06 1.65e-06 2.2e-06 1.75e-06 1.95e-06 1.1e-06 9e-07 2.4e-06 1.6e-06 2.75e-06 1.6e-06 7.5e-07 1.85e-06 1.55e-06 1.8e-06 1.8e-06 1.1e-06 1e-06 1.8e-06 2.15e-06 1.6e-06 1.5e-06 1.15e-06 2.85e-06 2.55e-06
49 1.6e-06 2.15e-06 2.3e-06 2.1e-06 1.1e-06 2.25e-06 2.25e-06 1.7e-06 2.25e-06 2.8e-06 1.7e-06 1.1e-06 2.9e-06 2.05e-06 1.65e-06 1.65e-06 1.6e-06 2.35e-06 1.7e-06 1.45e-06 1.75e-06 1.75e-06 1.75e-06 2e-06 2.05e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 2.15e-06 1.65e-06 1.85e-06 9.5e-07 1.05e-06 2.35e-06 1.7e-06 2.6e-06 1.7e-06 1.2e-06 1.7e-06 1.9e-06 1.65e-06 1.75e-06 9e-07 9.5e-07 1.55e-06 2.05e-06 1.7e-06 1.15e-06 1.8e-06 2.8e-06 2.5e-06
50 2.3e-06 2.25e-06 2.2e-06 2.65e-06 2.35e-06 2.1e-06 2.15e-06 2.55e-06 2.15e-06 2.15e-06 2.65e-06 2.65e-06 1.85e-06 2.75e-06 2.5e-06 2.5e-06 2.2e-06 2.6e-06 2.35e-06 2.25e-06 2.4e-06 2.4e-06 2.4e-06 2.45e-06 1.7e-06 2.55e-06 2.65e-06 2.25e-06 2.2e-06 1.75e-06 2.6e-06 2e-06 2.75e-06 2.6e-06 1.8e-06 2.35e-06 2.7e-06 2.35e-06 2.55e-06 2.3e-06 2.35e-06 2.35e-06 2.15e-06 2.55e-06 2.65e-06 2.25e-06 2.75e-06 2.35e-06 2.85e-06 2.8e-06 3.3e-06 2.45e-06
51 2.3e-06 2e-06 7.5e-07 2.2e-06 1.95e-06 2.45e-06 1.65e-06 1.5e-06 2.1e-06 1.95e-06 2.05e-06 2.8e-06 2.2e-06 2.3e-06 2.3e-06 1.7e-06 2.75e-06 6e-07 2.05e-06 2.3e-06 2.55e-06 2.55e-06 2.1e-06 1.5e-06 2.55e-06 1.6e-06 1.7e-06 1.45e-06 2.7e-06 2.55e-06 1.2e-06 2.45e-06 2.45e-06 2.3e-06 1.9e-06 2.5e-06 1.45e-06 2.5e-06 2.7e-06 2.35e-06 2.5e-06 2.85e-06 2.3e-06 2.65e-06 2.35e-06 1.95e-06 1.85e-06 2.5e-06 2.55e-06 2.5e-06 2.45e-06 0.0
