 slim_762188972 slim_762188953 slim_762188945 slim_762188947 slim_762188967 slim_762188957 slim_762188963 slim_762188961 slim_762188975 slim_762188969 slim_762188966 slim_762188964 slim_762188948 slim_762188946 slim_762188992 slim_762188950 slim_762188944 slim_762188985 slim_762188951 slim_762188988 slim_762188982 slim_762188960 slim_762188974 slim_762188973 slim_762188943 slim_762188983 slim_762188954 slim_762188971 slim_762188962 slim_762188989 slim_762188981 slim_762188978 slim_762188970 slim_762188984 slim_762188991 slim_762188986 slim_762188968 slim_762188958 slim_762188952 slim_762188949 slim_762188942 slim_762188987 slim_762188959 slim_762188980 slim_762188977 slim_762188990 slim_762188955 slim_762188956 slim_762188976 slim_762188979 slim_762188965
37 1.6e-06 2.3e-06 2.15e-06 1.3e-06 1.5e-06 1.35e-06 1.45e-06 2.35e-06 1.95e-06 1.6e-06 2.25e-06 1.45e-06 1.3e-06 1.7e-06 1.85e-06 1.75e-06 1.5e-06 1.8e-06 1.35e-06 1.35e-06 1.4e-06 2.05e-06 2e-06 1.95e-06 1.7e-06 1.45e-06 1.75e-06 1.15e-06 1.95e-06 1.65e-06 1.7e-06 1.6e-06 1.5e-06 1e-06 1.35e-06 1.9e-06 1.5e-06 1.5e-06 1.45e-06 2.3e-06 1.75e-06 1.6e-06 2.15e-06 1.85e-06 2.2e-06 1.55e-06 1.5e-06 2.7e-06 1.75e-06 1.2e-06 1.6e-06
38 1.7e-06 2.25e-06 1.75e-06 9.5e-07 1.8e-06 1.45e-06 1.75e-06 2.25e-06 1.6e-06 1.25e-06 1.9e-06 1.35e-06 1.05e-06 1.65e-06 1.65e-06 1.6e-06 1.95e-06 1.55e-06 1e-06 1.2e-06 1.25e-06 1.5e-06 2.1e-06 1.6e-06 2e-06 1.9e-06 1.15e-06 1.15e-06 1.6e-06 1.15e-06 1.75e-06 1.55e-06 1.05e-06 1.55e-06 1.25e-06 1.55e-06 1.05e-06 1.45e-06 1.5e-06 1.8e-06 1.15e-06 1e-06 1.5e-06 1.65e-06 1.95e-06 1.8e-06 1.1e-06 2.8e-06 1.6e-06 9e-07 1.2e-06
39 2.4e-06 2.7e-06 2.4e-06 2.05e-06 2.5e-06 2.4e-06 2.35e-06 2.75e-06 2.3e-06 2e-06 2.65e-06 2.2e-06 2.05e-06 2.3e-06 2.3e-06 2.3e-06 2.6e-06 2.2e-06 2e-06 2.1e-06 2.15e-06 2.2e-06 2.6e-06 2.3e-06 2.7e-06 2.55e-06 2.1e-06 2.2e-06 2.3e-06 2.15e-06 2.25e-06 2.15e-06 2.1e-06 2.5e-06 2.2e-06 2.25e-06 2.05e-06 2.3e-06 1.8e-06 3.3e-06 2.1e-06 1.9e-06 2.25e-06 2.45e-06 1.85e-06 2.55e-06 2.15e-06 2.45e-06 2.3e-06 1.85e-06 2.15e-06
40 2.05e-06 2.5e-06 1.8e-06 1.15e-06 2.1e-06 1.5e-06 2e-06 2.55e-06 1.8e-06 1.4e-06 1.9e-06 1.7e-06 1.3e-06 1.9e-06 1.85e-06 1.85e-06 2.25e-06 1.75e-06 1.25e-06 1.5e-06 1.6e-06 1.85e-06 2.45e-06 1.8e-06 2.25e-06 2.2e-06 1.1e-06 1.55e-06 1.8e-06 1.35e-06 2.05e-06 1.85e-06 1.2e-06 1.85e-06 1.55e-06 1.75e-06 1.2e-06 1.75e-06 1.15e-06 2.1e-06 2.1e-06 1.1e-06 1.65e-06 1.95e-06 2.1e-06 1.9e-06 1.1e-06 2.95e-06 1.85e-06 1.15e-06 1.2e-06
41 1.95e-06 2.75e-06 1.7e-06 1.55e-06 2e-06 1.95e-06 2.05e-06 2.45e-06 1.25e-06 7e-07 2.4e-06 1.45e-06 9.5e-07 1.6e-06 1.35e-06 1.55e-06 2.15e-06 1.2e-06 1.2e-06 1.65e-06 1.35e-06 1.65e-06 2.4e-06 1.25e-06 2.5e-06 2.1e-06 1.1e-06 1.5e-06 1.2e-06 1.05e-06 1.9e-06 1.6e-06 1.75e-06 1.85e-06 1.7e-06 1.2e-06 6.5e-07 1.6e-06 1e-06 1.9e-06 1.1e-06 1e-07 1.85e-06 1.8e-06 1.6e-06 2.25e-06 1.7e-06 2.95e-06 1.55e-06 5.5e-07 1.45e-06
42 2.15e-06 2.05e-06 1.75e-06 1.65e-06 2.4e-06 1.9e-06 2.55e-06 2.7e-06 2.25e-06 2.05e-06 2.2e-06 1.75e-06 1.95e-06 2.2e-06 2.05e-06 2.25e-06 2.45e-06 2.1e-06 1.75e-06 1.65e-06 1.8e-06 1.8e-06 2.3e-06 2.25e-06 2.05e-06 2.45e-06 1.6e-06 1.8e-06 2.25e-06 1.75e-06 2.3e-06 2.15e-06 1.55e-06 2.4e-06 1.85e-06 2.2e-06 1.95e-06 2.15e-06 1.5e-06 2.25e-06 1.65e-06 1.85e-06 2.4e-06 2.35e-06 2.6e-06 1.7e-06 1.6e-06 3.2e-06 2.25e-06 1.8e-06 1.7e-06
43 1.65e-06 2.05e-06 2.3e-06 1.65e-06 1.45e-06 2e-06 2.05e-06 1.2e-06 1.5e-06 1.95e-06 1.8e-06 2.15e-06 1.45e-06 1.65e-06 1.7e-06 1.45e-06 1.75e-06 1.6e-06 1.7e-06 1.55e-06 2.05e-06 1.85e-06 1.55e-06 1.5e-06 2.3e-06 1.85e-06 1.95e-06 1.7e-06 1.5e-06 1.9e-06 1.8e-06 1.6e-06 1.85e-06 1.75e-06 1.85e-06 1.45e-06 1.7e-06 1.85e-06 1.65e-06 2.45e-06 1.95e-06 1.8e-06 2.35e-06 2.3e-06 2.35e-06 2.15e-06 1.7e-06 2.5e-06 1.45e-06 1.6e-06 1.95e-06
44 2.3e-06 2.85e-06 2.45e-06 2.15e-06 2.4e-06 2.5e-06 2.15e-06 2.65e-06 2.1e-06 1.75e-06 2.75e-06 2.35e-06 1.9e-06 2.15e-06 2.1e-06 2.15e-06 2.5e-06 2e-06 2e-06 2.15e-06 2.3e-06 2.35e-06 2.5e-06 2.1e-06 2.85e-06 2.45e-06 2.1e-06 2.1e-06 2.1e-06 2.1e-06 2.15e-06 2.05e-06 2.35e-06 2.4e-06 2.25e-06 2.05e-06 1.8e-06 2.2e-06 1.95e-06 1.85e-06 2.1e-06 1.6e-06 2.6e-06 2.35e-06 3.1e-06 2.65e-06 2.25e-06 2.2e-06 2.15e-06 1.65e-06 2.2e-06
45 1.85e-06 1.95e-06 1.95e-06 1.55e-06 1.8e-06 1.45e-06 1.9e-06 2.5e-06 2.35e-06 2.2e-06 2.15e-06 1.75e-06 1.85e-06 2.1e-06 2.05e-06 2.15e-06 1.85e-06 2.2e-06 1.75e-06 1.55e-06 1.8e-06 2.1e-06 2e-06 2.35e-06 1.55e-06 1.75e-06 1.85e-06 1.4e-06 2.35e-06 1.9e-06 2e-06 1.95e-06 1.6e-06 1.5e-06 1.65e-06 2.3e-06 2.05e-06 1.55e-06 1.8e-06 2.55e-06 1.9e-06 2.25e-06 1.7e-06 2.15e-06 2.65e-06 2.4e-06 1.5e-06 2.8e-06 2.15e-06 1.9e-06 1.75e-06
46 1.75e-06 2.15e-06 1.9e-06 6.5e-07 1.8e-06 1.05e-06 1.6e-06 2.25e-06 1.95e-06 1.7e-06 1.5e-06 1.75e-06 1.25e-06 1.8e-06 1.95e-06 1.75e-06 1.95e-06 1.9e-06 1.05e-06 1.1e-06 1.65e-06 1.85e-06 2.1e-06 1.95e-06 1.9e-06 1.9e-06 1.05e-06 1.2e-06 1.95e-06 1.4e-06 1.8e-06 1.7e-06 7e-07 1.45e-06 1.15e-06 1.9e-06 1.35e-06 1.5e-06 1.1e-06 2.15e-06 1.1e-06 1.7e-06 1.6e-06 1.7e-06 2.25e-06 1.5e-06 9e-07 2.65e-06 1.75e-06 1.35e-06 9.5e-07
47 2.3e-06 2.4e-06 2.9e-06 2.6e-06 2.35e-06 2.85e-06 2.5e-06 2.2e-06 2.55e-06 2.8e-06 2.7e-06 3.15e-06 2.7e-06 2.35e-06 2.45e-06 2.35e-06 2.45e-06 2.45e-06 2.65e-06 2.5e-06 3.1e-06 2.65e-06 2.05e-06 2.55e-06 2.8e-06 2.4e-06 2.95e-06 2.5e-06 2.55e-06 2.95e-06 2.25e-06 2.15e-06 2.8e-06 2.7e-06 2.65e-06 2.5e-06 2.75e-06 2.7e-06 2.8e-06 2.45e-06 2.95e-06 2.95e-06 3.2e-06 2.5e-06 2.2e-06 2.8e-06 2.65e-06 3e-06 2.35e-06 2.65e-06 2.8e-06
48 1.5e-06 1.95e-06 2.15e-06 1.65e-06 1.4e-06 2.05e-06 2.1e-06 1.1e-06 1.3e-06 1.6e-06 1.75e-06 2.1e-06 1.5e-06 1.2e-06 1.55e-06 1e-06 1.7e-06 1.4e-06 1.45e-06 1.5e-06 2e-06 1.75e-06 1.45e-06 1.3e-06 2.3e-06 1.8e-06 1.85e-06 1.6e-06 1.3e-06 1.8e-06 1.6e-06 1.35e-06 1.85e-06 1.9e-06 1.8e-06 1.25e-06 1.35e-06 1.75e-06 1.6e-06 2.3e-06 1.85e-06 1.55e-06 2.25e-06 1.45e-06 2.15e-06 2.15e-06 1.75e-06 2.35e-06 2e-06 1.35e-06 1.6e-06
49 1.5e-06 2.4e-06 1.75e-06 1.15e-06 1.65e-06 1.6e-06 1.7e-06 2.1e-06 1.3e-06 9e-07 2.05e-06 1.4e-06 9e-07 1.4e-06 1.4e-06 1.35e-06 1.8e-06 1.25e-06 1e-06 1.3e-06 1.3e-06 1.6e-06 2e-06 1.3e-06 2.15e-06 1.75e-06 1.15e-06 1e-06 1.3e-06 1.1e-06 1.6e-06 1.35e-06 1.4e-06 1.5e-06 1.3e-06 1.25e-06 8e-07 1.2e-06 9e-07 1.85e-06 1.15e-06 5.5e-07 1.8e-06 1.6e-06 1.65e-06 1.9e-06 1.35e-06 2.65e-06 1.35e-06 1e-06 1.25e-06
50 1.9e-06 2.35e-06 1.9e-06 1e-06 1.95e-06 1.3e-06 1.85e-06 2.4e-06 1.9e-06 1.5e-06 1.8e-06 1.75e-06 1.3e-06 1.65e-06 1.95e-06 1.6e-06 2.1e-06 1.85e-06 1.1e-06 1.35e-06 1.65e-06 1.9e-06 2.3e-06 1.9e-06 2.1e-06 2.05e-06 1.2e-06 1.4e-06 1.9e-06 1.45e-06 1.9e-06 1.75e-06 1.05e-06 1.7e-06 1.4e-06 1.85e-06 1.15e-06 1.6e-06 1.2e-06 2.15e-06 1.2e-06 1.45e-06 1.7e-06 1.95e-06 2.2e-06 1.75e-06 9.5e-07 2.8e-06 1.6e-06 1.25e-06 1.8e-06
