 slim_762152010 slim_762152040 slim_762152038 slim_762152048 slim_762152029 slim_762152044 slim_762152024 slim_762152019 slim_762152042 slim_762152039 slim_762152051 slim_762152049 slim_762152020 slim_762152035 slim_762152046 slim_762152016 slim_762152055 slim_762152018 slim_762152028 slim_762152014 slim_762152059 slim_762152054 slim_762152045 slim_762152011 slim_762152037 slim_762152022 slim_762152017 slim_762152031 slim_762152023 slim_762152021 slim_762152025 slim_762152050 slim_762152057 slim_762152034 slim_762152043 slim_762152030 slim_762152027 slim_762152056 slim_762152036 slim_762152026 slim_762152013 slim_762152053 slim_762152060 slim_762152032 slim_762152041 slim_762152033 slim_762152058 slim_762152047 slim_762152015 slim_762152052 slim_762152012
37 1.8e-06 1.85e-06 1.65e-06 1.85e-06 1.7e-06 9.5e-07 1.3e-06 1.65e-06 1.35e-06 1.85e-06 1.05e-06 1.8e-06 1.25e-06 1.95e-06 7.5e-07 1.3e-06 9.5e-07 1.75e-06 1.25e-06 1.15e-06 1.5e-06 2.8e-06 1.7e-06 1.4e-06 1.6e-06 1.3e-06 1.35e-06 1.3e-06 1.5e-06 1.3e-06 1.65e-06 1.3e-06 1.55e-06 1.6e-06 1.6e-06 2.05e-06 2.75e-06 1.5e-06 1.35e-06 3.15e-06 1.95e-06 1.35e-06 1.5e-06 1.4e-06 1.55e-06 1.55e-06 2.65e-06 1.35e-06 1.45e-06 1.6e-06 1e-06
38 1.75e-06 1.3e-06 1.35e-06 1.4e-06 1.3e-06 1.05e-06 1.45e-06 1.6e-06 1.5e-06 1.4e-06 1.5e-06 1.8e-06 1.4e-06 1.45e-06 1e-06 1.35e-06 1.2e-06 1.65e-06 1.35e-06 1.3e-06 1.1e-06 2.6e-06 1.1e-06 1.65e-06 1.6e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.4e-06 1.65e-06 1.4e-06 1.4e-06 1.45e-06 1.3e-06 1.95e-06 2.7e-06 1.35e-06 1.8e-06 2.85e-06 1.65e-06 1.35e-06 1.1e-06 1.2e-06 1.25e-06 1.1e-06 2.55e-06 1.45e-06 1.55e-06 1.55e-06 1.25e-06
39 2.65e-06 2.6e-06 2.95e-06 2.95e-06 3.15e-06 2.75e-06 3e-06 3e-06 2.8e-06 2.55e-06 3.2e-06 2.05e-06 2.9e-06 2.1e-06 3e-06 2.45e-06 2.85e-06 2.35e-06 3e-06 3e-06 2.9e-06 1.5e-06 2.35e-06 2.95e-06 2.95e-06 2.75e-06 2.95e-06 2.6e-06 2.25e-06 2.35e-06 2.3e-06 2.75e-06 2.35e-06 2.65e-06 2.8e-06 1.6e-06 2.3e-06 3.15e-06 2.85e-06 2.6e-06 2.65e-06 2.95e-06 2.9e-06 2.2e-06 2.6e-06 2.75e-06 1.9e-06 2.7e-06 2.9e-06 2.5e-06 2.9e-06
40 1.9e-06 1.9e-06 1.95e-06 1.9e-06 1.9e-06 1.65e-06 1.7e-06 2.15e-06 1.95e-06 1.7e-06 1.9e-06 1.8e-06 1.75e-06 1.8e-06 1.65e-06 1.8e-06 1.65e-06 2.1e-06 1.85e-06 1.6e-06 1.7e-06 2.45e-06 1.8e-06 1.95e-06 2.15e-06 1.85e-06 1.9e-06 1.85e-06 1.85e-06 1.65e-06 1.9e-06 1.85e-06 1.95e-06 1.85e-06 1.85e-06 1.8e-06 2.8e-06 1.95e-06 1.65e-06 2.65e-06 2.9e-06 1.65e-06 1.7e-06 1.75e-06 1.65e-06 1.7e-06 2.65e-06 1.8e-06 1.8e-06 1.7e-06 1.7e-06
41 1.7e-06 1.85e-06 1.9e-06 1.75e-06 1.5e-06 1.05e-06 1e-06 1.8e-06 1.65e-06 1.8e-06 1.2e-06 1.75e-06 1.1e-06 2e-06 8e-07 1.4e-06 1e-06 1.7e-06 1.25e-06 9e-07 1.35e-06 2.8e-06 1.75e-06 1.55e-06 1.85e-06 1.5e-06 1.35e-06 1.6e-06 1.45e-06 1.45e-06 1.55e-06 1.5e-06 1.65e-06 1.2e-06 1.8e-06 2.1e-06 2.75e-06 1.35e-06 1.35e-06 2.95e-06 1.65e-06 1.2e-06 1.35e-06 1.4e-06 1.55e-06 1.3e-06 2.55e-06 1.1e-06 1.15e-06 1.45e-06 1.05e-06
42 1.9e-06 1.35e-06 1.4e-06 1.5e-06 1.3e-06 1.2e-06 1.45e-06 1.8e-06 1.55e-06 1.5e-06 1.5e-06 1.95e-06 1.25e-06 1.55e-06 1.1e-06 1.5e-06 1.35e-06 1.75e-06 1.5e-06 1.3e-06 1e-06 2.6e-06 1.2e-06 1.75e-06 1.75e-06 1.55e-06 1.5e-06 1.45e-06 1.3e-06 1.45e-06 1.7e-06 1.55e-06 1.5e-06 1.4e-06 1.35e-06 2e-06 2.7e-06 1.5e-06 1.1e-06 2.9e-06 1.7e-06 1.35e-06 2e-06 1.35e-06 1.4e-06 1.25e-06 2.6e-06 1.35e-06 1.45e-06 1.7e-06 1.4e-06
43 1.5e-06 1.25e-06 1.3e-06 1.35e-06 1.5e-06 9e-07 1.3e-06 1.1e-06 1e-06 1.6e-06 1.45e-06 1.2e-06 1.2e-06 1.25e-06 1.3e-06 6e-07 1.15e-06 8e-07 1.2e-06 1.25e-06 1.35e-06 2.15e-06 9e-07 1.2e-06 1.1e-06 1e-06 1.2e-06 9e-07 7.5e-07 1.35e-06 1.55e-06 1e-06 7.5e-07 1.1e-06 1.2e-06 1.35e-06 2.2e-06 1.4e-06 1.2e-06 2.2e-06 1.75e-06 1.4e-06 1.35e-06 1e-06 1.05e-06 1.3e-06 1.85e-06 1.05e-06 1.3e-06 1.3e-06 1.2e-06
44 1.85e-06 1.3e-06 1.3e-06 1.4e-06 1.6e-06 1.25e-06 1.3e-06 1.55e-06 1.25e-06 1.65e-06 1.65e-06 1.35e-06 1.45e-06 1.45e-06 1.45e-06 1.1e-06 1.1e-06 1.3e-06 1.4e-06 1.3e-06 1.4e-06 2.45e-06 1.1e-06 1.15e-06 1.45e-06 1e-06 1.45e-06 1.15e-06 1.2e-06 1.6e-06 1.75e-06 1e-06 1.15e-06 1.5e-06 1.15e-06 1.8e-06 2.4e-06 1.55e-06 1.25e-06 2.6e-06 1.65e-06 1.55e-06 1.4e-06 1.05e-06 1.5e-06 1.25e-06 2.2e-06 1.4e-06 1.5e-06 1.7e-06 1.15e-06
45 2e-06 1.3e-06 1.5e-06 1.5e-06 1.5e-06 1.3e-06 1.55e-06 1.9e-06 1.7e-06 1.55e-06 1.7e-06 1.75e-06 1.6e-06 1.45e-06 1.2e-06 1.5e-06 1.3e-06 1.6e-06 1.6e-06 1.45e-06 1.25e-06 2.65e-06 1.1e-06 1.75e-06 1.85e-06 1.5e-06 1.6e-06 1.6e-06 1.4e-06 1.6e-06 1.7e-06 1.5e-06 1.45e-06 1.5e-06 1.4e-06 2e-06 2.75e-06 1.55e-06 1.1e-06 2.75e-06 1.7e-06 1.3e-06 1.25e-06 1.3e-06 1.25e-06 2e-06 2.5e-06 1.55e-06 1.7e-06 1.8e-06 1.35e-06
46 2.6e-06 2.35e-06 2.55e-06 2.65e-06 2.8e-06 2.25e-06 2.45e-06 2.5e-06 2.25e-06 2.65e-06 2.65e-06 2.1e-06 2.4e-06 2.25e-06 2.6e-06 1.75e-06 2.35e-06 1.85e-06 2.5e-06 2.45e-06 2.6e-06 1.9e-06 2.2e-06 2.35e-06 2.45e-06 2.2e-06 2.5e-06 2.1e-06 2.05e-06 2.4e-06 2.2e-06 2.2e-06 2.05e-06 2.35e-06 2.4e-06 2.1e-06 2.15e-06 2.65e-06 2.55e-06 1.9e-06 2.65e-06 2.55e-06 2.6e-06 1.85e-06 2.2e-06 2.5e-06 3.2e-06 2.1e-06 2.4e-06 2.4e-06 2.4e-06
47 1.65e-06 1.7e-06 1.65e-06 1.7e-06 1.55e-06 9.5e-07 1.1e-06 1.5e-06 1.25e-06 1.85e-06 1.3e-06 1.55e-06 9.5e-07 1.8e-06 1e-06 8.5e-07 1.05e-06 1.2e-06 1.2e-06 1.05e-06 1.35e-06 2.5e-06 1.55e-06 1.3e-06 1.5e-06 1.25e-06 1.3e-06 1.2e-06 1.1e-06 1.35e-06 1.55e-06 1.25e-06 1.3e-06 1.2e-06 1.55e-06 1.75e-06 2.45e-06 1.35e-06 1.45e-06 2.7e-06 1.8e-06 1.1e-06 1.35e-06 1.05e-06 1.4e-06 1.55e-06 2.1e-06 1.6e-06 1.15e-06 1.45e-06 1.1e-06
48 1.7e-06 1.8e-06 1.65e-06 1.7e-06 1.65e-06 1.2e-06 1.1e-06 1.6e-06 1.2e-06 1.85e-06 1.15e-06 1.75e-06 1.05e-06 2e-06 1.3e-06 1.2e-06 1.25e-06 1.6e-06 1.3e-06 1e-06 1.45e-06 2.65e-06 1.7e-06 1.35e-06 1.5e-06 1.25e-06 1.25e-06 9.5e-07 1.4e-06 1.6e-06 1.8e-06 1.25e-06 1.4e-06 1.3e-06 1.55e-06 2.05e-06 2.5e-06 1.45e-06 1.55e-06 2.9e-06 1.8e-06 1.15e-06 1.45e-06 1.3e-06 1.5e-06 1.7e-06 2.4e-06 1.15e-06 1.6e-06 1.45e-06 1.3e-06
49 1.3e-06 2e-06 1.85e-06 1.85e-06 1.85e-06 1.15e-06 1.45e-06 1.55e-06 1.5e-06 1.5e-06 1.5e-06 1.55e-06 1.45e-06 1.75e-06 1.35e-06 1.2e-06 1.4e-06 1.75e-06 1.45e-06 1.3e-06 1.7e-06 2.2e-06 1.8e-06 1.65e-06 1.6e-06 1.5e-06 1.5e-06 1.4e-06 1.55e-06 1.25e-06 1.75e-06 1.5e-06 1.6e-06 1.6e-06 1.8e-06 1.35e-06 2.6e-06 1.6e-06 1.55e-06 2.5e-06 1.7e-06 1.45e-06 1.7e-06 1.3e-06 1.7e-06 1.8e-06 2.4e-06 1.45e-06 1.45e-06 1.9e-06 1.45e-06
50 1.6e-06 1.75e-06 1.6e-06 1.7e-06 1.6e-06 8e-07 9.5e-07 1.5e-06 1.3e-06 1.75e-06 1.25e-06 1.4e-06 1.1e-06 1.85e-06 6e-07 1.1e-06 6e-07 1.5e-06 1.05e-06 9e-07 1.4e-06 2.6e-06 1.6e-06 1.05e-06 1.5e-06 1e-06 1.2e-06 1.25e-06 1.3e-06 1.15e-06 1.45e-06 1e-06 1.4e-06 1.4e-06 1.55e-06 1.85e-06 2.55e-06 1e-06 1.25e-06 2.9e-06 1.7e-06 1.05e-06 1.4e-06 1.2e-06 1.15e-06 1.35e-06 2.4e-06 1.1e-06 1.3e-06 1.45e-06 1.2e-06
